NUTS_ID,CNTR_CODE,NUTS_NAME,NAME_LATN
HU231,HU,Baranya,Baranya
HU232,HU,Somogy,Somogy
HU233,HU,Tolna,Tolna
HU3,HU,Alföld És Észak,Alföld És Észak
HU31,HU,Észak-Magyarország,Észak-Magyarország
HU311,HU,Borsod-Abaúj-Zemplén,Borsod-Abaúj-Zemplén
HU312,HU,Heves,Heves
HU313,HU,Nógrád,Nógrád
HU32,HU,Észak-Alföld,Észak-Alföld
HU321,HU,Hajdú-Bihar,Hajdú-Bihar
HU322,HU,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok
HU323,HU,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmár-Bereg
HU33,HU,Dél-Alföld,Dél-Alföld
HU331,HU,Bács-Kiskun,Bács-Kiskun
HU332,HU,Békés,Békés
HU333,HU,Csongrád,Csongrád
IE,IE,Ireland,Ireland
IE0,IE,Ireland,Ireland
IE01,IE,"Border, Midland and Western","Border, Midland and Western"
IE011,IE,Border,Border
IE012,IE,Midland,Midland
IE013,IE,West,West
IE02,IE,Southern and Eastern,Southern and Eastern
IE021,IE,Dublin,Dublin
IE022,IE,Mid-East,Mid-East
IE023,IE,Mid-West,Mid-West
IE024,IE,South-East (IRL),South-East (IRL)
IE025,IE,South-West (IRL),South-West (IRL)
IS,IS,Ísland,Ísland
IS0,IS,Ísland,Ísland
IS00,IS,Ísland,Ísland
IS001,IS,Höfuðborgarsvæði,Höfuðborgarsvæði
IS002,IS,Landsbyggð,Landsbyggð
IT,IT,Italia,Italia
ITC,IT,Nord-Ovest,Nord-Ovest
ITC1,IT,Piemonte,Piemonte
ITC11,IT,Torino,Torino
ITC12,IT,Vercelli,Vercelli
ITC13,IT,Biella,Biella
ITC14,IT,Verbano-Cusio-Ossola,Verbano-Cusio-Ossola
ITC15,IT,Novara,Novara
ITC16,IT,Cuneo,Cuneo
ITC17,IT,Asti,Asti
ITC18,IT,Alessandria,Alessandria
ITC2,IT,Valle d'Aosta/Vallée d'Aoste,Valle d'Aosta/Vallée d'Aoste
ITC20,IT,Valle d'Aosta/Vallée d'Aoste,Valle d'Aosta/Vallée d'Aoste
ITC3,IT,Liguria,Liguria
ITC31,IT,Imperia,Imperia
ITC32,IT,Savona,Savona
ITC33,IT,Genova,Genova
ITC34,IT,La Spezia,La Spezia
ITC4,IT,Lombardia,Lombardia
ITC41,IT,Varese,Varese
ITC42,IT,Como,Como
ITC43,IT,Lecco,Lecco
ITC44,IT,Sondrio,Sondrio
ITC45,IT,Milano,Milano
ITC46,IT,Bergamo,Bergamo
ITC47,IT,Brescia,Brescia
ITC48,IT,Pavia,Pavia
ITC49,IT,Lodi,Lodi
ITC4A,IT,Cremona,Cremona
ITC4B,IT,Mantova,Mantova
ITD,IT,Nord-Est,Nord-Est
ITD1,IT,Provincia Autonoma Bolzano/Bozen,Provincia Autonoma Bolzano/Bozen
DEG06,DE,Eichsfeld,Eichsfeld
DEG07,DE,Nordhausen,Nordhausen
DEG09,DE,Unstrut-Hainich-Kreis,Unstrut-Hainich-Kreis
DEG0A,DE,Kyffhäuserkreis,Kyffhäuserkreis
DEG0B,DE,Schmalkalden-Meiningen,Schmalkalden-Meiningen
DEG0C,DE,Gotha,Gotha
DEG0D,DE,Sömmerda,Sömmerda
DEG0E,DE,Hildburghausen,Hildburghausen
DEG0F,DE,Ilm-Kreis,Ilm-Kreis
DEG0G,DE,Weimarer Land,Weimarer Land
DEG0H,DE,Sonneberg,Sonneberg
DEG0I,DE,Saalfeld-Rudolstadt,Saalfeld-Rudolstadt
DEG0J,DE,Saale-Holzland-Kreis,Saale-Holzland-Kreis
DEG0K,DE,Saale-Orla-Kreis,Saale-Orla-Kreis
DEG0L,DE,Greiz,Greiz
DEG0M,DE,Altenburger Land,Altenburger Land
DEG0N,DE,"Eisenach, Kreisfreie Stadt","Eisenach, Kreisfreie Stadt"
DEG0P,DE,Wartburgkreis,Wartburgkreis
DK,DK,Danmark,Danmark
DK0,DK,Danmark,Danmark
DK01,DK,Hovedstaden,Hovedstaden
DK011,DK,Byen København,Byen København
DK012,DK,Københavns omegn,Københavns omegn
DK013,DK,Nordsjælland,Nordsjælland
DK014,DK,Bornholm,Bornholm
DK02,DK,Sjælland,Sjælland
DK021,DK,Østsjælland,Østsjælland
DK022,DK,Vest- og Sydsjælland,Vest- og Sydsjælland
DK03,DK,Syddanmark,Syddanmark
DK031,DK,Fyn,Fyn
DK032,DK,Sydjylland,Sydjylland
DK04,DK,Midtjylland,Midtjylland
DK041,DK,Vestjylland,Vestjylland
DK042,DK,Østjylland,Østjylland
DK05,DK,Nordjylland,Nordjylland
DK050,DK,Nordjylland,Nordjylland
EE,EE,Eesti,Eesti
EE0,EE,Eesti,Eesti
EE00,EE,Eesti,Eesti
EE001,EE,Põhja-Eesti,Põhja-Eesti
EE004,EE,Lääne-Eesti,Lääne-Eesti
EE006,EE,Kesk-Eesti,Kesk-Eesti
EE007,EE,Kirde-Eesti,Kirde-Eesti
EE008,EE,Lõuna-Eesti,Lõuna-Eesti
ES,ES,España,España
ES1,ES,Noroeste,Noroeste
ES11,ES,Galicia,Galicia
ES111,ES,A Coruña,A Coruña
ES112,ES,Lugo,Lugo
ES113,ES,Ourense,Ourense
ES114,ES,Pontevedra,Pontevedra
ES12,ES,Principado de Asturias,Principado de Asturias
ES120,ES,Asturias,Asturias
ES13,ES,Cantabria,Cantabria
ES130,ES,Cantabria,Cantabria
ES2,ES,Noreste,Noreste
ES21,ES,País Vasco,País Vasco
ES211,ES,Álava,Álava
ES212,ES,Guipúzcoa,Guipúzcoa
ES213,ES,Vizcaya,Vizcaya
ES22,ES,Comunidad Foral de Navarra,Comunidad Foral de Navarra
ES220,ES,Navarra,Navarra
ES23,ES,La Rioja,La Rioja
ES230,ES,La Rioja,La Rioja
ES24,ES,Aragón,Aragón
ES241,ES,Huesca,Huesca
ES242,ES,Teruel,Teruel
ES243,ES,Zaragoza,Zaragoza
ES3,ES,Comunidad de Madrid,Comunidad de Madrid
ES30,ES,Comunidad de Madrid,Comunidad de Madrid
ES300,ES,Madrid,Madrid
ES4,ES,Centro (E),Centro (E)
ES41,ES,Castilla y León,Castilla y León
ES411,ES,Ávila,Ávila
ES412,ES,Burgos,Burgos
ES413,ES,León,León
ES414,ES,Palencia,Palencia
ES415,ES,Salamanca,Salamanca
ES416,ES,Segovia,Segovia
ES417,ES,Soria,Soria
ES418,ES,Valladolid,Valladolid
ES419,ES,Zamora,Zamora
ES42,ES,Castilla-La Mancha,Castilla-La Mancha
ES421,ES,Albacete,Albacete
ES422,ES,Ciudad Real,Ciudad Real
ES423,ES,Cuenca,Cuenca
ES424,ES,Guadalajara,Guadalajara
ES425,ES,Toledo,Toledo
ES43,ES,Extremadura,Extremadura
ES431,ES,Badajoz,Badajoz
ES432,ES,Cáceres,Cáceres
ES5,ES,Este,Este
ES51,ES,Cataluña,Cataluña
ES511,ES,Barcelona,Barcelona
ES512,ES,Girona,Girona
ES513,ES,Lleida,Lleida
ES514,ES,Tarragona,Tarragona
ES52,ES,Comunidad Valenciana,Comunidad Valenciana
ES521,ES,Alicante / Alacant,Alicante / Alacant
ES522,ES,Castellón / Castelló,Castellón / Castelló
ES523,ES,Valencia / València,Valencia / València
ES53,ES,Illes Balears,Illes Balears
ES531,ES,Eivissa y Formentera,Eivissa y Formentera
ES532,ES,Mallorca,Mallorca
ES533,ES,Menorca,Menorca
ES6,ES,Sur,Sur
ES61,ES,Andalucía,Andalucía
ES611,ES,Almería,Almería
ES612,ES,Cádiz,Cádiz
ES613,ES,Córdoba,Córdoba
ES614,ES,Granada,Granada
ES615,ES,Huelva,Huelva
ES616,ES,Jaén,Jaén
ES617,ES,Málaga,Málaga
ES618,ES,Sevilla,Sevilla
ES62,ES,Región de Murcia,Región de Murcia
ES620,ES,Murcia,Murcia
ES63,ES,Ciudad Autónoma de Ceuta,Ciudad Autónoma de Ceuta
ES630,ES,Ceuta,Ceuta
ES64,ES,Ciudad Autónoma de Melilla,Ciudad Autónoma de Melilla
ES640,ES,Melilla,Melilla
ES7,ES,Canarias,Canarias
ES70,ES,Canarias,Canarias
ES703,ES,El Hierro,El Hierro
ES704,ES,Fuerteventura,Fuerteventura
ES705,ES,Gran Canaria,Gran Canaria
ES706,ES,La Gomera,La Gomera
ES707,ES,La Palma,La Palma
ES708,ES,Lanzarote,Lanzarote
ES709,ES,Tenerife,Tenerife
FI,FI,Suomi / Finland,Suomi / Finland
FI1,FI,Manner-Suomi,Manner-Suomi
FI13,FI,Itä-Suomi,Itä-Suomi
FI131,FI,Etelä-Savo,Etelä-Savo
FI132,FI,Pohjois-Savo,Pohjois-Savo
FI133,FI,Pohjois-Karjala,Pohjois-Karjala
FI134,FI,Kainuu,Kainuu
FI18,FI,Etelä-Suomi,Etelä-Suomi
FI181,FI,Uusimaa,Uusimaa
FI182,FI,Itä-Uusimaa,Itä-Uusimaa
FI183,FI,Varsinais-Suomi,Varsinais-Suomi
FI184,FI,Kanta-Häme,Kanta-Häme
FI185,FI,Päijät-Häme,Päijät-Häme
FI186,FI,Kymenlaakso,Kymenlaakso
FI187,FI,Etelä-Karjala,Etelä-Karjala
FI19,FI,Länsi-Suomi,Länsi-Suomi
FI193,FI,Keski-Suomi,Keski-Suomi
FI194,FI,Etelä-Pohjanmaa,Etelä-Pohjanmaa
FI195,FI,Pohjanmaa,Pohjanmaa
FI196,FI,Satakunta,Satakunta
FI197,FI,Pirkanmaa,Pirkanmaa
FI1A,FI,Pohjois-Suomi,Pohjois-Suomi
FI1A1,FI,Keski-Pohjanmaa,Keski-Pohjanmaa
FI1A2,FI,Pohjois-Pohjanmaa,Pohjois-Pohjanmaa
FI1A3,FI,Lappi,Lappi
FI2,FI,Åland,Åland
FI20,FI,Åland,Åland
FI200,FI,Åland,Åland
HR035,HR,Splitsko-dalmatinska županija,Splitsko-dalmatinska županija
HR036,HR,Istarska županija,Istarska županija
HR037,HR,Dubrovačko-neretvanska županija,Dubrovačko-neretvanska županija
HU,HU,Magyarország,Magyarország
HU1,HU,Közép-Magyarország,Közép-Magyarország
HU10,HU,Közép-Magyarország,Közép-Magyarország
HU101,HU,Budapest,Budapest
HU102,HU,Pest,Pest
HU2,HU,Dunántúl,Dunántúl
HU21,HU,Közép-Dunántúl,Közép-Dunántúl
HU211,HU,Fejér,Fejér
HU212,HU,Komárom-Esztergom,Komárom-Esztergom
HU213,HU,Veszprém,Veszprém
HU22,HU,Nyugat-Dunántúl,Nyugat-Dunántúl
MT0,MT,Malta,Malta
MT00,MT,Malta,Malta
MT001,MT,Malta,Malta
MT002,MT,Gozo and Comino / Għawdex u Kemmuna,Gozo and Comino / Għawdex u Kemmuna
NL,NL,Nederland,Nederland
NL1,NL,Noord-Nederland,Noord-Nederland
NL11,NL,Groningen,Groningen
NL111,NL,Oost-Groningen,Oost-Groningen
NL112,NL,Delfzijl en omgeving,Delfzijl en omgeving
NL113,NL,Overig Groningen,Overig Groningen
NL12,NL,Friesland (NL),Friesland (NL)
NL121,NL,Noord-Friesland,Noord-Friesland
NL122,NL,Zuidwest-Friesland,Zuidwest-Friesland
NL123,NL,Zuidoost-Friesland,Zuidoost-Friesland
NL13,NL,Drenthe,Drenthe
NL131,NL,Noord-Drenthe,Noord-Drenthe
NL132,NL,Zuidoost-Drenthe,Zuidoost-Drenthe
NL133,NL,Zuidwest-Drenthe,Zuidwest-Drenthe
NL2,NL,Oost-Nederland,Oost-Nederland
NL21,NL,Overijssel,Overijssel
NL211,NL,Noord-Overijssel,Noord-Overijssel
NL212,NL,Zuidwest-Overijssel,Zuidwest-Overijssel
NL213,NL,Twente,Twente
NL22,NL,Gelderland,Gelderland
NL221,NL,Veluwe,Veluwe
NL224,NL,Zuidwest-Gelderland,Zuidwest-Gelderland
NL225,NL,Achterhoek,Achterhoek
NL226,NL,Arnhem/Nijmegen,Arnhem/Nijmegen
NL23,NL,Flevoland,Flevoland
NL230,NL,Flevoland,Flevoland
NL3,NL,West-Nederland,West-Nederland
NL31,NL,Utrecht,Utrecht
NL310,NL,Utrecht,Utrecht
NL32,NL,Noord-Holland,Noord-Holland
NL321,NL,Kop van Noord-Holland,Kop van Noord-Holland
NL322,NL,Alkmaar en omgeving,Alkmaar en omgeving
NL323,NL,IJmond,IJmond
NL324,NL,Agglomeratie Haarlem,Agglomeratie Haarlem
NL325,NL,Zaanstreek,Zaanstreek
NL326,NL,Groot-Amsterdam,Groot-Amsterdam
NL327,NL,Het Gooi en Vechtstreek,Het Gooi en Vechtstreek
NL33,NL,Zuid-Holland,Zuid-Holland
NL331,NL,Agglomeratie Leiden en Bollenstreek,Agglomeratie Leiden en Bollenstreek
NL332,NL,Agglomeratie 's-Gravenhage,Agglomeratie 's-Gravenhage
NL333,NL,Delft en Westland,Delft en Westland
NL334,NL,Oost-Zuid-Holland,Oost-Zuid-Holland
NL335,NL,Groot-Rijnmond,Groot-Rijnmond
NL336,NL,Zuidoost-Zuid-Holland,Zuidoost-Zuid-Holland
NL34,NL,Zeeland,Zeeland
NL341,NL,Zeeuwsch-Vlaanderen,Zeeuwsch-Vlaanderen
NL342,NL,Overig Zeeland,Overig Zeeland
NL4,NL,Zuid-Nederland,Zuid-Nederland
NL41,NL,Noord-Brabant,Noord-Brabant
NL411,NL,West-Noord-Brabant,West-Noord-Brabant
NL412,NL,Midden-Noord-Brabant,Midden-Noord-Brabant
SE331,SE,Västerbottens län,Västerbottens län
SE332,SE,Norrbottens län,Norrbottens län
SI,SI,Slovenija,Slovenija
SI0,SI,Slovenija,Slovenija
SI01,SI,Vzhodna Slovenija,Vzhodna Slovenija
SI011,SI,Pomurska,Pomurska
SI012,SI,Podravska,Podravska
SI013,SI,Koroška,Koroška
SI014,SI,Savinjska,Savinjska
SI015,SI,Zasavska,Zasavska
SI016,SI,Spodnjeposavska,Spodnjeposavska
SI017,SI,Jugovzhodna Slovenija,Jugovzhodna Slovenija
SI018,SI,Notranjsko-kraška,Notranjsko-kraška
SI02,SI,Zahodna Slovenija,Zahodna Slovenija
SI021,SI,Osrednjeslovenska,Osrednjeslovenska
SI022,SI,Gorenjska,Gorenjska
SI023,SI,Goriška,Goriška
SI024,SI,Obalno-kraška,Obalno-kraška
SK,SK,Slovenská Republika,Slovenská Republika
SK0,SK,Slovenská Republika,Slovenská Republika
SK01,SK,Bratislavský kraj,Bratislavský kraj
SK010,SK,Bratislavský kraj,Bratislavský kraj
SK02,SK,Západné Slovensko,Západné Slovensko
SK021,SK,Trnavský kraj,Trnavský kraj
SK022,SK,Trenčiansky kraj,Trenčiansky kraj
SK023,SK,Nitriansky kraj,Nitriansky kraj
SK03,SK,Stredné Slovensko,Stredné Slovensko
SK031,SK,Žilinský kraj,Žilinský kraj
SK032,SK,Banskobystrický kraj,Banskobystrický kraj
SK04,SK,Východné Slovensko,Východné Slovensko
SK041,SK,Prešovský kraj,Prešovský kraj
SK042,SK,Košický kraj,Košický kraj
TR,TR,Turkiye,Turkiye
TR1,TR,Istanbul,Istanbul
TR10,TR,Istanbul,Istanbul
TR100,TR,Istanbul,Istanbul
TR2,TR,Bati Marmara,Bati Marmara
TR21,TR,Tekirdağ,Tekirdağ
TR211,TR,Tekirdağ,Tekirdağ
TR212,TR,Edirne,Edirne
TR213,TR,Kırklareli,Kırklareli
TR22,TR,Balıkesir,Balıkesir
TR221,TR,Balıkesir,Balıkesir
TR222,TR,Çanakkale,Çanakkale
TR3,TR,Ege,Ege
TR31,TR,İzmir,İzmir
TR310,TR,İzmir,İzmir
TR32,TR,Aydın,Aydın
TR321,TR,Aydın,Aydın
TR322,TR,Denizli,Denizli
TR323,TR,Muğla,Muğla
TR33,TR,Manisa,Manisa
TR331,TR,Manisa,Manisa
TR332,TR,Afyon,Afyon
TR333,TR,Kütahya,Kütahya
TR334,TR,Uşak,Uşak
TR4,TR,Dogu Marmara,Dogu Marmara
TR41,TR,Bursa,Bursa
TR411,TR,Bursa,Bursa
TR412,TR,Eskişehir,Eskişehir
TR413,TR,Bilecik,Bilecik
TR42,TR,Kocaeli,Kocaeli
TR421,TR,Kocaeli,Kocaeli
TR422,TR,Sakarya,Sakarya
TR423,TR,Düzce,Düzce
TR424,TR,Bolu,Bolu
TR425,TR,Yalova,Yalova
NL413,NL,Noordoost-Noord-Brabant,Noordoost-Noord-Brabant
NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant
NL42,NL,Limburg (NL),Limburg (NL)
NL421,NL,Noord-Limburg,Noord-Limburg
NL422,NL,Midden-Limburg,Midden-Limburg
NL423,NL,Zuid-Limburg,Zuid-Limburg
NO,NO,Norge,Norge
NO0,NO,Norge,Norge
NO01,NO,Oslo og Akershus,Oslo og Akershus
NO011,NO,Oslo,Oslo
NO012,NO,Akershus,Akershus
NO02,NO,Hedmark og Oppland,Hedmark og Oppland
NO021,NO,Hedmark,Hedmark
NO022,NO,Oppland,Oppland
NO03,NO,Sør-Østlandet,Sør-Østlandet
NO031,NO,Østfold,Østfold
NO032,NO,Buskerud,Buskerud
NO033,NO,Vestfold,Vestfold
NO034,NO,Telemark,Telemark
NO04,NO,Agder og Rogaland,Agder og Rogaland
NO041,NO,Aust-Agder,Aust-Agder
NO042,NO,Vest-Agder,Vest-Agder
NO043,NO,Rogaland,Rogaland
NO05,NO,Vestlandet,Vestlandet
NO051,NO,Hordaland,Hordaland
NO052,NO,Sogn og Fjordane,Sogn og Fjordane
NO053,NO,Møre og Romsdal,Møre og Romsdal
NO06,NO,Trøndelag,Trøndelag
NO061,NO,Sør-Trøndelag,Sør-Trøndelag
NO062,NO,Nord-Trøndelag,Nord-Trøndelag
NO07,NO,Nord-Norge,Nord-Norge
NO071,NO,Nordland,Nordland
NO072,NO,Troms,Troms
NO073,NO,Finnmark,Finnmark
PL,PL,Polska,Polska
PL1,PL,Region Centralny,Region Centralny
PL11,PL,Łódzkie,Łódzkie
PL113,PL,Miasto Łódź,Miasto Łódź
PL114,PL,Łódzki,Łódzki
PL115,PL,Piotrkowski,Piotrkowski
PL116,PL,Sieradzki,Sieradzki
PL117,PL,Skierniewicki,Skierniewicki
PL12,PL,Mazowieckie,Mazowieckie
PL121,PL,Ciechanowsko-płocki,Ciechanowsko-płocki
PL122,PL,Ostrołęcko-siedlecki,Ostrołęcko-siedlecki
PL127,PL,Miasto Warszawa,Miasto Warszawa
PL128,PL,Radomski,Radomski
PL129,PL,Warszawski-wschodni,Warszawski-wschodni
PL12A,PL,Warszawski-zachodni,Warszawski-zachodni
PL2,PL,Region Południowy,Region Południowy
PL21,PL,Małopolskie,Małopolskie
PL213,PL,Miasto Kraków,Miasto Kraków
PL214,PL,Krakowski,Krakowski
PL215,PL,Nowosądecki,Nowosądecki
PL216,PL,Oświęcimski,Oświęcimski
PL217,PL,Tarnowski,Tarnowski
PL22,PL,Śląskie,Śląskie
PL224,PL,Częstochowski,Częstochowski
PL225,PL,Bielski,Bielski
PL227,PL,Rybnicki,Rybnicki
PL228,PL,Bytomski,Bytomski
PL229,PL,Gliwicki,Gliwicki
PL22A,PL,Katowicki,Katowicki
PL22B,PL,Sosnowiecki,Sosnowiecki
PL22C,PL,Tyski,Tyski
PL3,PL,Region Wschodni,Region Wschodni
PL31,PL,Lubelskie,Lubelskie
PL311,PL,Bialski,Bialski
PL312,PL,Chełmsko-zamojski,Chełmsko-zamojski
PL314,PL,Lubelski,Lubelski
PL315,PL,Puławski,Puławski
PL32,PL,Podkarpackie,Podkarpackie
PL323,PL,Krośnieński,Krośnieński
PL324,PL,Przemyski,Przemyski
PL325,PL,Rzeszowski,Rzeszowski
PL326,PL,Tarnobrzeski,Tarnobrzeski
PL33,PL,Świętokrzyskie,Świętokrzyskie
PL331,PL,Kielecki,Kielecki
PL332,PL,Sandomiersko-jędrzejowski,Sandomiersko-jędrzejowski
PL34,PL,Podlaskie,Podlaskie
PL343,PL,Białostocki,Białostocki
PL344,PL,Łomżyński,Łomżyński
FR,FR,France,France
FR1,FR,Île de France,Île de France
FR10,FR,Île de France,Île de France
FR101,FR,Paris,Paris
FR102,FR,Seine-et-Marne,Seine-et-Marne
FR103,FR,Yvelines,Yvelines
FR104,FR,Essonne,Essonne
FR105,FR,Hauts-de-Seine,Hauts-de-Seine
FR106,FR,Seine-Saint-Denis,Seine-Saint-Denis
FR107,FR,Val-de-Marne,Val-de-Marne
FR108,FR,Val-d'Oise,Val-d'Oise
FR2,FR,Bassin Parisien,Bassin Parisien
FR21,FR,Champagne-Ardenne,Champagne-Ardenne
FR211,FR,Ardennes,Ardennes
FR212,FR,Aube,Aube
FR213,FR,Marne,Marne
FR214,FR,Haute-Marne,Haute-Marne
FR22,FR,Picardie,Picardie
FR221,FR,Aisne,Aisne
FR222,FR,Oise,Oise
FR223,FR,Somme,Somme
FR23,FR,Haute-Normandie,Haute-Normandie
FR231,FR,Eure,Eure
FR232,FR,Seine-Maritime,Seine-Maritime
FR24,FR,Centre,Centre
FR241,FR,Cher,Cher
FR242,FR,Eure-et-Loir,Eure-et-Loir
FR243,FR,Indre,Indre
FR244,FR,Indre-et-Loire,Indre-et-Loire
FR245,FR,Loir-et-Cher,Loir-et-Cher
FR246,FR,Loiret,Loiret
FR25,FR,Basse-Normandie,Basse-Normandie
FR251,FR,Calvados,Calvados
FR252,FR,Manche,Manche
FR253,FR,Orne,Orne
FR26,FR,Bourgogne,Bourgogne
FR261,FR,Côte-d'Or,Côte-d'Or
FR262,FR,Nièvre,Nièvre
FR263,FR,Saône-et-Loire,Saône-et-Loire
FR264,FR,Yonne,Yonne
FR3,FR,Nord - Pas-de-Calais,Nord - Pas-de-Calais
FR30,FR,Nord - Pas-de-Calais,Nord - Pas-de-Calais
FR301,FR,Nord,Nord
FR302,FR,Pas-de-Calais,Pas-de-Calais
FR4,FR,Est,Est
FR41,FR,Lorraine,Lorraine
FR411,FR,Meurthe-et-Moselle,Meurthe-et-Moselle
FR412,FR,Meuse,Meuse
FR413,FR,Moselle,Moselle
FR414,FR,Vosges,Vosges
FR42,FR,Alsace,Alsace
FR421,FR,Bas-Rhin,Bas-Rhin
FR422,FR,Haut-Rhin,Haut-Rhin
FR43,FR,Franche-Comté,Franche-Comté
FR431,FR,Doubs,Doubs
FR432,FR,Jura,Jura
FR433,FR,Haute-Saône,Haute-Saône
FR434,FR,Territoire de Belfort,Territoire de Belfort
FR5,FR,Ouest,Ouest
FR51,FR,Pays de la Loire,Pays de la Loire
FR511,FR,Loire-Atlantique,Loire-Atlantique
FR512,FR,Maine-et-Loire,Maine-et-Loire
FR513,FR,Mayenne,Mayenne
FR514,FR,Sarthe,Sarthe
FR515,FR,Vendée,Vendée
FR52,FR,Bretagne,Bretagne
FR521,FR,Côtes-d'Armor,Côtes-d'Armor
FR522,FR,Finistère,Finistère
FR523,FR,Ille-et-Vilaine,Ille-et-Vilaine
FR524,FR,Morbihan,Morbihan
FR53,FR,Poitou-Charentes,Poitou-Charentes
FR531,FR,Charente,Charente
FR532,FR,Charente-Maritime,Charente-Maritime
FR533,FR,Deux-Sèvres,Deux-Sèvres
FR534,FR,Vienne,Vienne
FR6,FR,Sud-Ouest,Sud-Ouest
FR61,FR,Aquitaine,Aquitaine
FR611,FR,Dordogne,Dordogne
FR612,FR,Gironde,Gironde
FR613,FR,Landes,Landes
FR614,FR,Lot-et-Garonne,Lot-et-Garonne
FR615,FR,Pyrénées-Atlantiques,Pyrénées-Atlantiques
FR62,FR,Midi-Pyrénées,Midi-Pyrénées
FR621,FR,Ariège,Ariège
FR622,FR,Aveyron,Aveyron
FR623,FR,Haute-Garonne,Haute-Garonne
FR624,FR,Gers,Gers
FR625,FR,Lot,Lot
FR626,FR,Hautes-Pyrénées,Hautes-Pyrénées
FR627,FR,Tarn,Tarn
FR628,FR,Tarn-et-Garonne,Tarn-et-Garonne
FR63,FR,Limousin,Limousin
FR631,FR,Corrèze,Corrèze
FR632,FR,Creuse,Creuse
FR633,FR,Haute-Vienne,Haute-Vienne
FR7,FR,Centre-Est,Centre-Est
FR71,FR,Rhône-Alpes,Rhône-Alpes
FR711,FR,Ain,Ain
FR712,FR,Ardèche,Ardèche
FR713,FR,Drôme,Drôme
FR714,FR,Isère,Isère
FR715,FR,Loire,Loire
FR716,FR,Rhône,Rhône
FR717,FR,Savoie,Savoie
FR718,FR,Haute-Savoie,Haute-Savoie
FR72,FR,Auvergne,Auvergne
FR721,FR,Allier,Allier
FR722,FR,Cantal,Cantal
FR723,FR,Haute-Loire,Haute-Loire
FR724,FR,Puy-de-Dôme,Puy-de-Dôme
FR8,FR,Méditerranée,Méditerranée
FR81,FR,Languedoc-Roussillon,Languedoc-Roussillon
FR811,FR,Aude,Aude
FR812,FR,Gard,Gard
FR813,FR,Hérault,Hérault
FR814,FR,Lozère,Lozère
FR815,FR,Pyrénées-Orientales,Pyrénées-Orientales
FR82,FR,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
FR821,FR,Alpes-de-Haute-Provence,Alpes-de-Haute-Provence
FR822,FR,Hautes-Alpes,Hautes-Alpes
FR823,FR,Alpes-Maritimes,Alpes-Maritimes
FR824,FR,Bouches-du-Rhône,Bouches-du-Rhône
FR825,FR,Var,Var
FR826,FR,Vaucluse,Vaucluse
FR83,FR,Corse,Corse
FR831,FR,Corse-du-Sud,Corse-du-Sud
FR832,FR,Haute-Corse,Haute-Corse
FR9,FR,Départements d'Outre-Mer,Départements d'Outre-Mer
FR91,FR,Guadeloupe,Guadeloupe
FR910,FR,Guadeloupe,Guadeloupe
FR92,FR,Martinique,Martinique
FR920,FR,Martinique,Martinique
FR93,FR,Guyane,Guyane
FR930,FR,Guyane,Guyane
FR94,FR,Réunion,Réunion
FR940,FR,Réunion,Réunion
GR,GR,Ελλαδα,Ellada
GR1,GR,Βορεια Ελλαδα,Voreia Ellada
GR11,GR,"Aνατολική Μακεδονία, Θράκη","Anatoliki Makedonia, Thraki"
GR111,GR,Έβρος,Evros
GR112,GR,Ξάνθη,Xanthi
GR113,GR,Ροδόπη,Rodopi
GR114,GR,Δράμα,Drama
GR115,GR,Καβάλα,Kavala
GR12,GR,Κεντρική Μακεδονία,Kentriki Makedonia
GR121,GR,Ημαθία,Imathia
GR122,GR,Θεσσαλονίκη,Thessaloniki
GR123,GR,Κιλκίς,Kilkis
GR124,GR,Πέλλα,Pella
GR125,GR,Πιερία,Pieria
GR126,GR,Σέρρες,Serres
GR127,GR,Χαλκιδική,Chalkidiki
GR13,GR,Δυτική Μακεδονία,Dytiki Makedonia
GR131,GR,Γρεβενά,Grevena
GR132,GR,Καστοριά,Kastoria
GR133,GR,Κοζάνη,Kozani
GR134,GR,Φλώρινα,Florina
GR14,GR,Θεσσαλία,Thessalia
GR141,GR,Καρδίτσα,Karditsa
GR142,GR,Λάρισα,Larisa
GR143,GR,Μαγνησία,Magnisia
GR144,GR,Τρίκαλα,Trikala
GR2,GR,Κεντρικη Ελλαδα,Kentriki Ellada
GR21,GR,Ήπειρος,Ipeiros
GR211,GR,Άρτα,Arta
GR212,GR,Θεσπρωτία,Thesprotia
GR213,GR,Ιωάννινα,Ioannina
GR214,GR,Πρέβεζα,Preveza
GR22,GR,Ιόνια Νησιά,Ionia Nisia
GR221,GR,Ζάκυνθος,Zakynthos
GR222,GR,Κέρκυρα,Kerkyra
GR223,GR,Κεφαλληνία,Kefallinia
GR224,GR,Λευκάδα,Lefkada
GR23,GR,Δυτική Ελλάδα,Dytiki Ellada
GR231,GR,Αιτωλοακαρνανία,Aitoloakarnania
GR232,GR,Αχαΐα,Achaia
GR233,GR,Ηλεία,Ileia
GR24,GR,Στερεά Ελλάδα,Sterea Ellada
GR241,GR,Βοιωτία,Voiotia
GR242,GR,Εύβοια,Evvoia
