NUTS_ID,CNTR_CODE,NUTS_NAME
DED31,DE,"Leipzig, Kreisfreie Stadt"
DED32,DE,Delitzsch
DED33,DE,Döbeln
DED34,DE,Leipziger Land
DED36,DE,Torgau-Oschatz
AT,AT,Österreich
AT1,AT,Ostösterreich
AT11,AT,Burgenland
AT112,AT,Nordburgenland
AT113,AT,Südburgenland
AT12,AT,Niederösterreich
AT121,AT,Mostviertel-Eisenwurzen
AT122,AT,Niederösterreich-Süd
AT123,AT,Sankt Pölten
AT124,AT,Waldviertel
AT125,AT,Weinviertel
AT126,AT,Wiener Umland/Nordteil
AT127,AT,Wiener Umland/Südteil
AT13,AT,Wien
AT130,AT,Wien
AT2,AT,Südösterreich
AT211,AT,Klagenfurt-Villach
AT212,AT,Oberkärnten
AT213,AT,Unterkärnten
AT22,AT,Steiermark
AT221,AT,Graz
AT222,AT,Liezen
AT223,AT,Östliche Obersteiermark
AT224,AT,Oststeiermark
AT225,AT,West- und Südsteiermark
AT3,AT,Westösterreich
AT31,AT,Oberösterreich
AT311,AT,Innviertel
AT312,AT,Linz-Wels
AT313,AT,Mühlviertel
AT314,AT,Steyr-Kirchdorf
AT315,AT,Traunviertel
AT32,AT,Salzburg
AT321,AT,Lungau
AT322,AT,Pinzgau-Pongau
AT323,AT,Salzburg und Umgebung
AT33,AT,Tirol
AT331,AT,Außerfern
AT332,AT,Innsbruck
AT333,AT,Osttirol
AT334,AT,Tiroler Oberland
AT335,AT,Tiroler Unterland
AT34,AT,Vorarlberg
AT341,AT,Bludenz-Bregenzer Wald
DE941,DE,"Delmenhorst, Kreisfreie Stadt"
DE942,DE,"Emden, Kreisfreie Stadt"
BE1,BE,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest
BE10,BE,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest
BE100,BE,Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad
BE2,BE,Vlaams Gewest
BE21,BE,Prov. Antwerpen
BE211,BE,Arr. Antwerpen
BE212,BE,Arr. Mechelen
BE213,BE,Arr. Turnhout
BE22,BE,Prov. Limburg (B)
BE221,BE,Arr. Hasselt
BE222,BE,Arr. Maaseik
BE223,BE,Arr. Tongeren
BE23,BE,Prov. Oost-Vlaanderen
BE231,BE,Arr. Aalst
BE233,BE,Arr. Eeklo
BE234,BE,Arr. Gent
BE235,BE,Arr. Oudenaarde
BE236,BE,Arr. Sint-Niklaas
BE24,BE,Prov. Vlaams-Brabant
BE241,BE,Arr. Halle-Vilvoorde
BE242,BE,Arr. Leuven
BE25,BE,Prov. West-Vlaanderen
BE251,BE,Arr. Brugge
BE252,BE,Arr. Diksmuide
BE253,BE,Arr. Ieper
BE254,BE,Arr. Kortrijk
BE255,BE,Arr. Oostende
BE257,BE,Arr. Tielt
BE258,BE,Arr. Veurne
BE3,BE,Région Wallonne
BE31,BE,Prov. Brabant Wallon
BE310,BE,Arr. Nivelles
BE32,BE,Prov. Hainaut
BE321,BE,Arr. Ath
BE322,BE,Arr. Charleroi
BE323,BE,Arr. Mons
BE324,BE,Arr. Mouscron
BE325,BE,Arr. Soignies
BE326,BE,Arr. Thuin
BE33,BE,Prov. Liège
BE331,BE,Arr. Huy
BE332,BE,Arr. Liège
BE333,BE,Arr. Verviers
BE334,BE,Arr. Waremme
BE34,BE,Prov. Luxembourg (B)
BE341,BE,Arr. Arlon
BE342,BE,Arr. Bastogne
BE343,BE,Arr. Marche-en-Famenne
BE344,BE,Arr. Neufchateau
BE345,BE,Arr. Virton
BE351,BE,Arr. Dinant
BE352,BE,Arr. Namur
BE353,BE,Arr. Philippeville
BG,BG,Balgarija
BG3,BG,Severna i Iztochna Bulgaria
BG31,BG,Severozapaden
BG311,BG,Vidin
BG312,BG,Montana
BG313,BG,Vratsa
BG314,BG,Pleven
BG315,BG,Lovech
BG32,BG,Severen tsentralen
BG321,BG,Veliko Tarnovo
BG322,BG,Gabrovo
LU00,LU,Luxembourg (Grand-Duché)
LU000,LU,Luxembourg (Grand-Duché)
LV,LV,Latvija
LV0,LV,Latvija
LV00,LV,Latvija
LV005,LV,Latgale
LV006,LV,Rīga
LV007,LV,Pierīga
LV008,LV,Vidzeme
LV009,LV,Zemgale
MT,MT,Malta
MT0,MT,Malta
MT001,MT,Malta
MT002,MT,Gozo and Comino / Ghawdex u Kemmuna
NL,NL,Nederland
NL1,NL,Noord-Nederland
NL11,NL,Groningen
NL112,NL,Delfzijl en omgeving
NL113,NL,Overig Groningen
NL12,NL,Friesland
NL121,NL,Noord-Friesland
NL122,NL,Zuidwest-Friesland
NL123,NL,Zuidoost-Friesland
NL13,NL,Drenthe
NL131,NL,Noord-Drenthe
NL132,NL,Zuidoost-Drenthe
NL133,NL,Zuidwest-Drenthe
NL2,NL,Oost-Nederland
NL21,NL,Overijssel
NL212,NL,Zuidwest-Overijssel
NL213,NL,Twente
NL22,NL,Gelderland
NL221,NL,Veluwe
NL222,NL,Achterhoek
NL223,NL,Arnhem/Nijmegen
NL224,NL,Zuidwest-Gelderland
NL23,NL,Flevoland
NL230,NL,Flevoland
NL3,NL,West-Nederland
NL31,NL,Utrecht
NL310,NL,Utrecht
NL32,NL,Noord-Holland
NL322,NL,Alkmaar en omgeving
NL323,NL,IJmond
NL324,NL,Agglomeratie Haarlem
NL325,NL,Zaanstreek
NL326,NL,Groot-Amsterdam
NL327,NL,Het Gooi en Vechtstreek
NL33,NL,Zuid-Holland
NL331,NL,Agglomeratie Leiden en Bollenstreek
NL332,NL,Agglomeratie 's-Gravenhage
NL333,NL,Delft en Westland
NL334,NL,Oost-Zuid-Holland
NL335,NL,Groot-Rijnmond
NL336,NL,Zuidoost-Zuid-Holland
NL34,NL,Zeeland
NL341,NL,Zeeuwsch-Vlaanderen
NL342,NL,Overig Zeeland
NL4,NL,Zuid-Nederland
NL411,NL,West-Noord-Brabant
NL412,NL,Midden-Noord-Brabant
NL413,NL,Noordoost-Noord-Brabant
NL414,NL,Zuidoost-Noord-Brabant
NL42,NL,Limburg (NL)
NL421,NL,Noord-Limburg
NL422,NL,Midden-Limburg
NL423,NL,Zuid-Limburg
NO,NO,Norge
NO0,NO,Norge
NO01,NO,Oslo og Akershus
NO012,NO,Akershus
NO02,NO,Hedmark og Oppland
NO021,NO,Hedmark
NO022,NO,Oppland
AT342,AT,Rheintal-Bodenseegebiet
NO03,NO,Sør-Østlandet
NO032,NO,Buskerud
NO033,NO,Vestfold
NO034,NO,Telemark
NO04,NO,Agder og Rogaland
NO041,NO,Aust-Agder
NO042,NO,Vest-Agder
NO043,NO,Rogaland
NO05,NO,Vestlandet
NO051,NO,Hordaland
NO053,NO,Møre og Romsdal
NO06,NO,Trøndelag
NO061,NO,Sør-Trøndelag
NO062,NO,Nord-Trøndelag
NO07,NO,Nord-Norge
NO071,NO,Nordland
NO072,NO,Troms
NO073,NO,Finnmark
PL,PL,Polska
PL1,PL,Centralny
PL11,PL,Łódzkie
PL111,PL,Łódzki
PL112,PL,Piotrkowsko-skierniewicki
PL12,PL,Mazowieckie
PL121,PL,Ciechanowsko-płocki
PL122,PL,Ostrołęcko-siedlecki
PL124,PL,Radomski
PL126,PL,Warszawski
PL127,PL,M. Warszawa
PL2,PL,Południowy
PL21,PL,Małopolskie
PL211,PL,Krakowsko-tarnowski
PL212,PL,Nowosądecki
PL213,PL,M. Kraków
PL22,PL,Śląskie
PL225,PL,Bielsko-bialski
PL226,PL,Centralny śląski
PL227,PL,Rybnicko-jastrzębski
PL3,PL,Wschodni
PL31,PL,Lubelskie
PL311,PL,Bialskopodlaski
PL312,PL,Chełmsko-zamojski
PL313,PL,Lubelski
PL32,PL,Podkarpackie
PL321,PL,Rzeszowsko-tarnobrzeski
PL322,PL,Krośnieńsko-przemyski
PL33,PL,Świętokrzyskie
PL330,PL,Świętokrzyski
PL341,PL,Białostocko-suwalski
PL342,PL,Łomżyński
PL4,PL,Północno-zachodni
PL41,PL,Wielkopolskie
PL411,PL,Pilski
SE09,SE,Småland med öarna
SE091,SE,Jönköpings län
SE092,SE,Kronobergs län
SE093,SE,Kalmar län
SE094,SE,Gotlands län
SE0A,SE,Västsverige
SE0A1,SE,Hallands län
SI,SI,Slovenija
SI0,SI,Slovenija
SI00,SI,Slovenija
SI001,SI,Pomurska
SI002,SI,Podravska
SI003,SI,Koroška
SI004,SI,Savinjska
SI005,SI,Zasavska
SI006,SI,Spodnjeposavska
SI009,SI,Gorenjska
SI00A,SI,Notranjsko-kraška
SI00B,SI,Goriška
SI00C,SI,Obalno-kraška
SI00D,SI,Jugovzhodna Slovenija
SI00E,SI,Osrednjeslovenska
SK,SK,Slovenská Republika
SK0,SK,Slovenská Republika
SK01,SK,Bratislavský kraj
SK010,SK,Bratislavský kraj
SK02,SK,Západné Slovensko
SK021,SK,Trnavský kraj
SK022,SK,Trenčiansky kraj
SK03,SK,Stredné Slovensko
SK031,SK,Žilinský kraj
SK032,SK,Banskobystrický kraj
SK04,SK,Východné Slovensko
SK041,SK,Prešovský kraj
SK042,SK,Košický kraj
TR,TR,Turkiye
TR1,TR,Istanbul
TR10,TR,Istanbul
TR100,TR,Istanbul
TR2,TR,Bati Marmara
TR21,TR,Tekirdağ
TR211,TR,Tekirdağ
TR213,TR,Kırklareli
TR22,TR,Balıkesir
TR221,TR,Balıkesir
TR222,TR,Çanakkale
TR3,TR,Ege
TR31,TR,İzmir
TR32,TR,Aydın
TR321,TR,Aydın
TR322,TR,Denizli
TR323,TR,Muğla
TR33,TR,Manisa
TR331,TR,Manisa
TR332,TR,Afyon
TR334,TR,Uşak
TR4,TR,Dogu Marmara
TR41,TR,Bursa
TR411,TR,Bursa
TR412,TR,Eskişehir
TR413,TR,Bilecik
TR42,TR,Kocaeli
TR421,TR,Kocaeli
TR422,TR,Sakarya
TR424,TR,Bolu
TR425,TR,Yalova
TR5,TR,Bati Anadolu
TR51,TR,Ankara
TR510,TR,Ankara
TR52,TR,Konya
TR521,TR,Konya
TR6,TR,Akdeniz
TR61,TR,Antalya
TR611,TR,Antalya
TR612,TR,Isparta
TR613,TR,Burdur
TR62,TR,Adana
TR621,TR,Adana
TR63,TR,Hatay
TR631,TR,Hatay
TR632,TR,Kahramanmaraş
TR633,TR,Osmaniye
TR7,TR,Orta Anadolu
TR71,TR,Kırıkkale
TR711,TR,Kırıkkale
TR712,TR,Aksaray
TR714,TR,Nevşehir
TR715,TR,Kırşehir
TR72,TR,Kayseri
TR721,TR,Kayseri
TR722,TR,Sivas
TR723,TR,Yozgat
TR8,TR,Bati Karadeniz
TR811,TR,Zonguldak
TR812,TR,Karabük
TR813,TR,Bartın
TR82,TR,Kastamonu
TR821,TR,Kastamonu
TR822,TR,Çankırı
TR823,TR,Sinop
TR83,TR,Samsun
TR832,TR,Tokat
TR833,TR,Çorum
TR834,TR,Amasya
TR9,TR,Dogu Karadeniz
TR90,TR,Dogu Karadeniz
TR901,TR,Trabzon
TR903,TR,Giresun
TR904,TR,Rize
TR905,TR,Artvin
TR906,TR,Gümüşhane
TRA,TR,Kuzeydogu Anadolu
TRA11,TR,Erzurum
UKF16,UK,South Nottinghamshire
UKF2,UK,"Leicestershire, Rutland and Northamptonshire"
UKF21,UK,Leicester
UKF22,UK,Leicestershire CC and Rutland
UKF23,UK,Northamptonshire
UKF3,UK,Lincolnshire
UKF30,UK,Lincolnshire
UKG,UK,West Midlands
UKG1,UK,"Herefordshire, Worcestershire and Warwickshire"
UKG11,UK,"Herefordshire, County of"
UKG12,UK,Worcestershire
UKG13,UK,Warwickshire
UKG2,UK,Shropshire and Staffordshire
UKG21,UK,Telford and Wrekin
UKG22,UK,Shropshire CC
UKG23,UK,Stoke-on-Trent
UKG24,UK,Staffordshire CC
UKG3,UK,West Midlands
UKG32,UK,Solihull
UKG33,UK,Coventry
UKG34,UK,Dudley and Sandwell
UKG35,UK,Walsall and Wolverhampton
UKH,UK,East Of England
UKH1,UK,East Anglia
UKH11,UK,Peterborough
UKH12,UK,Cambridgeshire CC
UKH13,UK,Norfolk
UKH2,UK,Bedfordshire and Hertfordshire
UKH21,UK,Luton
UKH22,UK,Bedfordshire CC
UKH23,UK,Hertfordshire
UKH3,UK,Essex
UKH31,UK,Southend-on-Sea
UKH32,UK,Thurrock
UKI,UK,London
UKI1,UK,Inner London
UKI11,UK,Inner London - West
UKI12,UK,Inner London - East
UKI2,UK,Outer London
UKI21,UK,Outer London - East and North East
UKI22,UK,Outer London - South
UKJ,UK,South East
UKJ1,UK,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ11,UK,Berkshire
UKJ12,UK,Milton Keynes
UKJ13,UK,Buckinghamshire CC
UKJ14,UK,Oxfordshire
UKJ2,UK,"Surrey, East and West Sussex"
UKJ21,UK,Brighton and Hove
UKJ22,UK,East Sussex CC
UKJ23,UK,Surrey
UKJ24,UK,West Sussex
UKJ3,UK,Hampshire and Isle of Wight
UKJ31,UK,Portsmouth
UKJ32,UK,Southampton
UKJ33,UK,Hampshire CC
UKJ34,UK,Isle of Wight
UKJ4,UK,Kent
UKJ41,UK,Medway
UKJ42,UK,Kent CC
UKK,UK,South West
UKK1,UK,"Gloucestershire, Wiltshire and North Somerset"
UKK11,UK,"Bristol, City of"
UKK12,UK,"North and North East Somerset, South Gloucestershire"
UKK13,UK,Gloucestershire
UKK14,UK,Swindon
UKK15,UK,Wiltshire CC
UKK2,UK,Dorset and Somerset
UKK22,UK,Dorset CC
UKK23,UK,Somerset
UKK3,UK,Cornwall and Isles of Scilly
UKK30,UK,Cornwall and Isles of Scilly
UKK4,UK,Devon
UKK41,UK,Plymouth
UKK42,UK,Torbay
UKK43,UK,Devon CC
PL412,PL,Poznański
PL413,PL,Kaliski
PL414,PL,Koniński
PL415,PL,M. Poznań
PL42,PL,Zachodniopomorskie
PL421,PL,Szczeciński
PL422,PL,Koszaliński
PL43,PL,Lubuskie
PL431,PL,Gorzowski
PL432,PL,Zielonogórski
PL5,PL,Południowo-zachodni
PL51,PL,Dolnośląskie
PL511,PL,Jeleniogórsko-wałbrzyski
PL512,PL,Legnicki
PL513,PL,Wrocławski
PL52,PL,Opolskie
PL520,PL,Opolski
PL6,PL,Północny
PL61,PL,Kujawsko-Pomorskie
PL611,PL,Bydgoski
PL612,PL,Toruńsko-włocławski
PL62,PL,Warmińsko-Mazurskie
PL621,PL,Elbląski
PL622,PL,Olsztyński
PL623,PL,Ełcki
PL63,PL,Pomorskie
PL632,PL,Gdański
PL633,PL,Gdańsk-Gdynia-Sopot
PT,PT,Portugal
PT1,PT,Continente
PT11,PT,Norte
PT111,PT,Minho-Lima
PT112,PT,Cávado
PT113,PT,Ave
PT115,PT,Tamega
PT116,PT,Entre Douro e Vouga
PT117,PT,Douro
PT118,PT,Alto Trás-os-Montes
PT15,PT,Algarve
PT150,PT,Algarve
PT16,PT,Centro (P)
PT161,PT,Baixo Vouga
PT162,PT,Baixo Mondego
PT163,PT,Pinhal Litoral
PT164,PT,Pinhal Interior Norte
PT166,PT,Pinhal Interior Sul
PT167,PT,Serra da Estrela
PT168,PT,Beira Interior Norte
PT169,PT,Beira Interior Sul
PT16A,PT,Cova da Beira
PT16B,PT,Oeste
PT16C,PT,Médio Tejo
PT17,PT,Lisboa
PT171,PT,Grande Lisboa
PT172,PT,Península de Setúbal
PT18,PT,Alentejo
PT182,PT,Alto Alentejo
PT183,PT,Alentejo Central
PT184,PT,Baixo Alentejo
PT185,PT,Leziria do Tejo
TRA12,TR,Erzincan
TRA13,TR,Bayburt
TRA2,TR,Ağrı
TRA21,TR,Ağrı
TRA22,TR,Kars
TRA24,TR,Ardahan
TRB,TR,Ortadogu Anadolu
TRB1,TR,Malatya
TRB11,TR,Malatya
TRB12,TR,Elazığ
TRB13,TR,Bingöl
TRB14,TR,Tunceli
TRB2,TR,Van
TRB21,TR,Van
TRB23,TR,Bitlis
TRB24,TR,Hakkari
TRC,TR,Guneydogu Anadolu
TRC1,TR,Gaziantep
TRC11,TR,Gaziantep
TRC12,TR,Adıyaman
TRC2,TR,Şanlıurfa
TRC21,TR,Şanlıurfa
TRC22,TR,Diyarbakır
TRC3,TR,Mardin
TRC31,TR,Mardin
TRC33,TR,Şırnak
TRC34,TR,Siirt
UK,UK,United Kingdom
UKC,UK,North East
UKC1,UK,Tees Valley and Durham
UKC11,UK,Hartlepool and Stockton-on-Tees
UKC13,UK,Darlington
UKC14,UK,Durham CC
UKC2,UK,Northumberland and Tyne and Wear
UKC21,UK,Northumberland
UKC22,UK,Tyneside
UKC23,UK,Sunderland
UKD,UK,North West
UKD1,UK,Cumbria
UKD11,UK,West Cumbria
UKD2,UK,Cheshire
UKD21,UK,Halton and Warrington
UKD22,UK,Cheshire CC
UKD3,UK,Greater Manchester
UKD31,UK,Greater Manchester South
UKD32,UK,Greater Manchester North
UKD4,UK,Lancashire
UKD41,UK,Blackburn with Darwen
UKD42,UK,Blackpool
UKD43,UK,Lancashire CC
UKD51,UK,East Merseyside
UKD52,UK,Liverpool
UKD53,UK,Sefton
UKD54,UK,Wirral
UKE,UK,Yorkshire and The Humber
UKE1,UK,East Riding and North Lincolnshire
UKE11,UK,"Kingston upon Hull, City of"
UKE12,UK,East Riding of Yorkshire
UKE13,UK,North and North East Lincolnshire
UKE21,UK,York
UKE22,UK,North Yorkshire CC
UKE3,UK,South Yorkshire
UKE31,UK,"Barnsley, Doncaster and Rotherham"
UKE32,UK,Sheffield
UKE4,UK,West Yorkshire
UKE41,UK,Bradford
UKE42,UK,Leeds
UKE43,UK,"Calderdale, Kirklees and Wakefield"
UKF,UK,East Midlands
UKF1,UK,Derbyshire and Nottinghamshire
UKF11,UK,Derby
UKF12,UK,East Derbyshire
UKF14,UK,Nottingham
UKF15,UK,North Nottinghamshire
ITD32,IT,Vicenza
ITD34,IT,Treviso
ITD35,IT,Venezia
ITD36,IT,Padova
ITD37,IT,Rovigo
ITD4,IT,Friuli-Venezia Giulia
ITD41,IT,Pordenone
ITD42,IT,Udine
ITD44,IT,Trieste
ITD5,IT,Emilia-Romagna
ITD51,IT,Piacenza
ITD52,IT,Parma
ITD53,IT,Reggio nell'Emilia
ITD54,IT,Modena
ITD56,IT,Ferrara
ITD57,IT,Ravenna
ITD58,IT,Forlì-Cesena
ITD59,IT,Rimini
ITE,IT,Centro (I)
ITE1,IT,Toscana
ITE11,IT,Massa-Carrara
ITE13,IT,Pistoia
ITE14,IT,Firenze
ITE15,IT,Prato
ITE16,IT,Livorno
ITE17,IT,Pisa
ITE19,IT,Siena
ITE1A,IT,Grosseto
ITE2,IT,Umbria
ITE21,IT,Perugia
ITE22,IT,Terni
ITE3,IT,Marche
ITE32,IT,Ancona
ITE33,IT,Macerata
ITE34,IT,Ascoli Piceno
ITE4,IT,Lazio
ITE41,IT,Viterbo
ITE42,IT,Rieti
ITE43,IT,Roma
ITE44,IT,Latina
ITE45,IT,Frosinone
ITF,IT,Sud
ITF1,IT,Abruzzo
ITF11,IT,L'Aquila
ITF12,IT,Teramo
ITF14,IT,Chieti
ITF2,IT,Molise
ITF21,IT,Isernia
ITF22,IT,Campobasso
ITF3,IT,Campania
ITF31,IT,Caserta
ITF32,IT,Benevento
ITF34,IT,Avellino
ITF35,IT,Salerno
ITF4,IT,Puglia
ITF41,IT,Foggia
ITF42,IT,Bari
ITF43,IT,Taranto
ITF45,IT,Lecce
ITF5,IT,Basilicata
ITF51,IT,Potenza
ITF52,IT,Matera
ITF6,IT,Calabria
ITF61,IT,Cosenza
ITF62,IT,Crotone
ITF64,IT,Vibo Valentia
ITF65,IT,Reggio di Calabria
ITG,IT,Isole
ITG1,IT,Sicilia
ITG11,IT,Trapani
ITG12,IT,Palermo
ITG13,IT,Messina
ITG14,IT,Agrigento
ITG15,IT,Caltanissetta
ITG17,IT,Catania
ITG18,IT,Ragusa
ITG19,IT,Siracusa
ITG2,IT,Sardegna
ITG22,IT,Nuoro
ITG23,IT,Oristano
ITG24,IT,Cagliari
LT,LT,Lietuva
LT0,LT,Lietuva
LT00,LT,Lietuva
LT001,LT,Alytaus apskritis
LT003,LT,Klaipėdos apskritis
LT004,LT,Marijampolės apskritis
LT005,LT,Panevėžio apskritis
LT006,LT,Šiaulių apskritis
LT007,LT,Tauragės apskritis
LT008,LT,Telšių apskritis
LT009,LT,Utenos apskritis
LT00A,LT,Vilniaus apskritis
LU,LU,Luxembourg (Grand-Duché)
LU0,LU,Luxembourg (Grand-Duché)
HU213,HU,Veszprém
HU22,HU,Nyugat-Dunántúl
HU221,HU,Győr-Moson-Sopron
HU222,HU,Vas
HU223,HU,Zala
HU23,HU,Dél-Dunántúl
HU231,HU,Baranya
HU232,HU,Somogy
HU233,HU,Tolna
CZ06,CZ,Jihovýchod
DE112,DE,Böblingen
DE11D,DE,Ostalbkreis
DE12A,DE,Calw
DE133,DE,Emmendingen
DE143,DE,Zollernalbkreis
DE215,DE,Berchtesgadener Land
DEE21,DE,"Halle (Saale), Kreisfreie Stadt"
DEF05,DE,Dithmarschen
DEG0,DE,Thüringen
DEG0C,DE,Gotha
HR01,HR,Sjeverozapadna Hrvatska
DEG0I,DE,Saalfeld-Rudolstadt
DK008,DK,Fyns amt
EE0,EE,Eesti
EE007,EE,Kirde-Eesti
ES13,ES,Cantabria
ES23,ES,La Rioja
ES300,ES,Madrid
ES415,ES,Salamanca
ES425,ES,Toledo
ES523,ES,Valencia / València
ES640,ES,Melilla
FI131,FI,Etelä-Savo
FI19,FI,Länsi-Suomi
FI200,FI,Åland
FR105,FR,Hauts-de-Seine
FR223,FR,Somme
FR243,FR,Indre
FR252,FR,Manche
FR3,FR,Nord - Pas-de-Calais
FR434,FR,Territoire de Belfort
FR6,FR,Sud-Ouest
FR622,FR,Aveyron
FR631,FR,Corrèze
FR716,FR,Rhône
IE,IE,Ireland
IE021,IE,Dublin
IS00,IS,Ísland
ITC15,IT,Novara
ITC31,IT,Imperia
ITC44,IT,Sondrio
ITD,IT,Nord-Est
ITD33,IT,Belluno
ITD43,IT,Gorizia
ITD55,IT,Bologna
ITE12,IT,Lucca
ITE18,IT,Arezzo
ITE31,IT,Pesaro e Urbino
ITF13,IT,Pescara
ITF33,IT,Napoli
ITF44,IT,Brindisi
ITF63,IT,Catanzaro
ITG16,IT,Enna
ITG21,IT,Sassari
LT002,LT,Kauno apskritis
LV003,LV,Kurzeme
MT00,MT,Malta
NL111,NL,Oost-Groningen
NL211,NL,Noord-Overijssel
NL321,NL,Kop van Noord-Holland
NL41,NL,Noord-Brabant
NO011,NO,Oslo
NO031,NO,Østfold
NO052,NO,Sogn og Fjordane
PL113,PL,M. Łódż
PL224,PL,Częstochowski
PL34,PL,Podlaskie
SE0A2,SE,Västra Götalands län
SK023,SK,Nitriansky kraj
TR212,TR,Edirne
TR310,TR,İzmir
TR333,TR,Kütahya
TR423,TR,Düzce
TR522,TR,Karaman
TR622,TR,İçel
TR713,TR,Niğde
TR81,TR,Zonguldak
TR831,TR,Samsun
TR902,TR,Ordu
TRA1,TR,Erzurum
UKM33,UK,East Ayrshire and North Ayrshire Mainland
UKM34,UK,Glasgow City
UKM35,UK,"Inverclyde, East Renfrewshire and Renfrewshire"
UKM36,UK,North Lanarkshire
UKM37,UK,South Ayrshire
UKM38,UK,South Lanarkshire
UKM4,UK,Highlands and Islands
UKM41,UK,Caithness and Sutherland and Ross and Cromarty
UKM42,UK,"Inverness and Nairn and Moray, Badenoch and Strathspey"
UKM44,UK,Eilean Siar (Western Isles)
UKM45,UK,Orkney Islands
UKM46,UK,Shetland Islands
UKN,UK,Northern Ireland
UKN0,UK,Northern Ireland
UKN01,UK,Belfast
UKN02,UK,Outer Belfast
UKN03,UK,East of Northern Ireland
UKN04,UK,North of Northern Ireland
UKN05,UK,West and South of Northern Ireland
LI,LI,Liechtenstein
LI0,LI,Liechtenstein
LI00,LI,Liechtenstein
LI000,LI,Liechtenstein
DE221,DE,"Landshut, Kreisfreie Stadt"
DE246,DE,"Bayreuth, Landkreis"
DE261,DE,"Aschaffenburg, Kreisfreie Stadt"
DE413,DE,Märkisch-Oderland
DE501,DE,"Bremen, Kreisfreie Stadt"
DE711,DE,"Darmstadt, Kreisfreie Stadt"
DE732,DE,Fulda
DE80,DE,Mecklenburg-Vorpommern
DE80I,DE,Uecker-Randow
DE91B,DE,Wolfenbüttel
DE934,DE,Lüchow-Dannenberg
DE94A,DE,Friesland
DEA1,DE,Düsseldorf
DEA1C,DE,Mettmann
DEA27,DE,Erftkreis
DEA33,DE,"Münster, Kreisfreie Stadt"
DEA5A,DE,Siegen-Wittgenstein
DEB2,DE,Trier
DEB3,DE,Rheinhessen-Pfalz
DEB3G,DE,Kusel
DEC0,DE,Saarland
DED1,DE,Chemnitz
DED18,DE,Mittlerer Erzgebirgskreis
DED35,DE,Muldentalkreis
AT111,AT,Mittelburgenland
AT21,AT,Kärnten
AT226,AT,Westliche Obersteiermark
BE,BE,Belgique-België
BE232,BE,Arr. Dendermonde
BE256,BE,Arr. Roeselare
BE327,BE,Arr. Tournai
BE35,BE,Prov. Namur
CH03,CH,Nordwestschweiz
CH06,CH,Zentralschweiz
CZ,CZ,Česká Republika
RO313,RO,Dâmboviţa
RO314,RO,Giurgiu
RO315,RO,Ialomiţa
RO316,RO,Prahova
RO317,RO,Teleorman
RO32,RO,Bucureşti - Ilfov
RO321,RO,Bucureşti
RO322,RO,Ilfov
RO4,RO,Macroregiunea patru
RO41,RO,Sud-Vest Oltenia
RO411,RO,Dolj
RO412,RO,Gorj
RO413,RO,Mehedinţi
RO414,RO,Olt
RO415,RO,Vâlcea
RO42,RO,Vest
RO421,RO,Arad
RO422,RO,Caraş-Severin
RO423,RO,Hunedoara
RO424,RO,Timiş
HR011,HR,Grad Zagreb
HR012,HR,Zagrebačka županija
HR013,HR,Krapinsko-zagorska županija
HR014,HR,Varaždinska županija
HR015,HR,Koprivničko-križevačka županija
HR016,HR,Međimurska županija
HR02,HR,Središnja i Istočna (Panonska) Hrvatska
HR021,HR,Bjelovarsko-bilogorska županija
HR022,HR,Virovitičko-podravska županija
HR023,HR,Požeško-slavonska županija
HR024,HR,Brodsko-posavska županija
HR025,HR,Osječko-baranjska županija
HR026,HR,Vukovarsko-srijemska županija
HR027,HR,Karlovačka županija
HR028,HR,Sisačko-moslavačka županija
HR03,HR,Jadranska Hrvatska
HR031,HR,Primorsko-goranska županija
HR032,HR,Ličko-senjska županija
HR033,HR,Zadarska županija
HR034,HR,Šibensko-kninska županija
HR035,HR,Splitsko-dalmatinska županija
HR036,HR,Istarska županija
HR037,HR,Dubrovačko-neretvanska županija
TRA23,TR,Iğdır
TRB22,TR,Muş
TRC13,TR,Kilis
TRC32,TR,Batman
UKC12,UK,South Teesside
UKD12,UK,East Cumbria
UKD5,UK,Merseyside
UKE2,UK,North Yorkshire
UKF13,UK,South and West Derbyshire
UKG31,UK,Birmingham
UKH14,UK,Suffolk
UKH33,UK,Essex CC
UKI23,UK,Outer London - West and North West
UKK21,UK,Bournemouth and Poole
PL514,PL,M. Wrocław
PL631,PL,Słupski
PT114,PT,Grande Porto
PT165,PT,Dao-Lafôes
PT181,PT,Alentejo Litoral
SE02,SE,Östra Mellansverige
SE082,SE,Norrbottens län
FR724,FR,Puy-de-Dôme
FR825,FR,Var
FR832,FR,Haute-Corse
GR1,GR,Voreia Ellada
GR125,GR,Pieria
GR134,GR,Florina
GR211,GR,Arta
GR221,GR,Zakynthos
GR241,GR,Voiotia
GR253,GR,Korinthia
GR412,GR,Samos
GR432,GR,Lasithi
UKL1,UK,West Wales and The Valleys
UKM25,UK,"Edinburgh, City of"
UKM43,UK,"Lochaber, Skye and Lochalsh and Argyll and the"
UKL,UK,Wales
UKL11,UK,Isle of Anglesey
UKL12,UK,Gwynedd
UKL13,UK,Conwy and Denbighshire
