year,region_type,region_year_spec,region_id,region_level,sopim
2012,NUTS,2010,NL42,2,981161
2012,NUTS,2010,NO01,2,9299529
2012,NUTS,2010,NO02,2,8065939
2012,NUTS,2010,NO03,2,7706594
2012,NUTS,2010,NO04,2,5642079
2012,NUTS,2010,NO05,2,5503337
2012,NUTS,2010,NO06,2,9050529
2012,NUTS,2010,NO07,2,339818
2012,NUTS,2010,PL11,2,9785103
2012,NUTS,2010,PL12,2,674497
2012,NUTS,2010,PL21,2,7600222
2012,NUTS,2010,PL22,2,7514507
2012,NUTS,2010,PL31,2,7567291
2012,NUTS,2010,PL32,2,9725647
2012,NUTS,2010,PL33,2,9223690
2012,NUTS,2010,PL34,2,6248873
2012,NUTS,2010,PL41,2,9208877
2012,NUTS,2010,PL42,2,10078
2012,NUTS,2010,PL43,2,9835575
2012,NUTS,2010,PL51,2,2890924
2012,NUTS,2010,PL52,2,9035362
2012,NUTS,2010,PL61,2,1713607
2012,NUTS,2010,PL62,2,6668497
2012,NUTS,2010,PL63,2,7192745
2012,NUTS,2010,PT11,2,9309522
2012,NUTS,2010,PT15,2,1813931
2012,NUTS,2010,PT16,2,1688522
2012,NUTS,2010,PT17,2,7549165
2012,NUTS,2010,PT18,2,5173774
2012,NUTS,2010,PT20,2,4905928
2012,NUTS,2010,PT30,2,4829989
2012,NUTS,2010,RO11,2,1309562
2012,NUTS,2010,RO12,2,4503413
2012,NUTS,2010,RO21,2,4735528
2012,NUTS,2010,RO22,2,4562909
2012,NUTS,2010,RO31,2,9642777
2012,NUTS,2010,RO32,2,4831744
2012,NUTS,2010,RO41,2,726342
2012,NUTS,2010,RO42,2,8426737
2012,NUTS,2010,SE11,2,9577016
2012,NUTS,2010,SE12,2,65577
2012,NUTS,2010,SE21,2,5227492
2012,NUTS,2010,SE22,2,9825376
2012,NUTS,2010,SE23,2,942359
2012,NUTS,2010,SE31,2,6366864
2012,NUTS,2010,SE32,2,4939723
2012,NUTS,2010,SE33,2,9910612
2012,NUTS,2010,SI01,2,7030385
2012,NUTS,2010,SI02,2,7548346
2012,NUTS,2010,SK01,2,3857290
2012,NUTS,2010,SK02,2,221841
2012,NUTS,2010,SK03,2,5649201
2012,NUTS,2010,SK04,2,9338646
2012,NUTS,2010,TR10,2,7001091
2012,NUTS,2010,TR21,2,7187925
2012,NUTS,2010,TR22,2,3787999
2012,NUTS,2010,TR31,2,8655175
2012,NUTS,2010,TR32,2,2201742
2012,NUTS,2010,TR33,2,8814559
2012,NUTS,2010,TR41,2,6774335
2012,NUTS,2010,TR42,2,1862278
2012,NUTS,2010,TR51,2,8286253
2012,NUTS,2010,TR52,2,634715
2012,NUTS,2010,TR61,2,2967993
2012,NUTS,2010,TR62,2,6889884
2012,NUTS,2010,TR63,2,945171
2012,NUTS,2010,TR71,2,3196613
2012,NUTS,2010,TR72,2,4073050
2012,NUTS,2010,TR81,2,9747221
2012,NUTS,2010,TR82,2,2094157
2012,NUTS,2010,TR83,2,5244081
2012,NUTS,2010,TR90,2,730035
2012,NUTS,2010,TRA1,2,1846856
2012,NUTS,2010,TRA2,2,2726923
2012,NUTS,2010,TRB1,2,7940509
2012,NUTS,2010,TRB2,2,9929177
2012,NUTS,2010,TRC1,2,2854009
2012,NUTS,2010,TRC2,2,5951336
2012,NUTS,2010,TRC3,2,6534735
2012,NUTS,2010,UKC1,2,6320482
2012,NUTS,2010,UKC2,2,92991
2012,NUTS,2010,UKD1,2,5968048
2012,NUTS,2010,UKD3,2,6184186
2012,NUTS,2010,UKD4,2,5481638
2012,NUTS,2010,UKD6,2,5207335
2012,NUTS,2010,UKD7,2,3131856
2012,NUTS,2010,UKE1,2,7761927
2012,NUTS,2010,UKE2,2,5394912
2012,NUTS,2010,UKE3,2,9166018
2012,NUTS,2010,UKE4,2,3780029
2012,NUTS,2010,UKF1,2,8847800
2012,NUTS,2010,UKF2,2,838036
2012,NUTS,2010,UKF3,2,4360306
2012,NUTS,2010,UKG1,2,9990985
2012,NUTS,2010,UKG2,2,525369
2012,NUTS,2010,UKG3,2,9462432
2012,NUTS,2010,UKH1,2,1745192
2012,NUTS,2010,UKH2,2,7988323
2012,NUTS,2010,UKH3,2,3394669
2012,NUTS,2010,UKI1,2,6684449
2012,NUTS,2010,UKI2,2,9615359
2012,NUTS,2010,UKJ1,2,2050225
2012,NUTS,2010,UKJ2,2,4395186
2012,NUTS,2010,UKJ3,2,9184939
2012,NUTS,2010,UKJ4,2,8518693
2012,NUTS,2010,UKK1,2,2343908
2012,NUTS,2010,UKK2,2,704087
2012,NUTS,2010,UKK3,2,3032016
2012,NUTS,2010,UKK4,2,2246173
2012,NUTS,2010,UKL1,2,7897089
2012,NUTS,2010,UKL2,2,4407014
2012,NUTS,2010,UKM2,2,8149820
2012,NUTS,2010,UKM3,2,130027
2012,NUTS,2010,UKM5,2,4560620
2012,NUTS,2010,UKM6,2,5034700
2012,NUTS,2010,UKN0,2,7089520
2012,NUTS,2010,AT111,3,1412052
2012,NUTS,2010,AT112,3,4098329
2012,NUTS,2010,AT113,3,2625313
2012,NUTS,2010,AT121,3,6701289
2012,NUTS,2010,AT122,3,1525885
2012,NUTS,2010,AT123,3,2525213
2012,NUTS,2010,AT124,3,6206321
2012,NUTS,2010,AT125,3,3351061
2012,NUTS,2010,AT126,3,5295343
2012,NUTS,2010,AT127,3,4410556
2012,NUTS,2010,AT130,3,7427978
2012,NUTS,2010,AT211,3,9215143
2012,NUTS,2010,AT212,3,7443317
2012,NUTS,2010,AT213,3,551596
2012,NUTS,2010,AT221,3,1221404
2012,NUTS,2010,AT222,3,9521211
2012,NUTS,2010,AT223,3,9151242
2012,NUTS,2010,AT224,3,4263836
2012,NUTS,2010,AT225,3,704307
2012,NUTS,2010,AT226,3,7755160
2012,NUTS,2010,AT311,3,3698106
2012,NUTS,2010,AT312,3,2487078
2012,NUTS,2010,AT313,3,6492205
2012,NUTS,2010,AT314,3,5733576
2012,NUTS,2010,AT315,3,7100110
2012,NUTS,2010,AT321,3,9674078
2012,NUTS,2010,AT322,3,9534822
2012,NUTS,2010,AT323,3,6924737
2012,NUTS,2010,AT331,3,4410307
2012,NUTS,2010,AT332,3,7211437
2012,NUTS,2010,AT333,3,6636115
2012,NUTS,2010,AT334,3,967719
2012,NUTS,2010,AT335,3,1615653
2012,NUTS,2010,AT341,3,8117651
2012,NUTS,2010,AT342,3,8089609
2012,NUTS,2010,BE100,3,5154335
2012,NUTS,2010,BE211,3,3730472
2012,NUTS,2010,BE212,3,7235246
2012,NUTS,2010,BE213,3,6862366
2012,NUTS,2010,BE221,3,5108371
2012,NUTS,2010,BE222,3,1211910
2012,NUTS,2010,BE223,3,5579237
2012,NUTS,2010,BE231,3,3280379
2012,NUTS,2010,BE232,3,192557
2012,NUTS,2010,BE233,3,650961
2012,NUTS,2010,BE234,3,6797579
2012,NUTS,2010,BE235,3,1890558
2012,NUTS,2010,BE236,3,2466338
2012,NUTS,2010,BE241,3,2877056
2012,NUTS,2010,BE242,3,4530892
2012,NUTS,2010,BE251,3,317972
2012,NUTS,2010,BE252,3,2056359
2012,NUTS,2010,BE253,3,7959264
2012,NUTS,2010,BE254,3,6214021
2012,NUTS,2010,BE255,3,9496857
2012,NUTS,2010,BE256,3,2444114
2012,NUTS,2010,BE257,3,4522136
2012,NUTS,2010,BE258,3,754965
2012,NUTS,2010,BE310,3,7334956
2012,NUTS,2010,BE321,3,5744176
2012,NUTS,2010,BE322,3,1381082
2012,NUTS,2010,BE323,3,4843084
2012,NUTS,2010,BE324,3,4991996
2012,NUTS,2010,BE325,3,4785850
2012,NUTS,2010,BE326,3,5810391
2012,NUTS,2010,BE327,3,4298933
2012,NUTS,2010,BE331,3,7198579
2012,NUTS,2010,BE332,3,1981297
2012,NUTS,2010,BE334,3,761604
2012,NUTS,2010,BE335,3,1459207
2012,NUTS,2010,BE336,3,6146887
2012,NUTS,2010,BE341,3,9739775
2012,NUTS,2010,BE342,3,2872093
2012,NUTS,2010,BE343,3,2286208
2012,NUTS,2010,BE344,3,2446666
2012,NUTS,2010,BE345,3,3629790
2012,NUTS,2010,BE351,3,9391822
2012,NUTS,2010,BE352,3,2552757
2012,NUTS,2010,BE353,3,5880411
2012,NUTS,2010,BG311,3,2903123
2012,NUTS,2010,BG312,3,7843048
2012,NUTS,2010,BG313,3,6629120
2012,NUTS,2010,BG314,3,3853382
2012,NUTS,2010,BG315,3,4397449
2012,NUTS,2010,BG321,3,1709330
2012,NUTS,2010,BG322,3,1964909
2012,NUTS,2010,BG323,3,5519128
2012,NUTS,2010,BG324,3,4658742
2012,NUTS,2010,BG325,3,2899021
2012,NUTS,2010,BG331,3,9011893
2012,NUTS,2010,BG332,3,6612803
2012,NUTS,2010,BG333,3,3656939
2012,NUTS,2010,BG334,3,5163904
2012,NUTS,2010,BG341,3,1837766
2012,NUTS,2010,BG342,3,8869204
2012,NUTS,2010,BG343,3,143346
2012,NUTS,2010,BG344,3,6260639
2012,NUTS,2010,BG411,3,9516774
2012,NUTS,2010,BG412,3,5390772
2012,NUTS,2010,BG413,3,4104321
2012,NUTS,2010,BG414,3,8378609
2012,NUTS,2010,BG415,3,5666714
2012,NUTS,2010,BG421,3,956587
2012,NUTS,2010,BG422,3,1543447
2012,NUTS,2010,BG423,3,7066325
2012,NUTS,2010,BG424,3,8962635
2012,NUTS,2010,BG425,3,9986174
2012,NUTS,2010,CH011,3,7145540
2012,NUTS,2010,CH012,3,2084022
2012,NUTS,2010,CH013,3,4702132
2012,NUTS,2010,CH021,3,6560087
2012,NUTS,2010,CH022,3,421722
2012,NUTS,2010,CH023,3,4601715
2012,NUTS,2010,CH024,3,8079050
2012,NUTS,2010,CH025,3,9541215
2012,NUTS,2010,CH031,3,7434808
2012,NUTS,2010,CH032,3,3482091
2012,NUTS,2010,CH033,3,1405119
2012,NUTS,2010,CH040,3,5075179
2012,NUTS,2010,CH051,3,1767631
2012,NUTS,2010,CH052,3,2231124
2012,NUTS,2010,CH053,3,5682796
2012,NUTS,2010,CH054,3,5267743
2012,NUTS,2010,CH055,3,8575515
2012,NUTS,2010,CH056,3,8811532
2012,NUTS,2010,CH057,3,8888988
2012,NUTS,2010,CH061,3,5955384
2012,NUTS,2010,CH062,3,253674
2012,NUTS,2010,CH063,3,5117445
2012,NUTS,2010,CH064,3,1667366
2012,NUTS,2010,CH065,3,5107619
2012,NUTS,2010,CH066,3,9217861
2012,NUTS,2010,CH070,3,5337624
2012,NUTS,2010,CY000,3,2691233
2012,NUTS,2010,CZ010,3,901996
2012,NUTS,2010,CZ020,3,1951421
2012,NUTS,2010,CZ031,3,8497352
2012,NUTS,2010,CZ032,3,3963746
2012,NUTS,2010,CZ041,3,1131695
2012,NUTS,2010,CZ042,3,791440
2012,NUTS,2010,CZ051,3,4339637
2012,NUTS,2010,CZ052,3,9024540
2012,NUTS,2010,CZ053,3,9016070
2012,NUTS,2010,CZ063,3,4571976
2012,NUTS,2010,CZ064,3,1335277
2012,NUTS,2010,CZ071,3,9306512
2012,NUTS,2010,CZ072,3,9918628
2012,NUTS,2010,CZ080,3,4819454
2012,NUTS,2010,DE111,3,1223072
2012,NUTS,2010,DE112,3,584618
2012,NUTS,2010,DE113,3,7814383
2012,NUTS,2010,DE114,3,3358065
2012,NUTS,2010,DE115,3,4466035
2012,NUTS,2010,DE116,3,5457104
2012,NUTS,2010,DE117,3,6441749
2012,NUTS,2010,DE118,3,1229197
2012,NUTS,2010,DE119,3,4349306
2012,NUTS,2010,DE11A,3,8748148
2012,NUTS,2010,DE11B,3,1876216
2012,NUTS,2010,DE11C,3,9407330
2012,NUTS,2010,DE11D,3,8937882
2012,NUTS,2010,DE121,3,6406290
2012,NUTS,2010,DE122,3,1437232
2012,NUTS,2010,DE123,3,9010609
2012,NUTS,2010,DE124,3,7233655
2012,NUTS,2010,DE125,3,9334584
2012,NUTS,2010,DE126,3,2238541
2012,NUTS,2010,DE127,3,4595778
2012,NUTS,2010,DE128,3,4103224
2012,NUTS,2010,DE129,3,9818015
2012,NUTS,2010,DE12A,3,9943909
2012,NUTS,2010,DE12B,3,2513258
2012,NUTS,2010,DE12C,3,9609893
2012,NUTS,2010,DE131,3,8296862
2012,NUTS,2010,DE132,3,1424310
2012,NUTS,2010,DE133,3,375202
2012,NUTS,2010,DE134,3,5721978
2012,NUTS,2010,DE135,3,2301748
2012,NUTS,2010,DE136,3,673189
2012,NUTS,2010,DE137,3,2882803
2012,NUTS,2010,DE138,3,9498432
2012,NUTS,2010,DE139,3,2919331
2012,NUTS,2010,DE13A,3,255991
2012,NUTS,2010,DE141,3,486778
2012,NUTS,2010,DE142,3,661900
2012,NUTS,2010,DE143,3,7874688
2012,NUTS,2010,DE144,3,4430983
2012,NUTS,2010,DE145,3,4406782
2012,NUTS,2010,DE146,3,6299376
2012,NUTS,2010,DE147,3,6106884
2012,NUTS,2010,DE148,3,3476346
2012,NUTS,2010,DE149,3,1603760
2012,NUTS,2010,DE211,3,8363586
2012,NUTS,2010,DE212,3,1176587
2012,NUTS,2010,DE213,3,4712505
2012,NUTS,2010,DE214,3,3038900
2012,NUTS,2010,DE215,3,5822982
2012,NUTS,2010,DE216,3,1757529
2012,NUTS,2010,DE217,3,2709521
2012,NUTS,2010,DE218,3,1260957
2012,NUTS,2010,DE219,3,5944526
2012,NUTS,2010,DE21A,3,7986690
2012,NUTS,2010,DE21B,3,5431890
2012,NUTS,2010,DE21C,3,292277
2012,NUTS,2010,DE21D,3,3491122
2012,NUTS,2010,DE21E,3,3015995
2012,NUTS,2010,DE21F,3,2780830
2012,NUTS,2010,DE21G,3,6894723
2012,NUTS,2010,DE21H,3,46541
2012,NUTS,2010,DE21I,3,1958881
2012,NUTS,2010,DE21J,3,5571737
2012,NUTS,2010,DE21K,3,5210871
2012,NUTS,2010,DE21L,3,2026123
2012,NUTS,2010,DE21M,3,5256278
2012,NUTS,2010,DE21N,3,3025898
2012,NUTS,2010,DE221,3,5409578
2012,NUTS,2010,DE222,3,1966533
2012,NUTS,2010,DE223,3,9451032
2012,NUTS,2010,DE224,3,1099976
2012,NUTS,2010,DE225,3,8366144
2012,NUTS,2010,DE226,3,2385426
2012,NUTS,2010,DE227,3,1553888
2012,NUTS,2010,DE228,3,8458156
2012,NUTS,2010,DE229,3,7175460
2012,NUTS,2010,DE22A,3,2412450
2012,NUTS,2010,DE22B,3,3696048
2012,NUTS,2010,DE22C,3,6091084
2012,NUTS,2010,DE231,3,5497887
2012,NUTS,2010,DE232,3,5851661
2012,NUTS,2010,DE233,3,7212244
2012,NUTS,2010,DE234,3,3549992
2012,NUTS,2010,DE235,3,9933732
2012,NUTS,2010,DE236,3,9614212
2012,NUTS,2010,DE237,3,839716
2012,NUTS,2010,DE238,3,5611883
2012,NUTS,2010,DE239,3,6581033
2012,NUTS,2010,DE23A,3,1444690
2012,NUTS,2010,DE241,3,8079478
2012,NUTS,2010,DE242,3,4371942
2012,NUTS,2010,DE243,3,3065446
2012,NUTS,2010,DE244,3,5604683
2012,NUTS,2010,DE245,3,7351078
2012,NUTS,2010,DE246,3,6007205
2012,NUTS,2010,DE247,3,8883421
2012,NUTS,2010,DE248,3,7968677
2012,NUTS,2010,DE249,3,9153468
2012,NUTS,2010,DE24A,3,2716014
2012,NUTS,2010,DE24B,3,3110281
2012,NUTS,2010,DE24C,3,7922845
2012,NUTS,2010,DE24D,3,162199
2012,NUTS,2010,DE251,3,4129081
2012,NUTS,2010,DE252,3,9597736
2012,NUTS,2010,DE253,3,1280054
2012,NUTS,2010,DE254,3,1107834
2012,NUTS,2010,DE255,3,1092388
2012,NUTS,2010,DE256,3,2078935
2012,NUTS,2010,DE257,3,7462320
2012,NUTS,2010,DE258,3,41150
2012,NUTS,2010,DE259,3,9843609
2012,NUTS,2010,DE25A,3,879331
2012,NUTS,2010,DE25B,3,3251661
2012,NUTS,2010,DE25C,3,2429381
2012,NUTS,2010,DE261,3,1016006
2012,NUTS,2010,DE262,3,2053080
2012,NUTS,2010,DE263,3,5139776
2012,NUTS,2010,DE264,3,1365208
2012,NUTS,2010,DE265,3,8222127
2012,NUTS,2010,DE266,3,9372092
2012,NUTS,2010,DE267,3,2461720
2012,NUTS,2010,DE268,3,5992437
2012,NUTS,2010,DE269,3,6647660
2012,NUTS,2010,DE26A,3,5454326
2012,NUTS,2010,DE26B,3,4396603
2012,NUTS,2010,DE26C,3,2121628
2012,NUTS,2010,DE271,3,7068302
2012,NUTS,2010,DE272,3,9395858
2012,NUTS,2010,DE273,3,5542600
2012,NUTS,2010,DE274,3,8369995
2012,NUTS,2010,DE275,3,4396498
2012,NUTS,2010,DE276,3,9169292
2012,NUTS,2010,DE277,3,8020573
2012,NUTS,2010,DE278,3,8572262
2012,NUTS,2010,DE279,3,3708312
2012,NUTS,2010,DE27A,3,2256561
2012,NUTS,2010,DE27B,3,6784308
2012,NUTS,2010,DE27C,3,5036264
2012,NUTS,2010,DE27D,3,6468343
2012,NUTS,2010,DE27E,3,1138898
2012,NUTS,2010,DE300,3,1277170
2012,NUTS,2010,DE401,3,8934890
2012,NUTS,2010,DE402,3,4514323
2012,NUTS,2010,DE403,3,5411631
2012,NUTS,2010,DE404,3,9893394
2012,NUTS,2010,DE405,3,115612
2012,NUTS,2010,DE406,3,1596727
2012,NUTS,2010,DE407,3,6324769
2012,NUTS,2010,DE408,3,3467106
2012,NUTS,2010,DE409,3,15009
2012,NUTS,2010,DE40A,3,3337557
2012,NUTS,2010,DE40B,3,4422375
2012,NUTS,2010,DE40C,3,6089956
2012,NUTS,2010,DE40D,3,266931
2012,NUTS,2010,DE40E,3,7548158
2012,NUTS,2010,DE40F,3,2364254
2012,NUTS,2010,DE40G,3,4668566
2012,NUTS,2010,DE40H,3,6223887
2012,NUTS,2010,DE40I,3,8555524
2012,NUTS,2010,DE501,3,488094
2012,NUTS,2010,DE502,3,4928531
2012,NUTS,2010,DE600,3,4118910
2012,NUTS,2010,DE711,3,1268000
2012,NUTS,2010,DE712,3,5999851
2012,NUTS,2010,DE713,3,8112030
2012,NUTS,2010,DE714,3,4155207
2012,NUTS,2010,DE715,3,1174037
2012,NUTS,2010,DE716,3,4226247
2012,NUTS,2010,DE717,3,1188651
2012,NUTS,2010,DE718,3,1118837
2012,NUTS,2010,DE719,3,9388689
2012,NUTS,2010,DE71A,3,9645847
2012,NUTS,2010,DE71B,3,7725139
2012,NUTS,2010,DE71C,3,4010746
2012,NUTS,2010,DE71D,3,906343
2012,NUTS,2010,DE71E,3,7029324
2012,NUTS,2010,DE721,3,5787847
2012,NUTS,2010,DE722,3,6228152
2012,NUTS,2010,DE723,3,7806486
2012,NUTS,2010,DE724,3,1579393
2012,NUTS,2010,DE725,3,4145677
2012,NUTS,2010,DE731,3,4507257
2012,NUTS,2010,DE732,3,118568
2012,NUTS,2010,DE733,3,4214584
2012,NUTS,2010,DE734,3,5914149
2012,NUTS,2010,DE735,3,2944954
2012,NUTS,2010,DE736,3,1529938
2012,NUTS,2010,DE737,3,3555109
2012,NUTS,2010,DE801,3,229565
2012,NUTS,2010,DE802,3,6789944
2012,NUTS,2010,DE803,3,1947695
2012,NUTS,2010,DE804,3,6661514
2012,NUTS,2010,DE805,3,8961709
2012,NUTS,2010,DE806,3,944468
2012,NUTS,2010,DE807,3,5326152
2012,NUTS,2010,DE808,3,666095
2012,NUTS,2010,DE809,3,4974248
2012,NUTS,2010,DE80A,3,305629
2012,NUTS,2010,DE80B,3,7796658
2012,NUTS,2010,DE80C,3,2236930
2012,NUTS,2010,DE80D,3,6543439
2012,NUTS,2010,DE80E,3,8767511
2012,NUTS,2010,DE80F,3,2067298
2012,NUTS,2010,DE80G,3,5141739
2012,NUTS,2010,DE80H,3,4306262
2012,NUTS,2010,DE80I,3,3223045
2012,NUTS,2010,DE911,3,8659036
2012,NUTS,2010,DE912,3,2163154
2012,NUTS,2010,DE913,3,8718479
2012,NUTS,2010,DE914,3,9526293
2012,NUTS,2010,DE915,3,6963953
2012,NUTS,2010,DE916,3,326072
2012,NUTS,2010,DE917,3,7114314
2012,NUTS,2010,DE918,3,3058998
2012,NUTS,2010,DE919,3,2573333
2012,NUTS,2010,DE91A,3,9656923
2012,NUTS,2010,DE91B,3,3285773
2012,NUTS,2010,DE922,3,4489233
2012,NUTS,2010,DE923,3,871149
2012,NUTS,2010,DE925,3,108859
2012,NUTS,2010,DE926,3,9272335
2012,NUTS,2010,DE927,3,4417698
2012,NUTS,2010,DE928,3,1365804
2012,NUTS,2010,DE929,3,1855574
2012,NUTS,2010,DE931,3,5072000
2012,NUTS,2010,DE932,3,940833
2012,NUTS,2010,DE933,3,606538
2012,NUTS,2010,DE934,3,3660504
2012,NUTS,2010,DE935,3,2545575
2012,NUTS,2010,DE936,3,7567630
2012,NUTS,2010,DE937,3,6031632
2012,NUTS,2010,DE938,3,972531
2012,NUTS,2010,DE939,3,2759488
2012,NUTS,2010,DE93A,3,3851452
2012,NUTS,2010,DE93B,3,2913555
2012,NUTS,2010,DE941,3,4236168
2012,NUTS,2010,DE942,3,3526802
2012,NUTS,2010,DE943,3,4414014
2012,NUTS,2010,DE944,3,9186817
2012,NUTS,2010,DE945,3,7627500
2012,NUTS,2010,DE946,3,1594063
2012,NUTS,2010,DE947,3,2433358
2012,NUTS,2010,DE948,3,2363114
2012,NUTS,2010,DE949,3,8123654
2012,NUTS,2010,DE94A,3,4420554
2012,NUTS,2010,DE94B,3,917272
2012,NUTS,2010,DE94C,3,7597525
2012,NUTS,2010,DE94D,3,7087659
2012,NUTS,2010,DE94E,3,1641212
2012,NUTS,2010,DE94F,3,3118564
2012,NUTS,2010,DE94G,3,297817
2012,NUTS,2010,DE94H,3,4824674
2012,NUTS,2010,DEA11,3,6825503
2012,NUTS,2010,DEA12,3,8343473
2012,NUTS,2010,DEA13,3,8399357
2012,NUTS,2010,DEA14,3,4667373
2012,NUTS,2010,DEA15,3,6279387
2012,NUTS,2010,DEA16,3,5648194
2012,NUTS,2010,DEA17,3,9661252
2012,NUTS,2010,DEA18,3,4679910
2012,NUTS,2010,DEA19,3,1014979
2012,NUTS,2010,DEA1A,3,3545554
2012,NUTS,2010,DEA1B,3,199929
2012,NUTS,2010,DEA1C,3,443164
2012,NUTS,2010,DEA1D,3,2119883
2012,NUTS,2010,DEA1E,3,6057395
2012,NUTS,2010,DEA1F,3,6857648
2012,NUTS,2010,DEA22,3,3570161
2012,NUTS,2010,DEA23,3,2884504
2012,NUTS,2010,DEA24,3,8004059
2012,NUTS,2010,DEA26,3,8573795
2012,NUTS,2010,DEA27,3,7043454
2012,NUTS,2010,DEA28,3,1270349
2012,NUTS,2010,DEA29,3,270515
2012,NUTS,2010,DEA2A,3,458736
2012,NUTS,2010,DEA2B,3,1889320
2012,NUTS,2010,DEA2C,3,4946521
2012,NUTS,2010,DEA2D,3,7988383
2012,NUTS,2010,DEA31,3,9391721
2012,NUTS,2010,DEA32,3,6022431
2012,NUTS,2010,DEA33,3,7889047
2012,NUTS,2010,DEA34,3,7028180
2012,NUTS,2010,DEA35,3,7769894
2012,NUTS,2010,DEA36,3,5557337
2012,NUTS,2010,DEA37,3,8538441
2012,NUTS,2010,DEA38,3,1909704
2012,NUTS,2010,DEA41,3,597878
2012,NUTS,2010,DEA42,3,8445609
2012,NUTS,2010,DEA43,3,4559487
2012,NUTS,2010,DEA44,3,1303880
2012,NUTS,2010,DEA45,3,7577649
2012,NUTS,2010,DEA46,3,622982
2012,NUTS,2010,DEA47,3,5054524
2012,NUTS,2010,DEA51,3,1015148
2012,NUTS,2010,DEA52,3,7429282
2012,NUTS,2010,DEA53,3,4823347
2012,NUTS,2010,DEA54,3,9207008
2012,NUTS,2010,DEA55,3,5782950
2012,NUTS,2010,DEA56,3,6097690
2012,NUTS,2010,DEA57,3,7997870
2012,NUTS,2010,DEA58,3,6029311
2012,NUTS,2010,DEA59,3,6611425
2012,NUTS,2010,DEA5A,3,9320186
2012,NUTS,2010,DEA5B,3,5401877
2012,NUTS,2010,DEA5C,3,6769048
2012,NUTS,2010,DEB11,3,7329442
2012,NUTS,2010,DEB12,3,4329385
2012,NUTS,2010,DEB13,3,272661
2012,NUTS,2010,DEB14,3,3163153
2012,NUTS,2010,DEB15,3,4198091
2012,NUTS,2010,DEB16,3,6228445
2012,NUTS,2010,DEB17,3,8596145
2012,NUTS,2010,DEB18,3,9344980
2012,NUTS,2010,DEB19,3,8429796
2012,NUTS,2010,DEB1A,3,2822761
2012,NUTS,2010,DEB1B,3,8438233
2012,NUTS,2010,DEB21,3,9206827
2012,NUTS,2010,DEB22,3,7669098
2012,NUTS,2010,DEB23,3,5550482
2012,NUTS,2010,DEB24,3,8576549
2012,NUTS,2010,DEB25,3,5745956
2012,NUTS,2010,DEB31,3,5200737
2012,NUTS,2010,DEB32,3,817949
2012,NUTS,2010,DEB33,3,7138654
2012,NUTS,2010,DEB34,3,7228151
2012,NUTS,2010,DEB35,3,45492
2012,NUTS,2010,DEB36,3,5979932
2012,NUTS,2010,DEB37,3,7591618
2012,NUTS,2010,DEB38,3,4293643
2012,NUTS,2010,DEB39,3,9743153
2012,NUTS,2010,DEB3A,3,269232
2012,NUTS,2010,DEB3B,3,1178366
2012,NUTS,2010,DEB3C,3,5814707
2012,NUTS,2010,DEB3D,3,1311573
2012,NUTS,2010,DEB3E,3,7894892
2012,NUTS,2010,DEB3F,3,5261553
2012,NUTS,2010,DEB3G,3,5950702
2012,NUTS,2010,DEB3H,3,9031841
2012,NUTS,2010,DEB3I,3,8602012
2012,NUTS,2010,DEB3J,3,1842246
2012,NUTS,2010,DEB3K,3,2455152
2012,NUTS,2010,DEC01,3,4045578
2012,NUTS,2010,DEC02,3,3499998
2012,NUTS,2010,DEC03,3,752273
2012,NUTS,2010,DEC04,3,8381806
2012,NUTS,2010,DEC05,3,7256626
2012,NUTS,2010,DEC06,3,9825047
2012,NUTS,2010,DED21,3,8713887
2012,NUTS,2010,DED2C,3,842689
2012,NUTS,2010,DED2D,3,5871661
2012,NUTS,2010,DED2E,3,7073532
2012,NUTS,2010,DED2F,3,7813633
2012,NUTS,2010,DED41,3,7021010
2012,NUTS,2010,DED42,3,6521181
2012,NUTS,2010,DED43,3,5812733
2012,NUTS,2010,DED44,3,5028350
2012,NUTS,2010,DED45,3,1775436
2012,NUTS,2010,DED51,3,8444603
2012,NUTS,2010,DED52,3,125456
2012,NUTS,2010,DED53,3,3227408
2012,NUTS,2010,DEE01,3,7205313
2012,NUTS,2010,DEE02,3,335366
2012,NUTS,2010,DEE03,3,7883436
2012,NUTS,2010,DEE04,3,1182897
2012,NUTS,2010,DEE05,3,8447249
2012,NUTS,2010,DEE06,3,2165266
2012,NUTS,2010,DEE07,3,2794995
2012,NUTS,2010,DEE08,3,4186950
2012,NUTS,2010,DEE09,3,7258609
2012,NUTS,2010,DEE0A,3,9247156
2012,NUTS,2010,DEE0B,3,6732643
2012,NUTS,2010,DEE0C,3,2065349
2012,NUTS,2010,DEE0D,3,9000074
2012,NUTS,2010,DEE0E,3,4692927
2012,NUTS,2010,DEF01,3,1522043
2012,NUTS,2010,DEF02,3,693646
2012,NUTS,2010,DEF03,3,143024
2012,NUTS,2010,DEF04,3,2576134
2012,NUTS,2010,DEF05,3,6276444
2012,NUTS,2010,DEF06,3,470717
2012,NUTS,2010,DEF07,3,1083877
2012,NUTS,2010,DEF08,3,1301126
2012,NUTS,2010,DEF09,3,922956
2012,NUTS,2010,DEF0A,3,7777962
2012,NUTS,2010,DEF0B,3,4761716
2012,NUTS,2010,DEF0C,3,2703883
2012,NUTS,2010,DEF0D,3,6583928
2012,NUTS,2010,DEF0E,3,606946
2012,NUTS,2010,DEF0F,3,6270261
2012,NUTS,2010,DEG01,3,9312580
