year,region_type,region_year_spec,region_id,region_level,ukfin
2010,NUTS,2010,PL631,3,8942
2010,NUTS,2010,PL633,3,4048
2010,NUTS,2010,PL634,3,9602
2010,NUTS,2010,PL635,3,8243
2010,NUTS,2010,PT111,3,9359
2010,NUTS,2010,PT112,3,8924
2010,NUTS,2010,PT113,3,1226
2010,NUTS,2010,PT114,3,6954
2010,NUTS,2010,PT115,3,4778
2010,NUTS,2010,PT116,3,2857
2010,NUTS,2010,PT117,3,4054
2010,NUTS,2010,PT118,3,7894
2010,NUTS,2010,PT150,3,8914
2010,NUTS,2010,PT161,3,6872
2010,NUTS,2010,PT162,3,6404
2010,NUTS,2010,PT163,3,654
2010,NUTS,2010,PT164,3,528
2010,NUTS,2010,PT165,3,3727
2010,NUTS,2010,PT166,3,8878
2010,NUTS,2010,PT167,3,2817
2010,NUTS,2010,PT168,3,1731
2010,NUTS,2010,PT169,3,8881
2010,NUTS,2010,PT16A,3,9903
2010,NUTS,2010,PT16B,3,3121
2010,NUTS,2010,PT16C,3,1646
2010,NUTS,2010,PT171,3,5342
2010,NUTS,2010,PT172,3,2533
2010,NUTS,2010,PT181,3,1618
2010,NUTS,2010,PT182,3,5375
2010,NUTS,2010,PT183,3,158
2010,NUTS,2010,PT184,3,3923
2010,NUTS,2010,PT185,3,899
2010,NUTS,2010,PT200,3,2405
2010,NUTS,2010,PT300,3,1067
2010,NUTS,2010,RO111,3,428
2010,NUTS,2010,RO112,3,8341
2010,NUTS,2010,RO113,3,795
2010,NUTS,2010,RO114,3,6399
2010,NUTS,2010,RO115,3,6297
2010,NUTS,2010,RO116,3,2409
2010,NUTS,2010,RO121,3,7237
2010,NUTS,2010,RO122,3,1305
2010,NUTS,2010,RO123,3,105
2010,NUTS,2010,RO124,3,7491
2010,NUTS,2010,RO125,3,2365
2010,NUTS,2010,RO126,3,5002
2010,NUTS,2010,RO211,3,2887
2010,NUTS,2010,RO212,3,2844
2010,NUTS,2010,RO213,3,780
2010,NUTS,2010,RO214,3,7115
2010,NUTS,2010,RO215,3,5988
2010,NUTS,2010,RO216,3,2289
2010,NUTS,2010,RO221,3,6729
2010,NUTS,2010,RO222,3,9465
2010,NUTS,2010,RO223,3,5172
2010,NUTS,2010,RO224,3,522
2010,NUTS,2010,RO225,3,4085
2010,NUTS,2010,RO226,3,3732
2010,NUTS,2010,RO311,3,2818
2010,NUTS,2010,RO312,3,4507
2010,NUTS,2010,RO313,3,7757
2010,NUTS,2010,RO314,3,7303
2010,NUTS,2010,RO315,3,45
2010,NUTS,2010,RO316,3,9710
2010,NUTS,2010,RO317,3,138
2010,NUTS,2010,RO321,3,4977
2010,NUTS,2010,RO322,3,8440
2010,NUTS,2010,RO411,3,1676
2010,NUTS,2010,RO412,3,269
2010,NUTS,2010,RO413,3,6224
2010,NUTS,2010,RO414,3,2636
2010,NUTS,2010,RO415,3,3752
2010,NUTS,2010,RO421,3,3945
2010,NUTS,2010,RO422,3,2794
2010,NUTS,2010,RO423,3,4885
2010,NUTS,2010,RO424,3,6665
2010,NUTS,2010,SE110,3,9871
2010,NUTS,2010,SE121,3,4433
2010,NUTS,2010,SE122,3,8248
2010,NUTS,2010,SE123,3,9254
2010,NUTS,2010,SE124,3,9810
2010,NUTS,2010,SE125,3,5101
2010,NUTS,2010,SE211,3,5413
2010,NUTS,2010,SE212,3,6712
2010,NUTS,2010,SE213,3,7900
2010,NUTS,2010,SE214,3,8004
2010,NUTS,2010,SE221,3,9034
2010,NUTS,2010,SE224,3,2342
2010,NUTS,2010,SE231,3,4096
2010,NUTS,2010,SE232,3,8409
2010,NUTS,2010,SE311,3,2331
2010,NUTS,2010,SE312,3,8091
2010,NUTS,2010,SE313,3,5344
2010,NUTS,2010,SE321,3,9709
2010,NUTS,2010,SE322,3,7944
2010,NUTS,2010,SE331,3,3953
2010,NUTS,2010,SE332,3,8116
2010,NUTS,2010,SI011,3,3531
2010,NUTS,2010,SI012,3,9803
2010,NUTS,2010,SI013,3,4737
2010,NUTS,2010,SI014,3,8739
2010,NUTS,2010,SI015,3,6093
2010,NUTS,2010,SI016,3,7774
2010,NUTS,2010,SI017,3,7005
2010,NUTS,2010,SI018,3,9467
2010,NUTS,2010,SI021,3,9548
2010,NUTS,2010,SI022,3,7193
2010,NUTS,2010,SI023,3,8371
2010,NUTS,2010,SI024,3,459
2010,NUTS,2010,SK010,3,1224
2010,NUTS,2010,SK021,3,8474
2010,NUTS,2010,SK022,3,9949
2010,NUTS,2010,SK023,3,4935
2010,NUTS,2010,SK031,3,4793
2010,NUTS,2010,SK032,3,3530
2010,NUTS,2010,SK041,3,9001
2010,NUTS,2010,SK042,3,7242
2010,NUTS,2010,TR100,3,8532
2010,NUTS,2010,TR211,3,1390
2010,NUTS,2010,TR212,3,6713
2010,NUTS,2010,TR213,3,4103
2010,NUTS,2010,TR221,3,121
2010,NUTS,2010,TR222,3,1199
2010,NUTS,2010,TR310,3,3781
2010,NUTS,2010,TR321,3,2885
2010,NUTS,2010,TR322,3,8634
2010,NUTS,2010,TR323,3,5041
2010,NUTS,2010,TR331,3,3054
2010,NUTS,2010,TR332,3,6294
2010,NUTS,2010,TR333,3,8809
2010,NUTS,2010,TR334,3,9400
2010,NUTS,2010,TR411,3,413
2010,NUTS,2010,TR412,3,9957
2010,NUTS,2010,TR413,3,9648
2010,NUTS,2010,TR421,3,5719
2010,NUTS,2010,TR422,3,8192
2010,NUTS,2010,TR423,3,4124
2010,NUTS,2010,TR424,3,3933
2010,NUTS,2010,TR425,3,3055
2010,NUTS,2010,TR510,3,3636
2010,NUTS,2010,TR521,3,8642
2010,NUTS,2010,TR522,3,2993
2010,NUTS,2010,TR611,3,9415
2010,NUTS,2010,TR612,3,3170
2010,NUTS,2010,TR613,3,1342
2010,NUTS,2010,TR621,3,3231
2010,NUTS,2010,TR622,3,7046
2010,NUTS,2010,TR631,3,2594
2010,NUTS,2010,TR632,3,1566
2010,NUTS,2010,TR633,3,3805
2010,NUTS,2010,TR711,3,9478
2010,NUTS,2010,TR712,3,7352
2010,NUTS,2010,TR713,3,7640
2010,NUTS,2010,TR714,3,6471
2010,NUTS,2010,TR715,3,9111
2010,NUTS,2010,TR721,3,2269
2010,NUTS,2010,TR722,3,2349
2010,NUTS,2010,TR723,3,7550
2010,NUTS,2010,TR811,3,6193
2010,NUTS,2010,TR812,3,5603
2010,NUTS,2010,TR813,3,7574
2010,NUTS,2010,TR821,3,3032
2010,NUTS,2010,TR822,3,4718
2010,NUTS,2010,TR823,3,9322
2010,NUTS,2010,TR831,3,4537
2010,NUTS,2010,TR832,3,2827
2010,NUTS,2010,TR833,3,7783
2010,NUTS,2010,TR834,3,6146
2010,NUTS,2010,TR901,3,5182
2010,NUTS,2010,TR902,3,7328
2010,NUTS,2010,TR903,3,4548
2010,NUTS,2010,TR904,3,5444
2010,NUTS,2010,TR905,3,3807
2010,NUTS,2010,TR906,3,4381
2010,NUTS,2010,TRA11,3,2378
2010,NUTS,2010,TRA12,3,6274
2010,NUTS,2010,TRA13,3,2497
2010,NUTS,2010,TRA21,3,9510
2010,NUTS,2010,TRA22,3,2935
2010,NUTS,2010,TRA23,3,852
2010,NUTS,2010,TRA24,3,717
2010,NUTS,2010,TRB11,3,2405
2010,NUTS,2010,TRB12,3,7667
2010,NUTS,2010,TRB13,3,1620
2010,NUTS,2010,TRB14,3,820
2010,NUTS,2010,TRB21,3,1242
2010,NUTS,2010,TRB22,3,2189
2010,NUTS,2010,TRB23,3,992
2010,NUTS,2010,TRB24,3,3718
2010,NUTS,2010,TRC11,3,2096
2010,NUTS,2010,TRC12,3,4739
2010,NUTS,2010,TRC13,3,7284
2010,NUTS,2010,TRC21,3,7928
2010,NUTS,2010,TRC22,3,2010
2010,NUTS,2010,TRC31,3,3733
2010,NUTS,2010,TRC32,3,1196
2010,NUTS,2010,TRC33,3,5877
2010,NUTS,2010,TRC34,3,1939
2010,NUTS,2010,UKC11,3,9923
2010,NUTS,2010,UKC12,3,6822
2010,NUTS,2010,UKC13,3,4435
2010,NUTS,2010,UKC14,3,822
2010,NUTS,2010,UKC21,3,8472
2010,NUTS,2010,UKC22,3,3439
2010,NUTS,2010,UKC23,3,1916
2010,NUTS,2010,UKD11,3,3023
2010,NUTS,2010,UKD12,3,2358
2010,NUTS,2010,UKD31,3,3433
2010,NUTS,2010,UKD32,3,9625
2010,NUTS,2010,UKD41,3,8325
2010,NUTS,2010,UKD42,3,511
2010,NUTS,2010,UKD43,3,3691
2010,NUTS,2010,UKD61,3,4955
2010,NUTS,2010,UKD62,3,24
2010,NUTS,2010,UKD63,3,880
2010,NUTS,2010,UKD71,3,8487
2010,NUTS,2010,UKD72,3,642
2010,NUTS,2010,UKD73,3,2277
2010,NUTS,2010,UKD74,3,6900
2010,NUTS,2010,UKE11,3,5778
2010,NUTS,2010,UKE12,3,9018
2010,NUTS,2010,UKE13,3,8782
2010,NUTS,2010,UKE21,3,1599
2010,NUTS,2010,UKE22,3,6944
2010,NUTS,2010,UKE31,3,404
2010,NUTS,2010,UKE32,3,9903
2010,NUTS,2010,UKE41,3,146
2010,NUTS,2010,UKE42,3,5749
2010,NUTS,2010,UKE44,3,5822
2010,NUTS,2010,UKE45,3,4662
2010,NUTS,2010,UKF11,3,8614
2010,NUTS,2010,UKF12,3,140
2010,NUTS,2010,UKF13,3,3521
2010,NUTS,2010,UKF14,3,7384
2010,NUTS,2010,UKF15,3,3916
2010,NUTS,2010,UKF16,3,6201
2010,NUTS,2010,UKF21,3,8969
2010,NUTS,2010,UKF22,3,7108
2010,NUTS,2010,UKF24,3,7851
2010,NUTS,2010,UKF25,3,2480
2010,NUTS,2010,UKF30,3,7256
2010,NUTS,2010,UKG11,3,9384
2010,NUTS,2010,UKG12,3,8107
2010,NUTS,2010,UKG13,3,5130
2010,NUTS,2010,UKG21,3,9534
2010,NUTS,2010,UKG22,3,9219
2010,NUTS,2010,UKG23,3,6619
2010,NUTS,2010,UKG24,3,9553
2010,NUTS,2010,UKG31,3,587
2010,NUTS,2010,UKG32,3,7584
2010,NUTS,2010,UKG33,3,5337
2010,NUTS,2010,UKG36,3,6715
2010,NUTS,2010,UKG37,3,5871
2010,NUTS,2010,UKG38,3,2775
2010,NUTS,2010,UKG39,3,6598
2010,NUTS,2010,UKH11,3,1947
2010,NUTS,2010,UKH12,3,5263
2010,NUTS,2010,UKH13,3,3649
2010,NUTS,2010,UKH14,3,6479
2010,NUTS,2010,UKH21,3,5123
2010,NUTS,2010,UKH23,3,7093
2010,NUTS,2010,UKH24,3,9557
2010,NUTS,2010,UKH25,3,7268
2010,NUTS,2010,UKH31,3,1466
2010,NUTS,2010,UKH32,3,678
2010,NUTS,2010,UKH33,3,7270
2010,NUTS,2010,UKI11,3,8309
2010,NUTS,2010,UKI12,3,4940
2010,NUTS,2010,UKI21,3,9131
2010,NUTS,2010,UKI22,3,8868
2010,NUTS,2010,UKI23,3,1955
2010,NUTS,2010,UKJ11,3,4281
2010,NUTS,2010,UKJ12,3,2593
2010,NUTS,2010,UKJ13,3,6331
2010,NUTS,2010,UKJ14,3,5246
2010,NUTS,2010,UKJ21,3,1961
2010,NUTS,2010,UKJ22,3,5271
2010,NUTS,2010,UKJ23,3,2296
2010,NUTS,2010,UKJ24,3,6862
2010,NUTS,2010,UKJ31,3,3087
2010,NUTS,2010,UKJ32,3,9944
2010,NUTS,2010,UKJ33,3,5533
2010,NUTS,2010,UKJ34,3,7310
2010,NUTS,2010,UKJ41,3,953
2010,NUTS,2010,UKJ42,3,4410
2010,NUTS,2010,UKK11,3,2359
2010,NUTS,2010,UKK12,3,83
2010,NUTS,2010,UKK13,3,490
2010,NUTS,2010,UKK14,3,1584
2010,NUTS,2010,UKK15,3,5339
2010,NUTS,2010,UKK21,3,2313
2010,NUTS,2010,UKK22,3,4926
2010,NUTS,2010,UKK23,3,4692
2010,NUTS,2010,UKK30,3,2362
2010,NUTS,2010,UKK41,3,1369
2010,NUTS,2010,UKK42,3,398
2010,NUTS,2010,UKK43,3,8104
2010,NUTS,2010,UKL11,3,266
2010,NUTS,2010,UKL12,3,8076
2010,NUTS,2010,UKL13,3,4208
2010,NUTS,2010,UKL14,3,5406
2010,NUTS,2010,UKL15,3,3137
2010,NUTS,2010,UKL16,3,207
2010,NUTS,2010,UKL17,3,2235
2010,NUTS,2010,UKL18,3,7641
2010,NUTS,2010,UKL21,3,3317
2010,NUTS,2010,UKL22,3,2998
2010,NUTS,2010,UKL23,3,1633
2010,NUTS,2010,UKL24,3,4007
2010,NUTS,2010,UKM21,3,3480
2010,NUTS,2010,UKM22,3,9275
2010,NUTS,2010,UKM23,3,1823
2010,NUTS,2010,UKM24,3,1390
2010,NUTS,2010,UKM25,3,6804
2010,NUTS,2010,UKM26,3,9349
2010,NUTS,2010,UKM27,3,8407
2010,NUTS,2010,UKM28,3,3543
2010,NUTS,2010,UKM31,3,279
2010,NUTS,2010,UKM32,3,4987
2010,NUTS,2010,UKM33,3,8513
2010,NUTS,2010,UKM34,3,4125
2010,NUTS,2010,UKM35,3,4534
2010,NUTS,2010,UKM36,3,4166
2010,NUTS,2010,UKM37,3,806
2010,NUTS,2010,UKM38,3,6637
2010,NUTS,2010,UKM50,3,4900
2010,NUTS,2010,UKM61,3,674
2010,NUTS,2010,UKM62,3,3447
2010,NUTS,2010,UKM63,3,50
2010,NUTS,2010,UKM64,3,1771
2010,NUTS,2010,UKM65,3,4207
2010,NUTS,2010,UKM66,3,1606
2010,NUTS,2010,UKN01,3,1173
2010,NUTS,2010,UKN02,3,3158
2010,NUTS,2010,UKN03,3,4681
2010,NUTS,2010,UKN04,3,7070
2010,NUTS,2010,UKN05,3,4242
2011,NUTS,2010,AT,0,9026
2011,NUTS,2010,BE,0,6431
2011,NUTS,2010,BG,0,9284
2011,NUTS,2010,CH,0,7216
2011,NUTS,2010,CY,0,1496
2011,NUTS,2010,CZ,0,6916
2011,NUTS,2010,DE,0,8251
2011,NUTS,2010,DK,0,3094
2011,NUTS,2010,EE,0,8397
2011,NUTS,2010,EL,0,5646
2011,NUTS,2010,ES,0,5580
2011,NUTS,2010,FI,0,5920
2011,NUTS,2010,FR,0,2118
2011,NUTS,2010,HR,0,1807
2011,NUTS,2010,HU,0,3017
2011,NUTS,2010,IE,0,6528
2011,NUTS,2010,IS,0,6033
2011,NUTS,2010,IT,0,5418
2011,NUTS,2010,LI,0,2004
2011,NUTS,2010,LT,0,106
2011,NUTS,2010,LU,0,5339
2011,NUTS,2010,LV,0,4392
2011,NUTS,2010,ME,0,8634
2011,NUTS,2010,MK,0,7885
2011,NUTS,2010,MT,0,2462
2011,NUTS,2010,NL,0,2959
2011,NUTS,2010,NO,0,3557
2011,NUTS,2010,PL,0,5615
2011,NUTS,2010,PT,0,1114
2011,NUTS,2010,RO,0,8825
2011,NUTS,2010,SE,0,3044
2011,NUTS,2010,SI,0,8066
2011,NUTS,2010,SK,0,7094
2011,NUTS,2010,TR,0,7870
2011,NUTS,2010,UK,0,3883
2011,NUTS,2010,AT1,1,3031
2011,NUTS,2010,AT2,1,4359
2011,NUTS,2010,AT3,1,2905
2011,NUTS,2010,BE1,1,7502
2011,NUTS,2010,BE2,1,1678
2011,NUTS,2010,BE3,1,3387
2011,NUTS,2010,BG3,1,7178
2011,NUTS,2010,BG4,1,4541
2011,NUTS,2010,CH0,1,6563
2011,NUTS,2010,CY0,1,9964
2011,NUTS,2010,CZ0,1,4637
2011,NUTS,2010,DE1,1,2205
2011,NUTS,2010,DE2,1,5326
2011,NUTS,2010,DE3,1,3003
2011,NUTS,2010,DE4,1,2390
2011,NUTS,2010,DE5,1,8923
2011,NUTS,2010,DE6,1,2644
2011,NUTS,2010,DE7,1,5621
2011,NUTS,2010,DE8,1,1713
2011,NUTS,2010,DE9,1,733
2011,NUTS,2010,DEA,1,7706
2011,NUTS,2010,DEB,1,8907
2011,NUTS,2010,DEC,1,7656
2011,NUTS,2010,DED,1,5575
2011,NUTS,2010,DEE,1,7400
2011,NUTS,2010,DEF,1,4204
2011,NUTS,2010,DEG,1,2056
2011,NUTS,2010,DK0,1,3200
2011,NUTS,2010,EE0,1,7561
2011,NUTS,2010,EL1,1,7564
2011,NUTS,2010,EL2,1,6436
2011,NUTS,2010,EL3,1,6992
2011,NUTS,2010,EL4,1,8833
2011,NUTS,2010,ES1,1,5991
2011,NUTS,2010,ES2,1,3297
2011,NUTS,2010,ES3,1,7046
2011,NUTS,2010,ES4,1,5841
2011,NUTS,2010,ES5,1,230
2011,NUTS,2010,ES6,1,9439
2011,NUTS,2010,ES7,1,1720
2011,NUTS,2010,FI1,1,2563
2011,NUTS,2010,FI2,1,4735
2011,NUTS,2010,FR1,1,3669
2011,NUTS,2010,FR2,1,1820
2011,NUTS,2010,FR3,1,6517
2011,NUTS,2010,FR4,1,6508
2011,NUTS,2010,FR5,1,5671
2011,NUTS,2010,FR6,1,5642
2011,NUTS,2010,FR7,1,1754
2011,NUTS,2010,FR8,1,2250
2011,NUTS,2010,FR9,1,3575
2011,NUTS,2010,HR0,1,9697
2011,NUTS,2010,HU1,1,9776
2011,NUTS,2010,HU2,1,5769
2011,NUTS,2010,HU3,1,7405
2011,NUTS,2010,IE0,1,6784
2011,NUTS,2010,IS0,1,487
2011,NUTS,2010,ITC,1,4254
2011,NUTS,2010,ITF,1,4512
2011,NUTS,2010,ITG,1,8717
2011,NUTS,2010,ITH,1,9947
2011,NUTS,2010,ITI,1,5798
2011,NUTS,2010,LI0,1,919
2011,NUTS,2010,LT0,1,3222
2011,NUTS,2010,LU0,1,6098
2011,NUTS,2010,LV0,1,3232
2011,NUTS,2010,ME0,1,3852
2011,NUTS,2010,MK0,1,740
2011,NUTS,2010,MT0,1,1316
2011,NUTS,2010,NL1,1,8089
2011,NUTS,2010,NL2,1,5616
2011,NUTS,2010,NL3,1,5179
2011,NUTS,2010,NL4,1,2937
2011,NUTS,2010,NO0,1,9012
2011,NUTS,2010,N_A,1,7311
2011,NUTS,2010,PL1,1,8512
2011,NUTS,2010,PL2,1,5157
2011,NUTS,2010,PL3,1,6528
2011,NUTS,2010,PL4,1,2164
2011,NUTS,2010,PL5,1,1205
2011,NUTS,2010,PL6,1,4931
2011,NUTS,2010,PT1,1,716
2011,NUTS,2010,PT2,1,3029
2011,NUTS,2010,PT3,1,589
2011,NUTS,2010,RO1,1,6647
2011,NUTS,2010,RO2,1,3666
2011,NUTS,2010,RO3,1,3562
2011,NUTS,2010,RO4,1,4923
2011,NUTS,2010,SE1,1,8178
2011,NUTS,2010,SE2,1,3706
2011,NUTS,2010,SE3,1,4671
2011,NUTS,2010,SI0,1,3648
2011,NUTS,2010,SK0,1,7045
2011,NUTS,2010,TR1,1,5951
2011,NUTS,2010,TR2,1,2126
2011,NUTS,2010,TR3,1,6230
2011,NUTS,2010,TR4,1,9586
2011,NUTS,2010,TR5,1,9426
2011,NUTS,2010,TR6,1,5548
2011,NUTS,2010,TR7,1,6239
2011,NUTS,2010,TR8,1,1437
2011,NUTS,2010,TR9,1,9054
2011,NUTS,2010,TRA,1,389
2011,NUTS,2010,TRB,1,778
2011,NUTS,2010,TRC,1,2503
2011,NUTS,2010,UKC,1,1470
2011,NUTS,2010,UKD,1,855
2011,NUTS,2010,UKE,1,8188
2011,NUTS,2010,UKF,1,3115
2011,NUTS,2010,UKG,1,1562
2011,NUTS,2010,UKH,1,7317
2011,NUTS,2010,UKI,1,9211
2011,NUTS,2010,UKJ,1,8961
2011,NUTS,2010,UKK,1,6390
2011,NUTS,2010,UKL,1,5568
2011,NUTS,2010,UKM,1,60
2011,NUTS,2010,UKN,1,7541
2011,NUTS,2010,AT11,2,2083
2011,NUTS,2010,AT12,2,5236
2011,NUTS,2010,AT13,2,9383
2011,NUTS,2010,AT21,2,3399
2011,NUTS,2010,AT22,2,8359
2011,NUTS,2010,AT31,2,8121
2011,NUTS,2010,AT32,2,9395
2011,NUTS,2010,AT33,2,3310
2011,NUTS,2010,AT34,2,4944
2011,NUTS,2010,BE10,2,3360
2011,NUTS,2010,BE21,2,9836
2011,NUTS,2010,BE22,2,896
2011,NUTS,2010,BE23,2,9558
2011,NUTS,2010,BE24,2,305
2011,NUTS,2010,BE25,2,8045
2011,NUTS,2010,BE31,2,7068
2011,NUTS,2010,BE32,2,4684
2011,NUTS,2010,BE33,2,4167
2011,NUTS,2010,BE34,2,6210
2011,NUTS,2010,BE35,2,7228
2011,NUTS,2010,BG31,2,1789
2011,NUTS,2010,BG32,2,2465
2011,NUTS,2010,BG33,2,4594
2011,NUTS,2010,BG34,2,9106
2011,NUTS,2010,BG41,2,9372
2011,NUTS,2010,BG42,2,9918
2011,NUTS,2010,CH01,2,4269
2011,NUTS,2010,CH02,2,1949
2011,NUTS,2010,CH03,2,4733
2011,NUTS,2010,CH04,2,6771
2011,NUTS,2010,CH05,2,9595
2011,NUTS,2010,CH06,2,6374
2011,NUTS,2010,CH07,2,7573
2011,NUTS,2010,CY00,2,951
2011,NUTS,2010,CZ01,2,2038
2011,NUTS,2010,CZ02,2,6628
2011,NUTS,2010,CZ03,2,6366
2011,NUTS,2010,CZ04,2,7315
2011,NUTS,2010,CZ05,2,6047
2011,NUTS,2010,CZ06,2,8570
2011,NUTS,2010,CZ07,2,7852
2011,NUTS,2010,CZ08,2,9442
2011,NUTS,2010,DE11,2,9133
2011,NUTS,2010,DE12,2,9507
2011,NUTS,2010,DE13,2,2450
2011,NUTS,2010,DE14,2,4283
2011,NUTS,2010,DE21,2,6543
2011,NUTS,2010,DE22,2,3537
2011,NUTS,2010,DE23,2,2622
2011,NUTS,2010,DE24,2,256
2011,NUTS,2010,DE25,2,4668
2011,NUTS,2010,DE26,2,8895
2011,NUTS,2010,DE27,2,755
2011,NUTS,2010,DE30,2,3651
2011,NUTS,2010,DE40,2,4152
2011,NUTS,2010,DE50,2,8211
2011,NUTS,2010,DE60,2,1312
2011,NUTS,2010,DE71,2,1521
2011,NUTS,2010,DE72,2,6821
2011,NUTS,2010,DE73,2,4092
2011,NUTS,2010,DE80,2,4241
2011,NUTS,2010,DE91,2,2779
2011,NUTS,2010,DE92,2,8542
2011,NUTS,2010,DE93,2,4165
2011,NUTS,2010,DE94,2,5383
2011,NUTS,2010,DEA1,2,6125
2011,NUTS,2010,DEA2,2,738
2011,NUTS,2010,DEA3,2,9779
2011,NUTS,2010,DEA4,2,4776
2011,NUTS,2010,DEA5,2,1864
2011,NUTS,2010,DEB1,2,1986
2011,NUTS,2010,DEB2,2,2914
2011,NUTS,2010,DEB3,2,629
2011,NUTS,2010,DEC0,2,4170
2011,NUTS,2010,DED2,2,383
2011,NUTS,2010,DED4,2,2500
2011,NUTS,2010,DED5,2,199
2011,NUTS,2010,DEE0,2,7245
2011,NUTS,2010,DEF0,2,3022
2011,NUTS,2010,DEG0,2,9035
2011,NUTS,2010,DK01,2,8681
2011,NUTS,2010,DK02,2,10
2011,NUTS,2010,DK03,2,736
2011,NUTS,2010,DK04,2,2673
2011,NUTS,2010,DK05,2,3707
2011,NUTS,2010,EE00,2,9741
2011,NUTS,2010,EL11,2,7152
2011,NUTS,2010,EL12,2,2003
2011,NUTS,2010,EL13,2,3521
2011,NUTS,2010,EL14,2,4452
2011,NUTS,2010,EL21,2,1328
2011,NUTS,2010,EL22,2,4063
2011,NUTS,2010,EL23,2,2372
2011,NUTS,2010,EL24,2,1819
2011,NUTS,2010,EL25,2,1640
2011,NUTS,2010,EL30,2,2996
2011,NUTS,2010,EL41,2,6322
2011,NUTS,2010,EL42,2,6603
2011,NUTS,2010,EL43,2,9183
2011,NUTS,2010,ES11,2,277
2011,NUTS,2010,ES12,2,5280
2011,NUTS,2010,ES13,2,6423
2011,NUTS,2010,ES21,2,2315
2011,NUTS,2010,ES22,2,6534
2011,NUTS,2010,ES23,2,9210
2011,NUTS,2010,ES24,2,2350
2011,NUTS,2010,ES30,2,5956
2011,NUTS,2010,ES41,2,9540
2011,NUTS,2010,ES42,2,5150
2011,NUTS,2010,ES43,2,3172
2011,NUTS,2010,ES51,2,955
2011,NUTS,2010,ES52,2,2620
2011,NUTS,2010,ES53,2,1063
2011,NUTS,2010,ES61,2,5439
2011,NUTS,2010,ES62,2,1843
2011,NUTS,2010,ES63,2,7341
2011,NUTS,2010,ES64,2,918
2011,NUTS,2010,ES70,2,9623
2011,NUTS,2010,FI19,2,2070
2011,NUTS,2010,FI1B,2,2257
2011,NUTS,2010,FI1C,2,953
2011,NUTS,2010,FI1D,2,6390
2011,NUTS,2010,FI20,2,735
2011,NUTS,2010,FR10,2,6992
2011,NUTS,2010,FR21,2,4901
2011,NUTS,2010,FR22,2,924
2011,NUTS,2010,FR23,2,9159
2011,NUTS,2010,FR24,2,4365
2011,NUTS,2010,FR25,2,6110
2011,NUTS,2010,FR26,2,6065
2011,NUTS,2010,FR30,2,1723
2011,NUTS,2010,FR41,2,180
2011,NUTS,2010,FR42,2,307
2011,NUTS,2010,FR43,2,3636
2011,NUTS,2010,FR51,2,3383
2011,NUTS,2010,FR52,2,9965
2011,NUTS,2010,FR53,2,136
2011,NUTS,2010,FR61,2,8240
2011,NUTS,2010,FR62,2,7713
2011,NUTS,2010,FR63,2,275
2011,NUTS,2010,FR71,2,9218
2011,NUTS,2010,FR72,2,1627
2011,NUTS,2010,FR81,2,133
2011,NUTS,2010,FR82,2,6645
2011,NUTS,2010,FR83,2,6480
2011,NUTS,2010,FR91,2,2169
2011,NUTS,2010,FR92,2,1107
2011,NUTS,2010,FR93,2,6637
2011,NUTS,2010,FR94,2,6512
2011,NUTS,2010,HR03,2,3501
2011,NUTS,2010,HR04,2,9498
2011,NUTS,2010,HU10,2,7971
2011,NUTS,2010,HU21,2,6515
2011,NUTS,2010,HU22,2,2363
2011,NUTS,2010,HU23,2,1888
2011,NUTS,2010,HU31,2,3888
2011,NUTS,2010,HU32,2,8302
2011,NUTS,2010,HU33,2,3058
2011,NUTS,2010,IE01,2,7879
2011,NUTS,2010,IE02,2,9195
2011,NUTS,2010,IS00,2,9278
2011,NUTS,2010,ITC1,2,3340
2011,NUTS,2010,ITC2,2,4421
2011,NUTS,2010,ITC3,2,7051
2011,NUTS,2010,ITC4,2,8115
2011,NUTS,2010,ITF1,2,352
2011,NUTS,2010,ITF2,2,8118
2011,NUTS,2010,ITF3,2,3776
2011,NUTS,2010,ITF4,2,5829
2011,NUTS,2010,ITF5,2,7057
2011,NUTS,2010,ITF6,2,4507
2011,NUTS,2010,ITG1,2,3466
2011,NUTS,2010,ITG2,2,2557
2011,NUTS,2010,ITH1,2,5385
2011,NUTS,2010,ITH2,2,1980
2011,NUTS,2010,ITH3,2,6344
2011,NUTS,2010,ITH4,2,3041
2011,NUTS,2010,ITH5,2,1133
2011,NUTS,2010,ITI1,2,4606
2011,NUTS,2010,ITI2,2,3466
2011,NUTS,2010,ITI3,2,5708
2011,NUTS,2010,ITI4,2,1649
2011,NUTS,2010,LI00,2,1231
2011,NUTS,2010,LT00,2,7915
2011,NUTS,2010,LU00,2,37
2011,NUTS,2010,LV00,2,5673
2011,NUTS,2010,ME00,2,9090
2011,NUTS,2010,MK00,2,3772
2011,NUTS,2010,MT00,2,5901
2011,NUTS,2010,NL11,2,5846
2011,NUTS,2010,NL12,2,4867
2011,NUTS,2010,NL13,2,4199
2011,NUTS,2010,NL21,2,9859
2011,NUTS,2010,NL22,2,8040
2011,NUTS,2010,NL23,2,9033
2011,NUTS,2010,NL31,2,7964
2011,NUTS,2010,NL32,2,9855
2011,NUTS,2010,NL33,2,7255
2011,NUTS,2010,NL34,2,9064
2011,NUTS,2010,NL41,2,5965
2011,NUTS,2010,NL42,2,57
2011,NUTS,2010,NO01,2,2889
2011,NUTS,2010,NO02,2,2211
2011,NUTS,2010,NO03,2,196
