year,region_type,region_year_spec,region_id,region_level,jokaw
2008,NUTS,2006,LV009,3,96
2008,NUTS,2006,ME000,3,103
2008,NUTS,2006,MK001,3,465
2008,NUTS,2006,MK002,3,72
2008,NUTS,2006,MK003,3,438
2008,NUTS,2006,MK004,3,39
2008,NUTS,2006,MK005,3,479
2008,NUTS,2006,MK006,3,614
2008,NUTS,2006,MK007,3,8
2008,NUTS,2006,MK008,3,691
2008,NUTS,2006,MT001,3,277
2008,NUTS,2006,MT002,3,892
2008,NUTS,2006,NL111,3,647
2008,NUTS,2006,NL112,3,66
2008,NUTS,2006,NL113,3,455
2008,NUTS,2006,NL121,3,291
2008,NUTS,2006,NL122,3,506
2008,NUTS,2006,NL123,3,429
2008,NUTS,2006,NL131,3,992
2008,NUTS,2006,NL132,3,697
2008,NUTS,2006,NL133,3,980
2008,NUTS,2006,NL211,3,358
2008,NUTS,2006,NL212,3,513
2008,NUTS,2006,NL213,3,801
2008,NUTS,2006,NL221,3,476
2008,NUTS,2006,NL224,3,824
2008,NUTS,2006,NL225,3,123
2008,NUTS,2006,NL226,3,175
2008,NUTS,2006,NL230,3,415
2008,NUTS,2006,NL310,3,839
2008,NUTS,2006,NL321,3,68
2008,NUTS,2006,NL322,3,996
2008,NUTS,2006,NL323,3,738
2008,NUTS,2006,NL324,3,15
2008,NUTS,2006,NL325,3,568
2008,NUTS,2006,NL326,3,394
2008,NUTS,2006,NL327,3,817
2008,NUTS,2006,NL331,3,945
2008,NUTS,2006,NL332,3,165
2008,NUTS,2006,NL333,3,647
2008,NUTS,2006,NL334,3,932
2008,NUTS,2006,NL335,3,364
2008,NUTS,2006,NL336,3,715
2008,NUTS,2006,NL341,3,779
2008,NUTS,2006,NL342,3,49
2008,NUTS,2006,NL411,3,179
2008,NUTS,2006,NL412,3,392
2008,NUTS,2006,NL413,3,33
2008,NUTS,2006,NL414,3,466
2008,NUTS,2006,NL421,3,404
2008,NUTS,2006,NL422,3,922
2008,NUTS,2006,NL423,3,59
2008,NUTS,2006,NO011,3,259
2008,NUTS,2006,NO012,3,251
2008,NUTS,2006,NO021,3,153
2008,NUTS,2006,NO022,3,697
2008,NUTS,2006,NO031,3,786
2008,NUTS,2006,NO032,3,507
2008,NUTS,2006,NO033,3,902
2008,NUTS,2006,NO034,3,228
2008,NUTS,2006,NO041,3,327
2008,NUTS,2006,NO042,3,953
2008,NUTS,2006,NO043,3,5
2008,NUTS,2006,NO051,3,75
2008,NUTS,2006,NO052,3,432
2008,NUTS,2006,NO053,3,136
2008,NUTS,2006,NO061,3,651
2008,NUTS,2006,NO062,3,857
2008,NUTS,2006,NO071,3,264
2008,NUTS,2006,NO072,3,59
2008,NUTS,2006,NO073,3,420
2008,NUTS,2006,PL113,3,214
2008,NUTS,2006,PL114,3,245
2008,NUTS,2006,PL115,3,843
2008,NUTS,2006,PL116,3,733
2008,NUTS,2006,PL117,3,995
2008,NUTS,2006,PL121,3,452
2008,NUTS,2006,PL122,3,190
2008,NUTS,2006,PL127,3,956
2008,NUTS,2006,PL128,3,699
2008,NUTS,2006,PL129,3,178
2008,NUTS,2006,PL12A,3,93
2008,NUTS,2006,PL213,3,544
2008,NUTS,2006,PL214,3,853
2008,NUTS,2006,PL215,3,156
2008,NUTS,2006,PL216,3,550
2008,NUTS,2006,PL217,3,534
2008,NUTS,2006,PL224,3,820
2008,NUTS,2006,PL225,3,326
2008,NUTS,2006,PL227,3,315
2008,NUTS,2006,PL228,3,111
2008,NUTS,2006,PL229,3,801
2008,NUTS,2006,PL22A,3,787
2008,NUTS,2006,PL22B,3,603
2008,NUTS,2006,PL22C,3,67
2008,NUTS,2006,PL311,3,685
2008,NUTS,2006,PL312,3,87
2008,NUTS,2006,PL314,3,237
2008,NUTS,2006,PL315,3,841
2008,NUTS,2006,PL323,3,515
2008,NUTS,2006,PL324,3,496
2008,NUTS,2006,PL325,3,769
2008,NUTS,2006,PL326,3,321
2008,NUTS,2006,PL331,3,648
2008,NUTS,2006,PL332,3,675
2008,NUTS,2006,PL343,3,620
2008,NUTS,2006,PL344,3,360
2008,NUTS,2006,PL345,3,176
2008,NUTS,2006,PL411,3,783
2008,NUTS,2006,PL414,3,258
2008,NUTS,2006,PL415,3,59
2008,NUTS,2006,PL416,3,123
2008,NUTS,2006,PL417,3,654
2008,NUTS,2006,PL418,3,784
2008,NUTS,2006,PL422,3,820
2008,NUTS,2006,PL423,3,116
2008,NUTS,2006,PL424,3,22
2008,NUTS,2006,PL425,3,577
2008,NUTS,2006,PL431,3,248
2008,NUTS,2006,PL432,3,646
2008,NUTS,2006,PL514,3,180
2008,NUTS,2006,PL515,3,274
2008,NUTS,2006,PL516,3,624
2008,NUTS,2006,PL517,3,351
2008,NUTS,2006,PL518,3,468
2008,NUTS,2006,PL521,3,699
2008,NUTS,2006,PL522,3,352
2008,NUTS,2006,PL613,3,327
2008,NUTS,2006,PL614,3,654
2008,NUTS,2006,PL615,3,926
2008,NUTS,2006,PL621,3,300
2008,NUTS,2006,PL622,3,539
2008,NUTS,2006,PL623,3,978
2008,NUTS,2006,PL631,3,455
2008,NUTS,2006,PL633,3,715
2008,NUTS,2006,PL634,3,438
2008,NUTS,2006,PL635,3,805
2008,NUTS,2006,PT111,3,937
2008,NUTS,2006,PT112,3,921
2008,NUTS,2006,PT113,3,554
2008,NUTS,2006,PT114,3,882
2008,NUTS,2006,PT115,3,543
2008,NUTS,2006,PT116,3,60
2008,NUTS,2006,PT117,3,434
2008,NUTS,2006,PT118,3,906
2008,NUTS,2006,PT150,3,13
2008,NUTS,2006,PT161,3,959
2008,NUTS,2006,PT162,3,794
2008,NUTS,2006,PT163,3,8
2008,NUTS,2006,PT164,3,35
2008,NUTS,2006,PT165,3,652
2008,NUTS,2006,PT166,3,466
2008,NUTS,2006,PT167,3,322
2008,NUTS,2006,PT168,3,792
2008,NUTS,2006,PT169,3,242
2008,NUTS,2006,PT16A,3,906
2008,NUTS,2006,PT16B,3,547
2008,NUTS,2006,PT16C,3,127
2008,NUTS,2006,PT171,3,755
2008,NUTS,2006,PT172,3,44
2008,NUTS,2006,PT181,3,248
2008,NUTS,2006,PT182,3,957
2008,NUTS,2006,PT183,3,705
2008,NUTS,2006,PT184,3,940
2008,NUTS,2006,PT185,3,159
2008,NUTS,2006,PT200,3,75
2008,NUTS,2006,PT300,3,981
2008,NUTS,2006,RO111,3,844
2008,NUTS,2006,RO112,3,300
2008,NUTS,2006,RO113,3,472
2008,NUTS,2006,RO114,3,626
2008,NUTS,2006,RO115,3,144
2008,NUTS,2006,RO116,3,696
2008,NUTS,2006,RO121,3,371
2008,NUTS,2006,RO122,3,71
2008,NUTS,2006,RO123,3,617
2008,NUTS,2006,RO124,3,957
2008,NUTS,2006,RO125,3,623
2008,NUTS,2006,RO126,3,510
2008,NUTS,2006,RO211,3,134
2008,NUTS,2006,RO212,3,367
2008,NUTS,2006,RO213,3,447
2008,NUTS,2006,RO214,3,687
2008,NUTS,2006,RO215,3,239
2008,NUTS,2006,RO216,3,483
2008,NUTS,2006,RO221,3,343
2008,NUTS,2006,RO222,3,178
2008,NUTS,2006,RO223,3,180
2008,NUTS,2006,RO224,3,741
2008,NUTS,2006,RO225,3,817
2008,NUTS,2006,RO226,3,213
2008,NUTS,2006,RO311,3,159
2008,NUTS,2006,RO312,3,674
2008,NUTS,2006,RO313,3,253
2008,NUTS,2006,RO314,3,489
2008,NUTS,2006,RO315,3,787
2008,NUTS,2006,RO316,3,331
2008,NUTS,2006,RO317,3,570
2008,NUTS,2006,RO321,3,943
2008,NUTS,2006,RO322,3,237
2008,NUTS,2006,RO411,3,678
2008,NUTS,2006,RO412,3,920
2008,NUTS,2006,RO413,3,772
2008,NUTS,2006,RO414,3,677
2008,NUTS,2006,RO415,3,433
2008,NUTS,2006,RO421,3,923
2008,NUTS,2006,RO422,3,264
2008,NUTS,2006,RO423,3,723
2008,NUTS,2006,RO424,3,642
2008,NUTS,2006,SE110,3,877
2008,NUTS,2006,SE121,3,84
2008,NUTS,2006,SE122,3,579
2008,NUTS,2006,SE123,3,997
2008,NUTS,2006,SE124,3,227
2008,NUTS,2006,SE125,3,680
2008,NUTS,2006,SE211,3,517
2008,NUTS,2006,SE212,3,635
2008,NUTS,2006,SE213,3,753
2008,NUTS,2006,SE214,3,277
2008,NUTS,2006,SE221,3,451
2008,NUTS,2006,SE224,3,396
2008,NUTS,2006,SE231,3,477
2008,NUTS,2006,SE232,3,941
2008,NUTS,2006,SE311,3,171
2008,NUTS,2006,SE312,3,56
2008,NUTS,2006,SE313,3,271
2008,NUTS,2006,SE321,3,330
2008,NUTS,2006,SE322,3,243
2008,NUTS,2006,SE331,3,888
2008,NUTS,2006,SE332,3,670
2008,NUTS,2006,SI011,3,141
2008,NUTS,2006,SI012,3,429
2008,NUTS,2006,SI013,3,423
2008,NUTS,2006,SI014,3,793
2008,NUTS,2006,SI015,3,943
2008,NUTS,2006,SI016,3,855
2008,NUTS,2006,SI017,3,164
2008,NUTS,2006,SI018,3,577
2008,NUTS,2006,SI021,3,502
2008,NUTS,2006,SI022,3,347
2008,NUTS,2006,SI023,3,6
2008,NUTS,2006,SI024,3,284
2008,NUTS,2006,SK010,3,987
2008,NUTS,2006,SK021,3,60
2008,NUTS,2006,SK022,3,658
2008,NUTS,2006,SK023,3,420
2008,NUTS,2006,SK031,3,224
2008,NUTS,2006,SK032,3,443
2008,NUTS,2006,SK041,3,785
2008,NUTS,2006,SK042,3,773
2008,NUTS,2006,TR100,3,392
2008,NUTS,2006,TR211,3,101
2008,NUTS,2006,TR212,3,908
2008,NUTS,2006,TR213,3,974
2008,NUTS,2006,TR221,3,824
2008,NUTS,2006,TR222,3,748
2008,NUTS,2006,TR310,3,869
2008,NUTS,2006,TR321,3,357
2008,NUTS,2006,TR322,3,508
2008,NUTS,2006,TR323,3,863
2008,NUTS,2006,TR331,3,615
2008,NUTS,2006,TR332,3,277
2008,NUTS,2006,TR333,3,412
2008,NUTS,2006,TR334,3,189
2008,NUTS,2006,TR411,3,779
2008,NUTS,2006,TR412,3,846
2008,NUTS,2006,TR413,3,681
2008,NUTS,2006,TR421,3,250
2008,NUTS,2006,TR422,3,394
2008,NUTS,2006,TR423,3,63
2008,NUTS,2006,TR424,3,10
2008,NUTS,2006,TR425,3,700
2008,NUTS,2006,TR510,3,106
2008,NUTS,2006,TR521,3,136
2008,NUTS,2006,TR522,3,108
2008,NUTS,2006,TR611,3,995
2008,NUTS,2006,TR612,3,196
2008,NUTS,2006,TR613,3,43
2008,NUTS,2006,TR621,3,335
2008,NUTS,2006,TR622,3,619
2008,NUTS,2006,TR631,3,191
2008,NUTS,2006,TR632,3,791
2008,NUTS,2006,TR633,3,560
2008,NUTS,2006,TR711,3,575
2008,NUTS,2006,TR712,3,642
2008,NUTS,2006,TR713,3,32
2008,NUTS,2006,TR714,3,87
2008,NUTS,2006,TR715,3,869
2008,NUTS,2006,TR721,3,78
2008,NUTS,2006,TR722,3,871
2008,NUTS,2006,TR723,3,30
2008,NUTS,2006,TR811,3,617
2008,NUTS,2006,TR812,3,353
2008,NUTS,2006,TR813,3,506
2008,NUTS,2006,TR821,3,596
2008,NUTS,2006,TR822,3,719
2008,NUTS,2006,TR823,3,487
2008,NUTS,2006,TR831,3,174
2008,NUTS,2006,TR832,3,876
2008,NUTS,2006,TR833,3,865
2008,NUTS,2006,TR834,3,778
2008,NUTS,2006,TR901,3,79
2008,NUTS,2006,TR902,3,460
2008,NUTS,2006,TR903,3,168
2008,NUTS,2006,TR904,3,818
2008,NUTS,2006,TR905,3,125
2008,NUTS,2006,TR906,3,660
2008,NUTS,2006,TRA11,3,339
2008,NUTS,2006,TRA12,3,473
2008,NUTS,2006,TRA13,3,260
2008,NUTS,2006,TRA21,3,770
2008,NUTS,2006,TRA22,3,217
2008,NUTS,2006,TRA23,3,619
2008,NUTS,2006,TRA24,3,397
2008,NUTS,2006,TRB11,3,55
2008,NUTS,2006,TRB12,3,176
2008,NUTS,2006,TRB13,3,953
2008,NUTS,2006,TRB14,3,535
2008,NUTS,2006,TRB21,3,895
2008,NUTS,2006,TRB22,3,462
2008,NUTS,2006,TRB23,3,637
2008,NUTS,2006,TRB24,3,844
2008,NUTS,2006,TRC11,3,442
2008,NUTS,2006,TRC12,3,596
2008,NUTS,2006,TRC13,3,682
2008,NUTS,2006,TRC21,3,26
2008,NUTS,2006,TRC22,3,492
2008,NUTS,2006,TRC31,3,838
2008,NUTS,2006,TRC32,3,1
2008,NUTS,2006,TRC33,3,852
2008,NUTS,2006,TRC34,3,932
2008,NUTS,2006,UKC11,3,882
2008,NUTS,2006,UKC12,3,65
2008,NUTS,2006,UKC13,3,881
2008,NUTS,2006,UKC14,3,449
2008,NUTS,2006,UKC21,3,136
2008,NUTS,2006,UKC22,3,837
2008,NUTS,2006,UKC23,3,718
2008,NUTS,2006,UKD11,3,51
2008,NUTS,2006,UKD12,3,857
2008,NUTS,2006,UKD21,3,263
2008,NUTS,2006,UKD22,3,823
2008,NUTS,2006,UKD31,3,170
2008,NUTS,2006,UKD32,3,857
2008,NUTS,2006,UKD41,3,559
2008,NUTS,2006,UKD42,3,9
2008,NUTS,2006,UKD43,3,137
2008,NUTS,2006,UKD51,3,229
2008,NUTS,2006,UKD52,3,791
2008,NUTS,2006,UKD53,3,807
2008,NUTS,2006,UKD54,3,146
2008,NUTS,2006,UKE11,3,314
2008,NUTS,2006,UKE12,3,174
2008,NUTS,2006,UKE13,3,135
2008,NUTS,2006,UKE21,3,886
2008,NUTS,2006,UKE22,3,639
2008,NUTS,2006,UKE31,3,348
2008,NUTS,2006,UKE32,3,74
2008,NUTS,2006,UKE41,3,12
2008,NUTS,2006,UKE42,3,807
2008,NUTS,2006,UKE43,3,52
2008,NUTS,2006,UKF11,3,394
2008,NUTS,2006,UKF12,3,741
2008,NUTS,2006,UKF13,3,877
2008,NUTS,2006,UKF14,3,173
2008,NUTS,2006,UKF15,3,615
2008,NUTS,2006,UKF16,3,943
2008,NUTS,2006,UKF21,3,126
2008,NUTS,2006,UKF22,3,220
2008,NUTS,2006,UKF23,3,261
2008,NUTS,2006,UKF30,3,868
2008,NUTS,2006,UKG11,3,784
2008,NUTS,2006,UKG12,3,140
2008,NUTS,2006,UKG13,3,772
2008,NUTS,2006,UKG21,3,709
2008,NUTS,2006,UKG22,3,468
2008,NUTS,2006,UKG23,3,122
2008,NUTS,2006,UKG24,3,879
2008,NUTS,2006,UKG31,3,924
2008,NUTS,2006,UKG32,3,672
2008,NUTS,2006,UKG33,3,599
2008,NUTS,2006,UKG34,3,945
2008,NUTS,2006,UKG35,3,579
2008,NUTS,2006,UKH11,3,89
2008,NUTS,2006,UKH12,3,229
2008,NUTS,2006,UKH13,3,533
2008,NUTS,2006,UKH14,3,255
2008,NUTS,2006,UKH21,3,569
2008,NUTS,2006,UKH22,3,991
2008,NUTS,2006,UKH23,3,271
2008,NUTS,2006,UKH31,3,333
2008,NUTS,2006,UKH32,3,864
2008,NUTS,2006,UKH33,3,302
2008,NUTS,2006,UKI11,3,449
2008,NUTS,2006,UKI12,3,116
2008,NUTS,2006,UKI21,3,570
2008,NUTS,2006,UKI22,3,930
2008,NUTS,2006,UKI23,3,418
2008,NUTS,2006,UKJ11,3,668
2008,NUTS,2006,UKJ12,3,715
2008,NUTS,2006,UKJ13,3,127
2008,NUTS,2006,UKJ14,3,271
2008,NUTS,2006,UKJ21,3,647
2008,NUTS,2006,UKJ22,3,7
2008,NUTS,2006,UKJ23,3,937
2008,NUTS,2006,UKJ24,3,290
2008,NUTS,2006,UKJ31,3,99
2008,NUTS,2006,UKJ32,3,915
2008,NUTS,2006,UKJ33,3,401
2008,NUTS,2006,UKJ34,3,399
2008,NUTS,2006,UKJ41,3,470
2008,NUTS,2006,UKJ42,3,165
2008,NUTS,2006,UKK11,3,984
2008,NUTS,2006,UKK12,3,926
2008,NUTS,2006,UKK13,3,391
2008,NUTS,2006,UKK14,3,312
2008,NUTS,2006,UKK15,3,73
2008,NUTS,2006,UKK21,3,631
2008,NUTS,2006,UKK22,3,910
2008,NUTS,2006,UKK23,3,120
2008,NUTS,2006,UKK30,3,296
2008,NUTS,2006,UKK41,3,66
2008,NUTS,2006,UKK42,3,535
2008,NUTS,2006,UKK43,3,92
2008,NUTS,2006,UKL11,3,773
2008,NUTS,2006,UKL12,3,692
2008,NUTS,2006,UKL13,3,196
2008,NUTS,2006,UKL14,3,383
2008,NUTS,2006,UKL15,3,724
2008,NUTS,2006,UKL16,3,132
2008,NUTS,2006,UKL17,3,983
2008,NUTS,2006,UKL18,3,600
2008,NUTS,2006,UKL21,3,894
2008,NUTS,2006,UKL22,3,756
2008,NUTS,2006,UKL23,3,914
2008,NUTS,2006,UKL24,3,224
2008,NUTS,2006,UKM21,3,415
2008,NUTS,2006,UKM22,3,283
2008,NUTS,2006,UKM23,3,117
2008,NUTS,2006,UKM24,3,310
2008,NUTS,2006,UKM25,3,129
2008,NUTS,2006,UKM26,3,160
2008,NUTS,2006,UKM27,3,882
2008,NUTS,2006,UKM28,3,128
2008,NUTS,2006,UKM31,3,953
2008,NUTS,2006,UKM32,3,936
2008,NUTS,2006,UKM33,3,391
2008,NUTS,2006,UKM34,3,765
2008,NUTS,2006,UKM35,3,234
2008,NUTS,2006,UKM36,3,132
2008,NUTS,2006,UKM37,3,899
2008,NUTS,2006,UKM38,3,381
2008,NUTS,2006,UKM50,3,427
2008,NUTS,2006,UKM61,3,928
2008,NUTS,2006,UKM62,3,356
2008,NUTS,2006,UKM63,3,458
2008,NUTS,2006,UKM64,3,463
2008,NUTS,2006,UKM65,3,593
2008,NUTS,2006,UKM66,3,758
2008,NUTS,2006,UKN01,3,491
2008,NUTS,2006,UKN02,3,826
2008,NUTS,2006,UKN03,3,65
2008,NUTS,2006,UKN04,3,855
2008,NUTS,2006,UKN05,3,760
2009,NUTS,2006,AT,0,243
2009,NUTS,2006,BE,0,12
2009,NUTS,2006,BG,0,735
2009,NUTS,2006,CH,0,696
2009,NUTS,2006,CY,0,765
2009,NUTS,2006,CZ,0,512
2009,NUTS,2006,DE,0,889
2009,NUTS,2006,DK,0,611
2009,NUTS,2006,EE,0,346
2009,NUTS,2006,ES,0,361
2009,NUTS,2006,FI,0,190
2009,NUTS,2006,FR,0,112
2009,NUTS,2006,GR,0,746
2009,NUTS,2006,HR,0,978
2009,NUTS,2006,HU,0,24
2009,NUTS,2006,IE,0,216
2009,NUTS,2006,IS,0,995
2009,NUTS,2006,IT,0,700
2009,NUTS,2006,LI,0,280
2009,NUTS,2006,LT,0,404
2009,NUTS,2006,LU,0,381
2009,NUTS,2006,LV,0,13
2009,NUTS,2006,ME,0,65
2009,NUTS,2006,MK,0,476
2009,NUTS,2006,MT,0,404
2009,NUTS,2006,NL,0,860
2009,NUTS,2006,NO,0,115
2009,NUTS,2006,PL,0,487
2009,NUTS,2006,PT,0,390
2009,NUTS,2006,RO,0,406
2009,NUTS,2006,SE,0,362
2009,NUTS,2006,SI,0,638
2009,NUTS,2006,SK,0,119
2009,NUTS,2006,TR,0,920
2009,NUTS,2006,UK,0,844
2009,NUTS,2006,AT1,1,469
2009,NUTS,2006,AT2,1,875
2009,NUTS,2006,AT3,1,706
2009,NUTS,2006,BE1,1,554
2009,NUTS,2006,BE2,1,641
2009,NUTS,2006,BE3,1,45
2009,NUTS,2006,BG3,1,492
2009,NUTS,2006,BG4,1,180
2009,NUTS,2006,CH0,1,246
2009,NUTS,2006,CY0,1,908
2009,NUTS,2006,CZ0,1,977
2009,NUTS,2006,DE1,1,614
2009,NUTS,2006,DE2,1,29
2009,NUTS,2006,DE3,1,359
2009,NUTS,2006,DE4,1,376
2009,NUTS,2006,DE5,1,301
2009,NUTS,2006,DE6,1,756
2009,NUTS,2006,DE7,1,478
2009,NUTS,2006,DE8,1,525
2009,NUTS,2006,DE9,1,100
2009,NUTS,2006,DEA,1,310
2009,NUTS,2006,DEB,1,314
2009,NUTS,2006,DEC,1,513
2009,NUTS,2006,DED,1,691
2009,NUTS,2006,DEE,1,554
2009,NUTS,2006,DEF,1,96
2009,NUTS,2006,DEG,1,364
2009,NUTS,2006,DK0,1,832
2009,NUTS,2006,EE0,1,276
2009,NUTS,2006,ES1,1,731
2009,NUTS,2006,ES2,1,707
2009,NUTS,2006,ES3,1,65
2009,NUTS,2006,ES4,1,515
2009,NUTS,2006,ES5,1,920
2009,NUTS,2006,ES6,1,411
2009,NUTS,2006,ES7,1,411
2009,NUTS,2006,FI1,1,8
2009,NUTS,2006,FI2,1,12
2009,NUTS,2006,FR1,1,396
2009,NUTS,2006,FR2,1,872
2009,NUTS,2006,FR3,1,838
2009,NUTS,2006,FR4,1,76
2009,NUTS,2006,FR5,1,374
2009,NUTS,2006,FR6,1,407
2009,NUTS,2006,FR7,1,614
2009,NUTS,2006,FR8,1,848
2009,NUTS,2006,FR9,1,253
2009,NUTS,2006,GR1,1,16
2009,NUTS,2006,GR2,1,500
2009,NUTS,2006,GR3,1,788
2009,NUTS,2006,GR4,1,150
2009,NUTS,2006,HR0,1,239
2009,NUTS,2006,HU1,1,84
2009,NUTS,2006,HU2,1,807
2009,NUTS,2006,HU3,1,353
2009,NUTS,2006,IE0,1,704
2009,NUTS,2006,IS0,1,486
2009,NUTS,2006,ITC,1,433
2009,NUTS,2006,ITD,1,952
2009,NUTS,2006,ITE,1,114
2009,NUTS,2006,ITF,1,70
2009,NUTS,2006,ITG,1,250
2009,NUTS,2006,LI0,1,304
2009,NUTS,2006,LT0,1,966
2009,NUTS,2006,LU0,1,751
2009,NUTS,2006,LV0,1,364
2009,NUTS,2006,ME0,1,666
2009,NUTS,2006,MK0,1,60
2009,NUTS,2006,MT0,1,176
2009,NUTS,2006,NL1,1,768
2009,NUTS,2006,NL2,1,245
2009,NUTS,2006,NL3,1,432
2009,NUTS,2006,NL4,1,966
2009,NUTS,2006,NO0,1,664
2009,NUTS,2006,PL1,1,704
2009,NUTS,2006,PL2,1,682
2009,NUTS,2006,PL3,1,141
2009,NUTS,2006,PL4,1,293
2009,NUTS,2006,PL5,1,416
2009,NUTS,2006,PL6,1,319
2009,NUTS,2006,PT1,1,715
2009,NUTS,2006,PT2,1,567
2009,NUTS,2006,PT3,1,88
2009,NUTS,2006,RO1,1,353
2009,NUTS,2006,RO2,1,915
2009,NUTS,2006,RO3,1,96
2009,NUTS,2006,RO4,1,842
2009,NUTS,2006,SE1,1,239
2009,NUTS,2006,SE2,1,172
2009,NUTS,2006,SE3,1,842
2009,NUTS,2006,SI0,1,120
2009,NUTS,2006,SK0,1,311
2009,NUTS,2006,TR1,1,636
2009,NUTS,2006,TR2,1,690
2009,NUTS,2006,TR3,1,268
2009,NUTS,2006,TR4,1,265
2009,NUTS,2006,TR5,1,122
2009,NUTS,2006,TR6,1,546
2009,NUTS,2006,TR7,1,605
2009,NUTS,2006,TR8,1,325
2009,NUTS,2006,TR9,1,841
2009,NUTS,2006,TRA,1,321
2009,NUTS,2006,TRB,1,700
2009,NUTS,2006,TRC,1,7
2009,NUTS,2006,UKC,1,498
2009,NUTS,2006,UKD,1,586
2009,NUTS,2006,UKE,1,147
2009,NUTS,2006,UKF,1,224
2009,NUTS,2006,UKG,1,856
2009,NUTS,2006,UKH,1,856
2009,NUTS,2006,UKI,1,153
2009,NUTS,2006,UKJ,1,724
2009,NUTS,2006,UKK,1,443
2009,NUTS,2006,UKL,1,687
2009,NUTS,2006,UKM,1,329
2009,NUTS,2006,UKN,1,990
2009,NUTS,2006,AT11,2,577
2009,NUTS,2006,AT12,2,73
2009,NUTS,2006,AT13,2,849
2009,NUTS,2006,AT21,2,556
2009,NUTS,2006,AT22,2,331
2009,NUTS,2006,AT31,2,981
2009,NUTS,2006,AT32,2,448
2009,NUTS,2006,AT33,2,560
2009,NUTS,2006,AT34,2,385
2009,NUTS,2006,BE10,2,132
2009,NUTS,2006,BE21,2,377
2009,NUTS,2006,BE22,2,710
2009,NUTS,2006,BE23,2,509
2009,NUTS,2006,BE24,2,387
2009,NUTS,2006,BE25,2,84
2009,NUTS,2006,BE31,2,406
2009,NUTS,2006,BE32,2,286
2009,NUTS,2006,BE33,2,304
2009,NUTS,2006,BE34,2,236
2009,NUTS,2006,BE35,2,460
2009,NUTS,2006,BG31,2,206
2009,NUTS,2006,BG32,2,835
2009,NUTS,2006,BG33,2,393
2009,NUTS,2006,BG34,2,672
2009,NUTS,2006,BG41,2,738
2009,NUTS,2006,BG42,2,281
2009,NUTS,2006,CH01,2,295
2009,NUTS,2006,CH02,2,872
2009,NUTS,2006,CH03,2,357
2009,NUTS,2006,CH04,2,604
2009,NUTS,2006,CH05,2,88
2009,NUTS,2006,CH06,2,369
2009,NUTS,2006,CH07,2,312
2009,NUTS,2006,CY00,2,516
2009,NUTS,2006,CZ01,2,991
2009,NUTS,2006,CZ02,2,211
2009,NUTS,2006,CZ03,2,274
2009,NUTS,2006,CZ04,2,857
2009,NUTS,2006,CZ05,2,644
2009,NUTS,2006,CZ06,2,674
2009,NUTS,2006,CZ07,2,123
2009,NUTS,2006,CZ08,2,222
2009,NUTS,2006,DE11,2,458
2009,NUTS,2006,DE12,2,35
2009,NUTS,2006,DE13,2,453
2009,NUTS,2006,DE14,2,265
2009,NUTS,2006,DE21,2,997
2009,NUTS,2006,DE22,2,255
2009,NUTS,2006,DE23,2,83
2009,NUTS,2006,DE24,2,69
2009,NUTS,2006,DE25,2,994
2009,NUTS,2006,DE26,2,830
2009,NUTS,2006,DE27,2,15
2009,NUTS,2006,DE30,2,738
2009,NUTS,2006,DE41,2,903
2009,NUTS,2006,DE42,2,764
2009,NUTS,2006,DE50,2,913
2009,NUTS,2006,DE60,2,252
2009,NUTS,2006,DE71,2,992
2009,NUTS,2006,DE72,2,478
2009,NUTS,2006,DE73,2,199
2009,NUTS,2006,DE80,2,489
2009,NUTS,2006,DE91,2,128
2009,NUTS,2006,DE92,2,788
2009,NUTS,2006,DE93,2,366
2009,NUTS,2006,DE94,2,714
2009,NUTS,2006,DEA1,2,849
2009,NUTS,2006,DEA2,2,454
2009,NUTS,2006,DEA3,2,367
2009,NUTS,2006,DEA4,2,992
2009,NUTS,2006,DEA5,2,941
2009,NUTS,2006,DEB1,2,472
2009,NUTS,2006,DEB2,2,829
2009,NUTS,2006,DEB3,2,899
2009,NUTS,2006,DEC0,2,361
2009,NUTS,2006,DED1,2,545
2009,NUTS,2006,DED2,2,765
2009,NUTS,2006,DED3,2,689
2009,NUTS,2006,DEE0,2,84
2009,NUTS,2006,DEF0,2,387
2009,NUTS,2006,DEG0,2,397
2009,NUTS,2006,DK01,2,82
2009,NUTS,2006,DK02,2,596
2009,NUTS,2006,DK03,2,570
2009,NUTS,2006,DK04,2,974
2009,NUTS,2006,DK05,2,687
2009,NUTS,2006,EE00,2,752
2009,NUTS,2006,ES11,2,91
2009,NUTS,2006,ES12,2,812
2009,NUTS,2006,ES13,2,706
2009,NUTS,2006,ES21,2,405
2009,NUTS,2006,ES22,2,622
2009,NUTS,2006,ES23,2,671
2009,NUTS,2006,ES24,2,285
2009,NUTS,2006,ES30,2,701
2009,NUTS,2006,ES41,2,842
2009,NUTS,2006,ES42,2,423
2009,NUTS,2006,ES43,2,887
2009,NUTS,2006,ES51,2,838
2009,NUTS,2006,ES52,2,117
2009,NUTS,2006,ES53,2,131
2009,NUTS,2006,ES61,2,702
2009,NUTS,2006,ES62,2,901
2009,NUTS,2006,ES63,2,607
2009,NUTS,2006,ES64,2,529
2009,NUTS,2006,ES70,2,161
2009,NUTS,2006,FI13,2,379
2009,NUTS,2006,FI18,2,79
2009,NUTS,2006,FI19,2,915
2009,NUTS,2006,FI1A,2,746
2009,NUTS,2006,FI20,2,134
