year,region_type,region_year_spec,region_id,region_level,kabco
2007,NUTS,2006,FR513,3,85463
2007,NUTS,2006,FR514,3,93752
2007,NUTS,2006,FR515,3,81636
2007,NUTS,2006,FR521,3,1933
2007,NUTS,2006,FR522,3,62521
2007,NUTS,2006,FR523,3,18306
2007,NUTS,2006,FR524,3,17416
2007,NUTS,2006,FR531,3,4345
2007,NUTS,2006,FR532,3,68082
2007,NUTS,2006,FR533,3,59536
2007,NUTS,2006,FR534,3,71748
2007,NUTS,2006,FR611,3,9610
2007,NUTS,2006,FR612,3,73570
2007,NUTS,2006,FR613,3,8936
2007,NUTS,2006,FR614,3,16236
2007,NUTS,2006,FR615,3,12509
2007,NUTS,2006,FR621,3,65658
2007,NUTS,2006,FR622,3,23952
2007,NUTS,2006,FR623,3,94481
2007,NUTS,2006,FR624,3,39032
2007,NUTS,2006,FR625,3,21075
2007,NUTS,2006,FR626,3,18086
2007,NUTS,2006,FR627,3,91175
2007,NUTS,2006,FR628,3,51578
2007,NUTS,2006,FR631,3,49002
2007,NUTS,2006,FR632,3,76212
2007,NUTS,2006,FR633,3,89324
2007,NUTS,2006,FR711,3,26787
2007,NUTS,2006,FR712,3,94108
2007,NUTS,2006,FR713,3,21804
2007,NUTS,2006,FR714,3,64933
2007,NUTS,2006,FR715,3,83520
2007,NUTS,2006,FR716,3,8838
2007,NUTS,2006,FR717,3,77519
2007,NUTS,2006,FR718,3,57630
2007,NUTS,2006,FR721,3,35589
2007,NUTS,2006,FR722,3,65984
2007,NUTS,2006,FR723,3,44663
2007,NUTS,2006,FR724,3,34970
2007,NUTS,2006,FR811,3,77457
2007,NUTS,2006,FR812,3,56447
2007,NUTS,2006,FR813,3,48228
2007,NUTS,2006,FR814,3,53684
2007,NUTS,2006,FR815,3,77215
2007,NUTS,2006,FR821,3,47596
2007,NUTS,2006,FR822,3,76579
2007,NUTS,2006,FR823,3,79276
2007,NUTS,2006,FR824,3,96059
2007,NUTS,2006,FR825,3,36106
2007,NUTS,2006,FR826,3,11056
2007,NUTS,2006,FR831,3,60304
2007,NUTS,2006,FR832,3,85937
2007,NUTS,2006,FR910,3,13783
2007,NUTS,2006,FR920,3,48346
2007,NUTS,2006,FR930,3,4217
2007,NUTS,2006,FR940,3,53248
2007,NUTS,2006,GR111,3,5039
2007,NUTS,2006,GR112,3,24397
2007,NUTS,2006,GR113,3,47951
2007,NUTS,2006,GR114,3,47320
2007,NUTS,2006,GR115,3,26751
2007,NUTS,2006,GR121,3,84796
2007,NUTS,2006,GR122,3,12074
2007,NUTS,2006,GR123,3,68175
2007,NUTS,2006,GR124,3,47845
2007,NUTS,2006,GR125,3,62361
2007,NUTS,2006,GR126,3,80608
2007,NUTS,2006,GR127,3,44867
2007,NUTS,2006,GR131,3,48538
2007,NUTS,2006,GR132,3,45378
2007,NUTS,2006,GR133,3,72612
2007,NUTS,2006,GR134,3,79287
2007,NUTS,2006,GR141,3,7513
2007,NUTS,2006,GR142,3,57416
2007,NUTS,2006,GR143,3,41077
2007,NUTS,2006,GR144,3,87657
2007,NUTS,2006,GR211,3,75700
2007,NUTS,2006,GR212,3,18201
2007,NUTS,2006,GR213,3,96225
2007,NUTS,2006,GR214,3,22480
2007,NUTS,2006,GR221,3,89312
2007,NUTS,2006,GR222,3,4560
2007,NUTS,2006,GR223,3,5984
2007,NUTS,2006,GR224,3,71128
2007,NUTS,2006,GR231,3,3752
2007,NUTS,2006,GR232,3,55806
2007,NUTS,2006,GR233,3,47802
2007,NUTS,2006,GR241,3,47823
2007,NUTS,2006,GR242,3,18812
2007,NUTS,2006,GR243,3,80871
2007,NUTS,2006,GR244,3,35983
2007,NUTS,2006,GR245,3,6314
2007,NUTS,2006,GR251,3,60380
2007,NUTS,2006,GR252,3,20560
2007,NUTS,2006,GR253,3,47343
2007,NUTS,2006,GR254,3,9837
2007,NUTS,2006,GR255,3,5191
2007,NUTS,2006,GR300,3,52522
2007,NUTS,2006,GR411,3,63934
2007,NUTS,2006,GR412,3,97950
2007,NUTS,2006,GR413,3,72911
2007,NUTS,2006,GR421,3,73328
2007,NUTS,2006,GR422,3,37732
2007,NUTS,2006,GR431,3,92922
2007,NUTS,2006,GR432,3,55413
2007,NUTS,2006,GR433,3,16236
2007,NUTS,2006,GR434,3,16072
2007,NUTS,2006,HR011,3,88866
2007,NUTS,2006,HR012,3,41561
2007,NUTS,2006,HR013,3,5330
2007,NUTS,2006,HR014,3,67912
2007,NUTS,2006,HR015,3,73536
2007,NUTS,2006,HR016,3,41119
2007,NUTS,2006,HR021,3,72735
2007,NUTS,2006,HR022,3,40217
2007,NUTS,2006,HR023,3,8245
2007,NUTS,2006,HR024,3,41565
2007,NUTS,2006,HR025,3,96266
2007,NUTS,2006,HR026,3,69256
2007,NUTS,2006,HR027,3,70867
2007,NUTS,2006,HR028,3,51983
2007,NUTS,2006,HR031,3,79656
2007,NUTS,2006,HR032,3,20887
2007,NUTS,2006,HR033,3,99464
2007,NUTS,2006,HR034,3,62452
2007,NUTS,2006,HR035,3,95802
2007,NUTS,2006,HR036,3,96047
2007,NUTS,2006,HR037,3,11603
2007,NUTS,2006,HU101,3,34712
2007,NUTS,2006,HU102,3,15099
2007,NUTS,2006,HU211,3,94724
2007,NUTS,2006,HU212,3,91331
2007,NUTS,2006,HU213,3,25476
2007,NUTS,2006,HU221,3,14034
2007,NUTS,2006,HU222,3,91927
2007,NUTS,2006,HU223,3,4081
2007,NUTS,2006,HU231,3,21319
2007,NUTS,2006,HU232,3,66090
2007,NUTS,2006,HU233,3,75965
2007,NUTS,2006,HU311,3,71737
2007,NUTS,2006,HU312,3,34864
2007,NUTS,2006,HU313,3,67802
2007,NUTS,2006,HU321,3,25581
2007,NUTS,2006,HU322,3,21119
2007,NUTS,2006,HU323,3,7004
2007,NUTS,2006,HU331,3,90667
2007,NUTS,2006,HU332,3,60874
2007,NUTS,2006,HU333,3,62123
2007,NUTS,2006,IE011,3,26724
2007,NUTS,2006,IE012,3,10030
2007,NUTS,2006,IE013,3,15816
2007,NUTS,2006,IE021,3,49796
2007,NUTS,2006,IE022,3,57524
2007,NUTS,2006,IE023,3,92341
2007,NUTS,2006,IE024,3,65154
2007,NUTS,2006,IE025,3,216
2007,NUTS,2006,IS001,3,64581
2007,NUTS,2006,IS002,3,33771
2007,NUTS,2006,ITC11,3,48975
2007,NUTS,2006,ITC12,3,30487
2007,NUTS,2006,ITC13,3,48712
2007,NUTS,2006,ITC14,3,80733
2007,NUTS,2006,ITC15,3,65734
2007,NUTS,2006,ITC16,3,64918
2007,NUTS,2006,ITC17,3,18718
2007,NUTS,2006,ITC18,3,6568
2007,NUTS,2006,ITC20,3,83527
2007,NUTS,2006,ITC31,3,30447
2007,NUTS,2006,ITC32,3,28838
2007,NUTS,2006,ITC33,3,88348
2007,NUTS,2006,ITC34,3,94378
2007,NUTS,2006,ITC41,3,92105
2007,NUTS,2006,ITC42,3,262
2007,NUTS,2006,ITC43,3,36262
2007,NUTS,2006,ITC44,3,39578
2007,NUTS,2006,ITC45,3,59331
2007,NUTS,2006,ITC46,3,55516
2007,NUTS,2006,ITC47,3,59519
2007,NUTS,2006,ITC48,3,6459
2007,NUTS,2006,ITC49,3,60656
2007,NUTS,2006,ITC4A,3,9888
2007,NUTS,2006,ITC4B,3,3237
2007,NUTS,2006,ITD10,3,67181
2007,NUTS,2006,ITD20,3,29345
2007,NUTS,2006,ITD31,3,64038
2007,NUTS,2006,ITD32,3,48311
2007,NUTS,2006,ITD33,3,95224
2007,NUTS,2006,ITD34,3,82155
2007,NUTS,2006,ITD35,3,33576
2007,NUTS,2006,ITD36,3,27487
2007,NUTS,2006,ITD37,3,75453
2007,NUTS,2006,ITD41,3,2104
2007,NUTS,2006,ITD42,3,81044
2007,NUTS,2006,ITD43,3,30198
2007,NUTS,2006,ITD44,3,62698
2007,NUTS,2006,ITD51,3,11928
2007,NUTS,2006,ITD52,3,82907
2007,NUTS,2006,ITD53,3,17535
2007,NUTS,2006,ITD54,3,24110
2007,NUTS,2006,ITD55,3,83852
2007,NUTS,2006,ITD56,3,73344
2007,NUTS,2006,ITD57,3,40214
2007,NUTS,2006,ITD58,3,52182
2007,NUTS,2006,ITD59,3,42028
2007,NUTS,2006,ITE11,3,69598
2007,NUTS,2006,ITE12,3,82505
2007,NUTS,2006,ITE13,3,16158
2007,NUTS,2006,ITE14,3,69007
2007,NUTS,2006,ITE15,3,3305
2007,NUTS,2006,ITE16,3,5915
2007,NUTS,2006,ITE17,3,9654
2007,NUTS,2006,ITE18,3,78049
2007,NUTS,2006,ITE19,3,75646
2007,NUTS,2006,ITE1A,3,21496
2007,NUTS,2006,ITE21,3,60896
2007,NUTS,2006,ITE22,3,76695
2007,NUTS,2006,ITE31,3,96714
2007,NUTS,2006,ITE32,3,44402
2007,NUTS,2006,ITE33,3,81700
2007,NUTS,2006,ITE34,3,2959
2007,NUTS,2006,ITE41,3,43524
2007,NUTS,2006,ITE42,3,7412
2007,NUTS,2006,ITE43,3,22942
2007,NUTS,2006,ITE44,3,58516
2007,NUTS,2006,ITE45,3,5582
2007,NUTS,2006,ITF11,3,67180
2007,NUTS,2006,ITF12,3,31394
2007,NUTS,2006,ITF13,3,10568
2007,NUTS,2006,ITF14,3,39056
2007,NUTS,2006,ITF21,3,30512
2007,NUTS,2006,ITF22,3,13846
2007,NUTS,2006,ITF31,3,87666
2007,NUTS,2006,ITF32,3,70370
2007,NUTS,2006,ITF33,3,23282
2007,NUTS,2006,ITF34,3,49854
2007,NUTS,2006,ITF35,3,17018
2007,NUTS,2006,ITF41,3,30920
2007,NUTS,2006,ITF42,3,11984
2007,NUTS,2006,ITF43,3,86854
2007,NUTS,2006,ITF44,3,34676
2007,NUTS,2006,ITF45,3,30991
2007,NUTS,2006,ITF51,3,86908
2007,NUTS,2006,ITF52,3,26147
2007,NUTS,2006,ITF61,3,61653
2007,NUTS,2006,ITF62,3,830
2007,NUTS,2006,ITF63,3,35191
2007,NUTS,2006,ITF64,3,32940
2007,NUTS,2006,ITF65,3,89028
2007,NUTS,2006,ITG11,3,98365
2007,NUTS,2006,ITG12,3,65608
2007,NUTS,2006,ITG13,3,40886
2007,NUTS,2006,ITG14,3,31707
2007,NUTS,2006,ITG15,3,2165
2007,NUTS,2006,ITG16,3,46727
2007,NUTS,2006,ITG17,3,19033
2007,NUTS,2006,ITG18,3,10229
2007,NUTS,2006,ITG19,3,8680
2007,NUTS,2006,ITG25,3,31513
2007,NUTS,2006,ITG26,3,85609
2007,NUTS,2006,ITG27,3,81510
2007,NUTS,2006,ITG28,3,7637
2007,NUTS,2006,ITG29,3,87892
2007,NUTS,2006,ITG2A,3,4
2007,NUTS,2006,ITG2B,3,29007
2007,NUTS,2006,ITG2C,3,77006
2007,NUTS,2006,LI000,3,33556
2007,NUTS,2006,LT001,3,67304
2007,NUTS,2006,LT002,3,495
2007,NUTS,2006,LT003,3,48150
2007,NUTS,2006,LT004,3,83235
2007,NUTS,2006,LT005,3,76984
2007,NUTS,2006,LT006,3,46179
2007,NUTS,2006,LT007,3,57844
2007,NUTS,2006,LT008,3,15921
2007,NUTS,2006,LT009,3,33731
2007,NUTS,2006,LT00A,3,93646
2007,NUTS,2006,LU000,3,10755
2007,NUTS,2006,LV003,3,87850
2007,NUTS,2006,LV005,3,80893
2007,NUTS,2006,LV006,3,89953
2007,NUTS,2006,LV007,3,41892
2007,NUTS,2006,LV008,3,77627
2007,NUTS,2006,LV009,3,66701
2007,NUTS,2006,ME000,3,50629
2007,NUTS,2006,MK001,3,34907
2007,NUTS,2006,MK002,3,93770
2007,NUTS,2006,MK003,3,61148
2007,NUTS,2006,MK004,3,67815
2007,NUTS,2006,MK005,3,42147
2007,NUTS,2006,MK006,3,1033
2007,NUTS,2006,MK007,3,29231
2007,NUTS,2006,MK008,3,59997
2007,NUTS,2006,MT001,3,16556
2007,NUTS,2006,MT002,3,42665
2007,NUTS,2006,NL111,3,81535
2007,NUTS,2006,NL112,3,56917
2007,NUTS,2006,NL113,3,70460
2007,NUTS,2006,NL121,3,9248
2007,NUTS,2006,NL122,3,56320
2007,NUTS,2006,NL123,3,48102
2007,NUTS,2006,NL131,3,32287
2007,NUTS,2006,NL132,3,6316
2007,NUTS,2006,NL133,3,3583
2007,NUTS,2006,NL211,3,80252
2007,NUTS,2006,NL212,3,92594
2007,NUTS,2006,NL213,3,80150
2007,NUTS,2006,NL221,3,37291
2007,NUTS,2006,NL224,3,22720
2007,NUTS,2006,NL225,3,99211
2007,NUTS,2006,NL226,3,46590
2007,NUTS,2006,NL230,3,72982
2007,NUTS,2006,NL310,3,10666
2007,NUTS,2006,NL321,3,86758
2007,NUTS,2006,NL322,3,35771
2007,NUTS,2006,NL323,3,41098
2007,NUTS,2006,NL324,3,29057
2007,NUTS,2006,NL325,3,31297
2007,NUTS,2006,NL326,3,18274
2007,NUTS,2006,NL327,3,78866
2007,NUTS,2006,NL331,3,8960
2007,NUTS,2006,NL332,3,35588
2007,NUTS,2006,NL333,3,49696
2007,NUTS,2006,NL334,3,17173
2007,NUTS,2006,NL335,3,79831
2007,NUTS,2006,NL336,3,5612
2007,NUTS,2006,NL341,3,98837
2007,NUTS,2006,NL342,3,7217
2007,NUTS,2006,NL411,3,25533
2007,NUTS,2006,NL412,3,13738
2007,NUTS,2006,NL413,3,56894
2007,NUTS,2006,NL414,3,58716
2007,NUTS,2006,NL421,3,6643
2007,NUTS,2006,NL422,3,5787
2007,NUTS,2006,NL423,3,57737
2007,NUTS,2006,NO011,3,48817
2007,NUTS,2006,NO012,3,87271
2007,NUTS,2006,NO021,3,26959
2007,NUTS,2006,NO022,3,79267
2007,NUTS,2006,NO031,3,84831
2007,NUTS,2006,NO032,3,87464
2007,NUTS,2006,NO033,3,54434
2007,NUTS,2006,NO034,3,41742
2007,NUTS,2006,NO041,3,18921
2007,NUTS,2006,NO042,3,83517
2007,NUTS,2006,NO043,3,36733
2007,NUTS,2006,NO051,3,94511
2007,NUTS,2006,NO052,3,51596
2007,NUTS,2006,NO053,3,31829
2007,NUTS,2006,NO061,3,66418
2007,NUTS,2006,NO062,3,31389
2007,NUTS,2006,NO071,3,27744
2007,NUTS,2006,NO072,3,3052
2007,NUTS,2006,NO073,3,52344
2007,NUTS,2006,PL113,3,15735
2007,NUTS,2006,PL114,3,27006
2007,NUTS,2006,PL115,3,9529
2007,NUTS,2006,PL116,3,56386
2007,NUTS,2006,PL117,3,17696
2007,NUTS,2006,PL121,3,42054
2007,NUTS,2006,PL122,3,24562
2007,NUTS,2006,PL127,3,79327
2007,NUTS,2006,PL128,3,84173
2007,NUTS,2006,PL129,3,34690
2007,NUTS,2006,PL12A,3,20149
2007,NUTS,2006,PL213,3,45215
2007,NUTS,2006,PL214,3,97800
2007,NUTS,2006,PL215,3,82261
2007,NUTS,2006,PL216,3,18079
2007,NUTS,2006,PL217,3,93771
2007,NUTS,2006,PL224,3,61211
2007,NUTS,2006,PL225,3,45855
2007,NUTS,2006,PL227,3,72545
2007,NUTS,2006,PL228,3,97321
2007,NUTS,2006,PL229,3,15192
2007,NUTS,2006,PL22A,3,27925
2007,NUTS,2006,PL22B,3,23007
2007,NUTS,2006,PL22C,3,39784
2007,NUTS,2006,PL311,3,82022
2007,NUTS,2006,PL312,3,57152
2007,NUTS,2006,PL314,3,49802
2007,NUTS,2006,PL315,3,90761
2007,NUTS,2006,PL323,3,71417
2007,NUTS,2006,PL324,3,74261
2007,NUTS,2006,PL325,3,70366
2007,NUTS,2006,PL326,3,28650
2007,NUTS,2006,PL331,3,54977
2007,NUTS,2006,PL332,3,77726
2007,NUTS,2006,PL343,3,58259
2007,NUTS,2006,PL344,3,50328
2007,NUTS,2006,PL345,3,66128
2007,NUTS,2006,PL411,3,51485
2007,NUTS,2006,PL414,3,59468
2007,NUTS,2006,PL415,3,69562
2007,NUTS,2006,PL416,3,74269
2007,NUTS,2006,PL417,3,15689
2007,NUTS,2006,PL418,3,17995
2007,NUTS,2006,PL422,3,40705
2007,NUTS,2006,PL423,3,14896
2007,NUTS,2006,PL424,3,2107
2007,NUTS,2006,PL425,3,70564
2007,NUTS,2006,PL431,3,34736
2007,NUTS,2006,PL432,3,40029
2007,NUTS,2006,PL514,3,59308
2007,NUTS,2006,PL515,3,83252
2007,NUTS,2006,PL516,3,46388
2007,NUTS,2006,PL517,3,92264
2007,NUTS,2006,PL518,3,84565
2007,NUTS,2006,PL521,3,88888
2007,NUTS,2006,PL522,3,25610
2007,NUTS,2006,PL613,3,35775
2007,NUTS,2006,PL614,3,43313
2007,NUTS,2006,PL615,3,46788
2007,NUTS,2006,PL621,3,94312
2007,NUTS,2006,PL622,3,48482
2007,NUTS,2006,PL623,3,73479
2007,NUTS,2006,PL631,3,98187
2007,NUTS,2006,PL633,3,70391
2007,NUTS,2006,PL634,3,62425
2007,NUTS,2006,PL635,3,96210
2007,NUTS,2006,PT111,3,56556
2007,NUTS,2006,PT112,3,72236
2007,NUTS,2006,PT113,3,66061
2007,NUTS,2006,PT114,3,46585
2007,NUTS,2006,PT115,3,19441
2007,NUTS,2006,PT116,3,90453
2007,NUTS,2006,PT117,3,89601
2007,NUTS,2006,PT118,3,55746
2007,NUTS,2006,PT150,3,44422
2007,NUTS,2006,PT161,3,29601
2007,NUTS,2006,PT162,3,88176
2007,NUTS,2006,PT163,3,1929
2007,NUTS,2006,PT164,3,41407
2007,NUTS,2006,PT165,3,68810
2007,NUTS,2006,PT166,3,22945
2007,NUTS,2006,PT167,3,25707
2007,NUTS,2006,PT168,3,68017
2007,NUTS,2006,PT169,3,344
2007,NUTS,2006,PT16A,3,84235
2007,NUTS,2006,PT16B,3,98445
2007,NUTS,2006,PT16C,3,43543
2007,NUTS,2006,PT171,3,29591
2007,NUTS,2006,PT172,3,65417
2007,NUTS,2006,PT181,3,94867
2007,NUTS,2006,PT182,3,84583
2007,NUTS,2006,PT183,3,851
2007,NUTS,2006,PT184,3,64703
2007,NUTS,2006,PT185,3,96895
2007,NUTS,2006,PT200,3,12610
2007,NUTS,2006,PT300,3,16490
2007,NUTS,2006,RO111,3,25651
2007,NUTS,2006,RO112,3,78596
2007,NUTS,2006,RO113,3,65136
2007,NUTS,2006,RO114,3,48811
2007,NUTS,2006,RO115,3,69850
2007,NUTS,2006,RO116,3,56694
2007,NUTS,2006,RO121,3,25892
2007,NUTS,2006,RO122,3,63306
2007,NUTS,2006,RO123,3,41954
2007,NUTS,2006,RO124,3,88071
2007,NUTS,2006,RO125,3,89130
2007,NUTS,2006,RO126,3,41772
2007,NUTS,2006,RO211,3,1
2007,NUTS,2006,RO212,3,37768
2007,NUTS,2006,RO213,3,58002
2007,NUTS,2006,RO214,3,22129
2007,NUTS,2006,RO215,3,57714
2007,NUTS,2006,RO216,3,94178
2007,NUTS,2006,RO221,3,2833
2007,NUTS,2006,RO222,3,72498
2007,NUTS,2006,RO223,3,21415
2007,NUTS,2006,RO224,3,80506
2007,NUTS,2006,RO225,3,85574
2007,NUTS,2006,RO226,3,46571
2007,NUTS,2006,RO311,3,73555
2007,NUTS,2006,RO312,3,30785
2007,NUTS,2006,RO313,3,22094
2007,NUTS,2006,RO314,3,65928
2007,NUTS,2006,RO315,3,18733
2007,NUTS,2006,RO316,3,55903
2007,NUTS,2006,RO317,3,46749
2007,NUTS,2006,RO321,3,97237
2007,NUTS,2006,RO322,3,91698
2007,NUTS,2006,RO411,3,4302
2007,NUTS,2006,RO412,3,53161
2007,NUTS,2006,RO413,3,44226
2007,NUTS,2006,RO414,3,37144
2007,NUTS,2006,RO415,3,83709
2007,NUTS,2006,RO421,3,51004
2007,NUTS,2006,RO422,3,19307
2007,NUTS,2006,RO423,3,82137
2007,NUTS,2006,RO424,3,48924
2007,NUTS,2006,SE110,3,84328
2007,NUTS,2006,SE121,3,33536
2007,NUTS,2006,SE122,3,63966
2007,NUTS,2006,SE123,3,32460
2007,NUTS,2006,SE124,3,40384
2007,NUTS,2006,SE125,3,16188
2007,NUTS,2006,SE211,3,43908
2007,NUTS,2006,SE212,3,47186
2007,NUTS,2006,SE213,3,42709
2007,NUTS,2006,SE214,3,47452
2007,NUTS,2006,SE221,3,14577
2007,NUTS,2006,SE224,3,70807
2007,NUTS,2006,SE231,3,60683
2007,NUTS,2006,SE232,3,67637
2007,NUTS,2006,SE311,3,5252
2007,NUTS,2006,SE312,3,26973
2007,NUTS,2006,SE313,3,90932
2007,NUTS,2006,SE321,3,3137
2007,NUTS,2006,SE322,3,95637
2007,NUTS,2006,SE331,3,96250
2007,NUTS,2006,SE332,3,5289
2007,NUTS,2006,SI011,3,95889
2007,NUTS,2006,SI012,3,2457
2007,NUTS,2006,SI013,3,17544
2007,NUTS,2006,SI014,3,96628
2007,NUTS,2006,SI015,3,78601
2007,NUTS,2006,SI016,3,88151
2007,NUTS,2006,SI017,3,4785
2007,NUTS,2006,SI018,3,97229
2007,NUTS,2006,SI021,3,66144
2007,NUTS,2006,SI022,3,90362
2007,NUTS,2006,SI023,3,76926
2007,NUTS,2006,SI024,3,18766
2007,NUTS,2006,SK010,3,13553
2007,NUTS,2006,SK021,3,81492
2007,NUTS,2006,SK022,3,48760
2007,NUTS,2006,SK023,3,46068
2007,NUTS,2006,SK031,3,21686
2007,NUTS,2006,SK032,3,12607
2007,NUTS,2006,SK041,3,52406
2007,NUTS,2006,SK042,3,81307
2007,NUTS,2006,TR100,3,22439
2007,NUTS,2006,TR211,3,7639
2007,NUTS,2006,TR212,3,20633
2007,NUTS,2006,TR213,3,40878
2007,NUTS,2006,TR221,3,38360
2007,NUTS,2006,TR222,3,11508
2007,NUTS,2006,TR310,3,35246
2007,NUTS,2006,TR321,3,38963
2007,NUTS,2006,TR322,3,74626
2007,NUTS,2006,TR323,3,14172
2007,NUTS,2006,TR331,3,86921
2007,NUTS,2006,TR332,3,72399
2007,NUTS,2006,TR333,3,37967
2007,NUTS,2006,TR334,3,56935
2007,NUTS,2006,TR411,3,58892
2007,NUTS,2006,TR412,3,81044
2007,NUTS,2006,TR413,3,14476
2007,NUTS,2006,TR421,3,92552
2007,NUTS,2006,TR422,3,1166
2007,NUTS,2006,TR423,3,92582
2007,NUTS,2006,TR424,3,26246
2007,NUTS,2006,TR425,3,58752
2007,NUTS,2006,TR510,3,25476
2007,NUTS,2006,TR521,3,43702
2007,NUTS,2006,TR522,3,87924
2007,NUTS,2006,TR611,3,74535
2007,NUTS,2006,TR612,3,19832
2007,NUTS,2006,TR613,3,26086
2007,NUTS,2006,TR621,3,73316
2007,NUTS,2006,TR622,3,28588
2007,NUTS,2006,TR631,3,12773
2007,NUTS,2006,TR632,3,24179
2007,NUTS,2006,TR633,3,56586
2007,NUTS,2006,TR711,3,76394
2007,NUTS,2006,TR712,3,53531
2007,NUTS,2006,TR713,3,33786
2007,NUTS,2006,TR714,3,41442
2007,NUTS,2006,TR715,3,26568
2007,NUTS,2006,TR721,3,9700
2007,NUTS,2006,TR722,3,26387
2007,NUTS,2006,TR723,3,65844
2007,NUTS,2006,TR811,3,84972
2007,NUTS,2006,TR812,3,57419
2007,NUTS,2006,TR813,3,5196
2007,NUTS,2006,TR821,3,39822
2007,NUTS,2006,TR822,3,93626
2007,NUTS,2006,TR823,3,40394
2007,NUTS,2006,TR831,3,94437
2007,NUTS,2006,TR832,3,8732
2007,NUTS,2006,TR833,3,79526
2007,NUTS,2006,TR834,3,23553
2007,NUTS,2006,TR901,3,55758
2007,NUTS,2006,TR902,3,73502
2007,NUTS,2006,TR903,3,53172
2007,NUTS,2006,TR904,3,46033
2007,NUTS,2006,TR905,3,67093
2007,NUTS,2006,TR906,3,39904
2007,NUTS,2006,TRA11,3,79734
2007,NUTS,2006,TRA12,3,21803
2007,NUTS,2006,TRA13,3,32455
2007,NUTS,2006,TRA21,3,20438
2007,NUTS,2006,TRA22,3,32651
2007,NUTS,2006,TRA23,3,56149
2007,NUTS,2006,TRA24,3,38448
2007,NUTS,2006,TRB11,3,64659
2007,NUTS,2006,TRB12,3,29948
2007,NUTS,2006,TRB13,3,78553
2007,NUTS,2006,TRB14,3,4603
2007,NUTS,2006,TRB21,3,39044
2007,NUTS,2006,TRB22,3,43415
2007,NUTS,2006,TRB23,3,16221
2007,NUTS,2006,TRB24,3,3935
2007,NUTS,2006,TRC11,3,32306
2007,NUTS,2006,TRC12,3,91822
2007,NUTS,2006,TRC13,3,16101
2007,NUTS,2006,TRC21,3,91960
2007,NUTS,2006,TRC22,3,29018
2007,NUTS,2006,TRC31,3,69746
2007,NUTS,2006,TRC32,3,32959
2007,NUTS,2006,TRC33,3,77832
2007,NUTS,2006,TRC34,3,81044
2007,NUTS,2006,UKC11,3,27161
2007,NUTS,2006,UKC12,3,22628
2007,NUTS,2006,UKC13,3,23942
2007,NUTS,2006,UKC14,3,88235
2007,NUTS,2006,UKC21,3,80202
2007,NUTS,2006,UKC22,3,74784
2007,NUTS,2006,UKC23,3,34655
2007,NUTS,2006,UKD11,3,48545
2007,NUTS,2006,UKD12,3,39531
2007,NUTS,2006,UKD21,3,19153
2007,NUTS,2006,UKD22,3,41511
2007,NUTS,2006,UKD31,3,44470
2007,NUTS,2006,UKD32,3,1163
2007,NUTS,2006,UKD41,3,64325
2007,NUTS,2006,UKD42,3,90257
2007,NUTS,2006,UKD43,3,53423
2007,NUTS,2006,UKD51,3,55504
2007,NUTS,2006,UKD52,3,44704
2007,NUTS,2006,UKD53,3,34097
2007,NUTS,2006,UKD54,3,28726
2007,NUTS,2006,UKE11,3,45047
2007,NUTS,2006,UKE12,3,6561
2007,NUTS,2006,UKE13,3,78923
2007,NUTS,2006,UKE21,3,21836
2007,NUTS,2006,UKE22,3,55171
2007,NUTS,2006,UKE31,3,53276
2007,NUTS,2006,UKE32,3,77603
2007,NUTS,2006,UKE41,3,70071
2007,NUTS,2006,UKE42,3,8888
2007,NUTS,2006,UKE43,3,18952
2007,NUTS,2006,UKF11,3,73304
2007,NUTS,2006,UKF12,3,40398
2007,NUTS,2006,UKF13,3,14976
2007,NUTS,2006,UKF14,3,25226
2007,NUTS,2006,UKF15,3,60507
2007,NUTS,2006,UKF16,3,87704
2007,NUTS,2006,UKF21,3,33584
2007,NUTS,2006,UKF22,3,82633
2007,NUTS,2006,UKF23,3,6038
2007,NUTS,2006,UKF30,3,8572
2007,NUTS,2006,UKG11,3,27524
2007,NUTS,2006,UKG12,3,13547
2007,NUTS,2006,UKG13,3,2505
2007,NUTS,2006,UKG21,3,24702
2007,NUTS,2006,UKG22,3,57392
2007,NUTS,2006,UKG23,3,93126
2007,NUTS,2006,UKG24,3,30647
2007,NUTS,2006,UKG31,3,93029
2007,NUTS,2006,UKG32,3,99168
2007,NUTS,2006,UKG33,3,55828
2007,NUTS,2006,UKG34,3,93297
2007,NUTS,2006,UKG35,3,37130
2007,NUTS,2006,UKH11,3,36023
2007,NUTS,2006,UKH12,3,92970
2007,NUTS,2006,UKH13,3,72416
2007,NUTS,2006,UKH14,3,61750
2007,NUTS,2006,UKH21,3,86703
2007,NUTS,2006,UKH22,3,90417
2007,NUTS,2006,UKH23,3,33966
2007,NUTS,2006,UKH31,3,8704
2007,NUTS,2006,UKH32,3,49332
2007,NUTS,2006,UKH33,3,80655
2007,NUTS,2006,UKI11,3,62848
2007,NUTS,2006,UKI12,3,34754
2007,NUTS,2006,UKI21,3,31955
2007,NUTS,2006,UKI22,3,54222
2007,NUTS,2006,UKI23,3,79612
2007,NUTS,2006,UKJ11,3,10195
2007,NUTS,2006,UKJ12,3,42237
2007,NUTS,2006,UKJ13,3,16455
2007,NUTS,2006,UKJ14,3,7214
2007,NUTS,2006,UKJ21,3,23030
2007,NUTS,2006,UKJ22,3,62588
2007,NUTS,2006,UKJ23,3,97755
