year,region_type,region_year_spec,region_id,region_level,mugka
2011,NUTS,2010,DE22A,3,256748
2011,NUTS,2010,DE22B,3,788766
2011,NUTS,2010,DE22C,3,820719
2011,NUTS,2010,DE231,3,400314
2011,NUTS,2010,DE232,3,410075
2011,NUTS,2010,DE233,3,53995
2011,NUTS,2010,DE234,3,151380
2011,NUTS,2010,DE235,3,827724
2011,NUTS,2010,DE236,3,442007
2011,NUTS,2010,DE237,3,35594
2011,NUTS,2010,DE238,3,187124
2011,NUTS,2010,DE239,3,963180
2011,NUTS,2010,DE23A,3,928808
2011,NUTS,2010,DE241,3,318501
2011,NUTS,2010,DE242,3,42711
2011,NUTS,2010,DE243,3,701330
2011,NUTS,2010,DE244,3,883372
2011,NUTS,2010,DE245,3,260187
2011,NUTS,2010,DE246,3,207387
2011,NUTS,2010,DE247,3,851406
2011,NUTS,2010,DE248,3,768316
2011,NUTS,2010,DE249,3,62709
2011,NUTS,2010,DE24A,3,993499
2011,NUTS,2010,DE24B,3,315489
2011,NUTS,2010,DE24C,3,954097
2011,NUTS,2010,DE24D,3,3261
2011,NUTS,2010,DE251,3,739339
2011,NUTS,2010,DE252,3,457809
2011,NUTS,2010,DE253,3,288399
2011,NUTS,2010,DE254,3,308566
2011,NUTS,2010,DE255,3,815534
2011,NUTS,2010,DE256,3,139563
2011,NUTS,2010,DE257,3,608821
2011,NUTS,2010,DE258,3,825672
2011,NUTS,2010,DE259,3,731819
2011,NUTS,2010,DE25A,3,388451
2011,NUTS,2010,DE25B,3,526456
2011,NUTS,2010,DE25C,3,290891
2011,NUTS,2010,DE261,3,94966
2011,NUTS,2010,DE262,3,851642
2011,NUTS,2010,DE263,3,279854
2011,NUTS,2010,DE264,3,53209
2011,NUTS,2010,DE265,3,981885
2011,NUTS,2010,DE266,3,809443
2011,NUTS,2010,DE267,3,334147
2011,NUTS,2010,DE268,3,680433
2011,NUTS,2010,DE269,3,496213
2011,NUTS,2010,DE26A,3,22621
2011,NUTS,2010,DE26B,3,660841
2011,NUTS,2010,DE26C,3,756661
2011,NUTS,2010,DE271,3,837613
2011,NUTS,2010,DE272,3,176229
2011,NUTS,2010,DE273,3,196849
2011,NUTS,2010,DE274,3,923917
2011,NUTS,2010,DE275,3,776507
2011,NUTS,2010,DE276,3,358327
2011,NUTS,2010,DE277,3,949432
2011,NUTS,2010,DE278,3,166837
2011,NUTS,2010,DE279,3,307250
2011,NUTS,2010,DE27A,3,262193
2011,NUTS,2010,DE27B,3,889883
2011,NUTS,2010,DE27C,3,23732
2011,NUTS,2010,DE27D,3,703353
2011,NUTS,2010,DE27E,3,242468
2011,NUTS,2010,DE300,3,443539
2011,NUTS,2010,DE401,3,140648
2011,NUTS,2010,DE402,3,873214
2011,NUTS,2010,DE403,3,850418
2011,NUTS,2010,DE404,3,242546
2011,NUTS,2010,DE405,3,442279
2011,NUTS,2010,DE406,3,964725
2011,NUTS,2010,DE407,3,9015
2011,NUTS,2010,DE408,3,360631
2011,NUTS,2010,DE409,3,591602
2011,NUTS,2010,DE40A,3,295892
2011,NUTS,2010,DE40B,3,334350
2011,NUTS,2010,DE40C,3,189962
2011,NUTS,2010,DE40D,3,567817
2011,NUTS,2010,DE40E,3,658710
2011,NUTS,2010,DE40F,3,799978
2011,NUTS,2010,DE40G,3,668285
2011,NUTS,2010,DE40H,3,423003
2011,NUTS,2010,DE40I,3,666172
2011,NUTS,2010,DE501,3,770308
2011,NUTS,2010,DE502,3,89436
2011,NUTS,2010,DE600,3,542279
2011,NUTS,2010,DE711,3,766603
2011,NUTS,2010,DE712,3,638401
2011,NUTS,2010,DE713,3,127566
2011,NUTS,2010,DE714,3,943835
2011,NUTS,2010,DE715,3,71770
2011,NUTS,2010,DE716,3,734949
2011,NUTS,2010,DE717,3,695618
2011,NUTS,2010,DE718,3,930006
2011,NUTS,2010,DE719,3,799757
2011,NUTS,2010,DE71A,3,298269
2011,NUTS,2010,DE71B,3,161093
2011,NUTS,2010,DE71C,3,38291
2011,NUTS,2010,DE71D,3,253312
2011,NUTS,2010,DE71E,3,847156
2011,NUTS,2010,DE721,3,98033
2011,NUTS,2010,DE722,3,591482
2011,NUTS,2010,DE723,3,870518
2011,NUTS,2010,DE724,3,487477
2011,NUTS,2010,DE725,3,842007
2011,NUTS,2010,DE731,3,674205
2011,NUTS,2010,DE732,3,650126
2011,NUTS,2010,DE733,3,139066
2011,NUTS,2010,DE734,3,775220
2011,NUTS,2010,DE735,3,737090
2011,NUTS,2010,DE736,3,471162
2011,NUTS,2010,DE737,3,338672
2011,NUTS,2010,DE801,3,364203
2011,NUTS,2010,DE802,3,269324
2011,NUTS,2010,DE803,3,341340
2011,NUTS,2010,DE804,3,270132
2011,NUTS,2010,DE805,3,997790
2011,NUTS,2010,DE806,3,544671
2011,NUTS,2010,DE807,3,142046
2011,NUTS,2010,DE808,3,917494
2011,NUTS,2010,DE809,3,929247
2011,NUTS,2010,DE80A,3,611864
2011,NUTS,2010,DE80B,3,296705
2011,NUTS,2010,DE80C,3,864323
2011,NUTS,2010,DE80D,3,235331
2011,NUTS,2010,DE80E,3,730616
2011,NUTS,2010,DE80F,3,39117
2011,NUTS,2010,DE80G,3,180469
2011,NUTS,2010,DE80H,3,860143
2011,NUTS,2010,DE80I,3,716947
2011,NUTS,2010,DE911,3,36592
2011,NUTS,2010,DE912,3,367859
2011,NUTS,2010,DE913,3,344065
2011,NUTS,2010,DE914,3,443081
2011,NUTS,2010,DE915,3,540097
2011,NUTS,2010,DE916,3,928074
2011,NUTS,2010,DE917,3,198013
2011,NUTS,2010,DE918,3,942447
2011,NUTS,2010,DE919,3,654701
2011,NUTS,2010,DE91A,3,235743
2011,NUTS,2010,DE91B,3,400104
2011,NUTS,2010,DE922,3,647460
2011,NUTS,2010,DE923,3,135532
2011,NUTS,2010,DE925,3,730302
2011,NUTS,2010,DE926,3,6529
2011,NUTS,2010,DE927,3,971308
2011,NUTS,2010,DE928,3,324527
2011,NUTS,2010,DE929,3,963474
2011,NUTS,2010,DE931,3,115717
2011,NUTS,2010,DE932,3,769140
2011,NUTS,2010,DE933,3,702631
2011,NUTS,2010,DE934,3,727895
2011,NUTS,2010,DE935,3,314395
2011,NUTS,2010,DE936,3,113361
2011,NUTS,2010,DE937,3,480379
2011,NUTS,2010,DE938,3,595314
2011,NUTS,2010,DE939,3,676007
2011,NUTS,2010,DE93A,3,226424
2011,NUTS,2010,DE93B,3,454025
2011,NUTS,2010,DE941,3,665928
2011,NUTS,2010,DE942,3,151644
2011,NUTS,2010,DE943,3,392267
2011,NUTS,2010,DE944,3,14864
2011,NUTS,2010,DE945,3,672500
2011,NUTS,2010,DE946,3,733896
2011,NUTS,2010,DE947,3,897503
2011,NUTS,2010,DE948,3,512426
2011,NUTS,2010,DE949,3,829141
2011,NUTS,2010,DE94A,3,846437
2011,NUTS,2010,DE94B,3,411537
2011,NUTS,2010,DE94C,3,874462
2011,NUTS,2010,DE94D,3,999526
2011,NUTS,2010,DE94E,3,79898
2011,NUTS,2010,DE94F,3,528568
2011,NUTS,2010,DE94G,3,969212
2011,NUTS,2010,DE94H,3,782628
2011,NUTS,2010,DEA11,3,693949
2011,NUTS,2010,DEA12,3,43679
2011,NUTS,2010,DEA13,3,282010
2011,NUTS,2010,DEA14,3,702962
2011,NUTS,2010,DEA15,3,485939
2011,NUTS,2010,DEA16,3,478168
2011,NUTS,2010,DEA17,3,430344
2011,NUTS,2010,DEA18,3,888147
2011,NUTS,2010,DEA19,3,52294
2011,NUTS,2010,DEA1A,3,543544
2011,NUTS,2010,DEA1B,3,299908
2011,NUTS,2010,DEA1C,3,697850
2011,NUTS,2010,DEA1D,3,691131
2011,NUTS,2010,DEA1E,3,348217
2011,NUTS,2010,DEA1F,3,494217
2011,NUTS,2010,DEA22,3,250678
2011,NUTS,2010,DEA23,3,31366
2011,NUTS,2010,DEA24,3,744649
2011,NUTS,2010,DEA26,3,835248
2011,NUTS,2010,DEA27,3,446370
2011,NUTS,2010,DEA28,3,703108
2011,NUTS,2010,DEA29,3,971858
2011,NUTS,2010,DEA2A,3,609840
2011,NUTS,2010,DEA2B,3,782739
2011,NUTS,2010,DEA2C,3,664648
2011,NUTS,2010,DEA2D,3,598312
2011,NUTS,2010,DEA31,3,252761
2011,NUTS,2010,DEA32,3,334831
2011,NUTS,2010,DEA33,3,691583
2011,NUTS,2010,DEA34,3,482869
2011,NUTS,2010,DEA35,3,976196
2011,NUTS,2010,DEA36,3,127254
2011,NUTS,2010,DEA37,3,970610
2011,NUTS,2010,DEA38,3,821295
2011,NUTS,2010,DEA41,3,6277
2011,NUTS,2010,DEA42,3,753078
2011,NUTS,2010,DEA43,3,697818
2011,NUTS,2010,DEA44,3,131502
2011,NUTS,2010,DEA45,3,276279
2011,NUTS,2010,DEA46,3,637070
2011,NUTS,2010,DEA47,3,293489
2011,NUTS,2010,DEA51,3,489128
2011,NUTS,2010,DEA52,3,438150
2011,NUTS,2010,DEA53,3,734941
2011,NUTS,2010,DEA54,3,67898
2011,NUTS,2010,DEA55,3,240484
2011,NUTS,2010,DEA56,3,830005
2011,NUTS,2010,DEA57,3,507319
2011,NUTS,2010,DEA58,3,503918
2011,NUTS,2010,DEA59,3,579943
2011,NUTS,2010,DEA5A,3,59816
2011,NUTS,2010,DEA5B,3,378634
2011,NUTS,2010,DEA5C,3,276044
2011,NUTS,2010,DEB11,3,902610
2011,NUTS,2010,DEB12,3,360647
2011,NUTS,2010,DEB13,3,827834
2011,NUTS,2010,DEB14,3,84093
2011,NUTS,2010,DEB15,3,774606
2011,NUTS,2010,DEB16,3,110533
2011,NUTS,2010,DEB17,3,97583
2011,NUTS,2010,DEB18,3,174409
2011,NUTS,2010,DEB19,3,53031
2011,NUTS,2010,DEB1A,3,952189
2011,NUTS,2010,DEB1B,3,565116
2011,NUTS,2010,DEB21,3,975125
2011,NUTS,2010,DEB22,3,382771
2011,NUTS,2010,DEB23,3,962501
2011,NUTS,2010,DEB24,3,99283
2011,NUTS,2010,DEB25,3,709741
2011,NUTS,2010,DEB31,3,187942
2011,NUTS,2010,DEB32,3,888984
2011,NUTS,2010,DEB33,3,507462
2011,NUTS,2010,DEB34,3,59980
2011,NUTS,2010,DEB35,3,785854
2011,NUTS,2010,DEB36,3,620266
2011,NUTS,2010,DEB37,3,80627
2011,NUTS,2010,DEB38,3,571147
2011,NUTS,2010,DEB39,3,30352
2011,NUTS,2010,DEB3A,3,67851
2011,NUTS,2010,DEB3B,3,976166
2011,NUTS,2010,DEB3C,3,202901
2011,NUTS,2010,DEB3D,3,668051
2011,NUTS,2010,DEB3E,3,569560
2011,NUTS,2010,DEB3F,3,730033
2011,NUTS,2010,DEB3G,3,207940
2011,NUTS,2010,DEB3H,3,193843
2011,NUTS,2010,DEB3I,3,426537
2011,NUTS,2010,DEB3J,3,927642
2011,NUTS,2010,DEB3K,3,157276
2011,NUTS,2010,DEC01,3,561547
2011,NUTS,2010,DEC02,3,121456
2011,NUTS,2010,DEC03,3,775481
2011,NUTS,2010,DEC04,3,546321
2011,NUTS,2010,DEC05,3,156884
2011,NUTS,2010,DEC06,3,681059
2011,NUTS,2010,DED21,3,19930
2011,NUTS,2010,DED2C,3,42149
2011,NUTS,2010,DED2D,3,613576
2011,NUTS,2010,DED2E,3,693126
2011,NUTS,2010,DED2F,3,720412
2011,NUTS,2010,DED41,3,412332
2011,NUTS,2010,DED42,3,379382
2011,NUTS,2010,DED43,3,554616
2011,NUTS,2010,DED44,3,475736
2011,NUTS,2010,DED45,3,151544
2011,NUTS,2010,DED51,3,527224
2011,NUTS,2010,DED52,3,226689
2011,NUTS,2010,DED53,3,273002
2011,NUTS,2010,DEE01,3,916326
2011,NUTS,2010,DEE02,3,269165
2011,NUTS,2010,DEE03,3,288730
2011,NUTS,2010,DEE04,3,464498
2011,NUTS,2010,DEE05,3,494417
2011,NUTS,2010,DEE06,3,144239
2011,NUTS,2010,DEE07,3,11755
2011,NUTS,2010,DEE08,3,843130
2011,NUTS,2010,DEE09,3,690365
2011,NUTS,2010,DEE0A,3,476340
2011,NUTS,2010,DEE0B,3,397641
2011,NUTS,2010,DEE0C,3,974881
2011,NUTS,2010,DEE0D,3,570359
2011,NUTS,2010,DEE0E,3,241257
2011,NUTS,2010,DEF01,3,487780
2011,NUTS,2010,DEF02,3,89157
2011,NUTS,2010,DEF03,3,344868
2011,NUTS,2010,DEF04,3,500539
2011,NUTS,2010,DEF05,3,311191
2011,NUTS,2010,DEF06,3,957708
2011,NUTS,2010,DEF07,3,804857
2011,NUTS,2010,DEF08,3,692037
2011,NUTS,2010,DEF09,3,231075
2011,NUTS,2010,DEF0A,3,690451
2011,NUTS,2010,DEF0B,3,642874
2011,NUTS,2010,DEF0C,3,822405
2011,NUTS,2010,DEF0D,3,100393
2011,NUTS,2010,DEF0E,3,205660
2011,NUTS,2010,DEF0F,3,352734
2011,NUTS,2010,DEG01,3,16732
2011,NUTS,2010,DEG02,3,874799
2011,NUTS,2010,DEG03,3,734909
2011,NUTS,2010,DEG04,3,829372
2011,NUTS,2010,DEG05,3,483696
2011,NUTS,2010,DEG06,3,757052
2011,NUTS,2010,DEG07,3,209163
2011,NUTS,2010,DEG09,3,390678
2011,NUTS,2010,DEG0A,3,578684
2011,NUTS,2010,DEG0B,3,848197
2011,NUTS,2010,DEG0C,3,642683
2011,NUTS,2010,DEG0D,3,663073
2011,NUTS,2010,DEG0E,3,840537
2011,NUTS,2010,DEG0F,3,194620
2011,NUTS,2010,DEG0G,3,399129
2011,NUTS,2010,DEG0H,3,904021
2011,NUTS,2010,DEG0I,3,123872
2011,NUTS,2010,DEG0J,3,346522
2011,NUTS,2010,DEG0K,3,107365
2011,NUTS,2010,DEG0L,3,36616
2011,NUTS,2010,DEG0M,3,580135
2011,NUTS,2010,DEG0N,3,433368
2011,NUTS,2010,DEG0P,3,937803
2011,NUTS,2010,DK011,3,232233
2011,NUTS,2010,DK012,3,150508
2011,NUTS,2010,DK013,3,964201
2011,NUTS,2010,DK014,3,730973
2011,NUTS,2010,DK021,3,211901
2011,NUTS,2010,DK022,3,401564
2011,NUTS,2010,DK031,3,758904
2011,NUTS,2010,DK032,3,791036
2011,NUTS,2010,DK041,3,330325
2011,NUTS,2010,DK042,3,835981
2011,NUTS,2010,DK050,3,76162
2011,NUTS,2010,EE001,3,365691
2011,NUTS,2010,EE004,3,32631
2011,NUTS,2010,EE006,3,848613
2011,NUTS,2010,EE007,3,173158
2011,NUTS,2010,EE008,3,355526
2011,NUTS,2010,EL111,3,703856
2011,NUTS,2010,EL112,3,156319
2011,NUTS,2010,EL113,3,427779
2011,NUTS,2010,EL114,3,956711
2011,NUTS,2010,EL115,3,390017
2011,NUTS,2010,EL121,3,728497
2011,NUTS,2010,EL122,3,635442
2011,NUTS,2010,EL123,3,255493
2011,NUTS,2010,EL124,3,805287
2011,NUTS,2010,EL125,3,685721
2011,NUTS,2010,EL126,3,839220
2011,NUTS,2010,EL127,3,6258
2011,NUTS,2010,EL131,3,530989
2011,NUTS,2010,EL132,3,454469
2011,NUTS,2010,EL133,3,563023
2011,NUTS,2010,EL134,3,181702
2011,NUTS,2010,EL141,3,750758
2011,NUTS,2010,EL142,3,980504
2011,NUTS,2010,EL143,3,453264
2011,NUTS,2010,EL144,3,382340
2011,NUTS,2010,EL211,3,883579
2011,NUTS,2010,EL212,3,717419
2011,NUTS,2010,EL213,3,27323
2011,NUTS,2010,EL214,3,380827
2011,NUTS,2010,EL221,3,235287
2011,NUTS,2010,EL222,3,456417
2011,NUTS,2010,EL223,3,989074
2011,NUTS,2010,EL224,3,48135
2011,NUTS,2010,EL231,3,517962
2011,NUTS,2010,EL232,3,319108
2011,NUTS,2010,EL233,3,462209
2011,NUTS,2010,EL241,3,6257
2011,NUTS,2010,EL242,3,151005
2011,NUTS,2010,EL243,3,847127
2011,NUTS,2010,EL244,3,228036
2011,NUTS,2010,EL245,3,15029
2011,NUTS,2010,EL251,3,80090
2011,NUTS,2010,EL252,3,715438
2011,NUTS,2010,EL253,3,824244
2011,NUTS,2010,EL254,3,368315
2011,NUTS,2010,EL255,3,866676
2011,NUTS,2010,EL300,3,868751
2011,NUTS,2010,EL411,3,640657
2011,NUTS,2010,EL412,3,669560
2011,NUTS,2010,EL413,3,359522
2011,NUTS,2010,EL421,3,382941
2011,NUTS,2010,EL422,3,603928
2011,NUTS,2010,EL431,3,815563
2011,NUTS,2010,EL432,3,726366
2011,NUTS,2010,EL433,3,554084
2011,NUTS,2010,EL434,3,963406
2011,NUTS,2010,ES111,3,653550
2011,NUTS,2010,ES112,3,711044
2011,NUTS,2010,ES113,3,8793
2011,NUTS,2010,ES114,3,296788
2011,NUTS,2010,ES120,3,561968
2011,NUTS,2010,ES130,3,51914
2011,NUTS,2010,ES211,3,743307
2011,NUTS,2010,ES212,3,696410
2011,NUTS,2010,ES213,3,321877
2011,NUTS,2010,ES220,3,316927
2011,NUTS,2010,ES230,3,183723
2011,NUTS,2010,ES241,3,244631
2011,NUTS,2010,ES242,3,886318
2011,NUTS,2010,ES243,3,110258
2011,NUTS,2010,ES300,3,458550
2011,NUTS,2010,ES411,3,149735
2011,NUTS,2010,ES412,3,347368
2011,NUTS,2010,ES413,3,591147
2011,NUTS,2010,ES414,3,883590
2011,NUTS,2010,ES415,3,195390
2011,NUTS,2010,ES416,3,159592
2011,NUTS,2010,ES417,3,318066
2011,NUTS,2010,ES418,3,440389
2011,NUTS,2010,ES419,3,722809
2011,NUTS,2010,ES421,3,533138
2011,NUTS,2010,ES422,3,268
2011,NUTS,2010,ES423,3,385308
2011,NUTS,2010,ES424,3,480284
2011,NUTS,2010,ES425,3,606740
2011,NUTS,2010,ES431,3,491489
2011,NUTS,2010,ES432,3,398956
2011,NUTS,2010,ES511,3,552667
2011,NUTS,2010,ES512,3,630967
2011,NUTS,2010,ES513,3,446253
2011,NUTS,2010,ES514,3,9422
2011,NUTS,2010,ES521,3,289715
2011,NUTS,2010,ES522,3,624873
2011,NUTS,2010,ES523,3,992614
2011,NUTS,2010,ES531,3,138078
2011,NUTS,2010,ES532,3,395997
2011,NUTS,2010,ES533,3,413976
2011,NUTS,2010,ES611,3,457154
2011,NUTS,2010,ES612,3,553126
2011,NUTS,2010,ES613,3,583503
2011,NUTS,2010,ES614,3,725148
2011,NUTS,2010,ES615,3,65231
2011,NUTS,2010,ES616,3,513199
2011,NUTS,2010,ES617,3,673473
2011,NUTS,2010,ES618,3,145171
2011,NUTS,2010,ES620,3,205258
2011,NUTS,2010,ES630,3,809589
2011,NUTS,2010,ES640,3,503183
2011,NUTS,2010,ES703,3,941388
2011,NUTS,2010,ES704,3,505730
2011,NUTS,2010,ES705,3,410067
2011,NUTS,2010,ES706,3,11435
2011,NUTS,2010,ES707,3,594256
2011,NUTS,2010,ES708,3,59435
2011,NUTS,2010,ES709,3,614294
2011,NUTS,2010,FI193,3,732985
2011,NUTS,2010,FI194,3,264303
2011,NUTS,2010,FI195,3,344373
2011,NUTS,2010,FI196,3,630384
2011,NUTS,2010,FI197,3,878814
2011,NUTS,2010,FI1B1,3,484511
2011,NUTS,2010,FI1C1,3,804947
2011,NUTS,2010,FI1C2,3,831609
2011,NUTS,2010,FI1C3,3,95400
2011,NUTS,2010,FI1C4,3,997713
2011,NUTS,2010,FI1C5,3,83742
2011,NUTS,2010,FI1D1,3,604332
2011,NUTS,2010,FI1D2,3,181058
2011,NUTS,2010,FI1D3,3,940339
2011,NUTS,2010,FI1D4,3,801318
2011,NUTS,2010,FI1D5,3,858438
2011,NUTS,2010,FI1D6,3,601100
2011,NUTS,2010,FI1D7,3,400771
2011,NUTS,2010,FI200,3,197384
2011,NUTS,2010,FR101,3,131325
2011,NUTS,2010,FR102,3,655819
2011,NUTS,2010,FR103,3,662717
2011,NUTS,2010,FR104,3,4244
2011,NUTS,2010,FR105,3,406294
2011,NUTS,2010,FR106,3,644266
2011,NUTS,2010,FR107,3,596166
2011,NUTS,2010,FR108,3,560781
2011,NUTS,2010,FR211,3,802224
2011,NUTS,2010,FR212,3,520536
2011,NUTS,2010,FR213,3,794727
2011,NUTS,2010,FR214,3,364617
2011,NUTS,2010,FR221,3,649064
2011,NUTS,2010,FR222,3,980683
2011,NUTS,2010,FR223,3,326770
2011,NUTS,2010,FR231,3,98217
2011,NUTS,2010,FR232,3,635203
2011,NUTS,2010,FR241,3,531010
2011,NUTS,2010,FR242,3,192507
2011,NUTS,2010,FR243,3,563630
2011,NUTS,2010,FR244,3,489952
2011,NUTS,2010,FR245,3,853720
2011,NUTS,2010,FR246,3,821817
2011,NUTS,2010,FR251,3,323990
2011,NUTS,2010,FR252,3,845399
2011,NUTS,2010,FR253,3,639252
2011,NUTS,2010,FR261,3,977173
2011,NUTS,2010,FR262,3,680608
2011,NUTS,2010,FR263,3,938840
2011,NUTS,2010,FR264,3,806902
2011,NUTS,2010,FR301,3,104254
2011,NUTS,2010,FR302,3,895763
2011,NUTS,2010,FR411,3,778612
2011,NUTS,2010,FR412,3,68736
2011,NUTS,2010,FR413,3,974390
2011,NUTS,2010,FR414,3,132181
2011,NUTS,2010,FR421,3,606681
2011,NUTS,2010,FR422,3,961504
2011,NUTS,2010,FR431,3,488497
2011,NUTS,2010,FR432,3,869362
2011,NUTS,2010,FR433,3,44885
2011,NUTS,2010,FR434,3,887630
2011,NUTS,2010,FR511,3,581217
2011,NUTS,2010,FR512,3,234125
2011,NUTS,2010,FR513,3,745335
2011,NUTS,2010,FR514,3,27627
2011,NUTS,2010,FR515,3,381864
2011,NUTS,2010,FR521,3,999934
2011,NUTS,2010,FR522,3,771712
2011,NUTS,2010,FR523,3,341283
2011,NUTS,2010,FR524,3,311371
2011,NUTS,2010,FR531,3,121260
2011,NUTS,2010,FR532,3,923019
2011,NUTS,2010,FR533,3,340069
2011,NUTS,2010,FR534,3,564175
2011,NUTS,2010,FR611,3,497186
2011,NUTS,2010,FR612,3,75190
2011,NUTS,2010,FR613,3,447836
2011,NUTS,2010,FR614,3,320552
2011,NUTS,2010,FR615,3,257837
2011,NUTS,2010,FR621,3,918546
2011,NUTS,2010,FR622,3,493788
2011,NUTS,2010,FR623,3,400048
2011,NUTS,2010,FR624,3,616380
2011,NUTS,2010,FR625,3,703652
2011,NUTS,2010,FR626,3,962885
2011,NUTS,2010,FR627,3,215650
2011,NUTS,2010,FR628,3,722307
2011,NUTS,2010,FR631,3,763323
2011,NUTS,2010,FR632,3,963505
2011,NUTS,2010,FR633,3,205624
2011,NUTS,2010,FR711,3,336564
2011,NUTS,2010,FR712,3,461236
2011,NUTS,2010,FR713,3,355950
2011,NUTS,2010,FR714,3,689220
2011,NUTS,2010,FR715,3,181356
2011,NUTS,2010,FR716,3,40304
2011,NUTS,2010,FR717,3,168537
2011,NUTS,2010,FR718,3,435676
2011,NUTS,2010,FR721,3,761115
2011,NUTS,2010,FR722,3,962061
2011,NUTS,2010,FR723,3,845752
2011,NUTS,2010,FR724,3,189951
2011,NUTS,2010,FR811,3,211728
2011,NUTS,2010,FR812,3,448562
2011,NUTS,2010,FR813,3,711564
2011,NUTS,2010,FR814,3,249604
2011,NUTS,2010,FR815,3,223158
2011,NUTS,2010,FR821,3,813412
2011,NUTS,2010,FR822,3,358385
2011,NUTS,2010,FR823,3,949705
2011,NUTS,2010,FR824,3,190048
2011,NUTS,2010,FR825,3,310514
2011,NUTS,2010,FR826,3,273099
2011,NUTS,2010,FR831,3,834374
2011,NUTS,2010,FR832,3,695627
2011,NUTS,2010,FR910,3,684548
2011,NUTS,2010,FR920,3,519881
2011,NUTS,2010,FR930,3,146237
2011,NUTS,2010,FR940,3,882832
2011,NUTS,2010,HR031,3,135532
2011,NUTS,2010,HR032,3,915407
2011,NUTS,2010,HR033,3,547037
2011,NUTS,2010,HR034,3,300461
2011,NUTS,2010,HR035,3,962043
2011,NUTS,2010,HR036,3,623618
2011,NUTS,2010,HR037,3,364450
2011,NUTS,2010,HR041,3,550006
2011,NUTS,2010,HR042,3,544820
2011,NUTS,2010,HR043,3,644050
2011,NUTS,2010,HR044,3,470884
2011,NUTS,2010,HR045,3,995133
2011,NUTS,2010,HR046,3,244262
2011,NUTS,2010,HR047,3,980011
2011,NUTS,2010,HR048,3,438672
2011,NUTS,2010,HR049,3,957777
2011,NUTS,2010,HR04A,3,573484
2011,NUTS,2010,HR04B,3,636384
2011,NUTS,2010,HR04C,3,115860
2011,NUTS,2010,HR04D,3,821023
2011,NUTS,2010,HR04E,3,310418
2011,NUTS,2010,HU101,3,434003
2011,NUTS,2010,HU102,3,554673
2011,NUTS,2010,HU211,3,575464
2011,NUTS,2010,HU212,3,170348
2011,NUTS,2010,HU213,3,168298
2011,NUTS,2010,HU221,3,336563
2011,NUTS,2010,HU222,3,19523
2011,NUTS,2010,HU223,3,825338
2011,NUTS,2010,HU231,3,628648
2011,NUTS,2010,HU232,3,544266
2011,NUTS,2010,HU233,3,99700
2011,NUTS,2010,HU311,3,392999
2011,NUTS,2010,HU312,3,233473
2011,NUTS,2010,HU313,3,867004
2011,NUTS,2010,HU321,3,483988
2011,NUTS,2010,HU322,3,940082
2011,NUTS,2010,HU323,3,737128
2011,NUTS,2010,HU331,3,484751
2011,NUTS,2010,HU332,3,795458
2011,NUTS,2010,HU333,3,776753
2011,NUTS,2010,IE011,3,252934
2011,NUTS,2010,IE012,3,621612
2011,NUTS,2010,IE013,3,765971
2011,NUTS,2010,IE021,3,921945
2011,NUTS,2010,IE022,3,115434
2011,NUTS,2010,IE023,3,621710
2011,NUTS,2010,IE024,3,914054
2011,NUTS,2010,IE025,3,830213
2011,NUTS,2010,IS001,3,333883
2011,NUTS,2010,IS002,3,113759
2011,NUTS,2010,ITC11,3,788895
2011,NUTS,2010,ITC12,3,432198
2011,NUTS,2010,ITC13,3,517489
2011,NUTS,2010,ITC14,3,546608
2011,NUTS,2010,ITC15,3,432031
2011,NUTS,2010,ITC16,3,390281
2011,NUTS,2010,ITC17,3,627553
2011,NUTS,2010,ITC18,3,886641
2011,NUTS,2010,ITC20,3,212732
2011,NUTS,2010,ITC31,3,590064
2011,NUTS,2010,ITC32,3,28540
2011,NUTS,2010,ITC33,3,384910
2011,NUTS,2010,ITC34,3,292382
2011,NUTS,2010,ITC41,3,581913
2011,NUTS,2010,ITC42,3,86635
2011,NUTS,2010,ITC43,3,96938
2011,NUTS,2010,ITC44,3,492000
2011,NUTS,2010,ITC46,3,96099
2011,NUTS,2010,ITC47,3,787892
2011,NUTS,2010,ITC48,3,268094
2011,NUTS,2010,ITC49,3,611492
2011,NUTS,2010,ITC4A,3,949711
2011,NUTS,2010,ITC4B,3,238293
2011,NUTS,2010,ITC4C,3,467324
2011,NUTS,2010,ITC4D,3,2704
2011,NUTS,2010,ITF11,3,734998
2011,NUTS,2010,ITF12,3,290366
2011,NUTS,2010,ITF13,3,884249
2011,NUTS,2010,ITF14,3,565888
2011,NUTS,2010,ITF21,3,199532
2011,NUTS,2010,ITF22,3,999708
2011,NUTS,2010,ITF31,3,581512
2011,NUTS,2010,ITF32,3,420200
2011,NUTS,2010,ITF33,3,529327
2011,NUTS,2010,ITF34,3,377844
2011,NUTS,2010,ITF35,3,928670
2011,NUTS,2010,ITF43,3,896558
2011,NUTS,2010,ITF44,3,221728
2011,NUTS,2010,ITF45,3,41385
2011,NUTS,2010,ITF46,3,383390
2011,NUTS,2010,ITF47,3,22636
2011,NUTS,2010,ITF48,3,190737
2011,NUTS,2010,ITF51,3,260254
2011,NUTS,2010,ITF52,3,113751
2011,NUTS,2010,ITF61,3,515920
2011,NUTS,2010,ITF62,3,34524
2011,NUTS,2010,ITF63,3,83561
2011,NUTS,2010,ITF64,3,746831
2011,NUTS,2010,ITF65,3,298971
