year,region_type,region_year_spec,region_id,region_level,merve
2009,NUTS,2006,AT112,3,96822953
2009,NUTS,2006,AT113,3,81828658
2009,NUTS,2006,AT121,3,75668941
2009,NUTS,2006,AT122,3,62349170
2009,NUTS,2006,AT123,3,36726684
2009,NUTS,2006,AT124,3,51003955
2009,NUTS,2006,AT125,3,97982129
2009,NUTS,2006,AT126,3,65425912
2009,NUTS,2006,AT127,3,44131847
2009,NUTS,2006,AT130,3,21696890
2009,NUTS,2006,AT211,3,9233384
2009,NUTS,2006,AT212,3,78738928
2009,NUTS,2006,AT213,3,95992102
2009,NUTS,2006,AT221,3,82903612
2009,NUTS,2006,AT222,3,84674635
2009,NUTS,2006,AT223,3,78253162
2009,NUTS,2006,AT224,3,74731106
2009,NUTS,2006,AT225,3,92106436
2009,NUTS,2006,AT226,3,33787961
2009,NUTS,2006,AT311,3,53867254
2009,NUTS,2006,AT312,3,73707040
2009,NUTS,2006,AT313,3,67539706
2009,NUTS,2006,AT314,3,73750591
2009,NUTS,2006,AT315,3,63955675
2009,NUTS,2006,AT321,3,76704462
2009,NUTS,2006,AT322,3,55029233
2009,NUTS,2006,AT323,3,29059057
2009,NUTS,2006,AT331,3,79777438
2009,NUTS,2006,AT332,3,28199574
2009,NUTS,2006,AT333,3,82033373
2009,NUTS,2006,AT334,3,54565176
2009,NUTS,2006,AT335,3,806883
2009,NUTS,2006,AT341,3,90650400
2009,NUTS,2006,AT342,3,55825886
2009,NUTS,2006,BE100,3,79779933
2009,NUTS,2006,BE211,3,61702154
2009,NUTS,2006,BE212,3,25180992
2009,NUTS,2006,BE213,3,1064509
2009,NUTS,2006,BE221,3,3543932
2009,NUTS,2006,BE222,3,7655713
2009,NUTS,2006,BE223,3,83918478
2009,NUTS,2006,BE231,3,89993782
2009,NUTS,2006,BE232,3,57213647
2009,NUTS,2006,BE233,3,69790124
2009,NUTS,2006,BE234,3,36901377
2009,NUTS,2006,BE235,3,53846763
2009,NUTS,2006,BE236,3,85070470
2009,NUTS,2006,BE241,3,13876757
2009,NUTS,2006,BE242,3,65965193
2009,NUTS,2006,BE251,3,42794661
2009,NUTS,2006,BE252,3,53360269
2009,NUTS,2006,BE253,3,61122644
2009,NUTS,2006,BE254,3,9816816
2009,NUTS,2006,BE255,3,96428754
2009,NUTS,2006,BE256,3,42671057
2009,NUTS,2006,BE257,3,78050725
2009,NUTS,2006,BE258,3,62667649
2009,NUTS,2006,BE310,3,16853909
2009,NUTS,2006,BE321,3,65450321
2009,NUTS,2006,BE322,3,6507891
2009,NUTS,2006,BE323,3,50784867
2009,NUTS,2006,BE324,3,27370098
2009,NUTS,2006,BE325,3,1339746
2009,NUTS,2006,BE326,3,37110132
2009,NUTS,2006,BE327,3,29199909
2009,NUTS,2006,BE331,3,17153323
2009,NUTS,2006,BE332,3,75477055
2009,NUTS,2006,BE334,3,76774686
2009,NUTS,2006,BE335,3,89311165
2009,NUTS,2006,BE336,3,73289885
2009,NUTS,2006,BE341,3,7586821
2009,NUTS,2006,BE342,3,88474475
2009,NUTS,2006,BE343,3,79211720
2009,NUTS,2006,BE344,3,25560661
2009,NUTS,2006,BE345,3,46171643
2009,NUTS,2006,BE351,3,85907033
2009,NUTS,2006,BE352,3,99434689
2009,NUTS,2006,BE353,3,23112284
2009,NUTS,2006,BG311,3,73350961
2009,NUTS,2006,BG312,3,34116408
2009,NUTS,2006,BG313,3,55415254
2009,NUTS,2006,BG314,3,42485541
2009,NUTS,2006,BG315,3,34841837
2009,NUTS,2006,BG321,3,72805225
2009,NUTS,2006,BG322,3,33993797
2009,NUTS,2006,BG323,3,71828116
2009,NUTS,2006,BG324,3,70631621
2009,NUTS,2006,BG325,3,26841013
2009,NUTS,2006,BG331,3,20809437
2009,NUTS,2006,BG332,3,37228563
2009,NUTS,2006,BG333,3,26463619
2009,NUTS,2006,BG334,3,75466596
2009,NUTS,2006,BG341,3,31900575
2009,NUTS,2006,BG342,3,90942653
2009,NUTS,2006,BG343,3,13526971
2009,NUTS,2006,BG344,3,32296282
2009,NUTS,2006,BG411,3,77683799
2009,NUTS,2006,BG412,3,16353881
2009,NUTS,2006,BG413,3,3087524
2009,NUTS,2006,BG414,3,23205743
2009,NUTS,2006,BG415,3,63813333
2009,NUTS,2006,BG421,3,35761845
2009,NUTS,2006,BG422,3,2899571
2009,NUTS,2006,BG423,3,4600345
2009,NUTS,2006,BG424,3,90304795
2009,NUTS,2006,BG425,3,39247793
2009,NUTS,2006,CH011,3,41936430
2009,NUTS,2006,CH012,3,50161768
2009,NUTS,2006,CH013,3,48463569
2009,NUTS,2006,CH021,3,19401166
2009,NUTS,2006,CH022,3,21264405
2009,NUTS,2006,CH023,3,61099643
2009,NUTS,2006,CH024,3,26474495
2009,NUTS,2006,CH025,3,15076955
2009,NUTS,2006,CH031,3,13383287
2009,NUTS,2006,CH032,3,57542728
2009,NUTS,2006,CH033,3,44755986
2009,NUTS,2006,CH040,3,68196177
2009,NUTS,2006,CH051,3,56623324
2009,NUTS,2006,CH052,3,36097409
2009,NUTS,2006,CH053,3,58742141
2009,NUTS,2006,CH054,3,77610097
2009,NUTS,2006,CH055,3,79409781
2009,NUTS,2006,CH056,3,41139441
2009,NUTS,2006,CH057,3,64166273
2009,NUTS,2006,CH061,3,68001113
2009,NUTS,2006,CH062,3,2466238
2009,NUTS,2006,CH063,3,66886550
2009,NUTS,2006,CH064,3,34368089
2009,NUTS,2006,CH065,3,87117819
2009,NUTS,2006,CH066,3,42891902
2009,NUTS,2006,CH070,3,11571098
2009,NUTS,2006,CY000,3,23447216
2009,NUTS,2006,CZ010,3,39584578
2009,NUTS,2006,CZ020,3,84500521
2009,NUTS,2006,CZ031,3,36954249
2009,NUTS,2006,CZ032,3,76168826
2009,NUTS,2006,CZ041,3,67737227
2009,NUTS,2006,CZ042,3,79059646
2009,NUTS,2006,CZ051,3,27620610
2009,NUTS,2006,CZ052,3,6894656
2009,NUTS,2006,CZ053,3,83369506
2009,NUTS,2006,CZ063,3,15185960
2009,NUTS,2006,CZ064,3,27934954
2009,NUTS,2006,CZ071,3,52109580
2009,NUTS,2006,CZ072,3,59538240
2009,NUTS,2006,CZ080,3,81086554
2009,NUTS,2006,DE111,3,78833081
2009,NUTS,2006,DE112,3,16107376
2009,NUTS,2006,DE113,3,70493511
2009,NUTS,2006,DE114,3,73551098
2009,NUTS,2006,DE115,3,62202336
2009,NUTS,2006,DE116,3,14301819
2009,NUTS,2006,DE117,3,90162550
2009,NUTS,2006,DE118,3,36942600
2009,NUTS,2006,DE119,3,54586952
2009,NUTS,2006,DE11A,3,76477610
2009,NUTS,2006,DE11B,3,82779768
2009,NUTS,2006,DE11C,3,46151260
2009,NUTS,2006,DE11D,3,51542051
2009,NUTS,2006,DE121,3,87245470
2009,NUTS,2006,DE122,3,7897272
2009,NUTS,2006,DE123,3,5605878
2009,NUTS,2006,DE124,3,21386317
2009,NUTS,2006,DE125,3,18657465
2009,NUTS,2006,DE126,3,91914027
2009,NUTS,2006,DE127,3,58157003
2009,NUTS,2006,DE128,3,74463203
2009,NUTS,2006,DE129,3,40123479
2009,NUTS,2006,DE12A,3,48528556
2009,NUTS,2006,DE12B,3,73308381
2009,NUTS,2006,DE12C,3,73664964
2009,NUTS,2006,DE131,3,32381607
2009,NUTS,2006,DE132,3,16282697
2009,NUTS,2006,DE133,3,50276336
2009,NUTS,2006,DE134,3,32295992
2009,NUTS,2006,DE135,3,61971383
2009,NUTS,2006,DE136,3,52239159
2009,NUTS,2006,DE137,3,10396962
2009,NUTS,2006,DE138,3,19971553
2009,NUTS,2006,DE139,3,92459255
2009,NUTS,2006,DE13A,3,96301328
2009,NUTS,2006,DE141,3,1338198
2009,NUTS,2006,DE142,3,73994827
2009,NUTS,2006,DE143,3,54095694
2009,NUTS,2006,DE144,3,80688329
2009,NUTS,2006,DE145,3,69433046
2009,NUTS,2006,DE146,3,1875016
2009,NUTS,2006,DE147,3,18812372
2009,NUTS,2006,DE148,3,63963687
2009,NUTS,2006,DE149,3,25472084
2009,NUTS,2006,DE211,3,5794818
2009,NUTS,2006,DE212,3,77978605
2009,NUTS,2006,DE213,3,43123368
2009,NUTS,2006,DE214,3,57541794
2009,NUTS,2006,DE215,3,31841046
2009,NUTS,2006,DE216,3,57295748
2009,NUTS,2006,DE217,3,64968275
2009,NUTS,2006,DE218,3,42819666
2009,NUTS,2006,DE219,3,26108660
2009,NUTS,2006,DE21A,3,65548532
2009,NUTS,2006,DE21B,3,73210807
2009,NUTS,2006,DE21C,3,49623604
2009,NUTS,2006,DE21D,3,52190381
2009,NUTS,2006,DE21E,3,6948677
2009,NUTS,2006,DE21F,3,91861947
2009,NUTS,2006,DE21G,3,70134632
2009,NUTS,2006,DE21H,3,10219624
2009,NUTS,2006,DE21I,3,27355146
2009,NUTS,2006,DE21J,3,84955940
2009,NUTS,2006,DE21K,3,96821072
2009,NUTS,2006,DE21L,3,41426070
2009,NUTS,2006,DE21M,3,20550134
2009,NUTS,2006,DE21N,3,77786776
2009,NUTS,2006,DE221,3,87837635
2009,NUTS,2006,DE222,3,64959196
2009,NUTS,2006,DE223,3,4642922
2009,NUTS,2006,DE224,3,20302439
2009,NUTS,2006,DE225,3,64057344
2009,NUTS,2006,DE226,3,94809051
2009,NUTS,2006,DE227,3,5972572
2009,NUTS,2006,DE228,3,74117303
2009,NUTS,2006,DE229,3,15666162
2009,NUTS,2006,DE22A,3,44994586
2009,NUTS,2006,DE22B,3,80374516
2009,NUTS,2006,DE22C,3,17286443
2009,NUTS,2006,DE231,3,48170531
2009,NUTS,2006,DE232,3,75826548
2009,NUTS,2006,DE233,3,44804786
2009,NUTS,2006,DE234,3,29190212
2009,NUTS,2006,DE235,3,24196037
2009,NUTS,2006,DE236,3,33243993
2009,NUTS,2006,DE237,3,83548167
2009,NUTS,2006,DE238,3,44633066
2009,NUTS,2006,DE239,3,97336727
2009,NUTS,2006,DE23A,3,14896112
2009,NUTS,2006,DE241,3,19202250
2009,NUTS,2006,DE242,3,45706124
2009,NUTS,2006,DE243,3,33233220
2009,NUTS,2006,DE244,3,71873600
2009,NUTS,2006,DE245,3,19895843
2009,NUTS,2006,DE246,3,44809944
2009,NUTS,2006,DE247,3,39435167
2009,NUTS,2006,DE248,3,40218709
2009,NUTS,2006,DE249,3,62857186
2009,NUTS,2006,DE24A,3,30013732
2009,NUTS,2006,DE24B,3,14449329
2009,NUTS,2006,DE24C,3,21548189
2009,NUTS,2006,DE24D,3,43350905
2009,NUTS,2006,DE251,3,48864826
2009,NUTS,2006,DE252,3,30499995
2009,NUTS,2006,DE253,3,91410773
2009,NUTS,2006,DE254,3,25515692
2009,NUTS,2006,DE255,3,45195446
2009,NUTS,2006,DE256,3,66466300
2009,NUTS,2006,DE257,3,42480309
2009,NUTS,2006,DE258,3,46233359
2009,NUTS,2006,DE259,3,95936361
2009,NUTS,2006,DE25A,3,73446691
2009,NUTS,2006,DE25B,3,9022920
2009,NUTS,2006,DE25C,3,71618720
2009,NUTS,2006,DE261,3,1778050
2009,NUTS,2006,DE262,3,92761389
2009,NUTS,2006,DE263,3,47827965
2009,NUTS,2006,DE264,3,74617752
2009,NUTS,2006,DE265,3,14237140
2009,NUTS,2006,DE266,3,63486996
2009,NUTS,2006,DE267,3,84211732
2009,NUTS,2006,DE268,3,70719113
2009,NUTS,2006,DE269,3,83513460
2009,NUTS,2006,DE26A,3,61947185
2009,NUTS,2006,DE26B,3,89226289
2009,NUTS,2006,DE26C,3,80001807
2009,NUTS,2006,DE271,3,12695584
2009,NUTS,2006,DE272,3,45074579
2009,NUTS,2006,DE273,3,4228127
2009,NUTS,2006,DE274,3,78812202
2009,NUTS,2006,DE275,3,76694421
2009,NUTS,2006,DE276,3,6352267
2009,NUTS,2006,DE277,3,13265638
2009,NUTS,2006,DE278,3,72467745
2009,NUTS,2006,DE279,3,25192875
2009,NUTS,2006,DE27A,3,76762043
2009,NUTS,2006,DE27B,3,64911909
2009,NUTS,2006,DE27C,3,73457169
2009,NUTS,2006,DE27D,3,18870181
2009,NUTS,2006,DE27E,3,98761857
2009,NUTS,2006,DE300,3,25331925
2009,NUTS,2006,DE411,3,68374859
2009,NUTS,2006,DE412,3,36112219
2009,NUTS,2006,DE413,3,95407855
2009,NUTS,2006,DE414,3,60568837
2009,NUTS,2006,DE415,3,65234670
2009,NUTS,2006,DE416,3,66332102
2009,NUTS,2006,DE417,3,63979658
2009,NUTS,2006,DE418,3,61724819
2009,NUTS,2006,DE421,3,18708959
2009,NUTS,2006,DE422,3,61410825
2009,NUTS,2006,DE423,3,12438846
2009,NUTS,2006,DE424,3,72595112
2009,NUTS,2006,DE425,3,92932391
2009,NUTS,2006,DE426,3,38081773
2009,NUTS,2006,DE427,3,1276750
2009,NUTS,2006,DE428,3,72317487
2009,NUTS,2006,DE429,3,55466877
2009,NUTS,2006,DE42A,3,18448523
2009,NUTS,2006,DE501,3,7556483
2009,NUTS,2006,DE502,3,93598107
2009,NUTS,2006,DE600,3,85868604
2009,NUTS,2006,DE711,3,17465459
2009,NUTS,2006,DE712,3,15469090
2009,NUTS,2006,DE713,3,19365546
2009,NUTS,2006,DE714,3,47551952
2009,NUTS,2006,DE715,3,71022498
2009,NUTS,2006,DE716,3,52481859
2009,NUTS,2006,DE717,3,68734402
2009,NUTS,2006,DE718,3,75972266
2009,NUTS,2006,DE719,3,98494144
2009,NUTS,2006,DE71A,3,50428625
2009,NUTS,2006,DE71B,3,97798539
2009,NUTS,2006,DE71C,3,52915813
2009,NUTS,2006,DE71D,3,98682855
2009,NUTS,2006,DE71E,3,48480592
2009,NUTS,2006,DE721,3,78220210
2009,NUTS,2006,DE722,3,17869240
2009,NUTS,2006,DE723,3,47553945
2009,NUTS,2006,DE724,3,24217600
2009,NUTS,2006,DE725,3,81131803
2009,NUTS,2006,DE731,3,96050195
2009,NUTS,2006,DE732,3,33889015
2009,NUTS,2006,DE733,3,40042937
2009,NUTS,2006,DE734,3,74848165
2009,NUTS,2006,DE735,3,6434533
2009,NUTS,2006,DE736,3,11214996
2009,NUTS,2006,DE737,3,797342
2009,NUTS,2006,DE801,3,25848832
2009,NUTS,2006,DE802,3,97301759
2009,NUTS,2006,DE803,3,14850020
2009,NUTS,2006,DE804,3,86254135
2009,NUTS,2006,DE805,3,42047548
2009,NUTS,2006,DE806,3,24936047
2009,NUTS,2006,DE807,3,55042671
2009,NUTS,2006,DE808,3,66128038
2009,NUTS,2006,DE809,3,56464229
2009,NUTS,2006,DE80A,3,96567679
2009,NUTS,2006,DE80B,3,2715909
2009,NUTS,2006,DE80C,3,788945
2009,NUTS,2006,DE80D,3,16877430
2009,NUTS,2006,DE80E,3,41071680
2009,NUTS,2006,DE80F,3,54729287
2009,NUTS,2006,DE80G,3,56569665
2009,NUTS,2006,DE80H,3,92733066
2009,NUTS,2006,DE80I,3,40908022
2009,NUTS,2006,DE911,3,92430597
2009,NUTS,2006,DE912,3,26626976
2009,NUTS,2006,DE913,3,37827824
2009,NUTS,2006,DE914,3,20423756
2009,NUTS,2006,DE915,3,68191862
2009,NUTS,2006,DE916,3,54957060
2009,NUTS,2006,DE917,3,12084639
2009,NUTS,2006,DE918,3,80036809
2009,NUTS,2006,DE919,3,72602933
2009,NUTS,2006,DE91A,3,1950315
2009,NUTS,2006,DE91B,3,92419518
2009,NUTS,2006,DE922,3,77659402
2009,NUTS,2006,DE923,3,36467705
2009,NUTS,2006,DE925,3,40428000
2009,NUTS,2006,DE926,3,92151283
2009,NUTS,2006,DE927,3,87604215
2009,NUTS,2006,DE928,3,40458791
2009,NUTS,2006,DE929,3,31534384
2009,NUTS,2006,DE931,3,88656874
2009,NUTS,2006,DE932,3,8973648
2009,NUTS,2006,DE933,3,19124342
2009,NUTS,2006,DE934,3,20873961
2009,NUTS,2006,DE935,3,29719008
2009,NUTS,2006,DE936,3,67092215
2009,NUTS,2006,DE937,3,17158029
2009,NUTS,2006,DE938,3,87376033
2009,NUTS,2006,DE939,3,99293756
2009,NUTS,2006,DE93A,3,67227975
2009,NUTS,2006,DE93B,3,5236316
2009,NUTS,2006,DE941,3,36251956
2009,NUTS,2006,DE942,3,51990024
2009,NUTS,2006,DE943,3,35614303
2009,NUTS,2006,DE944,3,60890191
2009,NUTS,2006,DE945,3,45907009
2009,NUTS,2006,DE946,3,63326557
2009,NUTS,2006,DE947,3,65537448
2009,NUTS,2006,DE948,3,31669053
2009,NUTS,2006,DE949,3,24665243
2009,NUTS,2006,DE94A,3,42566590
2009,NUTS,2006,DE94B,3,56482610
2009,NUTS,2006,DE94C,3,95140950
2009,NUTS,2006,DE94D,3,56534985
2009,NUTS,2006,DE94E,3,37383144
2009,NUTS,2006,DE94F,3,74317752
2009,NUTS,2006,DE94G,3,36378880
2009,NUTS,2006,DE94H,3,19803626
2009,NUTS,2006,DEA11,3,69248537
2009,NUTS,2006,DEA12,3,42995105
2009,NUTS,2006,DEA13,3,65419119
2009,NUTS,2006,DEA14,3,95643633
2009,NUTS,2006,DEA15,3,99132543
2009,NUTS,2006,DEA16,3,94239663
2009,NUTS,2006,DEA17,3,89894551
2009,NUTS,2006,DEA18,3,77449202
2009,NUTS,2006,DEA19,3,75963648
2009,NUTS,2006,DEA1A,3,31935104
2009,NUTS,2006,DEA1B,3,26339636
2009,NUTS,2006,DEA1C,3,28326357
2009,NUTS,2006,DEA1D,3,86782085
2009,NUTS,2006,DEA1E,3,26427689
2009,NUTS,2006,DEA1F,3,30804877
2009,NUTS,2006,DEA21,3,64034961
2009,NUTS,2006,DEA22,3,95539231
2009,NUTS,2006,DEA23,3,51919758
2009,NUTS,2006,DEA24,3,26818512
2009,NUTS,2006,DEA25,3,25219796
2009,NUTS,2006,DEA26,3,37073946
2009,NUTS,2006,DEA27,3,62772652
2009,NUTS,2006,DEA28,3,26052358
2009,NUTS,2006,DEA29,3,76391958
2009,NUTS,2006,DEA2A,3,72810040
2009,NUTS,2006,DEA2B,3,48888429
2009,NUTS,2006,DEA2C,3,6183003
2009,NUTS,2006,DEA31,3,84993136
2009,NUTS,2006,DEA32,3,82837711
2009,NUTS,2006,DEA33,3,7572332
2009,NUTS,2006,DEA34,3,89140461
2009,NUTS,2006,DEA35,3,84980667
2009,NUTS,2006,DEA36,3,5269872
2009,NUTS,2006,DEA37,3,66688757
2009,NUTS,2006,DEA38,3,12342672
2009,NUTS,2006,DEA41,3,79165127
2009,NUTS,2006,DEA42,3,68127279
2009,NUTS,2006,DEA43,3,18140828
2009,NUTS,2006,DEA44,3,15449256
2009,NUTS,2006,DEA45,3,28712854
2009,NUTS,2006,DEA46,3,62054553
2009,NUTS,2006,DEA47,3,57336352
2009,NUTS,2006,DEA51,3,84469982
2009,NUTS,2006,DEA52,3,91707183
2009,NUTS,2006,DEA53,3,60188086
2009,NUTS,2006,DEA54,3,14870747
2009,NUTS,2006,DEA55,3,23292376
2009,NUTS,2006,DEA56,3,98978446
2009,NUTS,2006,DEA57,3,86233593
2009,NUTS,2006,DEA58,3,97700041
2009,NUTS,2006,DEA59,3,78449758
2009,NUTS,2006,DEA5A,3,8466242
2009,NUTS,2006,DEA5B,3,43169425
2009,NUTS,2006,DEA5C,3,58920511
2009,NUTS,2006,DEB11,3,17586117
2009,NUTS,2006,DEB12,3,23972464
2009,NUTS,2006,DEB13,3,54211206
2009,NUTS,2006,DEB14,3,68282745
2009,NUTS,2006,DEB15,3,41218532
2009,NUTS,2006,DEB16,3,57633240
2009,NUTS,2006,DEB17,3,73950209
2009,NUTS,2006,DEB18,3,14916421
2009,NUTS,2006,DEB19,3,12194107
2009,NUTS,2006,DEB1A,3,70424841
2009,NUTS,2006,DEB1B,3,1723122
2009,NUTS,2006,DEB21,3,74899286
2009,NUTS,2006,DEB22,3,30013620
2009,NUTS,2006,DEB23,3,39111462
2009,NUTS,2006,DEB24,3,87968757
2009,NUTS,2006,DEB25,3,4743182
2009,NUTS,2006,DEB31,3,91914779
2009,NUTS,2006,DEB32,3,68227233
2009,NUTS,2006,DEB33,3,9540773
2009,NUTS,2006,DEB34,3,95721854
2009,NUTS,2006,DEB35,3,11544201
2009,NUTS,2006,DEB36,3,68887377
2009,NUTS,2006,DEB37,3,62345133
2009,NUTS,2006,DEB38,3,8362786
2009,NUTS,2006,DEB39,3,79330543
2009,NUTS,2006,DEB3A,3,29451661
2009,NUTS,2006,DEB3B,3,78955489
2009,NUTS,2006,DEB3C,3,44605477
2009,NUTS,2006,DEB3D,3,66152086
2009,NUTS,2006,DEB3E,3,76988056
2009,NUTS,2006,DEB3F,3,79582711
2009,NUTS,2006,DEB3G,3,34670553
2009,NUTS,2006,DEB3H,3,21079706
2009,NUTS,2006,DEB3I,3,26497956
2009,NUTS,2006,DEB3J,3,19197232
2009,NUTS,2006,DEB3K,3,55196272
2009,NUTS,2006,DEC01,3,93507696
2009,NUTS,2006,DEC02,3,58696686
2009,NUTS,2006,DEC03,3,68532137
2009,NUTS,2006,DEC04,3,35666993
2009,NUTS,2006,DEC05,3,42016227
2009,NUTS,2006,DEC06,3,48574390
2009,NUTS,2006,DED11,3,36750147
2009,NUTS,2006,DED12,3,91941896
2009,NUTS,2006,DED13,3,30573329
2009,NUTS,2006,DED14,3,74529590
2009,NUTS,2006,DED15,3,81898891
2009,NUTS,2006,DED16,3,1195284
2009,NUTS,2006,DED17,3,22240646
2009,NUTS,2006,DED18,3,6621940
2009,NUTS,2006,DED19,3,47232683
2009,NUTS,2006,DED1A,3,52071587
2009,NUTS,2006,DED1B,3,47326805
2009,NUTS,2006,DED1C,3,30115270
2009,NUTS,2006,DED21,3,64774228
2009,NUTS,2006,DED22,3,65467002
2009,NUTS,2006,DED23,3,39470573
2009,NUTS,2006,DED24,3,70834038
2009,NUTS,2006,DED25,3,89663656
2009,NUTS,2006,DED26,3,65128275
2009,NUTS,2006,DED27,3,59310987
2009,NUTS,2006,DED28,3,67293673
2009,NUTS,2006,DED29,3,87798348
2009,NUTS,2006,DED2A,3,47649804
2009,NUTS,2006,DED2B,3,19577116
2009,NUTS,2006,DED31,3,26142781
2009,NUTS,2006,DED32,3,42667723
2009,NUTS,2006,DED33,3,98222664
2009,NUTS,2006,DED34,3,51012185
2009,NUTS,2006,DED35,3,92517367
2009,NUTS,2006,DED36,3,96476813
2009,NUTS,2006,DEE01,3,92438384
2009,NUTS,2006,DEE02,3,5609213
2009,NUTS,2006,DEE03,3,72481296
2009,NUTS,2006,DEE04,3,84019906
2009,NUTS,2006,DEE05,3,18605381
2009,NUTS,2006,DEE06,3,79597832
2009,NUTS,2006,DEE07,3,4120875
2009,NUTS,2006,DEE08,3,70110783
2009,NUTS,2006,DEE09,3,81476324
2009,NUTS,2006,DEE0A,3,97251032
2009,NUTS,2006,DEE0B,3,58471888
2009,NUTS,2006,DEE0C,3,91007320
2009,NUTS,2006,DEE0D,3,86819026
2009,NUTS,2006,DEE0E,3,5748885
2009,NUTS,2006,DEF01,3,81076123
2009,NUTS,2006,DEF02,3,77274513
2009,NUTS,2006,DEF03,3,94599534
2009,NUTS,2006,DEF04,3,10958904
2009,NUTS,2006,DEF05,3,83188935
2009,NUTS,2006,DEF06,3,42551809
2009,NUTS,2006,DEF07,3,71703396
2009,NUTS,2006,DEF08,3,14897728
2009,NUTS,2006,DEF09,3,50789933
2009,NUTS,2006,DEF0A,3,37602705
2009,NUTS,2006,DEF0B,3,36642070
2009,NUTS,2006,DEF0C,3,20929624
2009,NUTS,2006,DEF0D,3,45773797
2009,NUTS,2006,DEF0E,3,34607424
2009,NUTS,2006,DEF0F,3,83922343
2009,NUTS,2006,DEG01,3,55557260
2009,NUTS,2006,DEG02,3,22369611
2009,NUTS,2006,DEG03,3,21230957
2009,NUTS,2006,DEG04,3,76700800
2009,NUTS,2006,DEG05,3,42734510
2009,NUTS,2006,DEG06,3,80676219
2009,NUTS,2006,DEG07,3,61753194
2009,NUTS,2006,DEG09,3,85226305
2009,NUTS,2006,DEG0A,3,65632761
2009,NUTS,2006,DEG0B,3,41967406
2009,NUTS,2006,DEG0C,3,13922195
2009,NUTS,2006,DEG0D,3,28069694
2009,NUTS,2006,DEG0E,3,86208387
2009,NUTS,2006,DEG0F,3,91816991
2009,NUTS,2006,DEG0G,3,17917409
2009,NUTS,2006,DEG0H,3,98621043
2009,NUTS,2006,DEG0I,3,1995330
2009,NUTS,2006,DEG0J,3,69041180
2009,NUTS,2006,DEG0K,3,87150787
2009,NUTS,2006,DEG0L,3,88640916
2009,NUTS,2006,DEG0M,3,93152235
2009,NUTS,2006,DEG0N,3,55182725
2009,NUTS,2006,DEG0P,3,9913517
2009,NUTS,2006,DK011,3,11534703
2009,NUTS,2006,DK012,3,20558501
2009,NUTS,2006,DK013,3,79733240
2009,NUTS,2006,DK014,3,95581525
2009,NUTS,2006,DK021,3,77068597
2009,NUTS,2006,DK022,3,77990719
2009,NUTS,2006,DK031,3,2912460
2009,NUTS,2006,DK032,3,40473807
2009,NUTS,2006,DK041,3,18024658
2009,NUTS,2006,DK042,3,8192942
2009,NUTS,2006,DK050,3,90444835
2009,NUTS,2006,EE001,3,57593345
2009,NUTS,2006,EE004,3,80866130
2009,NUTS,2006,EE006,3,86418821
2009,NUTS,2006,EE007,3,69543776
2009,NUTS,2006,EE008,3,15102275
2009,NUTS,2006,ES111,3,94124095
2009,NUTS,2006,ES112,3,67039312
2009,NUTS,2006,ES113,3,69156504
2009,NUTS,2006,ES114,3,45730836
2009,NUTS,2006,ES120,3,85379262
2009,NUTS,2006,ES130,3,66145917
2009,NUTS,2006,ES211,3,96470691
2009,NUTS,2006,ES212,3,93523671
2009,NUTS,2006,ES213,3,72907905
2009,NUTS,2006,ES220,3,13486981
2009,NUTS,2006,ES230,3,7408973
2009,NUTS,2006,ES241,3,44241070
2009,NUTS,2006,ES242,3,38781603
2009,NUTS,2006,ES243,3,77610345
2009,NUTS,2006,ES300,3,68332786
2009,NUTS,2006,ES411,3,50718341
2009,NUTS,2006,ES412,3,24096837
2009,NUTS,2006,ES413,3,5582278
2009,NUTS,2006,ES414,3,78965920
2009,NUTS,2006,ES415,3,7834843
2009,NUTS,2006,ES416,3,63886295
2009,NUTS,2006,ES417,3,56550384
2009,NUTS,2006,ES418,3,27808692
2009,NUTS,2006,ES419,3,31096297
2009,NUTS,2006,ES421,3,20043588
2009,NUTS,2006,ES422,3,39021024
2009,NUTS,2006,ES423,3,44923578
2009,NUTS,2006,ES424,3,95682686
2009,NUTS,2006,ES425,3,29724690
2009,NUTS,2006,ES431,3,28435883
2009,NUTS,2006,ES432,3,93814573
2009,NUTS,2006,ES511,3,76019442
2009,NUTS,2006,ES512,3,22837526
2009,NUTS,2006,ES513,3,2372826
2009,NUTS,2006,ES514,3,86244791
2009,NUTS,2006,ES521,3,89825492
2009,NUTS,2006,ES522,3,57050628
2009,NUTS,2006,ES523,3,68245838
2009,NUTS,2006,ES531,3,84806913
2009,NUTS,2006,ES532,3,1634618
2009,NUTS,2006,ES533,3,67877900
2009,NUTS,2006,ES611,3,39985524
2009,NUTS,2006,ES612,3,30740853
2009,NUTS,2006,ES613,3,31386037
2009,NUTS,2006,ES614,3,3204029
2009,NUTS,2006,ES615,3,13567734
2009,NUTS,2006,ES616,3,76120364
2009,NUTS,2006,ES617,3,46216962
2009,NUTS,2006,ES618,3,39579304
2009,NUTS,2006,ES620,3,9862290
2009,NUTS,2006,ES630,3,79215696
2009,NUTS,2006,ES640,3,34676302
2009,NUTS,2006,ES703,3,71244549
2009,NUTS,2006,ES704,3,9183756
2009,NUTS,2006,ES705,3,80291197
2009,NUTS,2006,ES706,3,60104690
2009,NUTS,2006,ES707,3,44409987
2009,NUTS,2006,ES708,3,20201359
2009,NUTS,2006,ES709,3,55677248
2009,NUTS,2006,FI131,3,90279754
