year,region_type,region_year_spec,region_id,region_level,inaca
2008,NUTS,2006,FR421,3,89
2008,NUTS,2006,FR422,3,164
2008,NUTS,2006,FR431,3,479
2008,NUTS,2006,FR432,3,327
2008,NUTS,2006,FR433,3,299
2008,NUTS,2006,FR434,3,61
2008,NUTS,2006,FR511,3,655
2008,NUTS,2006,FR512,3,96
2008,NUTS,2006,FR513,3,43
2008,NUTS,2006,FR514,3,114
2008,NUTS,2006,FR515,3,356
2008,NUTS,2006,FR521,3,500
2008,NUTS,2006,FR522,3,44
2008,NUTS,2006,FR523,3,173
2008,NUTS,2006,FR524,3,846
2008,NUTS,2006,FR531,3,965
2008,NUTS,2006,FR532,3,48
2008,NUTS,2006,FR533,3,719
2008,NUTS,2006,FR534,3,397
2008,NUTS,2006,FR611,3,331
2008,NUTS,2006,FR612,3,344
2008,NUTS,2006,FR613,3,98
2008,NUTS,2006,FR614,3,753
2008,NUTS,2006,FR615,3,517
2008,NUTS,2006,FR621,3,545
2008,NUTS,2006,FR622,3,532
2008,NUTS,2006,FR623,3,140
2008,NUTS,2006,FR624,3,736
2008,NUTS,2006,FR625,3,557
2008,NUTS,2006,FR626,3,328
2008,NUTS,2006,FR627,3,49
2008,NUTS,2006,FR628,3,216
2008,NUTS,2006,FR631,3,919
2008,NUTS,2006,FR632,3,564
2008,NUTS,2006,FR633,3,517
2008,NUTS,2006,FR711,3,694
2008,NUTS,2006,FR712,3,947
2008,NUTS,2006,FR713,3,753
2008,NUTS,2006,FR714,3,86
2008,NUTS,2006,FR715,3,615
2008,NUTS,2006,FR716,3,798
2008,NUTS,2006,FR717,3,233
2008,NUTS,2006,FR718,3,562
2008,NUTS,2006,FR721,3,427
2008,NUTS,2006,FR722,3,459
2008,NUTS,2006,FR723,3,193
2008,NUTS,2006,FR724,3,952
2008,NUTS,2006,FR811,3,595
2008,NUTS,2006,FR812,3,970
2008,NUTS,2006,FR813,3,602
2008,NUTS,2006,FR814,3,789
2008,NUTS,2006,FR815,3,245
2008,NUTS,2006,FR821,3,431
2008,NUTS,2006,FR822,3,90
2008,NUTS,2006,FR823,3,374
2008,NUTS,2006,FR824,3,294
2008,NUTS,2006,FR825,3,560
2008,NUTS,2006,FR826,3,831
2008,NUTS,2006,FR831,3,536
2008,NUTS,2006,FR832,3,370
2008,NUTS,2006,FR910,3,172
2008,NUTS,2006,FR920,3,445
2008,NUTS,2006,FR930,3,972
2008,NUTS,2006,FR940,3,303
2008,NUTS,2006,GR111,3,636
2008,NUTS,2006,GR112,3,374
2008,NUTS,2006,GR113,3,163
2008,NUTS,2006,GR114,3,187
2008,NUTS,2006,GR115,3,811
2008,NUTS,2006,GR121,3,684
2008,NUTS,2006,GR122,3,323
2008,NUTS,2006,GR123,3,143
2008,NUTS,2006,GR124,3,234
2008,NUTS,2006,GR125,3,799
2008,NUTS,2006,GR126,3,904
2008,NUTS,2006,GR127,3,952
2008,NUTS,2006,GR131,3,629
2008,NUTS,2006,GR132,3,8
2008,NUTS,2006,GR133,3,941
2008,NUTS,2006,GR134,3,752
2008,NUTS,2006,GR141,3,736
2008,NUTS,2006,GR142,3,323
2008,NUTS,2006,GR143,3,427
2008,NUTS,2006,GR144,3,877
2008,NUTS,2006,GR211,3,156
2008,NUTS,2006,GR212,3,454
2008,NUTS,2006,GR213,3,294
2008,NUTS,2006,GR214,3,743
2008,NUTS,2006,GR221,3,752
2008,NUTS,2006,GR222,3,847
2008,NUTS,2006,GR223,3,270
2008,NUTS,2006,GR224,3,941
2008,NUTS,2006,GR231,3,588
2008,NUTS,2006,GR232,3,669
2008,NUTS,2006,GR233,3,859
2008,NUTS,2006,GR241,3,976
2008,NUTS,2006,GR242,3,58
2008,NUTS,2006,GR243,3,172
2008,NUTS,2006,GR244,3,819
2008,NUTS,2006,GR245,3,623
2008,NUTS,2006,GR251,3,272
2008,NUTS,2006,GR252,3,404
2008,NUTS,2006,GR253,3,493
2008,NUTS,2006,GR254,3,112
2008,NUTS,2006,GR255,3,431
2008,NUTS,2006,GR300,3,192
2008,NUTS,2006,GR411,3,434
2008,NUTS,2006,GR412,3,567
2008,NUTS,2006,GR413,3,410
2008,NUTS,2006,GR421,3,818
2008,NUTS,2006,GR422,3,275
2008,NUTS,2006,GR431,3,819
2008,NUTS,2006,GR432,3,765
2008,NUTS,2006,GR433,3,664
2008,NUTS,2006,GR434,3,161
2008,NUTS,2006,HR011,3,981
2008,NUTS,2006,HR012,3,96
2008,NUTS,2006,HR013,3,268
2008,NUTS,2006,HR014,3,925
2008,NUTS,2006,HR015,3,115
2008,NUTS,2006,HR016,3,713
2008,NUTS,2006,HR021,3,61
2008,NUTS,2006,HR022,3,689
2008,NUTS,2006,HR023,3,954
2008,NUTS,2006,HR024,3,400
2008,NUTS,2006,HR025,3,669
2008,NUTS,2006,HR026,3,74
2008,NUTS,2006,HR027,3,565
2008,NUTS,2006,HR028,3,616
2008,NUTS,2006,HR031,3,358
2008,NUTS,2006,HR032,3,941
2008,NUTS,2006,HR033,3,71
2008,NUTS,2006,HR034,3,736
2008,NUTS,2006,HR035,3,659
2008,NUTS,2006,HR036,3,242
2008,NUTS,2006,HR037,3,249
2008,NUTS,2006,HU101,3,391
2008,NUTS,2006,HU102,3,561
2008,NUTS,2006,HU211,3,394
2008,NUTS,2006,HU212,3,736
2008,NUTS,2006,HU213,3,897
2008,NUTS,2006,HU221,3,156
2008,NUTS,2006,HU222,3,212
2008,NUTS,2006,HU223,3,40
2008,NUTS,2006,HU231,3,697
2008,NUTS,2006,HU232,3,953
2008,NUTS,2006,HU233,3,291
2008,NUTS,2006,HU311,3,720
2008,NUTS,2006,HU312,3,665
2008,NUTS,2006,HU313,3,337
2008,NUTS,2006,HU321,3,972
2008,NUTS,2006,HU322,3,766
2008,NUTS,2006,HU323,3,477
2008,NUTS,2006,HU331,3,513
2008,NUTS,2006,HU332,3,437
2008,NUTS,2006,HU333,3,649
2008,NUTS,2006,IE011,3,326
2008,NUTS,2006,IE012,3,743
2008,NUTS,2006,IE013,3,832
2008,NUTS,2006,IE021,3,522
2008,NUTS,2006,IE022,3,420
2008,NUTS,2006,IE023,3,841
2008,NUTS,2006,IE024,3,945
2008,NUTS,2006,IE025,3,460
2008,NUTS,2006,IS001,3,979
2008,NUTS,2006,IS002,3,881
2008,NUTS,2006,ITC11,3,537
2008,NUTS,2006,ITC12,3,678
2008,NUTS,2006,ITC13,3,547
2008,NUTS,2006,ITC14,3,989
2008,NUTS,2006,ITC15,3,803
2008,NUTS,2006,ITC16,3,545
2008,NUTS,2006,ITC17,3,533
2008,NUTS,2006,ITC18,3,779
2008,NUTS,2006,ITC20,3,183
2008,NUTS,2006,ITC31,3,5
2008,NUTS,2006,ITC32,3,151
2008,NUTS,2006,ITC33,3,881
2008,NUTS,2006,ITC34,3,80
2008,NUTS,2006,ITC41,3,644
2008,NUTS,2006,ITC42,3,440
2008,NUTS,2006,ITC43,3,465
2008,NUTS,2006,ITC44,3,693
2008,NUTS,2006,ITC45,3,594
2008,NUTS,2006,ITC46,3,141
2008,NUTS,2006,ITC47,3,693
2008,NUTS,2006,ITC48,3,317
2008,NUTS,2006,ITC49,3,804
2008,NUTS,2006,ITC4A,3,337
2008,NUTS,2006,ITC4B,3,592
2008,NUTS,2006,ITD10,3,216
2008,NUTS,2006,ITD20,3,820
2008,NUTS,2006,ITD31,3,908
2008,NUTS,2006,ITD32,3,115
2008,NUTS,2006,ITD33,3,448
2008,NUTS,2006,ITD34,3,321
2008,NUTS,2006,ITD35,3,643
2008,NUTS,2006,ITD36,3,859
2008,NUTS,2006,ITD37,3,678
2008,NUTS,2006,ITD41,3,72
2008,NUTS,2006,ITD42,3,987
2008,NUTS,2006,ITD43,3,381
2008,NUTS,2006,ITD44,3,552
2008,NUTS,2006,ITD51,3,31
2008,NUTS,2006,ITD52,3,882
2008,NUTS,2006,ITD53,3,684
2008,NUTS,2006,ITD54,3,730
2008,NUTS,2006,ITD55,3,539
2008,NUTS,2006,ITD56,3,345
2008,NUTS,2006,ITD57,3,16
2008,NUTS,2006,ITD58,3,890
2008,NUTS,2006,ITD59,3,15
2008,NUTS,2006,ITE11,3,446
2008,NUTS,2006,ITE12,3,927
2008,NUTS,2006,ITE13,3,107
2008,NUTS,2006,ITE14,3,436
2008,NUTS,2006,ITE15,3,167
2008,NUTS,2006,ITE16,3,839
2008,NUTS,2006,ITE17,3,641
2008,NUTS,2006,ITE18,3,580
2008,NUTS,2006,ITE19,3,415
2008,NUTS,2006,ITE1A,3,343
2008,NUTS,2006,ITE21,3,423
2008,NUTS,2006,ITE22,3,663
2008,NUTS,2006,ITE31,3,213
2008,NUTS,2006,ITE32,3,743
2008,NUTS,2006,ITE33,3,606
2008,NUTS,2006,ITE34,3,785
2008,NUTS,2006,ITE41,3,971
2008,NUTS,2006,ITE42,3,910
2008,NUTS,2006,ITE43,3,654
2008,NUTS,2006,ITE44,3,502
2008,NUTS,2006,ITE45,3,213
2008,NUTS,2006,ITF11,3,773
2008,NUTS,2006,ITF12,3,154
2008,NUTS,2006,ITF13,3,978
2008,NUTS,2006,ITF14,3,869
2008,NUTS,2006,ITF21,3,211
2008,NUTS,2006,ITF22,3,0
2008,NUTS,2006,ITF31,3,604
2008,NUTS,2006,ITF32,3,480
2008,NUTS,2006,ITF33,3,380
2008,NUTS,2006,ITF34,3,306
2008,NUTS,2006,ITF35,3,367
2008,NUTS,2006,ITF41,3,50
2008,NUTS,2006,ITF42,3,941
2008,NUTS,2006,ITF43,3,125
2008,NUTS,2006,ITF44,3,382
2008,NUTS,2006,ITF45,3,220
2008,NUTS,2006,ITF51,3,22
2008,NUTS,2006,ITF52,3,765
2008,NUTS,2006,ITF61,3,530
2008,NUTS,2006,ITF62,3,794
2008,NUTS,2006,ITF63,3,77
2008,NUTS,2006,ITF64,3,736
2008,NUTS,2006,ITF65,3,670
2008,NUTS,2006,ITG11,3,501
2008,NUTS,2006,ITG12,3,555
2008,NUTS,2006,ITG13,3,430
2008,NUTS,2006,ITG14,3,663
2008,NUTS,2006,ITG15,3,288
2008,NUTS,2006,ITG16,3,767
2008,NUTS,2006,ITG17,3,249
2008,NUTS,2006,ITG18,3,573
2008,NUTS,2006,ITG19,3,895
2008,NUTS,2006,ITG25,3,686
2008,NUTS,2006,ITG26,3,571
2008,NUTS,2006,ITG27,3,972
2008,NUTS,2006,ITG28,3,49
2008,NUTS,2006,ITG29,3,500
2008,NUTS,2006,ITG2A,3,532
2008,NUTS,2006,ITG2B,3,893
2008,NUTS,2006,ITG2C,3,978
2008,NUTS,2006,LI000,3,770
2008,NUTS,2006,LT001,3,455
2008,NUTS,2006,LT002,3,514
2008,NUTS,2006,LT003,3,78
2008,NUTS,2006,LT004,3,765
2008,NUTS,2006,LT005,3,217
2008,NUTS,2006,LT006,3,183
2008,NUTS,2006,LT007,3,253
2008,NUTS,2006,LT008,3,775
2008,NUTS,2006,LT009,3,128
2008,NUTS,2006,LT00A,3,502
2008,NUTS,2006,LU000,3,672
2008,NUTS,2006,LV003,3,270
2008,NUTS,2006,LV005,3,696
2008,NUTS,2006,LV006,3,718
2008,NUTS,2006,LV007,3,799
2008,NUTS,2006,LV008,3,934
2008,NUTS,2006,LV009,3,87
2008,NUTS,2006,ME000,3,763
2008,NUTS,2006,MK001,3,610
2008,NUTS,2006,MK002,3,643
2008,NUTS,2006,MK003,3,950
2008,NUTS,2006,MK004,3,2
2008,NUTS,2006,MK005,3,696
2008,NUTS,2006,MK006,3,397
2008,NUTS,2006,MK007,3,199
2008,NUTS,2006,MK008,3,72
2008,NUTS,2006,MT001,3,56
2008,NUTS,2006,MT002,3,504
2008,NUTS,2006,NL111,3,281
2008,NUTS,2006,NL112,3,360
2008,NUTS,2006,NL113,3,344
2008,NUTS,2006,NL121,3,711
2008,NUTS,2006,NL122,3,207
2008,NUTS,2006,NL123,3,444
2008,NUTS,2006,NL131,3,452
2008,NUTS,2006,NL132,3,116
2008,NUTS,2006,NL133,3,198
2008,NUTS,2006,NL211,3,545
2008,NUTS,2006,NL212,3,56
2008,NUTS,2006,NL213,3,49
2008,NUTS,2006,NL221,3,612
2008,NUTS,2006,NL224,3,587
2008,NUTS,2006,NL225,3,929
2008,NUTS,2006,NL226,3,915
2008,NUTS,2006,NL230,3,868
2008,NUTS,2006,NL310,3,66
2008,NUTS,2006,NL321,3,204
2008,NUTS,2006,NL322,3,637
2008,NUTS,2006,NL323,3,783
2008,NUTS,2006,NL324,3,292
2008,NUTS,2006,NL325,3,57
2008,NUTS,2006,NL326,3,862
2008,NUTS,2006,NL327,3,508
2008,NUTS,2006,NL331,3,287
2008,NUTS,2006,NL332,3,81
2008,NUTS,2006,NL333,3,957
2008,NUTS,2006,NL334,3,829
2008,NUTS,2006,NL335,3,12
2008,NUTS,2006,NL336,3,119
2008,NUTS,2006,NL341,3,700
2008,NUTS,2006,NL342,3,500
2008,NUTS,2006,NL411,3,317
2008,NUTS,2006,NL412,3,245
2008,NUTS,2006,NL413,3,472
2008,NUTS,2006,NL414,3,359
2008,NUTS,2006,NL421,3,28
2008,NUTS,2006,NL422,3,818
2008,NUTS,2006,NL423,3,328
2008,NUTS,2006,NO011,3,456
2008,NUTS,2006,NO012,3,846
2008,NUTS,2006,NO021,3,183
2008,NUTS,2006,NO022,3,556
2008,NUTS,2006,NO031,3,950
2008,NUTS,2006,NO032,3,932
2008,NUTS,2006,NO033,3,482
2008,NUTS,2006,NO034,3,556
2008,NUTS,2006,NO041,3,263
2008,NUTS,2006,NO042,3,282
2008,NUTS,2006,NO043,3,207
2008,NUTS,2006,NO051,3,784
2008,NUTS,2006,NO052,3,832
2008,NUTS,2006,NO053,3,979
2008,NUTS,2006,NO061,3,689
2008,NUTS,2006,NO062,3,235
2008,NUTS,2006,NO071,3,539
2008,NUTS,2006,NO072,3,616
2008,NUTS,2006,NO073,3,300
2008,NUTS,2006,PL113,3,866
2008,NUTS,2006,PL114,3,61
2008,NUTS,2006,PL115,3,458
2008,NUTS,2006,PL116,3,946
2008,NUTS,2006,PL117,3,982
2008,NUTS,2006,PL121,3,99
2008,NUTS,2006,PL122,3,983
2008,NUTS,2006,PL127,3,903
2008,NUTS,2006,PL128,3,376
2008,NUTS,2006,PL129,3,329
2008,NUTS,2006,PL12A,3,199
2008,NUTS,2006,PL213,3,66
2008,NUTS,2006,PL214,3,347
2008,NUTS,2006,PL215,3,710
2008,NUTS,2006,PL216,3,755
2008,NUTS,2006,PL217,3,235
2008,NUTS,2006,PL224,3,773
2008,NUTS,2006,PL225,3,808
2008,NUTS,2006,PL227,3,751
2008,NUTS,2006,PL228,3,39
2008,NUTS,2006,PL229,3,895
2008,NUTS,2006,PL22A,3,628
2008,NUTS,2006,PL22B,3,799
2008,NUTS,2006,PL22C,3,830
2008,NUTS,2006,PL311,3,173
2008,NUTS,2006,PL312,3,23
2008,NUTS,2006,PL314,3,453
2008,NUTS,2006,PL315,3,862
2008,NUTS,2006,PL323,3,593
2008,NUTS,2006,PL324,3,792
2008,NUTS,2006,PL325,3,348
2008,NUTS,2006,PL326,3,924
2008,NUTS,2006,PL331,3,420
2008,NUTS,2006,PL332,3,670
2008,NUTS,2006,PL343,3,901
2008,NUTS,2006,PL344,3,441
2008,NUTS,2006,PL345,3,134
2008,NUTS,2006,PL411,3,166
2008,NUTS,2006,PL414,3,949
2008,NUTS,2006,PL415,3,212
2008,NUTS,2006,PL416,3,726
2008,NUTS,2006,PL417,3,6
2008,NUTS,2006,PL418,3,164
2008,NUTS,2006,PL422,3,737
2008,NUTS,2006,PL423,3,307
2008,NUTS,2006,PL424,3,819
2008,NUTS,2006,PL425,3,355
2008,NUTS,2006,PL431,3,582
2008,NUTS,2006,PL432,3,496
2008,NUTS,2006,PL514,3,438
2008,NUTS,2006,PL515,3,467
2008,NUTS,2006,PL516,3,837
2008,NUTS,2006,PL517,3,491
2008,NUTS,2006,PL518,3,241
2008,NUTS,2006,PL521,3,640
2008,NUTS,2006,PL522,3,803
2008,NUTS,2006,PL613,3,796
2008,NUTS,2006,PL614,3,284
2008,NUTS,2006,PL615,3,9
2008,NUTS,2006,PL621,3,668
2008,NUTS,2006,PL622,3,411
2008,NUTS,2006,PL623,3,555
2008,NUTS,2006,PL631,3,377
2008,NUTS,2006,PL633,3,418
2008,NUTS,2006,PL634,3,270
2008,NUTS,2006,PL635,3,274
2008,NUTS,2006,PT111,3,904
2008,NUTS,2006,PT112,3,618
2008,NUTS,2006,PT113,3,12
2008,NUTS,2006,PT114,3,80
2008,NUTS,2006,PT115,3,783
2008,NUTS,2006,PT116,3,194
2008,NUTS,2006,PT117,3,352
2008,NUTS,2006,PT118,3,521
2008,NUTS,2006,PT150,3,67
2008,NUTS,2006,PT161,3,31
2008,NUTS,2006,PT162,3,340
2008,NUTS,2006,PT163,3,746
2008,NUTS,2006,PT164,3,890
2008,NUTS,2006,PT165,3,199
2008,NUTS,2006,PT166,3,36
2008,NUTS,2006,PT167,3,628
2008,NUTS,2006,PT168,3,116
2008,NUTS,2006,PT169,3,904
2008,NUTS,2006,PT16A,3,686
2008,NUTS,2006,PT16B,3,334
2008,NUTS,2006,PT16C,3,1000
2008,NUTS,2006,PT171,3,689
2008,NUTS,2006,PT172,3,177
2008,NUTS,2006,PT181,3,204
2008,NUTS,2006,PT182,3,638
2008,NUTS,2006,PT183,3,526
2008,NUTS,2006,PT184,3,455
2008,NUTS,2006,PT185,3,672
2008,NUTS,2006,PT200,3,529
2008,NUTS,2006,PT300,3,181
2008,NUTS,2006,RO111,3,938
2008,NUTS,2006,RO112,3,54
2008,NUTS,2006,RO113,3,924
2008,NUTS,2006,RO114,3,972
2008,NUTS,2006,RO115,3,940
2008,NUTS,2006,RO116,3,121
2008,NUTS,2006,RO121,3,51
2008,NUTS,2006,RO122,3,984
2008,NUTS,2006,RO123,3,999
2008,NUTS,2006,RO124,3,680
2008,NUTS,2006,RO125,3,13
2008,NUTS,2006,RO126,3,905
2008,NUTS,2006,RO211,3,912
2008,NUTS,2006,RO212,3,56
2008,NUTS,2006,RO213,3,272
2008,NUTS,2006,RO214,3,293
2008,NUTS,2006,RO215,3,634
2008,NUTS,2006,RO216,3,920
2008,NUTS,2006,RO221,3,435
2008,NUTS,2006,RO222,3,994
2008,NUTS,2006,RO223,3,888
2008,NUTS,2006,RO224,3,880
2008,NUTS,2006,RO225,3,622
2008,NUTS,2006,RO226,3,357
2008,NUTS,2006,RO311,3,478
2008,NUTS,2006,RO312,3,369
2008,NUTS,2006,RO313,3,818
2008,NUTS,2006,RO314,3,733
2008,NUTS,2006,RO315,3,259
2008,NUTS,2006,RO316,3,141
2008,NUTS,2006,RO317,3,57
2008,NUTS,2006,RO321,3,85
2008,NUTS,2006,RO322,3,879
2008,NUTS,2006,RO411,3,48
2008,NUTS,2006,RO412,3,28
2008,NUTS,2006,RO413,3,852
2008,NUTS,2006,RO414,3,545
2008,NUTS,2006,RO415,3,511
2008,NUTS,2006,RO421,3,480
2008,NUTS,2006,RO422,3,653
2008,NUTS,2006,RO423,3,746
2008,NUTS,2006,RO424,3,167
2008,NUTS,2006,SE110,3,699
2008,NUTS,2006,SE121,3,514
2008,NUTS,2006,SE122,3,68
2008,NUTS,2006,SE123,3,152
2008,NUTS,2006,SE124,3,598
2008,NUTS,2006,SE125,3,436
2008,NUTS,2006,SE211,3,62
2008,NUTS,2006,SE212,3,786
2008,NUTS,2006,SE213,3,672
2008,NUTS,2006,SE214,3,912
2008,NUTS,2006,SE221,3,904
2008,NUTS,2006,SE224,3,635
2008,NUTS,2006,SE231,3,891
2008,NUTS,2006,SE232,3,397
2008,NUTS,2006,SE311,3,311
2008,NUTS,2006,SE312,3,103
2008,NUTS,2006,SE313,3,238
2008,NUTS,2006,SE321,3,479
2008,NUTS,2006,SE322,3,504
2008,NUTS,2006,SE331,3,726
2008,NUTS,2006,SE332,3,45
2008,NUTS,2006,SI011,3,357
2008,NUTS,2006,SI012,3,789
2008,NUTS,2006,SI013,3,161
2008,NUTS,2006,SI014,3,822
2008,NUTS,2006,SI015,3,143
2008,NUTS,2006,SI016,3,635
2008,NUTS,2006,SI017,3,988
2008,NUTS,2006,SI018,3,692
2008,NUTS,2006,SI021,3,942
2008,NUTS,2006,SI022,3,307
2008,NUTS,2006,SI023,3,902
2008,NUTS,2006,SI024,3,396
2008,NUTS,2006,SK010,3,781
2008,NUTS,2006,SK021,3,980
2008,NUTS,2006,SK022,3,14
2008,NUTS,2006,SK023,3,497
2008,NUTS,2006,SK031,3,21
2008,NUTS,2006,SK032,3,847
2008,NUTS,2006,SK041,3,487
2008,NUTS,2006,SK042,3,476
2008,NUTS,2006,TR100,3,53
2008,NUTS,2006,TR211,3,238
2008,NUTS,2006,TR212,3,54
2008,NUTS,2006,TR213,3,423
2008,NUTS,2006,TR221,3,342
2008,NUTS,2006,TR222,3,621
2008,NUTS,2006,TR310,3,401
2008,NUTS,2006,TR321,3,855
2008,NUTS,2006,TR322,3,865
2008,NUTS,2006,TR323,3,869
2008,NUTS,2006,TR331,3,293
2008,NUTS,2006,TR332,3,544
2008,NUTS,2006,TR333,3,397
2008,NUTS,2006,TR334,3,19
2008,NUTS,2006,TR411,3,146
2008,NUTS,2006,TR412,3,667
2008,NUTS,2006,TR413,3,989
2008,NUTS,2006,TR421,3,321
2008,NUTS,2006,TR422,3,954
2008,NUTS,2006,TR423,3,762
2008,NUTS,2006,TR424,3,765
2008,NUTS,2006,TR425,3,424
2008,NUTS,2006,TR510,3,45
2008,NUTS,2006,TR521,3,888
2008,NUTS,2006,TR522,3,160
2008,NUTS,2006,TR611,3,992
2008,NUTS,2006,TR612,3,165
2008,NUTS,2006,TR613,3,933
2008,NUTS,2006,TR621,3,706
2008,NUTS,2006,TR622,3,714
2008,NUTS,2006,TR631,3,816
2008,NUTS,2006,TR632,3,806
2008,NUTS,2006,TR633,3,814
2008,NUTS,2006,TR711,3,372
2008,NUTS,2006,TR712,3,334
2008,NUTS,2006,TR713,3,962
2008,NUTS,2006,TR714,3,715
2008,NUTS,2006,TR715,3,152
2008,NUTS,2006,TR721,3,175
2008,NUTS,2006,TR722,3,258
2008,NUTS,2006,TR723,3,539
2008,NUTS,2006,TR811,3,314
2008,NUTS,2006,TR812,3,375
2008,NUTS,2006,TR813,3,325
2008,NUTS,2006,TR821,3,302
2008,NUTS,2006,TR822,3,760
2008,NUTS,2006,TR823,3,750
2008,NUTS,2006,TR831,3,161
2008,NUTS,2006,TR832,3,996
2008,NUTS,2006,TR833,3,354
2008,NUTS,2006,TR834,3,626
2008,NUTS,2006,TR901,3,937
2008,NUTS,2006,TR902,3,186
2008,NUTS,2006,TR903,3,922
2008,NUTS,2006,TR904,3,148
2008,NUTS,2006,TR905,3,682
2008,NUTS,2006,TR906,3,629
2008,NUTS,2006,TRA11,3,607
2008,NUTS,2006,TRA12,3,764
2008,NUTS,2006,TRA13,3,395
2008,NUTS,2006,TRA21,3,719
2008,NUTS,2006,TRA22,3,685
2008,NUTS,2006,TRA23,3,142
2008,NUTS,2006,TRA24,3,720
2008,NUTS,2006,TRB11,3,862
2008,NUTS,2006,TRB12,3,871
2008,NUTS,2006,TRB13,3,813
2008,NUTS,2006,TRB14,3,605
2008,NUTS,2006,TRB21,3,767
2008,NUTS,2006,TRB22,3,834
2008,NUTS,2006,TRB23,3,333
2008,NUTS,2006,TRB24,3,242
2008,NUTS,2006,TRC11,3,128
2008,NUTS,2006,TRC12,3,937
2008,NUTS,2006,TRC13,3,913
2008,NUTS,2006,TRC21,3,110
2008,NUTS,2006,TRC22,3,159
2008,NUTS,2006,TRC31,3,740
2008,NUTS,2006,TRC32,3,35
2008,NUTS,2006,TRC33,3,447
2008,NUTS,2006,TRC34,3,947
2008,NUTS,2006,UKC11,3,661
2008,NUTS,2006,UKC12,3,773
2008,NUTS,2006,UKC13,3,786
2008,NUTS,2006,UKC14,3,387
2008,NUTS,2006,UKC21,3,537
2008,NUTS,2006,UKC22,3,48
2008,NUTS,2006,UKC23,3,760
2008,NUTS,2006,UKD11,3,385
2008,NUTS,2006,UKD12,3,479
2008,NUTS,2006,UKD21,3,540
2008,NUTS,2006,UKD22,3,671
2008,NUTS,2006,UKD31,3,26
2008,NUTS,2006,UKD32,3,690
2008,NUTS,2006,UKD41,3,755
2008,NUTS,2006,UKD42,3,38
2008,NUTS,2006,UKD43,3,732
2008,NUTS,2006,UKD51,3,691
2008,NUTS,2006,UKD52,3,703
2008,NUTS,2006,UKD53,3,877
2008,NUTS,2006,UKD54,3,655
2008,NUTS,2006,UKE11,3,774
2008,NUTS,2006,UKE12,3,740
2008,NUTS,2006,UKE13,3,501
2008,NUTS,2006,UKE21,3,606
2008,NUTS,2006,UKE22,3,890
2008,NUTS,2006,UKE31,3,792
2008,NUTS,2006,UKE32,3,53
2008,NUTS,2006,UKE41,3,679
2008,NUTS,2006,UKE42,3,466
2008,NUTS,2006,UKE43,3,543
2008,NUTS,2006,UKF11,3,722
2008,NUTS,2006,UKF12,3,246
2008,NUTS,2006,UKF13,3,890
2008,NUTS,2006,UKF14,3,894
2008,NUTS,2006,UKF15,3,129
2008,NUTS,2006,UKF16,3,396
2008,NUTS,2006,UKF21,3,512
2008,NUTS,2006,UKF22,3,520
2008,NUTS,2006,UKF23,3,956
2008,NUTS,2006,UKF30,3,69
2008,NUTS,2006,UKG11,3,42
2008,NUTS,2006,UKG12,3,833
2008,NUTS,2006,UKG13,3,931
2008,NUTS,2006,UKG21,3,7
2008,NUTS,2006,UKG22,3,504
2008,NUTS,2006,UKG23,3,345
2008,NUTS,2006,UKG24,3,92
2008,NUTS,2006,UKG31,3,697
2008,NUTS,2006,UKG32,3,772
2008,NUTS,2006,UKG33,3,677
2008,NUTS,2006,UKG34,3,117
2008,NUTS,2006,UKG35,3,893
2008,NUTS,2006,UKH11,3,425
2008,NUTS,2006,UKH12,3,752
2008,NUTS,2006,UKH13,3,444
2008,NUTS,2006,UKH14,3,51
2008,NUTS,2006,UKH21,3,860
2008,NUTS,2006,UKH22,3,35
2008,NUTS,2006,UKH23,3,182
2008,NUTS,2006,UKH31,3,176
2008,NUTS,2006,UKH32,3,467
2008,NUTS,2006,UKH33,3,733
2008,NUTS,2006,UKI11,3,160
2008,NUTS,2006,UKI12,3,447
2008,NUTS,2006,UKI21,3,83
2008,NUTS,2006,UKI22,3,760
2008,NUTS,2006,UKI23,3,438
2008,NUTS,2006,UKJ11,3,940
2008,NUTS,2006,UKJ12,3,243
2008,NUTS,2006,UKJ13,3,707
2008,NUTS,2006,UKJ14,3,326
2008,NUTS,2006,UKJ21,3,919
2008,NUTS,2006,UKJ22,3,94
2008,NUTS,2006,UKJ23,3,653
2008,NUTS,2006,UKJ24,3,942
2008,NUTS,2006,UKJ31,3,930
2008,NUTS,2006,UKJ32,3,4
2008,NUTS,2006,UKJ33,3,72
2008,NUTS,2006,UKJ34,3,308
2008,NUTS,2006,UKJ41,3,692
2008,NUTS,2006,UKJ42,3,696
2008,NUTS,2006,UKK11,3,171
2008,NUTS,2006,UKK12,3,855
2008,NUTS,2006,UKK13,3,478
2008,NUTS,2006,UKK14,3,430
2008,NUTS,2006,UKK15,3,681
2008,NUTS,2006,UKK21,3,949
2008,NUTS,2006,UKK22,3,599
2008,NUTS,2006,UKK23,3,522
2008,NUTS,2006,UKK30,3,944
2008,NUTS,2006,UKK41,3,770
2008,NUTS,2006,UKK42,3,549
2008,NUTS,2006,UKK43,3,216
2008,NUTS,2006,UKL11,3,394
2008,NUTS,2006,UKL12,3,13
2008,NUTS,2006,UKL13,3,402
2008,NUTS,2006,UKL14,3,85
2008,NUTS,2006,UKL15,3,147
2008,NUTS,2006,UKL16,3,598
2008,NUTS,2006,UKL17,3,469
