year,region_type,region_year_spec,region_id,region_level,gafet
2008,NUTS,2006,SI017,3,41
2008,NUTS,2006,SI018,3,9
2008,NUTS,2006,SI021,3,24
2008,NUTS,2006,SI022,3,52
2008,NUTS,2006,SI023,3,41
2008,NUTS,2006,SI024,3,26
2008,NUTS,2006,SK010,3,7
2008,NUTS,2006,SK021,3,30
2008,NUTS,2006,SK022,3,84
2008,NUTS,2006,SK023,3,44
2008,NUTS,2006,SK031,3,30
2008,NUTS,2006,SK032,3,64
2008,NUTS,2006,SK041,3,76
2008,NUTS,2006,SK042,3,28
2008,NUTS,2006,TR100,3,100
2008,NUTS,2006,TR211,3,13
2008,NUTS,2006,TR212,3,92
2008,NUTS,2006,TR213,3,11
2008,NUTS,2006,TR221,3,26
2008,NUTS,2006,TR222,3,65
2008,NUTS,2006,TR310,3,38
2008,NUTS,2006,TR321,3,52
2008,NUTS,2006,TR322,3,96
2008,NUTS,2006,TR323,3,5
2008,NUTS,2006,TR331,3,78
2008,NUTS,2006,TR332,3,72
2008,NUTS,2006,TR333,3,76
2008,NUTS,2006,TR334,3,93
2008,NUTS,2006,TR411,3,58
2008,NUTS,2006,TR412,3,32
2008,NUTS,2006,TR413,3,75
2008,NUTS,2006,TR421,3,40
2008,NUTS,2006,TR422,3,81
2008,NUTS,2006,TR423,3,5
2008,NUTS,2006,TR424,3,61
2008,NUTS,2006,TR425,3,91
2008,NUTS,2006,TR510,3,2
2008,NUTS,2006,TR521,3,46
2008,NUTS,2006,TR522,3,94
2008,NUTS,2006,TR611,3,100
2008,NUTS,2006,TR612,3,37
2008,NUTS,2006,TR613,3,63
2008,NUTS,2006,TR621,3,88
2008,NUTS,2006,TR622,3,56
2008,NUTS,2006,TR631,3,40
2008,NUTS,2006,TR632,3,64
2008,NUTS,2006,TR633,3,100
2008,NUTS,2006,TR711,3,70
2008,NUTS,2006,TR712,3,29
2008,NUTS,2006,TR713,3,20
2008,NUTS,2006,TR714,3,96
2008,NUTS,2006,TR715,3,67
2008,NUTS,2006,TR721,3,46
2008,NUTS,2006,TR722,3,15
2008,NUTS,2006,TR723,3,38
2008,NUTS,2006,TR811,3,35
2008,NUTS,2006,TR812,3,33
2008,NUTS,2006,TR813,3,25
2008,NUTS,2006,TR821,3,58
2008,NUTS,2006,TR822,3,99
2008,NUTS,2006,TR823,3,38
2008,NUTS,2006,TR831,3,84
2008,NUTS,2006,TR832,3,31
2008,NUTS,2006,TR833,3,55
2008,NUTS,2006,TR834,3,41
2008,NUTS,2006,TR901,3,95
2008,NUTS,2006,TR902,3,39
2008,NUTS,2006,TR903,3,1
2008,NUTS,2006,TR904,3,39
2008,NUTS,2006,TR905,3,92
2008,NUTS,2006,TR906,3,81
2008,NUTS,2006,TRA11,3,15
2008,NUTS,2006,TRA12,3,84
2008,NUTS,2006,TRA13,3,93
2008,NUTS,2006,TRA21,3,93
2008,NUTS,2006,TRA22,3,19
2008,NUTS,2006,TRA23,3,9
2008,NUTS,2006,TRA24,3,64
2008,NUTS,2006,TRB11,3,96
2008,NUTS,2006,TRB12,3,75
2008,NUTS,2006,TRB13,3,68
2008,NUTS,2006,TRB14,3,86
2008,NUTS,2006,TRB21,3,17
2008,NUTS,2006,TRB22,3,21
2008,NUTS,2006,TRB23,3,89
2008,NUTS,2006,TRB24,3,88
2008,NUTS,2006,TRC11,3,67
2008,NUTS,2006,TRC12,3,5
2008,NUTS,2006,TRC13,3,80
2008,NUTS,2006,TRC21,3,30
2008,NUTS,2006,TRC22,3,74
2008,NUTS,2006,TRC31,3,40
2008,NUTS,2006,TRC32,3,89
2008,NUTS,2006,TRC33,3,62
2008,NUTS,2006,TRC34,3,1
2008,NUTS,2006,UKC11,3,91
2008,NUTS,2006,UKC12,3,56
2008,NUTS,2006,UKC13,3,88
2008,NUTS,2006,UKC14,3,20
2008,NUTS,2006,UKC21,3,34
2008,NUTS,2006,UKC22,3,49
2008,NUTS,2006,UKC23,3,53
2008,NUTS,2006,UKD11,3,6
2008,NUTS,2006,UKD12,3,43
2008,NUTS,2006,UKD21,3,27
2008,NUTS,2006,UKD22,3,82
2008,NUTS,2006,UKD31,3,28
2008,NUTS,2006,UKD32,3,28
2008,NUTS,2006,UKD41,3,4
2008,NUTS,2006,UKD42,3,40
2008,NUTS,2006,UKD43,3,100
2008,NUTS,2006,UKD51,3,43
2008,NUTS,2006,UKD52,3,0
2008,NUTS,2006,UKD53,3,97
2008,NUTS,2006,UKD54,3,92
2008,NUTS,2006,UKE11,3,96
2008,NUTS,2006,UKE12,3,56
2008,NUTS,2006,UKE13,3,68
2008,NUTS,2006,UKE21,3,25
2008,NUTS,2006,UKE22,3,57
2008,NUTS,2006,UKE31,3,23
2008,NUTS,2006,UKE32,3,16
2008,NUTS,2006,UKE41,3,60
2008,NUTS,2006,UKE42,3,5
2008,NUTS,2006,UKE43,3,92
2008,NUTS,2006,UKF11,3,16
2008,NUTS,2006,UKF12,3,52
2008,NUTS,2006,UKF13,3,95
2008,NUTS,2006,UKF14,3,76
2008,NUTS,2006,UKF15,3,98
2008,NUTS,2006,UKF16,3,97
2008,NUTS,2006,UKF21,3,93
2008,NUTS,2006,UKF22,3,77
2008,NUTS,2006,UKF23,3,21
2008,NUTS,2006,UKF30,3,32
2008,NUTS,2006,UKG11,3,2
2008,NUTS,2006,UKG12,3,72
2008,NUTS,2006,UKG13,3,45
2008,NUTS,2006,UKG21,3,37
2008,NUTS,2006,UKG22,3,1
2008,NUTS,2006,UKG23,3,58
2008,NUTS,2006,UKG24,3,92
2008,NUTS,2006,UKG31,3,21
2008,NUTS,2006,UKG32,3,95
2008,NUTS,2006,UKG33,3,73
2008,NUTS,2006,UKG34,3,55
2008,NUTS,2006,UKG35,3,38
2008,NUTS,2006,UKH11,3,61
2008,NUTS,2006,UKH12,3,78
2008,NUTS,2006,UKH13,3,24
2008,NUTS,2006,UKH14,3,98
2008,NUTS,2006,UKH21,3,63
2008,NUTS,2006,UKH22,3,47
2008,NUTS,2006,UKH23,3,18
2008,NUTS,2006,UKH31,3,55
2008,NUTS,2006,UKH32,3,3
2008,NUTS,2006,UKH33,3,41
2008,NUTS,2006,UKI11,3,35
2008,NUTS,2006,UKI12,3,44
2008,NUTS,2006,UKI21,3,62
2008,NUTS,2006,UKI22,3,14
2008,NUTS,2006,UKI23,3,32
2008,NUTS,2006,UKJ11,3,63
2008,NUTS,2006,UKJ12,3,66
2008,NUTS,2006,UKJ13,3,55
2008,NUTS,2006,UKJ14,3,55
2008,NUTS,2006,UKJ21,3,48
2008,NUTS,2006,UKJ22,3,31
2008,NUTS,2006,UKJ23,3,6
2008,NUTS,2006,UKJ24,3,20
2008,NUTS,2006,UKJ31,3,21
2008,NUTS,2006,UKJ32,3,13
2008,NUTS,2006,UKJ33,3,65
2008,NUTS,2006,UKJ34,3,80
2008,NUTS,2006,UKJ41,3,31
2008,NUTS,2006,UKJ42,3,89
2008,NUTS,2006,UKK11,3,95
2008,NUTS,2006,UKK12,3,87
2008,NUTS,2006,UKK13,3,30
2008,NUTS,2006,UKK14,3,69
2008,NUTS,2006,UKK15,3,29
2008,NUTS,2006,UKK21,3,23
2008,NUTS,2006,UKK22,3,54
2008,NUTS,2006,UKK23,3,70
2008,NUTS,2006,UKK30,3,32
2008,NUTS,2006,UKK41,3,66
2008,NUTS,2006,UKK42,3,37
2008,NUTS,2006,UKK43,3,37
2008,NUTS,2006,UKL11,3,68
2008,NUTS,2006,UKL12,3,26
2008,NUTS,2006,UKL13,3,3
2008,NUTS,2006,UKL14,3,42
2008,NUTS,2006,UKL15,3,100
2008,NUTS,2006,UKL16,3,18
2008,NUTS,2006,UKL17,3,38
2008,NUTS,2006,UKL18,3,82
2008,NUTS,2006,UKL21,3,52
2008,NUTS,2006,UKL22,3,11
2008,NUTS,2006,UKL23,3,52
2008,NUTS,2006,UKL24,3,97
2008,NUTS,2006,UKM21,3,47
2008,NUTS,2006,UKM22,3,27
2008,NUTS,2006,UKM23,3,44
2008,NUTS,2006,UKM24,3,29
2008,NUTS,2006,UKM25,3,11
2008,NUTS,2006,UKM26,3,20
2008,NUTS,2006,UKM27,3,82
2008,NUTS,2006,UKM28,3,14
2008,NUTS,2006,UKM31,3,49
2008,NUTS,2006,UKM32,3,71
2008,NUTS,2006,UKM33,3,4
2008,NUTS,2006,UKM34,3,33
2008,NUTS,2006,UKM35,3,33
2008,NUTS,2006,UKM36,3,23
2008,NUTS,2006,UKM37,3,11
2008,NUTS,2006,UKM38,3,54
2008,NUTS,2006,UKM50,3,68
2008,NUTS,2006,UKM61,3,23
2008,NUTS,2006,UKM62,3,0
2008,NUTS,2006,UKM63,3,86
2008,NUTS,2006,UKM64,3,81
2008,NUTS,2006,UKM65,3,26
2008,NUTS,2006,UKM66,3,36
2008,NUTS,2006,UKN01,3,82
2008,NUTS,2006,UKN02,3,30
2008,NUTS,2006,UKN03,3,73
2008,NUTS,2006,UKN04,3,30
2008,NUTS,2006,UKN05,3,8
2009,NUTS,2006,AT,0,69
2009,NUTS,2006,BE,0,52
2009,NUTS,2006,BG,0,81
2009,NUTS,2006,CH,0,5
2009,NUTS,2006,CY,0,42
2009,NUTS,2006,CZ,0,55
2009,NUTS,2006,DE,0,66
2009,NUTS,2006,DK,0,67
2009,NUTS,2006,EE,0,49
2009,NUTS,2006,ES,0,19
2009,NUTS,2006,FI,0,79
2009,NUTS,2006,FR,0,77
2009,NUTS,2006,GR,0,85
2009,NUTS,2006,HR,0,39
2009,NUTS,2006,HU,0,26
2009,NUTS,2006,IE,0,89
2009,NUTS,2006,IS,0,96
2009,NUTS,2006,IT,0,96
2009,NUTS,2006,LI,0,10
2009,NUTS,2006,LT,0,14
2009,NUTS,2006,LU,0,45
2009,NUTS,2006,LV,0,84
2009,NUTS,2006,ME,0,79
2009,NUTS,2006,MK,0,19
2009,NUTS,2006,MT,0,37
2009,NUTS,2006,NL,0,26
2009,NUTS,2006,NO,0,17
2009,NUTS,2006,PL,0,32
2009,NUTS,2006,PT,0,53
2009,NUTS,2006,RO,0,74
2009,NUTS,2006,SE,0,12
2009,NUTS,2006,SI,0,71
2009,NUTS,2006,SK,0,92
2009,NUTS,2006,TR,0,40
2009,NUTS,2006,UK,0,95
2009,NUTS,2006,AT1,1,19
2009,NUTS,2006,AT2,1,47
2009,NUTS,2006,AT3,1,27
2009,NUTS,2006,BE1,1,46
2009,NUTS,2006,BE2,1,76
2009,NUTS,2006,BE3,1,97
2009,NUTS,2006,BG3,1,63
2009,NUTS,2006,BG4,1,10
2009,NUTS,2006,CH0,1,8
2009,NUTS,2006,CY0,1,53
2009,NUTS,2006,CZ0,1,26
2009,NUTS,2006,DE1,1,70
2009,NUTS,2006,DE2,1,97
2009,NUTS,2006,DE3,1,78
2009,NUTS,2006,DE4,1,86
2009,NUTS,2006,DE5,1,73
2009,NUTS,2006,DE6,1,51
2009,NUTS,2006,DE7,1,7
2009,NUTS,2006,DE8,1,8
2009,NUTS,2006,DE9,1,47
2009,NUTS,2006,DEA,1,0
2009,NUTS,2006,DEB,1,87
2009,NUTS,2006,DEC,1,44
2009,NUTS,2006,DED,1,88
2009,NUTS,2006,DEE,1,91
2009,NUTS,2006,DEF,1,37
2009,NUTS,2006,DEG,1,37
2009,NUTS,2006,DK0,1,59
2009,NUTS,2006,EE0,1,22
2009,NUTS,2006,ES1,1,46
2009,NUTS,2006,ES2,1,78
2009,NUTS,2006,ES3,1,93
2009,NUTS,2006,ES4,1,47
2009,NUTS,2006,ES5,1,13
2009,NUTS,2006,ES6,1,26
2009,NUTS,2006,ES7,1,3
2009,NUTS,2006,FI1,1,64
2009,NUTS,2006,FI2,1,30
2009,NUTS,2006,FR1,1,12
2009,NUTS,2006,FR2,1,47
2009,NUTS,2006,FR3,1,15
2009,NUTS,2006,FR4,1,24
2009,NUTS,2006,FR5,1,58
2009,NUTS,2006,FR6,1,65
2009,NUTS,2006,FR7,1,54
2009,NUTS,2006,FR8,1,74
2009,NUTS,2006,FR9,1,56
2009,NUTS,2006,GR1,1,62
2009,NUTS,2006,GR2,1,96
2009,NUTS,2006,GR3,1,16
2009,NUTS,2006,GR4,1,24
2009,NUTS,2006,HR0,1,45
2009,NUTS,2006,HU1,1,42
2009,NUTS,2006,HU2,1,89
2009,NUTS,2006,HU3,1,77
2009,NUTS,2006,IE0,1,7
2009,NUTS,2006,IS0,1,13
2009,NUTS,2006,ITC,1,26
2009,NUTS,2006,ITD,1,81
2009,NUTS,2006,ITE,1,48
2009,NUTS,2006,ITF,1,42
2009,NUTS,2006,ITG,1,12
2009,NUTS,2006,LI0,1,10
2009,NUTS,2006,LT0,1,19
2009,NUTS,2006,LU0,1,29
2009,NUTS,2006,LV0,1,100
2009,NUTS,2006,ME0,1,41
2009,NUTS,2006,MK0,1,62
2009,NUTS,2006,MT0,1,73
2009,NUTS,2006,NL1,1,53
2009,NUTS,2006,NL2,1,85
2009,NUTS,2006,NL3,1,46
2009,NUTS,2006,NL4,1,16
2009,NUTS,2006,NO0,1,94
2009,NUTS,2006,PL1,1,37
2009,NUTS,2006,PL2,1,8
2009,NUTS,2006,PL3,1,53
2009,NUTS,2006,PL4,1,6
2009,NUTS,2006,PL5,1,11
2009,NUTS,2006,PL6,1,3
2009,NUTS,2006,PT1,1,61
2009,NUTS,2006,PT2,1,36
2009,NUTS,2006,PT3,1,56
2009,NUTS,2006,RO1,1,85
2009,NUTS,2006,RO2,1,60
2009,NUTS,2006,RO3,1,49
2009,NUTS,2006,RO4,1,16
2009,NUTS,2006,SE1,1,37
2009,NUTS,2006,SE2,1,68
2009,NUTS,2006,SE3,1,24
2009,NUTS,2006,SI0,1,55
2009,NUTS,2006,SK0,1,45
2009,NUTS,2006,TR1,1,71
2009,NUTS,2006,TR2,1,67
2009,NUTS,2006,TR3,1,62
2009,NUTS,2006,TR4,1,25
2009,NUTS,2006,TR5,1,74
2009,NUTS,2006,TR6,1,44
2009,NUTS,2006,TR7,1,25
2009,NUTS,2006,TR8,1,56
2009,NUTS,2006,TR9,1,39
2009,NUTS,2006,TRA,1,99
2009,NUTS,2006,TRB,1,1
2009,NUTS,2006,TRC,1,1
2009,NUTS,2006,UKC,1,43
2009,NUTS,2006,UKD,1,49
2009,NUTS,2006,UKE,1,91
2009,NUTS,2006,UKF,1,89
2009,NUTS,2006,UKG,1,89
2009,NUTS,2006,UKH,1,73
2009,NUTS,2006,UKI,1,21
2009,NUTS,2006,UKJ,1,14
2009,NUTS,2006,UKK,1,0
2009,NUTS,2006,UKL,1,94
2009,NUTS,2006,UKM,1,50
2009,NUTS,2006,UKN,1,73
2009,NUTS,2006,AT11,2,55
2009,NUTS,2006,AT12,2,50
2009,NUTS,2006,AT13,2,41
2009,NUTS,2006,AT21,2,33
2009,NUTS,2006,AT22,2,51
2009,NUTS,2006,AT31,2,35
2009,NUTS,2006,AT32,2,5
2009,NUTS,2006,AT33,2,28
2009,NUTS,2006,AT34,2,88
2009,NUTS,2006,BE10,2,77
2009,NUTS,2006,BE21,2,21
2009,NUTS,2006,BE22,2,92
2009,NUTS,2006,BE23,2,25
2009,NUTS,2006,BE24,2,12
2009,NUTS,2006,BE25,2,80
2009,NUTS,2006,BE31,2,8
2009,NUTS,2006,BE32,2,49
2009,NUTS,2006,BE33,2,72
2009,NUTS,2006,BE34,2,66
2009,NUTS,2006,BE35,2,72
2009,NUTS,2006,BG31,2,14
2009,NUTS,2006,BG32,2,23
2009,NUTS,2006,BG33,2,57
2009,NUTS,2006,BG34,2,85
2009,NUTS,2006,BG41,2,8
2009,NUTS,2006,BG42,2,94
2009,NUTS,2006,CH01,2,14
2009,NUTS,2006,CH02,2,22
2009,NUTS,2006,CH03,2,80
2009,NUTS,2006,CH04,2,46
2009,NUTS,2006,CH05,2,79
2009,NUTS,2006,CH06,2,35
2009,NUTS,2006,CH07,2,98
2009,NUTS,2006,CY00,2,20
2009,NUTS,2006,CZ01,2,28
2009,NUTS,2006,CZ02,2,31
2009,NUTS,2006,CZ03,2,87
2009,NUTS,2006,CZ04,2,18
2009,NUTS,2006,CZ05,2,53
2009,NUTS,2006,CZ06,2,71
2009,NUTS,2006,CZ07,2,86
2009,NUTS,2006,CZ08,2,88
2009,NUTS,2006,DE11,2,16
2009,NUTS,2006,DE12,2,87
2009,NUTS,2006,DE13,2,50
2009,NUTS,2006,DE14,2,16
2009,NUTS,2006,DE21,2,0
2009,NUTS,2006,DE22,2,45
2009,NUTS,2006,DE23,2,33
2009,NUTS,2006,DE24,2,24
2009,NUTS,2006,DE25,2,38
2009,NUTS,2006,DE26,2,72
2009,NUTS,2006,DE27,2,91
2009,NUTS,2006,DE30,2,57
2009,NUTS,2006,DE41,2,60
2009,NUTS,2006,DE42,2,10
2009,NUTS,2006,DE50,2,25
2009,NUTS,2006,DE60,2,63
2009,NUTS,2006,DE71,2,18
2009,NUTS,2006,DE72,2,11
2009,NUTS,2006,DE73,2,24
2009,NUTS,2006,DE80,2,13
2009,NUTS,2006,DE91,2,1
2009,NUTS,2006,DE92,2,73
2009,NUTS,2006,DE93,2,63
2009,NUTS,2006,DE94,2,54
2009,NUTS,2006,DEA1,2,26
2009,NUTS,2006,DEA2,2,13
2009,NUTS,2006,DEA3,2,74
2009,NUTS,2006,DEA4,2,88
2009,NUTS,2006,DEA5,2,47
2009,NUTS,2006,DEB1,2,15
2009,NUTS,2006,DEB2,2,4
2009,NUTS,2006,DEB3,2,59
2009,NUTS,2006,DEC0,2,26
2009,NUTS,2006,DED1,2,51
2009,NUTS,2006,DED2,2,39
2009,NUTS,2006,DED3,2,96
2009,NUTS,2006,DEE0,2,100
2009,NUTS,2006,DEF0,2,97
2009,NUTS,2006,DEG0,2,49
2009,NUTS,2006,DK01,2,86
2009,NUTS,2006,DK02,2,22
2009,NUTS,2006,DK03,2,98
2009,NUTS,2006,DK04,2,46
2009,NUTS,2006,DK05,2,90
2009,NUTS,2006,EE00,2,89
2009,NUTS,2006,ES11,2,18
2009,NUTS,2006,ES12,2,92
2009,NUTS,2006,ES13,2,43
2009,NUTS,2006,ES21,2,42
2009,NUTS,2006,ES22,2,60
2009,NUTS,2006,ES23,2,91
2009,NUTS,2006,ES24,2,41
2009,NUTS,2006,ES30,2,70
2009,NUTS,2006,ES41,2,71
2009,NUTS,2006,ES42,2,76
2009,NUTS,2006,ES43,2,2
2009,NUTS,2006,ES51,2,50
2009,NUTS,2006,ES52,2,2
2009,NUTS,2006,ES53,2,16
2009,NUTS,2006,ES61,2,26
2009,NUTS,2006,ES62,2,69
2009,NUTS,2006,ES63,2,72
2009,NUTS,2006,ES64,2,79
2009,NUTS,2006,ES70,2,85
2009,NUTS,2006,FI13,2,42
2009,NUTS,2006,FI18,2,42
2009,NUTS,2006,FI19,2,54
2009,NUTS,2006,FI1A,2,31
2009,NUTS,2006,FI20,2,18
2009,NUTS,2006,FR10,2,13
2009,NUTS,2006,FR21,2,37
2009,NUTS,2006,FR22,2,43
2009,NUTS,2006,FR23,2,11
2009,NUTS,2006,FR24,2,72
2009,NUTS,2006,FR25,2,17
2009,NUTS,2006,FR26,2,47
2009,NUTS,2006,FR30,2,54
2009,NUTS,2006,FR41,2,72
2009,NUTS,2006,FR42,2,54
2009,NUTS,2006,FR43,2,76
2009,NUTS,2006,FR51,2,16
2009,NUTS,2006,FR52,2,24
2009,NUTS,2006,FR53,2,43
2009,NUTS,2006,FR61,2,97
2009,NUTS,2006,FR62,2,83
2009,NUTS,2006,FR63,2,36
2009,NUTS,2006,FR71,2,90
2009,NUTS,2006,FR72,2,49
2009,NUTS,2006,FR81,2,38
2009,NUTS,2006,FR82,2,41
2009,NUTS,2006,FR83,2,64
2009,NUTS,2006,FR91,2,62
2009,NUTS,2006,FR92,2,5
2009,NUTS,2006,FR93,2,69
2009,NUTS,2006,FR94,2,21
2009,NUTS,2006,GR11,2,43
2009,NUTS,2006,GR12,2,85
2009,NUTS,2006,GR13,2,71
2009,NUTS,2006,GR14,2,3
2009,NUTS,2006,GR21,2,43
2009,NUTS,2006,GR22,2,32
2009,NUTS,2006,GR23,2,96
2009,NUTS,2006,GR24,2,84
2009,NUTS,2006,GR25,2,4
2009,NUTS,2006,GR30,2,61
2009,NUTS,2006,GR41,2,61
2009,NUTS,2006,GR42,2,6
2009,NUTS,2006,GR43,2,26
2009,NUTS,2006,HR01,2,15
2009,NUTS,2006,HR02,2,63
2009,NUTS,2006,HR03,2,74
2009,NUTS,2006,HU10,2,28
2009,NUTS,2006,HU21,2,17
2009,NUTS,2006,HU22,2,34
2009,NUTS,2006,HU23,2,53
2009,NUTS,2006,HU31,2,76
2009,NUTS,2006,HU32,2,36
2009,NUTS,2006,HU33,2,44
2009,NUTS,2006,IE01,2,17
2009,NUTS,2006,IE02,2,86
2009,NUTS,2006,IS00,2,47
2009,NUTS,2006,ITC1,2,37
2009,NUTS,2006,ITC2,2,34
2009,NUTS,2006,ITC3,2,10
2009,NUTS,2006,ITC4,2,70
2009,NUTS,2006,ITD1,2,9
2009,NUTS,2006,ITD2,2,14
2009,NUTS,2006,ITD3,2,95
2009,NUTS,2006,ITD4,2,55
2009,NUTS,2006,ITD5,2,33
2009,NUTS,2006,ITE1,2,43
2009,NUTS,2006,ITE2,2,75
2009,NUTS,2006,ITE3,2,70
2009,NUTS,2006,ITE4,2,28
2009,NUTS,2006,ITF1,2,79
2009,NUTS,2006,ITF2,2,30
2009,NUTS,2006,ITF3,2,78
2009,NUTS,2006,ITF4,2,77
2009,NUTS,2006,ITF5,2,3
2009,NUTS,2006,ITF6,2,22
2009,NUTS,2006,ITG1,2,96
2009,NUTS,2006,ITG2,2,33
2009,NUTS,2006,LI00,2,30
2009,NUTS,2006,LT00,2,46
2009,NUTS,2006,LU00,2,61
2009,NUTS,2006,LV00,2,96
2009,NUTS,2006,ME00,2,76
2009,NUTS,2006,MK00,2,49
2009,NUTS,2006,MT00,2,68
2009,NUTS,2006,NL11,2,10
2009,NUTS,2006,NL12,2,55
2009,NUTS,2006,NL13,2,62
2009,NUTS,2006,NL21,2,37
2009,NUTS,2006,NL22,2,10
2009,NUTS,2006,NL23,2,18
2009,NUTS,2006,NL31,2,70
2009,NUTS,2006,NL32,2,19
2009,NUTS,2006,NL33,2,95
2009,NUTS,2006,NL34,2,95
2009,NUTS,2006,NL41,2,44
2009,NUTS,2006,NL42,2,81
2009,NUTS,2006,NO01,2,81
2009,NUTS,2006,NO02,2,44
2009,NUTS,2006,NO03,2,29
2009,NUTS,2006,NO04,2,7
2009,NUTS,2006,NO05,2,27
2009,NUTS,2006,NO06,2,80
2009,NUTS,2006,NO07,2,63
2009,NUTS,2006,PL11,2,68
2009,NUTS,2006,PL12,2,61
2009,NUTS,2006,PL21,2,41
2009,NUTS,2006,PL22,2,82
2009,NUTS,2006,PL31,2,57
2009,NUTS,2006,PL32,2,68
2009,NUTS,2006,PL33,2,94
2009,NUTS,2006,PL34,2,4
2009,NUTS,2006,PL41,2,84
2009,NUTS,2006,PL42,2,100
2009,NUTS,2006,PL43,2,37
2009,NUTS,2006,PL51,2,9
2009,NUTS,2006,PL52,2,23
2009,NUTS,2006,PL61,2,38
2009,NUTS,2006,PL62,2,60
2009,NUTS,2006,PL63,2,83
2009,NUTS,2006,PT11,2,43
2009,NUTS,2006,PT15,2,49
2009,NUTS,2006,PT16,2,50
2009,NUTS,2006,PT17,2,4
2009,NUTS,2006,PT18,2,93
2009,NUTS,2006,PT20,2,24
2009,NUTS,2006,PT30,2,23
2009,NUTS,2006,RO11,2,76
2009,NUTS,2006,RO12,2,94
2009,NUTS,2006,RO21,2,61
2009,NUTS,2006,RO22,2,6
2009,NUTS,2006,RO31,2,71
2009,NUTS,2006,RO32,2,48
2009,NUTS,2006,RO41,2,46
2009,NUTS,2006,RO42,2,38
2009,NUTS,2006,SE11,2,43
2009,NUTS,2006,SE12,2,74
2009,NUTS,2006,SE21,2,64
2009,NUTS,2006,SE22,2,21
2009,NUTS,2006,SE23,2,20
2009,NUTS,2006,SE31,2,94
2009,NUTS,2006,SE32,2,7
2009,NUTS,2006,SE33,2,97
2009,NUTS,2006,SI01,2,53
2009,NUTS,2006,SI02,2,43
2009,NUTS,2006,SK01,2,16
2009,NUTS,2006,SK02,2,43
2009,NUTS,2006,SK03,2,30
2009,NUTS,2006,SK04,2,84
2009,NUTS,2006,TR10,2,45
2009,NUTS,2006,TR21,2,21
2009,NUTS,2006,TR22,2,64
2009,NUTS,2006,TR31,2,60
2009,NUTS,2006,TR32,2,54
2009,NUTS,2006,TR33,2,5
2009,NUTS,2006,TR41,2,53
2009,NUTS,2006,TR42,2,13
2009,NUTS,2006,TR51,2,15
2009,NUTS,2006,TR52,2,90
2009,NUTS,2006,TR61,2,92
2009,NUTS,2006,TR62,2,94
2009,NUTS,2006,TR63,2,96
2009,NUTS,2006,TR71,2,90
2009,NUTS,2006,TR72,2,63
2009,NUTS,2006,TR81,2,75
2009,NUTS,2006,TR82,2,81
2009,NUTS,2006,TR83,2,70
2009,NUTS,2006,TR90,2,33
2009,NUTS,2006,TRA1,2,39
2009,NUTS,2006,TRA2,2,40
2009,NUTS,2006,TRB1,2,79
2009,NUTS,2006,TRB2,2,25
2009,NUTS,2006,TRC1,2,11
2009,NUTS,2006,TRC2,2,31
2009,NUTS,2006,TRC3,2,22
2009,NUTS,2006,UKC1,2,49
2009,NUTS,2006,UKC2,2,71
2009,NUTS,2006,UKD1,2,84
2009,NUTS,2006,UKD2,2,33
2009,NUTS,2006,UKD3,2,52
2009,NUTS,2006,UKD4,2,81
2009,NUTS,2006,UKD5,2,90
2009,NUTS,2006,UKE1,2,77
2009,NUTS,2006,UKE2,2,19
2009,NUTS,2006,UKE3,2,75
2009,NUTS,2006,UKE4,2,1
2009,NUTS,2006,UKF1,2,45
2009,NUTS,2006,UKF2,2,18
2009,NUTS,2006,UKF3,2,7
2009,NUTS,2006,UKG1,2,61
2009,NUTS,2006,UKG2,2,54
2009,NUTS,2006,UKG3,2,66
2009,NUTS,2006,UKH1,2,56
2009,NUTS,2006,UKH2,2,35
2009,NUTS,2006,UKH3,2,0
2009,NUTS,2006,UKI1,2,21
2009,NUTS,2006,UKI2,2,46
2009,NUTS,2006,UKJ1,2,65
2009,NUTS,2006,UKJ2,2,75
2009,NUTS,2006,UKJ3,2,30
2009,NUTS,2006,UKJ4,2,6
2009,NUTS,2006,UKK1,2,77
2009,NUTS,2006,UKK2,2,16
2009,NUTS,2006,UKK3,2,31
2009,NUTS,2006,UKK4,2,4
2009,NUTS,2006,UKL1,2,53
2009,NUTS,2006,UKL2,2,30
2009,NUTS,2006,UKM2,2,0
2009,NUTS,2006,UKM3,2,70
2009,NUTS,2006,UKM5,2,50
2009,NUTS,2006,UKM6,2,22
2009,NUTS,2006,UKN0,2,100
2009,NUTS,2006,AT111,3,46
2009,NUTS,2006,AT112,3,35
2009,NUTS,2006,AT113,3,70
2009,NUTS,2006,AT121,3,28
2009,NUTS,2006,AT122,3,95
2009,NUTS,2006,AT123,3,50
2009,NUTS,2006,AT124,3,84
2009,NUTS,2006,AT125,3,70
2009,NUTS,2006,AT126,3,5
2009,NUTS,2006,AT127,3,9
2009,NUTS,2006,AT130,3,16
2009,NUTS,2006,AT211,3,85
2009,NUTS,2006,AT212,3,88
2009,NUTS,2006,AT213,3,16
2009,NUTS,2006,AT221,3,19
2009,NUTS,2006,AT222,3,57
2009,NUTS,2006,AT223,3,18
2009,NUTS,2006,AT224,3,99
2009,NUTS,2006,AT225,3,13
2009,NUTS,2006,AT226,3,36
2009,NUTS,2006,AT311,3,17
2009,NUTS,2006,AT312,3,100
2009,NUTS,2006,AT313,3,52
2009,NUTS,2006,AT314,3,47
2009,NUTS,2006,AT315,3,12
2009,NUTS,2006,AT321,3,59
