year,region_type,region_year_spec,region_id,region_level,podli
2009,NUTS,2006,GR243,3,855
2009,NUTS,2006,GR244,3,209
2009,NUTS,2006,GR245,3,95
2009,NUTS,2006,GR251,3,4
2009,NUTS,2006,GR252,3,329
2009,NUTS,2006,GR253,3,837
2009,NUTS,2006,GR254,3,733
2009,NUTS,2006,GR255,3,391
2009,NUTS,2006,GR300,3,975
2009,NUTS,2006,GR411,3,525
2009,NUTS,2006,GR412,3,240
2009,NUTS,2006,GR413,3,6
2009,NUTS,2006,GR421,3,572
2009,NUTS,2006,GR422,3,791
2009,NUTS,2006,GR431,3,685
2009,NUTS,2006,GR432,3,130
2009,NUTS,2006,GR433,3,882
2009,NUTS,2006,GR434,3,378
2009,NUTS,2006,HR011,3,286
2009,NUTS,2006,HR012,3,995
2009,NUTS,2006,HR013,3,591
2009,NUTS,2006,HR014,3,885
2009,NUTS,2006,HR015,3,128
2009,NUTS,2006,HR016,3,260
2009,NUTS,2006,HR021,3,598
2009,NUTS,2006,HR022,3,874
2009,NUTS,2006,HR023,3,805
2009,NUTS,2006,HR024,3,66
2009,NUTS,2006,HR025,3,284
2009,NUTS,2006,HR026,3,324
2009,NUTS,2006,HR027,3,64
2009,NUTS,2006,HR028,3,189
2009,NUTS,2006,HR031,3,17
2009,NUTS,2006,HR032,3,388
2009,NUTS,2006,HR033,3,182
2009,NUTS,2006,HR034,3,245
2009,NUTS,2006,HR035,3,10
2009,NUTS,2006,HR036,3,324
2009,NUTS,2006,HR037,3,110
2009,NUTS,2006,HU101,3,418
2009,NUTS,2006,HU102,3,909
2009,NUTS,2006,HU211,3,360
2009,NUTS,2006,HU212,3,72
2009,NUTS,2006,HU213,3,215
2009,NUTS,2006,HU221,3,921
2009,NUTS,2006,HU222,3,308
2009,NUTS,2006,HU223,3,37
2009,NUTS,2006,HU231,3,23
2009,NUTS,2006,HU232,3,111
2009,NUTS,2006,HU233,3,615
2009,NUTS,2006,HU311,3,989
2009,NUTS,2006,HU312,3,260
2009,NUTS,2006,HU313,3,136
2009,NUTS,2006,HU321,3,354
2009,NUTS,2006,HU322,3,499
2009,NUTS,2006,HU323,3,966
2009,NUTS,2006,HU331,3,807
2009,NUTS,2006,HU332,3,901
2009,NUTS,2006,HU333,3,691
2009,NUTS,2006,IE011,3,152
2009,NUTS,2006,IE012,3,277
2009,NUTS,2006,IE013,3,487
2009,NUTS,2006,IE021,3,705
2009,NUTS,2006,IE022,3,216
2009,NUTS,2006,IE023,3,4
2009,NUTS,2006,IE024,3,310
2009,NUTS,2006,IE025,3,68
2009,NUTS,2006,IS001,3,154
2009,NUTS,2006,IS002,3,507
2009,NUTS,2006,ITC11,3,732
2009,NUTS,2006,ITC12,3,370
2009,NUTS,2006,ITC13,3,371
2009,NUTS,2006,ITC14,3,837
2009,NUTS,2006,ITC15,3,952
2009,NUTS,2006,ITC16,3,55
2009,NUTS,2006,ITC17,3,193
2009,NUTS,2006,ITC18,3,528
2009,NUTS,2006,ITC20,3,127
2009,NUTS,2006,ITC31,3,279
2009,NUTS,2006,ITC32,3,928
2009,NUTS,2006,ITC33,3,293
2009,NUTS,2006,ITC34,3,39
2009,NUTS,2006,ITC41,3,436
2009,NUTS,2006,ITC42,3,643
2009,NUTS,2006,ITC43,3,903
2009,NUTS,2006,ITC44,3,832
2009,NUTS,2006,ITC45,3,892
2009,NUTS,2006,ITC46,3,928
2009,NUTS,2006,ITC47,3,515
2009,NUTS,2006,ITC48,3,618
2009,NUTS,2006,ITC49,3,161
2009,NUTS,2006,ITC4A,3,936
2009,NUTS,2006,ITC4B,3,512
2009,NUTS,2006,ITD10,3,507
2009,NUTS,2006,ITD20,3,993
2009,NUTS,2006,ITD31,3,841
2009,NUTS,2006,ITD32,3,986
2009,NUTS,2006,ITD33,3,669
2009,NUTS,2006,ITD34,3,177
2009,NUTS,2006,ITD35,3,163
2009,NUTS,2006,ITD36,3,867
2009,NUTS,2006,ITD37,3,691
2009,NUTS,2006,ITD41,3,755
2009,NUTS,2006,ITD42,3,118
2009,NUTS,2006,ITD43,3,826
2009,NUTS,2006,ITD44,3,855
2009,NUTS,2006,ITD51,3,338
2009,NUTS,2006,ITD52,3,607
2009,NUTS,2006,ITD53,3,890
2009,NUTS,2006,ITD54,3,642
2009,NUTS,2006,ITD55,3,549
2009,NUTS,2006,ITD56,3,648
2009,NUTS,2006,ITD57,3,738
2009,NUTS,2006,ITD58,3,196
2009,NUTS,2006,ITD59,3,326
2009,NUTS,2006,ITE11,3,149
2009,NUTS,2006,ITE12,3,435
2009,NUTS,2006,ITE13,3,757
2009,NUTS,2006,ITE14,3,929
2009,NUTS,2006,ITE15,3,78
2009,NUTS,2006,ITE16,3,732
2009,NUTS,2006,ITE17,3,965
2009,NUTS,2006,ITE18,3,292
2009,NUTS,2006,ITE19,3,263
2009,NUTS,2006,ITE1A,3,847
2009,NUTS,2006,ITE21,3,416
2009,NUTS,2006,ITE22,3,968
2009,NUTS,2006,ITE31,3,673
2009,NUTS,2006,ITE32,3,3
2009,NUTS,2006,ITE33,3,719
2009,NUTS,2006,ITE34,3,305
2009,NUTS,2006,ITE41,3,61
2009,NUTS,2006,ITE42,3,277
2009,NUTS,2006,ITE43,3,18
2009,NUTS,2006,ITE44,3,331
2009,NUTS,2006,ITE45,3,887
2009,NUTS,2006,ITF11,3,758
2009,NUTS,2006,ITF12,3,305
2009,NUTS,2006,ITF13,3,550
2009,NUTS,2006,ITF14,3,819
2009,NUTS,2006,ITF21,3,227
2009,NUTS,2006,ITF22,3,594
2009,NUTS,2006,ITF31,3,864
2009,NUTS,2006,ITF32,3,977
2009,NUTS,2006,ITF33,3,918
2009,NUTS,2006,ITF34,3,890
2009,NUTS,2006,ITF35,3,165
2009,NUTS,2006,ITF41,3,742
2009,NUTS,2006,ITF42,3,191
2009,NUTS,2006,ITF43,3,176
2009,NUTS,2006,ITF44,3,908
2009,NUTS,2006,ITF45,3,129
2009,NUTS,2006,ITF51,3,520
2009,NUTS,2006,ITF52,3,171
2009,NUTS,2006,ITF61,3,157
2009,NUTS,2006,ITF62,3,865
2009,NUTS,2006,ITF63,3,906
2009,NUTS,2006,ITF64,3,735
2009,NUTS,2006,ITF65,3,24
2009,NUTS,2006,ITG11,3,356
2009,NUTS,2006,ITG12,3,6
2009,NUTS,2006,ITG13,3,519
2009,NUTS,2006,ITG14,3,430
2009,NUTS,2006,ITG15,3,675
2009,NUTS,2006,ITG16,3,303
2009,NUTS,2006,ITG17,3,926
2009,NUTS,2006,ITG18,3,602
2009,NUTS,2006,ITG19,3,987
2009,NUTS,2006,ITG25,3,353
2009,NUTS,2006,ITG26,3,189
2009,NUTS,2006,ITG27,3,817
2009,NUTS,2006,ITG28,3,489
2009,NUTS,2006,ITG29,3,962
2009,NUTS,2006,ITG2A,3,249
2009,NUTS,2006,ITG2B,3,988
2009,NUTS,2006,ITG2C,3,192
2009,NUTS,2006,LI000,3,913
2009,NUTS,2006,LT001,3,364
2009,NUTS,2006,LT002,3,50
2009,NUTS,2006,LT003,3,72
2009,NUTS,2006,LT004,3,627
2009,NUTS,2006,LT005,3,899
2009,NUTS,2006,LT006,3,448
2009,NUTS,2006,LT007,3,177
2009,NUTS,2006,LT008,3,791
2009,NUTS,2006,LT009,3,92
2009,NUTS,2006,LT00A,3,688
2009,NUTS,2006,LU000,3,459
2009,NUTS,2006,LV003,3,916
2009,NUTS,2006,LV005,3,426
2009,NUTS,2006,LV006,3,264
2009,NUTS,2006,LV007,3,671
2009,NUTS,2006,LV008,3,522
2009,NUTS,2006,LV009,3,291
2009,NUTS,2006,ME000,3,827
2009,NUTS,2006,MK001,3,916
2009,NUTS,2006,MK002,3,275
2009,NUTS,2006,MK003,3,266
2009,NUTS,2006,MK004,3,615
2009,NUTS,2006,MK005,3,330
2009,NUTS,2006,MK006,3,259
2009,NUTS,2006,MK007,3,633
2009,NUTS,2006,MK008,3,2
2009,NUTS,2006,MT001,3,865
2009,NUTS,2006,MT002,3,970
2009,NUTS,2006,NL111,3,200
2009,NUTS,2006,NL112,3,854
2009,NUTS,2006,NL113,3,405
2009,NUTS,2006,NL121,3,575
2009,NUTS,2006,NL122,3,939
2009,NUTS,2006,NL123,3,329
2009,NUTS,2006,NL131,3,951
2009,NUTS,2006,NL132,3,798
2009,NUTS,2006,NL133,3,306
2009,NUTS,2006,NL211,3,284
2009,NUTS,2006,NL212,3,154
2009,NUTS,2006,NL213,3,962
2009,NUTS,2006,NL221,3,617
2009,NUTS,2006,NL224,3,636
2009,NUTS,2006,NL225,3,410
2009,NUTS,2006,NL226,3,114
2009,NUTS,2006,NL230,3,128
2009,NUTS,2006,NL310,3,10
2009,NUTS,2006,NL321,3,85
2009,NUTS,2006,NL322,3,52
2009,NUTS,2006,NL323,3,569
2009,NUTS,2006,NL324,3,979
2009,NUTS,2006,NL325,3,700
2009,NUTS,2006,NL326,3,603
2009,NUTS,2006,NL327,3,964
2009,NUTS,2006,NL331,3,510
2009,NUTS,2006,NL332,3,25
2009,NUTS,2006,NL333,3,841
2009,NUTS,2006,NL334,3,863
2009,NUTS,2006,NL335,3,329
2009,NUTS,2006,NL336,3,266
2009,NUTS,2006,NL341,3,256
2009,NUTS,2006,NL342,3,360
2009,NUTS,2006,NL411,3,775
2009,NUTS,2006,NL412,3,492
2009,NUTS,2006,NL413,3,447
2009,NUTS,2006,NL414,3,132
2009,NUTS,2006,NL421,3,376
2009,NUTS,2006,NL422,3,319
2009,NUTS,2006,NL423,3,110
2009,NUTS,2006,NO011,3,886
2009,NUTS,2006,NO012,3,752
2009,NUTS,2006,NO021,3,235
2009,NUTS,2006,NO022,3,0
2009,NUTS,2006,NO031,3,805
2009,NUTS,2006,NO032,3,647
2009,NUTS,2006,NO033,3,284
2009,NUTS,2006,NO034,3,68
2009,NUTS,2006,NO041,3,341
2009,NUTS,2006,NO042,3,241
2009,NUTS,2006,NO043,3,314
2009,NUTS,2006,NO051,3,207
2009,NUTS,2006,NO052,3,570
2009,NUTS,2006,NO053,3,42
2009,NUTS,2006,NO061,3,706
2009,NUTS,2006,NO062,3,890
2009,NUTS,2006,NO071,3,978
2009,NUTS,2006,NO072,3,501
2009,NUTS,2006,NO073,3,423
2009,NUTS,2006,PL113,3,365
2009,NUTS,2006,PL114,3,495
2009,NUTS,2006,PL115,3,785
2009,NUTS,2006,PL116,3,105
2009,NUTS,2006,PL117,3,96
2009,NUTS,2006,PL121,3,861
2009,NUTS,2006,PL122,3,919
2009,NUTS,2006,PL127,3,911
2009,NUTS,2006,PL128,3,745
2009,NUTS,2006,PL129,3,946
2009,NUTS,2006,PL12A,3,824
2009,NUTS,2006,PL213,3,754
2009,NUTS,2006,PL214,3,581
2009,NUTS,2006,PL215,3,45
2009,NUTS,2006,PL216,3,196
2009,NUTS,2006,PL217,3,703
2009,NUTS,2006,PL224,3,425
2009,NUTS,2006,PL225,3,491
2009,NUTS,2006,PL227,3,920
2009,NUTS,2006,PL228,3,762
2009,NUTS,2006,PL229,3,819
2009,NUTS,2006,PL22A,3,126
2009,NUTS,2006,PL22B,3,140
2009,NUTS,2006,PL22C,3,78
2009,NUTS,2006,PL311,3,401
2009,NUTS,2006,PL312,3,100
2009,NUTS,2006,PL314,3,578
2009,NUTS,2006,PL315,3,468
2009,NUTS,2006,PL323,3,673
2009,NUTS,2006,PL324,3,517
2009,NUTS,2006,PL325,3,536
2009,NUTS,2006,PL326,3,690
2009,NUTS,2006,PL331,3,370
2009,NUTS,2006,PL332,3,479
2009,NUTS,2006,PL343,3,671
2009,NUTS,2006,PL344,3,772
2009,NUTS,2006,PL345,3,156
2009,NUTS,2006,PL411,3,28
2009,NUTS,2006,PL414,3,709
2009,NUTS,2006,PL415,3,114
2009,NUTS,2006,PL416,3,666
2009,NUTS,2006,PL417,3,127
2009,NUTS,2006,PL418,3,444
2009,NUTS,2006,PL422,3,860
2009,NUTS,2006,PL423,3,966
2009,NUTS,2006,PL424,3,389
2009,NUTS,2006,PL425,3,582
2009,NUTS,2006,PL431,3,869
2009,NUTS,2006,PL432,3,558
2009,NUTS,2006,PL514,3,900
2009,NUTS,2006,PL515,3,428
2009,NUTS,2006,PL516,3,631
2009,NUTS,2006,PL517,3,181
2009,NUTS,2006,PL518,3,126
2009,NUTS,2006,PL521,3,14
2009,NUTS,2006,PL522,3,791
2009,NUTS,2006,PL613,3,758
2009,NUTS,2006,PL614,3,395
2009,NUTS,2006,PL615,3,169
2009,NUTS,2006,PL621,3,135
2009,NUTS,2006,PL622,3,854
2009,NUTS,2006,PL623,3,79
2009,NUTS,2006,PL631,3,66
2009,NUTS,2006,PL633,3,790
2009,NUTS,2006,PL634,3,838
2009,NUTS,2006,PL635,3,462
2009,NUTS,2006,PT111,3,338
2009,NUTS,2006,PT112,3,441
2009,NUTS,2006,PT113,3,42
2009,NUTS,2006,PT114,3,887
2009,NUTS,2006,PT115,3,929
2009,NUTS,2006,PT116,3,81
2009,NUTS,2006,PT117,3,786
2009,NUTS,2006,PT118,3,669
2009,NUTS,2006,PT150,3,734
2009,NUTS,2006,PT161,3,549
2009,NUTS,2006,PT162,3,347
2009,NUTS,2006,PT163,3,482
2009,NUTS,2006,PT164,3,537
2009,NUTS,2006,PT165,3,429
2009,NUTS,2006,PT166,3,754
2009,NUTS,2006,PT167,3,101
2009,NUTS,2006,PT168,3,314
2009,NUTS,2006,PT169,3,850
2009,NUTS,2006,PT16A,3,890
2009,NUTS,2006,PT16B,3,128
2009,NUTS,2006,PT16C,3,757
2009,NUTS,2006,PT171,3,435
2009,NUTS,2006,PT172,3,906
2009,NUTS,2006,PT181,3,926
2009,NUTS,2006,PT182,3,454
2009,NUTS,2006,PT183,3,263
2009,NUTS,2006,PT184,3,657
2009,NUTS,2006,PT185,3,451
2009,NUTS,2006,PT200,3,72
2009,NUTS,2006,PT300,3,656
2009,NUTS,2006,RO111,3,897
2009,NUTS,2006,RO112,3,159
2009,NUTS,2006,RO113,3,713
2009,NUTS,2006,RO114,3,262
2009,NUTS,2006,RO115,3,559
2009,NUTS,2006,RO116,3,90
2009,NUTS,2006,RO121,3,614
2009,NUTS,2006,RO122,3,498
2009,NUTS,2006,RO123,3,308
2009,NUTS,2006,RO124,3,554
2009,NUTS,2006,RO125,3,326
2009,NUTS,2006,RO126,3,190
2009,NUTS,2006,RO211,3,315
2009,NUTS,2006,RO212,3,952
2009,NUTS,2006,RO213,3,186
2009,NUTS,2006,RO214,3,775
2009,NUTS,2006,RO215,3,31
2009,NUTS,2006,RO216,3,694
2009,NUTS,2006,RO221,3,819
2009,NUTS,2006,RO222,3,556
2009,NUTS,2006,RO223,3,498
2009,NUTS,2006,RO224,3,142
2009,NUTS,2006,RO225,3,703
2009,NUTS,2006,RO226,3,763
2009,NUTS,2006,RO311,3,362
2009,NUTS,2006,RO312,3,934
2009,NUTS,2006,RO313,3,329
2009,NUTS,2006,RO314,3,782
2009,NUTS,2006,RO315,3,79
2009,NUTS,2006,RO316,3,96
2009,NUTS,2006,RO317,3,863
2009,NUTS,2006,RO321,3,623
2009,NUTS,2006,RO322,3,477
2009,NUTS,2006,RO411,3,181
2009,NUTS,2006,RO412,3,678
2009,NUTS,2006,RO413,3,708
2009,NUTS,2006,RO414,3,35
2009,NUTS,2006,RO415,3,95
2009,NUTS,2006,RO421,3,956
2009,NUTS,2006,RO422,3,222
2009,NUTS,2006,RO423,3,453
2009,NUTS,2006,RO424,3,888
2009,NUTS,2006,SE110,3,63
2009,NUTS,2006,SE121,3,12
2009,NUTS,2006,SE122,3,394
2009,NUTS,2006,SE123,3,348
2009,NUTS,2006,SE124,3,330
2009,NUTS,2006,SE125,3,985
2009,NUTS,2006,SE211,3,859
2009,NUTS,2006,SE212,3,332
2009,NUTS,2006,SE213,3,234
2009,NUTS,2006,SE214,3,208
2009,NUTS,2006,SE221,3,411
2009,NUTS,2006,SE224,3,86
2009,NUTS,2006,SE231,3,818
2009,NUTS,2006,SE232,3,358
2009,NUTS,2006,SE311,3,348
2009,NUTS,2006,SE312,3,438
2009,NUTS,2006,SE313,3,140
2009,NUTS,2006,SE321,3,253
2009,NUTS,2006,SE322,3,535
2009,NUTS,2006,SE331,3,67
2009,NUTS,2006,SE332,3,687
2009,NUTS,2006,SI011,3,852
2009,NUTS,2006,SI012,3,540
2009,NUTS,2006,SI013,3,448
2009,NUTS,2006,SI014,3,973
2009,NUTS,2006,SI015,3,483
2009,NUTS,2006,SI016,3,88
2009,NUTS,2006,SI017,3,721
2009,NUTS,2006,SI018,3,660
2009,NUTS,2006,SI021,3,917
2009,NUTS,2006,SI022,3,297
2009,NUTS,2006,SI023,3,377
2009,NUTS,2006,SI024,3,701
2009,NUTS,2006,SK010,3,948
2009,NUTS,2006,SK021,3,168
2009,NUTS,2006,SK022,3,627
2009,NUTS,2006,SK023,3,521
2009,NUTS,2006,SK031,3,333
2009,NUTS,2006,SK032,3,546
2009,NUTS,2006,SK041,3,884
2009,NUTS,2006,SK042,3,888
2009,NUTS,2006,TR100,3,58
2009,NUTS,2006,TR211,3,770
2009,NUTS,2006,TR212,3,541
2009,NUTS,2006,TR213,3,131
2009,NUTS,2006,TR221,3,250
2009,NUTS,2006,TR222,3,160
2009,NUTS,2006,TR310,3,808
2009,NUTS,2006,TR321,3,668
2009,NUTS,2006,TR322,3,739
2009,NUTS,2006,TR323,3,807
2009,NUTS,2006,TR331,3,284
2009,NUTS,2006,TR332,3,114
2009,NUTS,2006,TR333,3,242
2009,NUTS,2006,TR334,3,470
2009,NUTS,2006,TR411,3,901
2009,NUTS,2006,TR412,3,114
2009,NUTS,2006,TR413,3,152
2009,NUTS,2006,TR421,3,348
2009,NUTS,2006,TR422,3,563
2009,NUTS,2006,TR423,3,161
2009,NUTS,2006,TR424,3,401
2009,NUTS,2006,TR425,3,581
2009,NUTS,2006,TR510,3,48
2009,NUTS,2006,TR521,3,177
2009,NUTS,2006,TR522,3,79
2009,NUTS,2006,TR611,3,628
2009,NUTS,2006,TR612,3,551
2009,NUTS,2006,TR613,3,314
2009,NUTS,2006,TR621,3,690
2009,NUTS,2006,TR622,3,804
2009,NUTS,2006,TR631,3,722
2009,NUTS,2006,TR632,3,190
2009,NUTS,2006,TR633,3,958
2009,NUTS,2006,TR711,3,584
2009,NUTS,2006,TR712,3,994
2009,NUTS,2006,TR713,3,792
2009,NUTS,2006,TR714,3,882
2009,NUTS,2006,TR715,3,548
2009,NUTS,2006,TR721,3,94
2009,NUTS,2006,TR722,3,392
2009,NUTS,2006,TR723,3,661
2009,NUTS,2006,TR811,3,236
2009,NUTS,2006,TR812,3,103
2009,NUTS,2006,TR813,3,844
2009,NUTS,2006,TR821,3,639
2009,NUTS,2006,TR822,3,996
2009,NUTS,2006,TR823,3,15
2009,NUTS,2006,TR831,3,24
2009,NUTS,2006,TR832,3,228
2009,NUTS,2006,TR833,3,733
2009,NUTS,2006,TR834,3,418
2009,NUTS,2006,TR901,3,650
2009,NUTS,2006,TR902,3,511
2009,NUTS,2006,TR903,3,440
2009,NUTS,2006,TR904,3,193
2009,NUTS,2006,TR905,3,631
2009,NUTS,2006,TR906,3,254
2009,NUTS,2006,TRA11,3,85
2009,NUTS,2006,TRA12,3,198
2009,NUTS,2006,TRA13,3,609
2009,NUTS,2006,TRA21,3,135
2009,NUTS,2006,TRA22,3,25
2009,NUTS,2006,TRA23,3,720
2009,NUTS,2006,TRA24,3,564
2009,NUTS,2006,TRB11,3,771
2009,NUTS,2006,TRB12,3,986
2009,NUTS,2006,TRB13,3,309
2009,NUTS,2006,TRB14,3,274
2009,NUTS,2006,TRB21,3,22
2009,NUTS,2006,TRB22,3,888
2009,NUTS,2006,TRB23,3,121
2009,NUTS,2006,TRB24,3,780
2009,NUTS,2006,TRC11,3,20
2009,NUTS,2006,TRC12,3,391
2009,NUTS,2006,TRC13,3,475
2009,NUTS,2006,TRC21,3,726
2009,NUTS,2006,TRC22,3,443
2009,NUTS,2006,TRC31,3,22
2009,NUTS,2006,TRC32,3,999
2009,NUTS,2006,TRC33,3,835
2009,NUTS,2006,TRC34,3,802
2009,NUTS,2006,UKC11,3,122
2009,NUTS,2006,UKC12,3,305
2009,NUTS,2006,UKC13,3,446
2009,NUTS,2006,UKC14,3,170
2009,NUTS,2006,UKC21,3,40
2009,NUTS,2006,UKC22,3,835
2009,NUTS,2006,UKC23,3,229
2009,NUTS,2006,UKD11,3,574
2009,NUTS,2006,UKD12,3,933
2009,NUTS,2006,UKD21,3,130
2009,NUTS,2006,UKD22,3,392
2009,NUTS,2006,UKD31,3,930
2009,NUTS,2006,UKD32,3,378
2009,NUTS,2006,UKD41,3,188
2009,NUTS,2006,UKD42,3,741
2009,NUTS,2006,UKD43,3,26
2009,NUTS,2006,UKD51,3,68
2009,NUTS,2006,UKD52,3,699
2009,NUTS,2006,UKD53,3,796
2009,NUTS,2006,UKD54,3,5
2009,NUTS,2006,UKE11,3,232
2009,NUTS,2006,UKE12,3,527
2009,NUTS,2006,UKE13,3,61
2009,NUTS,2006,UKE21,3,139
2009,NUTS,2006,UKE22,3,396
2009,NUTS,2006,UKE31,3,637
2009,NUTS,2006,UKE32,3,77
2009,NUTS,2006,UKE41,3,888
2009,NUTS,2006,UKE42,3,645
2009,NUTS,2006,UKE43,3,922
2009,NUTS,2006,UKF11,3,865
2009,NUTS,2006,UKF12,3,918
2009,NUTS,2006,UKF13,3,954
2009,NUTS,2006,UKF14,3,213
2009,NUTS,2006,UKF15,3,878
2009,NUTS,2006,UKF16,3,916
2009,NUTS,2006,UKF21,3,130
2009,NUTS,2006,UKF22,3,163
2009,NUTS,2006,UKF23,3,352
2009,NUTS,2006,UKF30,3,133
2009,NUTS,2006,UKG11,3,75
2009,NUTS,2006,UKG12,3,63
2009,NUTS,2006,UKG13,3,91
2009,NUTS,2006,UKG21,3,296
2009,NUTS,2006,UKG22,3,847
2009,NUTS,2006,UKG23,3,942
2009,NUTS,2006,UKG24,3,707
2009,NUTS,2006,UKG31,3,791
2009,NUTS,2006,UKG32,3,972
2009,NUTS,2006,UKG33,3,576
2009,NUTS,2006,UKG34,3,773
2009,NUTS,2006,UKG35,3,289
2009,NUTS,2006,UKH11,3,127
2009,NUTS,2006,UKH12,3,848
2009,NUTS,2006,UKH13,3,540
2009,NUTS,2006,UKH14,3,382
2009,NUTS,2006,UKH21,3,349
2009,NUTS,2006,UKH22,3,24
2009,NUTS,2006,UKH23,3,354
2009,NUTS,2006,UKH31,3,555
2009,NUTS,2006,UKH32,3,125
2009,NUTS,2006,UKH33,3,366
2009,NUTS,2006,UKI11,3,377
2009,NUTS,2006,UKI12,3,171
2009,NUTS,2006,UKI21,3,210
2009,NUTS,2006,UKI22,3,144
2009,NUTS,2006,UKI23,3,608
2009,NUTS,2006,UKJ11,3,220
2009,NUTS,2006,UKJ12,3,142
2009,NUTS,2006,UKJ13,3,769
2009,NUTS,2006,UKJ14,3,851
2009,NUTS,2006,UKJ21,3,409
2009,NUTS,2006,UKJ22,3,61
2009,NUTS,2006,UKJ23,3,798
2009,NUTS,2006,UKJ24,3,342
2009,NUTS,2006,UKJ31,3,199
2009,NUTS,2006,UKJ32,3,736
2009,NUTS,2006,UKJ33,3,609
2009,NUTS,2006,UKJ34,3,831
2009,NUTS,2006,UKJ41,3,625
2009,NUTS,2006,UKJ42,3,39
2009,NUTS,2006,UKK11,3,249
2009,NUTS,2006,UKK12,3,924
2009,NUTS,2006,UKK13,3,270
2009,NUTS,2006,UKK14,3,929
2009,NUTS,2006,UKK15,3,646
2009,NUTS,2006,UKK21,3,64
2009,NUTS,2006,UKK22,3,78
2009,NUTS,2006,UKK23,3,9
2009,NUTS,2006,UKK30,3,863
2009,NUTS,2006,UKK41,3,947
2009,NUTS,2006,UKK42,3,672
2009,NUTS,2006,UKK43,3,724
2009,NUTS,2006,UKL11,3,177
2009,NUTS,2006,UKL12,3,519
2009,NUTS,2006,UKL13,3,898
2009,NUTS,2006,UKL14,3,856
2009,NUTS,2006,UKL15,3,514
2009,NUTS,2006,UKL16,3,485
2009,NUTS,2006,UKL17,3,107
2009,NUTS,2006,UKL18,3,243
2009,NUTS,2006,UKL21,3,862
2009,NUTS,2006,UKL22,3,916
2009,NUTS,2006,UKL23,3,864
2009,NUTS,2006,UKL24,3,611
2009,NUTS,2006,UKM21,3,511
2009,NUTS,2006,UKM22,3,402
2009,NUTS,2006,UKM23,3,15
2009,NUTS,2006,UKM24,3,571
2009,NUTS,2006,UKM25,3,427
2009,NUTS,2006,UKM26,3,681
2009,NUTS,2006,UKM27,3,65
2009,NUTS,2006,UKM28,3,86
2009,NUTS,2006,UKM31,3,293
2009,NUTS,2006,UKM32,3,614
2009,NUTS,2006,UKM33,3,611
2009,NUTS,2006,UKM34,3,873
2009,NUTS,2006,UKM35,3,100
2009,NUTS,2006,UKM36,3,176
2009,NUTS,2006,UKM37,3,401
2009,NUTS,2006,UKM38,3,827
2009,NUTS,2006,UKM50,3,287
2009,NUTS,2006,UKM61,3,688
2009,NUTS,2006,UKM62,3,11
2009,NUTS,2006,UKM63,3,739
2009,NUTS,2006,UKM64,3,978
2009,NUTS,2006,UKM65,3,237
2009,NUTS,2006,UKM66,3,59
2009,NUTS,2006,UKN01,3,863
2009,NUTS,2006,UKN02,3,243
2009,NUTS,2006,UKN03,3,168
2009,NUTS,2006,UKN04,3,288
2009,NUTS,2006,UKN05,3,602
2010,NUTS,2010,AT,0,691
2010,NUTS,2010,BE,0,904
2010,NUTS,2010,BG,0,55
2010,NUTS,2010,CH,0,318
2010,NUTS,2010,CY,0,529
2010,NUTS,2010,CZ,0,481
2010,NUTS,2010,DE,0,360
2010,NUTS,2010,DK,0,734
2010,NUTS,2010,EE,0,740
2010,NUTS,2010,EL,0,208
2010,NUTS,2010,ES,0,346
2010,NUTS,2010,FI,0,636
2010,NUTS,2010,FR,0,396
2010,NUTS,2010,HR,0,473
2010,NUTS,2010,HU,0,881
2010,NUTS,2010,IE,0,17
2010,NUTS,2010,IS,0,278
2010,NUTS,2010,IT,0,237
2010,NUTS,2010,LI,0,308
2010,NUTS,2010,LT,0,47
2010,NUTS,2010,LU,0,184
2010,NUTS,2010,LV,0,851
2010,NUTS,2010,ME,0,197
2010,NUTS,2010,MK,0,716
2010,NUTS,2010,MT,0,316
2010,NUTS,2010,NL,0,181
2010,NUTS,2010,NO,0,331
2010,NUTS,2010,PL,0,145
2010,NUTS,2010,PT,0,487
2010,NUTS,2010,RO,0,152
2010,NUTS,2010,SE,0,304
2010,NUTS,2010,SI,0,345
2010,NUTS,2010,SK,0,228
2010,NUTS,2010,TR,0,698
2010,NUTS,2010,UK,0,414
2010,NUTS,2010,AT1,1,424
2010,NUTS,2010,AT2,1,243
2010,NUTS,2010,AT3,1,997
2010,NUTS,2010,BE1,1,835
2010,NUTS,2010,BE2,1,197
2010,NUTS,2010,BE3,1,784
2010,NUTS,2010,BG3,1,479
2010,NUTS,2010,BG4,1,579
2010,NUTS,2010,CH0,1,405
2010,NUTS,2010,CY0,1,863
2010,NUTS,2010,CZ0,1,533
2010,NUTS,2010,DE1,1,468
2010,NUTS,2010,DE2,1,343
2010,NUTS,2010,DE3,1,813
2010,NUTS,2010,DE4,1,573
2010,NUTS,2010,DE5,1,645
2010,NUTS,2010,DE6,1,78
2010,NUTS,2010,DE7,1,556
2010,NUTS,2010,DE8,1,412
2010,NUTS,2010,DE9,1,416
2010,NUTS,2010,DEA,1,337
2010,NUTS,2010,DEB,1,762
2010,NUTS,2010,DEC,1,858
2010,NUTS,2010,DED,1,458
2010,NUTS,2010,DEE,1,277
2010,NUTS,2010,DEF,1,692
2010,NUTS,2010,DEG,1,161
2010,NUTS,2010,DK0,1,289
2010,NUTS,2010,EE0,1,248
2010,NUTS,2010,EL1,1,210
