year,region_type,region_year_spec,region_id,region_level,ruzko
2011,NUTS,2010,TR711,3,8139
2011,NUTS,2010,TR712,3,5055
2011,NUTS,2010,TR713,3,2122
2011,NUTS,2010,TR714,3,2932
2011,NUTS,2010,TR715,3,9185
2011,NUTS,2010,TR721,3,4347
2011,NUTS,2010,TR722,3,4279
2011,NUTS,2010,TR723,3,122
2011,NUTS,2010,TR811,3,4599
2011,NUTS,2010,TR812,3,6171
2011,NUTS,2010,TR813,3,8854
2011,NUTS,2010,TR821,3,8311
2011,NUTS,2010,TR822,3,105
2011,NUTS,2010,TR823,3,7934
2011,NUTS,2010,TR831,3,1755
2011,NUTS,2010,TR832,3,2065
2011,NUTS,2010,TR833,3,1150
2011,NUTS,2010,TR834,3,3712
2011,NUTS,2010,TR901,3,6056
2011,NUTS,2010,TR902,3,3903
2011,NUTS,2010,TR903,3,6343
2011,NUTS,2010,TR904,3,2768
2011,NUTS,2010,TR905,3,8346
2011,NUTS,2010,TR906,3,7082
2011,NUTS,2010,TRA11,3,7189
2011,NUTS,2010,TRA12,3,3611
2011,NUTS,2010,TRA13,3,8309
2011,NUTS,2010,TRA21,3,6049
2011,NUTS,2010,TRA22,3,5874
2011,NUTS,2010,TRA23,3,4709
2011,NUTS,2010,TRA24,3,1777
2011,NUTS,2010,TRB11,3,7481
2011,NUTS,2010,TRB12,3,6019
2011,NUTS,2010,TRB13,3,6201
2011,NUTS,2010,TRB14,3,2719
2011,NUTS,2010,TRB21,3,3047
2011,NUTS,2010,TRB22,3,5769
2011,NUTS,2010,TRB23,3,2983
2011,NUTS,2010,TRB24,3,5763
2011,NUTS,2010,TRC11,3,7186
2011,NUTS,2010,TRC12,3,3975
2011,NUTS,2010,TRC13,3,7545
2011,NUTS,2010,TRC21,3,934
2011,NUTS,2010,TRC22,3,4784
2011,NUTS,2010,TRC31,3,8898
2011,NUTS,2010,TRC32,3,73
2011,NUTS,2010,TRC33,3,9681
2011,NUTS,2010,TRC34,3,985
2011,NUTS,2010,UKC11,3,8090
2011,NUTS,2010,UKC12,3,1076
2011,NUTS,2010,UKC13,3,7348
2011,NUTS,2010,UKC14,3,837
2011,NUTS,2010,UKC21,3,1993
2011,NUTS,2010,UKC22,3,3505
2011,NUTS,2010,UKC23,3,8718
2011,NUTS,2010,UKD11,3,1518
2011,NUTS,2010,UKD12,3,9245
2011,NUTS,2010,UKD31,3,8336
2011,NUTS,2010,UKD32,3,2788
2011,NUTS,2010,UKD41,3,3790
2011,NUTS,2010,UKD42,3,7116
2011,NUTS,2010,UKD43,3,8768
2011,NUTS,2010,UKD61,3,7166
2011,NUTS,2010,UKD62,3,3214
2011,NUTS,2010,UKD63,3,9591
2011,NUTS,2010,UKD71,3,43
2011,NUTS,2010,UKD72,3,2051
2011,NUTS,2010,UKD73,3,9344
2011,NUTS,2010,UKD74,3,8494
2011,NUTS,2010,UKE11,3,7890
2011,NUTS,2010,UKE12,3,9546
2011,NUTS,2010,UKE13,3,2045
2011,NUTS,2010,UKE21,3,598
2011,NUTS,2010,UKE22,3,269
2011,NUTS,2010,UKE31,3,768
2011,NUTS,2010,UKE32,3,6578
2011,NUTS,2010,UKE41,3,3011
2011,NUTS,2010,UKE42,3,5322
2011,NUTS,2010,UKE44,3,9608
2011,NUTS,2010,UKE45,3,1037
2011,NUTS,2010,UKF11,3,4851
2011,NUTS,2010,UKF12,3,5301
2011,NUTS,2010,UKF13,3,6997
2011,NUTS,2010,UKF14,3,2535
2011,NUTS,2010,UKF15,3,5880
2011,NUTS,2010,UKF16,3,8749
2011,NUTS,2010,UKF21,3,2031
2011,NUTS,2010,UKF22,3,7498
2011,NUTS,2010,UKF24,3,9195
2011,NUTS,2010,UKF25,3,3867
2011,NUTS,2010,UKF30,3,1405
2011,NUTS,2010,UKG11,3,3868
2011,NUTS,2010,UKG12,3,2941
2011,NUTS,2010,UKG13,3,4760
2011,NUTS,2010,UKG21,3,328
2011,NUTS,2010,UKG22,3,9073
2011,NUTS,2010,UKG23,3,6139
2011,NUTS,2010,UKG24,3,9937
2011,NUTS,2010,UKG31,3,3170
2011,NUTS,2010,UKG32,3,6756
2011,NUTS,2010,UKG33,3,4672
2011,NUTS,2010,UKG36,3,9755
2011,NUTS,2010,UKG37,3,1111
2011,NUTS,2010,UKG38,3,2160
2011,NUTS,2010,UKG39,3,4648
2011,NUTS,2010,UKH11,3,5493
2011,NUTS,2010,UKH12,3,9642
2011,NUTS,2010,UKH13,3,8543
2011,NUTS,2010,UKH14,3,3707
2011,NUTS,2010,UKH21,3,8963
2011,NUTS,2010,UKH23,3,8843
2011,NUTS,2010,UKH24,3,2692
2011,NUTS,2010,UKH25,3,1245
2011,NUTS,2010,UKH31,3,7137
2011,NUTS,2010,UKH32,3,403
2011,NUTS,2010,UKH33,3,5557
2011,NUTS,2010,UKI11,3,2128
2011,NUTS,2010,UKI12,3,4082
2011,NUTS,2010,UKI21,3,8081
2011,NUTS,2010,UKI22,3,5456
2011,NUTS,2010,UKI23,3,4280
2011,NUTS,2010,UKJ11,3,413
2011,NUTS,2010,UKJ12,3,4669
2011,NUTS,2010,UKJ13,3,5447
2011,NUTS,2010,UKJ14,3,4443
2011,NUTS,2010,UKJ21,3,4535
2011,NUTS,2010,UKJ22,3,1154
2011,NUTS,2010,UKJ23,3,1299
2011,NUTS,2010,UKJ24,3,6991
2011,NUTS,2010,UKJ31,3,8048
2011,NUTS,2010,UKJ32,3,386
2011,NUTS,2010,UKJ33,3,6901
2011,NUTS,2010,UKJ34,3,962
2011,NUTS,2010,UKJ41,3,3261
2011,NUTS,2010,UKJ42,3,8281
2011,NUTS,2010,UKK11,3,7839
2011,NUTS,2010,UKK12,3,9877
2011,NUTS,2010,UKK13,3,3919
2011,NUTS,2010,UKK14,3,4628
2011,NUTS,2010,UKK15,3,1211
2011,NUTS,2010,UKK21,3,9984
2011,NUTS,2010,UKK22,3,9123
2011,NUTS,2010,UKK23,3,2620
2011,NUTS,2010,UKK30,3,2333
2011,NUTS,2010,UKK41,3,4005
2011,NUTS,2010,UKK42,3,9966
2011,NUTS,2010,UKK43,3,6132
2011,NUTS,2010,UKL11,3,4373
2011,NUTS,2010,UKL12,3,8263
2011,NUTS,2010,UKL13,3,1918
2011,NUTS,2010,UKL14,3,59
2011,NUTS,2010,UKL15,3,6011
2011,NUTS,2010,UKL16,3,7332
2011,NUTS,2010,UKL17,3,6393
2011,NUTS,2010,UKL18,3,3774
2011,NUTS,2010,UKL21,3,1147
2011,NUTS,2010,UKL22,3,7031
2011,NUTS,2010,UKL23,3,7637
2011,NUTS,2010,UKL24,3,5958
2011,NUTS,2010,UKM21,3,6271
2011,NUTS,2010,UKM22,3,4997
2011,NUTS,2010,UKM23,3,7697
2011,NUTS,2010,UKM24,3,9862
2011,NUTS,2010,UKM25,3,452
2011,NUTS,2010,UKM26,3,4339
2011,NUTS,2010,UKM27,3,4389
2011,NUTS,2010,UKM28,3,6712
2011,NUTS,2010,UKM31,3,8256
2011,NUTS,2010,UKM32,3,3579
2011,NUTS,2010,UKM33,3,6634
2011,NUTS,2010,UKM34,3,3739
2011,NUTS,2010,UKM35,3,1075
2011,NUTS,2010,UKM36,3,1599
2011,NUTS,2010,UKM37,3,4160
2011,NUTS,2010,UKM38,3,7521
2011,NUTS,2010,UKM50,3,5203
2011,NUTS,2010,UKM61,3,6010
2011,NUTS,2010,UKM62,3,5297
2011,NUTS,2010,UKM63,3,4909
2011,NUTS,2010,UKM64,3,3136
2011,NUTS,2010,UKM65,3,1659
2011,NUTS,2010,UKM66,3,1178
2011,NUTS,2010,UKN01,3,3240
2011,NUTS,2010,UKN02,3,5229
2011,NUTS,2010,UKN03,3,6601
2011,NUTS,2010,UKN04,3,8622
2011,NUTS,2010,UKN05,3,9582
2012,NUTS,2010,AT,0,1168
2012,NUTS,2010,BE,0,9273
2012,NUTS,2010,BG,0,2923
2012,NUTS,2010,CH,0,5947
2012,NUTS,2010,CY,0,8379
2012,NUTS,2010,CZ,0,4148
2012,NUTS,2010,DE,0,4628
2012,NUTS,2010,DK,0,5589
2012,NUTS,2010,EE,0,181
2012,NUTS,2010,EL,0,9199
2012,NUTS,2010,ES,0,1064
2012,NUTS,2010,FI,0,936
2012,NUTS,2010,FR,0,1036
2012,NUTS,2010,HR,0,3016
2012,NUTS,2010,HU,0,1512
2012,NUTS,2010,IE,0,8891
2012,NUTS,2010,IS,0,2604
2012,NUTS,2010,IT,0,7176
2012,NUTS,2010,LI,0,9058
2012,NUTS,2010,LT,0,4247
2012,NUTS,2010,LU,0,917
2012,NUTS,2010,LV,0,2017
2012,NUTS,2010,ME,0,8724
2012,NUTS,2010,MK,0,9100
2012,NUTS,2010,MT,0,6068
2012,NUTS,2010,NL,0,2971
2012,NUTS,2010,NO,0,2349
2012,NUTS,2010,PL,0,4424
2012,NUTS,2010,PT,0,5429
2012,NUTS,2010,RO,0,656
2012,NUTS,2010,SE,0,7951
2012,NUTS,2010,SI,0,6956
2012,NUTS,2010,SK,0,1500
2012,NUTS,2010,TR,0,3874
2012,NUTS,2010,UK,0,43
2012,NUTS,2010,AT1,1,8907
2012,NUTS,2010,AT2,1,1560
2012,NUTS,2010,AT3,1,9959
2012,NUTS,2010,BE1,1,5763
2012,NUTS,2010,BE2,1,1268
2012,NUTS,2010,BE3,1,4617
2012,NUTS,2010,BG3,1,8061
2012,NUTS,2010,BG4,1,250
2012,NUTS,2010,CH0,1,9158
2012,NUTS,2010,CY0,1,4712
2012,NUTS,2010,CZ0,1,7818
2012,NUTS,2010,DE1,1,8577
2012,NUTS,2010,DE2,1,4718
2012,NUTS,2010,DE3,1,441
2012,NUTS,2010,DE4,1,9462
2012,NUTS,2010,DE5,1,6384
2012,NUTS,2010,DE6,1,378
2012,NUTS,2010,DE7,1,4354
2012,NUTS,2010,DE8,1,5944
2012,NUTS,2010,DE9,1,8006
2012,NUTS,2010,DEA,1,5367
2012,NUTS,2010,DEB,1,7378
2012,NUTS,2010,DEC,1,5311
2012,NUTS,2010,DED,1,2343
2012,NUTS,2010,DEE,1,7349
2012,NUTS,2010,DEF,1,1771
2012,NUTS,2010,DEG,1,5530
2012,NUTS,2010,DK0,1,1723
2012,NUTS,2010,EE0,1,600
2012,NUTS,2010,EL1,1,813
2012,NUTS,2010,EL2,1,4668
2012,NUTS,2010,EL3,1,2474
2012,NUTS,2010,EL4,1,8956
2012,NUTS,2010,ES1,1,3917
2012,NUTS,2010,ES2,1,7615
2012,NUTS,2010,ES3,1,683
2012,NUTS,2010,ES4,1,934
2012,NUTS,2010,ES5,1,1238
2012,NUTS,2010,ES6,1,8771
2012,NUTS,2010,ES7,1,2940
2012,NUTS,2010,FI1,1,5422
2012,NUTS,2010,FI2,1,2226
2012,NUTS,2010,FR1,1,1730
2012,NUTS,2010,FR2,1,5398
2012,NUTS,2010,FR3,1,3868
2012,NUTS,2010,FR4,1,6516
2012,NUTS,2010,FR5,1,5801
2012,NUTS,2010,FR6,1,7749
2012,NUTS,2010,FR7,1,2649
2012,NUTS,2010,FR8,1,4630
2012,NUTS,2010,FR9,1,9172
2012,NUTS,2010,HR0,1,6866
2012,NUTS,2010,HU1,1,8770
2012,NUTS,2010,HU2,1,2570
2012,NUTS,2010,HU3,1,2052
2012,NUTS,2010,IE0,1,5069
2012,NUTS,2010,IS0,1,5002
2012,NUTS,2010,ITC,1,2678
2012,NUTS,2010,ITF,1,4610
2012,NUTS,2010,ITG,1,9296
2012,NUTS,2010,ITH,1,8436
2012,NUTS,2010,ITI,1,5904
2012,NUTS,2010,LI0,1,665
2012,NUTS,2010,LT0,1,3090
2012,NUTS,2010,LU0,1,7738
2012,NUTS,2010,LV0,1,3797
2012,NUTS,2010,ME0,1,2491
2012,NUTS,2010,MK0,1,7413
2012,NUTS,2010,MT0,1,9378
2012,NUTS,2010,NL1,1,1118
2012,NUTS,2010,NL2,1,7072
2012,NUTS,2010,NL3,1,5367
2012,NUTS,2010,NL4,1,8656
2012,NUTS,2010,NO0,1,8418
2012,NUTS,2010,N_A,1,8306
2012,NUTS,2010,PL1,1,9529
2012,NUTS,2010,PL2,1,2382
2012,NUTS,2010,PL3,1,4139
2012,NUTS,2010,PL4,1,5621
2012,NUTS,2010,PL5,1,4385
2012,NUTS,2010,PL6,1,9870
2012,NUTS,2010,PT1,1,9472
2012,NUTS,2010,PT2,1,9232
2012,NUTS,2010,PT3,1,8469
2012,NUTS,2010,RO1,1,2173
2012,NUTS,2010,RO2,1,4639
2012,NUTS,2010,RO3,1,998
2012,NUTS,2010,RO4,1,4062
2012,NUTS,2010,SE1,1,9467
2012,NUTS,2010,SE2,1,455
2012,NUTS,2010,SE3,1,7045
2012,NUTS,2010,SI0,1,2622
2012,NUTS,2010,SK0,1,6607
2012,NUTS,2010,TR1,1,6370
2012,NUTS,2010,TR2,1,7854
2012,NUTS,2010,TR3,1,3818
2012,NUTS,2010,TR4,1,2028
2012,NUTS,2010,TR5,1,5165
2012,NUTS,2010,TR6,1,6779
2012,NUTS,2010,TR7,1,6298
2012,NUTS,2010,TR8,1,7241
2012,NUTS,2010,TR9,1,1033
2012,NUTS,2010,TRA,1,3382
2012,NUTS,2010,TRB,1,6521
2012,NUTS,2010,TRC,1,7536
2012,NUTS,2010,UKC,1,1353
2012,NUTS,2010,UKD,1,6988
2012,NUTS,2010,UKE,1,8490
2012,NUTS,2010,UKF,1,7534
2012,NUTS,2010,UKG,1,4984
2012,NUTS,2010,UKH,1,554
2012,NUTS,2010,UKI,1,3493
2012,NUTS,2010,UKJ,1,4418
2012,NUTS,2010,UKK,1,5377
2012,NUTS,2010,UKL,1,5982
2012,NUTS,2010,UKM,1,6858
2012,NUTS,2010,UKN,1,8218
2012,NUTS,2010,AT11,2,1676
2012,NUTS,2010,AT12,2,9129
2012,NUTS,2010,AT13,2,3031
2012,NUTS,2010,AT21,2,5942
2012,NUTS,2010,AT22,2,214
2012,NUTS,2010,AT31,2,4325
2012,NUTS,2010,AT32,2,7307
2012,NUTS,2010,AT33,2,3369
2012,NUTS,2010,AT34,2,3390
2012,NUTS,2010,BE10,2,6123
2012,NUTS,2010,BE21,2,9516
2012,NUTS,2010,BE22,2,2836
2012,NUTS,2010,BE23,2,361
2012,NUTS,2010,BE24,2,8885
2012,NUTS,2010,BE25,2,8526
2012,NUTS,2010,BE31,2,2243
2012,NUTS,2010,BE32,2,9518
2012,NUTS,2010,BE33,2,7345
2012,NUTS,2010,BE34,2,282
2012,NUTS,2010,BE35,2,9042
2012,NUTS,2010,BG31,2,6487
2012,NUTS,2010,BG32,2,8479
2012,NUTS,2010,BG33,2,1497
2012,NUTS,2010,BG34,2,3565
2012,NUTS,2010,BG41,2,7420
2012,NUTS,2010,BG42,2,8874
2012,NUTS,2010,CH01,2,1222
2012,NUTS,2010,CH02,2,7714
2012,NUTS,2010,CH03,2,6841
2012,NUTS,2010,CH04,2,9107
2012,NUTS,2010,CH05,2,732
2012,NUTS,2010,CH06,2,6019
2012,NUTS,2010,CH07,2,3230
2012,NUTS,2010,CY00,2,6388
2012,NUTS,2010,CZ01,2,1550
2012,NUTS,2010,CZ02,2,9739
2012,NUTS,2010,CZ03,2,1263
2012,NUTS,2010,CZ04,2,6916
2012,NUTS,2010,CZ05,2,4615
2012,NUTS,2010,CZ06,2,1963
2012,NUTS,2010,CZ07,2,3415
2012,NUTS,2010,CZ08,2,5474
2012,NUTS,2010,DE11,2,7812
2012,NUTS,2010,DE12,2,5687
2012,NUTS,2010,DE13,2,7604
2012,NUTS,2010,DE14,2,283
2012,NUTS,2010,DE21,2,9611
2012,NUTS,2010,DE22,2,6202
2012,NUTS,2010,DE23,2,4967
2012,NUTS,2010,DE24,2,5686
2012,NUTS,2010,DE25,2,2229
2012,NUTS,2010,DE26,2,9259
2012,NUTS,2010,DE27,2,5901
2012,NUTS,2010,DE30,2,8588
2012,NUTS,2010,DE40,2,7116
2012,NUTS,2010,DE50,2,1746
2012,NUTS,2010,DE60,2,4160
2012,NUTS,2010,DE71,2,8671
2012,NUTS,2010,DE72,2,9619
2012,NUTS,2010,DE73,2,905
2012,NUTS,2010,DE80,2,5473
2012,NUTS,2010,DE91,2,2858
2012,NUTS,2010,DE92,2,1264
2012,NUTS,2010,DE93,2,6127
2012,NUTS,2010,DE94,2,2449
2012,NUTS,2010,DEA1,2,3424
2012,NUTS,2010,DEA2,2,8686
2012,NUTS,2010,DEA3,2,7824
2012,NUTS,2010,DEA4,2,9502
2012,NUTS,2010,DEA5,2,3980
2012,NUTS,2010,DEB1,2,5896
2012,NUTS,2010,DEB2,2,3626
2012,NUTS,2010,DEB3,2,679
2012,NUTS,2010,DEC0,2,8794
2012,NUTS,2010,DED2,2,1229
2012,NUTS,2010,DED4,2,9559
2012,NUTS,2010,DED5,2,6487
2012,NUTS,2010,DEE0,2,5034
2012,NUTS,2010,DEF0,2,4570
2012,NUTS,2010,DEG0,2,3822
2012,NUTS,2010,DK01,2,5102
2012,NUTS,2010,DK02,2,622
2012,NUTS,2010,DK03,2,5986
2012,NUTS,2010,DK04,2,5339
2012,NUTS,2010,DK05,2,2982
2012,NUTS,2010,EE00,2,8321
2012,NUTS,2010,EL11,2,6788
2012,NUTS,2010,EL12,2,7589
2012,NUTS,2010,EL13,2,7689
2012,NUTS,2010,EL14,2,8973
2012,NUTS,2010,EL21,2,4392
2012,NUTS,2010,EL22,2,2660
2012,NUTS,2010,EL23,2,9631
2012,NUTS,2010,EL24,2,1618
2012,NUTS,2010,EL25,2,1649
2012,NUTS,2010,EL30,2,5574
2012,NUTS,2010,EL41,2,9076
2012,NUTS,2010,EL42,2,6287
2012,NUTS,2010,EL43,2,505
2012,NUTS,2010,ES11,2,9678
2012,NUTS,2010,ES12,2,4699
2012,NUTS,2010,ES13,2,2034
2012,NUTS,2010,ES21,2,5780
2012,NUTS,2010,ES22,2,9993
2012,NUTS,2010,ES23,2,6950
2012,NUTS,2010,ES24,2,2587
2012,NUTS,2010,ES30,2,2325
2012,NUTS,2010,ES41,2,3712
2012,NUTS,2010,ES42,2,880
2012,NUTS,2010,ES43,2,6806
2012,NUTS,2010,ES51,2,3927
2012,NUTS,2010,ES52,2,36
2012,NUTS,2010,ES53,2,7425
2012,NUTS,2010,ES61,2,2223
2012,NUTS,2010,ES62,2,4911
2012,NUTS,2010,ES63,2,9320
2012,NUTS,2010,ES64,2,4909
2012,NUTS,2010,ES70,2,5813
2012,NUTS,2010,FI19,2,1776
2012,NUTS,2010,FI1B,2,9454
2012,NUTS,2010,FI1C,2,2390
2012,NUTS,2010,FI1D,2,2983
2012,NUTS,2010,FI20,2,3299
2012,NUTS,2010,FR10,2,3999
2012,NUTS,2010,FR21,2,2365
2012,NUTS,2010,FR22,2,7491
2012,NUTS,2010,FR23,2,6081
2012,NUTS,2010,FR24,2,6393
2012,NUTS,2010,FR25,2,741
2012,NUTS,2010,FR26,2,5444
2012,NUTS,2010,FR30,2,7675
2012,NUTS,2010,FR41,2,6622
2012,NUTS,2010,FR42,2,7202
2012,NUTS,2010,FR43,2,7182
2012,NUTS,2010,FR51,2,2322
2012,NUTS,2010,FR52,2,5871
2012,NUTS,2010,FR53,2,2808
2012,NUTS,2010,FR61,2,851
2012,NUTS,2010,FR62,2,3018
2012,NUTS,2010,FR63,2,6
2012,NUTS,2010,FR71,2,1577
2012,NUTS,2010,FR72,2,5921
2012,NUTS,2010,FR81,2,2718
2012,NUTS,2010,FR82,2,4811
2012,NUTS,2010,FR83,2,7020
2012,NUTS,2010,FR91,2,611
2012,NUTS,2010,FR92,2,2835
2012,NUTS,2010,FR93,2,7051
2012,NUTS,2010,FR94,2,9365
2012,NUTS,2010,HR03,2,3817
2012,NUTS,2010,HR04,2,9256
2012,NUTS,2010,HU10,2,4331
2012,NUTS,2010,HU21,2,5321
2012,NUTS,2010,HU22,2,8785
2012,NUTS,2010,HU23,2,580
2012,NUTS,2010,HU31,2,2517
2012,NUTS,2010,HU32,2,2163
2012,NUTS,2010,HU33,2,7273
2012,NUTS,2010,IE01,2,9078
2012,NUTS,2010,IE02,2,7802
2012,NUTS,2010,IS00,2,1068
2012,NUTS,2010,ITC1,2,5137
2012,NUTS,2010,ITC2,2,5362
2012,NUTS,2010,ITC3,2,741
2012,NUTS,2010,ITC4,2,431
2012,NUTS,2010,ITF1,2,4040
2012,NUTS,2010,ITF2,2,7376
2012,NUTS,2010,ITF3,2,6601
2012,NUTS,2010,ITF4,2,9794
2012,NUTS,2010,ITF5,2,3915
2012,NUTS,2010,ITF6,2,6844
2012,NUTS,2010,ITG1,2,665
2012,NUTS,2010,ITG2,2,3094
2012,NUTS,2010,ITH1,2,129
2012,NUTS,2010,ITH2,2,2839
2012,NUTS,2010,ITH3,2,1808
2012,NUTS,2010,ITH4,2,6807
2012,NUTS,2010,ITH5,2,9852
2012,NUTS,2010,ITI1,2,751
2012,NUTS,2010,ITI2,2,3111
2012,NUTS,2010,ITI3,2,2650
2012,NUTS,2010,ITI4,2,8862
2012,NUTS,2010,LI00,2,1429
2012,NUTS,2010,LT00,2,1041
2012,NUTS,2010,LU00,2,2860
2012,NUTS,2010,LV00,2,7030
2012,NUTS,2010,ME00,2,9581
2012,NUTS,2010,MK00,2,6569
2012,NUTS,2010,MT00,2,513
2012,NUTS,2010,NL11,2,3443
2012,NUTS,2010,NL12,2,3117
2012,NUTS,2010,NL13,2,2364
2012,NUTS,2010,NL21,2,7090
2012,NUTS,2010,NL22,2,2765
2012,NUTS,2010,NL23,2,725
2012,NUTS,2010,NL31,2,8924
2012,NUTS,2010,NL32,2,1628
2012,NUTS,2010,NL33,2,9358
2012,NUTS,2010,NL34,2,1658
2012,NUTS,2010,NL41,2,8224
2012,NUTS,2010,NL42,2,8781
2012,NUTS,2010,NO01,2,947
2012,NUTS,2010,NO02,2,4200
2012,NUTS,2010,NO03,2,4729
2012,NUTS,2010,NO04,2,7008
2012,NUTS,2010,NO05,2,7327
2012,NUTS,2010,NO06,2,9533
2012,NUTS,2010,NO07,2,8390
2012,NUTS,2010,PL11,2,6968
2012,NUTS,2010,PL12,2,1271
2012,NUTS,2010,PL21,2,1456
2012,NUTS,2010,PL22,2,5387
2012,NUTS,2010,PL31,2,2304
2012,NUTS,2010,PL32,2,7382
2012,NUTS,2010,PL33,2,503
2012,NUTS,2010,PL34,2,4889
2012,NUTS,2010,PL41,2,7418
2012,NUTS,2010,PL42,2,7376
2012,NUTS,2010,PL43,2,1494
2012,NUTS,2010,PL51,2,202
2012,NUTS,2010,PL52,2,4684
2012,NUTS,2010,PL61,2,8817
2012,NUTS,2010,PL62,2,1365
2012,NUTS,2010,PL63,2,3841
2012,NUTS,2010,PT11,2,548
2012,NUTS,2010,PT15,2,290
2012,NUTS,2010,PT16,2,5494
2012,NUTS,2010,PT17,2,5982
2012,NUTS,2010,PT18,2,9204
2012,NUTS,2010,PT20,2,1047
2012,NUTS,2010,PT30,2,6294
2012,NUTS,2010,RO11,2,2845
2012,NUTS,2010,RO12,2,7076
2012,NUTS,2010,RO21,2,5961
2012,NUTS,2010,RO22,2,4615
2012,NUTS,2010,RO31,2,3148
2012,NUTS,2010,RO32,2,1317
2012,NUTS,2010,RO41,2,3347
2012,NUTS,2010,RO42,2,5783
2012,NUTS,2010,SE11,2,43
2012,NUTS,2010,SE12,2,9649
2012,NUTS,2010,SE21,2,3721
2012,NUTS,2010,SE22,2,3058
2012,NUTS,2010,SE23,2,8856
2012,NUTS,2010,SE31,2,3082
2012,NUTS,2010,SE32,2,3129
2012,NUTS,2010,SE33,2,2950
2012,NUTS,2010,SI01,2,8173
2012,NUTS,2010,SI02,2,8306
2012,NUTS,2010,SK01,2,6336
2012,NUTS,2010,SK02,2,4684
2012,NUTS,2010,SK03,2,5737
2012,NUTS,2010,SK04,2,6346
2012,NUTS,2010,TR10,2,8244
2012,NUTS,2010,TR21,2,9039
2012,NUTS,2010,TR22,2,3813
2012,NUTS,2010,TR31,2,5049
2012,NUTS,2010,TR32,2,8630
2012,NUTS,2010,TR33,2,3201
2012,NUTS,2010,TR41,2,3372
2012,NUTS,2010,TR42,2,7434
2012,NUTS,2010,TR51,2,5543
2012,NUTS,2010,TR52,2,5369
2012,NUTS,2010,TR61,2,7993
2012,NUTS,2010,TR62,2,6801
2012,NUTS,2010,TR63,2,6769
2012,NUTS,2010,TR71,2,7395
2012,NUTS,2010,TR72,2,2308
2012,NUTS,2010,TR81,2,1547
2012,NUTS,2010,TR82,2,9241
2012,NUTS,2010,TR83,2,8513
2012,NUTS,2010,TR90,2,1245
2012,NUTS,2010,TRA1,2,8951
2012,NUTS,2010,TRA2,2,234
2012,NUTS,2010,TRB1,2,4538
2012,NUTS,2010,TRB2,2,7202
2012,NUTS,2010,TRC1,2,3772
2012,NUTS,2010,TRC2,2,675
2012,NUTS,2010,TRC3,2,2497
2012,NUTS,2010,UKC1,2,651
2012,NUTS,2010,UKC2,2,4602
2012,NUTS,2010,UKD1,2,2153
2012,NUTS,2010,UKD3,2,995
2012,NUTS,2010,UKD4,2,6285
2012,NUTS,2010,UKD6,2,4921
2012,NUTS,2010,UKD7,2,8781
2012,NUTS,2010,UKE1,2,8100
2012,NUTS,2010,UKE2,2,1854
2012,NUTS,2010,UKE3,2,3515
2012,NUTS,2010,UKE4,2,6216
2012,NUTS,2010,UKF1,2,6723
2012,NUTS,2010,UKF2,2,2186
2012,NUTS,2010,UKF3,2,2631
2012,NUTS,2010,UKG1,2,6511
2012,NUTS,2010,UKG2,2,7028
2012,NUTS,2010,UKG3,2,9087
2012,NUTS,2010,UKH1,2,2040
2012,NUTS,2010,UKH2,2,9726
2012,NUTS,2010,UKH3,2,9972
2012,NUTS,2010,UKI1,2,5497
2012,NUTS,2010,UKI2,2,2425
2012,NUTS,2010,UKJ1,2,8061
2012,NUTS,2010,UKJ2,2,6658
2012,NUTS,2010,UKJ3,2,6962
2012,NUTS,2010,UKJ4,2,8497
2012,NUTS,2010,UKK1,2,1417
2012,NUTS,2010,UKK2,2,9614
2012,NUTS,2010,UKK3,2,2319
2012,NUTS,2010,UKK4,2,3390
2012,NUTS,2010,UKL1,2,7002
2012,NUTS,2010,UKL2,2,8105
2012,NUTS,2010,UKM2,2,1552
2012,NUTS,2010,UKM3,2,9800
2012,NUTS,2010,UKM5,2,7518
2012,NUTS,2010,UKM6,2,4674
2012,NUTS,2010,UKN0,2,719
2012,NUTS,2010,AT111,3,9114
2012,NUTS,2010,AT112,3,8680
2012,NUTS,2010,AT113,3,3754
2012,NUTS,2010,AT121,3,6024
2012,NUTS,2010,AT122,3,9949
2012,NUTS,2010,AT123,3,4302
2012,NUTS,2010,AT124,3,4485
2012,NUTS,2010,AT125,3,5032
2012,NUTS,2010,AT126,3,142
2012,NUTS,2010,AT127,3,6107
2012,NUTS,2010,AT130,3,8818
2012,NUTS,2010,AT211,3,3451
2012,NUTS,2010,AT212,3,1654
2012,NUTS,2010,AT213,3,1057
2012,NUTS,2010,AT221,3,8516
2012,NUTS,2010,AT222,3,434
2012,NUTS,2010,AT223,3,5263
2012,NUTS,2010,AT224,3,1032
2012,NUTS,2010,AT225,3,3581
2012,NUTS,2010,AT226,3,2640
2012,NUTS,2010,AT311,3,8858
2012,NUTS,2010,AT312,3,4998
2012,NUTS,2010,AT313,3,3990
2012,NUTS,2010,AT314,3,5683
2012,NUTS,2010,AT315,3,2671
2012,NUTS,2010,AT321,3,3982
2012,NUTS,2010,AT322,3,1404
2012,NUTS,2010,AT323,3,4172
2012,NUTS,2010,AT331,3,8452
2012,NUTS,2010,AT332,3,6532
2012,NUTS,2010,AT333,3,6141
2012,NUTS,2010,AT334,3,2695
2012,NUTS,2010,AT335,3,6980
2012,NUTS,2010,AT341,3,8395
2012,NUTS,2010,AT342,3,9359
