year,region_type,region_year_spec,region_id,region_level,pifuh
2011,NUTS,2010,UKD6,2,25872
2011,NUTS,2010,UKD7,2,38187
2011,NUTS,2010,UKE1,2,5009
2011,NUTS,2010,UKE2,2,64819
2011,NUTS,2010,UKE3,2,71766
2011,NUTS,2010,UKE4,2,31549
2011,NUTS,2010,UKF1,2,53181
2011,NUTS,2010,UKF2,2,94539
2011,NUTS,2010,UKF3,2,7042
2011,NUTS,2010,UKG1,2,26077
2011,NUTS,2010,UKG2,2,3473
2011,NUTS,2010,UKG3,2,58075
2011,NUTS,2010,UKH1,2,31203
2011,NUTS,2010,UKH2,2,5634
2011,NUTS,2010,UKH3,2,58268
2011,NUTS,2010,UKI1,2,87757
2011,NUTS,2010,UKI2,2,78070
2011,NUTS,2010,UKJ1,2,25157
2011,NUTS,2010,UKJ2,2,75798
2011,NUTS,2010,UKJ3,2,1399
2011,NUTS,2010,UKJ4,2,64075
2011,NUTS,2010,UKK1,2,65363
2011,NUTS,2010,UKK2,2,61536
2011,NUTS,2010,UKK3,2,46423
2011,NUTS,2010,UKK4,2,23722
2011,NUTS,2010,UKL1,2,92710
2011,NUTS,2010,UKL2,2,96117
2011,NUTS,2010,UKM2,2,23546
2011,NUTS,2010,UKM3,2,84342
2011,NUTS,2010,UKM5,2,87392
2011,NUTS,2010,UKM6,2,72311
2011,NUTS,2010,UKN0,2,75058
2011,NUTS,2010,AT111,3,59826
2011,NUTS,2010,AT112,3,59511
2011,NUTS,2010,AT113,3,44197
2011,NUTS,2010,AT121,3,10085
2011,NUTS,2010,AT122,3,89345
2011,NUTS,2010,AT123,3,6262
2011,NUTS,2010,AT124,3,16886
2011,NUTS,2010,AT125,3,59576
2011,NUTS,2010,AT126,3,77608
2011,NUTS,2010,AT127,3,80527
2011,NUTS,2010,AT130,3,23016
2011,NUTS,2010,AT211,3,51926
2011,NUTS,2010,AT212,3,19877
2011,NUTS,2010,AT213,3,43448
2011,NUTS,2010,AT221,3,23537
2011,NUTS,2010,AT222,3,81200
2011,NUTS,2010,AT223,3,63400
2011,NUTS,2010,AT224,3,18895
2011,NUTS,2010,AT225,3,88424
2011,NUTS,2010,AT226,3,76466
2011,NUTS,2010,AT311,3,97427
2011,NUTS,2010,AT312,3,69268
2011,NUTS,2010,AT313,3,84784
2011,NUTS,2010,AT314,3,10329
2011,NUTS,2010,AT315,3,16451
2011,NUTS,2010,AT321,3,20104
2011,NUTS,2010,AT322,3,11667
2011,NUTS,2010,AT323,3,93902
2011,NUTS,2010,AT331,3,34920
2011,NUTS,2010,AT332,3,90986
2011,NUTS,2010,AT333,3,74844
2011,NUTS,2010,AT334,3,8289
2011,NUTS,2010,AT335,3,65483
2011,NUTS,2010,AT341,3,57332
2011,NUTS,2010,AT342,3,11446
2011,NUTS,2010,BE100,3,47178
2011,NUTS,2010,BE211,3,75820
2011,NUTS,2010,BE212,3,41963
2011,NUTS,2010,BE213,3,61973
2011,NUTS,2010,BE221,3,81402
2011,NUTS,2010,BE222,3,25433
2011,NUTS,2010,BE223,3,49805
2011,NUTS,2010,BE231,3,57027
2011,NUTS,2010,BE232,3,66741
2011,NUTS,2010,BE233,3,12948
2011,NUTS,2010,BE234,3,74272
2011,NUTS,2010,BE235,3,53841
2011,NUTS,2010,BE236,3,57096
2011,NUTS,2010,BE241,3,99824
2011,NUTS,2010,BE242,3,541
2011,NUTS,2010,BE251,3,37175
2011,NUTS,2010,BE252,3,94711
2011,NUTS,2010,BE253,3,9736
2011,NUTS,2010,BE254,3,49072
2011,NUTS,2010,BE255,3,64493
2011,NUTS,2010,BE256,3,40899
2011,NUTS,2010,BE257,3,68815
2011,NUTS,2010,BE258,3,39168
2011,NUTS,2010,BE310,3,95447
2011,NUTS,2010,BE321,3,17416
2011,NUTS,2010,BE322,3,2190
2011,NUTS,2010,BE323,3,93458
2011,NUTS,2010,BE324,3,90341
2011,NUTS,2010,BE325,3,92749
2011,NUTS,2010,BE326,3,58507
2011,NUTS,2010,BE327,3,88357
2011,NUTS,2010,BE331,3,4077
2011,NUTS,2010,BE332,3,30895
2011,NUTS,2010,BE334,3,51614
2011,NUTS,2010,BE335,3,19440
2011,NUTS,2010,BE336,3,79084
2011,NUTS,2010,BE341,3,35675
2011,NUTS,2010,BE342,3,79517
2011,NUTS,2010,BE343,3,90208
2011,NUTS,2010,BE344,3,33360
2011,NUTS,2010,BE345,3,73392
2011,NUTS,2010,BE351,3,47131
2011,NUTS,2010,BE352,3,5848
2011,NUTS,2010,BE353,3,62613
2011,NUTS,2010,BG311,3,98601
2011,NUTS,2010,BG312,3,26446
2011,NUTS,2010,BG313,3,61296
2011,NUTS,2010,BG314,3,94258
2011,NUTS,2010,BG315,3,65751
2011,NUTS,2010,BG321,3,41297
2011,NUTS,2010,BG322,3,20884
2011,NUTS,2010,BG323,3,60898
2011,NUTS,2010,BG324,3,9898
2011,NUTS,2010,BG325,3,2939
2011,NUTS,2010,BG331,3,4973
2011,NUTS,2010,BG332,3,85505
2011,NUTS,2010,BG333,3,17650
2011,NUTS,2010,BG334,3,20925
2011,NUTS,2010,BG341,3,94069
2011,NUTS,2010,BG342,3,25089
2011,NUTS,2010,BG343,3,88538
2011,NUTS,2010,BG344,3,19031
2011,NUTS,2010,BG411,3,81042
2011,NUTS,2010,BG412,3,25200
2011,NUTS,2010,BG413,3,89506
2011,NUTS,2010,BG414,3,40265
2011,NUTS,2010,BG415,3,89076
2011,NUTS,2010,BG421,3,6287
2011,NUTS,2010,BG422,3,29801
2011,NUTS,2010,BG423,3,25637
2011,NUTS,2010,BG424,3,76636
2011,NUTS,2010,BG425,3,81947
2011,NUTS,2010,CH011,3,16582
2011,NUTS,2010,CH012,3,64030
2011,NUTS,2010,CH013,3,51817
2011,NUTS,2010,CH021,3,95793
2011,NUTS,2010,CH022,3,41346
2011,NUTS,2010,CH023,3,18448
2011,NUTS,2010,CH024,3,30894
2011,NUTS,2010,CH025,3,63539
2011,NUTS,2010,CH031,3,640
2011,NUTS,2010,CH032,3,85526
2011,NUTS,2010,CH033,3,29408
2011,NUTS,2010,CH040,3,2406
2011,NUTS,2010,CH051,3,89789
2011,NUTS,2010,CH052,3,20629
2011,NUTS,2010,CH053,3,75678
2011,NUTS,2010,CH054,3,98275
2011,NUTS,2010,CH055,3,72932
2011,NUTS,2010,CH056,3,4617
2011,NUTS,2010,CH057,3,12501
2011,NUTS,2010,CH061,3,60093
2011,NUTS,2010,CH062,3,57919
2011,NUTS,2010,CH063,3,24363
2011,NUTS,2010,CH064,3,89302
2011,NUTS,2010,CH065,3,43008
2011,NUTS,2010,CH066,3,27477
2011,NUTS,2010,CH070,3,36338
2011,NUTS,2010,CY000,3,94506
2011,NUTS,2010,CZ010,3,76760
2011,NUTS,2010,CZ020,3,85271
2011,NUTS,2010,CZ031,3,56623
2011,NUTS,2010,CZ032,3,51319
2011,NUTS,2010,CZ041,3,15524
2011,NUTS,2010,CZ042,3,19256
2011,NUTS,2010,CZ051,3,64364
2011,NUTS,2010,CZ052,3,10640
2011,NUTS,2010,CZ053,3,91792
2011,NUTS,2010,CZ063,3,11251
2011,NUTS,2010,CZ064,3,90618
2011,NUTS,2010,CZ071,3,18481
2011,NUTS,2010,CZ072,3,65638
2011,NUTS,2010,CZ080,3,93310
2011,NUTS,2010,DE111,3,90711
2011,NUTS,2010,DE112,3,84691
2011,NUTS,2010,DE113,3,43553
2011,NUTS,2010,DE114,3,2997
2011,NUTS,2010,DE115,3,94940
2011,NUTS,2010,DE116,3,91118
2011,NUTS,2010,DE117,3,80798
2011,NUTS,2010,DE118,3,39939
2011,NUTS,2010,DE119,3,55480
2011,NUTS,2010,DE11A,3,74537
2011,NUTS,2010,DE11B,3,47598
2011,NUTS,2010,DE11C,3,9746
2011,NUTS,2010,DE11D,3,10846
2011,NUTS,2010,DE121,3,45440
2011,NUTS,2010,DE122,3,42485
2011,NUTS,2010,DE123,3,38251
2011,NUTS,2010,DE124,3,40797
2011,NUTS,2010,DE125,3,89909
2011,NUTS,2010,DE126,3,86067
2011,NUTS,2010,DE127,3,5367
2011,NUTS,2010,DE128,3,2200
2011,NUTS,2010,DE129,3,89656
2011,NUTS,2010,DE12A,3,51592
2011,NUTS,2010,DE12B,3,55325
2011,NUTS,2010,DE12C,3,90035
2011,NUTS,2010,DE131,3,97837
2011,NUTS,2010,DE132,3,98995
2011,NUTS,2010,DE133,3,58568
2011,NUTS,2010,DE134,3,47494
2011,NUTS,2010,DE135,3,3772
2011,NUTS,2010,DE136,3,57376
2011,NUTS,2010,DE137,3,98858
2011,NUTS,2010,DE138,3,55785
2011,NUTS,2010,DE139,3,15486
2011,NUTS,2010,DE13A,3,57138
2011,NUTS,2010,DE141,3,67801
2011,NUTS,2010,DE142,3,26590
2011,NUTS,2010,DE143,3,6523
2011,NUTS,2010,DE144,3,22087
2011,NUTS,2010,DE145,3,97827
2011,NUTS,2010,DE146,3,31243
2011,NUTS,2010,DE147,3,96884
2011,NUTS,2010,DE148,3,79181
2011,NUTS,2010,DE149,3,78801
2011,NUTS,2010,DE211,3,11774
2011,NUTS,2010,DE212,3,84619
2011,NUTS,2010,DE213,3,63600
2011,NUTS,2010,DE214,3,91611
2011,NUTS,2010,DE215,3,50522
2011,NUTS,2010,DE216,3,69214
2011,NUTS,2010,DE217,3,63320
2011,NUTS,2010,DE218,3,70773
2011,NUTS,2010,DE219,3,40647
2011,NUTS,2010,DE21A,3,40010
2011,NUTS,2010,DE21B,3,21906
2011,NUTS,2010,DE21C,3,64520
2011,NUTS,2010,DE21D,3,55082
2011,NUTS,2010,DE21E,3,31477
2011,NUTS,2010,DE21F,3,55838
2011,NUTS,2010,DE21G,3,93648
2011,NUTS,2010,DE21H,3,40743
2011,NUTS,2010,DE21I,3,56081
2011,NUTS,2010,DE21J,3,32221
2011,NUTS,2010,DE21K,3,34442
2011,NUTS,2010,DE21L,3,27714
2011,NUTS,2010,DE21M,3,84391
2011,NUTS,2010,DE21N,3,45908
2011,NUTS,2010,DE221,3,5950
2011,NUTS,2010,DE222,3,26636
2011,NUTS,2010,DE223,3,85405
2011,NUTS,2010,DE224,3,83118
2011,NUTS,2010,DE225,3,24163
2011,NUTS,2010,DE226,3,66154
2011,NUTS,2010,DE227,3,77593
2011,NUTS,2010,DE228,3,52365
2011,NUTS,2010,DE229,3,66658
2011,NUTS,2010,DE22A,3,136
2011,NUTS,2010,DE22B,3,69819
2011,NUTS,2010,DE22C,3,26521
2011,NUTS,2010,DE231,3,37058
2011,NUTS,2010,DE232,3,95275
2011,NUTS,2010,DE233,3,15563
2011,NUTS,2010,DE234,3,62470
2011,NUTS,2010,DE235,3,76802
2011,NUTS,2010,DE236,3,13007
2011,NUTS,2010,DE237,3,82688
2011,NUTS,2010,DE238,3,55272
2011,NUTS,2010,DE239,3,34204
2011,NUTS,2010,DE23A,3,79568
2011,NUTS,2010,DE241,3,70100
2011,NUTS,2010,DE242,3,12923
2011,NUTS,2010,DE243,3,63566
2011,NUTS,2010,DE244,3,64849
2011,NUTS,2010,DE245,3,30438
2011,NUTS,2010,DE246,3,21092
2011,NUTS,2010,DE247,3,55333
2011,NUTS,2010,DE248,3,27994
2011,NUTS,2010,DE249,3,51883
2011,NUTS,2010,DE24A,3,71390
2011,NUTS,2010,DE24B,3,81116
2011,NUTS,2010,DE24C,3,21974
2011,NUTS,2010,DE24D,3,15482
2011,NUTS,2010,DE251,3,23792
2011,NUTS,2010,DE252,3,37184
2011,NUTS,2010,DE253,3,50018
2011,NUTS,2010,DE254,3,76080
2011,NUTS,2010,DE255,3,73116
2011,NUTS,2010,DE256,3,39344
2011,NUTS,2010,DE257,3,67972
2011,NUTS,2010,DE258,3,32971
2011,NUTS,2010,DE259,3,50564
2011,NUTS,2010,DE25A,3,1123
2011,NUTS,2010,DE25B,3,77637
2011,NUTS,2010,DE25C,3,87566
2011,NUTS,2010,DE261,3,30808
2011,NUTS,2010,DE262,3,34871
2011,NUTS,2010,DE263,3,21045
2011,NUTS,2010,DE264,3,50306
2011,NUTS,2010,DE265,3,71176
2011,NUTS,2010,DE266,3,68747
2011,NUTS,2010,DE267,3,19783
2011,NUTS,2010,DE268,3,87791
2011,NUTS,2010,DE269,3,5333
2011,NUTS,2010,DE26A,3,19384
2011,NUTS,2010,DE26B,3,19565
2011,NUTS,2010,DE26C,3,85320
2011,NUTS,2010,DE271,3,93109
2011,NUTS,2010,DE272,3,66892
2011,NUTS,2010,DE273,3,8055
2011,NUTS,2010,DE274,3,61440
2011,NUTS,2010,DE275,3,10608
2011,NUTS,2010,DE276,3,53299
2011,NUTS,2010,DE277,3,91515
2011,NUTS,2010,DE278,3,99660
2011,NUTS,2010,DE279,3,31571
2011,NUTS,2010,DE27A,3,95203
2011,NUTS,2010,DE27B,3,76597
2011,NUTS,2010,DE27C,3,24625
2011,NUTS,2010,DE27D,3,72835
2011,NUTS,2010,DE27E,3,52760
2011,NUTS,2010,DE300,3,67463
2011,NUTS,2010,DE401,3,79592
2011,NUTS,2010,DE402,3,81849
2011,NUTS,2010,DE403,3,21947
2011,NUTS,2010,DE404,3,76493
2011,NUTS,2010,DE405,3,2565
2011,NUTS,2010,DE406,3,69039
2011,NUTS,2010,DE407,3,39140
2011,NUTS,2010,DE408,3,48526
2011,NUTS,2010,DE409,3,49590
2011,NUTS,2010,DE40A,3,54718
2011,NUTS,2010,DE40B,3,46228
2011,NUTS,2010,DE40C,3,3173
2011,NUTS,2010,DE40D,3,61839
2011,NUTS,2010,DE40E,3,5547
2011,NUTS,2010,DE40F,3,72636
2011,NUTS,2010,DE40G,3,55377
2011,NUTS,2010,DE40H,3,36279
2011,NUTS,2010,DE40I,3,75532
2011,NUTS,2010,DE501,3,90847
2011,NUTS,2010,DE502,3,97018
2011,NUTS,2010,DE600,3,18362
2011,NUTS,2010,DE711,3,28556
2011,NUTS,2010,DE712,3,50289
2011,NUTS,2010,DE713,3,70434
2011,NUTS,2010,DE714,3,32836
2011,NUTS,2010,DE715,3,56524
2011,NUTS,2010,DE716,3,1480
2011,NUTS,2010,DE717,3,84117
2011,NUTS,2010,DE718,3,41653
2011,NUTS,2010,DE719,3,794
2011,NUTS,2010,DE71A,3,35873
2011,NUTS,2010,DE71B,3,8151
2011,NUTS,2010,DE71C,3,77354
2011,NUTS,2010,DE71D,3,53554
2011,NUTS,2010,DE71E,3,60037
2011,NUTS,2010,DE721,3,5025
2011,NUTS,2010,DE722,3,26602
2011,NUTS,2010,DE723,3,87281
2011,NUTS,2010,DE724,3,94934
2011,NUTS,2010,DE725,3,40802
2011,NUTS,2010,DE731,3,43088
2011,NUTS,2010,DE732,3,58465
2011,NUTS,2010,DE733,3,13633
2011,NUTS,2010,DE734,3,2286
2011,NUTS,2010,DE735,3,4458
2011,NUTS,2010,DE736,3,40029
2011,NUTS,2010,DE737,3,73521
2011,NUTS,2010,DE801,3,1231
2011,NUTS,2010,DE802,3,59816
2011,NUTS,2010,DE803,3,89887
2011,NUTS,2010,DE804,3,5778
2011,NUTS,2010,DE805,3,9626
2011,NUTS,2010,DE806,3,47831
2011,NUTS,2010,DE807,3,75246
2011,NUTS,2010,DE808,3,34690
2011,NUTS,2010,DE809,3,6770
2011,NUTS,2010,DE80A,3,23909
2011,NUTS,2010,DE80B,3,66527
2011,NUTS,2010,DE80C,3,39203
2011,NUTS,2010,DE80D,3,19357
2011,NUTS,2010,DE80E,3,96436
2011,NUTS,2010,DE80F,3,5998
2011,NUTS,2010,DE80G,3,21175
2011,NUTS,2010,DE80H,3,28083
2011,NUTS,2010,DE80I,3,7259
2011,NUTS,2010,DE911,3,37110
2011,NUTS,2010,DE912,3,29470
2011,NUTS,2010,DE913,3,35664
2011,NUTS,2010,DE914,3,36273
2011,NUTS,2010,DE915,3,42933
2011,NUTS,2010,DE916,3,82780
2011,NUTS,2010,DE917,3,97410
2011,NUTS,2010,DE918,3,91188
2011,NUTS,2010,DE919,3,39731
2011,NUTS,2010,DE91A,3,82056
2011,NUTS,2010,DE91B,3,34895
2011,NUTS,2010,DE922,3,7437
2011,NUTS,2010,DE923,3,67585
2011,NUTS,2010,DE925,3,41541
2011,NUTS,2010,DE926,3,31615
2011,NUTS,2010,DE927,3,40754
2011,NUTS,2010,DE928,3,62546
2011,NUTS,2010,DE929,3,96894
2011,NUTS,2010,DE931,3,67365
2011,NUTS,2010,DE932,3,25826
2011,NUTS,2010,DE933,3,47072
2011,NUTS,2010,DE934,3,85179
2011,NUTS,2010,DE935,3,31014
2011,NUTS,2010,DE936,3,50498
2011,NUTS,2010,DE937,3,80328
2011,NUTS,2010,DE938,3,27694
2011,NUTS,2010,DE939,3,2564
2011,NUTS,2010,DE93A,3,40924
2011,NUTS,2010,DE93B,3,12287
2011,NUTS,2010,DE941,3,86644
2011,NUTS,2010,DE942,3,50491
2011,NUTS,2010,DE943,3,15234
2011,NUTS,2010,DE944,3,7009
2011,NUTS,2010,DE945,3,31314
2011,NUTS,2010,DE946,3,10103
2011,NUTS,2010,DE947,3,72931
2011,NUTS,2010,DE948,3,39463
2011,NUTS,2010,DE949,3,18128
2011,NUTS,2010,DE94A,3,84969
2011,NUTS,2010,DE94B,3,91579
2011,NUTS,2010,DE94C,3,76531
2011,NUTS,2010,DE94D,3,84910
2011,NUTS,2010,DE94E,3,36237
2011,NUTS,2010,DE94F,3,1776
2011,NUTS,2010,DE94G,3,26078
2011,NUTS,2010,DE94H,3,11072
2011,NUTS,2010,DEA11,3,18725
2011,NUTS,2010,DEA12,3,33730
2011,NUTS,2010,DEA13,3,95473
2011,NUTS,2010,DEA14,3,32638
2011,NUTS,2010,DEA15,3,15630
2011,NUTS,2010,DEA16,3,12646
2011,NUTS,2010,DEA17,3,21070
2011,NUTS,2010,DEA18,3,42904
2011,NUTS,2010,DEA19,3,61449
2011,NUTS,2010,DEA1A,3,86562
2011,NUTS,2010,DEA1B,3,3074
2011,NUTS,2010,DEA1C,3,10615
2011,NUTS,2010,DEA1D,3,60761
2011,NUTS,2010,DEA1E,3,55595
2011,NUTS,2010,DEA1F,3,19553
2011,NUTS,2010,DEA22,3,22728
2011,NUTS,2010,DEA23,3,30565
2011,NUTS,2010,DEA24,3,22655
2011,NUTS,2010,DEA26,3,94599
2011,NUTS,2010,DEA27,3,16857
2011,NUTS,2010,DEA28,3,10162
2011,NUTS,2010,DEA29,3,80140
2011,NUTS,2010,DEA2A,3,32098
2011,NUTS,2010,DEA2B,3,39238
2011,NUTS,2010,DEA2C,3,49763
2011,NUTS,2010,DEA2D,3,85
2011,NUTS,2010,DEA31,3,68288
2011,NUTS,2010,DEA32,3,50094
2011,NUTS,2010,DEA33,3,78672
2011,NUTS,2010,DEA34,3,35611
2011,NUTS,2010,DEA35,3,55384
2011,NUTS,2010,DEA36,3,63084
2011,NUTS,2010,DEA37,3,91635
2011,NUTS,2010,DEA38,3,41961
2011,NUTS,2010,DEA41,3,97677
2011,NUTS,2010,DEA42,3,52486
2011,NUTS,2010,DEA43,3,32581
2011,NUTS,2010,DEA44,3,83977
2011,NUTS,2010,DEA45,3,89070
2011,NUTS,2010,DEA46,3,72157
2011,NUTS,2010,DEA47,3,56439
2011,NUTS,2010,DEA51,3,11289
2011,NUTS,2010,DEA52,3,4176
2011,NUTS,2010,DEA53,3,8333
2011,NUTS,2010,DEA54,3,77992
2011,NUTS,2010,DEA55,3,31885
2011,NUTS,2010,DEA56,3,55877
2011,NUTS,2010,DEA57,3,46625
2011,NUTS,2010,DEA58,3,84304
2011,NUTS,2010,DEA59,3,20287
2011,NUTS,2010,DEA5A,3,72314
2011,NUTS,2010,DEA5B,3,40431
2011,NUTS,2010,DEA5C,3,50258
2011,NUTS,2010,DEB11,3,94987
2011,NUTS,2010,DEB12,3,5476
2011,NUTS,2010,DEB13,3,859
2011,NUTS,2010,DEB14,3,64501
2011,NUTS,2010,DEB15,3,9618
2011,NUTS,2010,DEB16,3,40363
2011,NUTS,2010,DEB17,3,44799
2011,NUTS,2010,DEB18,3,53902
2011,NUTS,2010,DEB19,3,59268
2011,NUTS,2010,DEB1A,3,9789
2011,NUTS,2010,DEB1B,3,51251
2011,NUTS,2010,DEB21,3,88429
2011,NUTS,2010,DEB22,3,83585
2011,NUTS,2010,DEB23,3,58885
2011,NUTS,2010,DEB24,3,5695
2011,NUTS,2010,DEB25,3,4105
2011,NUTS,2010,DEB31,3,52527
2011,NUTS,2010,DEB32,3,79719
2011,NUTS,2010,DEB33,3,14955
2011,NUTS,2010,DEB34,3,10134
2011,NUTS,2010,DEB35,3,26983
2011,NUTS,2010,DEB36,3,58902
2011,NUTS,2010,DEB37,3,4567
2011,NUTS,2010,DEB38,3,36013
2011,NUTS,2010,DEB39,3,70665
2011,NUTS,2010,DEB3A,3,10629
2011,NUTS,2010,DEB3B,3,37427
2011,NUTS,2010,DEB3C,3,26278
2011,NUTS,2010,DEB3D,3,61259
2011,NUTS,2010,DEB3E,3,98759
2011,NUTS,2010,DEB3F,3,54090
2011,NUTS,2010,DEB3G,3,21129
2011,NUTS,2010,DEB3H,3,22022
2011,NUTS,2010,DEB3I,3,70011
2011,NUTS,2010,DEB3J,3,43739
2011,NUTS,2010,DEB3K,3,20411
2011,NUTS,2010,DEC01,3,89722
2011,NUTS,2010,DEC02,3,31140
2011,NUTS,2010,DEC03,3,64564
2011,NUTS,2010,DEC04,3,47580
2011,NUTS,2010,DEC05,3,29747
2011,NUTS,2010,DEC06,3,48461
2011,NUTS,2010,DED21,3,21762
2011,NUTS,2010,DED2C,3,33935
2011,NUTS,2010,DED2D,3,6846
2011,NUTS,2010,DED2E,3,51454
2011,NUTS,2010,DED2F,3,44194
2011,NUTS,2010,DED41,3,64931
2011,NUTS,2010,DED42,3,30135
2011,NUTS,2010,DED43,3,22443
2011,NUTS,2010,DED44,3,87052
2011,NUTS,2010,DED45,3,87102
2011,NUTS,2010,DED51,3,34957
2011,NUTS,2010,DED52,3,37058
2011,NUTS,2010,DED53,3,20813
2011,NUTS,2010,DEE01,3,27281
2011,NUTS,2010,DEE02,3,34344
2011,NUTS,2010,DEE03,3,69647
2011,NUTS,2010,DEE04,3,30960
2011,NUTS,2010,DEE05,3,84212
2011,NUTS,2010,DEE06,3,86617
2011,NUTS,2010,DEE07,3,43218
2011,NUTS,2010,DEE08,3,71971
2011,NUTS,2010,DEE09,3,81040
2011,NUTS,2010,DEE0A,3,52859
2011,NUTS,2010,DEE0B,3,99986
2011,NUTS,2010,DEE0C,3,19851
2011,NUTS,2010,DEE0D,3,98167
2011,NUTS,2010,DEE0E,3,18212
2011,NUTS,2010,DEF01,3,58281
2011,NUTS,2010,DEF02,3,77622
2011,NUTS,2010,DEF03,3,48911
2011,NUTS,2010,DEF04,3,65754
2011,NUTS,2010,DEF05,3,83037
2011,NUTS,2010,DEF06,3,36080
2011,NUTS,2010,DEF07,3,57057
2011,NUTS,2010,DEF08,3,28797
2011,NUTS,2010,DEF09,3,4409
2011,NUTS,2010,DEF0A,3,45999
2011,NUTS,2010,DEF0B,3,23089
2011,NUTS,2010,DEF0C,3,28633
2011,NUTS,2010,DEF0D,3,69217
2011,NUTS,2010,DEF0E,3,97939
2011,NUTS,2010,DEF0F,3,542
2011,NUTS,2010,DEG01,3,46477
2011,NUTS,2010,DEG02,3,80221
2011,NUTS,2010,DEG03,3,1733
2011,NUTS,2010,DEG04,3,61403
2011,NUTS,2010,DEG05,3,1647
2011,NUTS,2010,DEG06,3,55705
2011,NUTS,2010,DEG07,3,48174
2011,NUTS,2010,DEG09,3,58434
2011,NUTS,2010,DEG0A,3,9931
2011,NUTS,2010,DEG0B,3,10938
2011,NUTS,2010,DEG0C,3,64409
2011,NUTS,2010,DEG0D,3,33682
2011,NUTS,2010,DEG0E,3,99451
2011,NUTS,2010,DEG0F,3,60420
2011,NUTS,2010,DEG0G,3,44287
2011,NUTS,2010,DEG0H,3,82749
2011,NUTS,2010,DEG0I,3,70287
2011,NUTS,2010,DEG0J,3,18317
2011,NUTS,2010,DEG0K,3,4170
2011,NUTS,2010,DEG0L,3,72423
2011,NUTS,2010,DEG0M,3,1432
2011,NUTS,2010,DEG0N,3,32054
2011,NUTS,2010,DEG0P,3,75661
2011,NUTS,2010,DK011,3,6555
2011,NUTS,2010,DK012,3,3791
2011,NUTS,2010,DK013,3,89043
2011,NUTS,2010,DK014,3,79598
2011,NUTS,2010,DK021,3,31304
2011,NUTS,2010,DK022,3,33117
2011,NUTS,2010,DK031,3,80364
2011,NUTS,2010,DK032,3,91867
2011,NUTS,2010,DK041,3,51266
2011,NUTS,2010,DK042,3,99459
2011,NUTS,2010,DK050,3,98738
2011,NUTS,2010,EE001,3,90053
2011,NUTS,2010,EE004,3,88618
2011,NUTS,2010,EE006,3,42792
2011,NUTS,2010,EE007,3,35324
2011,NUTS,2010,EE008,3,78221
2011,NUTS,2010,EL111,3,1979
2011,NUTS,2010,EL112,3,32317
2011,NUTS,2010,EL113,3,37220
2011,NUTS,2010,EL114,3,72388
2011,NUTS,2010,EL115,3,59475
2011,NUTS,2010,EL121,3,14189
2011,NUTS,2010,EL122,3,11636
2011,NUTS,2010,EL123,3,38665
2011,NUTS,2010,EL124,3,88694
2011,NUTS,2010,EL125,3,6500
2011,NUTS,2010,EL126,3,74814
2011,NUTS,2010,EL127,3,72708
2011,NUTS,2010,EL131,3,42805
2011,NUTS,2010,EL132,3,25280
2011,NUTS,2010,EL133,3,776
2011,NUTS,2010,EL134,3,65333
2011,NUTS,2010,EL141,3,92801
2011,NUTS,2010,EL142,3,71881
2011,NUTS,2010,EL143,3,96410
2011,NUTS,2010,EL144,3,10085
2011,NUTS,2010,EL211,3,40146
2011,NUTS,2010,EL212,3,58612
2011,NUTS,2010,EL213,3,44903
2011,NUTS,2010,EL214,3,12088
2011,NUTS,2010,EL221,3,39197
2011,NUTS,2010,EL222,3,54227
2011,NUTS,2010,EL223,3,4115
2011,NUTS,2010,EL224,3,98954
2011,NUTS,2010,EL231,3,45176
2011,NUTS,2010,EL232,3,73433
2011,NUTS,2010,EL233,3,773
2011,NUTS,2010,EL241,3,39958
2011,NUTS,2010,EL242,3,3789
2011,NUTS,2010,EL243,3,66339
2011,NUTS,2010,EL244,3,3201
2011,NUTS,2010,EL245,3,80238
2011,NUTS,2010,EL251,3,41341
2011,NUTS,2010,EL252,3,37689
2011,NUTS,2010,EL253,3,33695
2011,NUTS,2010,EL254,3,53278
2011,NUTS,2010,EL255,3,95983
2011,NUTS,2010,EL300,3,26032
2011,NUTS,2010,EL411,3,95490
2011,NUTS,2010,EL412,3,68715
2011,NUTS,2010,EL413,3,95249
2011,NUTS,2010,EL421,3,78065
2011,NUTS,2010,EL422,3,55849
2011,NUTS,2010,EL431,3,51024
2011,NUTS,2010,EL432,3,6102
2011,NUTS,2010,EL433,3,58853
2011,NUTS,2010,EL434,3,65858
2011,NUTS,2010,ES111,3,17837
2011,NUTS,2010,ES112,3,58631
2011,NUTS,2010,ES113,3,82592
2011,NUTS,2010,ES114,3,3316
2011,NUTS,2010,ES120,3,97450
2011,NUTS,2010,ES130,3,27617
2011,NUTS,2010,ES211,3,37851
2011,NUTS,2010,ES212,3,84374
2011,NUTS,2010,ES213,3,66426
2011,NUTS,2010,ES220,3,20123
2011,NUTS,2010,ES230,3,52539
2011,NUTS,2010,ES241,3,76312
2011,NUTS,2010,ES242,3,74687
2011,NUTS,2010,ES243,3,99103
2011,NUTS,2010,ES300,3,41226
2011,NUTS,2010,ES411,3,89038
2011,NUTS,2010,ES412,3,55217
2011,NUTS,2010,ES413,3,76031
2011,NUTS,2010,ES414,3,36699
2011,NUTS,2010,ES415,3,61952
2011,NUTS,2010,ES416,3,43519
2011,NUTS,2010,ES417,3,15475
2011,NUTS,2010,ES418,3,75053
