year,region_type,region_year_spec,region_id,region_level,dokha
2011,NUTS,2010,EL2,1,80
2011,NUTS,2010,EL3,1,75
2011,NUTS,2010,EL4,1,695
2011,NUTS,2010,ES1,1,604
2011,NUTS,2010,ES2,1,35
2011,NUTS,2010,ES3,1,463
2011,NUTS,2010,ES4,1,444
2011,NUTS,2010,ES5,1,98
2011,NUTS,2010,ES6,1,125
2011,NUTS,2010,ES7,1,808
2011,NUTS,2010,FI1,1,389
2011,NUTS,2010,FI2,1,931
2011,NUTS,2010,FR1,1,251
2011,NUTS,2010,FR2,1,69
2011,NUTS,2010,FR3,1,884
2011,NUTS,2010,FR4,1,467
2011,NUTS,2010,FR5,1,372
2011,NUTS,2010,FR6,1,842
2011,NUTS,2010,FR7,1,267
2011,NUTS,2010,FR8,1,467
2011,NUTS,2010,FR9,1,734
2011,NUTS,2010,HR0,1,788
2011,NUTS,2010,HU1,1,836
2011,NUTS,2010,HU2,1,814
2011,NUTS,2010,HU3,1,593
2011,NUTS,2010,IE0,1,205
2011,NUTS,2010,IS0,1,433
2011,NUTS,2010,ITC,1,281
2011,NUTS,2010,ITF,1,285
2011,NUTS,2010,ITG,1,704
2011,NUTS,2010,ITH,1,49
2011,NUTS,2010,ITI,1,604
2011,NUTS,2010,LI0,1,482
2011,NUTS,2010,LT0,1,775
2011,NUTS,2010,LU0,1,458
2011,NUTS,2010,LV0,1,337
2011,NUTS,2010,ME0,1,904
2011,NUTS,2010,MK0,1,503
2011,NUTS,2010,MT0,1,656
2011,NUTS,2010,NL1,1,757
2011,NUTS,2010,NL2,1,537
2011,NUTS,2010,NL3,1,380
2011,NUTS,2010,NL4,1,782
2011,NUTS,2010,NO0,1,840
2011,NUTS,2010,N_A,1,400
2011,NUTS,2010,PL1,1,553
2011,NUTS,2010,PL2,1,953
2011,NUTS,2010,PL3,1,842
2011,NUTS,2010,PL4,1,639
2011,NUTS,2010,PL5,1,572
2011,NUTS,2010,PL6,1,50
2011,NUTS,2010,PT1,1,281
2011,NUTS,2010,PT2,1,781
2011,NUTS,2010,PT3,1,225
2011,NUTS,2010,RO1,1,137
2011,NUTS,2010,RO2,1,545
2011,NUTS,2010,RO3,1,104
2011,NUTS,2010,RO4,1,473
2011,NUTS,2010,SE1,1,204
2011,NUTS,2010,SE2,1,351
2011,NUTS,2010,SE3,1,57
2011,NUTS,2010,SI0,1,902
2011,NUTS,2010,SK0,1,178
2011,NUTS,2010,TR1,1,751
2011,NUTS,2010,TR2,1,515
2011,NUTS,2010,TR3,1,107
2011,NUTS,2010,TR4,1,612
2011,NUTS,2010,TR5,1,209
2011,NUTS,2010,TR6,1,434
2011,NUTS,2010,TR7,1,607
2011,NUTS,2010,TR8,1,311
2011,NUTS,2010,TR9,1,377
2011,NUTS,2010,TRA,1,257
2011,NUTS,2010,TRB,1,397
2011,NUTS,2010,TRC,1,174
2011,NUTS,2010,UKC,1,111
2011,NUTS,2010,UKD,1,187
2011,NUTS,2010,UKE,1,285
2011,NUTS,2010,UKF,1,900
2011,NUTS,2010,UKG,1,841
2011,NUTS,2010,UKH,1,623
2011,NUTS,2010,UKI,1,126
2011,NUTS,2010,UKJ,1,747
2011,NUTS,2010,UKK,1,407
2011,NUTS,2010,UKL,1,156
2011,NUTS,2010,UKM,1,300
2011,NUTS,2010,UKN,1,647
2011,NUTS,2010,AT11,2,469
2011,NUTS,2010,AT12,2,687
2011,NUTS,2010,AT13,2,592
2011,NUTS,2010,AT21,2,455
2011,NUTS,2010,AT22,2,655
2011,NUTS,2010,AT31,2,563
2011,NUTS,2010,AT32,2,889
2011,NUTS,2010,AT33,2,122
2011,NUTS,2010,AT34,2,799
2011,NUTS,2010,BE10,2,342
2011,NUTS,2010,BE21,2,864
2011,NUTS,2010,BE22,2,208
2011,NUTS,2010,BE23,2,243
2011,NUTS,2010,BE24,2,786
2011,NUTS,2010,BE25,2,192
2011,NUTS,2010,BE31,2,582
2011,NUTS,2010,BE32,2,535
2011,NUTS,2010,BE33,2,572
2011,NUTS,2010,BE34,2,366
2011,NUTS,2010,BE35,2,42
2011,NUTS,2010,BG31,2,24
2011,NUTS,2010,BG32,2,571
2011,NUTS,2010,BG33,2,565
2011,NUTS,2010,BG34,2,923
2011,NUTS,2010,BG41,2,787
2011,NUTS,2010,BG42,2,134
2011,NUTS,2010,CH01,2,990
2011,NUTS,2010,CH02,2,730
2011,NUTS,2010,CH03,2,708
2011,NUTS,2010,CH04,2,504
2011,NUTS,2010,CH05,2,52
2011,NUTS,2010,CH06,2,513
2011,NUTS,2010,CH07,2,592
2011,NUTS,2010,CY00,2,932
2011,NUTS,2010,CZ01,2,757
2011,NUTS,2010,CZ02,2,688
2011,NUTS,2010,CZ03,2,195
2011,NUTS,2010,CZ04,2,618
2011,NUTS,2010,CZ05,2,326
2011,NUTS,2010,CZ06,2,3
2011,NUTS,2010,CZ07,2,821
2011,NUTS,2010,CZ08,2,811
2011,NUTS,2010,DE11,2,914
2011,NUTS,2010,DE12,2,72
2011,NUTS,2010,DE13,2,809
2011,NUTS,2010,DE14,2,491
2011,NUTS,2010,DE21,2,950
2011,NUTS,2010,DE22,2,999
2011,NUTS,2010,DE23,2,937
2011,NUTS,2010,DE24,2,608
2011,NUTS,2010,DE25,2,339
2011,NUTS,2010,DE26,2,454
2011,NUTS,2010,DE27,2,541
2011,NUTS,2010,DE30,2,444
2011,NUTS,2010,DE40,2,445
2011,NUTS,2010,DE50,2,474
2011,NUTS,2010,DE60,2,550
2011,NUTS,2010,DE71,2,499
2011,NUTS,2010,DE72,2,447
2011,NUTS,2010,DE73,2,452
2011,NUTS,2010,DE80,2,45
2011,NUTS,2010,DE91,2,295
2011,NUTS,2010,DE92,2,911
2011,NUTS,2010,DE93,2,439
2011,NUTS,2010,DE94,2,917
2011,NUTS,2010,DEA1,2,126
2011,NUTS,2010,DEA2,2,355
2011,NUTS,2010,DEA3,2,394
2011,NUTS,2010,DEA4,2,626
2011,NUTS,2010,DEA5,2,244
2011,NUTS,2010,DEB1,2,501
2011,NUTS,2010,DEB2,2,380
2011,NUTS,2010,DEB3,2,183
2011,NUTS,2010,DEC0,2,21
2011,NUTS,2010,DED2,2,133
2011,NUTS,2010,DED4,2,308
2011,NUTS,2010,DED5,2,728
2011,NUTS,2010,DEE0,2,2
2011,NUTS,2010,DEF0,2,491
2011,NUTS,2010,DEG0,2,164
2011,NUTS,2010,DK01,2,313
2011,NUTS,2010,DK02,2,0
2011,NUTS,2010,DK03,2,526
2011,NUTS,2010,DK04,2,467
2011,NUTS,2010,DK05,2,999
2011,NUTS,2010,EE00,2,834
2011,NUTS,2010,EL11,2,584
2011,NUTS,2010,EL12,2,803
2011,NUTS,2010,EL13,2,157
2011,NUTS,2010,EL14,2,982
2011,NUTS,2010,EL21,2,229
2011,NUTS,2010,EL22,2,259
2011,NUTS,2010,EL23,2,763
2011,NUTS,2010,EL24,2,622
2011,NUTS,2010,EL25,2,462
2011,NUTS,2010,EL30,2,282
2011,NUTS,2010,EL41,2,836
2011,NUTS,2010,EL42,2,651
2011,NUTS,2010,EL43,2,871
2011,NUTS,2010,ES11,2,909
2011,NUTS,2010,ES12,2,335
2011,NUTS,2010,ES13,2,289
2011,NUTS,2010,ES21,2,821
2011,NUTS,2010,ES22,2,627
2011,NUTS,2010,ES23,2,363
2011,NUTS,2010,ES24,2,395
2011,NUTS,2010,ES30,2,358
2011,NUTS,2010,ES41,2,787
2011,NUTS,2010,ES42,2,921
2011,NUTS,2010,ES43,2,845
2011,NUTS,2010,ES51,2,393
2011,NUTS,2010,ES52,2,463
2011,NUTS,2010,ES53,2,215
2011,NUTS,2010,ES61,2,212
2011,NUTS,2010,ES62,2,634
2011,NUTS,2010,ES63,2,47
2011,NUTS,2010,ES64,2,273
2011,NUTS,2010,ES70,2,856
2011,NUTS,2010,FI19,2,233
2011,NUTS,2010,FI1B,2,736
2011,NUTS,2010,FI1C,2,729
2011,NUTS,2010,FI1D,2,309
2011,NUTS,2010,FI20,2,753
2011,NUTS,2010,FR10,2,868
2011,NUTS,2010,FR21,2,451
2011,NUTS,2010,FR22,2,682
2011,NUTS,2010,FR23,2,303
2011,NUTS,2010,FR24,2,535
2011,NUTS,2010,FR25,2,884
2011,NUTS,2010,FR26,2,584
2011,NUTS,2010,FR30,2,460
2011,NUTS,2010,FR41,2,367
2011,NUTS,2010,FR42,2,162
2011,NUTS,2010,FR43,2,278
2011,NUTS,2010,FR51,2,78
2011,NUTS,2010,FR52,2,706
2011,NUTS,2010,FR53,2,137
2011,NUTS,2010,FR61,2,562
2011,NUTS,2010,FR62,2,221
2011,NUTS,2010,FR63,2,768
2011,NUTS,2010,FR71,2,129
2011,NUTS,2010,FR72,2,541
2011,NUTS,2010,FR81,2,977
2011,NUTS,2010,FR82,2,264
2011,NUTS,2010,FR83,2,390
2011,NUTS,2010,FR91,2,822
2011,NUTS,2010,FR92,2,251
2011,NUTS,2010,FR93,2,396
2011,NUTS,2010,FR94,2,864
2011,NUTS,2010,HR03,2,721
2011,NUTS,2010,HR04,2,744
2011,NUTS,2010,HU10,2,532
2011,NUTS,2010,HU21,2,529
2011,NUTS,2010,HU22,2,224
2011,NUTS,2010,HU23,2,248
2011,NUTS,2010,HU31,2,711
2011,NUTS,2010,HU32,2,24
2011,NUTS,2010,HU33,2,241
2011,NUTS,2010,IE01,2,558
2011,NUTS,2010,IE02,2,369
2011,NUTS,2010,IS00,2,532
2011,NUTS,2010,ITC1,2,566
2011,NUTS,2010,ITC2,2,731
2011,NUTS,2010,ITC3,2,670
2011,NUTS,2010,ITC4,2,123
2011,NUTS,2010,ITF1,2,860
2011,NUTS,2010,ITF2,2,127
2011,NUTS,2010,ITF3,2,405
2011,NUTS,2010,ITF4,2,674
2011,NUTS,2010,ITF5,2,803
2011,NUTS,2010,ITF6,2,560
2011,NUTS,2010,ITG1,2,970
2011,NUTS,2010,ITG2,2,462
2011,NUTS,2010,ITH1,2,838
2011,NUTS,2010,ITH2,2,506
2011,NUTS,2010,ITH3,2,618
2011,NUTS,2010,ITH4,2,277
2011,NUTS,2010,ITH5,2,154
2011,NUTS,2010,ITI1,2,59
2011,NUTS,2010,ITI2,2,475
2011,NUTS,2010,ITI3,2,324
2011,NUTS,2010,ITI4,2,14
2011,NUTS,2010,LI00,2,712
2011,NUTS,2010,LT00,2,509
2011,NUTS,2010,LU00,2,824
2011,NUTS,2010,LV00,2,589
2011,NUTS,2010,ME00,2,785
2011,NUTS,2010,MK00,2,852
2011,NUTS,2010,MT00,2,740
2011,NUTS,2010,NL11,2,21
2011,NUTS,2010,NL12,2,268
2011,NUTS,2010,NL13,2,313
2011,NUTS,2010,NL21,2,832
2011,NUTS,2010,NL22,2,362
2011,NUTS,2010,NL23,2,345
2011,NUTS,2010,NL31,2,624
2011,NUTS,2010,NL32,2,682
2011,NUTS,2010,NL33,2,669
2011,NUTS,2010,NL34,2,34
2011,NUTS,2010,NL41,2,651
2011,NUTS,2010,NL42,2,574
2011,NUTS,2010,NO01,2,825
2011,NUTS,2010,NO02,2,474
2011,NUTS,2010,NO03,2,680
2011,NUTS,2010,NO04,2,474
2011,NUTS,2010,NO05,2,289
2011,NUTS,2010,NO06,2,828
2011,NUTS,2010,NO07,2,241
2011,NUTS,2010,PL11,2,899
2011,NUTS,2010,PL12,2,41
2011,NUTS,2010,PL21,2,716
2011,NUTS,2010,PL22,2,854
2011,NUTS,2010,PL31,2,198
2011,NUTS,2010,PL32,2,477
2011,NUTS,2010,PL33,2,40
2011,NUTS,2010,PL34,2,249
2011,NUTS,2010,PL41,2,265
2011,NUTS,2010,PL42,2,525
2011,NUTS,2010,PL43,2,123
2011,NUTS,2010,PL51,2,694
2011,NUTS,2010,PL52,2,970
2011,NUTS,2010,PL61,2,240
2011,NUTS,2010,PL62,2,894
2011,NUTS,2010,PL63,2,574
2011,NUTS,2010,PT11,2,504
2011,NUTS,2010,PT15,2,101
2011,NUTS,2010,PT16,2,263
2011,NUTS,2010,PT17,2,289
2011,NUTS,2010,PT18,2,689
2011,NUTS,2010,PT20,2,232
2011,NUTS,2010,PT30,2,839
2011,NUTS,2010,RO11,2,549
2011,NUTS,2010,RO12,2,480
2011,NUTS,2010,RO21,2,769
2011,NUTS,2010,RO22,2,768
2011,NUTS,2010,RO31,2,593
2011,NUTS,2010,RO32,2,49
2011,NUTS,2010,RO41,2,7
2011,NUTS,2010,RO42,2,149
2011,NUTS,2010,SE11,2,173
2011,NUTS,2010,SE12,2,966
2011,NUTS,2010,SE21,2,127
2011,NUTS,2010,SE22,2,836
2011,NUTS,2010,SE23,2,873
2011,NUTS,2010,SE31,2,851
2011,NUTS,2010,SE32,2,196
2011,NUTS,2010,SE33,2,944
2011,NUTS,2010,SI01,2,789
2011,NUTS,2010,SI02,2,110
2011,NUTS,2010,SK01,2,738
2011,NUTS,2010,SK02,2,169
2011,NUTS,2010,SK03,2,954
2011,NUTS,2010,SK04,2,504
2011,NUTS,2010,TR10,2,336
2011,NUTS,2010,TR21,2,301
2011,NUTS,2010,TR22,2,42
2011,NUTS,2010,TR31,2,104
2011,NUTS,2010,TR32,2,496
2011,NUTS,2010,TR33,2,238
2011,NUTS,2010,TR41,2,412
2011,NUTS,2010,TR42,2,472
2011,NUTS,2010,TR51,2,23
2011,NUTS,2010,TR52,2,227
2011,NUTS,2010,TR61,2,864
2011,NUTS,2010,TR62,2,427
2011,NUTS,2010,TR63,2,52
2011,NUTS,2010,TR71,2,433
2011,NUTS,2010,TR72,2,266
2011,NUTS,2010,TR81,2,519
2011,NUTS,2010,TR82,2,514
2011,NUTS,2010,TR83,2,220
2011,NUTS,2010,TR90,2,17
2011,NUTS,2010,TRA1,2,416
2011,NUTS,2010,TRA2,2,779
2011,NUTS,2010,TRB1,2,672
2011,NUTS,2010,TRB2,2,659
2011,NUTS,2010,TRC1,2,606
2011,NUTS,2010,TRC2,2,846
2011,NUTS,2010,TRC3,2,206
2011,NUTS,2010,UKC1,2,18
2011,NUTS,2010,UKC2,2,959
2011,NUTS,2010,UKD1,2,484
2011,NUTS,2010,UKD3,2,124
2011,NUTS,2010,UKD4,2,345
2011,NUTS,2010,UKD6,2,953
2011,NUTS,2010,UKD7,2,757
2011,NUTS,2010,UKE1,2,809
2011,NUTS,2010,UKE2,2,538
2011,NUTS,2010,UKE3,2,657
2011,NUTS,2010,UKE4,2,430
2011,NUTS,2010,UKF1,2,553
2011,NUTS,2010,UKF2,2,726
2011,NUTS,2010,UKF3,2,609
2011,NUTS,2010,UKG1,2,583
2011,NUTS,2010,UKG2,2,669
2011,NUTS,2010,UKG3,2,718
2011,NUTS,2010,UKH1,2,232
2011,NUTS,2010,UKH2,2,16
2011,NUTS,2010,UKH3,2,107
2011,NUTS,2010,UKI1,2,846
2011,NUTS,2010,UKI2,2,639
2011,NUTS,2010,UKJ1,2,857
2011,NUTS,2010,UKJ2,2,876
2011,NUTS,2010,UKJ3,2,76
2011,NUTS,2010,UKJ4,2,537
2011,NUTS,2010,UKK1,2,112
2011,NUTS,2010,UKK2,2,23
2011,NUTS,2010,UKK3,2,568
2011,NUTS,2010,UKK4,2,297
2011,NUTS,2010,UKL1,2,351
2011,NUTS,2010,UKL2,2,955
2011,NUTS,2010,UKM2,2,454
2011,NUTS,2010,UKM3,2,290
2011,NUTS,2010,UKM5,2,987
2011,NUTS,2010,UKM6,2,492
2011,NUTS,2010,UKN0,2,662
2011,NUTS,2010,AT111,3,496
2011,NUTS,2010,AT112,3,176
2011,NUTS,2010,AT113,3,631
2011,NUTS,2010,AT121,3,412
2011,NUTS,2010,AT122,3,871
2011,NUTS,2010,AT123,3,748
2011,NUTS,2010,AT124,3,234
2011,NUTS,2010,AT125,3,895
2011,NUTS,2010,AT126,3,977
2011,NUTS,2010,AT127,3,886
2011,NUTS,2010,AT130,3,182
2011,NUTS,2010,AT211,3,837
2011,NUTS,2010,AT212,3,188
2011,NUTS,2010,AT213,3,372
2011,NUTS,2010,AT221,3,732
2011,NUTS,2010,AT222,3,763
2011,NUTS,2010,AT223,3,558
2011,NUTS,2010,AT224,3,925
2011,NUTS,2010,AT225,3,735
2011,NUTS,2010,AT226,3,892
2011,NUTS,2010,AT311,3,77
2011,NUTS,2010,AT312,3,80
2011,NUTS,2010,AT313,3,591
2011,NUTS,2010,AT314,3,375
2011,NUTS,2010,AT315,3,167
2011,NUTS,2010,AT321,3,564
2011,NUTS,2010,AT322,3,935
2011,NUTS,2010,AT323,3,73
2011,NUTS,2010,AT331,3,872
2011,NUTS,2010,AT332,3,856
2011,NUTS,2010,AT333,3,910
2011,NUTS,2010,AT334,3,477
2011,NUTS,2010,AT335,3,278
2011,NUTS,2010,AT341,3,414
2011,NUTS,2010,AT342,3,171
2011,NUTS,2010,BE100,3,319
2011,NUTS,2010,BE211,3,830
2011,NUTS,2010,BE212,3,783
2011,NUTS,2010,BE213,3,160
2011,NUTS,2010,BE221,3,818
2011,NUTS,2010,BE222,3,763
2011,NUTS,2010,BE223,3,970
2011,NUTS,2010,BE231,3,437
2011,NUTS,2010,BE232,3,501
2011,NUTS,2010,BE233,3,891
2011,NUTS,2010,BE234,3,582
2011,NUTS,2010,BE235,3,777
2011,NUTS,2010,BE236,3,802
2011,NUTS,2010,BE241,3,80
2011,NUTS,2010,BE242,3,842
2011,NUTS,2010,BE251,3,71
2011,NUTS,2010,BE252,3,413
2011,NUTS,2010,BE253,3,500
2011,NUTS,2010,BE254,3,511
2011,NUTS,2010,BE255,3,32
2011,NUTS,2010,BE256,3,1000
2011,NUTS,2010,BE257,3,361
2011,NUTS,2010,BE258,3,173
2011,NUTS,2010,BE310,3,476
2011,NUTS,2010,BE321,3,206
2011,NUTS,2010,BE322,3,400
2011,NUTS,2010,BE323,3,2
2011,NUTS,2010,BE324,3,468
2011,NUTS,2010,BE325,3,175
2011,NUTS,2010,BE326,3,573
2011,NUTS,2010,BE327,3,404
2011,NUTS,2010,BE331,3,549
2011,NUTS,2010,BE332,3,982
2011,NUTS,2010,BE334,3,950
2011,NUTS,2010,BE335,3,846
2011,NUTS,2010,BE336,3,996
2011,NUTS,2010,BE341,3,434
2011,NUTS,2010,BE342,3,965
2011,NUTS,2010,BE343,3,203
2011,NUTS,2010,BE344,3,531
2011,NUTS,2010,BE345,3,304
2011,NUTS,2010,BE351,3,91
2011,NUTS,2010,BE352,3,271
2011,NUTS,2010,BE353,3,578
2011,NUTS,2010,BG311,3,893
2011,NUTS,2010,BG312,3,603
2011,NUTS,2010,BG313,3,737
2011,NUTS,2010,BG314,3,826
2011,NUTS,2010,BG315,3,823
2011,NUTS,2010,BG321,3,175
2011,NUTS,2010,BG322,3,508
2011,NUTS,2010,BG323,3,217
2011,NUTS,2010,BG324,3,694
2011,NUTS,2010,BG325,3,178
2011,NUTS,2010,BG331,3,793
2011,NUTS,2010,BG332,3,830
2011,NUTS,2010,BG333,3,911
2011,NUTS,2010,BG334,3,640
2011,NUTS,2010,BG341,3,210
2011,NUTS,2010,BG342,3,508
2011,NUTS,2010,BG343,3,497
2011,NUTS,2010,BG344,3,500
2011,NUTS,2010,BG411,3,24
2011,NUTS,2010,BG412,3,335
2011,NUTS,2010,BG413,3,455
2011,NUTS,2010,BG414,3,321
2011,NUTS,2010,BG415,3,397
2011,NUTS,2010,BG421,3,212
2011,NUTS,2010,BG422,3,689
2011,NUTS,2010,BG423,3,276
2011,NUTS,2010,BG424,3,247
2011,NUTS,2010,BG425,3,109
2011,NUTS,2010,CH011,3,326
2011,NUTS,2010,CH012,3,660
2011,NUTS,2010,CH013,3,336
2011,NUTS,2010,CH021,3,568
2011,NUTS,2010,CH022,3,956
2011,NUTS,2010,CH023,3,732
2011,NUTS,2010,CH024,3,662
2011,NUTS,2010,CH025,3,377
2011,NUTS,2010,CH031,3,611
2011,NUTS,2010,CH032,3,677
2011,NUTS,2010,CH033,3,284
2011,NUTS,2010,CH040,3,64
2011,NUTS,2010,CH051,3,788
2011,NUTS,2010,CH052,3,7
2011,NUTS,2010,CH053,3,639
2011,NUTS,2010,CH054,3,117
2011,NUTS,2010,CH055,3,835
2011,NUTS,2010,CH056,3,516
2011,NUTS,2010,CH057,3,414
2011,NUTS,2010,CH061,3,485
2011,NUTS,2010,CH062,3,846
2011,NUTS,2010,CH063,3,419
2011,NUTS,2010,CH064,3,954
2011,NUTS,2010,CH065,3,563
2011,NUTS,2010,CH066,3,742
2011,NUTS,2010,CH070,3,370
2011,NUTS,2010,CY000,3,963
2011,NUTS,2010,CZ010,3,376
2011,NUTS,2010,CZ020,3,1
2011,NUTS,2010,CZ031,3,975
2011,NUTS,2010,CZ032,3,428
2011,NUTS,2010,CZ041,3,409
2011,NUTS,2010,CZ042,3,925
2011,NUTS,2010,CZ051,3,672
2011,NUTS,2010,CZ052,3,803
2011,NUTS,2010,CZ053,3,670
2011,NUTS,2010,CZ063,3,10
2011,NUTS,2010,CZ064,3,807
2011,NUTS,2010,CZ071,3,236
2011,NUTS,2010,CZ072,3,74
2011,NUTS,2010,CZ080,3,835
2011,NUTS,2010,DE111,3,244
2011,NUTS,2010,DE112,3,88
2011,NUTS,2010,DE113,3,261
2011,NUTS,2010,DE114,3,681
2011,NUTS,2010,DE115,3,765
2011,NUTS,2010,DE116,3,405
2011,NUTS,2010,DE117,3,521
2011,NUTS,2010,DE118,3,975
2011,NUTS,2010,DE119,3,100
2011,NUTS,2010,DE11A,3,548
2011,NUTS,2010,DE11B,3,674
2011,NUTS,2010,DE11C,3,220
2011,NUTS,2010,DE11D,3,295
2011,NUTS,2010,DE121,3,885
2011,NUTS,2010,DE122,3,268
2011,NUTS,2010,DE123,3,152
2011,NUTS,2010,DE124,3,490
2011,NUTS,2010,DE125,3,458
2011,NUTS,2010,DE126,3,547
2011,NUTS,2010,DE127,3,399
2011,NUTS,2010,DE128,3,230
2011,NUTS,2010,DE129,3,134
2011,NUTS,2010,DE12A,3,283
2011,NUTS,2010,DE12B,3,604
2011,NUTS,2010,DE12C,3,949
2011,NUTS,2010,DE131,3,991
2011,NUTS,2010,DE132,3,782
2011,NUTS,2010,DE133,3,961
2011,NUTS,2010,DE134,3,608
2011,NUTS,2010,DE135,3,902
2011,NUTS,2010,DE136,3,478
2011,NUTS,2010,DE137,3,367
2011,NUTS,2010,DE138,3,592
2011,NUTS,2010,DE139,3,384
2011,NUTS,2010,DE13A,3,126
2011,NUTS,2010,DE141,3,30
2011,NUTS,2010,DE142,3,540
2011,NUTS,2010,DE143,3,416
2011,NUTS,2010,DE144,3,791
2011,NUTS,2010,DE145,3,357
2011,NUTS,2010,DE146,3,53
2011,NUTS,2010,DE147,3,721
2011,NUTS,2010,DE148,3,537
2011,NUTS,2010,DE149,3,367
2011,NUTS,2010,DE211,3,260
2011,NUTS,2010,DE212,3,416
2011,NUTS,2010,DE213,3,383
2011,NUTS,2010,DE214,3,105
2011,NUTS,2010,DE215,3,423
2011,NUTS,2010,DE216,3,537
2011,NUTS,2010,DE217,3,87
2011,NUTS,2010,DE218,3,168
2011,NUTS,2010,DE219,3,540
2011,NUTS,2010,DE21A,3,162
2011,NUTS,2010,DE21B,3,563
2011,NUTS,2010,DE21C,3,879
2011,NUTS,2010,DE21D,3,185
2011,NUTS,2010,DE21E,3,693
2011,NUTS,2010,DE21F,3,674
2011,NUTS,2010,DE21G,3,2
2011,NUTS,2010,DE21H,3,777
2011,NUTS,2010,DE21I,3,625
2011,NUTS,2010,DE21J,3,969
2011,NUTS,2010,DE21K,3,852
2011,NUTS,2010,DE21L,3,859
2011,NUTS,2010,DE21M,3,898
2011,NUTS,2010,DE21N,3,340
2011,NUTS,2010,DE221,3,983
2011,NUTS,2010,DE222,3,757
2011,NUTS,2010,DE223,3,749
2011,NUTS,2010,DE224,3,846
2011,NUTS,2010,DE225,3,141
2011,NUTS,2010,DE226,3,742
2011,NUTS,2010,DE227,3,345
2011,NUTS,2010,DE228,3,520
2011,NUTS,2010,DE229,3,401
2011,NUTS,2010,DE22A,3,279
2011,NUTS,2010,DE22B,3,625
2011,NUTS,2010,DE22C,3,919
2011,NUTS,2010,DE231,3,973
2011,NUTS,2010,DE232,3,516
2011,NUTS,2010,DE233,3,400
2011,NUTS,2010,DE234,3,527
2011,NUTS,2010,DE235,3,536
2011,NUTS,2010,DE236,3,948
2011,NUTS,2010,DE237,3,970
2011,NUTS,2010,DE238,3,809
2011,NUTS,2010,DE239,3,583
2011,NUTS,2010,DE23A,3,323
2011,NUTS,2010,DE241,3,748
2011,NUTS,2010,DE242,3,626
2011,NUTS,2010,DE243,3,918
2011,NUTS,2010,DE244,3,910
2011,NUTS,2010,DE245,3,552
2011,NUTS,2010,DE246,3,674
2011,NUTS,2010,DE247,3,861
2011,NUTS,2010,DE248,3,568
2011,NUTS,2010,DE249,3,55
2011,NUTS,2010,DE24A,3,481
2011,NUTS,2010,DE24B,3,920
2011,NUTS,2010,DE24C,3,892
2011,NUTS,2010,DE24D,3,824
2011,NUTS,2010,DE251,3,853
2011,NUTS,2010,DE252,3,513
2011,NUTS,2010,DE253,3,765
2011,NUTS,2010,DE254,3,337
2011,NUTS,2010,DE255,3,124
2011,NUTS,2010,DE256,3,627
2011,NUTS,2010,DE257,3,740
2011,NUTS,2010,DE258,3,409
2011,NUTS,2010,DE259,3,647
2011,NUTS,2010,DE25A,3,528
2011,NUTS,2010,DE25B,3,739
2011,NUTS,2010,DE25C,3,344
2011,NUTS,2010,DE261,3,332
2011,NUTS,2010,DE262,3,295
2011,NUTS,2010,DE263,3,408
2011,NUTS,2010,DE264,3,129
2011,NUTS,2010,DE265,3,233
2011,NUTS,2010,DE266,3,526
2011,NUTS,2010,DE267,3,353
2011,NUTS,2010,DE268,3,688
2011,NUTS,2010,DE269,3,156
2011,NUTS,2010,DE26A,3,803
2011,NUTS,2010,DE26B,3,403
2011,NUTS,2010,DE26C,3,582
2011,NUTS,2010,DE271,3,588
2011,NUTS,2010,DE272,3,521
2011,NUTS,2010,DE273,3,841
2011,NUTS,2010,DE274,3,102
2011,NUTS,2010,DE275,3,239
2011,NUTS,2010,DE276,3,592
2011,NUTS,2010,DE277,3,580
2011,NUTS,2010,DE278,3,1000
2011,NUTS,2010,DE279,3,273
2011,NUTS,2010,DE27A,3,266
2011,NUTS,2010,DE27B,3,62
2011,NUTS,2010,DE27C,3,610
2011,NUTS,2010,DE27D,3,959
2011,NUTS,2010,DE27E,3,555
2011,NUTS,2010,DE300,3,995
2011,NUTS,2010,DE401,3,993
2011,NUTS,2010,DE402,3,587
2011,NUTS,2010,DE403,3,415
2011,NUTS,2010,DE404,3,504
2011,NUTS,2010,DE405,3,639
2011,NUTS,2010,DE406,3,32
2011,NUTS,2010,DE407,3,705
2011,NUTS,2010,DE408,3,48
2011,NUTS,2010,DE409,3,559
2011,NUTS,2010,DE40A,3,246
2011,NUTS,2010,DE40B,3,603
2011,NUTS,2010,DE40C,3,557
2011,NUTS,2010,DE40D,3,729
2011,NUTS,2010,DE40E,3,757
2011,NUTS,2010,DE40F,3,945
2011,NUTS,2010,DE40G,3,866
2011,NUTS,2010,DE40H,3,716
2011,NUTS,2010,DE40I,3,479
2011,NUTS,2010,DE501,3,961
2011,NUTS,2010,DE502,3,542
2011,NUTS,2010,DE600,3,720
2011,NUTS,2010,DE711,3,555
2011,NUTS,2010,DE712,3,956
2011,NUTS,2010,DE713,3,832
2011,NUTS,2010,DE714,3,661
2011,NUTS,2010,DE715,3,715
2011,NUTS,2010,DE716,3,901
2011,NUTS,2010,DE717,3,462
2011,NUTS,2010,DE718,3,993
2011,NUTS,2010,DE719,3,670
2011,NUTS,2010,DE71A,3,31
2011,NUTS,2010,DE71B,3,383
2011,NUTS,2010,DE71C,3,511
2011,NUTS,2010,DE71D,3,474
