year,region_type,region_year_spec,region_id,region_level,vacic
2010,NUTS,2010,DE25B,3,892
2010,NUTS,2010,DE25C,3,63
2010,NUTS,2010,DE261,3,471
2010,NUTS,2010,DE262,3,235
2010,NUTS,2010,DE263,3,202
2010,NUTS,2010,DE264,3,700
2010,NUTS,2010,DE265,3,289
2010,NUTS,2010,DE266,3,986
2010,NUTS,2010,DE267,3,357
2010,NUTS,2010,DE268,3,700
2010,NUTS,2010,DE269,3,245
2010,NUTS,2010,DE26A,3,745
2010,NUTS,2010,DE26B,3,803
2010,NUTS,2010,DE26C,3,467
2010,NUTS,2010,DE271,3,902
2010,NUTS,2010,DE272,3,611
2010,NUTS,2010,DE273,3,434
2010,NUTS,2010,DE274,3,972
2010,NUTS,2010,DE275,3,581
2010,NUTS,2010,DE276,3,166
2010,NUTS,2010,DE277,3,838
2010,NUTS,2010,DE278,3,538
2010,NUTS,2010,DE279,3,136
2010,NUTS,2010,DE27A,3,230
2010,NUTS,2010,DE27B,3,496
2010,NUTS,2010,DE27C,3,441
2010,NUTS,2010,DE27D,3,95
2010,NUTS,2010,DE27E,3,934
2010,NUTS,2010,DE300,3,483
2010,NUTS,2010,DE401,3,777
2010,NUTS,2010,DE402,3,578
2010,NUTS,2010,DE403,3,363
2010,NUTS,2010,DE404,3,203
2010,NUTS,2010,DE405,3,395
2010,NUTS,2010,DE406,3,184
2010,NUTS,2010,DE407,3,166
2010,NUTS,2010,DE408,3,27
2010,NUTS,2010,DE409,3,381
2010,NUTS,2010,DE40A,3,368
2010,NUTS,2010,DE40B,3,201
2010,NUTS,2010,DE40C,3,432
2010,NUTS,2010,DE40D,3,186
2010,NUTS,2010,DE40E,3,890
2010,NUTS,2010,DE40F,3,341
2010,NUTS,2010,DE40G,3,83
2010,NUTS,2010,DE40H,3,302
2010,NUTS,2010,DE40I,3,185
2010,NUTS,2010,DE501,3,396
2010,NUTS,2010,DE502,3,866
2010,NUTS,2010,DE600,3,479
2010,NUTS,2010,DE711,3,217
2010,NUTS,2010,DE712,3,649
2010,NUTS,2010,DE713,3,320
2010,NUTS,2010,DE714,3,147
2010,NUTS,2010,DE715,3,933
2010,NUTS,2010,DE716,3,41
2010,NUTS,2010,DE717,3,355
2010,NUTS,2010,DE718,3,27
2010,NUTS,2010,DE719,3,235
2010,NUTS,2010,DE71A,3,131
2010,NUTS,2010,DE71B,3,293
2010,NUTS,2010,DE71C,3,382
2010,NUTS,2010,DE71D,3,637
2010,NUTS,2010,DE71E,3,453
2010,NUTS,2010,DE721,3,350
2010,NUTS,2010,DE722,3,673
2010,NUTS,2010,DE723,3,496
2010,NUTS,2010,DE724,3,188
2010,NUTS,2010,DE725,3,148
2010,NUTS,2010,DE731,3,544
2010,NUTS,2010,DE732,3,31
2010,NUTS,2010,DE733,3,530
2010,NUTS,2010,DE734,3,841
2010,NUTS,2010,DE735,3,143
2010,NUTS,2010,DE736,3,275
2010,NUTS,2010,DE737,3,486
2010,NUTS,2010,DE801,3,576
2010,NUTS,2010,DE802,3,793
2010,NUTS,2010,DE803,3,177
2010,NUTS,2010,DE804,3,892
2010,NUTS,2010,DE805,3,828
2010,NUTS,2010,DE806,3,506
2010,NUTS,2010,DE807,3,668
2010,NUTS,2010,DE808,3,245
2010,NUTS,2010,DE809,3,267
2010,NUTS,2010,DE80A,3,37
2010,NUTS,2010,DE80B,3,59
2010,NUTS,2010,DE80C,3,985
2010,NUTS,2010,DE80D,3,434
2010,NUTS,2010,DE80E,3,722
2010,NUTS,2010,DE80F,3,592
2010,NUTS,2010,DE80G,3,914
2010,NUTS,2010,DE80H,3,994
2010,NUTS,2010,DE80I,3,439
2010,NUTS,2010,DE911,3,436
2010,NUTS,2010,DE912,3,440
2010,NUTS,2010,DE913,3,550
2010,NUTS,2010,DE914,3,660
2010,NUTS,2010,DE915,3,532
2010,NUTS,2010,DE916,3,585
2010,NUTS,2010,DE917,3,747
2010,NUTS,2010,DE918,3,660
2010,NUTS,2010,DE919,3,991
2010,NUTS,2010,DE91A,3,916
2010,NUTS,2010,DE91B,3,357
2010,NUTS,2010,DE922,3,789
2010,NUTS,2010,DE923,3,708
2010,NUTS,2010,DE925,3,825
2010,NUTS,2010,DE926,3,88
2010,NUTS,2010,DE927,3,596
2010,NUTS,2010,DE928,3,696
2010,NUTS,2010,DE929,3,250
2010,NUTS,2010,DE931,3,219
2010,NUTS,2010,DE932,3,99
2010,NUTS,2010,DE933,3,286
2010,NUTS,2010,DE934,3,11
2010,NUTS,2010,DE935,3,891
2010,NUTS,2010,DE936,3,339
2010,NUTS,2010,DE937,3,296
2010,NUTS,2010,DE938,3,400
2010,NUTS,2010,DE939,3,373
2010,NUTS,2010,DE93A,3,952
2010,NUTS,2010,DE93B,3,128
2010,NUTS,2010,DE941,3,217
2010,NUTS,2010,DE942,3,11
2010,NUTS,2010,DE943,3,983
2010,NUTS,2010,DE944,3,863
2010,NUTS,2010,DE945,3,404
2010,NUTS,2010,DE946,3,587
2010,NUTS,2010,DE947,3,60
2010,NUTS,2010,DE948,3,223
2010,NUTS,2010,DE949,3,979
2010,NUTS,2010,DE94A,3,447
2010,NUTS,2010,DE94B,3,664
2010,NUTS,2010,DE94C,3,51
2010,NUTS,2010,DE94D,3,536
2010,NUTS,2010,DE94E,3,696
2010,NUTS,2010,DE94F,3,222
2010,NUTS,2010,DE94G,3,506
2010,NUTS,2010,DE94H,3,686
2010,NUTS,2010,DEA11,3,870
2010,NUTS,2010,DEA12,3,206
2010,NUTS,2010,DEA13,3,123
2010,NUTS,2010,DEA14,3,622
2010,NUTS,2010,DEA15,3,565
2010,NUTS,2010,DEA16,3,414
2010,NUTS,2010,DEA17,3,300
2010,NUTS,2010,DEA18,3,828
2010,NUTS,2010,DEA19,3,969
2010,NUTS,2010,DEA1A,3,110
2010,NUTS,2010,DEA1B,3,968
2010,NUTS,2010,DEA1C,3,639
2010,NUTS,2010,DEA1D,3,34
2010,NUTS,2010,DEA1E,3,954
2010,NUTS,2010,DEA1F,3,469
2010,NUTS,2010,DEA22,3,198
2010,NUTS,2010,DEA23,3,927
2010,NUTS,2010,DEA24,3,146
2010,NUTS,2010,DEA26,3,338
2010,NUTS,2010,DEA27,3,33
2010,NUTS,2010,DEA28,3,797
2010,NUTS,2010,DEA29,3,976
2010,NUTS,2010,DEA2A,3,52
2010,NUTS,2010,DEA2B,3,518
2010,NUTS,2010,DEA2C,3,13
2010,NUTS,2010,DEA2D,3,953
2010,NUTS,2010,DEA31,3,569
2010,NUTS,2010,DEA32,3,166
2010,NUTS,2010,DEA33,3,190
2010,NUTS,2010,DEA34,3,456
2010,NUTS,2010,DEA35,3,160
2010,NUTS,2010,DEA36,3,266
2010,NUTS,2010,DEA37,3,876
2010,NUTS,2010,DEA38,3,830
2010,NUTS,2010,DEA41,3,170
2010,NUTS,2010,DEA42,3,916
2010,NUTS,2010,DEA43,3,800
2010,NUTS,2010,DEA44,3,154
2010,NUTS,2010,DEA45,3,822
2010,NUTS,2010,DEA46,3,162
2010,NUTS,2010,DEA47,3,137
2010,NUTS,2010,DEA51,3,79
2010,NUTS,2010,DEA52,3,633
2010,NUTS,2010,DEA53,3,351
2010,NUTS,2010,DEA54,3,12
2010,NUTS,2010,DEA55,3,850
2010,NUTS,2010,DEA56,3,973
2010,NUTS,2010,DEA57,3,854
2010,NUTS,2010,DEA58,3,793
2010,NUTS,2010,DEA59,3,823
2010,NUTS,2010,DEA5A,3,394
2010,NUTS,2010,DEA5B,3,591
2010,NUTS,2010,DEA5C,3,336
2010,NUTS,2010,DEB11,3,852
2010,NUTS,2010,DEB12,3,860
2010,NUTS,2010,DEB13,3,67
2010,NUTS,2010,DEB14,3,684
2010,NUTS,2010,DEB15,3,681
2010,NUTS,2010,DEB16,3,42
2010,NUTS,2010,DEB17,3,622
2010,NUTS,2010,DEB18,3,465
2010,NUTS,2010,DEB19,3,732
2010,NUTS,2010,DEB1A,3,240
2010,NUTS,2010,DEB1B,3,537
2010,NUTS,2010,DEB21,3,861
2010,NUTS,2010,DEB22,3,785
2010,NUTS,2010,DEB23,3,348
2010,NUTS,2010,DEB24,3,209
2010,NUTS,2010,DEB25,3,635
2010,NUTS,2010,DEB31,3,206
2010,NUTS,2010,DEB32,3,605
2010,NUTS,2010,DEB33,3,913
2010,NUTS,2010,DEB34,3,48
2010,NUTS,2010,DEB35,3,307
2010,NUTS,2010,DEB36,3,265
2010,NUTS,2010,DEB37,3,465
2010,NUTS,2010,DEB38,3,750
2010,NUTS,2010,DEB39,3,490
2010,NUTS,2010,DEB3A,3,458
2010,NUTS,2010,DEB3B,3,793
2010,NUTS,2010,DEB3C,3,199
2010,NUTS,2010,DEB3D,3,976
2010,NUTS,2010,DEB3E,3,71
2010,NUTS,2010,DEB3F,3,85
2010,NUTS,2010,DEB3G,3,870
2010,NUTS,2010,DEB3H,3,792
2010,NUTS,2010,DEB3I,3,978
2010,NUTS,2010,DEB3J,3,155
2010,NUTS,2010,DEB3K,3,232
2010,NUTS,2010,DEC01,3,413
2010,NUTS,2010,DEC02,3,5
2010,NUTS,2010,DEC03,3,293
2010,NUTS,2010,DEC04,3,103
2010,NUTS,2010,DEC05,3,263
2010,NUTS,2010,DEC06,3,220
2010,NUTS,2010,DED21,3,137
2010,NUTS,2010,DED2C,3,48
2010,NUTS,2010,DED2D,3,616
2010,NUTS,2010,DED2E,3,752
2010,NUTS,2010,DED2F,3,290
2010,NUTS,2010,DED41,3,650
2010,NUTS,2010,DED42,3,755
2010,NUTS,2010,DED43,3,339
2010,NUTS,2010,DED44,3,703
2010,NUTS,2010,DED45,3,658
2010,NUTS,2010,DED51,3,318
2010,NUTS,2010,DED52,3,315
2010,NUTS,2010,DED53,3,340
2010,NUTS,2010,DEE01,3,344
2010,NUTS,2010,DEE02,3,672
2010,NUTS,2010,DEE03,3,549
2010,NUTS,2010,DEE04,3,879
2010,NUTS,2010,DEE05,3,68
2010,NUTS,2010,DEE06,3,251
2010,NUTS,2010,DEE07,3,859
2010,NUTS,2010,DEE08,3,650
2010,NUTS,2010,DEE09,3,929
2010,NUTS,2010,DEE0A,3,718
2010,NUTS,2010,DEE0B,3,980
2010,NUTS,2010,DEE0C,3,234
2010,NUTS,2010,DEE0D,3,982
2010,NUTS,2010,DEE0E,3,639
2010,NUTS,2010,DEF01,3,977
2010,NUTS,2010,DEF02,3,342
2010,NUTS,2010,DEF03,3,294
2010,NUTS,2010,DEF04,3,191
2010,NUTS,2010,DEF05,3,918
2010,NUTS,2010,DEF06,3,953
2010,NUTS,2010,DEF07,3,152
2010,NUTS,2010,DEF08,3,498
2010,NUTS,2010,DEF09,3,292
2010,NUTS,2010,DEF0A,3,462
2010,NUTS,2010,DEF0B,3,905
2010,NUTS,2010,DEF0C,3,442
2010,NUTS,2010,DEF0D,3,501
2010,NUTS,2010,DEF0E,3,639
2010,NUTS,2010,DEF0F,3,720
2010,NUTS,2010,DEG01,3,555
2010,NUTS,2010,DEG02,3,393
2010,NUTS,2010,DEG03,3,89
2010,NUTS,2010,DEG04,3,216
2010,NUTS,2010,DEG05,3,208
2010,NUTS,2010,DEG06,3,880
2010,NUTS,2010,DEG07,3,680
2010,NUTS,2010,DEG09,3,719
2010,NUTS,2010,DEG0A,3,547
2010,NUTS,2010,DEG0B,3,562
2010,NUTS,2010,DEG0C,3,901
2010,NUTS,2010,DEG0D,3,946
2010,NUTS,2010,DEG0E,3,135
2010,NUTS,2010,DEG0F,3,264
2010,NUTS,2010,DEG0G,3,12
2010,NUTS,2010,DEG0H,3,26
2010,NUTS,2010,DEG0I,3,196
2010,NUTS,2010,DEG0J,3,888
2010,NUTS,2010,DEG0K,3,105
2010,NUTS,2010,DEG0L,3,846
2010,NUTS,2010,DEG0M,3,370
2010,NUTS,2010,DEG0N,3,314
2010,NUTS,2010,DEG0P,3,13
2010,NUTS,2010,DK011,3,260
2010,NUTS,2010,DK012,3,731
2010,NUTS,2010,DK013,3,376
2010,NUTS,2010,DK014,3,418
2010,NUTS,2010,DK021,3,162
2010,NUTS,2010,DK022,3,456
2010,NUTS,2010,DK031,3,83
2010,NUTS,2010,DK032,3,590
2010,NUTS,2010,DK041,3,223
2010,NUTS,2010,DK042,3,13
2010,NUTS,2010,DK050,3,225
2010,NUTS,2010,EE001,3,42
2010,NUTS,2010,EE004,3,476
2010,NUTS,2010,EE006,3,58
2010,NUTS,2010,EE007,3,283
2010,NUTS,2010,EE008,3,506
2010,NUTS,2010,EL111,3,357
2010,NUTS,2010,EL112,3,630
2010,NUTS,2010,EL113,3,295
2010,NUTS,2010,EL114,3,213
2010,NUTS,2010,EL115,3,865
2010,NUTS,2010,EL121,3,483
2010,NUTS,2010,EL122,3,672
2010,NUTS,2010,EL123,3,598
2010,NUTS,2010,EL124,3,524
2010,NUTS,2010,EL125,3,876
2010,NUTS,2010,EL126,3,846
2010,NUTS,2010,EL127,3,981
2010,NUTS,2010,EL131,3,577
2010,NUTS,2010,EL132,3,430
2010,NUTS,2010,EL133,3,985
2010,NUTS,2010,EL134,3,237
2010,NUTS,2010,EL141,3,651
2010,NUTS,2010,EL142,3,820
2010,NUTS,2010,EL143,3,22
2010,NUTS,2010,EL144,3,218
2010,NUTS,2010,EL211,3,138
2010,NUTS,2010,EL212,3,556
2010,NUTS,2010,EL213,3,223
2010,NUTS,2010,EL214,3,162
2010,NUTS,2010,EL221,3,438
2010,NUTS,2010,EL222,3,542
2010,NUTS,2010,EL223,3,128
2010,NUTS,2010,EL224,3,319
2010,NUTS,2010,EL231,3,133
2010,NUTS,2010,EL232,3,867
2010,NUTS,2010,EL233,3,268
2010,NUTS,2010,EL241,3,74
2010,NUTS,2010,EL242,3,460
2010,NUTS,2010,EL243,3,313
2010,NUTS,2010,EL244,3,767
2010,NUTS,2010,EL245,3,10
2010,NUTS,2010,EL251,3,978
2010,NUTS,2010,EL252,3,552
2010,NUTS,2010,EL253,3,754
2010,NUTS,2010,EL254,3,221
2010,NUTS,2010,EL255,3,32
2010,NUTS,2010,EL300,3,540
2010,NUTS,2010,EL411,3,79
2010,NUTS,2010,EL412,3,889
2010,NUTS,2010,EL413,3,569
2010,NUTS,2010,EL421,3,425
2010,NUTS,2010,EL422,3,550
2010,NUTS,2010,EL431,3,188
2010,NUTS,2010,EL432,3,626
2010,NUTS,2010,EL433,3,113
2010,NUTS,2010,EL434,3,739
2010,NUTS,2010,ES111,3,913
2010,NUTS,2010,ES112,3,102
2010,NUTS,2010,ES113,3,714
2010,NUTS,2010,ES114,3,274
2010,NUTS,2010,ES120,3,503
2010,NUTS,2010,ES130,3,158
2010,NUTS,2010,ES211,3,549
2010,NUTS,2010,ES212,3,979
2010,NUTS,2010,ES213,3,24
2010,NUTS,2010,ES220,3,808
2010,NUTS,2010,ES230,3,230
2010,NUTS,2010,ES241,3,411
2010,NUTS,2010,ES242,3,736
2010,NUTS,2010,ES243,3,869
2010,NUTS,2010,ES300,3,791
2010,NUTS,2010,ES411,3,474
2010,NUTS,2010,ES412,3,481
2010,NUTS,2010,ES413,3,17
2010,NUTS,2010,ES414,3,72
2010,NUTS,2010,ES415,3,304
2010,NUTS,2010,ES416,3,782
2010,NUTS,2010,ES417,3,650
2010,NUTS,2010,ES418,3,805
2010,NUTS,2010,ES419,3,796
2010,NUTS,2010,ES421,3,425
2010,NUTS,2010,ES422,3,288
2010,NUTS,2010,ES423,3,150
2010,NUTS,2010,ES424,3,663
2010,NUTS,2010,ES425,3,193
2010,NUTS,2010,ES431,3,389
2010,NUTS,2010,ES432,3,33
2010,NUTS,2010,ES511,3,7
2010,NUTS,2010,ES512,3,18
2010,NUTS,2010,ES513,3,888
2010,NUTS,2010,ES514,3,74
2010,NUTS,2010,ES521,3,939
2010,NUTS,2010,ES522,3,799
2010,NUTS,2010,ES523,3,619
2010,NUTS,2010,ES531,3,990
2010,NUTS,2010,ES532,3,464
2010,NUTS,2010,ES533,3,489
2010,NUTS,2010,ES611,3,785
2010,NUTS,2010,ES612,3,134
2010,NUTS,2010,ES613,3,431
2010,NUTS,2010,ES614,3,331
2010,NUTS,2010,ES615,3,793
2010,NUTS,2010,ES616,3,855
2010,NUTS,2010,ES617,3,82
2010,NUTS,2010,ES618,3,310
2010,NUTS,2010,ES620,3,332
2010,NUTS,2010,ES630,3,12
2010,NUTS,2010,ES640,3,864
2010,NUTS,2010,ES703,3,11
2010,NUTS,2010,ES704,3,386
2010,NUTS,2010,ES705,3,776
2010,NUTS,2010,ES706,3,811
2010,NUTS,2010,ES707,3,28
2010,NUTS,2010,ES708,3,846
2010,NUTS,2010,ES709,3,58
2010,NUTS,2010,FI193,3,805
2010,NUTS,2010,FI194,3,498
2010,NUTS,2010,FI195,3,114
2010,NUTS,2010,FI196,3,609
2010,NUTS,2010,FI197,3,794
2010,NUTS,2010,FI1B1,3,735
2010,NUTS,2010,FI1C1,3,564
2010,NUTS,2010,FI1C2,3,632
2010,NUTS,2010,FI1C3,3,748
2010,NUTS,2010,FI1C4,3,183
2010,NUTS,2010,FI1C5,3,156
2010,NUTS,2010,FI1D1,3,310
2010,NUTS,2010,FI1D2,3,108
2010,NUTS,2010,FI1D3,3,104
2010,NUTS,2010,FI1D4,3,239
2010,NUTS,2010,FI1D5,3,737
2010,NUTS,2010,FI1D6,3,24
2010,NUTS,2010,FI1D7,3,795
2010,NUTS,2010,FI200,3,871
2010,NUTS,2010,FR101,3,929
2010,NUTS,2010,FR102,3,708
2010,NUTS,2010,FR103,3,284
2010,NUTS,2010,FR104,3,547
2010,NUTS,2010,FR105,3,609
2010,NUTS,2010,FR106,3,245
2010,NUTS,2010,FR107,3,924
2010,NUTS,2010,FR108,3,499
2010,NUTS,2010,FR211,3,174
2010,NUTS,2010,FR212,3,887
2010,NUTS,2010,FR213,3,136
2010,NUTS,2010,FR214,3,41
2010,NUTS,2010,FR221,3,695
2010,NUTS,2010,FR222,3,418
2010,NUTS,2010,FR223,3,265
2010,NUTS,2010,FR231,3,822
2010,NUTS,2010,FR232,3,968
2010,NUTS,2010,FR241,3,267
2010,NUTS,2010,FR242,3,590
2010,NUTS,2010,FR243,3,734
2010,NUTS,2010,FR244,3,786
2010,NUTS,2010,FR245,3,729
2010,NUTS,2010,FR246,3,961
2010,NUTS,2010,FR251,3,563
2010,NUTS,2010,FR252,3,149
2010,NUTS,2010,FR253,3,86
2010,NUTS,2010,FR261,3,337
2010,NUTS,2010,FR262,3,684
2010,NUTS,2010,FR263,3,614
2010,NUTS,2010,FR264,3,922
2010,NUTS,2010,FR301,3,915
2010,NUTS,2010,FR302,3,75
2010,NUTS,2010,FR411,3,306
2010,NUTS,2010,FR412,3,861
2010,NUTS,2010,FR413,3,648
2010,NUTS,2010,FR414,3,158
2010,NUTS,2010,FR421,3,406
2010,NUTS,2010,FR422,3,551
2010,NUTS,2010,FR431,3,463
2010,NUTS,2010,FR432,3,181
2010,NUTS,2010,FR433,3,441
2010,NUTS,2010,FR434,3,696
2010,NUTS,2010,FR511,3,635
2010,NUTS,2010,FR512,3,842
2010,NUTS,2010,FR513,3,67
2010,NUTS,2010,FR514,3,697
2010,NUTS,2010,FR515,3,775
2010,NUTS,2010,FR521,3,919
2010,NUTS,2010,FR522,3,33
2010,NUTS,2010,FR523,3,423
2010,NUTS,2010,FR524,3,84
2010,NUTS,2010,FR531,3,563
2010,NUTS,2010,FR532,3,300
2010,NUTS,2010,FR533,3,678
2010,NUTS,2010,FR534,3,171
2010,NUTS,2010,FR611,3,608
2010,NUTS,2010,FR612,3,435
2010,NUTS,2010,FR613,3,866
2010,NUTS,2010,FR614,3,167
2010,NUTS,2010,FR615,3,333
2010,NUTS,2010,FR621,3,94
2010,NUTS,2010,FR622,3,556
2010,NUTS,2010,FR623,3,358
2010,NUTS,2010,FR624,3,148
2010,NUTS,2010,FR625,3,323
2010,NUTS,2010,FR626,3,271
2010,NUTS,2010,FR627,3,745
2010,NUTS,2010,FR628,3,623
2010,NUTS,2010,FR631,3,97
2010,NUTS,2010,FR632,3,468
2010,NUTS,2010,FR633,3,706
2010,NUTS,2010,FR711,3,79
2010,NUTS,2010,FR712,3,681
2010,NUTS,2010,FR713,3,259
2010,NUTS,2010,FR714,3,626
2010,NUTS,2010,FR715,3,346
2010,NUTS,2010,FR716,3,466
2010,NUTS,2010,FR717,3,406
2010,NUTS,2010,FR718,3,864
2010,NUTS,2010,FR721,3,824
2010,NUTS,2010,FR722,3,969
2010,NUTS,2010,FR723,3,935
2010,NUTS,2010,FR724,3,907
2010,NUTS,2010,FR811,3,962
2010,NUTS,2010,FR812,3,33
2010,NUTS,2010,FR813,3,361
2010,NUTS,2010,FR814,3,97
2010,NUTS,2010,FR815,3,289
2010,NUTS,2010,FR821,3,504
2010,NUTS,2010,FR822,3,885
2010,NUTS,2010,FR823,3,171
2010,NUTS,2010,FR824,3,313
2010,NUTS,2010,FR825,3,826
2010,NUTS,2010,FR826,3,922
2010,NUTS,2010,FR831,3,580
2010,NUTS,2010,FR832,3,597
2010,NUTS,2010,FR910,3,24
2010,NUTS,2010,FR920,3,105
2010,NUTS,2010,FR930,3,783
2010,NUTS,2010,FR940,3,417
2010,NUTS,2010,HR031,3,360
2010,NUTS,2010,HR032,3,141
2010,NUTS,2010,HR033,3,866
2010,NUTS,2010,HR034,3,561
2010,NUTS,2010,HR035,3,244
2010,NUTS,2010,HR036,3,933
2010,NUTS,2010,HR037,3,870
2010,NUTS,2010,HR041,3,296
2010,NUTS,2010,HR042,3,483
2010,NUTS,2010,HR043,3,373
2010,NUTS,2010,HR044,3,36
2010,NUTS,2010,HR045,3,186
2010,NUTS,2010,HR046,3,347
2010,NUTS,2010,HR047,3,484
2010,NUTS,2010,HR048,3,914
2010,NUTS,2010,HR049,3,747
2010,NUTS,2010,HR04A,3,763
2010,NUTS,2010,HR04B,3,318
2010,NUTS,2010,HR04C,3,772
2010,NUTS,2010,HR04D,3,570
2010,NUTS,2010,HR04E,3,761
2010,NUTS,2010,HU101,3,672
2010,NUTS,2010,HU102,3,259
2010,NUTS,2010,HU211,3,332
2010,NUTS,2010,HU212,3,896
2010,NUTS,2010,HU213,3,563
2010,NUTS,2010,HU221,3,43
2010,NUTS,2010,HU222,3,30
2010,NUTS,2010,HU223,3,311
2010,NUTS,2010,HU231,3,119
2010,NUTS,2010,HU232,3,995
2010,NUTS,2010,HU233,3,781
2010,NUTS,2010,HU311,3,185
2010,NUTS,2010,HU312,3,996
2010,NUTS,2010,HU313,3,412
2010,NUTS,2010,HU321,3,989
2010,NUTS,2010,HU322,3,380
2010,NUTS,2010,HU323,3,198
2010,NUTS,2010,HU331,3,669
2010,NUTS,2010,HU332,3,116
2010,NUTS,2010,HU333,3,378
2010,NUTS,2010,IE011,3,149
2010,NUTS,2010,IE012,3,673
2010,NUTS,2010,IE013,3,169
2010,NUTS,2010,IE021,3,609
2010,NUTS,2010,IE022,3,270
2010,NUTS,2010,IE023,3,717
2010,NUTS,2010,IE024,3,793
2010,NUTS,2010,IE025,3,190
2010,NUTS,2010,IS001,3,10
2010,NUTS,2010,IS002,3,792
2010,NUTS,2010,ITC11,3,847
2010,NUTS,2010,ITC12,3,82
2010,NUTS,2010,ITC13,3,304
2010,NUTS,2010,ITC14,3,918
2010,NUTS,2010,ITC15,3,899
2010,NUTS,2010,ITC16,3,312
2010,NUTS,2010,ITC17,3,73
2010,NUTS,2010,ITC18,3,399
2010,NUTS,2010,ITC20,3,578
2010,NUTS,2010,ITC31,3,796
2010,NUTS,2010,ITC32,3,568
2010,NUTS,2010,ITC33,3,734
2010,NUTS,2010,ITC34,3,421
2010,NUTS,2010,ITC41,3,658
2010,NUTS,2010,ITC42,3,163
2010,NUTS,2010,ITC43,3,987
2010,NUTS,2010,ITC44,3,326
2010,NUTS,2010,ITC46,3,366
2010,NUTS,2010,ITC47,3,429
2010,NUTS,2010,ITC48,3,389
2010,NUTS,2010,ITC49,3,285
2010,NUTS,2010,ITC4A,3,993
2010,NUTS,2010,ITC4B,3,765
2010,NUTS,2010,ITC4C,3,50
2010,NUTS,2010,ITC4D,3,171
2010,NUTS,2010,ITF11,3,84
2010,NUTS,2010,ITF12,3,268
2010,NUTS,2010,ITF13,3,254
2010,NUTS,2010,ITF14,3,886
2010,NUTS,2010,ITF21,3,796
2010,NUTS,2010,ITF22,3,566
2010,NUTS,2010,ITF31,3,543
2010,NUTS,2010,ITF32,3,7
2010,NUTS,2010,ITF33,3,271
2010,NUTS,2010,ITF34,3,318
2010,NUTS,2010,ITF35,3,990
2010,NUTS,2010,ITF43,3,308
2010,NUTS,2010,ITF44,3,289
2010,NUTS,2010,ITF45,3,318
2010,NUTS,2010,ITF46,3,452
2010,NUTS,2010,ITF47,3,565
2010,NUTS,2010,ITF48,3,757
2010,NUTS,2010,ITF51,3,293
2010,NUTS,2010,ITF52,3,871
2010,NUTS,2010,ITF61,3,879
2010,NUTS,2010,ITF62,3,425
2010,NUTS,2010,ITF63,3,171
2010,NUTS,2010,ITF64,3,562
2010,NUTS,2010,ITF65,3,48
2010,NUTS,2010,ITG11,3,54
2010,NUTS,2010,ITG12,3,494
2010,NUTS,2010,ITG13,3,115
2010,NUTS,2010,ITG14,3,279
2010,NUTS,2010,ITG15,3,186
2010,NUTS,2010,ITG16,3,330
2010,NUTS,2010,ITG17,3,551
2010,NUTS,2010,ITG18,3,424
2010,NUTS,2010,ITG19,3,184
2010,NUTS,2010,ITG25,3,927
2010,NUTS,2010,ITG26,3,948
2010,NUTS,2010,ITG27,3,785
2010,NUTS,2010,ITG28,3,104
2010,NUTS,2010,ITG29,3,935
2010,NUTS,2010,ITG2A,3,554
2010,NUTS,2010,ITG2B,3,395
2010,NUTS,2010,ITG2C,3,254
2010,NUTS,2010,ITH10,3,72
2010,NUTS,2010,ITH20,3,85
2010,NUTS,2010,ITH31,3,594
2010,NUTS,2010,ITH32,3,266
2010,NUTS,2010,ITH33,3,559
2010,NUTS,2010,ITH34,3,443
2010,NUTS,2010,ITH35,3,551
2010,NUTS,2010,ITH36,3,132
2010,NUTS,2010,ITH37,3,585
2010,NUTS,2010,ITH41,3,739
2010,NUTS,2010,ITH42,3,423
2010,NUTS,2010,ITH43,3,194
2010,NUTS,2010,ITH44,3,174
2010,NUTS,2010,ITH51,3,835
2010,NUTS,2010,ITH52,3,6
2010,NUTS,2010,ITH53,3,93
2010,NUTS,2010,ITH54,3,818
2010,NUTS,2010,ITH55,3,874
2010,NUTS,2010,ITH56,3,840
2010,NUTS,2010,ITH57,3,620
2010,NUTS,2010,ITH58,3,38
2010,NUTS,2010,ITH59,3,797
2010,NUTS,2010,ITI11,3,78
2010,NUTS,2010,ITI12,3,244
2010,NUTS,2010,ITI13,3,276
2010,NUTS,2010,ITI14,3,838
2010,NUTS,2010,ITI15,3,691
2010,NUTS,2010,ITI16,3,895
2010,NUTS,2010,ITI17,3,822
2010,NUTS,2010,ITI18,3,872
2010,NUTS,2010,ITI19,3,629
2010,NUTS,2010,ITI1A,3,355
2010,NUTS,2010,ITI21,3,968
2010,NUTS,2010,ITI22,3,850
2010,NUTS,2010,ITI31,3,900
2010,NUTS,2010,ITI32,3,63
2010,NUTS,2010,ITI33,3,163
2010,NUTS,2010,ITI34,3,225
2010,NUTS,2010,ITI35,3,103
2010,NUTS,2010,ITI41,3,923
2010,NUTS,2010,ITI42,3,208
2010,NUTS,2010,ITI43,3,452
2010,NUTS,2010,ITI44,3,249
2010,NUTS,2010,ITI45,3,161
2010,NUTS,2010,LI000,3,335
2010,NUTS,2010,LT001,3,433
2010,NUTS,2010,LT002,3,118
2010,NUTS,2010,LT003,3,357
2010,NUTS,2010,LT004,3,618
2010,NUTS,2010,LT005,3,829
2010,NUTS,2010,LT006,3,941
2010,NUTS,2010,LT007,3,251
