year,region_type,region_year_spec,region_id,region_level,jasui
2009,NUTS,2006,DEF0F,3,7236176
2009,NUTS,2006,DEG01,3,82095080
2009,NUTS,2006,DEG02,3,84484931
2009,NUTS,2006,DEG03,3,9202956
2009,NUTS,2006,DEG04,3,67293673
2009,NUTS,2006,DEG05,3,77055213
2009,NUTS,2006,DEG06,3,8477228
2009,NUTS,2006,DEG07,3,36734677
2009,NUTS,2006,DEG09,3,81220822
2009,NUTS,2006,DEG0A,3,10573433
2009,NUTS,2006,DEG0B,3,85738156
2009,NUTS,2006,DEG0C,3,37554852
2009,NUTS,2006,DEG0D,3,69069855
2009,NUTS,2006,DEG0E,3,59254629
2009,NUTS,2006,DEG0F,3,82600399
2009,NUTS,2006,DEG0G,3,13063222
2009,NUTS,2006,DEG0H,3,65357109
2009,NUTS,2006,DEG0I,3,71622086
2009,NUTS,2006,DEG0J,3,79729376
2009,NUTS,2006,DEG0K,3,53737937
2009,NUTS,2006,DEG0L,3,2947850
2009,NUTS,2006,DEG0M,3,48973765
2009,NUTS,2006,DEG0N,3,23766270
2009,NUTS,2006,DEG0P,3,25068658
2009,NUTS,2006,DK011,3,91044227
2009,NUTS,2006,DK012,3,27290502
2009,NUTS,2006,DK013,3,82436377
2009,NUTS,2006,DK014,3,44137194
2009,NUTS,2006,DK021,3,72956906
2009,NUTS,2006,DK022,3,34663872
2009,NUTS,2006,DK031,3,13656907
2009,NUTS,2006,DK032,3,2274465
2009,NUTS,2006,DK041,3,94190937
2009,NUTS,2006,DK042,3,70710924
2009,NUTS,2006,DK050,3,53921972
2009,NUTS,2006,EE001,3,36964495
2009,NUTS,2006,EE004,3,61914769
2009,NUTS,2006,EE006,3,59274271
2009,NUTS,2006,EE007,3,96750918
2009,NUTS,2006,EE008,3,51792754
2009,NUTS,2006,ES111,3,11591736
2009,NUTS,2006,ES112,3,46641058
2009,NUTS,2006,ES113,3,1144040
2009,NUTS,2006,ES114,3,79003318
2009,NUTS,2006,ES120,3,50803722
2009,NUTS,2006,ES130,3,72417804
2009,NUTS,2006,ES211,3,32515222
2009,NUTS,2006,ES212,3,13258942
2009,NUTS,2006,ES213,3,90708210
2009,NUTS,2006,ES220,3,50630015
2009,NUTS,2006,ES230,3,44879005
2009,NUTS,2006,ES241,3,74241451
2009,NUTS,2006,ES242,3,72473512
2009,NUTS,2006,ES243,3,67913545
2009,NUTS,2006,ES300,3,64562375
2009,NUTS,2006,ES411,3,22120575
2009,NUTS,2006,ES412,3,13671101
2009,NUTS,2006,ES413,3,55882041
2009,NUTS,2006,ES414,3,47275693
2009,NUTS,2006,ES415,3,60925877
2009,NUTS,2006,ES416,3,82626713
2009,NUTS,2006,ES417,3,49385210
2009,NUTS,2006,ES418,3,48330630
2009,NUTS,2006,ES419,3,98096132
2009,NUTS,2006,ES421,3,97399932
2009,NUTS,2006,ES422,3,1308655
2009,NUTS,2006,ES423,3,99674514
2009,NUTS,2006,ES424,3,51312492
2009,NUTS,2006,ES425,3,85271446
2009,NUTS,2006,ES431,3,62733174
2009,NUTS,2006,ES432,3,55936090
2009,NUTS,2006,ES511,3,15100226
2009,NUTS,2006,ES512,3,16324878
2009,NUTS,2006,ES513,3,71764708
2009,NUTS,2006,ES514,3,65762585
2009,NUTS,2006,ES521,3,50530359
2009,NUTS,2006,ES522,3,81994353
2009,NUTS,2006,ES523,3,10981636
2009,NUTS,2006,ES531,3,19236278
2009,NUTS,2006,ES532,3,87994381
2009,NUTS,2006,ES533,3,56950607
2009,NUTS,2006,ES611,3,62560684
2009,NUTS,2006,ES612,3,6512918
2009,NUTS,2006,ES613,3,23539049
2009,NUTS,2006,ES614,3,76330295
2009,NUTS,2006,ES615,3,94263230
2009,NUTS,2006,ES616,3,1502612
2009,NUTS,2006,ES617,3,12732216
2009,NUTS,2006,ES618,3,91639908
2009,NUTS,2006,ES620,3,53795153
2009,NUTS,2006,ES630,3,42044529
2009,NUTS,2006,ES640,3,85800386
2009,NUTS,2006,ES703,3,55058424
2009,NUTS,2006,ES704,3,82755347
2009,NUTS,2006,ES705,3,53441164
2009,NUTS,2006,ES706,3,28727230
2009,NUTS,2006,ES707,3,4751939
2009,NUTS,2006,ES708,3,60333360
2009,NUTS,2006,ES709,3,14031773
2009,NUTS,2006,FI131,3,66997264
2009,NUTS,2006,FI132,3,86197836
2009,NUTS,2006,FI133,3,66855233
2009,NUTS,2006,FI134,3,32298582
2009,NUTS,2006,FI181,3,33398354
2009,NUTS,2006,FI182,3,84778492
2009,NUTS,2006,FI183,3,66810240
2009,NUTS,2006,FI184,3,81793050
2009,NUTS,2006,FI185,3,18107410
2009,NUTS,2006,FI186,3,99896642
2009,NUTS,2006,FI187,3,89648081
2009,NUTS,2006,FI193,3,28011308
2009,NUTS,2006,FI194,3,55484428
2009,NUTS,2006,FI195,3,92672558
2009,NUTS,2006,FI196,3,93651190
2009,NUTS,2006,FI197,3,52312435
2009,NUTS,2006,FI1A1,3,41065653
2009,NUTS,2006,FI1A2,3,1828172
2009,NUTS,2006,FI1A3,3,50426001
2009,NUTS,2006,FI200,3,73036948
2009,NUTS,2006,FR101,3,40643703
2009,NUTS,2006,FR102,3,53087776
2009,NUTS,2006,FR103,3,84410458
2009,NUTS,2006,FR104,3,22845247
2009,NUTS,2006,FR105,3,74273316
2009,NUTS,2006,FR106,3,24465870
2009,NUTS,2006,FR107,3,97895732
2009,NUTS,2006,FR108,3,95033427
2009,NUTS,2006,FR211,3,1027999
2009,NUTS,2006,FR212,3,1917464
2009,NUTS,2006,FR213,3,87253134
2009,NUTS,2006,FR214,3,89382314
2009,NUTS,2006,FR221,3,27473693
2009,NUTS,2006,FR222,3,20682529
2009,NUTS,2006,FR223,3,48822594
2009,NUTS,2006,FR231,3,3063087
2009,NUTS,2006,FR232,3,18685054
2009,NUTS,2006,FR241,3,41651996
2009,NUTS,2006,FR242,3,51941322
2009,NUTS,2006,FR243,3,2435782
2009,NUTS,2006,FR244,3,88774277
2009,NUTS,2006,FR245,3,81742017
2009,NUTS,2006,FR246,3,76362594
2009,NUTS,2006,FR251,3,17491686
2009,NUTS,2006,FR252,3,57453587
2009,NUTS,2006,FR253,3,50674039
2009,NUTS,2006,FR261,3,51897469
2009,NUTS,2006,FR262,3,53725358
2009,NUTS,2006,FR263,3,57415153
2009,NUTS,2006,FR264,3,90519395
2009,NUTS,2006,FR301,3,98094558
2009,NUTS,2006,FR302,3,38923940
2009,NUTS,2006,FR411,3,55983835
2009,NUTS,2006,FR412,3,18967329
2009,NUTS,2006,FR413,3,97706509
2009,NUTS,2006,FR414,3,53515780
2009,NUTS,2006,FR421,3,78615996
2009,NUTS,2006,FR422,3,29608330
2009,NUTS,2006,FR431,3,96024500
2009,NUTS,2006,FR432,3,41704766
2009,NUTS,2006,FR433,3,85904594
2009,NUTS,2006,FR434,3,462042
2009,NUTS,2006,FR511,3,67180841
2009,NUTS,2006,FR512,3,81159659
2009,NUTS,2006,FR513,3,96102001
2009,NUTS,2006,FR514,3,69241380
2009,NUTS,2006,FR515,3,11803761
2009,NUTS,2006,FR521,3,5741559
2009,NUTS,2006,FR522,3,60946451
2009,NUTS,2006,FR523,3,82463065
2009,NUTS,2006,FR524,3,24954463
2009,NUTS,2006,FR531,3,69513165
2009,NUTS,2006,FR532,3,93610963
2009,NUTS,2006,FR533,3,25076729
2009,NUTS,2006,FR534,3,22032215
2009,NUTS,2006,FR611,3,59469700
2009,NUTS,2006,FR612,3,61725815
2009,NUTS,2006,FR613,3,47765298
2009,NUTS,2006,FR614,3,78566774
2009,NUTS,2006,FR615,3,21352087
2009,NUTS,2006,FR621,3,96701874
2009,NUTS,2006,FR622,3,32302287
2009,NUTS,2006,FR623,3,2103867
2009,NUTS,2006,FR624,3,89571283
2009,NUTS,2006,FR625,3,78596376
2009,NUTS,2006,FR626,3,4195486
2009,NUTS,2006,FR627,3,37625583
2009,NUTS,2006,FR628,3,37617557
2009,NUTS,2006,FR631,3,28477067
2009,NUTS,2006,FR632,3,19413720
2009,NUTS,2006,FR633,3,82094769
2009,NUTS,2006,FR711,3,32524387
2009,NUTS,2006,FR712,3,35688145
2009,NUTS,2006,FR713,3,38034052
2009,NUTS,2006,FR714,3,74608604
2009,NUTS,2006,FR715,3,59367955
2009,NUTS,2006,FR716,3,19805321
2009,NUTS,2006,FR717,3,47461143
2009,NUTS,2006,FR718,3,50430487
2009,NUTS,2006,FR721,3,27889999
2009,NUTS,2006,FR722,3,88180330
2009,NUTS,2006,FR723,3,92535469
2009,NUTS,2006,FR724,3,6006732
2009,NUTS,2006,FR811,3,37430955
2009,NUTS,2006,FR812,3,94756384
2009,NUTS,2006,FR813,3,15527949
2009,NUTS,2006,FR814,3,57029987
2009,NUTS,2006,FR815,3,70726582
2009,NUTS,2006,FR821,3,71218216
2009,NUTS,2006,FR822,3,21294996
2009,NUTS,2006,FR823,3,19267382
2009,NUTS,2006,FR824,3,58868623
2009,NUTS,2006,FR825,3,60177336
2009,NUTS,2006,FR826,3,67182339
2009,NUTS,2006,FR831,3,16358186
2009,NUTS,2006,FR832,3,35016690
2009,NUTS,2006,FR910,3,71223653
2009,NUTS,2006,FR920,3,39521434
2009,NUTS,2006,FR930,3,62770896
2009,NUTS,2006,FR940,3,97678845
2009,NUTS,2006,GR111,3,13510762
2009,NUTS,2006,GR112,3,65794890
2009,NUTS,2006,GR113,3,37728289
2009,NUTS,2006,GR114,3,38774800
2009,NUTS,2006,GR115,3,13424217
2009,NUTS,2006,GR121,3,87096786
2009,NUTS,2006,GR122,3,12280830
2009,NUTS,2006,GR123,3,8413217
2009,NUTS,2006,GR124,3,73423207
2009,NUTS,2006,GR125,3,39759258
2009,NUTS,2006,GR126,3,5792929
2009,NUTS,2006,GR127,3,23686953
2009,NUTS,2006,GR131,3,9060099
2009,NUTS,2006,GR132,3,90047101
2009,NUTS,2006,GR133,3,67462636
2009,NUTS,2006,GR134,3,52283637
2009,NUTS,2006,GR141,3,11306314
2009,NUTS,2006,GR142,3,46666053
2009,NUTS,2006,GR143,3,55535229
2009,NUTS,2006,GR144,3,69123647
2009,NUTS,2006,GR211,3,75484717
2009,NUTS,2006,GR212,3,61999142
2009,NUTS,2006,GR213,3,6283405
2009,NUTS,2006,GR214,3,4395609
2009,NUTS,2006,GR221,3,11535961
2009,NUTS,2006,GR222,3,75752478
2009,NUTS,2006,GR223,3,81594038
2009,NUTS,2006,GR224,3,56905660
2009,NUTS,2006,GR231,3,73208963
2009,NUTS,2006,GR232,3,47117161
2009,NUTS,2006,GR233,3,26576820
2009,NUTS,2006,GR241,3,69638477
2009,NUTS,2006,GR242,3,2291276
2009,NUTS,2006,GR243,3,46988015
2009,NUTS,2006,GR244,3,18663158
2009,NUTS,2006,GR245,3,65408959
2009,NUTS,2006,GR251,3,79112283
2009,NUTS,2006,GR252,3,82349893
2009,NUTS,2006,GR253,3,62764493
2009,NUTS,2006,GR254,3,10981718
2009,NUTS,2006,GR255,3,70147037
2009,NUTS,2006,GR300,3,19636597
2009,NUTS,2006,GR411,3,94838441
2009,NUTS,2006,GR412,3,62851977
2009,NUTS,2006,GR413,3,99392199
2009,NUTS,2006,GR421,3,32159806
2009,NUTS,2006,GR422,3,64857964
2009,NUTS,2006,GR431,3,9461114
2009,NUTS,2006,GR432,3,51914199
2009,NUTS,2006,GR433,3,19017634
2009,NUTS,2006,GR434,3,73214219
2009,NUTS,2006,HR011,3,62092107
2009,NUTS,2006,HR012,3,3652977
2009,NUTS,2006,HR013,3,70676977
2009,NUTS,2006,HR014,3,7269366
2009,NUTS,2006,HR015,3,2284914
2009,NUTS,2006,HR016,3,96438727
2009,NUTS,2006,HR021,3,48474762
2009,NUTS,2006,HR022,3,95444072
2009,NUTS,2006,HR023,3,15321039
2009,NUTS,2006,HR024,3,58406793
2009,NUTS,2006,HR025,3,31518117
2009,NUTS,2006,HR026,3,92076573
2009,NUTS,2006,HR027,3,36804308
2009,NUTS,2006,HR028,3,85285804
2009,NUTS,2006,HR031,3,56224539
2009,NUTS,2006,HR032,3,77497933
2009,NUTS,2006,HR033,3,4257288
2009,NUTS,2006,HR034,3,87192502
2009,NUTS,2006,HR035,3,98804050
2009,NUTS,2006,HR036,3,79851836
2009,NUTS,2006,HR037,3,29031487
2009,NUTS,2006,HU101,3,75013825
2009,NUTS,2006,HU102,3,41925001
2009,NUTS,2006,HU211,3,95171303
2009,NUTS,2006,HU212,3,10538446
2009,NUTS,2006,HU213,3,61069351
2009,NUTS,2006,HU221,3,88885252
2009,NUTS,2006,HU222,3,98237879
2009,NUTS,2006,HU223,3,24094354
2009,NUTS,2006,HU231,3,72272968
2009,NUTS,2006,HU232,3,85476515
2009,NUTS,2006,HU233,3,56150015
2009,NUTS,2006,HU311,3,72485827
2009,NUTS,2006,HU312,3,55233414
2009,NUTS,2006,HU313,3,23982319
2009,NUTS,2006,HU321,3,85359123
2009,NUTS,2006,HU322,3,53970678
2009,NUTS,2006,HU323,3,55745709
2009,NUTS,2006,HU331,3,76065604
2009,NUTS,2006,HU332,3,19933787
2009,NUTS,2006,HU333,3,72898137
2009,NUTS,2006,IE011,3,83087779
2009,NUTS,2006,IE012,3,12316779
2009,NUTS,2006,IE013,3,35403125
2009,NUTS,2006,IE021,3,3015841
2009,NUTS,2006,IE022,3,76768878
2009,NUTS,2006,IE023,3,43809900
2009,NUTS,2006,IE024,3,70419466
2009,NUTS,2006,IE025,3,50147834
2009,NUTS,2006,IS001,3,95593340
2009,NUTS,2006,IS002,3,11998574
2009,NUTS,2006,ITC11,3,10806773
2009,NUTS,2006,ITC12,3,62699014
2009,NUTS,2006,ITC13,3,55170879
2009,NUTS,2006,ITC14,3,41504496
2009,NUTS,2006,ITC15,3,6034449
2009,NUTS,2006,ITC16,3,71907693
2009,NUTS,2006,ITC17,3,71595291
2009,NUTS,2006,ITC18,3,34337865
2009,NUTS,2006,ITC20,3,73815674
2009,NUTS,2006,ITC31,3,38512183
2009,NUTS,2006,ITC32,3,48331834
2009,NUTS,2006,ITC33,3,19846738
2009,NUTS,2006,ITC34,3,77745913
2009,NUTS,2006,ITC41,3,99217301
2009,NUTS,2006,ITC42,3,29365528
2009,NUTS,2006,ITC43,3,98188492
2009,NUTS,2006,ITC44,3,3374269
2009,NUTS,2006,ITC45,3,70367085
2009,NUTS,2006,ITC46,3,19293358
2009,NUTS,2006,ITC47,3,33855952
2009,NUTS,2006,ITC48,3,24260315
2009,NUTS,2006,ITC49,3,43103155
2009,NUTS,2006,ITC4A,3,22208261
2009,NUTS,2006,ITC4B,3,63341474
2009,NUTS,2006,ITD10,3,80469552
2009,NUTS,2006,ITD20,3,12495930
2009,NUTS,2006,ITD31,3,31855624
2009,NUTS,2006,ITD32,3,62895776
2009,NUTS,2006,ITD33,3,44888630
2009,NUTS,2006,ITD34,3,35119841
2009,NUTS,2006,ITD35,3,47476499
2009,NUTS,2006,ITD36,3,40276307
2009,NUTS,2006,ITD37,3,35862703
2009,NUTS,2006,ITD41,3,48131498
2009,NUTS,2006,ITD42,3,9402874
2009,NUTS,2006,ITD43,3,17891812
2009,NUTS,2006,ITD44,3,14198666
2009,NUTS,2006,ITD51,3,46591659
2009,NUTS,2006,ITD52,3,17749334
2009,NUTS,2006,ITD53,3,25521712
2009,NUTS,2006,ITD54,3,51631699
2009,NUTS,2006,ITD55,3,42995686
2009,NUTS,2006,ITD56,3,27213046
2009,NUTS,2006,ITD57,3,88167136
2009,NUTS,2006,ITD58,3,70521456
2009,NUTS,2006,ITD59,3,15540754
2009,NUTS,2006,ITE11,3,23050557
2009,NUTS,2006,ITE12,3,92942441
2009,NUTS,2006,ITE13,3,2640289
2009,NUTS,2006,ITE14,3,15402290
2009,NUTS,2006,ITE15,3,96099424
2009,NUTS,2006,ITE16,3,37072529
2009,NUTS,2006,ITE17,3,76596707
2009,NUTS,2006,ITE18,3,2248642
2009,NUTS,2006,ITE19,3,22934478
2009,NUTS,2006,ITE1A,3,29298289
2009,NUTS,2006,ITE21,3,82779473
2009,NUTS,2006,ITE22,3,1387937
2009,NUTS,2006,ITE31,3,41907495
2009,NUTS,2006,ITE32,3,22318197
2009,NUTS,2006,ITE33,3,50504183
2009,NUTS,2006,ITE34,3,97108082
2009,NUTS,2006,ITE41,3,31380186
2009,NUTS,2006,ITE42,3,47006719
2009,NUTS,2006,ITE43,3,78963003
2009,NUTS,2006,ITE44,3,68327839
2009,NUTS,2006,ITE45,3,21335939
2009,NUTS,2006,ITF11,3,93416851
2009,NUTS,2006,ITF12,3,26676018
2009,NUTS,2006,ITF13,3,61764559
2009,NUTS,2006,ITF14,3,62341115
2009,NUTS,2006,ITF21,3,21846638
2009,NUTS,2006,ITF22,3,97800656
2009,NUTS,2006,ITF31,3,11758572
2009,NUTS,2006,ITF32,3,11754761
2009,NUTS,2006,ITF33,3,98816685
2009,NUTS,2006,ITF34,3,98928606
2009,NUTS,2006,ITF35,3,56790066
2009,NUTS,2006,ITF41,3,65992537
2009,NUTS,2006,ITF42,3,66253297
2009,NUTS,2006,ITF43,3,36485593
2009,NUTS,2006,ITF44,3,58144449
2009,NUTS,2006,ITF45,3,86488633
2009,NUTS,2006,ITF51,3,77509960
2009,NUTS,2006,ITF52,3,91873397
2009,NUTS,2006,ITF61,3,61761133
2009,NUTS,2006,ITF62,3,75469177
2009,NUTS,2006,ITF63,3,35806926
2009,NUTS,2006,ITF64,3,79608655
2009,NUTS,2006,ITF65,3,45771762
2009,NUTS,2006,ITG11,3,1065499
2009,NUTS,2006,ITG12,3,61024962
2009,NUTS,2006,ITG13,3,2743020
2009,NUTS,2006,ITG14,3,93740171
2009,NUTS,2006,ITG15,3,98423501
2009,NUTS,2006,ITG16,3,15183988
2009,NUTS,2006,ITG17,3,94685305
2009,NUTS,2006,ITG18,3,29400019
2009,NUTS,2006,ITG19,3,61052823
2009,NUTS,2006,ITG25,3,39210373
2009,NUTS,2006,ITG26,3,77701152
2009,NUTS,2006,ITG27,3,86614674
2009,NUTS,2006,ITG28,3,77408409
2009,NUTS,2006,ITG29,3,72642680
2009,NUTS,2006,ITG2A,3,67770209
2009,NUTS,2006,ITG2B,3,33360559
2009,NUTS,2006,ITG2C,3,13662062
2009,NUTS,2006,LI000,3,1135492
2009,NUTS,2006,LT001,3,463949
2009,NUTS,2006,LT002,3,81160772
2009,NUTS,2006,LT003,3,33803748
2009,NUTS,2006,LT004,3,69508872
2009,NUTS,2006,LT005,3,40228976
2009,NUTS,2006,LT006,3,21440107
2009,NUTS,2006,LT007,3,25004054
2009,NUTS,2006,LT008,3,82499137
2009,NUTS,2006,LT009,3,94629209
2009,NUTS,2006,LT00A,3,84560938
2009,NUTS,2006,LU000,3,71387993
2009,NUTS,2006,LV003,3,39264971
2009,NUTS,2006,LV005,3,82442825
2009,NUTS,2006,LV006,3,92436353
2009,NUTS,2006,LV007,3,24859831
2009,NUTS,2006,LV008,3,61493910
2009,NUTS,2006,LV009,3,48355723
2009,NUTS,2006,ME000,3,53565722
2009,NUTS,2006,MK001,3,64047218
2009,NUTS,2006,MK002,3,80797563
2009,NUTS,2006,MK003,3,97590896
2009,NUTS,2006,MK004,3,19219111
2009,NUTS,2006,MK005,3,51890123
2009,NUTS,2006,MK006,3,91198182
2009,NUTS,2006,MK007,3,60766425
2009,NUTS,2006,MK008,3,87126716
2009,NUTS,2006,MT001,3,22024943
2009,NUTS,2006,MT002,3,85694826
2009,NUTS,2006,NL111,3,40048245
2009,NUTS,2006,NL112,3,32969103
2009,NUTS,2006,NL113,3,98012558
2009,NUTS,2006,NL121,3,84237047
2009,NUTS,2006,NL122,3,58209940
2009,NUTS,2006,NL123,3,26302366
2009,NUTS,2006,NL131,3,64780341
2009,NUTS,2006,NL132,3,56152906
2009,NUTS,2006,NL133,3,85779931
2009,NUTS,2006,NL211,3,75162432
2009,NUTS,2006,NL212,3,23294286
2009,NUTS,2006,NL213,3,73882935
2009,NUTS,2006,NL221,3,52363357
2009,NUTS,2006,NL224,3,72824395
2009,NUTS,2006,NL225,3,24017866
2009,NUTS,2006,NL226,3,38050162
2009,NUTS,2006,NL230,3,43780009
2009,NUTS,2006,NL310,3,85715669
2009,NUTS,2006,NL321,3,88800066
2009,NUTS,2006,NL322,3,69673233
2009,NUTS,2006,NL323,3,38759765
2009,NUTS,2006,NL324,3,64297353
2009,NUTS,2006,NL325,3,81781948
2009,NUTS,2006,NL326,3,66295323
2009,NUTS,2006,NL327,3,97494604
2009,NUTS,2006,NL331,3,43338789
2009,NUTS,2006,NL332,3,86336105
2009,NUTS,2006,NL333,3,96162144
2009,NUTS,2006,NL334,3,30351990
2009,NUTS,2006,NL335,3,36185799
2009,NUTS,2006,NL336,3,52501966
2009,NUTS,2006,NL341,3,5932288
2009,NUTS,2006,NL342,3,33902040
2009,NUTS,2006,NL411,3,62905622
2009,NUTS,2006,NL412,3,98239475
2009,NUTS,2006,NL413,3,353503
2009,NUTS,2006,NL414,3,5806887
2009,NUTS,2006,NL421,3,38593737
2009,NUTS,2006,NL422,3,26937347
2009,NUTS,2006,NL423,3,73164175
2009,NUTS,2006,NO011,3,26690727
2009,NUTS,2006,NO012,3,63160038
2009,NUTS,2006,NO021,3,10788362
2009,NUTS,2006,NO022,3,33568987
2009,NUTS,2006,NO031,3,64186817
2009,NUTS,2006,NO032,3,50734499
2009,NUTS,2006,NO033,3,30550807
2009,NUTS,2006,NO034,3,86072254
2009,NUTS,2006,NO041,3,78828269
2009,NUTS,2006,NO042,3,52902914
2009,NUTS,2006,NO043,3,64805118
2009,NUTS,2006,NO051,3,20524461
2009,NUTS,2006,NO052,3,55297758
2009,NUTS,2006,NO053,3,24010109
2009,NUTS,2006,NO061,3,64751458
2009,NUTS,2006,NO062,3,45484633
2009,NUTS,2006,NO071,3,98979702
2009,NUTS,2006,NO072,3,54122088
2009,NUTS,2006,NO073,3,11243160
2009,NUTS,2006,PL113,3,87808375
2009,NUTS,2006,PL114,3,90887739
2009,NUTS,2006,PL115,3,24323496
2009,NUTS,2006,PL116,3,80017146
2009,NUTS,2006,PL117,3,8889137
2009,NUTS,2006,PL121,3,27669379
2009,NUTS,2006,PL122,3,23664067
2009,NUTS,2006,PL127,3,2722611
2009,NUTS,2006,PL128,3,25211081
2009,NUTS,2006,PL129,3,36115278
2009,NUTS,2006,PL12A,3,96854498
2009,NUTS,2006,PL213,3,11611189
2009,NUTS,2006,PL214,3,44463272
2009,NUTS,2006,PL215,3,62174225
2009,NUTS,2006,PL216,3,47598967
2009,NUTS,2006,PL217,3,38099350
2009,NUTS,2006,PL224,3,62608424
2009,NUTS,2006,PL225,3,81165498
2009,NUTS,2006,PL227,3,34279622
2009,NUTS,2006,PL228,3,43332674
2009,NUTS,2006,PL229,3,34461133
2009,NUTS,2006,PL22A,3,64683229
2009,NUTS,2006,PL22B,3,50974375
2009,NUTS,2006,PL22C,3,6673729
2009,NUTS,2006,PL311,3,30153322
2009,NUTS,2006,PL312,3,40072206
2009,NUTS,2006,PL314,3,25115427
2009,NUTS,2006,PL315,3,87973983
2009,NUTS,2006,PL323,3,30728989
2009,NUTS,2006,PL324,3,9168503
2009,NUTS,2006,PL325,3,82051948
2009,NUTS,2006,PL326,3,13236889
2009,NUTS,2006,PL331,3,72642466
2009,NUTS,2006,PL332,3,97163704
2009,NUTS,2006,PL343,3,17126052
2009,NUTS,2006,PL344,3,9975435
2009,NUTS,2006,PL345,3,85939231
2009,NUTS,2006,PL411,3,95995133
2009,NUTS,2006,PL414,3,77567900
2009,NUTS,2006,PL415,3,94416136
2009,NUTS,2006,PL416,3,40597293
2009,NUTS,2006,PL417,3,8087705
2009,NUTS,2006,PL418,3,3103787
2009,NUTS,2006,PL422,3,72953441
2009,NUTS,2006,PL423,3,11640785
2009,NUTS,2006,PL424,3,49950475
2009,NUTS,2006,PL425,3,37829814
2009,NUTS,2006,PL431,3,23755817
2009,NUTS,2006,PL432,3,9112355
2009,NUTS,2006,PL514,3,47033993
2009,NUTS,2006,PL515,3,30055431
2009,NUTS,2006,PL516,3,88515784
2009,NUTS,2006,PL517,3,77008188
2009,NUTS,2006,PL518,3,68580087
2009,NUTS,2006,PL521,3,95597764
2009,NUTS,2006,PL522,3,26529671
2009,NUTS,2006,PL613,3,52947479
2009,NUTS,2006,PL614,3,36632803
2009,NUTS,2006,PL615,3,18855386
2009,NUTS,2006,PL621,3,70506270
2009,NUTS,2006,PL622,3,34175103
2009,NUTS,2006,PL623,3,72592724
2009,NUTS,2006,PL631,3,85324561
2009,NUTS,2006,PL633,3,57956983
2009,NUTS,2006,PL634,3,72616281
2009,NUTS,2006,PL635,3,33502730
2009,NUTS,2006,PT111,3,54465523
2009,NUTS,2006,PT112,3,32972492
2009,NUTS,2006,PT113,3,61683168
2009,NUTS,2006,PT114,3,22265807
2009,NUTS,2006,PT115,3,75132218
2009,NUTS,2006,PT116,3,48634148
2009,NUTS,2006,PT117,3,54270265
2009,NUTS,2006,PT118,3,63432614
2009,NUTS,2006,PT150,3,34914432
2009,NUTS,2006,PT161,3,11422693
2009,NUTS,2006,PT162,3,74239213
2009,NUTS,2006,PT163,3,51933683
2009,NUTS,2006,PT164,3,63635867
2009,NUTS,2006,PT165,3,10111011
2009,NUTS,2006,PT166,3,96868729
2009,NUTS,2006,PT167,3,68740774
2009,NUTS,2006,PT168,3,40509392
2009,NUTS,2006,PT169,3,34492134
2009,NUTS,2006,PT16A,3,24837794
2009,NUTS,2006,PT16B,3,97205363
2009,NUTS,2006,PT16C,3,83127330
2009,NUTS,2006,PT171,3,56179431
2009,NUTS,2006,PT172,3,10049550
2009,NUTS,2006,PT181,3,26370896
2009,NUTS,2006,PT182,3,95707395
2009,NUTS,2006,PT183,3,85478298
2009,NUTS,2006,PT184,3,94747671
2009,NUTS,2006,PT185,3,36117005
2009,NUTS,2006,PT200,3,22455962
2009,NUTS,2006,PT300,3,57744415
2009,NUTS,2006,RO111,3,91295404
2009,NUTS,2006,RO112,3,16507227
2009,NUTS,2006,RO113,3,51314416
2009,NUTS,2006,RO114,3,12585351
2009,NUTS,2006,RO115,3,1108713
2009,NUTS,2006,RO116,3,73278128
2009,NUTS,2006,RO121,3,47699716
2009,NUTS,2006,RO122,3,70076447
2009,NUTS,2006,RO123,3,75017773
2009,NUTS,2006,RO124,3,7361574
2009,NUTS,2006,RO125,3,16498412
2009,NUTS,2006,RO126,3,57811712
2009,NUTS,2006,RO211,3,97623908
2009,NUTS,2006,RO212,3,51194212
2009,NUTS,2006,RO213,3,58263519
2009,NUTS,2006,RO214,3,38759659
2009,NUTS,2006,RO215,3,39847395
2009,NUTS,2006,RO216,3,89666749
2009,NUTS,2006,RO221,3,36255545
2009,NUTS,2006,RO222,3,30058042
2009,NUTS,2006,RO223,3,35514798
2009,NUTS,2006,RO224,3,32028308
2009,NUTS,2006,RO225,3,26334331
2009,NUTS,2006,RO226,3,95052023
2009,NUTS,2006,RO311,3,17926398
2009,NUTS,2006,RO312,3,56356949
2009,NUTS,2006,RO313,3,57758160
2009,NUTS,2006,RO314,3,65032463
2009,NUTS,2006,RO315,3,34315738
2009,NUTS,2006,RO316,3,78126738
2009,NUTS,2006,RO317,3,70692000
2009,NUTS,2006,RO321,3,14267136
2009,NUTS,2006,RO322,3,60003489
2009,NUTS,2006,RO411,3,71854089
2009,NUTS,2006,RO412,3,52915215
2009,NUTS,2006,RO413,3,68558315
2009,NUTS,2006,RO414,3,32446074
2009,NUTS,2006,RO415,3,97927462
2009,NUTS,2006,RO421,3,70366712
2009,NUTS,2006,RO422,3,14072028
2009,NUTS,2006,RO423,3,50424668
2009,NUTS,2006,RO424,3,92611636
2009,NUTS,2006,SE110,3,14638456
2009,NUTS,2006,SE121,3,27996319
2009,NUTS,2006,SE122,3,45194637
