year,region_type,region_year_spec,region_id,region_level,urvig
2008,NUTS,2006,DED16,3,15610953
2008,NUTS,2006,DED17,3,31092028
2008,NUTS,2006,DED18,3,92118018
2008,NUTS,2006,DED19,3,80798390
2008,NUTS,2006,DED1A,3,33288903
2008,NUTS,2006,DED1B,3,42004418
2008,NUTS,2006,DED1C,3,60016932
2008,NUTS,2006,DED21,3,26448964
2008,NUTS,2006,DED22,3,53928069
2008,NUTS,2006,DED23,3,43610721
2008,NUTS,2006,DED24,3,62923810
2008,NUTS,2006,DED25,3,98128197
2008,NUTS,2006,DED26,3,69847304
2008,NUTS,2006,DED27,3,90828932
2008,NUTS,2006,DED28,3,38472441
2008,NUTS,2006,DED29,3,93021234
2008,NUTS,2006,DED2A,3,20962039
2008,NUTS,2006,DED2B,3,27155410
2008,NUTS,2006,DED31,3,69481949
2008,NUTS,2006,DED32,3,34959893
2008,NUTS,2006,DED33,3,27043475
2008,NUTS,2006,DED34,3,7962197
2008,NUTS,2006,DED35,3,42779528
2008,NUTS,2006,DED36,3,76943285
2008,NUTS,2006,DEE01,3,76034508
2008,NUTS,2006,DEE02,3,75802038
2008,NUTS,2006,DEE03,3,62746032
2008,NUTS,2006,DEE04,3,69506690
2008,NUTS,2006,DEE05,3,24129074
2008,NUTS,2006,DEE06,3,60144594
2008,NUTS,2006,DEE07,3,18674802
2008,NUTS,2006,DEE08,3,31932964
2008,NUTS,2006,DEE09,3,35601860
2008,NUTS,2006,DEE0A,3,88878083
2008,NUTS,2006,DEE0B,3,66048385
2008,NUTS,2006,DEE0C,3,27754925
2008,NUTS,2006,DEE0D,3,52070883
2008,NUTS,2006,DEE0E,3,71573979
2008,NUTS,2006,DEF01,3,9282660
2008,NUTS,2006,DEF02,3,56955265
2008,NUTS,2006,DEF03,3,31472178
2008,NUTS,2006,DEF04,3,85229762
2008,NUTS,2006,DEF05,3,9941546
2008,NUTS,2006,DEF06,3,92492426
2008,NUTS,2006,DEF07,3,95519335
2008,NUTS,2006,DEF08,3,39929972
2008,NUTS,2006,DEF09,3,26244588
2008,NUTS,2006,DEF0A,3,31122151
2008,NUTS,2006,DEF0B,3,78278984
2008,NUTS,2006,DEF0C,3,71988501
2008,NUTS,2006,DEF0D,3,87115286
2008,NUTS,2006,DEF0E,3,93600228
2008,NUTS,2006,DEF0F,3,46575826
2008,NUTS,2006,DEG01,3,32164116
2008,NUTS,2006,DEG02,3,5152218
2008,NUTS,2006,DEG03,3,19678398
2008,NUTS,2006,DEG04,3,32654362
2008,NUTS,2006,DEG05,3,55563548
2008,NUTS,2006,DEG06,3,35071638
2008,NUTS,2006,DEG07,3,96472873
2008,NUTS,2006,DEG09,3,31430359
2008,NUTS,2006,DEG0A,3,5159913
2008,NUTS,2006,DEG0B,3,51950270
2008,NUTS,2006,DEG0C,3,52424468
2008,NUTS,2006,DEG0D,3,79445966
2008,NUTS,2006,DEG0E,3,91739298
2008,NUTS,2006,DEG0F,3,91352771
2008,NUTS,2006,DEG0G,3,50470344
2008,NUTS,2006,DEG0H,3,64320038
2008,NUTS,2006,DEG0I,3,45405367
2008,NUTS,2006,DEG0J,3,76335261
2008,NUTS,2006,DEG0K,3,5400103
2008,NUTS,2006,DEG0L,3,499443
2008,NUTS,2006,DEG0M,3,98997820
2008,NUTS,2006,DEG0N,3,17183656
2008,NUTS,2006,DEG0P,3,51313329
2008,NUTS,2006,DK011,3,58549914
2008,NUTS,2006,DK012,3,75879307
2008,NUTS,2006,DK013,3,34387722
2008,NUTS,2006,DK014,3,69832245
2008,NUTS,2006,DK021,3,42213375
2008,NUTS,2006,DK022,3,52562033
2008,NUTS,2006,DK031,3,20676800
2008,NUTS,2006,DK032,3,90459964
2008,NUTS,2006,DK041,3,76776194
2008,NUTS,2006,DK042,3,79034458
2008,NUTS,2006,DK050,3,6296025
2008,NUTS,2006,EE001,3,7094593
2008,NUTS,2006,EE004,3,43071199
2008,NUTS,2006,EE006,3,52630229
2008,NUTS,2006,EE007,3,97098791
2008,NUTS,2006,EE008,3,4439345
2008,NUTS,2006,ES111,3,70906425
2008,NUTS,2006,ES112,3,97779549
2008,NUTS,2006,ES113,3,29057458
2008,NUTS,2006,ES114,3,90488522
2008,NUTS,2006,ES120,3,99367287
2008,NUTS,2006,ES130,3,1342155
2008,NUTS,2006,ES211,3,17125137
2008,NUTS,2006,ES212,3,66427367
2008,NUTS,2006,ES213,3,36106002
2008,NUTS,2006,ES220,3,3862035
2008,NUTS,2006,ES230,3,82288505
2008,NUTS,2006,ES241,3,72088157
2008,NUTS,2006,ES242,3,891164
2008,NUTS,2006,ES243,3,86917779
2008,NUTS,2006,ES300,3,75582919
2008,NUTS,2006,ES411,3,98498152
2008,NUTS,2006,ES412,3,69530723
2008,NUTS,2006,ES413,3,63344791
2008,NUTS,2006,ES414,3,94311635
2008,NUTS,2006,ES415,3,64075903
2008,NUTS,2006,ES416,3,58573125
2008,NUTS,2006,ES417,3,98078329
2008,NUTS,2006,ES418,3,39163741
2008,NUTS,2006,ES419,3,25672886
2008,NUTS,2006,ES421,3,96789950
2008,NUTS,2006,ES422,3,3791014
2008,NUTS,2006,ES423,3,7310709
2008,NUTS,2006,ES424,3,32398729
2008,NUTS,2006,ES425,3,8237747
2008,NUTS,2006,ES431,3,89031611
2008,NUTS,2006,ES432,3,3215469
2008,NUTS,2006,ES511,3,78965059
2008,NUTS,2006,ES512,3,83912831
2008,NUTS,2006,ES513,3,79030891
2008,NUTS,2006,ES514,3,39933859
2008,NUTS,2006,ES521,3,15112016
2008,NUTS,2006,ES522,3,96653725
2008,NUTS,2006,ES523,3,33936062
2008,NUTS,2006,ES531,3,15311711
2008,NUTS,2006,ES532,3,56727956
2008,NUTS,2006,ES533,3,15465167
2008,NUTS,2006,ES611,3,14647812
2008,NUTS,2006,ES612,3,87435109
2008,NUTS,2006,ES613,3,68915432
2008,NUTS,2006,ES614,3,82997024
2008,NUTS,2006,ES615,3,48040967
2008,NUTS,2006,ES616,3,65903184
2008,NUTS,2006,ES617,3,90892997
2008,NUTS,2006,ES618,3,71221789
2008,NUTS,2006,ES620,3,93529303
2008,NUTS,2006,ES630,3,45906064
2008,NUTS,2006,ES640,3,18004310
2008,NUTS,2006,ES703,3,49272630
2008,NUTS,2006,ES704,3,84508492
2008,NUTS,2006,ES705,3,17692951
2008,NUTS,2006,ES706,3,70129034
2008,NUTS,2006,ES707,3,25988100
2008,NUTS,2006,ES708,3,5745505
2008,NUTS,2006,ES709,3,18086546
2008,NUTS,2006,FI131,3,83340551
2008,NUTS,2006,FI132,3,77512077
2008,NUTS,2006,FI133,3,68998608
2008,NUTS,2006,FI134,3,58212152
2008,NUTS,2006,FI181,3,95734012
2008,NUTS,2006,FI182,3,89964046
2008,NUTS,2006,FI183,3,97590977
2008,NUTS,2006,FI184,3,72664990
2008,NUTS,2006,FI185,3,91586403
2008,NUTS,2006,FI186,3,6661460
2008,NUTS,2006,FI187,3,61790693
2008,NUTS,2006,FI193,3,36549120
2008,NUTS,2006,FI194,3,32952523
2008,NUTS,2006,FI195,3,34002107
2008,NUTS,2006,FI196,3,54893171
2008,NUTS,2006,FI197,3,5259664
2008,NUTS,2006,FI1A1,3,90505271
2008,NUTS,2006,FI1A2,3,17379433
2008,NUTS,2006,FI1A3,3,41162012
2008,NUTS,2006,FI200,3,29379287
2008,NUTS,2006,FR101,3,92511685
2008,NUTS,2006,FR102,3,29018093
2008,NUTS,2006,FR103,3,9477751
2008,NUTS,2006,FR104,3,91390599
2008,NUTS,2006,FR105,3,42317570
2008,NUTS,2006,FR106,3,11736658
2008,NUTS,2006,FR107,3,79429678
2008,NUTS,2006,FR108,3,93932253
2008,NUTS,2006,FR211,3,38811497
2008,NUTS,2006,FR212,3,35194120
2008,NUTS,2006,FR213,3,9208389
2008,NUTS,2006,FR214,3,13888499
2008,NUTS,2006,FR221,3,5114852
2008,NUTS,2006,FR222,3,10844227
2008,NUTS,2006,FR223,3,66340172
2008,NUTS,2006,FR231,3,24329031
2008,NUTS,2006,FR232,3,35914282
2008,NUTS,2006,FR241,3,28859635
2008,NUTS,2006,FR242,3,42958288
2008,NUTS,2006,FR243,3,28504135
2008,NUTS,2006,FR244,3,15730744
2008,NUTS,2006,FR245,3,7191157
2008,NUTS,2006,FR246,3,62866312
2008,NUTS,2006,FR251,3,80353096
2008,NUTS,2006,FR252,3,63886346
2008,NUTS,2006,FR253,3,52559163
2008,NUTS,2006,FR261,3,69087800
2008,NUTS,2006,FR262,3,4753219
2008,NUTS,2006,FR263,3,84144296
2008,NUTS,2006,FR264,3,86214124
2008,NUTS,2006,FR301,3,86261343
2008,NUTS,2006,FR302,3,92606973
2008,NUTS,2006,FR411,3,83267878
2008,NUTS,2006,FR412,3,39248248
2008,NUTS,2006,FR413,3,731483
2008,NUTS,2006,FR414,3,15352907
2008,NUTS,2006,FR421,3,19407647
2008,NUTS,2006,FR422,3,36418618
2008,NUTS,2006,FR431,3,48891107
2008,NUTS,2006,FR432,3,21292550
2008,NUTS,2006,FR433,3,33327805
2008,NUTS,2006,FR434,3,59619138
2008,NUTS,2006,FR511,3,81990733
2008,NUTS,2006,FR512,3,53871570
2008,NUTS,2006,FR513,3,4487499
2008,NUTS,2006,FR514,3,40850321
2008,NUTS,2006,FR515,3,66372046
2008,NUTS,2006,FR521,3,84167598
2008,NUTS,2006,FR522,3,59653776
2008,NUTS,2006,FR523,3,40151100
2008,NUTS,2006,FR524,3,98720341
2008,NUTS,2006,FR531,3,70363673
2008,NUTS,2006,FR532,3,10759057
2008,NUTS,2006,FR533,3,58628417
2008,NUTS,2006,FR534,3,11007541
2008,NUTS,2006,FR611,3,75114947
2008,NUTS,2006,FR612,3,75711261
2008,NUTS,2006,FR613,3,5540883
2008,NUTS,2006,FR614,3,81243029
2008,NUTS,2006,FR615,3,29098591
2008,NUTS,2006,FR621,3,91226888
2008,NUTS,2006,FR622,3,12434686
2008,NUTS,2006,FR623,3,73808329
2008,NUTS,2006,FR624,3,89405774
2008,NUTS,2006,FR625,3,15359846
2008,NUTS,2006,FR626,3,47266571
2008,NUTS,2006,FR627,3,59475233
2008,NUTS,2006,FR628,3,18037409
2008,NUTS,2006,FR631,3,85204693
2008,NUTS,2006,FR632,3,63495675
2008,NUTS,2006,FR633,3,84263610
2008,NUTS,2006,FR711,3,40051132
2008,NUTS,2006,FR712,3,38309115
2008,NUTS,2006,FR713,3,71201877
2008,NUTS,2006,FR714,3,60689032
2008,NUTS,2006,FR715,3,41822371
2008,NUTS,2006,FR716,3,46035185
2008,NUTS,2006,FR717,3,51923339
2008,NUTS,2006,FR718,3,37184889
2008,NUTS,2006,FR721,3,36557849
2008,NUTS,2006,FR722,3,57536850
2008,NUTS,2006,FR723,3,79330154
2008,NUTS,2006,FR724,3,87464286
2008,NUTS,2006,FR811,3,85217723
2008,NUTS,2006,FR812,3,15480252
2008,NUTS,2006,FR813,3,22665016
2008,NUTS,2006,FR814,3,66917060
2008,NUTS,2006,FR815,3,92971268
2008,NUTS,2006,FR821,3,36666371
2008,NUTS,2006,FR822,3,95607125
2008,NUTS,2006,FR823,3,60500060
2008,NUTS,2006,FR824,3,27327842
2008,NUTS,2006,FR825,3,94134064
2008,NUTS,2006,FR826,3,6148143
2008,NUTS,2006,FR831,3,53140956
2008,NUTS,2006,FR832,3,17874780
2008,NUTS,2006,FR910,3,54715979
2008,NUTS,2006,FR920,3,20869893
2008,NUTS,2006,FR930,3,67647226
2008,NUTS,2006,FR940,3,67430403
2008,NUTS,2006,GR111,3,46177644
2008,NUTS,2006,GR112,3,74073633
2008,NUTS,2006,GR113,3,20896671
2008,NUTS,2006,GR114,3,22207205
2008,NUTS,2006,GR115,3,67411585
2008,NUTS,2006,GR121,3,21217656
2008,NUTS,2006,GR122,3,63459748
2008,NUTS,2006,GR123,3,61661599
2008,NUTS,2006,GR124,3,92365411
2008,NUTS,2006,GR125,3,54490190
2008,NUTS,2006,GR126,3,83319164
2008,NUTS,2006,GR127,3,57407374
2008,NUTS,2006,GR131,3,21943832
2008,NUTS,2006,GR132,3,81428483
2008,NUTS,2006,GR133,3,67939449
2008,NUTS,2006,GR134,3,98733652
2008,NUTS,2006,GR141,3,18435618
2008,NUTS,2006,GR142,3,16556136
2008,NUTS,2006,GR143,3,14375492
2008,NUTS,2006,GR144,3,10175943
2008,NUTS,2006,GR211,3,97670392
2008,NUTS,2006,GR212,3,25196924
2008,NUTS,2006,GR213,3,24318111
2008,NUTS,2006,GR214,3,2308773
2008,NUTS,2006,GR221,3,18904320
2008,NUTS,2006,GR222,3,87674735
2008,NUTS,2006,GR223,3,88801049
2008,NUTS,2006,GR224,3,78393341
2008,NUTS,2006,GR231,3,75685007
2008,NUTS,2006,GR232,3,6580253
2008,NUTS,2006,GR233,3,12106752
2008,NUTS,2006,GR241,3,43897925
2008,NUTS,2006,GR242,3,10423605
2008,NUTS,2006,GR243,3,75786450
2008,NUTS,2006,GR244,3,52550458
2008,NUTS,2006,GR245,3,86471589
2008,NUTS,2006,GR251,3,2396417
2008,NUTS,2006,GR252,3,7543359
2008,NUTS,2006,GR253,3,25918004
2008,NUTS,2006,GR254,3,14489840
2008,NUTS,2006,GR255,3,14665991
2008,NUTS,2006,GR300,3,27176140
2008,NUTS,2006,GR411,3,66036064
2008,NUTS,2006,GR412,3,92714883
2008,NUTS,2006,GR413,3,60119296
2008,NUTS,2006,GR421,3,42613530
2008,NUTS,2006,GR422,3,18243809
2008,NUTS,2006,GR431,3,88524610
2008,NUTS,2006,GR432,3,86258816
2008,NUTS,2006,GR433,3,32046067
2008,NUTS,2006,GR434,3,81639375
2008,NUTS,2006,HR011,3,94731431
2008,NUTS,2006,HR012,3,88950465
2008,NUTS,2006,HR013,3,32316506
2008,NUTS,2006,HR014,3,12782420
2008,NUTS,2006,HR015,3,56187465
2008,NUTS,2006,HR016,3,53462087
2008,NUTS,2006,HR021,3,11090529
2008,NUTS,2006,HR022,3,30872243
2008,NUTS,2006,HR023,3,28438216
2008,NUTS,2006,HR024,3,47058811
2008,NUTS,2006,HR025,3,690162
2008,NUTS,2006,HR026,3,32523937
2008,NUTS,2006,HR027,3,81232463
2008,NUTS,2006,HR028,3,43261537
2008,NUTS,2006,HR031,3,24748438
2008,NUTS,2006,HR032,3,14826281
2008,NUTS,2006,HR033,3,61108439
2008,NUTS,2006,HR034,3,83928239
2008,NUTS,2006,HR035,3,65549938
2008,NUTS,2006,HR036,3,36823647
2008,NUTS,2006,HR037,3,28783206
2008,NUTS,2006,HU101,3,77029472
2008,NUTS,2006,HU102,3,84767631
2008,NUTS,2006,HU211,3,66024906
2008,NUTS,2006,HU212,3,12618192
2008,NUTS,2006,HU213,3,14939498
2008,NUTS,2006,HU221,3,20572861
2008,NUTS,2006,HU222,3,39731595
2008,NUTS,2006,HU223,3,93676942
2008,NUTS,2006,HU231,3,35531654
2008,NUTS,2006,HU232,3,86864749
2008,NUTS,2006,HU233,3,44432765
2008,NUTS,2006,HU311,3,28502376
2008,NUTS,2006,HU312,3,83295787
2008,NUTS,2006,HU313,3,39066376
2008,NUTS,2006,HU321,3,31089876
2008,NUTS,2006,HU322,3,76499111
2008,NUTS,2006,HU323,3,58539581
2008,NUTS,2006,HU331,3,81678262
2008,NUTS,2006,HU332,3,34893975
2008,NUTS,2006,HU333,3,30805984
2008,NUTS,2006,IE011,3,88969989
2008,NUTS,2006,IE012,3,24486312
2008,NUTS,2006,IE013,3,9926203
2008,NUTS,2006,IE021,3,53204082
2008,NUTS,2006,IE022,3,38025026
2008,NUTS,2006,IE023,3,19529417
2008,NUTS,2006,IE024,3,17555809
2008,NUTS,2006,IE025,3,81478562
2008,NUTS,2006,IS001,3,58188020
2008,NUTS,2006,IS002,3,59477595
2008,NUTS,2006,ITC11,3,29072977
2008,NUTS,2006,ITC12,3,99239057
2008,NUTS,2006,ITC13,3,89677455
2008,NUTS,2006,ITC14,3,69772714
2008,NUTS,2006,ITC15,3,94623509
2008,NUTS,2006,ITC16,3,94879870
2008,NUTS,2006,ITC17,3,82994280
2008,NUTS,2006,ITC18,3,25427179
2008,NUTS,2006,ITC20,3,60252671
2008,NUTS,2006,ITC31,3,56491213
2008,NUTS,2006,ITC32,3,66038222
2008,NUTS,2006,ITC33,3,67068233
2008,NUTS,2006,ITC34,3,87648915
2008,NUTS,2006,ITC41,3,33863891
2008,NUTS,2006,ITC42,3,5420182
2008,NUTS,2006,ITC43,3,44950027
2008,NUTS,2006,ITC44,3,5737263
2008,NUTS,2006,ITC45,3,44244188
2008,NUTS,2006,ITC46,3,52522941
2008,NUTS,2006,ITC47,3,85132648
2008,NUTS,2006,ITC48,3,22860778
2008,NUTS,2006,ITC49,3,951268
2008,NUTS,2006,ITC4A,3,42488453
2008,NUTS,2006,ITC4B,3,14771979
2008,NUTS,2006,ITD10,3,39457764
2008,NUTS,2006,ITD20,3,55335125
2008,NUTS,2006,ITD31,3,94293711
2008,NUTS,2006,ITD32,3,73246418
2008,NUTS,2006,ITD33,3,13979913
2008,NUTS,2006,ITD34,3,36978616
2008,NUTS,2006,ITD35,3,53540528
2008,NUTS,2006,ITD36,3,15834378
2008,NUTS,2006,ITD37,3,16718150
2008,NUTS,2006,ITD41,3,38278628
2008,NUTS,2006,ITD42,3,96021058
2008,NUTS,2006,ITD43,3,57175031
2008,NUTS,2006,ITD44,3,8598681
2008,NUTS,2006,ITD51,3,91817143
2008,NUTS,2006,ITD52,3,74013341
2008,NUTS,2006,ITD53,3,89389443
2008,NUTS,2006,ITD54,3,14606922
2008,NUTS,2006,ITD55,3,67177301
2008,NUTS,2006,ITD56,3,85565361
2008,NUTS,2006,ITD57,3,92858902
2008,NUTS,2006,ITD58,3,42961515
2008,NUTS,2006,ITD59,3,95886944
2008,NUTS,2006,ITE11,3,68191734
2008,NUTS,2006,ITE12,3,5950788
2008,NUTS,2006,ITE13,3,99118159
2008,NUTS,2006,ITE14,3,80483771
2008,NUTS,2006,ITE15,3,23639172
2008,NUTS,2006,ITE16,3,89032449
2008,NUTS,2006,ITE17,3,76735510
2008,NUTS,2006,ITE18,3,95016961
2008,NUTS,2006,ITE19,3,12324098
2008,NUTS,2006,ITE1A,3,29899718
2008,NUTS,2006,ITE21,3,85711206
2008,NUTS,2006,ITE22,3,7032252
2008,NUTS,2006,ITE31,3,95255519
2008,NUTS,2006,ITE32,3,5426097
2008,NUTS,2006,ITE33,3,45316462
2008,NUTS,2006,ITE34,3,70335979
2008,NUTS,2006,ITE41,3,75398976
2008,NUTS,2006,ITE42,3,3796866
2008,NUTS,2006,ITE43,3,62496249
2008,NUTS,2006,ITE44,3,36537247
2008,NUTS,2006,ITE45,3,55297707
2008,NUTS,2006,ITF11,3,78208508
2008,NUTS,2006,ITF12,3,37242256
2008,NUTS,2006,ITF13,3,61828846
2008,NUTS,2006,ITF14,3,27697913
2008,NUTS,2006,ITF21,3,70681827
2008,NUTS,2006,ITF22,3,79116288
2008,NUTS,2006,ITF31,3,72354191
2008,NUTS,2006,ITF32,3,29383257
2008,NUTS,2006,ITF33,3,25946490
2008,NUTS,2006,ITF34,3,43854204
2008,NUTS,2006,ITF35,3,55732629
2008,NUTS,2006,ITF41,3,63554510
2008,NUTS,2006,ITF42,3,82202151
2008,NUTS,2006,ITF43,3,45644237
2008,NUTS,2006,ITF44,3,50206087
2008,NUTS,2006,ITF45,3,66271297
2008,NUTS,2006,ITF51,3,67257989
2008,NUTS,2006,ITF52,3,77681695
2008,NUTS,2006,ITF61,3,48561984
2008,NUTS,2006,ITF62,3,44412332
2008,NUTS,2006,ITF63,3,30972713
2008,NUTS,2006,ITF64,3,9181117
2008,NUTS,2006,ITF65,3,50675128
2008,NUTS,2006,ITG11,3,76113180
2008,NUTS,2006,ITG12,3,24308994
2008,NUTS,2006,ITG13,3,1432294
2008,NUTS,2006,ITG14,3,37325636
2008,NUTS,2006,ITG15,3,16264999
2008,NUTS,2006,ITG16,3,84373966
2008,NUTS,2006,ITG17,3,23508744
2008,NUTS,2006,ITG18,3,71485517
2008,NUTS,2006,ITG19,3,86417429
2008,NUTS,2006,ITG25,3,35779166
2008,NUTS,2006,ITG26,3,98662137
2008,NUTS,2006,ITG27,3,1390202
2008,NUTS,2006,ITG28,3,22848888
2008,NUTS,2006,ITG29,3,75909313
2008,NUTS,2006,ITG2A,3,36106282
2008,NUTS,2006,ITG2B,3,51204685
2008,NUTS,2006,ITG2C,3,41092896
2008,NUTS,2006,LI000,3,3774009
2008,NUTS,2006,LT001,3,55126211
2008,NUTS,2006,LT002,3,25004488
2008,NUTS,2006,LT003,3,62321036
2008,NUTS,2006,LT004,3,19861034
2008,NUTS,2006,LT005,3,26742950
2008,NUTS,2006,LT006,3,56946645
2008,NUTS,2006,LT007,3,37787941
2008,NUTS,2006,LT008,3,18053170
2008,NUTS,2006,LT009,3,86931857
2008,NUTS,2006,LT00A,3,2460179
2008,NUTS,2006,LU000,3,31296192
2008,NUTS,2006,LV003,3,59828155
2008,NUTS,2006,LV005,3,57922256
2008,NUTS,2006,LV006,3,32401279
2008,NUTS,2006,LV007,3,27458031
2008,NUTS,2006,LV008,3,57562342
2008,NUTS,2006,LV009,3,26121994
2008,NUTS,2006,ME000,3,99193864
2008,NUTS,2006,MK001,3,97863382
2008,NUTS,2006,MK002,3,67782217
2008,NUTS,2006,MK003,3,72049589
2008,NUTS,2006,MK004,3,33849144
2008,NUTS,2006,MK005,3,27909841
2008,NUTS,2006,MK006,3,70685833
2008,NUTS,2006,MK007,3,18878377
2008,NUTS,2006,MK008,3,91836827
2008,NUTS,2006,MT001,3,10023919
2008,NUTS,2006,MT002,3,33199968
2008,NUTS,2006,NL111,3,28579894
2008,NUTS,2006,NL112,3,73669452
2008,NUTS,2006,NL113,3,30349440
2008,NUTS,2006,NL121,3,79022814
2008,NUTS,2006,NL122,3,16228180
2008,NUTS,2006,NL123,3,7332274
2008,NUTS,2006,NL131,3,11294496
2008,NUTS,2006,NL132,3,94984167
2008,NUTS,2006,NL133,3,74377504
2008,NUTS,2006,NL211,3,14639246
2008,NUTS,2006,NL212,3,29555612
2008,NUTS,2006,NL213,3,48620625
2008,NUTS,2006,NL221,3,73716426
2008,NUTS,2006,NL224,3,81078443
2008,NUTS,2006,NL225,3,1441884
2008,NUTS,2006,NL226,3,40122190
2008,NUTS,2006,NL230,3,26279356
2008,NUTS,2006,NL310,3,90723915
2008,NUTS,2006,NL321,3,62417332
2008,NUTS,2006,NL322,3,32141404
2008,NUTS,2006,NL323,3,33318449
2008,NUTS,2006,NL324,3,24114382
2008,NUTS,2006,NL325,3,79067320
2008,NUTS,2006,NL326,3,76726810
2008,NUTS,2006,NL327,3,62441147
2008,NUTS,2006,NL331,3,55667201
2008,NUTS,2006,NL332,3,41577098
2008,NUTS,2006,NL333,3,12075989
2008,NUTS,2006,NL334,3,59026613
2008,NUTS,2006,NL335,3,79023240
2008,NUTS,2006,NL336,3,15915846
2008,NUTS,2006,NL341,3,7095263
2008,NUTS,2006,NL342,3,86950483
2008,NUTS,2006,NL411,3,4735711
2008,NUTS,2006,NL412,3,3333825
2008,NUTS,2006,NL413,3,52835432
2008,NUTS,2006,NL414,3,37767942
2008,NUTS,2006,NL421,3,90773501
2008,NUTS,2006,NL422,3,36978847
2008,NUTS,2006,NL423,3,7938063
2008,NUTS,2006,NO011,3,12609558
2008,NUTS,2006,NO012,3,29353005
2008,NUTS,2006,NO021,3,68646968
2008,NUTS,2006,NO022,3,44280376
2008,NUTS,2006,NO031,3,49691448
2008,NUTS,2006,NO032,3,85124974
2008,NUTS,2006,NO033,3,48579404
2008,NUTS,2006,NO034,3,23300615
2008,NUTS,2006,NO041,3,65005102
2008,NUTS,2006,NO042,3,96352318
2008,NUTS,2006,NO043,3,28248612
2008,NUTS,2006,NO051,3,10592896
2008,NUTS,2006,NO052,3,39903999
2008,NUTS,2006,NO053,3,73790435
2008,NUTS,2006,NO061,3,2672913
2008,NUTS,2006,NO062,3,88499899
2008,NUTS,2006,NO071,3,32550064
2008,NUTS,2006,NO072,3,79981931
2008,NUTS,2006,NO073,3,98691422
2008,NUTS,2006,PL113,3,79797405
2008,NUTS,2006,PL114,3,57185796
2008,NUTS,2006,PL115,3,6052456
2008,NUTS,2006,PL116,3,33898474
2008,NUTS,2006,PL117,3,71744609
2008,NUTS,2006,PL121,3,87735855
2008,NUTS,2006,PL122,3,99401941
2008,NUTS,2006,PL127,3,11469198
2008,NUTS,2006,PL128,3,17122985
2008,NUTS,2006,PL129,3,85706980
2008,NUTS,2006,PL12A,3,81742613
2008,NUTS,2006,PL213,3,86914547
2008,NUTS,2006,PL214,3,32571649
2008,NUTS,2006,PL215,3,66019822
2008,NUTS,2006,PL216,3,82737578
2008,NUTS,2006,PL217,3,22969179
2008,NUTS,2006,PL224,3,22127127
2008,NUTS,2006,PL225,3,43226321
2008,NUTS,2006,PL227,3,41998492
2008,NUTS,2006,PL228,3,75729928
2008,NUTS,2006,PL229,3,43225557
2008,NUTS,2006,PL22A,3,3143115
2008,NUTS,2006,PL22B,3,63807111
2008,NUTS,2006,PL22C,3,65096346
2008,NUTS,2006,PL311,3,55653715
2008,NUTS,2006,PL312,3,83546067
2008,NUTS,2006,PL314,3,74046385
2008,NUTS,2006,PL315,3,80448780
2008,NUTS,2006,PL323,3,65552948
2008,NUTS,2006,PL324,3,6696355
2008,NUTS,2006,PL325,3,20195879
2008,NUTS,2006,PL326,3,48592745
2008,NUTS,2006,PL331,3,83359795
2008,NUTS,2006,PL332,3,75404616
2008,NUTS,2006,PL343,3,24708129
2008,NUTS,2006,PL344,3,51885857
2008,NUTS,2006,PL345,3,80029255
2008,NUTS,2006,PL411,3,46823519
2008,NUTS,2006,PL414,3,52764074
2008,NUTS,2006,PL415,3,24150227
2008,NUTS,2006,PL416,3,4511887
2008,NUTS,2006,PL417,3,38719235
2008,NUTS,2006,PL418,3,91030454
2008,NUTS,2006,PL422,3,53405378
2008,NUTS,2006,PL423,3,68941166
2008,NUTS,2006,PL424,3,60233478
2008,NUTS,2006,PL425,3,91393876
2008,NUTS,2006,PL431,3,44768150
2008,NUTS,2006,PL432,3,34701165
2008,NUTS,2006,PL514,3,74763742
2008,NUTS,2006,PL515,3,48023211
2008,NUTS,2006,PL516,3,53212555
2008,NUTS,2006,PL517,3,99213971
2008,NUTS,2006,PL518,3,57909768
2008,NUTS,2006,PL521,3,64330210
2008,NUTS,2006,PL522,3,13146511
2008,NUTS,2006,PL613,3,79796731
2008,NUTS,2006,PL614,3,98380089
2008,NUTS,2006,PL615,3,3382639
2008,NUTS,2006,PL621,3,81785338
2008,NUTS,2006,PL622,3,79243888
2008,NUTS,2006,PL623,3,14691133
2008,NUTS,2006,PL631,3,70080800
2008,NUTS,2006,PL633,3,70428557
2008,NUTS,2006,PL634,3,54566419
2008,NUTS,2006,PL635,3,71072499
2008,NUTS,2006,PT111,3,37981475
2008,NUTS,2006,PT112,3,93595759
2008,NUTS,2006,PT113,3,62098785
2008,NUTS,2006,PT114,3,62788611
2008,NUTS,2006,PT115,3,98153079
2008,NUTS,2006,PT116,3,19844068
2008,NUTS,2006,PT117,3,84344077
2008,NUTS,2006,PT118,3,50430968
2008,NUTS,2006,PT150,3,39976054
2008,NUTS,2006,PT161,3,40199224
2008,NUTS,2006,PT162,3,20807404
2008,NUTS,2006,PT163,3,55526104
2008,NUTS,2006,PT164,3,31837172
2008,NUTS,2006,PT165,3,13202780
2008,NUTS,2006,PT166,3,80573011
2008,NUTS,2006,PT167,3,71508947
2008,NUTS,2006,PT168,3,87566096
2008,NUTS,2006,PT169,3,6723787
2008,NUTS,2006,PT16A,3,77196308
2008,NUTS,2006,PT16B,3,23143340
2008,NUTS,2006,PT16C,3,5640439
