year,region_type,region_year_spec,region_id,region_level,apnif
2009,NUTS,2006,TR321,3,3638530
2009,NUTS,2006,TR322,3,8343691
2009,NUTS,2006,TR323,3,1894523
2009,NUTS,2006,TR331,3,6289428
2009,NUTS,2006,TR332,3,9383103
2009,NUTS,2006,TR333,3,9948223
2009,NUTS,2006,TR334,3,8999629
2009,NUTS,2006,TR411,3,9078794
2009,NUTS,2006,TR412,3,5074961
2009,NUTS,2006,TR413,3,936145
2009,NUTS,2006,TR421,3,424852
2009,NUTS,2006,TR422,3,3623309
2009,NUTS,2006,TR423,3,2394907
2009,NUTS,2006,TR424,3,5917979
2009,NUTS,2006,TR425,3,1385912
2009,NUTS,2006,TR510,3,5064241
2009,NUTS,2006,TR521,3,977696
2009,NUTS,2006,TR522,3,9171880
2009,NUTS,2006,TR611,3,7588567
2009,NUTS,2006,TR612,3,424755
2009,NUTS,2006,TR613,3,4328368
2009,NUTS,2006,TR621,3,6435009
2009,NUTS,2006,TR622,3,4583197
2009,NUTS,2006,TR631,3,9170906
2009,NUTS,2006,TR632,3,8475888
2009,NUTS,2006,TR633,3,1428207
2009,NUTS,2006,TR711,3,499837
2009,NUTS,2006,TR712,3,5190372
2009,NUTS,2006,TR713,3,9134239
2009,NUTS,2006,TR714,3,8859492
2009,NUTS,2006,TR715,3,8044159
2009,NUTS,2006,TR721,3,5776900
2009,NUTS,2006,TR722,3,1903978
2009,NUTS,2006,TR723,3,8761476
2009,NUTS,2006,TR811,3,1287722
2009,NUTS,2006,TR812,3,6147122
2009,NUTS,2006,TR813,3,185579
2009,NUTS,2006,TR821,3,669944
2009,NUTS,2006,TR822,3,9344141
2009,NUTS,2006,TR823,3,8284482
2009,NUTS,2006,TR831,3,8691530
2009,NUTS,2006,TR832,3,8964474
2009,NUTS,2006,TR833,3,654516
2009,NUTS,2006,TR834,3,1636224
2009,NUTS,2006,TR901,3,9257584
2009,NUTS,2006,TR902,3,8045089
2009,NUTS,2006,TR903,3,8550971
2009,NUTS,2006,TR904,3,278154
2009,NUTS,2006,TR905,3,8720905
2009,NUTS,2006,TR906,3,6903241
2009,NUTS,2006,TRA11,3,4153275
2009,NUTS,2006,TRA12,3,3344606
2009,NUTS,2006,TRA13,3,4436382
2009,NUTS,2006,TRA21,3,555778
2009,NUTS,2006,TRA22,3,5495798
2009,NUTS,2006,TRA23,3,4605354
2009,NUTS,2006,TRA24,3,3059405
2009,NUTS,2006,TRB11,3,6728860
2009,NUTS,2006,TRB12,3,7185917
2009,NUTS,2006,TRB13,3,2713959
2009,NUTS,2006,TRB14,3,7537615
2009,NUTS,2006,TRB21,3,206607
2009,NUTS,2006,TRB22,3,3281323
2009,NUTS,2006,TRB23,3,6207015
2009,NUTS,2006,TRB24,3,9039441
2009,NUTS,2006,TRC11,3,5774270
2009,NUTS,2006,TRC12,3,3104387
2009,NUTS,2006,TRC13,3,3205325
2009,NUTS,2006,TRC21,3,4676859
2009,NUTS,2006,TRC22,3,2287590
2009,NUTS,2006,TRC31,3,1048558
2009,NUTS,2006,TRC32,3,2127981
2009,NUTS,2006,TRC33,3,3903130
2009,NUTS,2006,TRC34,3,9631388
2009,NUTS,2006,UKC11,3,2349010
2009,NUTS,2006,UKC12,3,2564449
2009,NUTS,2006,UKC13,3,3668103
2009,NUTS,2006,UKC14,3,6688704
2009,NUTS,2006,UKC21,3,9492121
2009,NUTS,2006,UKC22,3,144066
2009,NUTS,2006,UKC23,3,9161645
2009,NUTS,2006,UKD11,3,4705444
2009,NUTS,2006,UKD12,3,2516711
2009,NUTS,2006,UKD21,3,1776411
2009,NUTS,2006,UKD22,3,8166371
2009,NUTS,2006,UKD31,3,3710708
2009,NUTS,2006,UKD32,3,2986524
2009,NUTS,2006,UKD41,3,2914409
2009,NUTS,2006,UKD42,3,7590571
2009,NUTS,2006,UKD43,3,81555
2009,NUTS,2006,UKD51,3,7437506
2009,NUTS,2006,UKD52,3,7591894
2009,NUTS,2006,UKD53,3,6160043
2009,NUTS,2006,UKD54,3,3275690
2009,NUTS,2006,UKE11,3,3372311
2009,NUTS,2006,UKE12,3,1112925
2009,NUTS,2006,UKE13,3,8090616
2009,NUTS,2006,UKE21,3,2790645
2009,NUTS,2006,UKE22,3,9280080
2009,NUTS,2006,UKE31,3,2919823
2009,NUTS,2006,UKE32,3,5230630
2009,NUTS,2006,UKE41,3,448047
2009,NUTS,2006,UKE42,3,8117225
2009,NUTS,2006,UKE43,3,1333579
2009,NUTS,2006,UKF11,3,2257168
2009,NUTS,2006,UKF12,3,2547815
2009,NUTS,2006,UKF13,3,5590656
2009,NUTS,2006,UKF14,3,5865836
2009,NUTS,2006,UKF15,3,3674289
2009,NUTS,2006,UKF16,3,8323902
2009,NUTS,2006,UKF21,3,8664689
2009,NUTS,2006,UKF22,3,4080878
2009,NUTS,2006,UKF23,3,2885773
2009,NUTS,2006,UKF30,3,6581272
2009,NUTS,2006,UKG11,3,4368729
2009,NUTS,2006,UKG12,3,2648855
2009,NUTS,2006,UKG13,3,505099
2009,NUTS,2006,UKG21,3,9029747
2009,NUTS,2006,UKG22,3,3144228
2009,NUTS,2006,UKG23,3,7658395
2009,NUTS,2006,UKG24,3,6110702
2009,NUTS,2006,UKG31,3,8268249
2009,NUTS,2006,UKG32,3,9269826
2009,NUTS,2006,UKG33,3,6135252
2009,NUTS,2006,UKG34,3,2588169
2009,NUTS,2006,UKG35,3,9209850
2009,NUTS,2006,UKH11,3,8549916
2009,NUTS,2006,UKH12,3,3899724
2009,NUTS,2006,UKH13,3,3283287
2009,NUTS,2006,UKH14,3,6403313
2009,NUTS,2006,UKH21,3,3977603
2009,NUTS,2006,UKH22,3,9320131
2009,NUTS,2006,UKH23,3,2749260
2009,NUTS,2006,UKH31,3,7349068
2009,NUTS,2006,UKH32,3,5162105
2009,NUTS,2006,UKH33,3,5594964
2009,NUTS,2006,UKI11,3,2023457
2009,NUTS,2006,UKI12,3,5313889
2009,NUTS,2006,UKI21,3,3595389
2009,NUTS,2006,UKI22,3,8541842
2009,NUTS,2006,UKI23,3,2365651
2009,NUTS,2006,UKJ11,3,2531060
2009,NUTS,2006,UKJ12,3,394312
2009,NUTS,2006,UKJ13,3,9786736
2009,NUTS,2006,UKJ14,3,3403575
2009,NUTS,2006,UKJ21,3,3341564
2009,NUTS,2006,UKJ22,3,8910585
2009,NUTS,2006,UKJ23,3,8299201
2009,NUTS,2006,UKJ24,3,833808
2009,NUTS,2006,UKJ31,3,5282914
2009,NUTS,2006,UKJ32,3,2200570
2009,NUTS,2006,UKJ33,3,7159908
2009,NUTS,2006,UKJ34,3,1042157
2009,NUTS,2006,UKJ41,3,7365067
2009,NUTS,2006,UKJ42,3,5912085
2009,NUTS,2006,UKK11,3,4543707
2009,NUTS,2006,UKK12,3,4383149
2009,NUTS,2006,UKK13,3,4179152
2009,NUTS,2006,UKK14,3,9828203
2009,NUTS,2006,UKK15,3,1959982
2009,NUTS,2006,UKK21,3,4989344
2009,NUTS,2006,UKK22,3,1283168
2009,NUTS,2006,UKK23,3,1765108
2009,NUTS,2006,UKK30,3,6982009
2009,NUTS,2006,UKK41,3,3072916
2009,NUTS,2006,UKK42,3,6303646
2009,NUTS,2006,UKK43,3,5631267
2009,NUTS,2006,UKL11,3,1545404
2009,NUTS,2006,UKL12,3,6466025
2009,NUTS,2006,UKL13,3,3446459
2009,NUTS,2006,UKL14,3,607924
2009,NUTS,2006,UKL15,3,7410722
2009,NUTS,2006,UKL16,3,873563
2009,NUTS,2006,UKL17,3,5788047
2009,NUTS,2006,UKL18,3,6869694
2009,NUTS,2006,UKL21,3,7692764
2009,NUTS,2006,UKL22,3,9963161
2009,NUTS,2006,UKL23,3,9662971
2009,NUTS,2006,UKL24,3,1984770
2009,NUTS,2006,UKM21,3,5490517
2009,NUTS,2006,UKM22,3,4505876
2009,NUTS,2006,UKM23,3,3664462
2009,NUTS,2006,UKM24,3,1104535
2009,NUTS,2006,UKM25,3,8240314
2009,NUTS,2006,UKM26,3,9286127
2009,NUTS,2006,UKM27,3,1333445
2009,NUTS,2006,UKM28,3,8659808
2009,NUTS,2006,UKM31,3,1657562
2009,NUTS,2006,UKM32,3,8168450
2009,NUTS,2006,UKM33,3,1240285
2009,NUTS,2006,UKM34,3,6616413
2009,NUTS,2006,UKM35,3,2118521
2009,NUTS,2006,UKM36,3,2759325
2009,NUTS,2006,UKM37,3,6966649
2009,NUTS,2006,UKM38,3,7195053
2009,NUTS,2006,UKM50,3,6622059
2009,NUTS,2006,UKM61,3,5157309
2009,NUTS,2006,UKM62,3,7639565
2009,NUTS,2006,UKM63,3,9016273
2009,NUTS,2006,UKM64,3,5920376
2009,NUTS,2006,UKM65,3,4385831
2009,NUTS,2006,UKM66,3,9912923
2009,NUTS,2006,UKN01,3,5965185
2009,NUTS,2006,UKN02,3,8298800
2009,NUTS,2006,UKN03,3,9410373
2009,NUTS,2006,UKN04,3,6863490
2009,NUTS,2006,UKN05,3,31186
2010,NUTS,2010,AT,0,7246107
2010,NUTS,2010,BE,0,2126604
2010,NUTS,2010,BG,0,4038293
2010,NUTS,2010,CH,0,9707024
2010,NUTS,2010,CY,0,9187198
2010,NUTS,2010,CZ,0,4053787
2010,NUTS,2010,DE,0,8658881
2010,NUTS,2010,DK,0,1833351
2010,NUTS,2010,EE,0,1403949
2010,NUTS,2010,EL,0,6364205
2010,NUTS,2010,ES,0,5900261
2010,NUTS,2010,FI,0,6366864
2010,NUTS,2010,FR,0,9563226
2010,NUTS,2010,HR,0,8751425
2010,NUTS,2010,HU,0,5073859
2010,NUTS,2010,IE,0,9532747
2010,NUTS,2010,IS,0,3139838
2010,NUTS,2010,IT,0,1186434
2010,NUTS,2010,LI,0,2792763
2010,NUTS,2010,LT,0,4998282
2010,NUTS,2010,LU,0,9562404
2010,NUTS,2010,LV,0,682945
2010,NUTS,2010,ME,0,4370452
2010,NUTS,2010,MK,0,849169
2010,NUTS,2010,MT,0,9383602
2010,NUTS,2010,NL,0,127093
2010,NUTS,2010,NO,0,3091256
2010,NUTS,2010,PL,0,6477359
2010,NUTS,2010,PT,0,3635358
2010,NUTS,2010,RO,0,9329371
2010,NUTS,2010,SE,0,792233
2010,NUTS,2010,SI,0,9410771
2010,NUTS,2010,SK,0,7699722
2010,NUTS,2010,TR,0,8810766
2010,NUTS,2010,UK,0,7108966
2010,NUTS,2010,AT1,1,7061650
2010,NUTS,2010,AT2,1,76757
2010,NUTS,2010,AT3,1,7387130
2010,NUTS,2010,BE1,1,6639629
2010,NUTS,2010,BE2,1,3348007
2010,NUTS,2010,BE3,1,2367210
2010,NUTS,2010,BG3,1,4653578
2010,NUTS,2010,BG4,1,5826685
2010,NUTS,2010,CH0,1,635833
2010,NUTS,2010,CY0,1,7375900
2010,NUTS,2010,CZ0,1,7084806
2010,NUTS,2010,DE1,1,3247296
2010,NUTS,2010,DE2,1,819597
2010,NUTS,2010,DE3,1,4305686
2010,NUTS,2010,DE4,1,4246626
2010,NUTS,2010,DE5,1,3360959
2010,NUTS,2010,DE6,1,2262560
2010,NUTS,2010,DE7,1,7295264
2010,NUTS,2010,DE8,1,5091788
2010,NUTS,2010,DE9,1,1702489
2010,NUTS,2010,DEA,1,1535259
2010,NUTS,2010,DEB,1,7527407
2010,NUTS,2010,DEC,1,4126622
2010,NUTS,2010,DED,1,1584405
2010,NUTS,2010,DEE,1,6385039
2010,NUTS,2010,DEF,1,5759446
2010,NUTS,2010,DEG,1,8167664
2010,NUTS,2010,DK0,1,7476740
2010,NUTS,2010,EE0,1,4880750
2010,NUTS,2010,EL1,1,8020091
2010,NUTS,2010,EL2,1,159033
2010,NUTS,2010,EL3,1,9699545
2010,NUTS,2010,EL4,1,5892767
2010,NUTS,2010,ES1,1,5068363
2010,NUTS,2010,ES2,1,9136996
2010,NUTS,2010,ES3,1,4664468
2010,NUTS,2010,ES4,1,9269975
2010,NUTS,2010,ES5,1,7060981
2010,NUTS,2010,ES6,1,1369773
2010,NUTS,2010,ES7,1,7626390
2010,NUTS,2010,FI1,1,4218545
2010,NUTS,2010,FI2,1,4866919
2010,NUTS,2010,FR1,1,1163161
2010,NUTS,2010,FR2,1,6325698
2010,NUTS,2010,FR3,1,132966
2010,NUTS,2010,FR4,1,6196333
2010,NUTS,2010,FR5,1,8008114
2010,NUTS,2010,FR6,1,4784767
2010,NUTS,2010,FR7,1,1441906
2010,NUTS,2010,FR8,1,39338
2010,NUTS,2010,FR9,1,1837052
2010,NUTS,2010,HR0,1,9095551
2010,NUTS,2010,HU1,1,2738634
2010,NUTS,2010,HU2,1,6013069
2010,NUTS,2010,HU3,1,23366
2010,NUTS,2010,IE0,1,5834625
2010,NUTS,2010,IS0,1,4630432
2010,NUTS,2010,ITC,1,5682674
2010,NUTS,2010,ITF,1,4399258
2010,NUTS,2010,ITG,1,3093398
2010,NUTS,2010,ITH,1,219018
2010,NUTS,2010,ITI,1,9780243
2010,NUTS,2010,LI0,1,262573
2010,NUTS,2010,LT0,1,1939159
2010,NUTS,2010,LU0,1,8964878
2010,NUTS,2010,LV0,1,4802642
2010,NUTS,2010,ME0,1,8762346
2010,NUTS,2010,MK0,1,3538298
2010,NUTS,2010,MT0,1,2997487
2010,NUTS,2010,NL1,1,2468474
2010,NUTS,2010,NL2,1,2998268
2010,NUTS,2010,NL3,1,2358871
2010,NUTS,2010,NL4,1,7725514
2010,NUTS,2010,NO0,1,8805004
2010,NUTS,2010,N_A,1,1045273
2010,NUTS,2010,PL1,1,3223412
2010,NUTS,2010,PL2,1,2152529
2010,NUTS,2010,PL3,1,3632183
2010,NUTS,2010,PL4,1,4875750
2010,NUTS,2010,PL5,1,9585578
2010,NUTS,2010,PL6,1,9761091
2010,NUTS,2010,PT1,1,1298565
2010,NUTS,2010,PT2,1,5239628
2010,NUTS,2010,PT3,1,6857891
2010,NUTS,2010,RO1,1,7095838
2010,NUTS,2010,RO2,1,231659
2010,NUTS,2010,RO3,1,6085843
2010,NUTS,2010,RO4,1,9636562
2010,NUTS,2010,SE1,1,6518922
2010,NUTS,2010,SE2,1,7128355
2010,NUTS,2010,SE3,1,1880503
2010,NUTS,2010,SI0,1,4990645
2010,NUTS,2010,SK0,1,4057886
2010,NUTS,2010,TR1,1,8776936
2010,NUTS,2010,TR2,1,2746377
2010,NUTS,2010,TR3,1,2551597
2010,NUTS,2010,TR4,1,7440206
2010,NUTS,2010,TR5,1,4520223
2010,NUTS,2010,TR6,1,2357587
2010,NUTS,2010,TR7,1,2859151
2010,NUTS,2010,TR8,1,728902
2010,NUTS,2010,TR9,1,7051967
2010,NUTS,2010,TRA,1,1992382
2010,NUTS,2010,TRB,1,5933551
2010,NUTS,2010,TRC,1,8518978
2010,NUTS,2010,UKC,1,6928244
2010,NUTS,2010,UKD,1,9710100
2010,NUTS,2010,UKE,1,8482758
2010,NUTS,2010,UKF,1,1938167
2010,NUTS,2010,UKG,1,6746274
2010,NUTS,2010,UKH,1,6480092
2010,NUTS,2010,UKI,1,396539
2010,NUTS,2010,UKJ,1,6491542
2010,NUTS,2010,UKK,1,7873376
2010,NUTS,2010,UKL,1,5514677
2010,NUTS,2010,UKM,1,213031
2010,NUTS,2010,UKN,1,7008331
2010,NUTS,2010,AT11,2,7343648
2010,NUTS,2010,AT12,2,1993689
2010,NUTS,2010,AT13,2,914833
2010,NUTS,2010,AT21,2,2967947
2010,NUTS,2010,AT22,2,765571
2010,NUTS,2010,AT31,2,1360639
2010,NUTS,2010,AT32,2,7836762
2010,NUTS,2010,AT33,2,1619290
2010,NUTS,2010,AT34,2,5674111
2010,NUTS,2010,BE10,2,3000070
2010,NUTS,2010,BE21,2,9530265
2010,NUTS,2010,BE22,2,1366598
2010,NUTS,2010,BE23,2,3019481
2010,NUTS,2010,BE24,2,982556
2010,NUTS,2010,BE25,2,9094832
2010,NUTS,2010,BE31,2,9930803
2010,NUTS,2010,BE32,2,1643016
2010,NUTS,2010,BE33,2,7417532
2010,NUTS,2010,BE34,2,5850415
2010,NUTS,2010,BE35,2,6334442
2010,NUTS,2010,BG31,2,8909820
2010,NUTS,2010,BG32,2,3785044
2010,NUTS,2010,BG33,2,1312696
2010,NUTS,2010,BG34,2,884950
2010,NUTS,2010,BG41,2,1224762
2010,NUTS,2010,BG42,2,3489921
2010,NUTS,2010,CH01,2,6818642
2010,NUTS,2010,CH02,2,2442595
2010,NUTS,2010,CH03,2,5305050
2010,NUTS,2010,CH04,2,2421451
2010,NUTS,2010,CH05,2,6295163
2010,NUTS,2010,CH06,2,7692367
2010,NUTS,2010,CH07,2,2137301
2010,NUTS,2010,CY00,2,5703523
2010,NUTS,2010,CZ01,2,4450166
2010,NUTS,2010,CZ02,2,1601450
2010,NUTS,2010,CZ03,2,2199909
2010,NUTS,2010,CZ04,2,96952
2010,NUTS,2010,CZ05,2,2077581
2010,NUTS,2010,CZ06,2,6959165
2010,NUTS,2010,CZ07,2,9658504
2010,NUTS,2010,CZ08,2,1318220
2010,NUTS,2010,DE11,2,1264875
2010,NUTS,2010,DE12,2,9466519
2010,NUTS,2010,DE13,2,8897366
2010,NUTS,2010,DE14,2,8351523
2010,NUTS,2010,DE21,2,912535
2010,NUTS,2010,DE22,2,2630489
2010,NUTS,2010,DE23,2,7518226
2010,NUTS,2010,DE24,2,6709666
2010,NUTS,2010,DE25,2,638133
2010,NUTS,2010,DE26,2,2567546
2010,NUTS,2010,DE27,2,9578628
2010,NUTS,2010,DE30,2,4840715
2010,NUTS,2010,DE40,2,8131466
2010,NUTS,2010,DE50,2,9183846
2010,NUTS,2010,DE60,2,3926762
2010,NUTS,2010,DE71,2,7928248
2010,NUTS,2010,DE72,2,6731259
2010,NUTS,2010,DE73,2,7317254
2010,NUTS,2010,DE80,2,36864
2010,NUTS,2010,DE91,2,6519220
2010,NUTS,2010,DE92,2,8035378
2010,NUTS,2010,DE93,2,4640995
2010,NUTS,2010,DE94,2,712131
2010,NUTS,2010,DEA1,2,3046108
2010,NUTS,2010,DEA2,2,4679846
2010,NUTS,2010,DEA3,2,7291650
2010,NUTS,2010,DEA4,2,4081165
2010,NUTS,2010,DEA5,2,1934921
2010,NUTS,2010,DEB1,2,2657599
2010,NUTS,2010,DEB2,2,2509211
2010,NUTS,2010,DEB3,2,2818537
2010,NUTS,2010,DEC0,2,5876620
2010,NUTS,2010,DED2,2,9420578
2010,NUTS,2010,DED4,2,6422018
2010,NUTS,2010,DED5,2,6077727
2010,NUTS,2010,DEE0,2,5226642
2010,NUTS,2010,DEF0,2,1134214
2010,NUTS,2010,DEG0,2,9375951
2010,NUTS,2010,DK01,2,427750
2010,NUTS,2010,DK02,2,5850733
2010,NUTS,2010,DK03,2,9447030
2010,NUTS,2010,DK04,2,306757
2010,NUTS,2010,DK05,2,5109235
2010,NUTS,2010,EE00,2,4545572
2010,NUTS,2010,EL11,2,7599193
2010,NUTS,2010,EL12,2,6248199
2010,NUTS,2010,EL13,2,9685696
2010,NUTS,2010,EL14,2,5345770
2010,NUTS,2010,EL21,2,9535757
2010,NUTS,2010,EL22,2,9074826
2010,NUTS,2010,EL23,2,7761153
2010,NUTS,2010,EL24,2,7406344
2010,NUTS,2010,EL25,2,1013035
2010,NUTS,2010,EL30,2,7656688
2010,NUTS,2010,EL41,2,7837652
2010,NUTS,2010,EL42,2,9792731
2010,NUTS,2010,EL43,2,3731330
2010,NUTS,2010,ES11,2,8213714
2010,NUTS,2010,ES12,2,8588159
2010,NUTS,2010,ES13,2,348187
2010,NUTS,2010,ES21,2,3070981
2010,NUTS,2010,ES22,2,9788216
2010,NUTS,2010,ES23,2,2519870
2010,NUTS,2010,ES24,2,5456582
2010,NUTS,2010,ES30,2,165075
2010,NUTS,2010,ES41,2,880895
2010,NUTS,2010,ES42,2,4998220
2010,NUTS,2010,ES43,2,5453619
2010,NUTS,2010,ES51,2,5383912
2010,NUTS,2010,ES52,2,2168115
2010,NUTS,2010,ES53,2,5275668
2010,NUTS,2010,ES61,2,4902280
2010,NUTS,2010,ES62,2,6068836
2010,NUTS,2010,ES63,2,665037
2010,NUTS,2010,ES64,2,8672355
2010,NUTS,2010,ES70,2,1424174
2010,NUTS,2010,FI19,2,6493778
2010,NUTS,2010,FI1B,2,9836025
2010,NUTS,2010,FI1C,2,8243414
2010,NUTS,2010,FI1D,2,5752372
2010,NUTS,2010,FI20,2,1641441
2010,NUTS,2010,FR10,2,1563854
2010,NUTS,2010,FR21,2,9246405
2010,NUTS,2010,FR22,2,6949580
2010,NUTS,2010,FR23,2,8900640
2010,NUTS,2010,FR24,2,3163627
2010,NUTS,2010,FR25,2,1154053
2010,NUTS,2010,FR26,2,8533889
2010,NUTS,2010,FR30,2,4829411
2010,NUTS,2010,FR41,2,4985312
2010,NUTS,2010,FR42,2,3299833
2010,NUTS,2010,FR43,2,7312407
2010,NUTS,2010,FR51,2,2198774
2010,NUTS,2010,FR52,2,721959
2010,NUTS,2010,FR53,2,7007463
2010,NUTS,2010,FR61,2,2848577
2010,NUTS,2010,FR62,2,6945015
2010,NUTS,2010,FR63,2,3647713
2010,NUTS,2010,FR71,2,9174996
2010,NUTS,2010,FR72,2,5147117
2010,NUTS,2010,FR81,2,3596592
2010,NUTS,2010,FR82,2,4506852
2010,NUTS,2010,FR83,2,6430121
2010,NUTS,2010,FR91,2,3211024
2010,NUTS,2010,FR92,2,4076545
2010,NUTS,2010,FR93,2,1960978
2010,NUTS,2010,FR94,2,9088695
2010,NUTS,2010,HR03,2,6865743
2010,NUTS,2010,HR04,2,8088339
2010,NUTS,2010,HU10,2,7335907
2010,NUTS,2010,HU21,2,9616214
2010,NUTS,2010,HU22,2,2489903
2010,NUTS,2010,HU23,2,9115527
2010,NUTS,2010,HU31,2,7313331
2010,NUTS,2010,HU32,2,9455056
2010,NUTS,2010,HU33,2,7812881
2010,NUTS,2010,IE01,2,8371174
2010,NUTS,2010,IE02,2,201720
2010,NUTS,2010,IS00,2,3326806
2010,NUTS,2010,ITC1,2,3060594
2010,NUTS,2010,ITC2,2,4514624
2010,NUTS,2010,ITC3,2,4185624
2010,NUTS,2010,ITC4,2,9565381
2010,NUTS,2010,ITF1,2,8623862
2010,NUTS,2010,ITF2,2,650498
2010,NUTS,2010,ITF3,2,2861165
2010,NUTS,2010,ITF4,2,2407812
2010,NUTS,2010,ITF5,2,8562230
2010,NUTS,2010,ITF6,2,7571651
2010,NUTS,2010,ITG1,2,8631093
2010,NUTS,2010,ITG2,2,7494396
2010,NUTS,2010,ITH1,2,2917931
2010,NUTS,2010,ITH2,2,3993918
2010,NUTS,2010,ITH3,2,1254589
2010,NUTS,2010,ITH4,2,397337
2010,NUTS,2010,ITH5,2,3451290
2010,NUTS,2010,ITI1,2,1546433
2010,NUTS,2010,ITI2,2,9678445
2010,NUTS,2010,ITI3,2,2366824
2010,NUTS,2010,ITI4,2,545620
2010,NUTS,2010,LI00,2,1534228
2010,NUTS,2010,LT00,2,6693613
2010,NUTS,2010,LU00,2,8254873
2010,NUTS,2010,LV00,2,8877167
2010,NUTS,2010,ME00,2,8921398
2010,NUTS,2010,MK00,2,3996817
2010,NUTS,2010,MT00,2,8077625
2010,NUTS,2010,NL11,2,103968
2010,NUTS,2010,NL12,2,4216525
2010,NUTS,2010,NL13,2,5087904
2010,NUTS,2010,NL21,2,9299979
2010,NUTS,2010,NL22,2,1358219
2010,NUTS,2010,NL23,2,1654296
2010,NUTS,2010,NL31,2,8584509
2010,NUTS,2010,NL32,2,8701598
2010,NUTS,2010,NL33,2,5196443
2010,NUTS,2010,NL34,2,9415181
2010,NUTS,2010,NL41,2,8078317
2010,NUTS,2010,NL42,2,7650322
2010,NUTS,2010,NO01,2,4959844
2010,NUTS,2010,NO02,2,41861
2010,NUTS,2010,NO03,2,8451813
2010,NUTS,2010,NO04,2,7444468
2010,NUTS,2010,NO05,2,8562978
2010,NUTS,2010,NO06,2,6575129
2010,NUTS,2010,NO07,2,9728892
2010,NUTS,2010,PL11,2,4566437
2010,NUTS,2010,PL12,2,7646940
2010,NUTS,2010,PL21,2,407143
2010,NUTS,2010,PL22,2,2419064
2010,NUTS,2010,PL31,2,8337143
2010,NUTS,2010,PL32,2,1266000
2010,NUTS,2010,PL33,2,3172670
2010,NUTS,2010,PL34,2,6775292
2010,NUTS,2010,PL41,2,1095190
2010,NUTS,2010,PL42,2,3924320
2010,NUTS,2010,PL43,2,4813008
2010,NUTS,2010,PL51,2,8518836
2010,NUTS,2010,PL52,2,2128004
2010,NUTS,2010,PL61,2,879460
2010,NUTS,2010,PL62,2,6913716
2010,NUTS,2010,PL63,2,9602923
2010,NUTS,2010,PT11,2,7108665
2010,NUTS,2010,PT15,2,5823602
2010,NUTS,2010,PT16,2,2748357
2010,NUTS,2010,PT17,2,1540760
2010,NUTS,2010,PT18,2,5327038
2010,NUTS,2010,PT20,2,1172160
2010,NUTS,2010,PT30,2,9840777
2010,NUTS,2010,RO11,2,1862751
2010,NUTS,2010,RO12,2,3805989
2010,NUTS,2010,RO21,2,9675720
2010,NUTS,2010,RO22,2,3816187
2010,NUTS,2010,RO31,2,9053426
2010,NUTS,2010,RO32,2,3514847
2010,NUTS,2010,RO41,2,6684137
2010,NUTS,2010,RO42,2,6312282
2010,NUTS,2010,SE11,2,3853420
2010,NUTS,2010,SE12,2,7258094
2010,NUTS,2010,SE21,2,2424307
2010,NUTS,2010,SE22,2,7690908
2010,NUTS,2010,SE23,2,6230909
2010,NUTS,2010,SE31,2,9636786
2010,NUTS,2010,SE32,2,6917955
2010,NUTS,2010,SE33,2,4312543
2010,NUTS,2010,SI01,2,8693900
2010,NUTS,2010,SI02,2,740994
2010,NUTS,2010,SK01,2,7956553
2010,NUTS,2010,SK02,2,1508257
2010,NUTS,2010,SK03,2,5834556
2010,NUTS,2010,SK04,2,9130637
2010,NUTS,2010,TR10,2,8432942
2010,NUTS,2010,TR21,2,7368153
2010,NUTS,2010,TR22,2,4470412
2010,NUTS,2010,TR31,2,8610972
2010,NUTS,2010,TR32,2,9645623
2010,NUTS,2010,TR33,2,8166788
2010,NUTS,2010,TR41,2,4301506
2010,NUTS,2010,TR42,2,9574251
2010,NUTS,2010,TR51,2,6099846
2010,NUTS,2010,TR52,2,9824449
2010,NUTS,2010,TR61,2,3020609
2010,NUTS,2010,TR62,2,5933775
2010,NUTS,2010,TR63,2,9453874
2010,NUTS,2010,TR71,2,2930551
2010,NUTS,2010,TR72,2,9870039
2010,NUTS,2010,TR81,2,358001
2010,NUTS,2010,TR82,2,4519931
2010,NUTS,2010,TR83,2,3993976
2010,NUTS,2010,TR90,2,8345956
2010,NUTS,2010,TRA1,2,3543123
2010,NUTS,2010,TRA2,2,6733478
2010,NUTS,2010,TRB1,2,5937963
2010,NUTS,2010,TRB2,2,2445548
2010,NUTS,2010,TRC1,2,1830585
2010,NUTS,2010,TRC2,2,2737535
2010,NUTS,2010,TRC3,2,6628046
2010,NUTS,2010,UKC1,2,947757
2010,NUTS,2010,UKC2,2,2011795
2010,NUTS,2010,UKD1,2,4418194
2010,NUTS,2010,UKD3,2,7687047
2010,NUTS,2010,UKD4,2,7369559
2010,NUTS,2010,UKD6,2,3883601
2010,NUTS,2010,UKD7,2,2128738
2010,NUTS,2010,UKE1,2,75435
2010,NUTS,2010,UKE2,2,1427319
2010,NUTS,2010,UKE3,2,4062622
2010,NUTS,2010,UKE4,2,2811121
2010,NUTS,2010,UKF1,2,8209471
2010,NUTS,2010,UKF2,2,7245043
2010,NUTS,2010,UKF3,2,19084
2010,NUTS,2010,UKG1,2,7721741
2010,NUTS,2010,UKG2,2,3015018
2010,NUTS,2010,UKG3,2,1692801
2010,NUTS,2010,UKH1,2,4894089
2010,NUTS,2010,UKH2,2,245000
2010,NUTS,2010,UKH3,2,5102504
