year,region_type,region_year_spec,region_id,region_level,laodo
2011,NUTS,2010,DED21,3,6
2011,NUTS,2010,DED2C,3,6
2011,NUTS,2010,DED2D,3,4
2011,NUTS,2010,DED2E,3,4
2011,NUTS,2010,DED2F,3,9
2011,NUTS,2010,DED41,3,8
2011,NUTS,2010,DED42,3,8
2011,NUTS,2010,DED43,3,10
2011,NUTS,2010,DED44,3,2
2011,NUTS,2010,DED45,3,0
2011,NUTS,2010,DED51,3,1
2011,NUTS,2010,DED52,3,2
2011,NUTS,2010,DED53,3,9
2011,NUTS,2010,DEE01,3,7
2011,NUTS,2010,DEE02,3,8
2011,NUTS,2010,DEE03,3,1
2011,NUTS,2010,DEE04,3,1
2011,NUTS,2010,DEE05,3,6
2011,NUTS,2010,DEE06,3,7
2011,NUTS,2010,DEE07,3,4
2011,NUTS,2010,DEE08,3,10
2011,NUTS,2010,DEE09,3,7
2011,NUTS,2010,DEE0A,3,9
2011,NUTS,2010,DEE0B,3,3
2011,NUTS,2010,DEE0C,3,2
2011,NUTS,2010,DEE0D,3,7
2011,NUTS,2010,DEE0E,3,7
2011,NUTS,2010,DEF01,3,7
2011,NUTS,2010,DEF02,3,7
2011,NUTS,2010,DEF03,3,10
2011,NUTS,2010,DEF04,3,2
2011,NUTS,2010,DEF05,3,1
2011,NUTS,2010,DEF06,3,6
2011,NUTS,2010,DEF07,3,3
2011,NUTS,2010,DEF08,3,8
2011,NUTS,2010,DEF09,3,7
2011,NUTS,2010,DEF0A,3,0
2011,NUTS,2010,DEF0B,3,6
2011,NUTS,2010,DEF0C,3,2
2011,NUTS,2010,DEF0D,3,2
2011,NUTS,2010,DEF0E,3,2
2011,NUTS,2010,DEF0F,3,10
2011,NUTS,2010,DEG01,3,8
2011,NUTS,2010,DEG02,3,8
2011,NUTS,2010,DEG03,3,3
2011,NUTS,2010,DEG04,3,7
2011,NUTS,2010,DEG05,3,8
2011,NUTS,2010,DEG06,3,6
2011,NUTS,2010,DEG07,3,5
2011,NUTS,2010,DEG09,3,6
2011,NUTS,2010,DEG0A,3,8
2011,NUTS,2010,DEG0B,3,9
2011,NUTS,2010,DEG0C,3,4
2011,NUTS,2010,DEG0D,3,10
2011,NUTS,2010,DEG0E,3,8
2011,NUTS,2010,DEG0F,3,9
2011,NUTS,2010,DEG0G,3,0
2011,NUTS,2010,DEG0H,3,8
2011,NUTS,2010,DEG0I,3,8
2011,NUTS,2010,DEG0J,3,0
2011,NUTS,2010,DEG0K,3,1
2011,NUTS,2010,DEG0L,3,10
2011,NUTS,2010,DEG0M,3,5
2011,NUTS,2010,DEG0N,3,1
2011,NUTS,2010,DEG0P,3,1
2011,NUTS,2010,DK011,3,5
2011,NUTS,2010,DK012,3,10
2011,NUTS,2010,DK013,3,4
2011,NUTS,2010,DK014,3,1
2011,NUTS,2010,DK021,3,0
2011,NUTS,2010,DK022,3,3
2011,NUTS,2010,DK031,3,1
2011,NUTS,2010,DK032,3,8
2011,NUTS,2010,DK041,3,0
2011,NUTS,2010,DK042,3,5
2011,NUTS,2010,DK050,3,6
2011,NUTS,2010,EE001,3,4
2011,NUTS,2010,EE004,3,7
2011,NUTS,2010,EE006,3,1
2011,NUTS,2010,EE007,3,8
2011,NUTS,2010,EE008,3,4
2011,NUTS,2010,EL111,3,9
2011,NUTS,2010,EL112,3,5
2011,NUTS,2010,EL113,3,9
2011,NUTS,2010,EL114,3,3
2011,NUTS,2010,EL115,3,2
2011,NUTS,2010,EL121,3,4
2011,NUTS,2010,EL122,3,2
2011,NUTS,2010,EL123,3,3
2011,NUTS,2010,EL124,3,5
2011,NUTS,2010,EL125,3,7
2011,NUTS,2010,EL126,3,5
2011,NUTS,2010,EL127,3,4
2011,NUTS,2010,EL131,3,0
2011,NUTS,2010,EL132,3,10
2011,NUTS,2010,EL133,3,0
2011,NUTS,2010,EL134,3,0
2011,NUTS,2010,EL141,3,2
2011,NUTS,2010,EL142,3,9
2011,NUTS,2010,EL143,3,7
2011,NUTS,2010,EL144,3,5
2011,NUTS,2010,EL211,3,5
2011,NUTS,2010,EL212,3,8
2011,NUTS,2010,EL213,3,8
2011,NUTS,2010,EL214,3,8
2011,NUTS,2010,EL221,3,2
2011,NUTS,2010,EL222,3,2
2011,NUTS,2010,EL223,3,6
2011,NUTS,2010,EL224,3,10
2011,NUTS,2010,EL231,3,7
2011,NUTS,2010,EL232,3,1
2011,NUTS,2010,EL233,3,7
2011,NUTS,2010,EL241,3,2
2011,NUTS,2010,EL242,3,10
2011,NUTS,2010,EL243,3,3
2011,NUTS,2010,EL244,3,7
2011,NUTS,2010,EL245,3,8
2011,NUTS,2010,EL251,3,9
2011,NUTS,2010,EL252,3,4
2011,NUTS,2010,EL253,3,1
2011,NUTS,2010,EL254,3,0
2011,NUTS,2010,EL255,3,9
2011,NUTS,2010,EL300,3,2
2011,NUTS,2010,EL411,3,2
2011,NUTS,2010,EL412,3,0
2011,NUTS,2010,EL413,3,6
2011,NUTS,2010,EL421,3,5
2011,NUTS,2010,EL422,3,0
2011,NUTS,2010,EL431,3,3
2011,NUTS,2010,EL432,3,2
2011,NUTS,2010,EL433,3,8
2011,NUTS,2010,EL434,3,1
2011,NUTS,2010,ES111,3,1
2011,NUTS,2010,ES112,3,10
2011,NUTS,2010,ES113,3,8
2011,NUTS,2010,ES114,3,3
2011,NUTS,2010,ES120,3,10
2011,NUTS,2010,ES130,3,0
2011,NUTS,2010,ES211,3,9
2011,NUTS,2010,ES212,3,9
2011,NUTS,2010,ES213,3,7
2011,NUTS,2010,ES220,3,10
2011,NUTS,2010,ES230,3,6
2011,NUTS,2010,ES241,3,4
2011,NUTS,2010,ES242,3,8
2011,NUTS,2010,ES243,3,1
2011,NUTS,2010,ES300,3,9
2011,NUTS,2010,ES411,3,6
2011,NUTS,2010,ES412,3,0
2011,NUTS,2010,ES413,3,8
2011,NUTS,2010,ES414,3,1
2011,NUTS,2010,ES415,3,7
2011,NUTS,2010,ES416,3,2
2011,NUTS,2010,ES417,3,1
2011,NUTS,2010,ES418,3,1
2011,NUTS,2010,ES419,3,1
2011,NUTS,2010,ES421,3,2
2011,NUTS,2010,ES422,3,10
2011,NUTS,2010,ES423,3,8
2011,NUTS,2010,ES424,3,3
2011,NUTS,2010,ES425,3,3
2011,NUTS,2010,ES431,3,7
2011,NUTS,2010,ES432,3,3
2011,NUTS,2010,ES511,3,7
2011,NUTS,2010,ES512,3,9
2011,NUTS,2010,ES513,3,0
2011,NUTS,2010,ES514,3,3
2011,NUTS,2010,ES521,3,6
2011,NUTS,2010,ES522,3,9
2011,NUTS,2010,ES523,3,8
2011,NUTS,2010,ES531,3,6
2011,NUTS,2010,ES532,3,10
2011,NUTS,2010,ES533,3,2
2011,NUTS,2010,ES611,3,9
2011,NUTS,2010,ES612,3,0
2011,NUTS,2010,ES613,3,5
2011,NUTS,2010,ES614,3,7
2011,NUTS,2010,ES615,3,5
2011,NUTS,2010,ES616,3,1
2011,NUTS,2010,ES617,3,4
2011,NUTS,2010,ES618,3,2
2011,NUTS,2010,ES620,3,3
2011,NUTS,2010,ES630,3,0
2011,NUTS,2010,ES640,3,1
2011,NUTS,2010,ES703,3,8
2011,NUTS,2010,ES704,3,7
2011,NUTS,2010,ES705,3,1
2011,NUTS,2010,ES706,3,10
2011,NUTS,2010,ES707,3,7
2011,NUTS,2010,ES708,3,10
2011,NUTS,2010,ES709,3,10
2011,NUTS,2010,FI193,3,2
2011,NUTS,2010,FI194,3,7
2011,NUTS,2010,FI195,3,4
2011,NUTS,2010,FI196,3,2
2011,NUTS,2010,FI197,3,1
2011,NUTS,2010,FI1B1,3,2
2011,NUTS,2010,FI1C1,3,4
2011,NUTS,2010,FI1C2,3,8
2011,NUTS,2010,FI1C3,3,5
2011,NUTS,2010,FI1C4,3,5
2011,NUTS,2010,FI1C5,3,8
2011,NUTS,2010,FI1D1,3,7
2011,NUTS,2010,FI1D2,3,9
2011,NUTS,2010,FI1D3,3,6
2011,NUTS,2010,FI1D4,3,6
2011,NUTS,2010,FI1D5,3,2
2011,NUTS,2010,FI1D6,3,7
2011,NUTS,2010,FI1D7,3,1
2011,NUTS,2010,FI200,3,8
2011,NUTS,2010,FR101,3,6
2011,NUTS,2010,FR102,3,4
2011,NUTS,2010,FR103,3,6
2011,NUTS,2010,FR104,3,0
2011,NUTS,2010,FR105,3,10
2011,NUTS,2010,FR106,3,2
2011,NUTS,2010,FR107,3,3
2011,NUTS,2010,FR108,3,4
2011,NUTS,2010,FR211,3,6
2011,NUTS,2010,FR212,3,4
2011,NUTS,2010,FR213,3,1
2011,NUTS,2010,FR214,3,4
2011,NUTS,2010,FR221,3,8
2011,NUTS,2010,FR222,3,2
2011,NUTS,2010,FR223,3,8
2011,NUTS,2010,FR231,3,7
2011,NUTS,2010,FR232,3,3
2011,NUTS,2010,FR241,3,7
2011,NUTS,2010,FR242,3,4
2011,NUTS,2010,FR243,3,5
2011,NUTS,2010,FR244,3,1
2011,NUTS,2010,FR245,3,2
2011,NUTS,2010,FR246,3,8
2011,NUTS,2010,FR251,3,7
2011,NUTS,2010,FR252,3,9
2011,NUTS,2010,FR253,3,9
2011,NUTS,2010,FR261,3,5
2011,NUTS,2010,FR262,3,3
2011,NUTS,2010,FR263,3,9
2011,NUTS,2010,FR264,3,9
2011,NUTS,2010,FR301,3,7
2011,NUTS,2010,FR302,3,7
2011,NUTS,2010,FR411,3,2
2011,NUTS,2010,FR412,3,7
2011,NUTS,2010,FR413,3,8
2011,NUTS,2010,FR414,3,8
2011,NUTS,2010,FR421,3,9
2011,NUTS,2010,FR422,3,4
2011,NUTS,2010,FR431,3,10
2011,NUTS,2010,FR432,3,9
2011,NUTS,2010,FR433,3,5
2011,NUTS,2010,FR434,3,9
2011,NUTS,2010,FR511,3,8
2011,NUTS,2010,FR512,3,0
2011,NUTS,2010,FR513,3,7
2011,NUTS,2010,FR514,3,0
2011,NUTS,2010,FR515,3,2
2011,NUTS,2010,FR521,3,6
2011,NUTS,2010,FR522,3,7
2011,NUTS,2010,FR523,3,5
2011,NUTS,2010,FR524,3,1
2011,NUTS,2010,FR531,3,2
2011,NUTS,2010,FR532,3,8
2011,NUTS,2010,FR533,3,3
2011,NUTS,2010,FR534,3,7
2011,NUTS,2010,FR611,3,7
2011,NUTS,2010,FR612,3,5
2011,NUTS,2010,FR613,3,6
2011,NUTS,2010,FR614,3,6
2011,NUTS,2010,FR615,3,9
2011,NUTS,2010,FR621,3,3
2011,NUTS,2010,FR622,3,1
2011,NUTS,2010,FR623,3,1
2011,NUTS,2010,FR624,3,4
2011,NUTS,2010,FR625,3,8
2011,NUTS,2010,FR626,3,5
2011,NUTS,2010,FR627,3,10
2011,NUTS,2010,FR628,3,2
2011,NUTS,2010,FR631,3,2
2011,NUTS,2010,FR632,3,1
2011,NUTS,2010,FR633,3,4
2011,NUTS,2010,FR711,3,9
2011,NUTS,2010,FR712,3,8
2011,NUTS,2010,FR713,3,9
2011,NUTS,2010,FR714,3,8
2011,NUTS,2010,FR715,3,5
2011,NUTS,2010,FR716,3,4
2011,NUTS,2010,FR717,3,2
2011,NUTS,2010,FR718,3,5
2011,NUTS,2010,FR721,3,4
2011,NUTS,2010,FR722,3,3
2011,NUTS,2010,FR723,3,10
2011,NUTS,2010,FR724,3,1
2011,NUTS,2010,FR811,3,0
2011,NUTS,2010,FR812,3,3
2011,NUTS,2010,FR813,3,6
2011,NUTS,2010,FR814,3,2
2011,NUTS,2010,FR815,3,3
2011,NUTS,2010,FR821,3,7
2011,NUTS,2010,FR822,3,5
2011,NUTS,2010,FR823,3,9
2011,NUTS,2010,FR824,3,6
2011,NUTS,2010,FR825,3,0
2011,NUTS,2010,FR826,3,1
2011,NUTS,2010,FR831,3,3
2011,NUTS,2010,FR832,3,1
2011,NUTS,2010,FR910,3,7
2011,NUTS,2010,FR920,3,0
2011,NUTS,2010,FR930,3,1
2011,NUTS,2010,FR940,3,6
2011,NUTS,2010,HR031,3,6
2011,NUTS,2010,HR032,3,5
2011,NUTS,2010,HR033,3,3
2011,NUTS,2010,HR034,3,10
2011,NUTS,2010,HR035,3,6
2011,NUTS,2010,HR036,3,2
2011,NUTS,2010,HR037,3,5
2011,NUTS,2010,HR041,3,1
2011,NUTS,2010,HR042,3,8
2011,NUTS,2010,HR043,3,1
2011,NUTS,2010,HR044,3,1
2011,NUTS,2010,HR045,3,10
2011,NUTS,2010,HR046,3,2
2011,NUTS,2010,HR047,3,7
2011,NUTS,2010,HR048,3,8
2011,NUTS,2010,HR049,3,2
2011,NUTS,2010,HR04A,3,4
2011,NUTS,2010,HR04B,3,5
2011,NUTS,2010,HR04C,3,7
2011,NUTS,2010,HR04D,3,3
2011,NUTS,2010,HR04E,3,1
2011,NUTS,2010,HU101,3,5
2011,NUTS,2010,HU102,3,2
2011,NUTS,2010,HU211,3,10
2011,NUTS,2010,HU212,3,4
2011,NUTS,2010,HU213,3,1
2011,NUTS,2010,HU221,3,0
2011,NUTS,2010,HU222,3,3
2011,NUTS,2010,HU223,3,7
2011,NUTS,2010,HU231,3,7
2011,NUTS,2010,HU232,3,6
2011,NUTS,2010,HU233,3,6
2011,NUTS,2010,HU311,3,2
2011,NUTS,2010,HU312,3,6
2011,NUTS,2010,HU313,3,4
2011,NUTS,2010,HU321,3,10
2011,NUTS,2010,HU322,3,9
2011,NUTS,2010,HU323,3,6
2011,NUTS,2010,HU331,3,3
2011,NUTS,2010,HU332,3,7
2011,NUTS,2010,HU333,3,2
2011,NUTS,2010,IE011,3,8
2011,NUTS,2010,IE012,3,9
2011,NUTS,2010,IE013,3,1
2011,NUTS,2010,IE021,3,10
2011,NUTS,2010,IE022,3,0
2011,NUTS,2010,IE023,3,6
2011,NUTS,2010,IE024,3,10
2011,NUTS,2010,IE025,3,2
2011,NUTS,2010,IS001,3,10
2011,NUTS,2010,IS002,3,4
2011,NUTS,2010,ITC11,3,4
2011,NUTS,2010,ITC12,3,8
2011,NUTS,2010,ITC13,3,7
2011,NUTS,2010,ITC14,3,9
2011,NUTS,2010,ITC15,3,10
2011,NUTS,2010,ITC16,3,2
2011,NUTS,2010,ITC17,3,7
2011,NUTS,2010,ITC18,3,7
2011,NUTS,2010,ITC20,3,8
2011,NUTS,2010,ITC31,3,7
2011,NUTS,2010,ITC32,3,3
2011,NUTS,2010,ITC33,3,8
2011,NUTS,2010,ITC34,3,0
2011,NUTS,2010,ITC41,3,2
2011,NUTS,2010,ITC42,3,3
2011,NUTS,2010,ITC43,3,5
2011,NUTS,2010,ITC44,3,8
2011,NUTS,2010,ITC46,3,9
2011,NUTS,2010,ITC47,3,7
2011,NUTS,2010,ITC48,3,8
2011,NUTS,2010,ITC49,3,6
2011,NUTS,2010,ITC4A,3,4
2011,NUTS,2010,ITC4B,3,4
2011,NUTS,2010,ITC4C,3,6
2011,NUTS,2010,ITC4D,3,6
2011,NUTS,2010,ITF11,3,4
2011,NUTS,2010,ITF12,3,7
2011,NUTS,2010,ITF13,3,4
2011,NUTS,2010,ITF14,3,6
2011,NUTS,2010,ITF21,3,6
2011,NUTS,2010,ITF22,3,4
2011,NUTS,2010,ITF31,3,10
2011,NUTS,2010,ITF32,3,1
2011,NUTS,2010,ITF33,3,4
2011,NUTS,2010,ITF34,3,2
2011,NUTS,2010,ITF35,3,5
2011,NUTS,2010,ITF43,3,9
2011,NUTS,2010,ITF44,3,7
2011,NUTS,2010,ITF45,3,7
2011,NUTS,2010,ITF46,3,9
2011,NUTS,2010,ITF47,3,5
2011,NUTS,2010,ITF48,3,5
2011,NUTS,2010,ITF51,3,9
2011,NUTS,2010,ITF52,3,6
2011,NUTS,2010,ITF61,3,2
2011,NUTS,2010,ITF62,3,10
2011,NUTS,2010,ITF63,3,1
2011,NUTS,2010,ITF64,3,2
2011,NUTS,2010,ITF65,3,9
2011,NUTS,2010,ITG11,3,0
2011,NUTS,2010,ITG12,3,4
2011,NUTS,2010,ITG13,3,0
2011,NUTS,2010,ITG14,3,1
2011,NUTS,2010,ITG15,3,2
2011,NUTS,2010,ITG16,3,7
2011,NUTS,2010,ITG17,3,8
2011,NUTS,2010,ITG18,3,3
2011,NUTS,2010,ITG19,3,4
2011,NUTS,2010,ITG25,3,10
2011,NUTS,2010,ITG26,3,8
2011,NUTS,2010,ITG27,3,7
2011,NUTS,2010,ITG28,3,8
2011,NUTS,2010,ITG29,3,7
2011,NUTS,2010,ITG2A,3,4
2011,NUTS,2010,ITG2B,3,3
2011,NUTS,2010,ITG2C,3,1
2011,NUTS,2010,ITH10,3,5
2011,NUTS,2010,ITH20,3,2
2011,NUTS,2010,ITH31,3,8
2011,NUTS,2010,ITH32,3,10
2011,NUTS,2010,ITH33,3,4
2011,NUTS,2010,ITH34,3,5
2011,NUTS,2010,ITH35,3,1
2011,NUTS,2010,ITH36,3,8
2011,NUTS,2010,ITH37,3,6
2011,NUTS,2010,ITH41,3,0
2011,NUTS,2010,ITH42,3,0
2011,NUTS,2010,ITH43,3,10
2011,NUTS,2010,ITH44,3,3
2011,NUTS,2010,ITH51,3,5
2011,NUTS,2010,ITH52,3,3
2011,NUTS,2010,ITH53,3,6
2011,NUTS,2010,ITH54,3,6
2011,NUTS,2010,ITH55,3,7
2011,NUTS,2010,ITH56,3,7
2011,NUTS,2010,ITH57,3,2
2011,NUTS,2010,ITH58,3,4
2011,NUTS,2010,ITH59,3,3
2011,NUTS,2010,ITI11,3,9
2011,NUTS,2010,ITI12,3,5
2011,NUTS,2010,ITI13,3,10
2011,NUTS,2010,ITI14,3,0
2011,NUTS,2010,ITI15,3,7
2011,NUTS,2010,ITI16,3,3
2011,NUTS,2010,ITI17,3,9
2011,NUTS,2010,ITI18,3,9
2011,NUTS,2010,ITI19,3,9
2011,NUTS,2010,ITI1A,3,5
2011,NUTS,2010,ITI21,3,5
2011,NUTS,2010,ITI22,3,2
2011,NUTS,2010,ITI31,3,8
2011,NUTS,2010,ITI32,3,10
2011,NUTS,2010,ITI33,3,4
2011,NUTS,2010,ITI34,3,6
2011,NUTS,2010,ITI35,3,8
2011,NUTS,2010,ITI41,3,4
2011,NUTS,2010,ITI42,3,9
2011,NUTS,2010,ITI43,3,6
2011,NUTS,2010,ITI44,3,6
2011,NUTS,2010,ITI45,3,9
2011,NUTS,2010,LI000,3,8
2011,NUTS,2010,LT001,3,8
2011,NUTS,2010,LT002,3,7
2011,NUTS,2010,LT003,3,10
2011,NUTS,2010,LT004,3,8
2011,NUTS,2010,LT005,3,8
2011,NUTS,2010,LT006,3,2
2011,NUTS,2010,LT007,3,9
2011,NUTS,2010,LT008,3,0
2011,NUTS,2010,LT009,3,10
2011,NUTS,2010,LT00A,3,2
2011,NUTS,2010,LU000,3,0
2011,NUTS,2010,LV003,3,9
2011,NUTS,2010,LV005,3,2
2011,NUTS,2010,LV006,3,9
2011,NUTS,2010,LV007,3,4
2011,NUTS,2010,LV008,3,1
2011,NUTS,2010,LV009,3,8
2011,NUTS,2010,ME000,3,4
2011,NUTS,2010,MK001,3,6
2011,NUTS,2010,MK002,3,9
2011,NUTS,2010,MK003,3,5
2011,NUTS,2010,MK004,3,5
2011,NUTS,2010,MK005,3,8
2011,NUTS,2010,MK006,3,5
2011,NUTS,2010,MK007,3,2
2011,NUTS,2010,MK008,3,1
2011,NUTS,2010,MT001,3,8
2011,NUTS,2010,MT002,3,2
2011,NUTS,2010,NL111,3,3
2011,NUTS,2010,NL112,3,5
2011,NUTS,2010,NL113,3,1
2011,NUTS,2010,NL121,3,3
2011,NUTS,2010,NL122,3,2
2011,NUTS,2010,NL123,3,7
2011,NUTS,2010,NL131,3,2
2011,NUTS,2010,NL132,3,2
2011,NUTS,2010,NL133,3,0
2011,NUTS,2010,NL211,3,7
2011,NUTS,2010,NL212,3,4
2011,NUTS,2010,NL213,3,4
2011,NUTS,2010,NL221,3,3
2011,NUTS,2010,NL224,3,8
2011,NUTS,2010,NL225,3,1
2011,NUTS,2010,NL226,3,8
2011,NUTS,2010,NL230,3,1
2011,NUTS,2010,NL310,3,10
2011,NUTS,2010,NL321,3,7
2011,NUTS,2010,NL322,3,0
2011,NUTS,2010,NL323,3,5
2011,NUTS,2010,NL324,3,8
2011,NUTS,2010,NL325,3,0
2011,NUTS,2010,NL326,3,3
2011,NUTS,2010,NL327,3,6
2011,NUTS,2010,NL332,3,3
2011,NUTS,2010,NL333,3,10
2011,NUTS,2010,NL337,3,7
2011,NUTS,2010,NL338,3,10
2011,NUTS,2010,NL339,3,6
2011,NUTS,2010,NL33A,3,3
2011,NUTS,2010,NL341,3,6
2011,NUTS,2010,NL342,3,3
2011,NUTS,2010,NL411,3,6
2011,NUTS,2010,NL412,3,2
2011,NUTS,2010,NL413,3,5
2011,NUTS,2010,NL414,3,9
2011,NUTS,2010,NL421,3,1
2011,NUTS,2010,NL422,3,1
2011,NUTS,2010,NL423,3,5
2011,NUTS,2010,NO011,3,10
2011,NUTS,2010,NO012,3,5
2011,NUTS,2010,NO021,3,1
2011,NUTS,2010,NO022,3,1
2011,NUTS,2010,NO031,3,5
2011,NUTS,2010,NO032,3,0
2011,NUTS,2010,NO033,3,4
2011,NUTS,2010,NO034,3,9
2011,NUTS,2010,NO041,3,9
2011,NUTS,2010,NO042,3,5
2011,NUTS,2010,NO043,3,3
2011,NUTS,2010,NO051,3,9
2011,NUTS,2010,NO052,3,1
2011,NUTS,2010,NO053,3,7
2011,NUTS,2010,NO061,3,9
2011,NUTS,2010,NO062,3,5
2011,NUTS,2010,NO071,3,6
2011,NUTS,2010,NO072,3,7
2011,NUTS,2010,NO073,3,8
2011,NUTS,2010,PL113,3,3
2011,NUTS,2010,PL114,3,0
2011,NUTS,2010,PL115,3,1
2011,NUTS,2010,PL116,3,7
2011,NUTS,2010,PL117,3,3
2011,NUTS,2010,PL121,3,3
2011,NUTS,2010,PL122,3,2
2011,NUTS,2010,PL127,3,6
2011,NUTS,2010,PL128,3,2
2011,NUTS,2010,PL129,3,4
2011,NUTS,2010,PL12A,3,9
2011,NUTS,2010,PL213,3,9
2011,NUTS,2010,PL214,3,6
2011,NUTS,2010,PL215,3,2
2011,NUTS,2010,PL216,3,2
2011,NUTS,2010,PL217,3,6
2011,NUTS,2010,PL224,3,6
2011,NUTS,2010,PL225,3,5
2011,NUTS,2010,PL227,3,6
2011,NUTS,2010,PL228,3,9
2011,NUTS,2010,PL229,3,10
2011,NUTS,2010,PL22A,3,9
2011,NUTS,2010,PL22B,3,3
2011,NUTS,2010,PL22C,3,7
2011,NUTS,2010,PL311,3,7
2011,NUTS,2010,PL312,3,9
2011,NUTS,2010,PL314,3,5
2011,NUTS,2010,PL315,3,6
2011,NUTS,2010,PL323,3,7
2011,NUTS,2010,PL324,3,2
2011,NUTS,2010,PL325,3,2
2011,NUTS,2010,PL326,3,5
2011,NUTS,2010,PL331,3,0
2011,NUTS,2010,PL332,3,4
2011,NUTS,2010,PL343,3,1
2011,NUTS,2010,PL344,3,4
2011,NUTS,2010,PL345,3,9
2011,NUTS,2010,PL411,3,2
2011,NUTS,2010,PL414,3,9
2011,NUTS,2010,PL415,3,9
2011,NUTS,2010,PL416,3,9
2011,NUTS,2010,PL417,3,9
2011,NUTS,2010,PL418,3,5
2011,NUTS,2010,PL422,3,4
2011,NUTS,2010,PL423,3,7
2011,NUTS,2010,PL424,3,1
2011,NUTS,2010,PL425,3,1
2011,NUTS,2010,PL431,3,8
2011,NUTS,2010,PL432,3,8
2011,NUTS,2010,PL514,3,0
2011,NUTS,2010,PL515,3,2
2011,NUTS,2010,PL516,3,7
2011,NUTS,2010,PL517,3,6
2011,NUTS,2010,PL518,3,7
2011,NUTS,2010,PL521,3,6
2011,NUTS,2010,PL522,3,2
2011,NUTS,2010,PL613,3,3
2011,NUTS,2010,PL614,3,5
2011,NUTS,2010,PL615,3,3
2011,NUTS,2010,PL621,3,7
2011,NUTS,2010,PL622,3,2
2011,NUTS,2010,PL623,3,0
2011,NUTS,2010,PL631,3,0
2011,NUTS,2010,PL633,3,6
2011,NUTS,2010,PL634,3,4
2011,NUTS,2010,PL635,3,3
2011,NUTS,2010,PT111,3,4
2011,NUTS,2010,PT112,3,1
2011,NUTS,2010,PT113,3,1
2011,NUTS,2010,PT114,3,8
2011,NUTS,2010,PT115,3,9
2011,NUTS,2010,PT116,3,9
2011,NUTS,2010,PT117,3,4
2011,NUTS,2010,PT118,3,3
2011,NUTS,2010,PT150,3,2
2011,NUTS,2010,PT161,3,1
2011,NUTS,2010,PT162,3,8
2011,NUTS,2010,PT163,3,9
2011,NUTS,2010,PT164,3,2
2011,NUTS,2010,PT165,3,9
2011,NUTS,2010,PT166,3,10
2011,NUTS,2010,PT167,3,5
2011,NUTS,2010,PT168,3,9
2011,NUTS,2010,PT169,3,1
2011,NUTS,2010,PT16A,3,6
2011,NUTS,2010,PT16B,3,7
2011,NUTS,2010,PT16C,3,5
2011,NUTS,2010,PT171,3,6
2011,NUTS,2010,PT172,3,9
2011,NUTS,2010,PT181,3,3
2011,NUTS,2010,PT182,3,0
2011,NUTS,2010,PT183,3,9
2011,NUTS,2010,PT184,3,8
2011,NUTS,2010,PT185,3,2
2011,NUTS,2010,PT200,3,0
2011,NUTS,2010,PT300,3,9
2011,NUTS,2010,RO111,3,2
2011,NUTS,2010,RO112,3,10
2011,NUTS,2010,RO113,3,9
2011,NUTS,2010,RO114,3,4
2011,NUTS,2010,RO115,3,0
2011,NUTS,2010,RO116,3,2
2011,NUTS,2010,RO121,3,8
2011,NUTS,2010,RO122,3,7
2011,NUTS,2010,RO123,3,8
2011,NUTS,2010,RO124,3,2
2011,NUTS,2010,RO125,3,6
2011,NUTS,2010,RO126,3,7
2011,NUTS,2010,RO211,3,2
2011,NUTS,2010,RO212,3,6
2011,NUTS,2010,RO213,3,4
2011,NUTS,2010,RO214,3,0
2011,NUTS,2010,RO215,3,6
2011,NUTS,2010,RO216,3,0
2011,NUTS,2010,RO221,3,1
2011,NUTS,2010,RO222,3,4
2011,NUTS,2010,RO223,3,7
2011,NUTS,2010,RO224,3,6
2011,NUTS,2010,RO225,3,6
2011,NUTS,2010,RO226,3,0
2011,NUTS,2010,RO311,3,10
2011,NUTS,2010,RO312,3,9
2011,NUTS,2010,RO313,3,4
2011,NUTS,2010,RO314,3,10
2011,NUTS,2010,RO315,3,7
2011,NUTS,2010,RO316,3,8
2011,NUTS,2010,RO317,3,10
2011,NUTS,2010,RO321,3,7
2011,NUTS,2010,RO322,3,1
2011,NUTS,2010,RO411,3,1
2011,NUTS,2010,RO412,3,0
2011,NUTS,2010,RO413,3,8
2011,NUTS,2010,RO414,3,8
2011,NUTS,2010,RO415,3,9
2011,NUTS,2010,RO421,3,6
2011,NUTS,2010,RO422,3,6
2011,NUTS,2010,RO423,3,0
2011,NUTS,2010,RO424,3,6
2011,NUTS,2010,SE110,3,6
2011,NUTS,2010,SE121,3,8
2011,NUTS,2010,SE122,3,2
2011,NUTS,2010,SE123,3,0
2011,NUTS,2010,SE124,3,5
2011,NUTS,2010,SE125,3,0
2011,NUTS,2010,SE211,3,8
2011,NUTS,2010,SE212,3,5
2011,NUTS,2010,SE213,3,8
2011,NUTS,2010,SE214,3,6
2011,NUTS,2010,SE221,3,4
2011,NUTS,2010,SE224,3,2
2011,NUTS,2010,SE231,3,8
2011,NUTS,2010,SE232,3,3
2011,NUTS,2010,SE311,3,2
2011,NUTS,2010,SE312,3,7
2011,NUTS,2010,SE313,3,0
2011,NUTS,2010,SE321,3,7
2011,NUTS,2010,SE322,3,7
2011,NUTS,2010,SE331,3,5
2011,NUTS,2010,SE332,3,2
2011,NUTS,2010,SI011,3,9
2011,NUTS,2010,SI012,3,10
2011,NUTS,2010,SI013,3,1
2011,NUTS,2010,SI014,3,8
