year,region_type,region_year_spec,region_id,region_level,dumat
2008,NUTS,2006,DE277,3,57321880
2008,NUTS,2006,DE278,3,12438116
2008,NUTS,2006,DE279,3,28447068
2008,NUTS,2006,DE27A,3,32910140
2008,NUTS,2006,DE27B,3,88736160
2008,NUTS,2006,DE27C,3,17977649
2008,NUTS,2006,DE27D,3,110591
2008,NUTS,2006,DE27E,3,9211656
2008,NUTS,2006,DE300,3,7515864
2008,NUTS,2006,DE411,3,85431519
2008,NUTS,2006,DE412,3,21914639
2008,NUTS,2006,DE413,3,86751399
2008,NUTS,2006,DE414,3,76130018
2008,NUTS,2006,DE415,3,37511146
2008,NUTS,2006,DE416,3,65379165
2008,NUTS,2006,DE417,3,20862351
2008,NUTS,2006,DE418,3,73422328
2008,NUTS,2006,DE421,3,21881804
2008,NUTS,2006,DE422,3,66337123
2008,NUTS,2006,DE423,3,79312060
2008,NUTS,2006,DE424,3,75349851
2008,NUTS,2006,DE425,3,45677161
2008,NUTS,2006,DE426,3,70901892
2008,NUTS,2006,DE427,3,89521013
2008,NUTS,2006,DE428,3,33253943
2008,NUTS,2006,DE429,3,72223246
2008,NUTS,2006,DE42A,3,90417486
2008,NUTS,2006,DE501,3,76273710
2008,NUTS,2006,DE502,3,82610142
2008,NUTS,2006,DE600,3,52288920
2008,NUTS,2006,DE711,3,90439986
2008,NUTS,2006,DE712,3,50788025
2008,NUTS,2006,DE713,3,2888161
2008,NUTS,2006,DE714,3,20891987
2008,NUTS,2006,DE715,3,78193900
2008,NUTS,2006,DE716,3,41542406
2008,NUTS,2006,DE717,3,85390077
2008,NUTS,2006,DE718,3,26250861
2008,NUTS,2006,DE719,3,47016817
2008,NUTS,2006,DE71A,3,26633424
2008,NUTS,2006,DE71B,3,60016758
2008,NUTS,2006,DE71C,3,90139835
2008,NUTS,2006,DE71D,3,59396268
2008,NUTS,2006,DE71E,3,58420837
2008,NUTS,2006,DE721,3,83156235
2008,NUTS,2006,DE722,3,11312153
2008,NUTS,2006,DE723,3,14969468
2008,NUTS,2006,DE724,3,54925569
2008,NUTS,2006,DE725,3,37657500
2008,NUTS,2006,DE731,3,50751662
2008,NUTS,2006,DE732,3,95181753
2008,NUTS,2006,DE733,3,38718953
2008,NUTS,2006,DE734,3,63888982
2008,NUTS,2006,DE735,3,27205704
2008,NUTS,2006,DE736,3,13375456
2008,NUTS,2006,DE737,3,18515521
2008,NUTS,2006,DE801,3,41960847
2008,NUTS,2006,DE802,3,31991473
2008,NUTS,2006,DE803,3,40409494
2008,NUTS,2006,DE804,3,12284072
2008,NUTS,2006,DE805,3,14821535
2008,NUTS,2006,DE806,3,56764514
2008,NUTS,2006,DE807,3,35419912
2008,NUTS,2006,DE808,3,25420807
2008,NUTS,2006,DE809,3,65570087
2008,NUTS,2006,DE80A,3,60754607
2008,NUTS,2006,DE80B,3,64706084
2008,NUTS,2006,DE80C,3,26643876
2008,NUTS,2006,DE80D,3,28127474
2008,NUTS,2006,DE80E,3,27097358
2008,NUTS,2006,DE80F,3,78972462
2008,NUTS,2006,DE80G,3,20675863
2008,NUTS,2006,DE80H,3,41648470
2008,NUTS,2006,DE80I,3,96322996
2008,NUTS,2006,DE911,3,32930524
2008,NUTS,2006,DE912,3,14002065
2008,NUTS,2006,DE913,3,63715530
2008,NUTS,2006,DE914,3,88477869
2008,NUTS,2006,DE915,3,30561664
2008,NUTS,2006,DE916,3,87375643
2008,NUTS,2006,DE917,3,30797415
2008,NUTS,2006,DE918,3,92522707
2008,NUTS,2006,DE919,3,62432969
2008,NUTS,2006,DE91A,3,27866934
2008,NUTS,2006,DE91B,3,20638943
2008,NUTS,2006,DE922,3,80366112
2008,NUTS,2006,DE923,3,47060557
2008,NUTS,2006,DE925,3,826183
2008,NUTS,2006,DE926,3,66948842
2008,NUTS,2006,DE927,3,49956644
2008,NUTS,2006,DE928,3,45512122
2008,NUTS,2006,DE929,3,1086220
2008,NUTS,2006,DE931,3,19913331
2008,NUTS,2006,DE932,3,79784690
2008,NUTS,2006,DE933,3,92788212
2008,NUTS,2006,DE934,3,7123850
2008,NUTS,2006,DE935,3,15050931
2008,NUTS,2006,DE936,3,51250220
2008,NUTS,2006,DE937,3,89721040
2008,NUTS,2006,DE938,3,97203150
2008,NUTS,2006,DE939,3,79317496
2008,NUTS,2006,DE93A,3,36811912
2008,NUTS,2006,DE93B,3,43277982
2008,NUTS,2006,DE941,3,44859243
2008,NUTS,2006,DE942,3,78904618
2008,NUTS,2006,DE943,3,73691301
2008,NUTS,2006,DE944,3,43247758
2008,NUTS,2006,DE945,3,10806363
2008,NUTS,2006,DE946,3,17199728
2008,NUTS,2006,DE947,3,31791907
2008,NUTS,2006,DE948,3,48899114
2008,NUTS,2006,DE949,3,66008781
2008,NUTS,2006,DE94A,3,42927088
2008,NUTS,2006,DE94B,3,26279305
2008,NUTS,2006,DE94C,3,99787871
2008,NUTS,2006,DE94D,3,97805210
2008,NUTS,2006,DE94E,3,34871249
2008,NUTS,2006,DE94F,3,93278988
2008,NUTS,2006,DE94G,3,48765037
2008,NUTS,2006,DE94H,3,832823
2008,NUTS,2006,DEA11,3,4048036
2008,NUTS,2006,DEA12,3,59580604
2008,NUTS,2006,DEA13,3,14764901
2008,NUTS,2006,DEA14,3,84822837
2008,NUTS,2006,DEA15,3,90449078
2008,NUTS,2006,DEA16,3,30033949
2008,NUTS,2006,DEA17,3,9565230
2008,NUTS,2006,DEA18,3,10098822
2008,NUTS,2006,DEA19,3,42352851
2008,NUTS,2006,DEA1A,3,11181152
2008,NUTS,2006,DEA1B,3,85975705
2008,NUTS,2006,DEA1C,3,98383753
2008,NUTS,2006,DEA1D,3,79077421
2008,NUTS,2006,DEA1E,3,23170822
2008,NUTS,2006,DEA1F,3,69115120
2008,NUTS,2006,DEA21,3,23649529
2008,NUTS,2006,DEA22,3,23717560
2008,NUTS,2006,DEA23,3,16193926
2008,NUTS,2006,DEA24,3,30383203
2008,NUTS,2006,DEA25,3,58667705
2008,NUTS,2006,DEA26,3,77674216
2008,NUTS,2006,DEA27,3,40393540
2008,NUTS,2006,DEA28,3,49271599
2008,NUTS,2006,DEA29,3,97609429
2008,NUTS,2006,DEA2A,3,5484471
2008,NUTS,2006,DEA2B,3,47353953
2008,NUTS,2006,DEA2C,3,6117259
2008,NUTS,2006,DEA31,3,91563567
2008,NUTS,2006,DEA32,3,51452282
2008,NUTS,2006,DEA33,3,97744386
2008,NUTS,2006,DEA34,3,75628972
2008,NUTS,2006,DEA35,3,94038247
2008,NUTS,2006,DEA36,3,47795601
2008,NUTS,2006,DEA37,3,50032341
2008,NUTS,2006,DEA38,3,91254117
2008,NUTS,2006,DEA41,3,80109496
2008,NUTS,2006,DEA42,3,68109928
2008,NUTS,2006,DEA43,3,86602760
2008,NUTS,2006,DEA44,3,80806928
2008,NUTS,2006,DEA45,3,84790733
2008,NUTS,2006,DEA46,3,68222603
2008,NUTS,2006,DEA47,3,27968861
2008,NUTS,2006,DEA51,3,47624599
2008,NUTS,2006,DEA52,3,17898808
2008,NUTS,2006,DEA53,3,56152388
2008,NUTS,2006,DEA54,3,32638884
2008,NUTS,2006,DEA55,3,30165785
2008,NUTS,2006,DEA56,3,28719502
2008,NUTS,2006,DEA57,3,6452882
2008,NUTS,2006,DEA58,3,61646049
2008,NUTS,2006,DEA59,3,60180512
2008,NUTS,2006,DEA5A,3,48509316
2008,NUTS,2006,DEA5B,3,12565390
2008,NUTS,2006,DEA5C,3,65442009
2008,NUTS,2006,DEB11,3,81426768
2008,NUTS,2006,DEB12,3,39667392
2008,NUTS,2006,DEB13,3,9404265
2008,NUTS,2006,DEB14,3,23436013
2008,NUTS,2006,DEB15,3,67106889
2008,NUTS,2006,DEB16,3,21941651
2008,NUTS,2006,DEB17,3,37739875
2008,NUTS,2006,DEB18,3,99243338
2008,NUTS,2006,DEB19,3,43452498
2008,NUTS,2006,DEB1A,3,3539449
2008,NUTS,2006,DEB1B,3,56619095
2008,NUTS,2006,DEB21,3,97162743
2008,NUTS,2006,DEB22,3,88253680
2008,NUTS,2006,DEB23,3,21660251
2008,NUTS,2006,DEB24,3,96028803
2008,NUTS,2006,DEB25,3,35826331
2008,NUTS,2006,DEB31,3,84156662
2008,NUTS,2006,DEB32,3,45351058
2008,NUTS,2006,DEB33,3,41012728
2008,NUTS,2006,DEB34,3,65146379
2008,NUTS,2006,DEB35,3,87749567
2008,NUTS,2006,DEB36,3,84495714
2008,NUTS,2006,DEB37,3,48058124
2008,NUTS,2006,DEB38,3,85768208
2008,NUTS,2006,DEB39,3,3596696
2008,NUTS,2006,DEB3A,3,20527319
2008,NUTS,2006,DEB3B,3,72443513
2008,NUTS,2006,DEB3C,3,31884692
2008,NUTS,2006,DEB3D,3,14981640
2008,NUTS,2006,DEB3E,3,73226105
2008,NUTS,2006,DEB3F,3,34425281
2008,NUTS,2006,DEB3G,3,74157820
2008,NUTS,2006,DEB3H,3,98397297
2008,NUTS,2006,DEB3I,3,44389872
2008,NUTS,2006,DEB3J,3,47266311
2008,NUTS,2006,DEB3K,3,51134438
2008,NUTS,2006,DEC01,3,12948375
2008,NUTS,2006,DEC02,3,52678353
2008,NUTS,2006,DEC03,3,78814356
2008,NUTS,2006,DEC04,3,32633874
2008,NUTS,2006,DEC05,3,88551337
2008,NUTS,2006,DEC06,3,79197253
2008,NUTS,2006,DED11,3,36813738
2008,NUTS,2006,DED12,3,52953615
2008,NUTS,2006,DED13,3,6217070
2008,NUTS,2006,DED14,3,73900677
2008,NUTS,2006,DED15,3,74083824
2008,NUTS,2006,DED16,3,80078518
2008,NUTS,2006,DED17,3,46853837
2008,NUTS,2006,DED18,3,94023551
2008,NUTS,2006,DED19,3,87293534
2008,NUTS,2006,DED1A,3,2681766
2008,NUTS,2006,DED1B,3,54585485
2008,NUTS,2006,DED1C,3,1683474
2008,NUTS,2006,DED21,3,48585840
2008,NUTS,2006,DED22,3,46979540
2008,NUTS,2006,DED23,3,23788771
2008,NUTS,2006,DED24,3,86791428
2008,NUTS,2006,DED25,3,49239455
2008,NUTS,2006,DED26,3,24612224
2008,NUTS,2006,DED27,3,82095679
2008,NUTS,2006,DED28,3,51251222
2008,NUTS,2006,DED29,3,99394889
2008,NUTS,2006,DED2A,3,85917170
2008,NUTS,2006,DED2B,3,44893222
2008,NUTS,2006,DED31,3,98065299
2008,NUTS,2006,DED32,3,44017867
2008,NUTS,2006,DED33,3,62842325
2008,NUTS,2006,DED34,3,9803525
2008,NUTS,2006,DED35,3,75466173
2008,NUTS,2006,DED36,3,79266923
2008,NUTS,2006,DEE01,3,62838271
2008,NUTS,2006,DEE02,3,10253612
2008,NUTS,2006,DEE03,3,19019890
2008,NUTS,2006,DEE04,3,47240142
2008,NUTS,2006,DEE05,3,31665302
2008,NUTS,2006,DEE06,3,83234028
2008,NUTS,2006,DEE07,3,24439769
2008,NUTS,2006,DEE08,3,36480042
2008,NUTS,2006,DEE09,3,15659370
2008,NUTS,2006,DEE0A,3,77390101
2008,NUTS,2006,DEE0B,3,64963555
2008,NUTS,2006,DEE0C,3,75593817
2008,NUTS,2006,DEE0D,3,94811328
2008,NUTS,2006,DEE0E,3,44348945
2008,NUTS,2006,DEF01,3,82086766
2008,NUTS,2006,DEF02,3,39044994
2008,NUTS,2006,DEF03,3,83391400
2008,NUTS,2006,DEF04,3,7072891
2008,NUTS,2006,DEF05,3,60431412
2008,NUTS,2006,DEF06,3,27427824
2008,NUTS,2006,DEF07,3,10970345
2008,NUTS,2006,DEF08,3,59762391
2008,NUTS,2006,DEF09,3,61959377
2008,NUTS,2006,DEF0A,3,60574734
2008,NUTS,2006,DEF0B,3,8522903
2008,NUTS,2006,DEF0C,3,19243280
2008,NUTS,2006,DEF0D,3,23611413
2008,NUTS,2006,DEF0E,3,92655164
2008,NUTS,2006,DEF0F,3,43065273
2008,NUTS,2006,DEG01,3,74729247
2008,NUTS,2006,DEG02,3,63866628
2008,NUTS,2006,DEG03,3,93065703
2008,NUTS,2006,DEG04,3,73032210
2008,NUTS,2006,DEG05,3,43920090
2008,NUTS,2006,DEG06,3,42100140
2008,NUTS,2006,DEG07,3,66927397
2008,NUTS,2006,DEG09,3,41388446
2008,NUTS,2006,DEG0A,3,82629067
2008,NUTS,2006,DEG0B,3,87994520
2008,NUTS,2006,DEG0C,3,25150438
2008,NUTS,2006,DEG0D,3,3924812
2008,NUTS,2006,DEG0E,3,26520437
2008,NUTS,2006,DEG0F,3,45452908
2008,NUTS,2006,DEG0G,3,86815457
2008,NUTS,2006,DEG0H,3,12990814
2008,NUTS,2006,DEG0I,3,46460379
2008,NUTS,2006,DEG0J,3,68170456
2008,NUTS,2006,DEG0K,3,40496094
2008,NUTS,2006,DEG0L,3,79083286
2008,NUTS,2006,DEG0M,3,91841458
2008,NUTS,2006,DEG0N,3,85118256
2008,NUTS,2006,DEG0P,3,47375229
2008,NUTS,2006,DK011,3,51263116
2008,NUTS,2006,DK012,3,32280713
2008,NUTS,2006,DK013,3,19174005
2008,NUTS,2006,DK014,3,24797491
2008,NUTS,2006,DK021,3,91028991
2008,NUTS,2006,DK022,3,3107394
2008,NUTS,2006,DK031,3,85497539
2008,NUTS,2006,DK032,3,73359476
2008,NUTS,2006,DK041,3,25465531
2008,NUTS,2006,DK042,3,5366522
2008,NUTS,2006,DK050,3,22479558
2008,NUTS,2006,EE001,3,88886192
2008,NUTS,2006,EE004,3,29732077
2008,NUTS,2006,EE006,3,60921971
2008,NUTS,2006,EE007,3,96942977
2008,NUTS,2006,EE008,3,36171167
2008,NUTS,2006,ES111,3,28073419
2008,NUTS,2006,ES112,3,7091999
2008,NUTS,2006,ES113,3,57507354
2008,NUTS,2006,ES114,3,1076960
2008,NUTS,2006,ES120,3,73489988
2008,NUTS,2006,ES130,3,85146974
2008,NUTS,2006,ES211,3,37618559
2008,NUTS,2006,ES212,3,45968988
2008,NUTS,2006,ES213,3,32859623
2008,NUTS,2006,ES220,3,23369332
2008,NUTS,2006,ES230,3,53920959
2008,NUTS,2006,ES241,3,14273169
2008,NUTS,2006,ES242,3,50800148
2008,NUTS,2006,ES243,3,57326009
2008,NUTS,2006,ES300,3,58919842
2008,NUTS,2006,ES411,3,57559261
2008,NUTS,2006,ES412,3,74733440
2008,NUTS,2006,ES413,3,85208344
2008,NUTS,2006,ES414,3,26057787
2008,NUTS,2006,ES415,3,99228534
2008,NUTS,2006,ES416,3,45077299
2008,NUTS,2006,ES417,3,57090336
2008,NUTS,2006,ES418,3,91769917
2008,NUTS,2006,ES419,3,45010853
2008,NUTS,2006,ES421,3,50626805
2008,NUTS,2006,ES422,3,83590775
2008,NUTS,2006,ES423,3,16008001
2008,NUTS,2006,ES424,3,27384009
2008,NUTS,2006,ES425,3,49856733
2008,NUTS,2006,ES431,3,12322641
2008,NUTS,2006,ES432,3,95639971
2008,NUTS,2006,ES511,3,7980011
2008,NUTS,2006,ES512,3,10663618
2008,NUTS,2006,ES513,3,24083950
2008,NUTS,2006,ES514,3,77310474
2008,NUTS,2006,ES521,3,43853249
2008,NUTS,2006,ES522,3,3884846
2008,NUTS,2006,ES523,3,8140295
2008,NUTS,2006,ES531,3,69441511
2008,NUTS,2006,ES532,3,84168095
2008,NUTS,2006,ES533,3,16210757
2008,NUTS,2006,ES611,3,51201913
2008,NUTS,2006,ES612,3,17794446
2008,NUTS,2006,ES613,3,37156756
2008,NUTS,2006,ES614,3,77698244
2008,NUTS,2006,ES615,3,33568797
2008,NUTS,2006,ES616,3,29475267
2008,NUTS,2006,ES617,3,14959396
2008,NUTS,2006,ES618,3,74430818
2008,NUTS,2006,ES620,3,35339170
2008,NUTS,2006,ES630,3,5297443
2008,NUTS,2006,ES640,3,74320765
2008,NUTS,2006,ES703,3,95580787
2008,NUTS,2006,ES704,3,64102735
2008,NUTS,2006,ES705,3,96004268
2008,NUTS,2006,ES706,3,14510459
2008,NUTS,2006,ES707,3,46649675
2008,NUTS,2006,ES708,3,53215720
2008,NUTS,2006,ES709,3,11764720
2008,NUTS,2006,FI131,3,21556505
2008,NUTS,2006,FI132,3,49699168
2008,NUTS,2006,FI133,3,17101092
2008,NUTS,2006,FI134,3,35558511
2008,NUTS,2006,FI181,3,16034902
2008,NUTS,2006,FI182,3,12208244
2008,NUTS,2006,FI183,3,57635355
2008,NUTS,2006,FI184,3,23467062
2008,NUTS,2006,FI185,3,78946494
2008,NUTS,2006,FI186,3,52226050
2008,NUTS,2006,FI187,3,25131470
2008,NUTS,2006,FI193,3,34584014
2008,NUTS,2006,FI194,3,9835405
2008,NUTS,2006,FI195,3,58241675
2008,NUTS,2006,FI196,3,40713811
2008,NUTS,2006,FI197,3,9743195
2008,NUTS,2006,FI1A1,3,71565287
2008,NUTS,2006,FI1A2,3,95752625
2008,NUTS,2006,FI1A3,3,7617269
2008,NUTS,2006,FI200,3,72091934
2008,NUTS,2006,FR101,3,14759729
2008,NUTS,2006,FR102,3,89274831
2008,NUTS,2006,FR103,3,57949062
2008,NUTS,2006,FR104,3,12318848
2008,NUTS,2006,FR105,3,59431687
2008,NUTS,2006,FR106,3,7755837
2008,NUTS,2006,FR107,3,14967175
2008,NUTS,2006,FR108,3,22989081
2008,NUTS,2006,FR211,3,97040232
2008,NUTS,2006,FR212,3,63010921
2008,NUTS,2006,FR213,3,19894275
2008,NUTS,2006,FR214,3,3511476
2008,NUTS,2006,FR221,3,60287758
2008,NUTS,2006,FR222,3,48974589
2008,NUTS,2006,FR223,3,8962491
2008,NUTS,2006,FR231,3,15538821
2008,NUTS,2006,FR232,3,43597980
2008,NUTS,2006,FR241,3,34389098
2008,NUTS,2006,FR242,3,99771595
2008,NUTS,2006,FR243,3,38414074
2008,NUTS,2006,FR244,3,27402024
2008,NUTS,2006,FR245,3,44216398
2008,NUTS,2006,FR246,3,42324096
2008,NUTS,2006,FR251,3,29484784
2008,NUTS,2006,FR252,3,74415110
2008,NUTS,2006,FR253,3,48891628
2008,NUTS,2006,FR261,3,19868082
2008,NUTS,2006,FR262,3,82710339
2008,NUTS,2006,FR263,3,37442129
2008,NUTS,2006,FR264,3,85321031
2008,NUTS,2006,FR301,3,3778727
2008,NUTS,2006,FR302,3,60928325
2008,NUTS,2006,FR411,3,68739931
2008,NUTS,2006,FR412,3,88943737
2008,NUTS,2006,FR413,3,50593359
2008,NUTS,2006,FR414,3,67061698
2008,NUTS,2006,FR421,3,85448516
2008,NUTS,2006,FR422,3,72413928
2008,NUTS,2006,FR431,3,41730584
2008,NUTS,2006,FR432,3,93315717
2008,NUTS,2006,FR433,3,66868340
2008,NUTS,2006,FR434,3,7505734
2008,NUTS,2006,FR511,3,59602491
2008,NUTS,2006,FR512,3,34651876
2008,NUTS,2006,FR513,3,36898497
2008,NUTS,2006,FR514,3,82299
2008,NUTS,2006,FR515,3,37493688
2008,NUTS,2006,FR521,3,56118034
2008,NUTS,2006,FR522,3,90216706
2008,NUTS,2006,FR523,3,54351605
2008,NUTS,2006,FR524,3,62280231
2008,NUTS,2006,FR531,3,28218332
2008,NUTS,2006,FR532,3,98747744
2008,NUTS,2006,FR533,3,7921123
2008,NUTS,2006,FR534,3,81928034
2008,NUTS,2006,FR611,3,70611681
2008,NUTS,2006,FR612,3,46334548
2008,NUTS,2006,FR613,3,16863638
2008,NUTS,2006,FR614,3,94276471
2008,NUTS,2006,FR615,3,94171336
2008,NUTS,2006,FR621,3,27975087
2008,NUTS,2006,FR622,3,17843195
2008,NUTS,2006,FR623,3,72351106
2008,NUTS,2006,FR624,3,62479312
2008,NUTS,2006,FR625,3,37173509
2008,NUTS,2006,FR626,3,27416893
2008,NUTS,2006,FR627,3,64742407
2008,NUTS,2006,FR628,3,98371626
2008,NUTS,2006,FR631,3,70301201
2008,NUTS,2006,FR632,3,24723483
2008,NUTS,2006,FR633,3,22016323
2008,NUTS,2006,FR711,3,20658777
2008,NUTS,2006,FR712,3,2183947
2008,NUTS,2006,FR713,3,58330280
2008,NUTS,2006,FR714,3,25138964
2008,NUTS,2006,FR715,3,39228702
2008,NUTS,2006,FR716,3,6427823
2008,NUTS,2006,FR717,3,5531355
2008,NUTS,2006,FR718,3,38959349
2008,NUTS,2006,FR721,3,58946291
2008,NUTS,2006,FR722,3,81753435
2008,NUTS,2006,FR723,3,7359987
2008,NUTS,2006,FR724,3,60755796
2008,NUTS,2006,FR811,3,79099286
2008,NUTS,2006,FR812,3,15261503
2008,NUTS,2006,FR813,3,36722922
2008,NUTS,2006,FR814,3,51844451
2008,NUTS,2006,FR815,3,76872978
2008,NUTS,2006,FR821,3,54505093
2008,NUTS,2006,FR822,3,83039519
2008,NUTS,2006,FR823,3,7837076
2008,NUTS,2006,FR824,3,90571252
2008,NUTS,2006,FR825,3,48038552
2008,NUTS,2006,FR826,3,94398234
2008,NUTS,2006,FR831,3,61225178
2008,NUTS,2006,FR832,3,186592
2008,NUTS,2006,FR910,3,5317147
2008,NUTS,2006,FR920,3,65569568
2008,NUTS,2006,FR930,3,30727572
2008,NUTS,2006,FR940,3,70542791
2008,NUTS,2006,GR111,3,71164506
2008,NUTS,2006,GR112,3,58834412
2008,NUTS,2006,GR113,3,53440409
2008,NUTS,2006,GR114,3,36674280
2008,NUTS,2006,GR115,3,49709184
2008,NUTS,2006,GR121,3,99662942
2008,NUTS,2006,GR122,3,92245717
2008,NUTS,2006,GR123,3,68780365
2008,NUTS,2006,GR124,3,15450489
2008,NUTS,2006,GR125,3,25197630
2008,NUTS,2006,GR126,3,90713788
2008,NUTS,2006,GR127,3,29799568
2008,NUTS,2006,GR131,3,62488111
2008,NUTS,2006,GR132,3,94673010
2008,NUTS,2006,GR133,3,2749023
2008,NUTS,2006,GR134,3,1920470
2008,NUTS,2006,GR141,3,25300348
2008,NUTS,2006,GR142,3,88582406
2008,NUTS,2006,GR143,3,56098354
2008,NUTS,2006,GR144,3,2922479
2008,NUTS,2006,GR211,3,36845762
2008,NUTS,2006,GR212,3,54179561
2008,NUTS,2006,GR213,3,77828867
2008,NUTS,2006,GR214,3,28520563
2008,NUTS,2006,GR221,3,74265815
2008,NUTS,2006,GR222,3,50691632
2008,NUTS,2006,GR223,3,66627923
2008,NUTS,2006,GR224,3,93914559
2008,NUTS,2006,GR231,3,96202066
2008,NUTS,2006,GR232,3,52071882
2008,NUTS,2006,GR233,3,11414542
2008,NUTS,2006,GR241,3,4926210
2008,NUTS,2006,GR242,3,89519573
2008,NUTS,2006,GR243,3,63317393
2008,NUTS,2006,GR244,3,3921919
2008,NUTS,2006,GR245,3,485151
2008,NUTS,2006,GR251,3,80090158
2008,NUTS,2006,GR252,3,5647164
2008,NUTS,2006,GR253,3,77673418
2008,NUTS,2006,GR254,3,37678224
2008,NUTS,2006,GR255,3,79191121
2008,NUTS,2006,GR300,3,17920052
2008,NUTS,2006,GR411,3,45373154
2008,NUTS,2006,GR412,3,3150066
2008,NUTS,2006,GR413,3,97893755
2008,NUTS,2006,GR421,3,76378509
2008,NUTS,2006,GR422,3,83223306
2008,NUTS,2006,GR431,3,58938725
2008,NUTS,2006,GR432,3,44810378
2008,NUTS,2006,GR433,3,20956059
2008,NUTS,2006,GR434,3,86520255
2008,NUTS,2006,HR011,3,7871348
2008,NUTS,2006,HR012,3,12256055
2008,NUTS,2006,HR013,3,9026218
2008,NUTS,2006,HR014,3,75813035
2008,NUTS,2006,HR015,3,77774059
2008,NUTS,2006,HR016,3,64465813
2008,NUTS,2006,HR021,3,48837306
2008,NUTS,2006,HR022,3,19643107
2008,NUTS,2006,HR023,3,33514127
2008,NUTS,2006,HR024,3,66073669
2008,NUTS,2006,HR025,3,82550734
2008,NUTS,2006,HR026,3,20839064
2008,NUTS,2006,HR027,3,39533054
2008,NUTS,2006,HR028,3,94254173
2008,NUTS,2006,HR031,3,55020867
2008,NUTS,2006,HR032,3,40885538
2008,NUTS,2006,HR033,3,71074941
2008,NUTS,2006,HR034,3,7481222
2008,NUTS,2006,HR035,3,43404862
2008,NUTS,2006,HR036,3,18406119
2008,NUTS,2006,HR037,3,90242603
2008,NUTS,2006,HU101,3,70245608
2008,NUTS,2006,HU102,3,82905869
2008,NUTS,2006,HU211,3,96636987
2008,NUTS,2006,HU212,3,57816065
2008,NUTS,2006,HU213,3,78086934
2008,NUTS,2006,HU221,3,8055457
2008,NUTS,2006,HU222,3,25950059
2008,NUTS,2006,HU223,3,72617173
2008,NUTS,2006,HU231,3,33966782
2008,NUTS,2006,HU232,3,99088160
2008,NUTS,2006,HU233,3,50455218
2008,NUTS,2006,HU311,3,48697586
2008,NUTS,2006,HU312,3,20001666
2008,NUTS,2006,HU313,3,90461781
2008,NUTS,2006,HU321,3,37607692
2008,NUTS,2006,HU322,3,8594308
2008,NUTS,2006,HU323,3,46141234
2008,NUTS,2006,HU331,3,20967651
2008,NUTS,2006,HU332,3,36504688
2008,NUTS,2006,HU333,3,94485278
2008,NUTS,2006,IE011,3,58342138
2008,NUTS,2006,IE012,3,48512015
2008,NUTS,2006,IE013,3,28194475
2008,NUTS,2006,IE021,3,65476165
2008,NUTS,2006,IE022,3,95478460
2008,NUTS,2006,IE023,3,12362733
2008,NUTS,2006,IE024,3,22742177
2008,NUTS,2006,IE025,3,3148714
2008,NUTS,2006,IS001,3,430733
2008,NUTS,2006,IS002,3,81005598
2008,NUTS,2006,ITC11,3,46616096
2008,NUTS,2006,ITC12,3,79304006
2008,NUTS,2006,ITC13,3,43503814
2008,NUTS,2006,ITC14,3,29792583
2008,NUTS,2006,ITC15,3,61992016
2008,NUTS,2006,ITC16,3,78640824
2008,NUTS,2006,ITC17,3,28970840
2008,NUTS,2006,ITC18,3,87420568
2008,NUTS,2006,ITC20,3,91374450
2008,NUTS,2006,ITC31,3,36438478
2008,NUTS,2006,ITC32,3,26848497
2008,NUTS,2006,ITC33,3,45635048
2008,NUTS,2006,ITC34,3,84744875
2008,NUTS,2006,ITC41,3,23772447
2008,NUTS,2006,ITC42,3,67648407
2008,NUTS,2006,ITC43,3,37932310
2008,NUTS,2006,ITC44,3,58004980
2008,NUTS,2006,ITC45,3,57108470
2008,NUTS,2006,ITC46,3,43092058
2008,NUTS,2006,ITC47,3,63397927
2008,NUTS,2006,ITC48,3,57321341
2008,NUTS,2006,ITC49,3,9216769
2008,NUTS,2006,ITC4A,3,43174411
2008,NUTS,2006,ITC4B,3,795353
2008,NUTS,2006,ITD10,3,34113528
2008,NUTS,2006,ITD20,3,25883171
2008,NUTS,2006,ITD31,3,53985580
2008,NUTS,2006,ITD32,3,3638646
2008,NUTS,2006,ITD33,3,913577
2008,NUTS,2006,ITD34,3,87857544
2008,NUTS,2006,ITD35,3,39921156
2008,NUTS,2006,ITD36,3,81514709
2008,NUTS,2006,ITD37,3,24084758
2008,NUTS,2006,ITD41,3,44650377
2008,NUTS,2006,ITD42,3,3731935
2008,NUTS,2006,ITD43,3,21044550
2008,NUTS,2006,ITD44,3,67481949
2008,NUTS,2006,ITD51,3,66095312
2008,NUTS,2006,ITD52,3,40121766
2008,NUTS,2006,ITD53,3,90349596
2008,NUTS,2006,ITD54,3,87336839
2008,NUTS,2006,ITD55,3,68979363
2008,NUTS,2006,ITD56,3,48282806
2008,NUTS,2006,ITD57,3,87478346
2008,NUTS,2006,ITD58,3,67003158
2008,NUTS,2006,ITD59,3,93955640
2008,NUTS,2006,ITE11,3,98282093
2008,NUTS,2006,ITE12,3,84222568
2008,NUTS,2006,ITE13,3,91908702
2008,NUTS,2006,ITE14,3,54763087
2008,NUTS,2006,ITE15,3,34163650
2008,NUTS,2006,ITE16,3,46331389
2008,NUTS,2006,ITE17,3,91043435
2008,NUTS,2006,ITE18,3,95382225
2008,NUTS,2006,ITE19,3,68036833
2008,NUTS,2006,ITE1A,3,76986734
2008,NUTS,2006,ITE21,3,8140264
