year,region_type,region_year_spec,region_id,region_level,kafgi
2011,NUTS,2010,NL123,3,5
2011,NUTS,2010,NL131,3,0
2011,NUTS,2010,NL132,3,9
2011,NUTS,2010,NL133,3,7
2011,NUTS,2010,NL211,3,3
2011,NUTS,2010,NL212,3,5
2011,NUTS,2010,NL213,3,7
2011,NUTS,2010,NL221,3,6
2011,NUTS,2010,NL224,3,2
2011,NUTS,2010,NL225,3,3
2011,NUTS,2010,NL226,3,1
2011,NUTS,2010,NL230,3,8
2011,NUTS,2010,NL310,3,6
2011,NUTS,2010,NL321,3,1
2011,NUTS,2010,NL322,3,5
2011,NUTS,2010,NL323,3,0
2011,NUTS,2010,NL324,3,9
2011,NUTS,2010,NL325,3,2
2011,NUTS,2010,NL326,3,4
2011,NUTS,2010,NL327,3,4
2011,NUTS,2010,NL332,3,8
2011,NUTS,2010,NL333,3,5
2011,NUTS,2010,NL337,3,2
2011,NUTS,2010,NL338,3,4
2011,NUTS,2010,NL339,3,7
2011,NUTS,2010,NL33A,3,6
2011,NUTS,2010,NL341,3,4
2011,NUTS,2010,NL342,3,9
2011,NUTS,2010,NL411,3,9
2011,NUTS,2010,NL412,3,4
2011,NUTS,2010,NL413,3,1
2011,NUTS,2010,NL414,3,1
2011,NUTS,2010,NL421,3,10
2011,NUTS,2010,NL422,3,8
2011,NUTS,2010,NL423,3,0
2011,NUTS,2010,NO011,3,6
2011,NUTS,2010,NO012,3,10
2011,NUTS,2010,NO021,3,7
2011,NUTS,2010,NO022,3,8
2011,NUTS,2010,NO031,3,0
2011,NUTS,2010,NO032,3,3
2011,NUTS,2010,NO033,3,5
2011,NUTS,2010,NO034,3,7
2011,NUTS,2010,NO041,3,5
2011,NUTS,2010,NO042,3,8
2011,NUTS,2010,NO043,3,10
2011,NUTS,2010,NO051,3,3
2011,NUTS,2010,NO052,3,7
2011,NUTS,2010,NO053,3,6
2011,NUTS,2010,NO061,3,10
2011,NUTS,2010,NO062,3,10
2011,NUTS,2010,NO071,3,4
2011,NUTS,2010,NO072,3,10
2011,NUTS,2010,NO073,3,8
2011,NUTS,2010,PL113,3,9
2011,NUTS,2010,PL114,3,10
2011,NUTS,2010,PL115,3,7
2011,NUTS,2010,PL116,3,10
2011,NUTS,2010,PL117,3,2
2011,NUTS,2010,PL121,3,0
2011,NUTS,2010,PL122,3,4
2011,NUTS,2010,PL127,3,8
2011,NUTS,2010,PL128,3,9
2011,NUTS,2010,PL129,3,1
2011,NUTS,2010,PL12A,3,0
2011,NUTS,2010,PL213,3,0
2011,NUTS,2010,PL214,3,4
2011,NUTS,2010,PL215,3,9
2011,NUTS,2010,PL216,3,7
2011,NUTS,2010,PL217,3,1
2011,NUTS,2010,PL224,3,3
2011,NUTS,2010,PL225,3,2
2011,NUTS,2010,PL227,3,7
2011,NUTS,2010,PL228,3,6
2011,NUTS,2010,PL229,3,2
2011,NUTS,2010,PL22A,3,1
2011,NUTS,2010,PL22B,3,6
2011,NUTS,2010,PL22C,3,3
2011,NUTS,2010,PL311,3,0
2011,NUTS,2010,PL312,3,10
2011,NUTS,2010,PL314,3,1
2011,NUTS,2010,PL315,3,7
2011,NUTS,2010,PL323,3,6
2011,NUTS,2010,PL324,3,5
2011,NUTS,2010,PL325,3,8
2011,NUTS,2010,PL326,3,5
2011,NUTS,2010,PL331,3,5
2011,NUTS,2010,PL332,3,5
2011,NUTS,2010,PL343,3,6
2011,NUTS,2010,PL344,3,10
2011,NUTS,2010,PL345,3,4
2011,NUTS,2010,PL411,3,4
2011,NUTS,2010,PL414,3,7
2011,NUTS,2010,PL415,3,2
2011,NUTS,2010,PL416,3,2
2011,NUTS,2010,PL417,3,9
2011,NUTS,2010,PL418,3,10
2011,NUTS,2010,PL422,3,10
2011,NUTS,2010,PL423,3,7
2011,NUTS,2010,PL424,3,4
2011,NUTS,2010,PL425,3,4
2011,NUTS,2010,PL431,3,7
2011,NUTS,2010,PL432,3,6
2011,NUTS,2010,PL514,3,8
2011,NUTS,2010,PL515,3,3
2011,NUTS,2010,PL516,3,4
2011,NUTS,2010,PL517,3,6
2011,NUTS,2010,PL518,3,3
2011,NUTS,2010,PL521,3,4
2011,NUTS,2010,PL522,3,5
2011,NUTS,2010,PL613,3,5
2011,NUTS,2010,PL614,3,6
2011,NUTS,2010,PL615,3,9
2011,NUTS,2010,PL621,3,10
2011,NUTS,2010,PL622,3,4
2011,NUTS,2010,PL623,3,2
2011,NUTS,2010,PL631,3,7
2011,NUTS,2010,PL633,3,1
2011,NUTS,2010,PL634,3,4
2011,NUTS,2010,PL635,3,6
2011,NUTS,2010,PT111,3,7
2011,NUTS,2010,PT112,3,7
2011,NUTS,2010,PT113,3,8
2011,NUTS,2010,PT114,3,1
2011,NUTS,2010,PT115,3,6
2011,NUTS,2010,PT116,3,9
2011,NUTS,2010,PT117,3,10
2011,NUTS,2010,PT118,3,7
2011,NUTS,2010,PT150,3,5
2011,NUTS,2010,PT161,3,3
2011,NUTS,2010,PT162,3,10
2011,NUTS,2010,PT163,3,1
2011,NUTS,2010,PT164,3,8
2011,NUTS,2010,PT165,3,4
2011,NUTS,2010,PT166,3,2
2011,NUTS,2010,PT167,3,6
2011,NUTS,2010,PT168,3,8
2011,NUTS,2010,PT169,3,7
2011,NUTS,2010,PT16A,3,5
2011,NUTS,2010,PT16B,3,10
2011,NUTS,2010,PT16C,3,6
2011,NUTS,2010,PT171,3,2
2011,NUTS,2010,PT172,3,4
2011,NUTS,2010,PT181,3,2
2011,NUTS,2010,PT182,3,5
2011,NUTS,2010,PT183,3,2
2011,NUTS,2010,PT184,3,7
2011,NUTS,2010,PT185,3,5
2011,NUTS,2010,PT200,3,10
2011,NUTS,2010,PT300,3,8
2011,NUTS,2010,RO111,3,4
2011,NUTS,2010,RO112,3,2
2011,NUTS,2010,RO113,3,5
2011,NUTS,2010,RO114,3,2
2011,NUTS,2010,RO115,3,10
2011,NUTS,2010,RO116,3,9
2011,NUTS,2010,RO121,3,5
2011,NUTS,2010,RO122,3,5
2011,NUTS,2010,RO123,3,10
2011,NUTS,2010,RO124,3,1
2011,NUTS,2010,RO125,3,7
2011,NUTS,2010,RO126,3,8
2011,NUTS,2010,RO211,3,7
2011,NUTS,2010,RO212,3,6
2011,NUTS,2010,RO213,3,3
2011,NUTS,2010,RO214,3,3
2011,NUTS,2010,RO215,3,6
2011,NUTS,2010,RO216,3,4
2011,NUTS,2010,RO221,3,4
2011,NUTS,2010,RO222,3,7
2011,NUTS,2010,RO223,3,0
2011,NUTS,2010,RO224,3,10
2011,NUTS,2010,RO225,3,0
2011,NUTS,2010,RO226,3,10
2011,NUTS,2010,RO311,3,9
2011,NUTS,2010,RO312,3,7
2011,NUTS,2010,RO313,3,2
2011,NUTS,2010,RO314,3,5
2011,NUTS,2010,RO315,3,3
2011,NUTS,2010,RO316,3,4
2011,NUTS,2010,RO317,3,7
2011,NUTS,2010,RO321,3,7
2011,NUTS,2010,RO322,3,4
2011,NUTS,2010,RO411,3,4
2011,NUTS,2010,RO412,3,0
2011,NUTS,2010,RO413,3,6
2011,NUTS,2010,RO414,3,5
2011,NUTS,2010,RO415,3,6
2011,NUTS,2010,RO421,3,1
2011,NUTS,2010,RO422,3,5
2011,NUTS,2010,RO423,3,2
2011,NUTS,2010,RO424,3,0
2011,NUTS,2010,SE110,3,5
2011,NUTS,2010,SE121,3,9
2011,NUTS,2010,SE122,3,7
2011,NUTS,2010,SE123,3,0
2011,NUTS,2010,SE124,3,4
2011,NUTS,2010,SE125,3,7
2011,NUTS,2010,SE211,3,1
2011,NUTS,2010,SE212,3,5
2011,NUTS,2010,SE213,3,9
2011,NUTS,2010,SE214,3,1
2011,NUTS,2010,SE221,3,5
2011,NUTS,2010,SE224,3,9
2011,NUTS,2010,SE231,3,1
2011,NUTS,2010,SE232,3,0
2011,NUTS,2010,SE311,3,5
2011,NUTS,2010,SE312,3,2
2011,NUTS,2010,SE313,3,2
2011,NUTS,2010,SE321,3,7
2011,NUTS,2010,SE322,3,8
2011,NUTS,2010,SE331,3,10
2011,NUTS,2010,SE332,3,2
2011,NUTS,2010,SI011,3,7
2011,NUTS,2010,SI012,3,0
2011,NUTS,2010,SI013,3,10
2011,NUTS,2010,SI014,3,7
2011,NUTS,2010,SI015,3,9
2011,NUTS,2010,SI016,3,6
2011,NUTS,2010,SI017,3,3
2011,NUTS,2010,SI018,3,10
2011,NUTS,2010,SI021,3,4
2011,NUTS,2010,SI022,3,0
2011,NUTS,2010,SI023,3,0
2011,NUTS,2010,SI024,3,5
2011,NUTS,2010,SK010,3,6
2011,NUTS,2010,SK021,3,2
2011,NUTS,2010,SK022,3,9
2011,NUTS,2010,SK023,3,5
2011,NUTS,2010,SK031,3,1
2011,NUTS,2010,SK032,3,10
2011,NUTS,2010,SK041,3,9
2011,NUTS,2010,SK042,3,7
2011,NUTS,2010,TR100,3,4
2011,NUTS,2010,TR211,3,10
2011,NUTS,2010,TR212,3,0
2011,NUTS,2010,TR213,3,1
2011,NUTS,2010,TR221,3,3
2011,NUTS,2010,TR222,3,7
2011,NUTS,2010,TR310,3,9
2011,NUTS,2010,TR321,3,0
2011,NUTS,2010,TR322,3,3
2011,NUTS,2010,TR323,3,3
2011,NUTS,2010,TR331,3,2
2011,NUTS,2010,TR332,3,1
2011,NUTS,2010,TR333,3,3
2011,NUTS,2010,TR334,3,8
2011,NUTS,2010,TR411,3,7
2011,NUTS,2010,TR412,3,8
2011,NUTS,2010,TR413,3,3
2011,NUTS,2010,TR421,3,7
2011,NUTS,2010,TR422,3,2
2011,NUTS,2010,TR423,3,1
2011,NUTS,2010,TR424,3,3
2011,NUTS,2010,TR425,3,1
2011,NUTS,2010,TR510,3,3
2011,NUTS,2010,TR521,3,3
2011,NUTS,2010,TR522,3,2
2011,NUTS,2010,TR611,3,3
2011,NUTS,2010,TR612,3,6
2011,NUTS,2010,TR613,3,10
2011,NUTS,2010,TR621,3,3
2011,NUTS,2010,TR622,3,5
2011,NUTS,2010,TR631,3,8
2011,NUTS,2010,TR632,3,3
2011,NUTS,2010,TR633,3,4
2011,NUTS,2010,TR711,3,3
2011,NUTS,2010,TR712,3,7
2011,NUTS,2010,TR713,3,10
2011,NUTS,2010,TR714,3,1
2011,NUTS,2010,TR715,3,10
2011,NUTS,2010,TR721,3,2
2011,NUTS,2010,TR722,3,2
2011,NUTS,2010,TR723,3,2
2011,NUTS,2010,TR811,3,6
2011,NUTS,2010,TR812,3,4
2011,NUTS,2010,TR813,3,10
2011,NUTS,2010,TR821,3,10
2011,NUTS,2010,TR822,3,1
2011,NUTS,2010,TR823,3,1
2011,NUTS,2010,TR831,3,6
2011,NUTS,2010,TR832,3,4
2011,NUTS,2010,TR833,3,5
2011,NUTS,2010,TR834,3,6
2011,NUTS,2010,TR901,3,1
2011,NUTS,2010,TR902,3,4
2011,NUTS,2010,TR903,3,5
2011,NUTS,2010,TR904,3,10
2011,NUTS,2010,TR905,3,9
2011,NUTS,2010,TR906,3,8
2011,NUTS,2010,TRA11,3,9
2011,NUTS,2010,TRA12,3,9
2011,NUTS,2010,TRA13,3,4
2011,NUTS,2010,TRA21,3,3
2011,NUTS,2010,TRA22,3,0
2011,NUTS,2010,TRA23,3,2
2011,NUTS,2010,TRA24,3,10
2011,NUTS,2010,TRB11,3,6
2011,NUTS,2010,TRB12,3,0
2011,NUTS,2010,TRB13,3,10
2011,NUTS,2010,TRB14,3,2
2011,NUTS,2010,TRB21,3,10
2011,NUTS,2010,TRB22,3,6
2011,NUTS,2010,TRB23,3,4
2011,NUTS,2010,TRB24,3,1
2011,NUTS,2010,TRC11,3,5
2011,NUTS,2010,TRC12,3,5
2011,NUTS,2010,TRC13,3,6
2011,NUTS,2010,TRC21,3,9
2011,NUTS,2010,TRC22,3,10
2011,NUTS,2010,TRC31,3,3
2011,NUTS,2010,TRC32,3,5
2011,NUTS,2010,TRC33,3,4
2011,NUTS,2010,TRC34,3,4
2011,NUTS,2010,UKC11,3,0
2011,NUTS,2010,UKC12,3,1
2011,NUTS,2010,UKC13,3,9
2011,NUTS,2010,UKC14,3,1
2011,NUTS,2010,UKC21,3,2
2011,NUTS,2010,UKC22,3,5
2011,NUTS,2010,UKC23,3,3
2011,NUTS,2010,UKD11,3,3
2011,NUTS,2010,UKD12,3,3
2011,NUTS,2010,UKD31,3,6
2011,NUTS,2010,UKD32,3,7
2011,NUTS,2010,UKD41,3,5
2011,NUTS,2010,UKD42,3,8
2011,NUTS,2010,UKD43,3,10
2011,NUTS,2010,UKD61,3,3
2011,NUTS,2010,UKD62,3,0
2011,NUTS,2010,UKD63,3,0
2011,NUTS,2010,UKD71,3,3
2011,NUTS,2010,UKD72,3,7
2011,NUTS,2010,UKD73,3,6
2011,NUTS,2010,UKD74,3,1
2011,NUTS,2010,UKE11,3,1
2011,NUTS,2010,UKE12,3,5
2011,NUTS,2010,UKE13,3,0
2011,NUTS,2010,UKE21,3,4
2011,NUTS,2010,UKE22,3,3
2011,NUTS,2010,UKE31,3,10
2011,NUTS,2010,UKE32,3,1
2011,NUTS,2010,UKE41,3,2
2011,NUTS,2010,UKE42,3,6
2011,NUTS,2010,UKE44,3,5
2011,NUTS,2010,UKE45,3,0
2011,NUTS,2010,UKF11,3,10
2011,NUTS,2010,UKF12,3,5
2011,NUTS,2010,UKF13,3,8
2011,NUTS,2010,UKF14,3,2
2011,NUTS,2010,UKF15,3,3
2011,NUTS,2010,UKF16,3,10
2011,NUTS,2010,UKF21,3,1
2011,NUTS,2010,UKF22,3,0
2011,NUTS,2010,UKF24,3,5
2011,NUTS,2010,UKF25,3,2
2011,NUTS,2010,UKF30,3,5
2011,NUTS,2010,UKG11,3,10
2011,NUTS,2010,UKG12,3,2
2011,NUTS,2010,UKG13,3,1
2011,NUTS,2010,UKG21,3,0
2011,NUTS,2010,UKG22,3,3
2011,NUTS,2010,UKG23,3,0
2011,NUTS,2010,UKG24,3,0
2011,NUTS,2010,UKG31,3,9
2011,NUTS,2010,UKG32,3,3
2011,NUTS,2010,UKG33,3,9
2011,NUTS,2010,UKG36,3,6
2011,NUTS,2010,UKG37,3,7
2011,NUTS,2010,UKG38,3,0
2011,NUTS,2010,UKG39,3,3
2011,NUTS,2010,UKH11,3,7
2011,NUTS,2010,UKH12,3,7
2011,NUTS,2010,UKH13,3,1
2011,NUTS,2010,UKH14,3,9
2011,NUTS,2010,UKH21,3,5
2011,NUTS,2010,UKH23,3,5
2011,NUTS,2010,UKH24,3,6
2011,NUTS,2010,UKH25,3,8
2011,NUTS,2010,UKH31,3,2
2011,NUTS,2010,UKH32,3,2
2011,NUTS,2010,UKH33,3,2
2011,NUTS,2010,UKI11,3,10
2011,NUTS,2010,UKI12,3,1
2011,NUTS,2010,UKI21,3,8
2011,NUTS,2010,UKI22,3,0
2011,NUTS,2010,UKI23,3,4
2011,NUTS,2010,UKJ11,3,3
2011,NUTS,2010,UKJ12,3,5
2011,NUTS,2010,UKJ13,3,8
2011,NUTS,2010,UKJ14,3,7
2011,NUTS,2010,UKJ21,3,6
2011,NUTS,2010,UKJ22,3,10
2011,NUTS,2010,UKJ23,3,9
2011,NUTS,2010,UKJ24,3,6
2011,NUTS,2010,UKJ31,3,8
2011,NUTS,2010,UKJ32,3,0
2011,NUTS,2010,UKJ33,3,1
2011,NUTS,2010,UKJ34,3,8
2011,NUTS,2010,UKJ41,3,3
2011,NUTS,2010,UKJ42,3,3
2011,NUTS,2010,UKK11,3,0
2011,NUTS,2010,UKK12,3,6
2011,NUTS,2010,UKK13,3,7
2011,NUTS,2010,UKK14,3,7
2011,NUTS,2010,UKK15,3,3
2011,NUTS,2010,UKK21,3,8
2011,NUTS,2010,UKK22,3,4
2011,NUTS,2010,UKK23,3,7
2011,NUTS,2010,UKK30,3,4
2011,NUTS,2010,UKK41,3,3
2011,NUTS,2010,UKK42,3,10
2011,NUTS,2010,UKK43,3,5
2011,NUTS,2010,UKL11,3,1
2011,NUTS,2010,UKL12,3,7
2011,NUTS,2010,UKL13,3,4
2011,NUTS,2010,UKL14,3,5
2011,NUTS,2010,UKL15,3,1
2011,NUTS,2010,UKL16,3,9
2011,NUTS,2010,UKL17,3,8
2011,NUTS,2010,UKL18,3,2
2011,NUTS,2010,UKL21,3,6
2011,NUTS,2010,UKL22,3,6
2011,NUTS,2010,UKL23,3,9
2011,NUTS,2010,UKL24,3,7
2011,NUTS,2010,UKM21,3,8
2011,NUTS,2010,UKM22,3,0
2011,NUTS,2010,UKM23,3,5
2011,NUTS,2010,UKM24,3,10
2011,NUTS,2010,UKM25,3,1
2011,NUTS,2010,UKM26,3,9
2011,NUTS,2010,UKM27,3,5
2011,NUTS,2010,UKM28,3,7
2011,NUTS,2010,UKM31,3,7
2011,NUTS,2010,UKM32,3,6
2011,NUTS,2010,UKM33,3,7
2011,NUTS,2010,UKM34,3,3
2011,NUTS,2010,UKM35,3,5
2011,NUTS,2010,UKM36,3,9
2011,NUTS,2010,UKM37,3,1
2011,NUTS,2010,UKM38,3,7
2011,NUTS,2010,UKM50,3,4
2011,NUTS,2010,UKM61,3,7
2011,NUTS,2010,UKM62,3,8
2011,NUTS,2010,UKM63,3,3
2011,NUTS,2010,UKM64,3,4
2011,NUTS,2010,UKM65,3,1
2011,NUTS,2010,UKM66,3,9
2011,NUTS,2010,UKN01,3,2
2011,NUTS,2010,UKN02,3,7
2011,NUTS,2010,UKN03,3,9
2011,NUTS,2010,UKN04,3,5
2011,NUTS,2010,UKN05,3,2
2012,NUTS,2010,AT,0,2
2012,NUTS,2010,BE,0,3
2012,NUTS,2010,BG,0,1
2012,NUTS,2010,CH,0,8
2012,NUTS,2010,CY,0,6
2012,NUTS,2010,CZ,0,9
2012,NUTS,2010,DE,0,3
2012,NUTS,2010,DK,0,0
2012,NUTS,2010,EE,0,4
2012,NUTS,2010,EL,0,3
2012,NUTS,2010,ES,0,5
2012,NUTS,2010,FI,0,1
2012,NUTS,2010,FR,0,2
2012,NUTS,2010,HR,0,0
2012,NUTS,2010,HU,0,10
2012,NUTS,2010,IE,0,2
2012,NUTS,2010,IS,0,4
2012,NUTS,2010,IT,0,6
2012,NUTS,2010,LI,0,6
2012,NUTS,2010,LT,0,4
2012,NUTS,2010,LU,0,6
2012,NUTS,2010,LV,0,8
2012,NUTS,2010,ME,0,9
2012,NUTS,2010,MK,0,7
2012,NUTS,2010,MT,0,10
2012,NUTS,2010,NL,0,2
2012,NUTS,2010,NO,0,8
2012,NUTS,2010,PL,0,5
2012,NUTS,2010,PT,0,8
2012,NUTS,2010,RO,0,10
2012,NUTS,2010,SE,0,9
2012,NUTS,2010,SI,0,4
2012,NUTS,2010,SK,0,1
2012,NUTS,2010,TR,0,9
2012,NUTS,2010,UK,0,8
2012,NUTS,2010,AT1,1,4
2012,NUTS,2010,AT2,1,6
2012,NUTS,2010,AT3,1,10
2012,NUTS,2010,BE1,1,0
2012,NUTS,2010,BE2,1,10
2012,NUTS,2010,BE3,1,7
2012,NUTS,2010,BG3,1,4
2012,NUTS,2010,BG4,1,7
2012,NUTS,2010,CH0,1,0
2012,NUTS,2010,CY0,1,10
2012,NUTS,2010,CZ0,1,4
2012,NUTS,2010,DE1,1,5
2012,NUTS,2010,DE2,1,0
2012,NUTS,2010,DE3,1,1
2012,NUTS,2010,DE4,1,8
2012,NUTS,2010,DE5,1,1
2012,NUTS,2010,DE6,1,3
2012,NUTS,2010,DE7,1,10
2012,NUTS,2010,DE8,1,6
2012,NUTS,2010,DE9,1,7
2012,NUTS,2010,DEA,1,1
2012,NUTS,2010,DEB,1,10
2012,NUTS,2010,DEC,1,5
2012,NUTS,2010,DED,1,1
2012,NUTS,2010,DEE,1,4
2012,NUTS,2010,DEF,1,9
2012,NUTS,2010,DEG,1,6
2012,NUTS,2010,DK0,1,10
2012,NUTS,2010,EE0,1,9
2012,NUTS,2010,EL1,1,3
2012,NUTS,2010,EL2,1,4
2012,NUTS,2010,EL3,1,9
2012,NUTS,2010,EL4,1,5
2012,NUTS,2010,ES1,1,1
2012,NUTS,2010,ES2,1,10
2012,NUTS,2010,ES3,1,0
2012,NUTS,2010,ES4,1,1
2012,NUTS,2010,ES5,1,9
2012,NUTS,2010,ES6,1,1
2012,NUTS,2010,ES7,1,9
2012,NUTS,2010,FI1,1,6
2012,NUTS,2010,FI2,1,3
2012,NUTS,2010,FR1,1,2
2012,NUTS,2010,FR2,1,0
2012,NUTS,2010,FR3,1,0
2012,NUTS,2010,FR4,1,6
2012,NUTS,2010,FR5,1,3
2012,NUTS,2010,FR6,1,8
2012,NUTS,2010,FR7,1,8
2012,NUTS,2010,FR8,1,6
2012,NUTS,2010,FR9,1,1
2012,NUTS,2010,HR0,1,9
2012,NUTS,2010,HU1,1,9
2012,NUTS,2010,HU2,1,5
2012,NUTS,2010,HU3,1,8
2012,NUTS,2010,IE0,1,1
2012,NUTS,2010,IS0,1,9
2012,NUTS,2010,ITC,1,10
2012,NUTS,2010,ITF,1,6
2012,NUTS,2010,ITG,1,6
2012,NUTS,2010,ITH,1,7
2012,NUTS,2010,ITI,1,9
2012,NUTS,2010,LI0,1,1
2012,NUTS,2010,LT0,1,7
2012,NUTS,2010,LU0,1,8
2012,NUTS,2010,LV0,1,0
2012,NUTS,2010,ME0,1,5
2012,NUTS,2010,MK0,1,8
2012,NUTS,2010,MT0,1,5
2012,NUTS,2010,NL1,1,8
2012,NUTS,2010,NL2,1,0
2012,NUTS,2010,NL3,1,6
2012,NUTS,2010,NL4,1,5
2012,NUTS,2010,NO0,1,8
2012,NUTS,2010,N_A,1,7
2012,NUTS,2010,PL1,1,5
2012,NUTS,2010,PL2,1,1
2012,NUTS,2010,PL3,1,2
2012,NUTS,2010,PL4,1,1
2012,NUTS,2010,PL5,1,7
2012,NUTS,2010,PL6,1,1
2012,NUTS,2010,PT1,1,2
2012,NUTS,2010,PT2,1,7
2012,NUTS,2010,PT3,1,5
2012,NUTS,2010,RO1,1,10
2012,NUTS,2010,RO2,1,4
2012,NUTS,2010,RO3,1,2
2012,NUTS,2010,RO4,1,8
2012,NUTS,2010,SE1,1,9
2012,NUTS,2010,SE2,1,0
2012,NUTS,2010,SE3,1,2
2012,NUTS,2010,SI0,1,9
2012,NUTS,2010,SK0,1,1
2012,NUTS,2010,TR1,1,9
2012,NUTS,2010,TR2,1,10
2012,NUTS,2010,TR3,1,3
2012,NUTS,2010,TR4,1,1
2012,NUTS,2010,TR5,1,6
2012,NUTS,2010,TR6,1,6
2012,NUTS,2010,TR7,1,1
2012,NUTS,2010,TR8,1,5
2012,NUTS,2010,TR9,1,2
2012,NUTS,2010,TRA,1,8
2012,NUTS,2010,TRB,1,1
2012,NUTS,2010,TRC,1,8
2012,NUTS,2010,UKC,1,0
2012,NUTS,2010,UKD,1,10
2012,NUTS,2010,UKE,1,1
2012,NUTS,2010,UKF,1,1
2012,NUTS,2010,UKG,1,10
2012,NUTS,2010,UKH,1,9
2012,NUTS,2010,UKI,1,7
2012,NUTS,2010,UKJ,1,9
2012,NUTS,2010,UKK,1,5
2012,NUTS,2010,UKL,1,2
2012,NUTS,2010,UKM,1,3
2012,NUTS,2010,UKN,1,9
2012,NUTS,2010,AT11,2,10
2012,NUTS,2010,AT12,2,3
2012,NUTS,2010,AT13,2,5
2012,NUTS,2010,AT21,2,5
2012,NUTS,2010,AT22,2,3
2012,NUTS,2010,AT31,2,8
2012,NUTS,2010,AT32,2,5
2012,NUTS,2010,AT33,2,5
2012,NUTS,2010,AT34,2,1
2012,NUTS,2010,BE10,2,3
2012,NUTS,2010,BE21,2,0
2012,NUTS,2010,BE22,2,1
2012,NUTS,2010,BE23,2,5
2012,NUTS,2010,BE24,2,8
2012,NUTS,2010,BE25,2,8
2012,NUTS,2010,BE31,2,3
2012,NUTS,2010,BE32,2,5
2012,NUTS,2010,BE33,2,6
2012,NUTS,2010,BE34,2,4
2012,NUTS,2010,BE35,2,7
2012,NUTS,2010,BG31,2,8
2012,NUTS,2010,BG32,2,9
2012,NUTS,2010,BG33,2,5
2012,NUTS,2010,BG34,2,0
2012,NUTS,2010,BG41,2,2
2012,NUTS,2010,BG42,2,1
2012,NUTS,2010,CH01,2,8
2012,NUTS,2010,CH02,2,5
2012,NUTS,2010,CH03,2,7
2012,NUTS,2010,CH04,2,1
2012,NUTS,2010,CH05,2,3
2012,NUTS,2010,CH06,2,0
2012,NUTS,2010,CH07,2,10
2012,NUTS,2010,CY00,2,9
2012,NUTS,2010,CZ01,2,8
2012,NUTS,2010,CZ02,2,4
2012,NUTS,2010,CZ03,2,5
2012,NUTS,2010,CZ04,2,9
2012,NUTS,2010,CZ05,2,8
2012,NUTS,2010,CZ06,2,0
2012,NUTS,2010,CZ07,2,4
2012,NUTS,2010,CZ08,2,7
2012,NUTS,2010,DE11,2,8
2012,NUTS,2010,DE12,2,0
2012,NUTS,2010,DE13,2,10
2012,NUTS,2010,DE14,2,0
2012,NUTS,2010,DE21,2,2
2012,NUTS,2010,DE22,2,4
2012,NUTS,2010,DE23,2,4
2012,NUTS,2010,DE24,2,1
2012,NUTS,2010,DE25,2,1
2012,NUTS,2010,DE26,2,1
2012,NUTS,2010,DE27,2,5
2012,NUTS,2010,DE30,2,6
2012,NUTS,2010,DE40,2,7
2012,NUTS,2010,DE50,2,0
2012,NUTS,2010,DE60,2,8
2012,NUTS,2010,DE71,2,0
2012,NUTS,2010,DE72,2,6
2012,NUTS,2010,DE73,2,1
2012,NUTS,2010,DE80,2,1
2012,NUTS,2010,DE91,2,9
2012,NUTS,2010,DE92,2,0
2012,NUTS,2010,DE93,2,2
2012,NUTS,2010,DE94,2,0
2012,NUTS,2010,DEA1,2,6
2012,NUTS,2010,DEA2,2,3
2012,NUTS,2010,DEA3,2,9
2012,NUTS,2010,DEA4,2,4
2012,NUTS,2010,DEA5,2,1
2012,NUTS,2010,DEB1,2,8
2012,NUTS,2010,DEB2,2,0
2012,NUTS,2010,DEB3,2,6
2012,NUTS,2010,DEC0,2,3
2012,NUTS,2010,DED2,2,6
2012,NUTS,2010,DED4,2,10
2012,NUTS,2010,DED5,2,7
2012,NUTS,2010,DEE0,2,8
2012,NUTS,2010,DEF0,2,2
2012,NUTS,2010,DEG0,2,1
2012,NUTS,2010,DK01,2,5
2012,NUTS,2010,DK02,2,6
2012,NUTS,2010,DK03,2,6
2012,NUTS,2010,DK04,2,8
2012,NUTS,2010,DK05,2,5
2012,NUTS,2010,EE00,2,7
2012,NUTS,2010,EL11,2,5
2012,NUTS,2010,EL12,2,3
2012,NUTS,2010,EL13,2,3
2012,NUTS,2010,EL14,2,6
2012,NUTS,2010,EL21,2,8
2012,NUTS,2010,EL22,2,4
2012,NUTS,2010,EL23,2,4
2012,NUTS,2010,EL24,2,3
2012,NUTS,2010,EL25,2,0
2012,NUTS,2010,EL30,2,2
2012,NUTS,2010,EL41,2,6
2012,NUTS,2010,EL42,2,6
2012,NUTS,2010,EL43,2,3
2012,NUTS,2010,ES11,2,6
2012,NUTS,2010,ES12,2,9
2012,NUTS,2010,ES13,2,7
2012,NUTS,2010,ES21,2,7
2012,NUTS,2010,ES22,2,8
2012,NUTS,2010,ES23,2,8
2012,NUTS,2010,ES24,2,5
2012,NUTS,2010,ES30,2,4
2012,NUTS,2010,ES41,2,1
2012,NUTS,2010,ES42,2,7
2012,NUTS,2010,ES43,2,4
2012,NUTS,2010,ES51,2,0
2012,NUTS,2010,ES52,2,8
2012,NUTS,2010,ES53,2,0
2012,NUTS,2010,ES61,2,9
2012,NUTS,2010,ES62,2,10
2012,NUTS,2010,ES63,2,9
2012,NUTS,2010,ES64,2,5
2012,NUTS,2010,ES70,2,4
2012,NUTS,2010,FI19,2,6
2012,NUTS,2010,FI1B,2,0
2012,NUTS,2010,FI1C,2,0
