year,region_type,region_year_spec,region_id,region_level,mubef
2010,NUTS,2010,UKM22,3,710
2010,NUTS,2010,UKM23,3,4467
2010,NUTS,2010,UKM24,3,5013
2010,NUTS,2010,UKM25,3,4309
2010,NUTS,2010,UKM26,3,9585
2010,NUTS,2010,UKM27,3,6588
2010,NUTS,2010,UKM28,3,7593
2010,NUTS,2010,UKM31,3,1914
2010,NUTS,2010,UKM32,3,6229
2010,NUTS,2010,UKM33,3,9915
2010,NUTS,2010,UKM34,3,943
2010,NUTS,2010,UKM35,3,5548
2010,NUTS,2010,UKM36,3,7800
2010,NUTS,2010,UKM37,3,6360
2010,NUTS,2010,UKM38,3,260
2010,NUTS,2010,UKM50,3,3487
2010,NUTS,2010,UKM61,3,2825
2010,NUTS,2010,UKM62,3,7826
2010,NUTS,2010,UKM63,3,6500
2010,NUTS,2010,UKM64,3,11
2010,NUTS,2010,UKM65,3,247
2010,NUTS,2010,UKM66,3,1779
2010,NUTS,2010,UKN01,3,4446
2010,NUTS,2010,UKN02,3,4049
2010,NUTS,2010,UKN03,3,6650
2010,NUTS,2010,UKN04,3,328
2010,NUTS,2010,UKN05,3,2406
2011,NUTS,2010,AT,0,2176
2011,NUTS,2010,BE,0,9813
2011,NUTS,2010,BG,0,2042
2011,NUTS,2010,CH,0,4707
2011,NUTS,2010,CY,0,9605
2011,NUTS,2010,CZ,0,3248
2011,NUTS,2010,DE,0,74
2011,NUTS,2010,DK,0,3556
2011,NUTS,2010,EE,0,1820
2011,NUTS,2010,EL,0,9390
2011,NUTS,2010,ES,0,7879
2011,NUTS,2010,FI,0,5572
2011,NUTS,2010,FR,0,9105
2011,NUTS,2010,HR,0,8208
2011,NUTS,2010,HU,0,2376
2011,NUTS,2010,IE,0,4367
2011,NUTS,2010,IS,0,5014
2011,NUTS,2010,IT,0,9231
2011,NUTS,2010,LI,0,1244
2011,NUTS,2010,LT,0,5062
2011,NUTS,2010,LU,0,4101
2011,NUTS,2010,LV,0,8532
2011,NUTS,2010,ME,0,1006
2011,NUTS,2010,MK,0,9096
2011,NUTS,2010,MT,0,5835
2011,NUTS,2010,NL,0,6066
2011,NUTS,2010,NO,0,7478
2011,NUTS,2010,PL,0,712
2011,NUTS,2010,PT,0,3432
2011,NUTS,2010,RO,0,9670
2011,NUTS,2010,SE,0,7433
2011,NUTS,2010,SI,0,2077
2011,NUTS,2010,SK,0,921
2011,NUTS,2010,TR,0,9056
2011,NUTS,2010,UK,0,6132
2011,NUTS,2010,AT1,1,2690
2011,NUTS,2010,AT2,1,9621
2011,NUTS,2010,AT3,1,9306
2011,NUTS,2010,BE1,1,5379
2011,NUTS,2010,BE2,1,9558
2011,NUTS,2010,BE3,1,4506
2011,NUTS,2010,BG3,1,442
2011,NUTS,2010,BG4,1,2793
2011,NUTS,2010,CH0,1,1074
2011,NUTS,2010,CY0,1,2290
2011,NUTS,2010,CZ0,1,6768
2011,NUTS,2010,DE1,1,9114
2011,NUTS,2010,DE2,1,9392
2011,NUTS,2010,DE3,1,7304
2011,NUTS,2010,DE4,1,1300
2011,NUTS,2010,DE5,1,6546
2011,NUTS,2010,DE6,1,7703
2011,NUTS,2010,DE7,1,7667
2011,NUTS,2010,DE8,1,8568
2011,NUTS,2010,DE9,1,8657
2011,NUTS,2010,DEA,1,8348
2011,NUTS,2010,DEB,1,6469
2011,NUTS,2010,DEC,1,4821
2011,NUTS,2010,DED,1,6549
2011,NUTS,2010,DEE,1,9680
2011,NUTS,2010,DEF,1,4633
2011,NUTS,2010,DEG,1,3676
2011,NUTS,2010,DK0,1,7154
2011,NUTS,2010,EE0,1,191
2011,NUTS,2010,EL1,1,5946
2011,NUTS,2010,EL2,1,3935
2011,NUTS,2010,EL3,1,4411
2011,NUTS,2010,EL4,1,2851
2011,NUTS,2010,ES1,1,3807
2011,NUTS,2010,ES2,1,2430
2011,NUTS,2010,ES3,1,4180
2011,NUTS,2010,ES4,1,4585
2011,NUTS,2010,ES5,1,8354
2011,NUTS,2010,ES6,1,9911
2011,NUTS,2010,ES7,1,3667
2011,NUTS,2010,FI1,1,356
2011,NUTS,2010,FI2,1,7013
2011,NUTS,2010,FR1,1,5272
2011,NUTS,2010,FR2,1,1233
2011,NUTS,2010,FR3,1,6974
2011,NUTS,2010,FR4,1,4852
2011,NUTS,2010,FR5,1,6948
2011,NUTS,2010,FR6,1,3213
2011,NUTS,2010,FR7,1,3431
2011,NUTS,2010,FR8,1,5409
2011,NUTS,2010,FR9,1,9292
2011,NUTS,2010,HR0,1,737
2011,NUTS,2010,HU1,1,4997
2011,NUTS,2010,HU2,1,2797
2011,NUTS,2010,HU3,1,7140
2011,NUTS,2010,IE0,1,8778
2011,NUTS,2010,IS0,1,2695
2011,NUTS,2010,ITC,1,5459
2011,NUTS,2010,ITF,1,8327
2011,NUTS,2010,ITG,1,3056
2011,NUTS,2010,ITH,1,7155
2011,NUTS,2010,ITI,1,5659
2011,NUTS,2010,LI0,1,2275
2011,NUTS,2010,LT0,1,5324
2011,NUTS,2010,LU0,1,4095
2011,NUTS,2010,LV0,1,5967
2011,NUTS,2010,ME0,1,4726
2011,NUTS,2010,MK0,1,3933
2011,NUTS,2010,MT0,1,8541
2011,NUTS,2010,NL1,1,3317
2011,NUTS,2010,NL2,1,3729
2011,NUTS,2010,NL3,1,8124
2011,NUTS,2010,NL4,1,3600
2011,NUTS,2010,NO0,1,8524
2011,NUTS,2010,N_A,1,5298
2011,NUTS,2010,PL1,1,9424
2011,NUTS,2010,PL2,1,1019
2011,NUTS,2010,PL3,1,1583
2011,NUTS,2010,PL4,1,7730
2011,NUTS,2010,PL5,1,33
2011,NUTS,2010,PL6,1,8471
2011,NUTS,2010,PT1,1,6130
2011,NUTS,2010,PT2,1,6344
2011,NUTS,2010,PT3,1,2725
2011,NUTS,2010,RO1,1,573
2011,NUTS,2010,RO2,1,3737
2011,NUTS,2010,RO3,1,4342
2011,NUTS,2010,RO4,1,2740
2011,NUTS,2010,SE1,1,8110
2011,NUTS,2010,SE2,1,6740
2011,NUTS,2010,SE3,1,4924
2011,NUTS,2010,SI0,1,1572
2011,NUTS,2010,SK0,1,1843
2011,NUTS,2010,TR1,1,3300
2011,NUTS,2010,TR2,1,8482
2011,NUTS,2010,TR3,1,4365
2011,NUTS,2010,TR4,1,1742
2011,NUTS,2010,TR5,1,4262
2011,NUTS,2010,TR6,1,3564
2011,NUTS,2010,TR7,1,8925
2011,NUTS,2010,TR8,1,4325
2011,NUTS,2010,TR9,1,299
2011,NUTS,2010,TRA,1,2847
2011,NUTS,2010,TRB,1,2927
2011,NUTS,2010,TRC,1,2123
2011,NUTS,2010,UKC,1,9595
2011,NUTS,2010,UKD,1,4533
2011,NUTS,2010,UKE,1,9215
2011,NUTS,2010,UKF,1,5955
2011,NUTS,2010,UKG,1,7295
2011,NUTS,2010,UKH,1,5921
2011,NUTS,2010,UKI,1,333
2011,NUTS,2010,UKJ,1,967
2011,NUTS,2010,UKK,1,3028
2011,NUTS,2010,UKL,1,8742
2011,NUTS,2010,UKM,1,5972
2011,NUTS,2010,UKN,1,4429
2011,NUTS,2010,AT11,2,577
2011,NUTS,2010,AT12,2,1233
2011,NUTS,2010,AT13,2,9708
2011,NUTS,2010,AT21,2,377
2011,NUTS,2010,AT22,2,8668
2011,NUTS,2010,AT31,2,4655
2011,NUTS,2010,AT32,2,8265
2011,NUTS,2010,AT33,2,3205
2011,NUTS,2010,AT34,2,1887
2011,NUTS,2010,BE10,2,2267
2011,NUTS,2010,BE21,2,6522
2011,NUTS,2010,BE22,2,1983
2011,NUTS,2010,BE23,2,5546
2011,NUTS,2010,BE24,2,3234
2011,NUTS,2010,BE25,2,8223
2011,NUTS,2010,BE31,2,6997
2011,NUTS,2010,BE32,2,5477
2011,NUTS,2010,BE33,2,4120
2011,NUTS,2010,BE34,2,2169
2011,NUTS,2010,BE35,2,7848
2011,NUTS,2010,BG31,2,2791
2011,NUTS,2010,BG32,2,3876
2011,NUTS,2010,BG33,2,8910
2011,NUTS,2010,BG34,2,8342
2011,NUTS,2010,BG41,2,3044
2011,NUTS,2010,BG42,2,9272
2011,NUTS,2010,CH01,2,89
2011,NUTS,2010,CH02,2,8731
2011,NUTS,2010,CH03,2,7987
2011,NUTS,2010,CH04,2,7566
2011,NUTS,2010,CH05,2,1175
2011,NUTS,2010,CH06,2,1358
2011,NUTS,2010,CH07,2,7109
2011,NUTS,2010,CY00,2,2339
2011,NUTS,2010,CZ01,2,6176
2011,NUTS,2010,CZ02,2,1511
2011,NUTS,2010,CZ03,2,4891
2011,NUTS,2010,CZ04,2,7256
2011,NUTS,2010,CZ05,2,1550
2011,NUTS,2010,CZ06,2,1286
2011,NUTS,2010,CZ07,2,4848
2011,NUTS,2010,CZ08,2,6258
2011,NUTS,2010,DE11,2,5224
2011,NUTS,2010,DE12,2,75
2011,NUTS,2010,DE13,2,6760
2011,NUTS,2010,DE14,2,2984
2011,NUTS,2010,DE21,2,4018
2011,NUTS,2010,DE22,2,715
2011,NUTS,2010,DE23,2,6387
2011,NUTS,2010,DE24,2,5806
2011,NUTS,2010,DE25,2,2577
2011,NUTS,2010,DE26,2,76
2011,NUTS,2010,DE27,2,1443
2011,NUTS,2010,DE30,2,8957
2011,NUTS,2010,DE40,2,7748
2011,NUTS,2010,DE50,2,4887
2011,NUTS,2010,DE60,2,3184
2011,NUTS,2010,DE71,2,1277
2011,NUTS,2010,DE72,2,8133
2011,NUTS,2010,DE73,2,638
2011,NUTS,2010,DE80,2,8488
2011,NUTS,2010,DE91,2,9939
2011,NUTS,2010,DE92,2,5838
2011,NUTS,2010,DE93,2,4527
2011,NUTS,2010,DE94,2,8967
2011,NUTS,2010,DEA1,2,5828
2011,NUTS,2010,DEA2,2,4447
2011,NUTS,2010,DEA3,2,2118
2011,NUTS,2010,DEA4,2,9957
2011,NUTS,2010,DEA5,2,302
2011,NUTS,2010,DEB1,2,9164
2011,NUTS,2010,DEB2,2,9566
2011,NUTS,2010,DEB3,2,7407
2011,NUTS,2010,DEC0,2,6506
2011,NUTS,2010,DED2,2,7491
2011,NUTS,2010,DED4,2,8609
2011,NUTS,2010,DED5,2,27
2011,NUTS,2010,DEE0,2,810
2011,NUTS,2010,DEF0,2,2819
2011,NUTS,2010,DEG0,2,1456
2011,NUTS,2010,DK01,2,4343
2011,NUTS,2010,DK02,2,8620
2011,NUTS,2010,DK03,2,7094
2011,NUTS,2010,DK04,2,2857
2011,NUTS,2010,DK05,2,1514
2011,NUTS,2010,EE00,2,790
2011,NUTS,2010,EL11,2,8219
2011,NUTS,2010,EL12,2,8340
2011,NUTS,2010,EL13,2,2433
2011,NUTS,2010,EL14,2,8286
2011,NUTS,2010,EL21,2,7871
2011,NUTS,2010,EL22,2,4808
2011,NUTS,2010,EL23,2,3131
2011,NUTS,2010,EL24,2,8949
2011,NUTS,2010,EL25,2,3704
2011,NUTS,2010,EL30,2,6056
2011,NUTS,2010,EL41,2,4472
2011,NUTS,2010,EL42,2,1216
2011,NUTS,2010,EL43,2,1161
2011,NUTS,2010,ES11,2,6481
2011,NUTS,2010,ES12,2,3837
2011,NUTS,2010,ES13,2,6249
2011,NUTS,2010,ES21,2,9358
2011,NUTS,2010,ES22,2,7993
2011,NUTS,2010,ES23,2,1069
2011,NUTS,2010,ES24,2,5917
2011,NUTS,2010,ES30,2,1522
2011,NUTS,2010,ES41,2,6875
2011,NUTS,2010,ES42,2,3440
2011,NUTS,2010,ES43,2,4269
2011,NUTS,2010,ES51,2,6582
2011,NUTS,2010,ES52,2,5223
2011,NUTS,2010,ES53,2,3983
2011,NUTS,2010,ES61,2,3363
2011,NUTS,2010,ES62,2,2340
2011,NUTS,2010,ES63,2,6811
2011,NUTS,2010,ES64,2,8215
2011,NUTS,2010,ES70,2,9132
2011,NUTS,2010,FI19,2,9429
2011,NUTS,2010,FI1B,2,7932
2011,NUTS,2010,FI1C,2,5616
2011,NUTS,2010,FI1D,2,6481
2011,NUTS,2010,FI20,2,3214
2011,NUTS,2010,FR10,2,1634
2011,NUTS,2010,FR21,2,5088
2011,NUTS,2010,FR22,2,1732
2011,NUTS,2010,FR23,2,6990
2011,NUTS,2010,FR24,2,8694
2011,NUTS,2010,FR25,2,3123
2011,NUTS,2010,FR26,2,8688
2011,NUTS,2010,FR30,2,6788
2011,NUTS,2010,FR41,2,4635
2011,NUTS,2010,FR42,2,9348
2011,NUTS,2010,FR43,2,8994
2011,NUTS,2010,FR51,2,4204
2011,NUTS,2010,FR52,2,9436
2011,NUTS,2010,FR53,2,4575
2011,NUTS,2010,FR61,2,57
2011,NUTS,2010,FR62,2,3846
2011,NUTS,2010,FR63,2,3345
2011,NUTS,2010,FR71,2,3356
2011,NUTS,2010,FR72,2,5070
2011,NUTS,2010,FR81,2,9691
2011,NUTS,2010,FR82,2,5536
2011,NUTS,2010,FR83,2,5594
2011,NUTS,2010,FR91,2,3792
2011,NUTS,2010,FR92,2,1212
2011,NUTS,2010,FR93,2,36
2011,NUTS,2010,FR94,2,2357
2011,NUTS,2010,HR03,2,5504
2011,NUTS,2010,HR04,2,9375
2011,NUTS,2010,HU10,2,5435
2011,NUTS,2010,HU21,2,3028
2011,NUTS,2010,HU22,2,3825
2011,NUTS,2010,HU23,2,8621
2011,NUTS,2010,HU31,2,7122
2011,NUTS,2010,HU32,2,118
2011,NUTS,2010,HU33,2,3560
2011,NUTS,2010,IE01,2,7830
2011,NUTS,2010,IE02,2,5684
2011,NUTS,2010,IS00,2,4202
2011,NUTS,2010,ITC1,2,2932
2011,NUTS,2010,ITC2,2,8780
2011,NUTS,2010,ITC3,2,3982
2011,NUTS,2010,ITC4,2,2037
2011,NUTS,2010,ITF1,2,9536
2011,NUTS,2010,ITF2,2,4910
2011,NUTS,2010,ITF3,2,453
2011,NUTS,2010,ITF4,2,6502
2011,NUTS,2010,ITF5,2,9169
2011,NUTS,2010,ITF6,2,6491
2011,NUTS,2010,ITG1,2,5904
2011,NUTS,2010,ITG2,2,5398
2011,NUTS,2010,ITH1,2,6130
2011,NUTS,2010,ITH2,2,4985
2011,NUTS,2010,ITH3,2,4892
2011,NUTS,2010,ITH4,2,1875
2011,NUTS,2010,ITH5,2,3930
2011,NUTS,2010,ITI1,2,5230
2011,NUTS,2010,ITI2,2,2802
2011,NUTS,2010,ITI3,2,1977
2011,NUTS,2010,ITI4,2,5619
2011,NUTS,2010,LI00,2,6474
2011,NUTS,2010,LT00,2,3672
2011,NUTS,2010,LU00,2,5694
2011,NUTS,2010,LV00,2,8096
2011,NUTS,2010,ME00,2,4243
2011,NUTS,2010,MK00,2,410
2011,NUTS,2010,MT00,2,6766
2011,NUTS,2010,NL11,2,1010
2011,NUTS,2010,NL12,2,4143
2011,NUTS,2010,NL13,2,7514
2011,NUTS,2010,NL21,2,2404
2011,NUTS,2010,NL22,2,627
2011,NUTS,2010,NL23,2,1859
2011,NUTS,2010,NL31,2,1676
2011,NUTS,2010,NL32,2,8777
2011,NUTS,2010,NL33,2,4001
2011,NUTS,2010,NL34,2,7870
2011,NUTS,2010,NL41,2,9977
2011,NUTS,2010,NL42,2,4775
2011,NUTS,2010,NO01,2,3329
2011,NUTS,2010,NO02,2,1642
2011,NUTS,2010,NO03,2,6828
2011,NUTS,2010,NO04,2,6039
2011,NUTS,2010,NO05,2,3844
2011,NUTS,2010,NO06,2,9888
2011,NUTS,2010,NO07,2,8231
2011,NUTS,2010,PL11,2,3689
2011,NUTS,2010,PL12,2,3650
2011,NUTS,2010,PL21,2,3966
2011,NUTS,2010,PL22,2,1964
2011,NUTS,2010,PL31,2,6220
2011,NUTS,2010,PL32,2,2969
2011,NUTS,2010,PL33,2,1639
2011,NUTS,2010,PL34,2,141
2011,NUTS,2010,PL41,2,714
2011,NUTS,2010,PL42,2,8787
2011,NUTS,2010,PL43,2,4338
2011,NUTS,2010,PL51,2,3538
2011,NUTS,2010,PL52,2,4023
2011,NUTS,2010,PL61,2,3548
2011,NUTS,2010,PL62,2,2428
2011,NUTS,2010,PL63,2,2919
2011,NUTS,2010,PT11,2,6949
2011,NUTS,2010,PT15,2,3230
2011,NUTS,2010,PT16,2,1378
2011,NUTS,2010,PT17,2,5883
2011,NUTS,2010,PT18,2,7667
2011,NUTS,2010,PT20,2,1965
2011,NUTS,2010,PT30,2,1933
2011,NUTS,2010,RO11,2,8205
2011,NUTS,2010,RO12,2,6895
2011,NUTS,2010,RO21,2,138
2011,NUTS,2010,RO22,2,8333
2011,NUTS,2010,RO31,2,3266
2011,NUTS,2010,RO32,2,361
2011,NUTS,2010,RO41,2,3045
2011,NUTS,2010,RO42,2,7716
2011,NUTS,2010,SE11,2,7259
2011,NUTS,2010,SE12,2,3188
2011,NUTS,2010,SE21,2,4832
2011,NUTS,2010,SE22,2,7298
2011,NUTS,2010,SE23,2,7386
2011,NUTS,2010,SE31,2,5719
2011,NUTS,2010,SE32,2,2737
2011,NUTS,2010,SE33,2,9596
2011,NUTS,2010,SI01,2,3812
2011,NUTS,2010,SI02,2,1358
2011,NUTS,2010,SK01,2,269
2011,NUTS,2010,SK02,2,9425
2011,NUTS,2010,SK03,2,5157
2011,NUTS,2010,SK04,2,2607
2011,NUTS,2010,TR10,2,8181
2011,NUTS,2010,TR21,2,3342
2011,NUTS,2010,TR22,2,6468
2011,NUTS,2010,TR31,2,4363
2011,NUTS,2010,TR32,2,7136
2011,NUTS,2010,TR33,2,4494
2011,NUTS,2010,TR41,2,4901
2011,NUTS,2010,TR42,2,7350
2011,NUTS,2010,TR51,2,669
2011,NUTS,2010,TR52,2,9660
2011,NUTS,2010,TR61,2,3274
2011,NUTS,2010,TR62,2,1422
2011,NUTS,2010,TR63,2,1534
2011,NUTS,2010,TR71,2,5605
2011,NUTS,2010,TR72,2,5704
2011,NUTS,2010,TR81,2,1575
2011,NUTS,2010,TR82,2,6922
2011,NUTS,2010,TR83,2,224
2011,NUTS,2010,TR90,2,6048
2011,NUTS,2010,TRA1,2,6749
2011,NUTS,2010,TRA2,2,6734
2011,NUTS,2010,TRB1,2,8451
2011,NUTS,2010,TRB2,2,988
2011,NUTS,2010,TRC1,2,3678
2011,NUTS,2010,TRC2,2,2591
2011,NUTS,2010,TRC3,2,3252
2011,NUTS,2010,UKC1,2,5239
2011,NUTS,2010,UKC2,2,3121
2011,NUTS,2010,UKD1,2,2553
2011,NUTS,2010,UKD3,2,2899
2011,NUTS,2010,UKD4,2,9551
2011,NUTS,2010,UKD6,2,8473
2011,NUTS,2010,UKD7,2,206
2011,NUTS,2010,UKE1,2,9831
2011,NUTS,2010,UKE2,2,1532
2011,NUTS,2010,UKE3,2,48
2011,NUTS,2010,UKE4,2,6399
2011,NUTS,2010,UKF1,2,1235
2011,NUTS,2010,UKF2,2,7992
2011,NUTS,2010,UKF3,2,537
2011,NUTS,2010,UKG1,2,3887
2011,NUTS,2010,UKG2,2,4636
2011,NUTS,2010,UKG3,2,3165
2011,NUTS,2010,UKH1,2,2006
2011,NUTS,2010,UKH2,2,5065
2011,NUTS,2010,UKH3,2,7805
2011,NUTS,2010,UKI1,2,284
2011,NUTS,2010,UKI2,2,8836
2011,NUTS,2010,UKJ1,2,9861
2011,NUTS,2010,UKJ2,2,623
2011,NUTS,2010,UKJ3,2,5480
2011,NUTS,2010,UKJ4,2,1389
2011,NUTS,2010,UKK1,2,2770
2011,NUTS,2010,UKK2,2,5631
2011,NUTS,2010,UKK3,2,1716
2011,NUTS,2010,UKK4,2,1944
2011,NUTS,2010,UKL1,2,3626
2011,NUTS,2010,UKL2,2,6037
2011,NUTS,2010,UKM2,2,8799
2011,NUTS,2010,UKM3,2,4410
2011,NUTS,2010,UKM5,2,9229
2011,NUTS,2010,UKM6,2,8768
2011,NUTS,2010,UKN0,2,7862
2011,NUTS,2010,AT111,3,970
2011,NUTS,2010,AT112,3,6227
2011,NUTS,2010,AT113,3,4252
2011,NUTS,2010,AT121,3,4174
2011,NUTS,2010,AT122,3,3114
2011,NUTS,2010,AT123,3,7982
2011,NUTS,2010,AT124,3,6956
2011,NUTS,2010,AT125,3,6985
2011,NUTS,2010,AT126,3,1764
2011,NUTS,2010,AT127,3,2113
2011,NUTS,2010,AT130,3,4651
2011,NUTS,2010,AT211,3,548
2011,NUTS,2010,AT212,3,6862
2011,NUTS,2010,AT213,3,785
2011,NUTS,2010,AT221,3,5496
2011,NUTS,2010,AT222,3,6464
2011,NUTS,2010,AT223,3,2348
2011,NUTS,2010,AT224,3,4923
2011,NUTS,2010,AT225,3,1222
2011,NUTS,2010,AT226,3,19
2011,NUTS,2010,AT311,3,2130
2011,NUTS,2010,AT312,3,8654
2011,NUTS,2010,AT313,3,1064
2011,NUTS,2010,AT314,3,8948
2011,NUTS,2010,AT315,3,1593
2011,NUTS,2010,AT321,3,6101
2011,NUTS,2010,AT322,3,3812
2011,NUTS,2010,AT323,3,8237
2011,NUTS,2010,AT331,3,6920
2011,NUTS,2010,AT332,3,4625
2011,NUTS,2010,AT333,3,8450
2011,NUTS,2010,AT334,3,9751
2011,NUTS,2010,AT335,3,9617
2011,NUTS,2010,AT341,3,3132
2011,NUTS,2010,AT342,3,3743
2011,NUTS,2010,BE100,3,5001
2011,NUTS,2010,BE211,3,1364
2011,NUTS,2010,BE212,3,4766
2011,NUTS,2010,BE213,3,2181
2011,NUTS,2010,BE221,3,5462
2011,NUTS,2010,BE222,3,5368
2011,NUTS,2010,BE223,3,6794
2011,NUTS,2010,BE231,3,4878
2011,NUTS,2010,BE232,3,4713
2011,NUTS,2010,BE233,3,7834
2011,NUTS,2010,BE234,3,6265
2011,NUTS,2010,BE235,3,2539
2011,NUTS,2010,BE236,3,9296
2011,NUTS,2010,BE241,3,8307
2011,NUTS,2010,BE242,3,9266
2011,NUTS,2010,BE251,3,2143
2011,NUTS,2010,BE252,3,8906
2011,NUTS,2010,BE253,3,1218
2011,NUTS,2010,BE254,3,6124
2011,NUTS,2010,BE255,3,4501
2011,NUTS,2010,BE256,3,410
2011,NUTS,2010,BE257,3,7218
2011,NUTS,2010,BE258,3,1315
2011,NUTS,2010,BE310,3,3814
2011,NUTS,2010,BE321,3,8838
2011,NUTS,2010,BE322,3,1236
2011,NUTS,2010,BE323,3,48
2011,NUTS,2010,BE324,3,4688
2011,NUTS,2010,BE325,3,2172
2011,NUTS,2010,BE326,3,6554
2011,NUTS,2010,BE327,3,989
2011,NUTS,2010,BE331,3,556
2011,NUTS,2010,BE332,3,7440
2011,NUTS,2010,BE334,3,6577
2011,NUTS,2010,BE335,3,6497
2011,NUTS,2010,BE336,3,3533
2011,NUTS,2010,BE341,3,1515
2011,NUTS,2010,BE342,3,6996
2011,NUTS,2010,BE343,3,6738
2011,NUTS,2010,BE344,3,8894
2011,NUTS,2010,BE345,3,4925
2011,NUTS,2010,BE351,3,1387
2011,NUTS,2010,BE352,3,2600
2011,NUTS,2010,BE353,3,4973
2011,NUTS,2010,BG311,3,488
2011,NUTS,2010,BG312,3,6131
2011,NUTS,2010,BG313,3,9337
2011,NUTS,2010,BG314,3,672
2011,NUTS,2010,BG315,3,6571
2011,NUTS,2010,BG321,3,7912
2011,NUTS,2010,BG322,3,7574
2011,NUTS,2010,BG323,3,9535
2011,NUTS,2010,BG324,3,3968
2011,NUTS,2010,BG325,3,1956
2011,NUTS,2010,BG331,3,7
2011,NUTS,2010,BG332,3,9439
2011,NUTS,2010,BG333,3,2206
2011,NUTS,2010,BG334,3,2342
2011,NUTS,2010,BG341,3,1818
2011,NUTS,2010,BG342,3,5953
2011,NUTS,2010,BG343,3,4513
2011,NUTS,2010,BG344,3,2586
2011,NUTS,2010,BG411,3,8162
2011,NUTS,2010,BG412,3,2614
2011,NUTS,2010,BG413,3,5699
2011,NUTS,2010,BG414,3,2336
2011,NUTS,2010,BG415,3,2931
2011,NUTS,2010,BG421,3,2382
2011,NUTS,2010,BG422,3,4417
2011,NUTS,2010,BG423,3,9443
2011,NUTS,2010,BG424,3,3731
2011,NUTS,2010,BG425,3,9708
2011,NUTS,2010,CH011,3,9864
2011,NUTS,2010,CH012,3,2638
2011,NUTS,2010,CH013,3,5638
2011,NUTS,2010,CH021,3,3065
2011,NUTS,2010,CH022,3,960
2011,NUTS,2010,CH023,3,3350
2011,NUTS,2010,CH024,3,3592
2011,NUTS,2010,CH025,3,1327
2011,NUTS,2010,CH031,3,3270
2011,NUTS,2010,CH032,3,6934
2011,NUTS,2010,CH033,3,9992
2011,NUTS,2010,CH040,3,76
2011,NUTS,2010,CH051,3,5460
2011,NUTS,2010,CH052,3,151
2011,NUTS,2010,CH053,3,5970
2011,NUTS,2010,CH054,3,944
2011,NUTS,2010,CH055,3,2579
2011,NUTS,2010,CH056,3,8933
2011,NUTS,2010,CH057,3,8125
2011,NUTS,2010,CH061,3,3916
2011,NUTS,2010,CH062,3,4677
2011,NUTS,2010,CH063,3,3908
2011,NUTS,2010,CH064,3,1855
2011,NUTS,2010,CH065,3,2932
2011,NUTS,2010,CH066,3,916
2011,NUTS,2010,CH070,3,843
2011,NUTS,2010,CY000,3,8598
2011,NUTS,2010,CZ010,3,9620
2011,NUTS,2010,CZ020,3,3164
2011,NUTS,2010,CZ031,3,2436
2011,NUTS,2010,CZ032,3,2486
2011,NUTS,2010,CZ041,3,8522
2011,NUTS,2010,CZ042,3,4666
2011,NUTS,2010,CZ051,3,3272
2011,NUTS,2010,CZ052,3,6685
2011,NUTS,2010,CZ053,3,2257
2011,NUTS,2010,CZ063,3,5940
2011,NUTS,2010,CZ064,3,9201
2011,NUTS,2010,CZ071,3,6285
2011,NUTS,2010,CZ072,3,3912
2011,NUTS,2010,CZ080,3,8398
2011,NUTS,2010,DE111,3,997
2011,NUTS,2010,DE112,3,2517
2011,NUTS,2010,DE113,3,9372
2011,NUTS,2010,DE114,3,2089
2011,NUTS,2010,DE115,3,7017
2011,NUTS,2010,DE116,3,85
2011,NUTS,2010,DE117,3,3813
2011,NUTS,2010,DE118,3,2244
2011,NUTS,2010,DE119,3,8032
2011,NUTS,2010,DE11A,3,1240
2011,NUTS,2010,DE11B,3,8048
2011,NUTS,2010,DE11C,3,1853
2011,NUTS,2010,DE11D,3,7895
2011,NUTS,2010,DE121,3,5419
2011,NUTS,2010,DE122,3,7243
2011,NUTS,2010,DE123,3,3840
2011,NUTS,2010,DE124,3,116
2011,NUTS,2010,DE125,3,3933
2011,NUTS,2010,DE126,3,9237
2011,NUTS,2010,DE127,3,8855
2011,NUTS,2010,DE128,3,5470
2011,NUTS,2010,DE129,3,4168
2011,NUTS,2010,DE12A,3,9335
2011,NUTS,2010,DE12B,3,4600
2011,NUTS,2010,DE12C,3,9782
2011,NUTS,2010,DE131,3,6356
2011,NUTS,2010,DE132,3,9393
2011,NUTS,2010,DE133,3,3202
2011,NUTS,2010,DE134,3,1383
2011,NUTS,2010,DE135,3,6628
2011,NUTS,2010,DE136,3,3747
2011,NUTS,2010,DE137,3,3750
2011,NUTS,2010,DE138,3,3298
2011,NUTS,2010,DE139,3,8587
2011,NUTS,2010,DE13A,3,4307
2011,NUTS,2010,DE141,3,1775
2011,NUTS,2010,DE142,3,5038
2011,NUTS,2010,DE143,3,2082
2011,NUTS,2010,DE144,3,6072
2011,NUTS,2010,DE145,3,8646
2011,NUTS,2010,DE146,3,6020
2011,NUTS,2010,DE147,3,7929
2011,NUTS,2010,DE148,3,6642
2011,NUTS,2010,DE149,3,6378
2011,NUTS,2010,DE211,3,1776
2011,NUTS,2010,DE212,3,7950
2011,NUTS,2010,DE213,3,5142
2011,NUTS,2010,DE214,3,4387
2011,NUTS,2010,DE215,3,7971
2011,NUTS,2010,DE216,3,4144
2011,NUTS,2010,DE217,3,4230
2011,NUTS,2010,DE218,3,9783
2011,NUTS,2010,DE219,3,4175
