year,region_type,region_year_spec,region_id,region_level,agevu
2011,NUTS,2010,PL6,1,204
2011,NUTS,2010,PT1,1,596
2011,NUTS,2010,PT2,1,596
2011,NUTS,2010,PT3,1,189
2011,NUTS,2010,RO1,1,905
2011,NUTS,2010,RO2,1,127
2011,NUTS,2010,RO3,1,350
2011,NUTS,2010,RO4,1,103
2011,NUTS,2010,SE1,1,912
2011,NUTS,2010,SE2,1,691
2011,NUTS,2010,SE3,1,116
2011,NUTS,2010,SI0,1,694
2011,NUTS,2010,SK0,1,518
2011,NUTS,2010,TR1,1,782
2011,NUTS,2010,TR2,1,7
2011,NUTS,2010,TR3,1,28
2011,NUTS,2010,TR4,1,181
2011,NUTS,2010,TR5,1,260
2011,NUTS,2010,TR6,1,960
2011,NUTS,2010,TR7,1,836
2011,NUTS,2010,TR8,1,511
2011,NUTS,2010,TR9,1,688
2011,NUTS,2010,TRA,1,648
2011,NUTS,2010,TRB,1,611
2011,NUTS,2010,TRC,1,159
2011,NUTS,2010,UKC,1,402
2011,NUTS,2010,UKD,1,918
2011,NUTS,2010,UKE,1,359
2011,NUTS,2010,UKF,1,232
2011,NUTS,2010,UKG,1,471
2011,NUTS,2010,UKH,1,390
2011,NUTS,2010,UKI,1,934
2011,NUTS,2010,UKJ,1,592
2011,NUTS,2010,UKK,1,795
2011,NUTS,2010,UKL,1,992
2011,NUTS,2010,UKM,1,694
2011,NUTS,2010,UKN,1,759
2011,NUTS,2010,AT11,2,774
2011,NUTS,2010,AT12,2,937
2011,NUTS,2010,AT13,2,285
2011,NUTS,2010,AT21,2,92
2011,NUTS,2010,AT22,2,922
2011,NUTS,2010,AT31,2,254
2011,NUTS,2010,AT32,2,374
2011,NUTS,2010,AT33,2,394
2011,NUTS,2010,AT34,2,462
2011,NUTS,2010,BE10,2,833
2011,NUTS,2010,BE21,2,177
2011,NUTS,2010,BE22,2,543
2011,NUTS,2010,BE23,2,822
2011,NUTS,2010,BE24,2,28
2011,NUTS,2010,BE25,2,17
2011,NUTS,2010,BE31,2,878
2011,NUTS,2010,BE32,2,132
2011,NUTS,2010,BE33,2,200
2011,NUTS,2010,BE34,2,96
2011,NUTS,2010,BE35,2,942
2011,NUTS,2010,BG31,2,655
2011,NUTS,2010,BG32,2,708
2011,NUTS,2010,BG33,2,641
2011,NUTS,2010,BG34,2,258
2011,NUTS,2010,BG41,2,247
2011,NUTS,2010,BG42,2,12
2011,NUTS,2010,CH01,2,750
2011,NUTS,2010,CH02,2,579
2011,NUTS,2010,CH03,2,775
2011,NUTS,2010,CH04,2,206
2011,NUTS,2010,CH05,2,610
2011,NUTS,2010,CH06,2,850
2011,NUTS,2010,CH07,2,676
2011,NUTS,2010,CY00,2,266
2011,NUTS,2010,CZ01,2,486
2011,NUTS,2010,CZ02,2,346
2011,NUTS,2010,CZ03,2,678
2011,NUTS,2010,CZ04,2,382
2011,NUTS,2010,CZ05,2,844
2011,NUTS,2010,CZ06,2,382
2011,NUTS,2010,CZ07,2,137
2011,NUTS,2010,CZ08,2,585
2011,NUTS,2010,DE11,2,347
2011,NUTS,2010,DE12,2,460
2011,NUTS,2010,DE13,2,646
2011,NUTS,2010,DE14,2,599
2011,NUTS,2010,DE21,2,939
2011,NUTS,2010,DE22,2,840
2011,NUTS,2010,DE23,2,355
2011,NUTS,2010,DE24,2,43
2011,NUTS,2010,DE25,2,722
2011,NUTS,2010,DE26,2,804
2011,NUTS,2010,DE27,2,440
2011,NUTS,2010,DE30,2,378
2011,NUTS,2010,DE40,2,344
2011,NUTS,2010,DE50,2,545
2011,NUTS,2010,DE60,2,861
2011,NUTS,2010,DE71,2,767
2011,NUTS,2010,DE72,2,313
2011,NUTS,2010,DE73,2,315
2011,NUTS,2010,DE80,2,163
2011,NUTS,2010,DE91,2,894
2011,NUTS,2010,DE92,2,48
2011,NUTS,2010,DE93,2,315
2011,NUTS,2010,DE94,2,39
2011,NUTS,2010,DEA1,2,456
2011,NUTS,2010,DEA2,2,416
2011,NUTS,2010,DEA3,2,252
2011,NUTS,2010,DEA4,2,317
2011,NUTS,2010,DEA5,2,594
2011,NUTS,2010,DEB1,2,620
2011,NUTS,2010,DEB2,2,36
2011,NUTS,2010,DEB3,2,831
2011,NUTS,2010,DEC0,2,796
2011,NUTS,2010,DED2,2,601
2011,NUTS,2010,DED4,2,315
2011,NUTS,2010,DED5,2,555
2011,NUTS,2010,DEE0,2,658
2011,NUTS,2010,DEF0,2,961
2011,NUTS,2010,DEG0,2,95
2011,NUTS,2010,DK01,2,351
2011,NUTS,2010,DK02,2,38
2011,NUTS,2010,DK03,2,948
2011,NUTS,2010,DK04,2,986
2011,NUTS,2010,DK05,2,668
2011,NUTS,2010,EE00,2,712
2011,NUTS,2010,EL11,2,506
2011,NUTS,2010,EL12,2,523
2011,NUTS,2010,EL13,2,471
2011,NUTS,2010,EL14,2,126
2011,NUTS,2010,EL21,2,988
2011,NUTS,2010,EL22,2,354
2011,NUTS,2010,EL23,2,714
2011,NUTS,2010,EL24,2,153
2011,NUTS,2010,EL25,2,543
2011,NUTS,2010,EL30,2,476
2011,NUTS,2010,EL41,2,280
2011,NUTS,2010,EL42,2,942
2011,NUTS,2010,EL43,2,569
2011,NUTS,2010,ES11,2,638
2011,NUTS,2010,ES12,2,788
2011,NUTS,2010,ES13,2,290
2011,NUTS,2010,ES21,2,373
2011,NUTS,2010,ES22,2,183
2011,NUTS,2010,ES23,2,746
2011,NUTS,2010,ES24,2,490
2011,NUTS,2010,ES30,2,246
2011,NUTS,2010,ES41,2,868
2011,NUTS,2010,ES42,2,426
2011,NUTS,2010,ES43,2,41
2011,NUTS,2010,ES51,2,251
2011,NUTS,2010,ES52,2,116
2011,NUTS,2010,ES53,2,160
2011,NUTS,2010,ES61,2,784
2011,NUTS,2010,ES62,2,456
2011,NUTS,2010,ES63,2,192
2011,NUTS,2010,ES64,2,70
2011,NUTS,2010,ES70,2,275
2011,NUTS,2010,FI19,2,835
2011,NUTS,2010,FI1B,2,931
2011,NUTS,2010,FI1C,2,225
2011,NUTS,2010,FI1D,2,528
2011,NUTS,2010,FI20,2,290
2011,NUTS,2010,FR10,2,549
2011,NUTS,2010,FR21,2,802
2011,NUTS,2010,FR22,2,821
2011,NUTS,2010,FR23,2,753
2011,NUTS,2010,FR24,2,86
2011,NUTS,2010,FR25,2,61
2011,NUTS,2010,FR26,2,629
2011,NUTS,2010,FR30,2,2
2011,NUTS,2010,FR41,2,523
2011,NUTS,2010,FR42,2,913
2011,NUTS,2010,FR43,2,530
2011,NUTS,2010,FR51,2,399
2011,NUTS,2010,FR52,2,568
2011,NUTS,2010,FR53,2,631
2011,NUTS,2010,FR61,2,109
2011,NUTS,2010,FR62,2,409
2011,NUTS,2010,FR63,2,352
2011,NUTS,2010,FR71,2,860
2011,NUTS,2010,FR72,2,294
2011,NUTS,2010,FR81,2,722
2011,NUTS,2010,FR82,2,511
2011,NUTS,2010,FR83,2,942
2011,NUTS,2010,FR91,2,82
2011,NUTS,2010,FR92,2,33
2011,NUTS,2010,FR93,2,214
2011,NUTS,2010,FR94,2,106
2011,NUTS,2010,HR03,2,611
2011,NUTS,2010,HR04,2,969
2011,NUTS,2010,HU10,2,792
2011,NUTS,2010,HU21,2,111
2011,NUTS,2010,HU22,2,94
2011,NUTS,2010,HU23,2,785
2011,NUTS,2010,HU31,2,659
2011,NUTS,2010,HU32,2,592
2011,NUTS,2010,HU33,2,617
2011,NUTS,2010,IE01,2,946
2011,NUTS,2010,IE02,2,797
2011,NUTS,2010,IS00,2,894
2011,NUTS,2010,ITC1,2,811
2011,NUTS,2010,ITC2,2,211
2011,NUTS,2010,ITC3,2,612
2011,NUTS,2010,ITC4,2,371
2011,NUTS,2010,ITF1,2,292
2011,NUTS,2010,ITF2,2,690
2011,NUTS,2010,ITF3,2,568
2011,NUTS,2010,ITF4,2,406
2011,NUTS,2010,ITF5,2,584
2011,NUTS,2010,ITF6,2,458
2011,NUTS,2010,ITG1,2,642
2011,NUTS,2010,ITG2,2,557
2011,NUTS,2010,ITH1,2,122
2011,NUTS,2010,ITH2,2,712
2011,NUTS,2010,ITH3,2,827
2011,NUTS,2010,ITH4,2,620
2011,NUTS,2010,ITH5,2,393
2011,NUTS,2010,ITI1,2,55
2011,NUTS,2010,ITI2,2,744
2011,NUTS,2010,ITI3,2,507
2011,NUTS,2010,ITI4,2,101
2011,NUTS,2010,LI00,2,869
2011,NUTS,2010,LT00,2,759
2011,NUTS,2010,LU00,2,325
2011,NUTS,2010,LV00,2,847
2011,NUTS,2010,ME00,2,688
2011,NUTS,2010,MK00,2,377
2011,NUTS,2010,MT00,2,33
2011,NUTS,2010,NL11,2,133
2011,NUTS,2010,NL12,2,447
2011,NUTS,2010,NL13,2,131
2011,NUTS,2010,NL21,2,66
2011,NUTS,2010,NL22,2,337
2011,NUTS,2010,NL23,2,744
2011,NUTS,2010,NL31,2,398
2011,NUTS,2010,NL32,2,95
2011,NUTS,2010,NL33,2,365
2011,NUTS,2010,NL34,2,438
2011,NUTS,2010,NL41,2,701
2011,NUTS,2010,NL42,2,868
2011,NUTS,2010,NO01,2,265
2011,NUTS,2010,NO02,2,305
2011,NUTS,2010,NO03,2,445
2011,NUTS,2010,NO04,2,36
2011,NUTS,2010,NO05,2,255
2011,NUTS,2010,NO06,2,416
2011,NUTS,2010,NO07,2,364
2011,NUTS,2010,PL11,2,241
2011,NUTS,2010,PL12,2,369
2011,NUTS,2010,PL21,2,468
2011,NUTS,2010,PL22,2,653
2011,NUTS,2010,PL31,2,844
2011,NUTS,2010,PL32,2,714
2011,NUTS,2010,PL33,2,11
2011,NUTS,2010,PL34,2,531
2011,NUTS,2010,PL41,2,714
2011,NUTS,2010,PL42,2,626
2011,NUTS,2010,PL43,2,764
2011,NUTS,2010,PL51,2,648
2011,NUTS,2010,PL52,2,48
2011,NUTS,2010,PL61,2,922
2011,NUTS,2010,PL62,2,442
2011,NUTS,2010,PL63,2,50
2011,NUTS,2010,PT11,2,46
2011,NUTS,2010,PT15,2,735
2011,NUTS,2010,PT16,2,319
2011,NUTS,2010,PT17,2,22
2011,NUTS,2010,PT18,2,813
2011,NUTS,2010,PT20,2,278
2011,NUTS,2010,PT30,2,410
2011,NUTS,2010,RO11,2,581
2011,NUTS,2010,RO12,2,187
2011,NUTS,2010,RO21,2,59
2011,NUTS,2010,RO22,2,510
2011,NUTS,2010,RO31,2,324
2011,NUTS,2010,RO32,2,678
2011,NUTS,2010,RO41,2,363
2011,NUTS,2010,RO42,2,58
2011,NUTS,2010,SE11,2,963
2011,NUTS,2010,SE12,2,657
2011,NUTS,2010,SE21,2,49
2011,NUTS,2010,SE22,2,553
2011,NUTS,2010,SE23,2,877
2011,NUTS,2010,SE31,2,293
2011,NUTS,2010,SE32,2,235
2011,NUTS,2010,SE33,2,477
2011,NUTS,2010,SI01,2,352
2011,NUTS,2010,SI02,2,564
2011,NUTS,2010,SK01,2,344
2011,NUTS,2010,SK02,2,791
2011,NUTS,2010,SK03,2,403
2011,NUTS,2010,SK04,2,401
2011,NUTS,2010,TR10,2,357
2011,NUTS,2010,TR21,2,149
2011,NUTS,2010,TR22,2,501
2011,NUTS,2010,TR31,2,450
2011,NUTS,2010,TR32,2,112
2011,NUTS,2010,TR33,2,772
2011,NUTS,2010,TR41,2,10
2011,NUTS,2010,TR42,2,414
2011,NUTS,2010,TR51,2,462
2011,NUTS,2010,TR52,2,371
2011,NUTS,2010,TR61,2,569
2011,NUTS,2010,TR62,2,558
2011,NUTS,2010,TR63,2,431
2011,NUTS,2010,TR71,2,746
2011,NUTS,2010,TR72,2,305
2011,NUTS,2010,TR81,2,829
2011,NUTS,2010,TR82,2,954
2011,NUTS,2010,TR83,2,83
2011,NUTS,2010,TR90,2,617
2011,NUTS,2010,TRA1,2,634
2011,NUTS,2010,TRA2,2,940
2011,NUTS,2010,TRB1,2,761
2011,NUTS,2010,TRB2,2,348
2011,NUTS,2010,TRC1,2,290
2011,NUTS,2010,TRC2,2,943
2011,NUTS,2010,TRC3,2,350
2011,NUTS,2010,UKC1,2,752
2011,NUTS,2010,UKC2,2,810
2011,NUTS,2010,UKD1,2,341
2011,NUTS,2010,UKD3,2,391
2011,NUTS,2010,UKD4,2,765
2011,NUTS,2010,UKD6,2,815
2011,NUTS,2010,UKD7,2,935
2011,NUTS,2010,UKE1,2,823
2011,NUTS,2010,UKE2,2,241
2011,NUTS,2010,UKE3,2,245
2011,NUTS,2010,UKE4,2,574
2011,NUTS,2010,UKF1,2,703
2011,NUTS,2010,UKF2,2,961
2011,NUTS,2010,UKF3,2,38
2011,NUTS,2010,UKG1,2,37
2011,NUTS,2010,UKG2,2,437
2011,NUTS,2010,UKG3,2,309
2011,NUTS,2010,UKH1,2,193
2011,NUTS,2010,UKH2,2,759
2011,NUTS,2010,UKH3,2,9
2011,NUTS,2010,UKI1,2,599
2011,NUTS,2010,UKI2,2,771
2011,NUTS,2010,UKJ1,2,405
2011,NUTS,2010,UKJ2,2,381
2011,NUTS,2010,UKJ3,2,165
2011,NUTS,2010,UKJ4,2,107
2011,NUTS,2010,UKK1,2,568
2011,NUTS,2010,UKK2,2,700
2011,NUTS,2010,UKK3,2,658
2011,NUTS,2010,UKK4,2,485
2011,NUTS,2010,UKL1,2,923
2011,NUTS,2010,UKL2,2,858
2011,NUTS,2010,UKM2,2,240
2011,NUTS,2010,UKM3,2,23
2011,NUTS,2010,UKM5,2,356
2011,NUTS,2010,UKM6,2,263
2011,NUTS,2010,UKN0,2,429
2011,NUTS,2010,AT111,3,555
2011,NUTS,2010,AT112,3,290
2011,NUTS,2010,AT113,3,204
2011,NUTS,2010,AT121,3,286
2011,NUTS,2010,AT122,3,812
2011,NUTS,2010,AT123,3,337
2011,NUTS,2010,AT124,3,162
2011,NUTS,2010,AT125,3,224
2011,NUTS,2010,AT126,3,898
2011,NUTS,2010,AT127,3,699
2011,NUTS,2010,AT130,3,597
2011,NUTS,2010,AT211,3,316
2011,NUTS,2010,AT212,3,281
2011,NUTS,2010,AT213,3,710
2011,NUTS,2010,AT221,3,705
2011,NUTS,2010,AT222,3,556
2011,NUTS,2010,AT223,3,754
2011,NUTS,2010,AT224,3,407
2011,NUTS,2010,AT225,3,887
2011,NUTS,2010,AT226,3,55
2011,NUTS,2010,AT311,3,232
2011,NUTS,2010,AT312,3,139
2011,NUTS,2010,AT313,3,726
2011,NUTS,2010,AT314,3,26
2011,NUTS,2010,AT315,3,490
2011,NUTS,2010,AT321,3,21
2011,NUTS,2010,AT322,3,189
2011,NUTS,2010,AT323,3,806
2011,NUTS,2010,AT331,3,981
2011,NUTS,2010,AT332,3,651
2011,NUTS,2010,AT333,3,833
2011,NUTS,2010,AT334,3,380
2011,NUTS,2010,AT335,3,218
2011,NUTS,2010,AT341,3,0
2011,NUTS,2010,AT342,3,222
2011,NUTS,2010,BE100,3,900
2011,NUTS,2010,BE211,3,54
2011,NUTS,2010,BE212,3,896
2011,NUTS,2010,BE213,3,399
2011,NUTS,2010,BE221,3,380
2011,NUTS,2010,BE222,3,900
2011,NUTS,2010,BE223,3,686
2011,NUTS,2010,BE231,3,589
2011,NUTS,2010,BE232,3,102
2011,NUTS,2010,BE233,3,465
2011,NUTS,2010,BE234,3,82
2011,NUTS,2010,BE235,3,119
2011,NUTS,2010,BE236,3,47
2011,NUTS,2010,BE241,3,691
2011,NUTS,2010,BE242,3,262
2011,NUTS,2010,BE251,3,376
2011,NUTS,2010,BE252,3,599
2011,NUTS,2010,BE253,3,893
2011,NUTS,2010,BE254,3,817
2011,NUTS,2010,BE255,3,771
2011,NUTS,2010,BE256,3,862
2011,NUTS,2010,BE257,3,881
2011,NUTS,2010,BE258,3,116
2011,NUTS,2010,BE310,3,589
2011,NUTS,2010,BE321,3,503
2011,NUTS,2010,BE322,3,382
2011,NUTS,2010,BE323,3,636
2011,NUTS,2010,BE324,3,944
2011,NUTS,2010,BE325,3,321
2011,NUTS,2010,BE326,3,177
2011,NUTS,2010,BE327,3,26
2011,NUTS,2010,BE331,3,752
2011,NUTS,2010,BE332,3,525
2011,NUTS,2010,BE334,3,454
2011,NUTS,2010,BE335,3,941
2011,NUTS,2010,BE336,3,496
2011,NUTS,2010,BE341,3,82
2011,NUTS,2010,BE342,3,3
2011,NUTS,2010,BE343,3,42
2011,NUTS,2010,BE344,3,835
2011,NUTS,2010,BE345,3,759
2011,NUTS,2010,BE351,3,346
2011,NUTS,2010,BE352,3,78
2011,NUTS,2010,BE353,3,344
2011,NUTS,2010,BG311,3,449
2011,NUTS,2010,BG312,3,668
2011,NUTS,2010,BG313,3,560
2011,NUTS,2010,BG314,3,367
2011,NUTS,2010,BG315,3,995
2011,NUTS,2010,BG321,3,212
2011,NUTS,2010,BG322,3,94
2011,NUTS,2010,BG323,3,814
2011,NUTS,2010,BG324,3,30
2011,NUTS,2010,BG325,3,131
2011,NUTS,2010,BG331,3,88
2011,NUTS,2010,BG332,3,821
2011,NUTS,2010,BG333,3,107
2011,NUTS,2010,BG334,3,421
2011,NUTS,2010,BG341,3,387
2011,NUTS,2010,BG342,3,366
2011,NUTS,2010,BG343,3,519
2011,NUTS,2010,BG344,3,579
2011,NUTS,2010,BG411,3,995
2011,NUTS,2010,BG412,3,370
2011,NUTS,2010,BG413,3,379
2011,NUTS,2010,BG414,3,146
2011,NUTS,2010,BG415,3,720
2011,NUTS,2010,BG421,3,296
2011,NUTS,2010,BG422,3,878
2011,NUTS,2010,BG423,3,934
2011,NUTS,2010,BG424,3,7
2011,NUTS,2010,BG425,3,481
2011,NUTS,2010,CH011,3,85
2011,NUTS,2010,CH012,3,226
2011,NUTS,2010,CH013,3,415
2011,NUTS,2010,CH021,3,20
2011,NUTS,2010,CH022,3,198
2011,NUTS,2010,CH023,3,169
2011,NUTS,2010,CH024,3,430
2011,NUTS,2010,CH025,3,651
2011,NUTS,2010,CH031,3,826
2011,NUTS,2010,CH032,3,772
2011,NUTS,2010,CH033,3,265
2011,NUTS,2010,CH040,3,719
2011,NUTS,2010,CH051,3,440
2011,NUTS,2010,CH052,3,456
2011,NUTS,2010,CH053,3,487
2011,NUTS,2010,CH054,3,633
2011,NUTS,2010,CH055,3,897
2011,NUTS,2010,CH056,3,248
2011,NUTS,2010,CH057,3,180
2011,NUTS,2010,CH061,3,536
2011,NUTS,2010,CH062,3,672
2011,NUTS,2010,CH063,3,86
2011,NUTS,2010,CH064,3,984
2011,NUTS,2010,CH065,3,611
2011,NUTS,2010,CH066,3,207
2011,NUTS,2010,CH070,3,428
2011,NUTS,2010,CY000,3,969
2011,NUTS,2010,CZ010,3,774
2011,NUTS,2010,CZ020,3,531
2011,NUTS,2010,CZ031,3,36
2011,NUTS,2010,CZ032,3,629
2011,NUTS,2010,CZ041,3,878
2011,NUTS,2010,CZ042,3,73
2011,NUTS,2010,CZ051,3,865
2011,NUTS,2010,CZ052,3,355
2011,NUTS,2010,CZ053,3,897
2011,NUTS,2010,CZ063,3,947
2011,NUTS,2010,CZ064,3,646
2011,NUTS,2010,CZ071,3,441
2011,NUTS,2010,CZ072,3,997
2011,NUTS,2010,CZ080,3,272
2011,NUTS,2010,DE111,3,656
2011,NUTS,2010,DE112,3,395
2011,NUTS,2010,DE113,3,923
2011,NUTS,2010,DE114,3,116
2011,NUTS,2010,DE115,3,829
2011,NUTS,2010,DE116,3,546
2011,NUTS,2010,DE117,3,363
2011,NUTS,2010,DE118,3,349
2011,NUTS,2010,DE119,3,590
2011,NUTS,2010,DE11A,3,409
2011,NUTS,2010,DE11B,3,839
2011,NUTS,2010,DE11C,3,622
2011,NUTS,2010,DE11D,3,50
2011,NUTS,2010,DE121,3,450
2011,NUTS,2010,DE122,3,195
2011,NUTS,2010,DE123,3,476
2011,NUTS,2010,DE124,3,573
2011,NUTS,2010,DE125,3,611
2011,NUTS,2010,DE126,3,963
2011,NUTS,2010,DE127,3,916
2011,NUTS,2010,DE128,3,891
2011,NUTS,2010,DE129,3,509
2011,NUTS,2010,DE12A,3,598
2011,NUTS,2010,DE12B,3,63
2011,NUTS,2010,DE12C,3,713
2011,NUTS,2010,DE131,3,913
2011,NUTS,2010,DE132,3,640
2011,NUTS,2010,DE133,3,312
2011,NUTS,2010,DE134,3,217
2011,NUTS,2010,DE135,3,102
2011,NUTS,2010,DE136,3,421
2011,NUTS,2010,DE137,3,924
2011,NUTS,2010,DE138,3,443
2011,NUTS,2010,DE139,3,323
2011,NUTS,2010,DE13A,3,501
2011,NUTS,2010,DE141,3,870
2011,NUTS,2010,DE142,3,743
2011,NUTS,2010,DE143,3,761
2011,NUTS,2010,DE144,3,269
2011,NUTS,2010,DE145,3,115
2011,NUTS,2010,DE146,3,547
2011,NUTS,2010,DE147,3,768
2011,NUTS,2010,DE148,3,602
2011,NUTS,2010,DE149,3,105
2011,NUTS,2010,DE211,3,68
2011,NUTS,2010,DE212,3,68
2011,NUTS,2010,DE213,3,439
2011,NUTS,2010,DE214,3,861
2011,NUTS,2010,DE215,3,178
2011,NUTS,2010,DE216,3,400
2011,NUTS,2010,DE217,3,603
2011,NUTS,2010,DE218,3,412
2011,NUTS,2010,DE219,3,600
2011,NUTS,2010,DE21A,3,418
2011,NUTS,2010,DE21B,3,105
2011,NUTS,2010,DE21C,3,675
2011,NUTS,2010,DE21D,3,130
2011,NUTS,2010,DE21E,3,42
2011,NUTS,2010,DE21F,3,178
2011,NUTS,2010,DE21G,3,527
2011,NUTS,2010,DE21H,3,901
2011,NUTS,2010,DE21I,3,84
2011,NUTS,2010,DE21J,3,103
2011,NUTS,2010,DE21K,3,918
2011,NUTS,2010,DE21L,3,192
2011,NUTS,2010,DE21M,3,795
2011,NUTS,2010,DE21N,3,712
2011,NUTS,2010,DE221,3,876
2011,NUTS,2010,DE222,3,151
2011,NUTS,2010,DE223,3,621
2011,NUTS,2010,DE224,3,195
2011,NUTS,2010,DE225,3,430
2011,NUTS,2010,DE226,3,93
2011,NUTS,2010,DE227,3,146
2011,NUTS,2010,DE228,3,885
2011,NUTS,2010,DE229,3,996
2011,NUTS,2010,DE22A,3,708
2011,NUTS,2010,DE22B,3,228
2011,NUTS,2010,DE22C,3,385
2011,NUTS,2010,DE231,3,924
2011,NUTS,2010,DE232,3,14
2011,NUTS,2010,DE233,3,897
2011,NUTS,2010,DE234,3,473
2011,NUTS,2010,DE235,3,315
2011,NUTS,2010,DE236,3,254
2011,NUTS,2010,DE237,3,284
2011,NUTS,2010,DE238,3,925
2011,NUTS,2010,DE239,3,684
2011,NUTS,2010,DE23A,3,745
2011,NUTS,2010,DE241,3,734
2011,NUTS,2010,DE242,3,386
2011,NUTS,2010,DE243,3,845
2011,NUTS,2010,DE244,3,13
2011,NUTS,2010,DE245,3,288
2011,NUTS,2010,DE246,3,730
2011,NUTS,2010,DE247,3,534
2011,NUTS,2010,DE248,3,235
2011,NUTS,2010,DE249,3,813
2011,NUTS,2010,DE24A,3,339
2011,NUTS,2010,DE24B,3,910
2011,NUTS,2010,DE24C,3,3
2011,NUTS,2010,DE24D,3,25
2011,NUTS,2010,DE251,3,146
2011,NUTS,2010,DE252,3,402
2011,NUTS,2010,DE253,3,548
2011,NUTS,2010,DE254,3,784
2011,NUTS,2010,DE255,3,499
2011,NUTS,2010,DE256,3,942
2011,NUTS,2010,DE257,3,497
2011,NUTS,2010,DE258,3,804
2011,NUTS,2010,DE259,3,858
2011,NUTS,2010,DE25A,3,636
2011,NUTS,2010,DE25B,3,490
2011,NUTS,2010,DE25C,3,393
2011,NUTS,2010,DE261,3,117
2011,NUTS,2010,DE262,3,285
2011,NUTS,2010,DE263,3,205
2011,NUTS,2010,DE264,3,616
2011,NUTS,2010,DE265,3,432
2011,NUTS,2010,DE266,3,964
2011,NUTS,2010,DE267,3,714
2011,NUTS,2010,DE268,3,879
2011,NUTS,2010,DE269,3,38
2011,NUTS,2010,DE26A,3,237
2011,NUTS,2010,DE26B,3,775
2011,NUTS,2010,DE26C,3,26
2011,NUTS,2010,DE271,3,419
2011,NUTS,2010,DE272,3,983
2011,NUTS,2010,DE273,3,152
2011,NUTS,2010,DE274,3,713
2011,NUTS,2010,DE275,3,376
2011,NUTS,2010,DE276,3,549
2011,NUTS,2010,DE277,3,609
2011,NUTS,2010,DE278,3,825
2011,NUTS,2010,DE279,3,260
2011,NUTS,2010,DE27A,3,80
2011,NUTS,2010,DE27B,3,572
2011,NUTS,2010,DE27C,3,827
2011,NUTS,2010,DE27D,3,607
2011,NUTS,2010,DE27E,3,476
2011,NUTS,2010,DE300,3,867
2011,NUTS,2010,DE401,3,194
2011,NUTS,2010,DE402,3,141
2011,NUTS,2010,DE403,3,559
2011,NUTS,2010,DE404,3,895
2011,NUTS,2010,DE405,3,983
2011,NUTS,2010,DE406,3,131
2011,NUTS,2010,DE407,3,135
2011,NUTS,2010,DE408,3,655
2011,NUTS,2010,DE409,3,160
2011,NUTS,2010,DE40A,3,453
2011,NUTS,2010,DE40B,3,477
2011,NUTS,2010,DE40C,3,611
2011,NUTS,2010,DE40D,3,819
2011,NUTS,2010,DE40E,3,526
2011,NUTS,2010,DE40F,3,629
2011,NUTS,2010,DE40G,3,706
2011,NUTS,2010,DE40H,3,940
2011,NUTS,2010,DE40I,3,582
2011,NUTS,2010,DE501,3,427
2011,NUTS,2010,DE502,3,17
2011,NUTS,2010,DE600,3,305
2011,NUTS,2010,DE711,3,131
2011,NUTS,2010,DE712,3,326
2011,NUTS,2010,DE713,3,16
2011,NUTS,2010,DE714,3,571
2011,NUTS,2010,DE715,3,515
2011,NUTS,2010,DE716,3,299
2011,NUTS,2010,DE717,3,448
2011,NUTS,2010,DE718,3,534
2011,NUTS,2010,DE719,3,340
2011,NUTS,2010,DE71A,3,148
2011,NUTS,2010,DE71B,3,407
2011,NUTS,2010,DE71C,3,640
2011,NUTS,2010,DE71D,3,546
2011,NUTS,2010,DE71E,3,651
2011,NUTS,2010,DE721,3,338
2011,NUTS,2010,DE722,3,485
2011,NUTS,2010,DE723,3,678
2011,NUTS,2010,DE724,3,728
2011,NUTS,2010,DE725,3,944
2011,NUTS,2010,DE731,3,380
2011,NUTS,2010,DE732,3,932
2011,NUTS,2010,DE733,3,387
2011,NUTS,2010,DE734,3,630
2011,NUTS,2010,DE735,3,190
2011,NUTS,2010,DE736,3,651
2011,NUTS,2010,DE737,3,291
2011,NUTS,2010,DE801,3,204
2011,NUTS,2010,DE802,3,865
2011,NUTS,2010,DE803,3,790
2011,NUTS,2010,DE804,3,723
2011,NUTS,2010,DE805,3,433
2011,NUTS,2010,DE806,3,77
2011,NUTS,2010,DE807,3,143
2011,NUTS,2010,DE808,3,513
2011,NUTS,2010,DE809,3,641
2011,NUTS,2010,DE80A,3,510
2011,NUTS,2010,DE80B,3,863
2011,NUTS,2010,DE80C,3,747
2011,NUTS,2010,DE80D,3,39
2011,NUTS,2010,DE80E,3,70
2011,NUTS,2010,DE80F,3,742
2011,NUTS,2010,DE80G,3,843
2011,NUTS,2010,DE80H,3,517
2011,NUTS,2010,DE80I,3,626
2011,NUTS,2010,DE911,3,255
2011,NUTS,2010,DE912,3,562
2011,NUTS,2010,DE913,3,923
2011,NUTS,2010,DE914,3,456
2011,NUTS,2010,DE915,3,226
2011,NUTS,2010,DE916,3,515
2011,NUTS,2010,DE917,3,985
2011,NUTS,2010,DE918,3,996
2011,NUTS,2010,DE919,3,548
2011,NUTS,2010,DE91A,3,211
2011,NUTS,2010,DE91B,3,320
2011,NUTS,2010,DE922,3,246
2011,NUTS,2010,DE923,3,508
2011,NUTS,2010,DE925,3,831
2011,NUTS,2010,DE926,3,698
2011,NUTS,2010,DE927,3,570
2011,NUTS,2010,DE928,3,934
2011,NUTS,2010,DE929,3,280
2011,NUTS,2010,DE931,3,811
