year,region_type,region_year_spec,region_id,region_level,utota
2010,NUTS,2010,UKD11,3,91651574
2010,NUTS,2010,UKD12,3,76649823
2010,NUTS,2010,UKD31,3,19130184
2010,NUTS,2010,UKD32,3,75218974
2010,NUTS,2010,UKD41,3,90717598
2010,NUTS,2010,UKD42,3,68948384
2010,NUTS,2010,UKD43,3,7745603
2010,NUTS,2010,UKD61,3,3975183
2010,NUTS,2010,UKD62,3,46193740
2010,NUTS,2010,UKD63,3,33806529
2010,NUTS,2010,UKD71,3,60938977
2010,NUTS,2010,UKD72,3,88837822
2010,NUTS,2010,UKD73,3,77446632
2010,NUTS,2010,UKD74,3,99064345
2010,NUTS,2010,UKE11,3,95231446
2010,NUTS,2010,UKE12,3,11650984
2010,NUTS,2010,UKE13,3,20742092
2010,NUTS,2010,UKE21,3,51694498
2010,NUTS,2010,UKE22,3,9640691
2010,NUTS,2010,UKE31,3,51041480
2010,NUTS,2010,UKE32,3,68808995
2010,NUTS,2010,UKE41,3,40898939
2010,NUTS,2010,UKE42,3,75591271
2010,NUTS,2010,UKE44,3,79337158
2010,NUTS,2010,UKE45,3,37664752
2010,NUTS,2010,UKF11,3,58592781
2010,NUTS,2010,UKF12,3,22169531
2010,NUTS,2010,UKF13,3,8574179
2010,NUTS,2010,UKF14,3,35157573
2010,NUTS,2010,UKF15,3,49869749
2010,NUTS,2010,UKF16,3,19118155
2010,NUTS,2010,UKF21,3,45501318
2010,NUTS,2010,UKF22,3,2769770
2010,NUTS,2010,UKF24,3,31563110
2010,NUTS,2010,UKF25,3,20942421
2010,NUTS,2010,UKF30,3,33973177
2010,NUTS,2010,UKG11,3,56458193
2010,NUTS,2010,UKG12,3,1114576
2010,NUTS,2010,UKG13,3,15260705
2010,NUTS,2010,UKG21,3,66589715
2010,NUTS,2010,UKG22,3,92451449
2010,NUTS,2010,UKG23,3,62789564
2010,NUTS,2010,UKG24,3,95202019
2010,NUTS,2010,UKG31,3,81939306
2010,NUTS,2010,UKG32,3,38788368
2010,NUTS,2010,UKG33,3,50859231
2010,NUTS,2010,UKG36,3,765454
2010,NUTS,2010,UKG37,3,95485771
2010,NUTS,2010,UKG38,3,4482011
2010,NUTS,2010,UKG39,3,2997515
2010,NUTS,2010,UKH11,3,15537878
2010,NUTS,2010,UKH12,3,63381672
2010,NUTS,2010,UKH13,3,13691702
2010,NUTS,2010,UKH14,3,91808479
2010,NUTS,2010,UKH21,3,59593923
2010,NUTS,2010,UKH23,3,55714484
2010,NUTS,2010,UKH24,3,29543689
2010,NUTS,2010,UKH25,3,71847707
2010,NUTS,2010,UKH31,3,31629955
2010,NUTS,2010,UKH32,3,28830272
2010,NUTS,2010,UKH33,3,78971607
2010,NUTS,2010,UKI11,3,19024595
2010,NUTS,2010,UKI12,3,52693282
2010,NUTS,2010,UKI21,3,28555043
2010,NUTS,2010,UKI22,3,98440191
2010,NUTS,2010,UKI23,3,96405273
2010,NUTS,2010,UKJ11,3,3977650
2010,NUTS,2010,UKJ12,3,35658073
2010,NUTS,2010,UKJ13,3,97518725
2010,NUTS,2010,UKJ14,3,37461938
2010,NUTS,2010,UKJ21,3,85734801
2010,NUTS,2010,UKJ22,3,8265551
2010,NUTS,2010,UKJ23,3,87383346
2010,NUTS,2010,UKJ24,3,19808313
2010,NUTS,2010,UKJ31,3,42441552
2010,NUTS,2010,UKJ32,3,67891048
2010,NUTS,2010,UKJ33,3,38471944
2010,NUTS,2010,UKJ34,3,21920338
2010,NUTS,2010,UKJ41,3,96376239
2010,NUTS,2010,UKJ42,3,21803759
2010,NUTS,2010,UKK11,3,95551790
2010,NUTS,2010,UKK12,3,88821288
2010,NUTS,2010,UKK13,3,37061032
2010,NUTS,2010,UKK14,3,65341308
2010,NUTS,2010,UKK15,3,52569278
2010,NUTS,2010,UKK21,3,94174579
2010,NUTS,2010,UKK22,3,89118500
2010,NUTS,2010,UKK23,3,29679688
2010,NUTS,2010,UKK30,3,88085717
2010,NUTS,2010,UKK41,3,94227860
2010,NUTS,2010,UKK42,3,40416975
2010,NUTS,2010,UKK43,3,26092606
2010,NUTS,2010,UKL11,3,58131714
2010,NUTS,2010,UKL12,3,2349473
2010,NUTS,2010,UKL13,3,4491386
2010,NUTS,2010,UKL14,3,74081185
2010,NUTS,2010,UKL15,3,60874663
2010,NUTS,2010,UKL16,3,17263513
2010,NUTS,2010,UKL17,3,96272237
2010,NUTS,2010,UKL18,3,78274497
2010,NUTS,2010,UKL21,3,44168575
2010,NUTS,2010,UKL22,3,45014704
2010,NUTS,2010,UKL23,3,39592132
2010,NUTS,2010,UKL24,3,19063368
2010,NUTS,2010,UKM21,3,98214391
2010,NUTS,2010,UKM22,3,20803649
2010,NUTS,2010,UKM23,3,99488329
2010,NUTS,2010,UKM24,3,25910225
2010,NUTS,2010,UKM25,3,84138377
2010,NUTS,2010,UKM26,3,46718982
2010,NUTS,2010,UKM27,3,32381036
2010,NUTS,2010,UKM28,3,45640313
2010,NUTS,2010,UKM31,3,93748725
2010,NUTS,2010,UKM32,3,80287202
2010,NUTS,2010,UKM33,3,55514904
2010,NUTS,2010,UKM34,3,71216134
2010,NUTS,2010,UKM35,3,33115789
2010,NUTS,2010,UKM36,3,2567223
2010,NUTS,2010,UKM37,3,2575843
2010,NUTS,2010,UKM38,3,64154270
2010,NUTS,2010,UKM50,3,63089340
2010,NUTS,2010,UKM61,3,73888397
2010,NUTS,2010,UKM62,3,70902853
2010,NUTS,2010,UKM63,3,43487163
2010,NUTS,2010,UKM64,3,95606162
2010,NUTS,2010,UKM65,3,69696330
2010,NUTS,2010,UKM66,3,99954033
2010,NUTS,2010,UKN01,3,9927818
2010,NUTS,2010,UKN02,3,35508054
2010,NUTS,2010,UKN03,3,86539956
2010,NUTS,2010,UKN04,3,20115620
2010,NUTS,2010,UKN05,3,64879630
2011,NUTS,2010,AT,0,20343204
2011,NUTS,2010,BE,0,38979310
2011,NUTS,2010,BG,0,81894445
2011,NUTS,2010,CH,0,82742283
2011,NUTS,2010,CY,0,80394409
2011,NUTS,2010,CZ,0,57656024
2011,NUTS,2010,DE,0,73913549
2011,NUTS,2010,DK,0,76751329
2011,NUTS,2010,EE,0,17866098
2011,NUTS,2010,EL,0,85546958
2011,NUTS,2010,ES,0,25487326
2011,NUTS,2010,FI,0,94763077
2011,NUTS,2010,FR,0,80678343
2011,NUTS,2010,HR,0,9229077
2011,NUTS,2010,HU,0,23344510
2011,NUTS,2010,IE,0,85772788
2011,NUTS,2010,IS,0,97207203
2011,NUTS,2010,IT,0,33901044
2011,NUTS,2010,LI,0,31022475
2011,NUTS,2010,LT,0,81009163
2011,NUTS,2010,LU,0,86657045
2011,NUTS,2010,LV,0,59251810
2011,NUTS,2010,ME,0,33277721
2011,NUTS,2010,MK,0,45594371
2011,NUTS,2010,MT,0,15509549
2011,NUTS,2010,NL,0,37585732
2011,NUTS,2010,NO,0,86856104
2011,NUTS,2010,PL,0,77371493
2011,NUTS,2010,PT,0,45872780
2011,NUTS,2010,RO,0,42969774
2011,NUTS,2010,SE,0,35304517
2011,NUTS,2010,SI,0,24535695
2011,NUTS,2010,SK,0,52797425
2011,NUTS,2010,TR,0,67765753
2011,NUTS,2010,UK,0,15257150
2011,NUTS,2010,AT1,1,52050703
2011,NUTS,2010,AT2,1,91609421
2011,NUTS,2010,AT3,1,16682988
2011,NUTS,2010,BE1,1,81530178
2011,NUTS,2010,BE2,1,13218430
2011,NUTS,2010,BE3,1,42207004
2011,NUTS,2010,BG3,1,23964944
2011,NUTS,2010,BG4,1,59109410
2011,NUTS,2010,CH0,1,569889
2011,NUTS,2010,CY0,1,36880633
2011,NUTS,2010,CZ0,1,30466553
2011,NUTS,2010,DE1,1,42916139
2011,NUTS,2010,DE2,1,15027537
2011,NUTS,2010,DE3,1,48798559
2011,NUTS,2010,DE4,1,95815633
2011,NUTS,2010,DE5,1,31643166
2011,NUTS,2010,DE6,1,62045873
2011,NUTS,2010,DE7,1,58435918
2011,NUTS,2010,DE8,1,39777651
2011,NUTS,2010,DE9,1,5643299
2011,NUTS,2010,DEA,1,334958
2011,NUTS,2010,DEB,1,62613661
2011,NUTS,2010,DEC,1,65406631
2011,NUTS,2010,DED,1,20277136
2011,NUTS,2010,DEE,1,6225108
2011,NUTS,2010,DEF,1,925992
2011,NUTS,2010,DEG,1,37104461
2011,NUTS,2010,DK0,1,85044440
2011,NUTS,2010,EE0,1,53679985
2011,NUTS,2010,EL1,1,18590933
2011,NUTS,2010,EL2,1,9375815
2011,NUTS,2010,EL3,1,45483642
2011,NUTS,2010,EL4,1,61819810
2011,NUTS,2010,ES1,1,97443305
2011,NUTS,2010,ES2,1,87576831
2011,NUTS,2010,ES3,1,47897020
2011,NUTS,2010,ES4,1,8347557
2011,NUTS,2010,ES5,1,80781049
2011,NUTS,2010,ES6,1,49671412
2011,NUTS,2010,ES7,1,15972428
2011,NUTS,2010,FI1,1,73357123
2011,NUTS,2010,FI2,1,69296130
2011,NUTS,2010,FR1,1,28536548
2011,NUTS,2010,FR2,1,5646512
2011,NUTS,2010,FR3,1,26179924
2011,NUTS,2010,FR4,1,88602772
2011,NUTS,2010,FR5,1,63030536
2011,NUTS,2010,FR6,1,37631178
2011,NUTS,2010,FR7,1,2995112
2011,NUTS,2010,FR8,1,39603953
2011,NUTS,2010,FR9,1,59579532
2011,NUTS,2010,HR0,1,37222015
2011,NUTS,2010,HU1,1,29783396
2011,NUTS,2010,HU2,1,3529496
2011,NUTS,2010,HU3,1,85358397
2011,NUTS,2010,IE0,1,26491440
2011,NUTS,2010,IS0,1,91707022
2011,NUTS,2010,ITC,1,82280119
2011,NUTS,2010,ITF,1,63366950
2011,NUTS,2010,ITG,1,52854159
2011,NUTS,2010,ITH,1,72768426
2011,NUTS,2010,ITI,1,7690329
2011,NUTS,2010,LI0,1,16390690
2011,NUTS,2010,LT0,1,25113917
2011,NUTS,2010,LU0,1,98294433
2011,NUTS,2010,LV0,1,86076181
2011,NUTS,2010,ME0,1,97030382
2011,NUTS,2010,MK0,1,55685993
2011,NUTS,2010,MT0,1,28357363
2011,NUTS,2010,NL1,1,77271521
2011,NUTS,2010,NL2,1,53058716
2011,NUTS,2010,NL3,1,57526853
2011,NUTS,2010,NL4,1,6596294
2011,NUTS,2010,NO0,1,71476898
2011,NUTS,2010,N_A,1,37864128
2011,NUTS,2010,PL1,1,76610168
2011,NUTS,2010,PL2,1,25965588
2011,NUTS,2010,PL3,1,24003690
2011,NUTS,2010,PL4,1,95167097
2011,NUTS,2010,PL5,1,33927244
2011,NUTS,2010,PL6,1,81299357
2011,NUTS,2010,PT1,1,22234510
2011,NUTS,2010,PT2,1,87843874
2011,NUTS,2010,PT3,1,19452020
2011,NUTS,2010,RO1,1,21198051
2011,NUTS,2010,RO2,1,38656197
2011,NUTS,2010,RO3,1,83823233
2011,NUTS,2010,RO4,1,57663391
2011,NUTS,2010,SE1,1,50927773
2011,NUTS,2010,SE2,1,10721615
2011,NUTS,2010,SE3,1,72206520
2011,NUTS,2010,SI0,1,97399566
2011,NUTS,2010,SK0,1,32448357
2011,NUTS,2010,TR1,1,24228284
2011,NUTS,2010,TR2,1,94780965
2011,NUTS,2010,TR3,1,3505269
2011,NUTS,2010,TR4,1,95778914
2011,NUTS,2010,TR5,1,72008454
2011,NUTS,2010,TR6,1,29898240
2011,NUTS,2010,TR7,1,12744580
2011,NUTS,2010,TR8,1,87342968
2011,NUTS,2010,TR9,1,85091131
2011,NUTS,2010,TRA,1,13717831
2011,NUTS,2010,TRB,1,37000219
2011,NUTS,2010,TRC,1,71612253
2011,NUTS,2010,UKC,1,56818152
2011,NUTS,2010,UKD,1,33047702
2011,NUTS,2010,UKE,1,18791000
2011,NUTS,2010,UKF,1,27248053
2011,NUTS,2010,UKG,1,60023737
2011,NUTS,2010,UKH,1,48327037
2011,NUTS,2010,UKI,1,33698932
2011,NUTS,2010,UKJ,1,83919483
2011,NUTS,2010,UKK,1,90648961
2011,NUTS,2010,UKL,1,35495858
2011,NUTS,2010,UKM,1,71293873
2011,NUTS,2010,UKN,1,28811610
2011,NUTS,2010,AT11,2,48101285
2011,NUTS,2010,AT12,2,49051606
2011,NUTS,2010,AT13,2,80222385
2011,NUTS,2010,AT21,2,34542510
2011,NUTS,2010,AT22,2,17142276
2011,NUTS,2010,AT31,2,82797506
2011,NUTS,2010,AT32,2,96158841
2011,NUTS,2010,AT33,2,62854672
2011,NUTS,2010,AT34,2,34363001
2011,NUTS,2010,BE10,2,32929776
2011,NUTS,2010,BE21,2,73380585
2011,NUTS,2010,BE22,2,77406984
2011,NUTS,2010,BE23,2,47821203
2011,NUTS,2010,BE24,2,55280118
2011,NUTS,2010,BE25,2,17505376
2011,NUTS,2010,BE31,2,58371979
2011,NUTS,2010,BE32,2,87922618
2011,NUTS,2010,BE33,2,38473064
2011,NUTS,2010,BE34,2,74647132
2011,NUTS,2010,BE35,2,37472361
2011,NUTS,2010,BG31,2,65464139
2011,NUTS,2010,BG32,2,30410381
2011,NUTS,2010,BG33,2,44056995
2011,NUTS,2010,BG34,2,11001815
2011,NUTS,2010,BG41,2,99270306
2011,NUTS,2010,BG42,2,16415732
2011,NUTS,2010,CH01,2,27605688
2011,NUTS,2010,CH02,2,29906
2011,NUTS,2010,CH03,2,85211505
2011,NUTS,2010,CH04,2,13340496
2011,NUTS,2010,CH05,2,6346947
2011,NUTS,2010,CH06,2,95992654
2011,NUTS,2010,CH07,2,73220085
2011,NUTS,2010,CY00,2,7743589
2011,NUTS,2010,CZ01,2,36657762
2011,NUTS,2010,CZ02,2,2592018
2011,NUTS,2010,CZ03,2,26633993
2011,NUTS,2010,CZ04,2,62491480
2011,NUTS,2010,CZ05,2,94493131
2011,NUTS,2010,CZ06,2,3883637
2011,NUTS,2010,CZ07,2,72431580
2011,NUTS,2010,CZ08,2,11433872
2011,NUTS,2010,DE11,2,88621730
2011,NUTS,2010,DE12,2,16270584
2011,NUTS,2010,DE13,2,2091568
2011,NUTS,2010,DE14,2,44150536
2011,NUTS,2010,DE21,2,67201005
2011,NUTS,2010,DE22,2,51752889
2011,NUTS,2010,DE23,2,26183173
2011,NUTS,2010,DE24,2,32054647
2011,NUTS,2010,DE25,2,64495287
2011,NUTS,2010,DE26,2,77755497
2011,NUTS,2010,DE27,2,70997034
2011,NUTS,2010,DE30,2,70992698
2011,NUTS,2010,DE40,2,68487959
2011,NUTS,2010,DE50,2,25820240
2011,NUTS,2010,DE60,2,58105469
2011,NUTS,2010,DE71,2,91367952
2011,NUTS,2010,DE72,2,69451839
2011,NUTS,2010,DE73,2,48518043
2011,NUTS,2010,DE80,2,86154252
2011,NUTS,2010,DE91,2,35166179
2011,NUTS,2010,DE92,2,71491588
2011,NUTS,2010,DE93,2,41590231
2011,NUTS,2010,DE94,2,21255682
2011,NUTS,2010,DEA1,2,70229926
2011,NUTS,2010,DEA2,2,10439747
2011,NUTS,2010,DEA3,2,23281967
2011,NUTS,2010,DEA4,2,42492482
2011,NUTS,2010,DEA5,2,76857295
2011,NUTS,2010,DEB1,2,84122311
2011,NUTS,2010,DEB2,2,58539495
2011,NUTS,2010,DEB3,2,14634041
2011,NUTS,2010,DEC0,2,63498495
2011,NUTS,2010,DED2,2,51709855
2011,NUTS,2010,DED4,2,86222987
2011,NUTS,2010,DED5,2,45915096
2011,NUTS,2010,DEE0,2,54516869
2011,NUTS,2010,DEF0,2,12155288
2011,NUTS,2010,DEG0,2,43606758
2011,NUTS,2010,DK01,2,14348324
2011,NUTS,2010,DK02,2,66062277
2011,NUTS,2010,DK03,2,35325429
2011,NUTS,2010,DK04,2,6223792
2011,NUTS,2010,DK05,2,82232911
2011,NUTS,2010,EE00,2,27324490
2011,NUTS,2010,EL11,2,37779915
2011,NUTS,2010,EL12,2,34919284
2011,NUTS,2010,EL13,2,60609140
2011,NUTS,2010,EL14,2,8928672
2011,NUTS,2010,EL21,2,53814029
2011,NUTS,2010,EL22,2,17143718
2011,NUTS,2010,EL23,2,42973221
2011,NUTS,2010,EL24,2,13027025
2011,NUTS,2010,EL25,2,46525875
2011,NUTS,2010,EL30,2,92472848
2011,NUTS,2010,EL41,2,80212313
2011,NUTS,2010,EL42,2,53984399
2011,NUTS,2010,EL43,2,99435049
2011,NUTS,2010,ES11,2,47946048
2011,NUTS,2010,ES12,2,99493847
2011,NUTS,2010,ES13,2,55245959
2011,NUTS,2010,ES21,2,48063464
2011,NUTS,2010,ES22,2,96079321
2011,NUTS,2010,ES23,2,8402222
2011,NUTS,2010,ES24,2,78897133
2011,NUTS,2010,ES30,2,66038463
2011,NUTS,2010,ES41,2,59482530
2011,NUTS,2010,ES42,2,85326179
2011,NUTS,2010,ES43,2,80638975
2011,NUTS,2010,ES51,2,96900061
2011,NUTS,2010,ES52,2,333958
2011,NUTS,2010,ES53,2,96323184
2011,NUTS,2010,ES61,2,23825968
2011,NUTS,2010,ES62,2,83906717
2011,NUTS,2010,ES63,2,43643905
2011,NUTS,2010,ES64,2,7339678
2011,NUTS,2010,ES70,2,71569293
2011,NUTS,2010,FI19,2,15001940
2011,NUTS,2010,FI1B,2,5778682
2011,NUTS,2010,FI1C,2,19705534
2011,NUTS,2010,FI1D,2,96719981
2011,NUTS,2010,FI20,2,48913138
2011,NUTS,2010,FR10,2,91451754
2011,NUTS,2010,FR21,2,79746598
2011,NUTS,2010,FR22,2,6462331
2011,NUTS,2010,FR23,2,52779965
2011,NUTS,2010,FR24,2,37479178
2011,NUTS,2010,FR25,2,74405108
2011,NUTS,2010,FR26,2,4862595
2011,NUTS,2010,FR30,2,87491083
2011,NUTS,2010,FR41,2,13801103
2011,NUTS,2010,FR42,2,65790142
2011,NUTS,2010,FR43,2,92775993
2011,NUTS,2010,FR51,2,64464219
2011,NUTS,2010,FR52,2,13455052
2011,NUTS,2010,FR53,2,17612680
2011,NUTS,2010,FR61,2,47857637
2011,NUTS,2010,FR62,2,50575958
2011,NUTS,2010,FR63,2,57323079
2011,NUTS,2010,FR71,2,42415644
2011,NUTS,2010,FR72,2,96745684
2011,NUTS,2010,FR81,2,56034360
2011,NUTS,2010,FR82,2,40153461
2011,NUTS,2010,FR83,2,41105798
2011,NUTS,2010,FR91,2,16468124
2011,NUTS,2010,FR92,2,97498281
2011,NUTS,2010,FR93,2,1178191
2011,NUTS,2010,FR94,2,3887653
2011,NUTS,2010,HR03,2,69097636
2011,NUTS,2010,HR04,2,38116595
2011,NUTS,2010,HU10,2,46445880
2011,NUTS,2010,HU21,2,36338181
2011,NUTS,2010,HU22,2,39513592
2011,NUTS,2010,HU23,2,87719044
2011,NUTS,2010,HU31,2,85116754
2011,NUTS,2010,HU32,2,54538957
2011,NUTS,2010,HU33,2,29832459
2011,NUTS,2010,IE01,2,83085403
2011,NUTS,2010,IE02,2,67858913
2011,NUTS,2010,IS00,2,9969838
2011,NUTS,2010,ITC1,2,55946128
2011,NUTS,2010,ITC2,2,19990691
2011,NUTS,2010,ITC3,2,93987535
2011,NUTS,2010,ITC4,2,44754566
2011,NUTS,2010,ITF1,2,98111176
2011,NUTS,2010,ITF2,2,55274925
2011,NUTS,2010,ITF3,2,21153804
2011,NUTS,2010,ITF4,2,69009345
2011,NUTS,2010,ITF5,2,34182804
2011,NUTS,2010,ITF6,2,88275967
2011,NUTS,2010,ITG1,2,64066950
2011,NUTS,2010,ITG2,2,7181517
2011,NUTS,2010,ITH1,2,48916877
2011,NUTS,2010,ITH2,2,66687454
2011,NUTS,2010,ITH3,2,51100191
2011,NUTS,2010,ITH4,2,69888102
2011,NUTS,2010,ITH5,2,28429460
2011,NUTS,2010,ITI1,2,18037895
2011,NUTS,2010,ITI2,2,32085147
2011,NUTS,2010,ITI3,2,20996551
2011,NUTS,2010,ITI4,2,58488657
2011,NUTS,2010,LI00,2,74853898
2011,NUTS,2010,LT00,2,20528322
2011,NUTS,2010,LU00,2,38503571
2011,NUTS,2010,LV00,2,15992103
2011,NUTS,2010,ME00,2,80083305
2011,NUTS,2010,MK00,2,71934383
2011,NUTS,2010,MT00,2,27144924
2011,NUTS,2010,NL11,2,39891397
2011,NUTS,2010,NL12,2,61490813
2011,NUTS,2010,NL13,2,41498808
2011,NUTS,2010,NL21,2,47408647
2011,NUTS,2010,NL22,2,4809494
2011,NUTS,2010,NL23,2,69905971
2011,NUTS,2010,NL31,2,27737307
2011,NUTS,2010,NL32,2,79758598
2011,NUTS,2010,NL33,2,13494898
2011,NUTS,2010,NL34,2,78351584
2011,NUTS,2010,NL41,2,14683183
2011,NUTS,2010,NL42,2,97176135
2011,NUTS,2010,NO01,2,66938481
2011,NUTS,2010,NO02,2,17450263
2011,NUTS,2010,NO03,2,88895132
2011,NUTS,2010,NO04,2,11648487
2011,NUTS,2010,NO05,2,9949296
2011,NUTS,2010,NO06,2,33017251
2011,NUTS,2010,NO07,2,25864283
2011,NUTS,2010,PL11,2,92172362
2011,NUTS,2010,PL12,2,43414533
2011,NUTS,2010,PL21,2,41241724
2011,NUTS,2010,PL22,2,94371466
2011,NUTS,2010,PL31,2,61125246
2011,NUTS,2010,PL32,2,2877240
2011,NUTS,2010,PL33,2,85481608
2011,NUTS,2010,PL34,2,85488347
2011,NUTS,2010,PL41,2,94135731
2011,NUTS,2010,PL42,2,4542657
2011,NUTS,2010,PL43,2,40003539
2011,NUTS,2010,PL51,2,49284630
2011,NUTS,2010,PL52,2,94174105
2011,NUTS,2010,PL61,2,72517478
2011,NUTS,2010,PL62,2,54473447
2011,NUTS,2010,PL63,2,48182931
2011,NUTS,2010,PT11,2,54356226
2011,NUTS,2010,PT15,2,52204928
2011,NUTS,2010,PT16,2,37938679
2011,NUTS,2010,PT17,2,2568561
2011,NUTS,2010,PT18,2,90242965
2011,NUTS,2010,PT20,2,96824921
2011,NUTS,2010,PT30,2,89329130
2011,NUTS,2010,RO11,2,46187172
2011,NUTS,2010,RO12,2,22713910
2011,NUTS,2010,RO21,2,75587829
2011,NUTS,2010,RO22,2,74074311
2011,NUTS,2010,RO31,2,32959181
2011,NUTS,2010,RO32,2,17954007
2011,NUTS,2010,RO41,2,70867261
2011,NUTS,2010,RO42,2,64201231
2011,NUTS,2010,SE11,2,71560396
2011,NUTS,2010,SE12,2,92020082
2011,NUTS,2010,SE21,2,96670703
2011,NUTS,2010,SE22,2,20191636
2011,NUTS,2010,SE23,2,29409804
2011,NUTS,2010,SE31,2,27915139
2011,NUTS,2010,SE32,2,32020010
2011,NUTS,2010,SE33,2,74935317
2011,NUTS,2010,SI01,2,95545120
2011,NUTS,2010,SI02,2,19136542
2011,NUTS,2010,SK01,2,37573067
2011,NUTS,2010,SK02,2,12958245
2011,NUTS,2010,SK03,2,82068685
2011,NUTS,2010,SK04,2,66990487
2011,NUTS,2010,TR10,2,75110251
2011,NUTS,2010,TR21,2,94814596
2011,NUTS,2010,TR22,2,24994111
2011,NUTS,2010,TR31,2,84923656
2011,NUTS,2010,TR32,2,36950875
2011,NUTS,2010,TR33,2,32723957
2011,NUTS,2010,TR41,2,67145026
2011,NUTS,2010,TR42,2,49685382
2011,NUTS,2010,TR51,2,51093490
2011,NUTS,2010,TR52,2,76167517
2011,NUTS,2010,TR61,2,94306998
2011,NUTS,2010,TR62,2,3329349
2011,NUTS,2010,TR63,2,79824152
2011,NUTS,2010,TR71,2,46983625
2011,NUTS,2010,TR72,2,42507343
2011,NUTS,2010,TR81,2,6070607
2011,NUTS,2010,TR82,2,10693497
2011,NUTS,2010,TR83,2,90183731
2011,NUTS,2010,TR90,2,79565081
2011,NUTS,2010,TRA1,2,82240541
2011,NUTS,2010,TRA2,2,87890809
2011,NUTS,2010,TRB1,2,31346638
2011,NUTS,2010,TRB2,2,55887552
2011,NUTS,2010,TRC1,2,92285597
2011,NUTS,2010,TRC2,2,70196905
2011,NUTS,2010,TRC3,2,31445016
2011,NUTS,2010,UKC1,2,13623437
2011,NUTS,2010,UKC2,2,41522269
2011,NUTS,2010,UKD1,2,41219940
2011,NUTS,2010,UKD3,2,73686008
2011,NUTS,2010,UKD4,2,91998168
2011,NUTS,2010,UKD6,2,12080699
2011,NUTS,2010,UKD7,2,79336338
2011,NUTS,2010,UKE1,2,67931426
2011,NUTS,2010,UKE2,2,47157733
2011,NUTS,2010,UKE3,2,27946121
2011,NUTS,2010,UKE4,2,99962372
2011,NUTS,2010,UKF1,2,17938953
2011,NUTS,2010,UKF2,2,88895271
2011,NUTS,2010,UKF3,2,65457531
2011,NUTS,2010,UKG1,2,65430054
2011,NUTS,2010,UKG2,2,15729352
2011,NUTS,2010,UKG3,2,18369962
2011,NUTS,2010,UKH1,2,5448946
2011,NUTS,2010,UKH2,2,68888932
2011,NUTS,2010,UKH3,2,49726560
2011,NUTS,2010,UKI1,2,31465340
2011,NUTS,2010,UKI2,2,72756863
2011,NUTS,2010,UKJ1,2,70690585
2011,NUTS,2010,UKJ2,2,99193592
2011,NUTS,2010,UKJ3,2,90146429
2011,NUTS,2010,UKJ4,2,80804000
2011,NUTS,2010,UKK1,2,68571919
2011,NUTS,2010,UKK2,2,1685356
2011,NUTS,2010,UKK3,2,26836674
2011,NUTS,2010,UKK4,2,21199339
2011,NUTS,2010,UKL1,2,62372324
2011,NUTS,2010,UKL2,2,3046534
2011,NUTS,2010,UKM2,2,5775065
2011,NUTS,2010,UKM3,2,85667080
2011,NUTS,2010,UKM5,2,91322815
2011,NUTS,2010,UKM6,2,33097548
2011,NUTS,2010,UKN0,2,83183821
2011,NUTS,2010,AT111,3,10163468
2011,NUTS,2010,AT112,3,39980201
2011,NUTS,2010,AT113,3,19986489
2011,NUTS,2010,AT121,3,51906364
2011,NUTS,2010,AT122,3,25362029
2011,NUTS,2010,AT123,3,56132997
2011,NUTS,2010,AT124,3,48903429
2011,NUTS,2010,AT125,3,81672884
2011,NUTS,2010,AT126,3,75590988
2011,NUTS,2010,AT127,3,1744579
2011,NUTS,2010,AT130,3,483129
2011,NUTS,2010,AT211,3,29130929
2011,NUTS,2010,AT212,3,69040895
2011,NUTS,2010,AT213,3,91102675
2011,NUTS,2010,AT221,3,17737660
2011,NUTS,2010,AT222,3,80183783
2011,NUTS,2010,AT223,3,20351308
2011,NUTS,2010,AT224,3,22001632
2011,NUTS,2010,AT225,3,59254220
2011,NUTS,2010,AT226,3,45712647
2011,NUTS,2010,AT311,3,76355496
2011,NUTS,2010,AT312,3,2120572
2011,NUTS,2010,AT313,3,34219727
2011,NUTS,2010,AT314,3,2540847
2011,NUTS,2010,AT315,3,54778662
2011,NUTS,2010,AT321,3,34737530
2011,NUTS,2010,AT322,3,2713153
2011,NUTS,2010,AT323,3,80841137
2011,NUTS,2010,AT331,3,74765225
2011,NUTS,2010,AT332,3,74814669
2011,NUTS,2010,AT333,3,53271803
2011,NUTS,2010,AT334,3,85719010
2011,NUTS,2010,AT335,3,21941681
2011,NUTS,2010,AT341,3,79254215
2011,NUTS,2010,AT342,3,62873802
2011,NUTS,2010,BE100,3,71616669
2011,NUTS,2010,BE211,3,99509362
2011,NUTS,2010,BE212,3,78674083
2011,NUTS,2010,BE213,3,74419940
2011,NUTS,2010,BE221,3,24119353
2011,NUTS,2010,BE222,3,51863995
2011,NUTS,2010,BE223,3,61554925
2011,NUTS,2010,BE231,3,68011876
2011,NUTS,2010,BE232,3,72451406
2011,NUTS,2010,BE233,3,96145751
2011,NUTS,2010,BE234,3,79066167
2011,NUTS,2010,BE235,3,77754146
2011,NUTS,2010,BE236,3,53380254
2011,NUTS,2010,BE241,3,73001786
2011,NUTS,2010,BE242,3,21319826
2011,NUTS,2010,BE251,3,77025414
2011,NUTS,2010,BE252,3,77437229
2011,NUTS,2010,BE253,3,30767872
2011,NUTS,2010,BE254,3,62821841
2011,NUTS,2010,BE255,3,8900022
2011,NUTS,2010,BE256,3,65849308
