year,region_type,region_year_spec,region_id,region_level,zigef
2008,NUTS,2006,FR722,3,1007
2008,NUTS,2006,FR723,3,5267
2008,NUTS,2006,FR724,3,1601
2008,NUTS,2006,FR811,3,817
2008,NUTS,2006,FR812,3,2233
2008,NUTS,2006,FR813,3,2615
2008,NUTS,2006,FR814,3,6167
2008,NUTS,2006,FR815,3,9182
2008,NUTS,2006,FR821,3,9853
2008,NUTS,2006,FR822,3,7330
2008,NUTS,2006,FR823,3,7805
2008,NUTS,2006,FR824,3,3165
2008,NUTS,2006,FR825,3,4632
2008,NUTS,2006,FR826,3,444
2008,NUTS,2006,FR831,3,430
2008,NUTS,2006,FR832,3,7029
2008,NUTS,2006,FR910,3,8028
2008,NUTS,2006,FR920,3,9977
2008,NUTS,2006,FR930,3,8902
2008,NUTS,2006,FR940,3,2503
2008,NUTS,2006,GR111,3,863
2008,NUTS,2006,GR112,3,5594
2008,NUTS,2006,GR113,3,7331
2008,NUTS,2006,GR114,3,8101
2008,NUTS,2006,GR115,3,9612
2008,NUTS,2006,GR121,3,2625
2008,NUTS,2006,GR122,3,9031
2008,NUTS,2006,GR123,3,4213
2008,NUTS,2006,GR124,3,8666
2008,NUTS,2006,GR125,3,1634
2008,NUTS,2006,GR126,3,4835
2008,NUTS,2006,GR127,3,2575
2008,NUTS,2006,GR131,3,41
2008,NUTS,2006,GR132,3,1543
2008,NUTS,2006,GR133,3,9735
2008,NUTS,2006,GR134,3,1852
2008,NUTS,2006,GR141,3,8310
2008,NUTS,2006,GR142,3,9465
2008,NUTS,2006,GR143,3,7688
2008,NUTS,2006,GR144,3,2151
2008,NUTS,2006,GR211,3,3169
2008,NUTS,2006,GR212,3,8974
2008,NUTS,2006,GR213,3,965
2008,NUTS,2006,GR214,3,1372
2008,NUTS,2006,GR221,3,4456
2008,NUTS,2006,GR222,3,4304
2008,NUTS,2006,GR223,3,2638
2008,NUTS,2006,GR224,3,3878
2008,NUTS,2006,GR231,3,2540
2008,NUTS,2006,GR232,3,9763
2008,NUTS,2006,GR233,3,4076
2008,NUTS,2006,GR241,3,214
2008,NUTS,2006,GR242,3,8388
2008,NUTS,2006,GR243,3,9243
2008,NUTS,2006,GR244,3,6199
2008,NUTS,2006,GR245,3,2241
2008,NUTS,2006,GR251,3,1223
2008,NUTS,2006,GR252,3,7174
2008,NUTS,2006,GR253,3,9413
2008,NUTS,2006,GR254,3,783
2008,NUTS,2006,GR255,3,9090
2008,NUTS,2006,GR300,3,1220
2008,NUTS,2006,GR411,3,4852
2008,NUTS,2006,GR412,3,3324
2008,NUTS,2006,GR413,3,6898
2008,NUTS,2006,GR421,3,5569
2008,NUTS,2006,GR422,3,2597
2008,NUTS,2006,GR431,3,8193
2008,NUTS,2006,GR432,3,8889
2008,NUTS,2006,GR433,3,2120
2008,NUTS,2006,GR434,3,2753
2008,NUTS,2006,HR011,3,9276
2008,NUTS,2006,HR012,3,2386
2008,NUTS,2006,HR013,3,9863
2008,NUTS,2006,HR014,3,81
2008,NUTS,2006,HR015,3,4064
2008,NUTS,2006,HR016,3,1118
2008,NUTS,2006,HR021,3,1163
2008,NUTS,2006,HR022,3,351
2008,NUTS,2006,HR023,3,9544
2008,NUTS,2006,HR024,3,8993
2008,NUTS,2006,HR025,3,5780
2008,NUTS,2006,HR026,3,5241
2008,NUTS,2006,HR027,3,5849
2008,NUTS,2006,HR028,3,3408
2008,NUTS,2006,HR031,3,8000
2008,NUTS,2006,HR032,3,4584
2008,NUTS,2006,HR033,3,9425
2008,NUTS,2006,HR034,3,8117
2008,NUTS,2006,HR035,3,474
2008,NUTS,2006,HR036,3,3944
2008,NUTS,2006,HR037,3,6773
2008,NUTS,2006,HU101,3,6026
2008,NUTS,2006,HU102,3,2927
2008,NUTS,2006,HU211,3,985
2008,NUTS,2006,HU212,3,4975
2008,NUTS,2006,HU213,3,2982
2008,NUTS,2006,HU221,3,7130
2008,NUTS,2006,HU222,3,70
2008,NUTS,2006,HU223,3,1288
2008,NUTS,2006,HU231,3,4632
2008,NUTS,2006,HU232,3,7209
2008,NUTS,2006,HU233,3,5446
2008,NUTS,2006,HU311,3,3581
2008,NUTS,2006,HU312,3,6675
2008,NUTS,2006,HU313,3,1235
2008,NUTS,2006,HU321,3,4866
2008,NUTS,2006,HU322,3,6411
2008,NUTS,2006,HU323,3,6477
2008,NUTS,2006,HU331,3,786
2008,NUTS,2006,HU332,3,8886
2008,NUTS,2006,HU333,3,2011
2008,NUTS,2006,IE011,3,7671
2008,NUTS,2006,IE012,3,948
2008,NUTS,2006,IE013,3,8978
2008,NUTS,2006,IE021,3,6294
2008,NUTS,2006,IE022,3,4559
2008,NUTS,2006,IE023,3,3495
2008,NUTS,2006,IE024,3,1614
2008,NUTS,2006,IE025,3,7530
2008,NUTS,2006,IS001,3,568
2008,NUTS,2006,IS002,3,4385
2008,NUTS,2006,ITC11,3,8075
2008,NUTS,2006,ITC12,3,9619
2008,NUTS,2006,ITC13,3,6393
2008,NUTS,2006,ITC14,3,168
2008,NUTS,2006,ITC15,3,8151
2008,NUTS,2006,ITC16,3,3239
2008,NUTS,2006,ITC17,3,5734
2008,NUTS,2006,ITC18,3,1284
2008,NUTS,2006,ITC20,3,5044
2008,NUTS,2006,ITC31,3,850
2008,NUTS,2006,ITC32,3,2190
2008,NUTS,2006,ITC33,3,3560
2008,NUTS,2006,ITC34,3,9735
2008,NUTS,2006,ITC41,3,9170
2008,NUTS,2006,ITC42,3,7327
2008,NUTS,2006,ITC43,3,1532
2008,NUTS,2006,ITC44,3,7030
2008,NUTS,2006,ITC45,3,3972
2008,NUTS,2006,ITC46,3,4666
2008,NUTS,2006,ITC47,3,1572
2008,NUTS,2006,ITC48,3,1962
2008,NUTS,2006,ITC49,3,354
2008,NUTS,2006,ITC4A,3,5232
2008,NUTS,2006,ITC4B,3,4752
2008,NUTS,2006,ITD10,3,1823
2008,NUTS,2006,ITD20,3,5331
2008,NUTS,2006,ITD31,3,1989
2008,NUTS,2006,ITD32,3,2179
2008,NUTS,2006,ITD33,3,7487
2008,NUTS,2006,ITD34,3,1370
2008,NUTS,2006,ITD35,3,8496
2008,NUTS,2006,ITD36,3,4680
2008,NUTS,2006,ITD37,3,9060
2008,NUTS,2006,ITD41,3,6237
2008,NUTS,2006,ITD42,3,8626
2008,NUTS,2006,ITD43,3,9211
2008,NUTS,2006,ITD44,3,2496
2008,NUTS,2006,ITD51,3,6442
2008,NUTS,2006,ITD52,3,1565
2008,NUTS,2006,ITD53,3,353
2008,NUTS,2006,ITD54,3,317
2008,NUTS,2006,ITD55,3,4568
2008,NUTS,2006,ITD56,3,8754
2008,NUTS,2006,ITD57,3,4612
2008,NUTS,2006,ITD58,3,1442
2008,NUTS,2006,ITD59,3,515
2008,NUTS,2006,ITE11,3,9483
2008,NUTS,2006,ITE12,3,2785
2008,NUTS,2006,ITE13,3,507
2008,NUTS,2006,ITE14,3,2300
2008,NUTS,2006,ITE15,3,5344
2008,NUTS,2006,ITE16,3,4867
2008,NUTS,2006,ITE17,3,2416
2008,NUTS,2006,ITE18,3,5473
2008,NUTS,2006,ITE19,3,7027
2008,NUTS,2006,ITE1A,3,9216
2008,NUTS,2006,ITE21,3,6457
2008,NUTS,2006,ITE22,3,770
2008,NUTS,2006,ITE31,3,7330
2008,NUTS,2006,ITE32,3,7608
2008,NUTS,2006,ITE33,3,3891
2008,NUTS,2006,ITE34,3,7094
2008,NUTS,2006,ITE41,3,3285
2008,NUTS,2006,ITE42,3,3406
2008,NUTS,2006,ITE43,3,4582
2008,NUTS,2006,ITE44,3,9491
2008,NUTS,2006,ITE45,3,2990
2008,NUTS,2006,ITF11,3,1166
2008,NUTS,2006,ITF12,3,1073
2008,NUTS,2006,ITF13,3,4604
2008,NUTS,2006,ITF14,3,3109
2008,NUTS,2006,ITF21,3,3138
2008,NUTS,2006,ITF22,3,9782
2008,NUTS,2006,ITF31,3,4034
2008,NUTS,2006,ITF32,3,1329
2008,NUTS,2006,ITF33,3,3385
2008,NUTS,2006,ITF34,3,3556
2008,NUTS,2006,ITF35,3,1927
2008,NUTS,2006,ITF41,3,7607
2008,NUTS,2006,ITF42,3,7815
2008,NUTS,2006,ITF43,3,954
2008,NUTS,2006,ITF44,3,9031
2008,NUTS,2006,ITF45,3,9126
2008,NUTS,2006,ITF51,3,3496
2008,NUTS,2006,ITF52,3,2899
2008,NUTS,2006,ITF61,3,769
2008,NUTS,2006,ITF62,3,9035
2008,NUTS,2006,ITF63,3,8594
2008,NUTS,2006,ITF64,3,5091
2008,NUTS,2006,ITF65,3,3211
2008,NUTS,2006,ITG11,3,1142
2008,NUTS,2006,ITG12,3,2292
2008,NUTS,2006,ITG13,3,7075
2008,NUTS,2006,ITG14,3,9356
2008,NUTS,2006,ITG15,3,5038
2008,NUTS,2006,ITG16,3,3882
2008,NUTS,2006,ITG17,3,5244
2008,NUTS,2006,ITG18,3,7224
2008,NUTS,2006,ITG19,3,4405
2008,NUTS,2006,ITG25,3,7246
2008,NUTS,2006,ITG26,3,1751
2008,NUTS,2006,ITG27,3,2523
2008,NUTS,2006,ITG28,3,9974
2008,NUTS,2006,ITG29,3,4187
2008,NUTS,2006,ITG2A,3,6503
2008,NUTS,2006,ITG2B,3,7160
2008,NUTS,2006,ITG2C,3,4827
2008,NUTS,2006,LI000,3,5914
2008,NUTS,2006,LT001,3,4062
2008,NUTS,2006,LT002,3,9812
2008,NUTS,2006,LT003,3,7079
2008,NUTS,2006,LT004,3,6690
2008,NUTS,2006,LT005,3,3728
2008,NUTS,2006,LT006,3,6454
2008,NUTS,2006,LT007,3,3313
2008,NUTS,2006,LT008,3,6637
2008,NUTS,2006,LT009,3,9950
2008,NUTS,2006,LT00A,3,6124
2008,NUTS,2006,LU000,3,6921
2008,NUTS,2006,LV003,3,5287
2008,NUTS,2006,LV005,3,8644
2008,NUTS,2006,LV006,3,5194
2008,NUTS,2006,LV007,3,5471
2008,NUTS,2006,LV008,3,8982
2008,NUTS,2006,LV009,3,9145
2008,NUTS,2006,ME000,3,793
2008,NUTS,2006,MK001,3,8063
2008,NUTS,2006,MK002,3,401
2008,NUTS,2006,MK003,3,1763
2008,NUTS,2006,MK004,3,1271
2008,NUTS,2006,MK005,3,4349
2008,NUTS,2006,MK006,3,7033
2008,NUTS,2006,MK007,3,2372
2008,NUTS,2006,MK008,3,9393
2008,NUTS,2006,MT001,3,9077
2008,NUTS,2006,MT002,3,4461
2008,NUTS,2006,NL111,3,5537
2008,NUTS,2006,NL112,3,7963
2008,NUTS,2006,NL113,3,7906
2008,NUTS,2006,NL121,3,8906
2008,NUTS,2006,NL122,3,7729
2008,NUTS,2006,NL123,3,8298
2008,NUTS,2006,NL131,3,1012
2008,NUTS,2006,NL132,3,512
2008,NUTS,2006,NL133,3,7069
2008,NUTS,2006,NL211,3,1522
2008,NUTS,2006,NL212,3,4823
2008,NUTS,2006,NL213,3,3494
2008,NUTS,2006,NL221,3,255
2008,NUTS,2006,NL224,3,1979
2008,NUTS,2006,NL225,3,5020
2008,NUTS,2006,NL226,3,6841
2008,NUTS,2006,NL230,3,9715
2008,NUTS,2006,NL310,3,1987
2008,NUTS,2006,NL321,3,6306
2008,NUTS,2006,NL322,3,8571
2008,NUTS,2006,NL323,3,8816
2008,NUTS,2006,NL324,3,9831
2008,NUTS,2006,NL325,3,4121
2008,NUTS,2006,NL326,3,8783
2008,NUTS,2006,NL327,3,4272
2008,NUTS,2006,NL331,3,8488
2008,NUTS,2006,NL332,3,1199
2008,NUTS,2006,NL333,3,4062
2008,NUTS,2006,NL334,3,3659
2008,NUTS,2006,NL335,3,8818
2008,NUTS,2006,NL336,3,2265
2008,NUTS,2006,NL341,3,860
2008,NUTS,2006,NL342,3,4452
2008,NUTS,2006,NL411,3,1255
2008,NUTS,2006,NL412,3,2915
2008,NUTS,2006,NL413,3,1357
2008,NUTS,2006,NL414,3,2426
2008,NUTS,2006,NL421,3,6593
2008,NUTS,2006,NL422,3,8391
2008,NUTS,2006,NL423,3,5879
2008,NUTS,2006,NO011,3,4539
2008,NUTS,2006,NO012,3,8403
2008,NUTS,2006,NO021,3,4145
2008,NUTS,2006,NO022,3,4371
2008,NUTS,2006,NO031,3,6774
2008,NUTS,2006,NO032,3,614
2008,NUTS,2006,NO033,3,648
2008,NUTS,2006,NO034,3,2264
2008,NUTS,2006,NO041,3,1137
2008,NUTS,2006,NO042,3,9362
2008,NUTS,2006,NO043,3,8267
2008,NUTS,2006,NO051,3,2291
2008,NUTS,2006,NO052,3,57
2008,NUTS,2006,NO053,3,5564
2008,NUTS,2006,NO061,3,2514
2008,NUTS,2006,NO062,3,2535
2008,NUTS,2006,NO071,3,9957
2008,NUTS,2006,NO072,3,8931
2008,NUTS,2006,NO073,3,1681
2008,NUTS,2006,PL113,3,9866
2008,NUTS,2006,PL114,3,739
2008,NUTS,2006,PL115,3,7947
2008,NUTS,2006,PL116,3,5658
2008,NUTS,2006,PL117,3,3444
2008,NUTS,2006,PL121,3,5218
2008,NUTS,2006,PL122,3,1064
2008,NUTS,2006,PL127,3,9878
2008,NUTS,2006,PL128,3,5759
2008,NUTS,2006,PL129,3,6663
2008,NUTS,2006,PL12A,3,5766
2008,NUTS,2006,PL213,3,4682
2008,NUTS,2006,PL214,3,9415
2008,NUTS,2006,PL215,3,4757
2008,NUTS,2006,PL216,3,3079
2008,NUTS,2006,PL217,3,351
2008,NUTS,2006,PL224,3,9165
2008,NUTS,2006,PL225,3,8306
2008,NUTS,2006,PL227,3,4551
2008,NUTS,2006,PL228,3,7516
2008,NUTS,2006,PL229,3,1349
2008,NUTS,2006,PL22A,3,2511
2008,NUTS,2006,PL22B,3,7206
2008,NUTS,2006,PL22C,3,1093
2008,NUTS,2006,PL311,3,6693
2008,NUTS,2006,PL312,3,447
2008,NUTS,2006,PL314,3,5630
2008,NUTS,2006,PL315,3,8547
2008,NUTS,2006,PL323,3,9665
2008,NUTS,2006,PL324,3,7811
2008,NUTS,2006,PL325,3,7304
2008,NUTS,2006,PL326,3,6727
2008,NUTS,2006,PL331,3,5538
2008,NUTS,2006,PL332,3,1805
2008,NUTS,2006,PL343,3,6385
2008,NUTS,2006,PL344,3,999
2008,NUTS,2006,PL345,3,3021
2008,NUTS,2006,PL411,3,2413
2008,NUTS,2006,PL414,3,36
2008,NUTS,2006,PL415,3,9263
2008,NUTS,2006,PL416,3,8736
2008,NUTS,2006,PL417,3,2367
2008,NUTS,2006,PL418,3,3498
2008,NUTS,2006,PL422,3,5623
2008,NUTS,2006,PL423,3,2555
2008,NUTS,2006,PL424,3,4487
2008,NUTS,2006,PL425,3,1153
2008,NUTS,2006,PL431,3,4005
2008,NUTS,2006,PL432,3,9723
2008,NUTS,2006,PL514,3,2457
2008,NUTS,2006,PL515,3,8382
2008,NUTS,2006,PL516,3,8032
2008,NUTS,2006,PL517,3,7048
2008,NUTS,2006,PL518,3,8718
2008,NUTS,2006,PL521,3,8968
2008,NUTS,2006,PL522,3,488
2008,NUTS,2006,PL613,3,9714
2008,NUTS,2006,PL614,3,4051
2008,NUTS,2006,PL615,3,4169
2008,NUTS,2006,PL621,3,4212
2008,NUTS,2006,PL622,3,2118
2008,NUTS,2006,PL623,3,7509
2008,NUTS,2006,PL631,3,8202
2008,NUTS,2006,PL633,3,7484
2008,NUTS,2006,PL634,3,9395
2008,NUTS,2006,PL635,3,2980
2008,NUTS,2006,PT111,3,1717
2008,NUTS,2006,PT112,3,9713
2008,NUTS,2006,PT113,3,3429
2008,NUTS,2006,PT114,3,2080
2008,NUTS,2006,PT115,3,5678
2008,NUTS,2006,PT116,3,9156
2008,NUTS,2006,PT117,3,8054
2008,NUTS,2006,PT118,3,4839
2008,NUTS,2006,PT150,3,7925
2008,NUTS,2006,PT161,3,7368
2008,NUTS,2006,PT162,3,3786
2008,NUTS,2006,PT163,3,5616
2008,NUTS,2006,PT164,3,7605
2008,NUTS,2006,PT165,3,4425
2008,NUTS,2006,PT166,3,8348
2008,NUTS,2006,PT167,3,4985
2008,NUTS,2006,PT168,3,3279
2008,NUTS,2006,PT169,3,5001
2008,NUTS,2006,PT16A,3,3645
2008,NUTS,2006,PT16B,3,6803
2008,NUTS,2006,PT16C,3,6120
2008,NUTS,2006,PT171,3,2712
2008,NUTS,2006,PT172,3,3679
2008,NUTS,2006,PT181,3,2745
2008,NUTS,2006,PT182,3,7693
2008,NUTS,2006,PT183,3,549
2008,NUTS,2006,PT184,3,7470
2008,NUTS,2006,PT185,3,6573
2008,NUTS,2006,PT200,3,958
2008,NUTS,2006,PT300,3,7048
2008,NUTS,2006,RO111,3,951
2008,NUTS,2006,RO112,3,7820
2008,NUTS,2006,RO113,3,4682
2008,NUTS,2006,RO114,3,1846
2008,NUTS,2006,RO115,3,2347
2008,NUTS,2006,RO116,3,1045
2008,NUTS,2006,RO121,3,6026
2008,NUTS,2006,RO122,3,4901
2008,NUTS,2006,RO123,3,8030
2008,NUTS,2006,RO124,3,9981
2008,NUTS,2006,RO125,3,1156
2008,NUTS,2006,RO126,3,3176
2008,NUTS,2006,RO211,3,792
2008,NUTS,2006,RO212,3,3876
2008,NUTS,2006,RO213,3,8064
2008,NUTS,2006,RO214,3,9333
2008,NUTS,2006,RO215,3,4710
2008,NUTS,2006,RO216,3,8264
2008,NUTS,2006,RO221,3,9387
2008,NUTS,2006,RO222,3,7675
2008,NUTS,2006,RO223,3,1178
2008,NUTS,2006,RO224,3,4242
2008,NUTS,2006,RO225,3,4389
2008,NUTS,2006,RO226,3,4401
2008,NUTS,2006,RO311,3,4050
2008,NUTS,2006,RO312,3,2972
2008,NUTS,2006,RO313,3,3871
2008,NUTS,2006,RO314,3,7763
2008,NUTS,2006,RO315,3,8310
2008,NUTS,2006,RO316,3,3563
2008,NUTS,2006,RO317,3,8824
2008,NUTS,2006,RO321,3,6610
2008,NUTS,2006,RO322,3,2570
2008,NUTS,2006,RO411,3,7460
2008,NUTS,2006,RO412,3,2040
2008,NUTS,2006,RO413,3,7683
2008,NUTS,2006,RO414,3,5382
2008,NUTS,2006,RO415,3,9975
2008,NUTS,2006,RO421,3,3785
2008,NUTS,2006,RO422,3,4424
2008,NUTS,2006,RO423,3,9462
2008,NUTS,2006,RO424,3,7672
2008,NUTS,2006,SE110,3,264
2008,NUTS,2006,SE121,3,5212
2008,NUTS,2006,SE122,3,6402
2008,NUTS,2006,SE123,3,684
2008,NUTS,2006,SE124,3,3486
2008,NUTS,2006,SE125,3,1241
2008,NUTS,2006,SE211,3,1132
2008,NUTS,2006,SE212,3,3405
2008,NUTS,2006,SE213,3,9017
2008,NUTS,2006,SE214,3,3481
2008,NUTS,2006,SE221,3,1672
2008,NUTS,2006,SE224,3,7361
2008,NUTS,2006,SE231,3,7680
2008,NUTS,2006,SE232,3,2499
2008,NUTS,2006,SE311,3,3672
2008,NUTS,2006,SE312,3,1800
2008,NUTS,2006,SE313,3,8775
2008,NUTS,2006,SE321,3,783
2008,NUTS,2006,SE322,3,432
2008,NUTS,2006,SE331,3,3991
2008,NUTS,2006,SE332,3,9813
2008,NUTS,2006,SI011,3,5750
2008,NUTS,2006,SI012,3,2130
2008,NUTS,2006,SI013,3,7639
2008,NUTS,2006,SI014,3,6320
2008,NUTS,2006,SI015,3,4992
2008,NUTS,2006,SI016,3,6598
2008,NUTS,2006,SI017,3,9907
2008,NUTS,2006,SI018,3,4769
2008,NUTS,2006,SI021,3,7270
2008,NUTS,2006,SI022,3,6346
2008,NUTS,2006,SI023,3,3855
2008,NUTS,2006,SI024,3,951
2008,NUTS,2006,SK010,3,4007
2008,NUTS,2006,SK021,3,6339
2008,NUTS,2006,SK022,3,8182
2008,NUTS,2006,SK023,3,8258
2008,NUTS,2006,SK031,3,6358
2008,NUTS,2006,SK032,3,8539
2008,NUTS,2006,SK041,3,6679
2008,NUTS,2006,SK042,3,6390
2008,NUTS,2006,TR100,3,5022
2008,NUTS,2006,TR211,3,958
2008,NUTS,2006,TR212,3,5201
2008,NUTS,2006,TR213,3,6303
2008,NUTS,2006,TR221,3,3214
2008,NUTS,2006,TR222,3,3108
2008,NUTS,2006,TR310,3,6501
2008,NUTS,2006,TR321,3,4101
2008,NUTS,2006,TR322,3,173
2008,NUTS,2006,TR323,3,3589
2008,NUTS,2006,TR331,3,6953
2008,NUTS,2006,TR332,3,2996
2008,NUTS,2006,TR333,3,2745
2008,NUTS,2006,TR334,3,7582
2008,NUTS,2006,TR411,3,2317
2008,NUTS,2006,TR412,3,8669
2008,NUTS,2006,TR413,3,630
2008,NUTS,2006,TR421,3,8272
2008,NUTS,2006,TR422,3,1893
2008,NUTS,2006,TR423,3,22
2008,NUTS,2006,TR424,3,7946
2008,NUTS,2006,TR425,3,5161
2008,NUTS,2006,TR510,3,8111
2008,NUTS,2006,TR521,3,4701
2008,NUTS,2006,TR522,3,5589
2008,NUTS,2006,TR611,3,9713
2008,NUTS,2006,TR612,3,2145
2008,NUTS,2006,TR613,3,3838
2008,NUTS,2006,TR621,3,2134
2008,NUTS,2006,TR622,3,4752
2008,NUTS,2006,TR631,3,8973
2008,NUTS,2006,TR632,3,3486
2008,NUTS,2006,TR633,3,6595
2008,NUTS,2006,TR711,3,5506
2008,NUTS,2006,TR712,3,2476
2008,NUTS,2006,TR713,3,9041
2008,NUTS,2006,TR714,3,6088
2008,NUTS,2006,TR715,3,1327
2008,NUTS,2006,TR721,3,758
2008,NUTS,2006,TR722,3,6200
2008,NUTS,2006,TR723,3,805
2008,NUTS,2006,TR811,3,9649
2008,NUTS,2006,TR812,3,1257
2008,NUTS,2006,TR813,3,1575
2008,NUTS,2006,TR821,3,1405
2008,NUTS,2006,TR822,3,4895
2008,NUTS,2006,TR823,3,2750
2008,NUTS,2006,TR831,3,7126
2008,NUTS,2006,TR832,3,597
2008,NUTS,2006,TR833,3,7997
2008,NUTS,2006,TR834,3,1160
2008,NUTS,2006,TR901,3,807
2008,NUTS,2006,TR902,3,2120
2008,NUTS,2006,TR903,3,585
2008,NUTS,2006,TR904,3,7226
2008,NUTS,2006,TR905,3,312
2008,NUTS,2006,TR906,3,648
2008,NUTS,2006,TRA11,3,1073
2008,NUTS,2006,TRA12,3,7184
2008,NUTS,2006,TRA13,3,5480
2008,NUTS,2006,TRA21,3,9935
2008,NUTS,2006,TRA22,3,5465
2008,NUTS,2006,TRA23,3,8239
2008,NUTS,2006,TRA24,3,2358
2008,NUTS,2006,TRB11,3,6060
2008,NUTS,2006,TRB12,3,2958
2008,NUTS,2006,TRB13,3,7959
2008,NUTS,2006,TRB14,3,7216
2008,NUTS,2006,TRB21,3,3929
2008,NUTS,2006,TRB22,3,7831
2008,NUTS,2006,TRB23,3,9839
2008,NUTS,2006,TRB24,3,5550
2008,NUTS,2006,TRC11,3,2305
2008,NUTS,2006,TRC12,3,6732
2008,NUTS,2006,TRC13,3,2929
2008,NUTS,2006,TRC21,3,4629
2008,NUTS,2006,TRC22,3,7719
2008,NUTS,2006,TRC31,3,7591
2008,NUTS,2006,TRC32,3,4278
2008,NUTS,2006,TRC33,3,4863
2008,NUTS,2006,TRC34,3,9689
2008,NUTS,2006,UKC11,3,9081
2008,NUTS,2006,UKC12,3,3326
2008,NUTS,2006,UKC13,3,6806
2008,NUTS,2006,UKC14,3,8244
2008,NUTS,2006,UKC21,3,8609
2008,NUTS,2006,UKC22,3,70
2008,NUTS,2006,UKC23,3,8642
2008,NUTS,2006,UKD11,3,1686
2008,NUTS,2006,UKD12,3,3387
2008,NUTS,2006,UKD21,3,5878
2008,NUTS,2006,UKD22,3,1859
2008,NUTS,2006,UKD31,3,5224
2008,NUTS,2006,UKD32,3,4980
2008,NUTS,2006,UKD41,3,8688
2008,NUTS,2006,UKD42,3,8572
2008,NUTS,2006,UKD43,3,849
2008,NUTS,2006,UKD51,3,5423
2008,NUTS,2006,UKD52,3,1439
2008,NUTS,2006,UKD53,3,4338
2008,NUTS,2006,UKD54,3,2321
2008,NUTS,2006,UKE11,3,34
2008,NUTS,2006,UKE12,3,6612
2008,NUTS,2006,UKE13,3,2049
2008,NUTS,2006,UKE21,3,9157
2008,NUTS,2006,UKE22,3,5977
2008,NUTS,2006,UKE31,3,902
2008,NUTS,2006,UKE32,3,9875
2008,NUTS,2006,UKE41,3,5108
2008,NUTS,2006,UKE42,3,9771
2008,NUTS,2006,UKE43,3,3233
2008,NUTS,2006,UKF11,3,9037
2008,NUTS,2006,UKF12,3,2377
2008,NUTS,2006,UKF13,3,9109
2008,NUTS,2006,UKF14,3,1985
2008,NUTS,2006,UKF15,3,8397
2008,NUTS,2006,UKF16,3,5344
2008,NUTS,2006,UKF21,3,5234
2008,NUTS,2006,UKF22,3,7558
2008,NUTS,2006,UKF23,3,6415
2008,NUTS,2006,UKF30,3,6854
2008,NUTS,2006,UKG11,3,3417
2008,NUTS,2006,UKG12,3,810
2008,NUTS,2006,UKG13,3,6437
2008,NUTS,2006,UKG21,3,5065
2008,NUTS,2006,UKG22,3,7030
2008,NUTS,2006,UKG23,3,7734
2008,NUTS,2006,UKG24,3,4567
2008,NUTS,2006,UKG31,3,6803
2008,NUTS,2006,UKG32,3,643
2008,NUTS,2006,UKG33,3,1841
2008,NUTS,2006,UKG34,3,3070
2008,NUTS,2006,UKG35,3,5453
2008,NUTS,2006,UKH11,3,2453
2008,NUTS,2006,UKH12,3,5291
2008,NUTS,2006,UKH13,3,6554
2008,NUTS,2006,UKH14,3,1648
2008,NUTS,2006,UKH21,3,7228
2008,NUTS,2006,UKH22,3,6807
2008,NUTS,2006,UKH23,3,6124
2008,NUTS,2006,UKH31,3,2794
2008,NUTS,2006,UKH32,3,6087
2008,NUTS,2006,UKH33,3,1111
2008,NUTS,2006,UKI11,3,891
2008,NUTS,2006,UKI12,3,1995
2008,NUTS,2006,UKI21,3,1012
2008,NUTS,2006,UKI22,3,172
2008,NUTS,2006,UKI23,3,155
2008,NUTS,2006,UKJ11,3,8038
2008,NUTS,2006,UKJ12,3,6021
2008,NUTS,2006,UKJ13,3,6993
2008,NUTS,2006,UKJ14,3,6221
2008,NUTS,2006,UKJ21,3,4729
2008,NUTS,2006,UKJ22,3,1401
2008,NUTS,2006,UKJ23,3,1985
2008,NUTS,2006,UKJ24,3,5493
2008,NUTS,2006,UKJ31,3,7313
2008,NUTS,2006,UKJ32,3,1083
2008,NUTS,2006,UKJ33,3,8662
2008,NUTS,2006,UKJ34,3,2034
2008,NUTS,2006,UKJ41,3,2705
2008,NUTS,2006,UKJ42,3,6489
2008,NUTS,2006,UKK11,3,8164
2008,NUTS,2006,UKK12,3,8839
2008,NUTS,2006,UKK13,3,9249
2008,NUTS,2006,UKK14,3,6510
2008,NUTS,2006,UKK15,3,1366
2008,NUTS,2006,UKK21,3,894
2008,NUTS,2006,UKK22,3,3813
2008,NUTS,2006,UKK23,3,2992
2008,NUTS,2006,UKK30,3,6174
2008,NUTS,2006,UKK41,3,5748
2008,NUTS,2006,UKK42,3,4287
2008,NUTS,2006,UKK43,3,5089
2008,NUTS,2006,UKL11,3,7928
2008,NUTS,2006,UKL12,3,9189
2008,NUTS,2006,UKL13,3,3
2008,NUTS,2006,UKL14,3,5080
2008,NUTS,2006,UKL15,3,3911
2008,NUTS,2006,UKL16,3,2293
2008,NUTS,2006,UKL17,3,8176
2008,NUTS,2006,UKL18,3,9467
2008,NUTS,2006,UKL21,3,8912
2008,NUTS,2006,UKL22,3,8019
2008,NUTS,2006,UKL23,3,6228
2008,NUTS,2006,UKL24,3,4032
2008,NUTS,2006,UKM21,3,4922
2008,NUTS,2006,UKM22,3,5144
2008,NUTS,2006,UKM23,3,3799
2008,NUTS,2006,UKM24,3,2758
2008,NUTS,2006,UKM25,3,1326
2008,NUTS,2006,UKM26,3,208
