year,region_type,region_year_spec,region_id,region_level,nidah
2009,NUTS,2006,AT335,3,7576
2009,NUTS,2006,AT341,3,5693
2009,NUTS,2006,AT342,3,3719
2009,NUTS,2006,BE100,3,7925
2009,NUTS,2006,BE211,3,3505
2009,NUTS,2006,BE212,3,5674
2009,NUTS,2006,BE213,3,1384
2009,NUTS,2006,BE221,3,9369
2009,NUTS,2006,BE222,3,1940
2009,NUTS,2006,BE223,3,8213
2009,NUTS,2006,BE231,3,9591
2009,NUTS,2006,BE232,3,6758
2009,NUTS,2006,BE233,3,8913
2009,NUTS,2006,BE234,3,5271
2009,NUTS,2006,BE235,3,3273
2009,NUTS,2006,BE236,3,4827
2009,NUTS,2006,BE241,3,5542
2009,NUTS,2006,BE242,3,467
2009,NUTS,2006,BE251,3,1719
2009,NUTS,2006,BE252,3,8813
2009,NUTS,2006,BE253,3,2502
2009,NUTS,2006,BE254,3,6966
2009,NUTS,2006,BE255,3,5038
2009,NUTS,2006,BE256,3,239
2009,NUTS,2006,BE257,3,609
2009,NUTS,2006,BE258,3,2216
2009,NUTS,2006,BE310,3,6090
2009,NUTS,2006,BE321,3,5409
2009,NUTS,2006,BE322,3,3274
2009,NUTS,2006,BE323,3,5827
2009,NUTS,2006,BE324,3,6685
2009,NUTS,2006,BE325,3,2493
2009,NUTS,2006,BE326,3,9682
2009,NUTS,2006,BE327,3,330
2009,NUTS,2006,BE331,3,9729
2009,NUTS,2006,BE332,3,5050
2009,NUTS,2006,BE334,3,8933
2009,NUTS,2006,BE335,3,6139
2009,NUTS,2006,BE336,3,4317
2009,NUTS,2006,BE341,3,3377
2009,NUTS,2006,BE342,3,2524
2009,NUTS,2006,BE343,3,2701
2009,NUTS,2006,BE344,3,5142
2009,NUTS,2006,BE345,3,1467
2009,NUTS,2006,BE351,3,3323
2009,NUTS,2006,BE352,3,7729
2009,NUTS,2006,BE353,3,9786
2009,NUTS,2006,BG311,3,4211
2009,NUTS,2006,BG312,3,4542
2009,NUTS,2006,BG313,3,2825
2009,NUTS,2006,BG314,3,6849
2009,NUTS,2006,BG315,3,7276
2009,NUTS,2006,BG321,3,1903
2009,NUTS,2006,BG322,3,1884
2009,NUTS,2006,BG323,3,4298
2009,NUTS,2006,BG324,3,2642
2009,NUTS,2006,BG325,3,6297
2009,NUTS,2006,BG331,3,7078
2009,NUTS,2006,BG332,3,5220
2009,NUTS,2006,BG333,3,2146
2009,NUTS,2006,BG334,3,7488
2009,NUTS,2006,BG341,3,7420
2009,NUTS,2006,BG342,3,8843
2009,NUTS,2006,BG343,3,4037
2009,NUTS,2006,BG344,3,7638
2009,NUTS,2006,BG411,3,110
2009,NUTS,2006,BG412,3,2989
2009,NUTS,2006,BG413,3,6538
2009,NUTS,2006,BG414,3,1184
2009,NUTS,2006,BG415,3,8625
2009,NUTS,2006,BG421,3,4250
2009,NUTS,2006,BG422,3,9824
2009,NUTS,2006,BG423,3,8659
2009,NUTS,2006,BG424,3,9281
2009,NUTS,2006,BG425,3,7290
2009,NUTS,2006,CH011,3,4973
2009,NUTS,2006,CH012,3,9845
2009,NUTS,2006,CH013,3,3089
2009,NUTS,2006,CH021,3,2460
2009,NUTS,2006,CH022,3,7171
2009,NUTS,2006,CH023,3,4345
2009,NUTS,2006,CH024,3,8764
2009,NUTS,2006,CH025,3,8276
2009,NUTS,2006,CH031,3,3073
2009,NUTS,2006,CH032,3,8372
2009,NUTS,2006,CH033,3,1820
2009,NUTS,2006,CH040,3,5032
2009,NUTS,2006,CH051,3,1427
2009,NUTS,2006,CH052,3,9951
2009,NUTS,2006,CH053,3,3355
2009,NUTS,2006,CH054,3,8881
2009,NUTS,2006,CH055,3,9093
2009,NUTS,2006,CH056,3,1034
2009,NUTS,2006,CH057,3,3468
2009,NUTS,2006,CH061,3,9091
2009,NUTS,2006,CH062,3,9467
2009,NUTS,2006,CH063,3,7371
2009,NUTS,2006,CH064,3,2986
2009,NUTS,2006,CH065,3,9021
2009,NUTS,2006,CH066,3,7228
2009,NUTS,2006,CH070,3,7159
2009,NUTS,2006,CY000,3,5456
2009,NUTS,2006,CZ010,3,9970
2009,NUTS,2006,CZ020,3,2362
2009,NUTS,2006,CZ031,3,8668
2009,NUTS,2006,CZ032,3,259
2009,NUTS,2006,CZ041,3,4396
2009,NUTS,2006,CZ042,3,4064
2009,NUTS,2006,CZ051,3,7977
2009,NUTS,2006,CZ052,3,4166
2009,NUTS,2006,CZ053,3,5707
2009,NUTS,2006,CZ063,3,7103
2009,NUTS,2006,CZ064,3,5039
2009,NUTS,2006,CZ071,3,2383
2009,NUTS,2006,CZ072,3,5191
2009,NUTS,2006,CZ080,3,5642
2009,NUTS,2006,DE111,3,1132
2009,NUTS,2006,DE112,3,3859
2009,NUTS,2006,DE113,3,3862
2009,NUTS,2006,DE114,3,8708
2009,NUTS,2006,DE115,3,207
2009,NUTS,2006,DE116,3,604
2009,NUTS,2006,DE117,3,1173
2009,NUTS,2006,DE118,3,4806
2009,NUTS,2006,DE119,3,1033
2009,NUTS,2006,DE11A,3,6739
2009,NUTS,2006,DE11B,3,7457
2009,NUTS,2006,DE11C,3,4559
2009,NUTS,2006,DE11D,3,202
2009,NUTS,2006,DE121,3,3050
2009,NUTS,2006,DE122,3,7028
2009,NUTS,2006,DE123,3,7451
2009,NUTS,2006,DE124,3,405
2009,NUTS,2006,DE125,3,7828
2009,NUTS,2006,DE126,3,2347
2009,NUTS,2006,DE127,3,1479
2009,NUTS,2006,DE128,3,771
2009,NUTS,2006,DE129,3,2061
2009,NUTS,2006,DE12A,3,9258
2009,NUTS,2006,DE12B,3,1828
2009,NUTS,2006,DE12C,3,1362
2009,NUTS,2006,DE131,3,1546
2009,NUTS,2006,DE132,3,7978
2009,NUTS,2006,DE133,3,191
2009,NUTS,2006,DE134,3,144
2009,NUTS,2006,DE135,3,5776
2009,NUTS,2006,DE136,3,1737
2009,NUTS,2006,DE137,3,6997
2009,NUTS,2006,DE138,3,3385
2009,NUTS,2006,DE139,3,3363
2009,NUTS,2006,DE13A,3,6173
2009,NUTS,2006,DE141,3,3551
2009,NUTS,2006,DE142,3,7046
2009,NUTS,2006,DE143,3,1557
2009,NUTS,2006,DE144,3,7965
2009,NUTS,2006,DE145,3,1266
2009,NUTS,2006,DE146,3,2997
2009,NUTS,2006,DE147,3,1121
2009,NUTS,2006,DE148,3,3368
2009,NUTS,2006,DE149,3,4550
2009,NUTS,2006,DE211,3,7064
2009,NUTS,2006,DE212,3,8308
2009,NUTS,2006,DE213,3,8507
2009,NUTS,2006,DE214,3,3652
2009,NUTS,2006,DE215,3,2186
2009,NUTS,2006,DE216,3,8893
2009,NUTS,2006,DE217,3,5172
2009,NUTS,2006,DE218,3,4407
2009,NUTS,2006,DE219,3,2326
2009,NUTS,2006,DE21A,3,6663
2009,NUTS,2006,DE21B,3,1528
2009,NUTS,2006,DE21C,3,1333
2009,NUTS,2006,DE21D,3,5765
2009,NUTS,2006,DE21E,3,1947
2009,NUTS,2006,DE21F,3,2747
2009,NUTS,2006,DE21G,3,2509
2009,NUTS,2006,DE21H,3,6064
2009,NUTS,2006,DE21I,3,7800
2009,NUTS,2006,DE21J,3,7880
2009,NUTS,2006,DE21K,3,7275
2009,NUTS,2006,DE21L,3,9125
2009,NUTS,2006,DE21M,3,2915
2009,NUTS,2006,DE21N,3,3088
2009,NUTS,2006,DE221,3,8721
2009,NUTS,2006,DE222,3,4784
2009,NUTS,2006,DE223,3,3480
2009,NUTS,2006,DE224,3,2899
2009,NUTS,2006,DE225,3,6782
2009,NUTS,2006,DE226,3,5252
2009,NUTS,2006,DE227,3,4897
2009,NUTS,2006,DE228,3,6338
2009,NUTS,2006,DE229,3,6777
2009,NUTS,2006,DE22A,3,6639
2009,NUTS,2006,DE22B,3,653
2009,NUTS,2006,DE22C,3,6029
2009,NUTS,2006,DE231,3,4081
2009,NUTS,2006,DE232,3,2099
2009,NUTS,2006,DE233,3,9354
2009,NUTS,2006,DE234,3,5021
2009,NUTS,2006,DE235,3,9846
2009,NUTS,2006,DE236,3,1820
2009,NUTS,2006,DE237,3,4815
2009,NUTS,2006,DE238,3,285
2009,NUTS,2006,DE239,3,1579
2009,NUTS,2006,DE23A,3,4723
2009,NUTS,2006,DE241,3,4851
2009,NUTS,2006,DE242,3,5700
2009,NUTS,2006,DE243,3,959
2009,NUTS,2006,DE244,3,9637
2009,NUTS,2006,DE245,3,5674
2009,NUTS,2006,DE246,3,4645
2009,NUTS,2006,DE247,3,9152
2009,NUTS,2006,DE248,3,1893
2009,NUTS,2006,DE249,3,9373
2009,NUTS,2006,DE24A,3,9706
2009,NUTS,2006,DE24B,3,8595
2009,NUTS,2006,DE24C,3,822
2009,NUTS,2006,DE24D,3,3638
2009,NUTS,2006,DE251,3,9802
2009,NUTS,2006,DE252,3,6201
2009,NUTS,2006,DE253,3,9569
2009,NUTS,2006,DE254,3,4238
2009,NUTS,2006,DE255,3,827
2009,NUTS,2006,DE256,3,76
2009,NUTS,2006,DE257,3,1439
2009,NUTS,2006,DE258,3,4881
2009,NUTS,2006,DE259,3,3018
2009,NUTS,2006,DE25A,3,7766
2009,NUTS,2006,DE25B,3,3688
2009,NUTS,2006,DE25C,3,2818
2009,NUTS,2006,DE261,3,3127
2009,NUTS,2006,DE262,3,6925
2009,NUTS,2006,DE263,3,7730
2009,NUTS,2006,DE264,3,7182
2009,NUTS,2006,DE265,3,3
2009,NUTS,2006,DE266,3,2093
2009,NUTS,2006,DE267,3,7144
2009,NUTS,2006,DE268,3,7975
2009,NUTS,2006,DE269,3,6019
2009,NUTS,2006,DE26A,3,2669
2009,NUTS,2006,DE26B,3,434
2009,NUTS,2006,DE26C,3,1376
2009,NUTS,2006,DE271,3,6580
2009,NUTS,2006,DE272,3,7146
2009,NUTS,2006,DE273,3,59
2009,NUTS,2006,DE274,3,7712
2009,NUTS,2006,DE275,3,9852
2009,NUTS,2006,DE276,3,3118
2009,NUTS,2006,DE277,3,2164
2009,NUTS,2006,DE278,3,3531
2009,NUTS,2006,DE279,3,7971
2009,NUTS,2006,DE27A,3,688
2009,NUTS,2006,DE27B,3,7428
2009,NUTS,2006,DE27C,3,9820
2009,NUTS,2006,DE27D,3,2299
2009,NUTS,2006,DE27E,3,1032
2009,NUTS,2006,DE300,3,8463
2009,NUTS,2006,DE411,3,1071
2009,NUTS,2006,DE412,3,4717
2009,NUTS,2006,DE413,3,6453
2009,NUTS,2006,DE414,3,6066
2009,NUTS,2006,DE415,3,9327
2009,NUTS,2006,DE416,3,3358
2009,NUTS,2006,DE417,3,4716
2009,NUTS,2006,DE418,3,6865
2009,NUTS,2006,DE421,3,8671
2009,NUTS,2006,DE422,3,4613
2009,NUTS,2006,DE423,3,6145
2009,NUTS,2006,DE424,3,2063
2009,NUTS,2006,DE425,3,1486
2009,NUTS,2006,DE426,3,6743
2009,NUTS,2006,DE427,3,2312
2009,NUTS,2006,DE428,3,1190
2009,NUTS,2006,DE429,3,7631
2009,NUTS,2006,DE42A,3,3723
2009,NUTS,2006,DE501,3,2830
2009,NUTS,2006,DE502,3,8187
2009,NUTS,2006,DE600,3,1233
2009,NUTS,2006,DE711,3,4533
2009,NUTS,2006,DE712,3,3755
2009,NUTS,2006,DE713,3,8327
2009,NUTS,2006,DE714,3,725
2009,NUTS,2006,DE715,3,3524
2009,NUTS,2006,DE716,3,1313
2009,NUTS,2006,DE717,3,5423
2009,NUTS,2006,DE718,3,7348
2009,NUTS,2006,DE719,3,8854
2009,NUTS,2006,DE71A,3,4283
2009,NUTS,2006,DE71B,3,4008
2009,NUTS,2006,DE71C,3,4811
2009,NUTS,2006,DE71D,3,825
2009,NUTS,2006,DE71E,3,5335
2009,NUTS,2006,DE721,3,4645
2009,NUTS,2006,DE722,3,3468
2009,NUTS,2006,DE723,3,7525
2009,NUTS,2006,DE724,3,6577
2009,NUTS,2006,DE725,3,2321
2009,NUTS,2006,DE731,3,3118
2009,NUTS,2006,DE732,3,6308
2009,NUTS,2006,DE733,3,562
2009,NUTS,2006,DE734,3,2325
2009,NUTS,2006,DE735,3,6904
2009,NUTS,2006,DE736,3,6117
2009,NUTS,2006,DE737,3,8744
2009,NUTS,2006,DE801,3,8583
2009,NUTS,2006,DE802,3,9043
2009,NUTS,2006,DE803,3,1492
2009,NUTS,2006,DE804,3,6288
2009,NUTS,2006,DE805,3,4036
2009,NUTS,2006,DE806,3,6619
2009,NUTS,2006,DE807,3,9081
2009,NUTS,2006,DE808,3,7253
2009,NUTS,2006,DE809,3,9391
2009,NUTS,2006,DE80A,3,2539
2009,NUTS,2006,DE80B,3,1910
2009,NUTS,2006,DE80C,3,3372
2009,NUTS,2006,DE80D,3,6137
2009,NUTS,2006,DE80E,3,3582
2009,NUTS,2006,DE80F,3,7968
2009,NUTS,2006,DE80G,3,1927
2009,NUTS,2006,DE80H,3,3633
2009,NUTS,2006,DE80I,3,4331
2009,NUTS,2006,DE911,3,475
2009,NUTS,2006,DE912,3,715
2009,NUTS,2006,DE913,3,2315
2009,NUTS,2006,DE914,3,860
2009,NUTS,2006,DE915,3,6974
2009,NUTS,2006,DE916,3,4465
2009,NUTS,2006,DE917,3,4297
2009,NUTS,2006,DE918,3,4132
2009,NUTS,2006,DE919,3,7013
2009,NUTS,2006,DE91A,3,9563
2009,NUTS,2006,DE91B,3,4461
2009,NUTS,2006,DE922,3,5629
2009,NUTS,2006,DE923,3,1287
2009,NUTS,2006,DE925,3,1487
2009,NUTS,2006,DE926,3,4067
2009,NUTS,2006,DE927,3,8647
2009,NUTS,2006,DE928,3,9216
2009,NUTS,2006,DE929,3,4002
2009,NUTS,2006,DE931,3,1164
2009,NUTS,2006,DE932,3,610
2009,NUTS,2006,DE933,3,198
2009,NUTS,2006,DE934,3,3201
2009,NUTS,2006,DE935,3,9321
2009,NUTS,2006,DE936,3,2032
2009,NUTS,2006,DE937,3,5613
2009,NUTS,2006,DE938,3,8865
2009,NUTS,2006,DE939,3,5747
2009,NUTS,2006,DE93A,3,3935
2009,NUTS,2006,DE93B,3,2403
2009,NUTS,2006,DE941,3,7620
2009,NUTS,2006,DE942,3,6047
2009,NUTS,2006,DE943,3,7799
2009,NUTS,2006,DE944,3,2617
2009,NUTS,2006,DE945,3,3477
2009,NUTS,2006,DE946,3,7201
2009,NUTS,2006,DE947,3,1212
2009,NUTS,2006,DE948,3,1380
2009,NUTS,2006,DE949,3,8889
2009,NUTS,2006,DE94A,3,9573
2009,NUTS,2006,DE94B,3,6476
2009,NUTS,2006,DE94C,3,7077
2009,NUTS,2006,DE94D,3,942
2009,NUTS,2006,DE94E,3,1701
2009,NUTS,2006,DE94F,3,3272
2009,NUTS,2006,DE94G,3,684
2009,NUTS,2006,DE94H,3,934
2009,NUTS,2006,DEA11,3,6890
2009,NUTS,2006,DEA12,3,9042
2009,NUTS,2006,DEA13,3,8869
2009,NUTS,2006,DEA14,3,510
2009,NUTS,2006,DEA15,3,7311
2009,NUTS,2006,DEA16,3,8608
2009,NUTS,2006,DEA17,3,4904
2009,NUTS,2006,DEA18,3,1952
2009,NUTS,2006,DEA19,3,5891
2009,NUTS,2006,DEA1A,3,475
2009,NUTS,2006,DEA1B,3,6947
2009,NUTS,2006,DEA1C,3,4738
2009,NUTS,2006,DEA1D,3,5427
2009,NUTS,2006,DEA1E,3,4276
2009,NUTS,2006,DEA1F,3,8493
2009,NUTS,2006,DEA21,3,778
2009,NUTS,2006,DEA22,3,1313
2009,NUTS,2006,DEA23,3,7809
2009,NUTS,2006,DEA24,3,4829
2009,NUTS,2006,DEA25,3,3188
2009,NUTS,2006,DEA26,3,6101
2009,NUTS,2006,DEA27,3,6053
2009,NUTS,2006,DEA28,3,6050
2009,NUTS,2006,DEA29,3,7592
2009,NUTS,2006,DEA2A,3,1950
2009,NUTS,2006,DEA2B,3,2882
2009,NUTS,2006,DEA2C,3,8291
2009,NUTS,2006,DEA31,3,6218
2009,NUTS,2006,DEA32,3,7074
2009,NUTS,2006,DEA33,3,2277
2009,NUTS,2006,DEA34,3,3371
2009,NUTS,2006,DEA35,3,4785
2009,NUTS,2006,DEA36,3,1481
2009,NUTS,2006,DEA37,3,8157
2009,NUTS,2006,DEA38,3,5272
2009,NUTS,2006,DEA41,3,9328
2009,NUTS,2006,DEA42,3,7923
2009,NUTS,2006,DEA43,3,7253
2009,NUTS,2006,DEA44,3,3100
2009,NUTS,2006,DEA45,3,4106
2009,NUTS,2006,DEA46,3,8978
2009,NUTS,2006,DEA47,3,2119
2009,NUTS,2006,DEA51,3,4464
2009,NUTS,2006,DEA52,3,1996
2009,NUTS,2006,DEA53,3,4356
2009,NUTS,2006,DEA54,3,899
2009,NUTS,2006,DEA55,3,1327
2009,NUTS,2006,DEA56,3,336
2009,NUTS,2006,DEA57,3,3235
2009,NUTS,2006,DEA58,3,283
2009,NUTS,2006,DEA59,3,9247
2009,NUTS,2006,DEA5A,3,4969
2009,NUTS,2006,DEA5B,3,7076
2009,NUTS,2006,DEA5C,3,2187
2009,NUTS,2006,DEB11,3,7120
2009,NUTS,2006,DEB12,3,2491
2009,NUTS,2006,DEB13,3,5037
2009,NUTS,2006,DEB14,3,7912
2009,NUTS,2006,DEB15,3,5429
2009,NUTS,2006,DEB16,3,7738
2009,NUTS,2006,DEB17,3,170
2009,NUTS,2006,DEB18,3,9746
2009,NUTS,2006,DEB19,3,1703
2009,NUTS,2006,DEB1A,3,4922
2009,NUTS,2006,DEB1B,3,1529
2009,NUTS,2006,DEB21,3,5849
2009,NUTS,2006,DEB22,3,3327
2009,NUTS,2006,DEB23,3,4646
2009,NUTS,2006,DEB24,3,3734
2009,NUTS,2006,DEB25,3,2757
2009,NUTS,2006,DEB31,3,950
2009,NUTS,2006,DEB32,3,1510
2009,NUTS,2006,DEB33,3,46
2009,NUTS,2006,DEB34,3,2933
2009,NUTS,2006,DEB35,3,4514
2009,NUTS,2006,DEB36,3,3050
2009,NUTS,2006,DEB37,3,1945
2009,NUTS,2006,DEB38,3,1653
2009,NUTS,2006,DEB39,3,2910
2009,NUTS,2006,DEB3A,3,119
2009,NUTS,2006,DEB3B,3,7050
2009,NUTS,2006,DEB3C,3,3271
2009,NUTS,2006,DEB3D,3,1219
2009,NUTS,2006,DEB3E,3,6680
2009,NUTS,2006,DEB3F,3,7201
2009,NUTS,2006,DEB3G,3,1843
2009,NUTS,2006,DEB3H,3,5971
2009,NUTS,2006,DEB3I,3,9853
2009,NUTS,2006,DEB3J,3,8289
2009,NUTS,2006,DEB3K,3,5148
2009,NUTS,2006,DEC01,3,3119
2009,NUTS,2006,DEC02,3,244
2009,NUTS,2006,DEC03,3,3470
2009,NUTS,2006,DEC04,3,5767
2009,NUTS,2006,DEC05,3,3238
2009,NUTS,2006,DEC06,3,9599
2009,NUTS,2006,DED11,3,8383
2009,NUTS,2006,DED12,3,1649
2009,NUTS,2006,DED13,3,7833
2009,NUTS,2006,DED14,3,2261
2009,NUTS,2006,DED15,3,2737
2009,NUTS,2006,DED16,3,6687
2009,NUTS,2006,DED17,3,7456
2009,NUTS,2006,DED18,3,7110
2009,NUTS,2006,DED19,3,1157
2009,NUTS,2006,DED1A,3,5949
2009,NUTS,2006,DED1B,3,9024
2009,NUTS,2006,DED1C,3,8746
2009,NUTS,2006,DED21,3,6644
2009,NUTS,2006,DED22,3,3409
2009,NUTS,2006,DED23,3,2714
2009,NUTS,2006,DED24,3,9756
2009,NUTS,2006,DED25,3,7853
2009,NUTS,2006,DED26,3,6702
2009,NUTS,2006,DED27,3,7881
2009,NUTS,2006,DED28,3,5376
2009,NUTS,2006,DED29,3,6942
2009,NUTS,2006,DED2A,3,1767
2009,NUTS,2006,DED2B,3,978
2009,NUTS,2006,DED31,3,9909
2009,NUTS,2006,DED32,3,1062
2009,NUTS,2006,DED33,3,8456
2009,NUTS,2006,DED34,3,7051
2009,NUTS,2006,DED35,3,3874
2009,NUTS,2006,DED36,3,4073
2009,NUTS,2006,DEE01,3,8542
2009,NUTS,2006,DEE02,3,8350
2009,NUTS,2006,DEE03,3,1725
2009,NUTS,2006,DEE04,3,698
2009,NUTS,2006,DEE05,3,4199
2009,NUTS,2006,DEE06,3,3752
2009,NUTS,2006,DEE07,3,6101
2009,NUTS,2006,DEE08,3,3902
2009,NUTS,2006,DEE09,3,5481
2009,NUTS,2006,DEE0A,3,4603
2009,NUTS,2006,DEE0B,3,1695
2009,NUTS,2006,DEE0C,3,9162
2009,NUTS,2006,DEE0D,3,3049
2009,NUTS,2006,DEE0E,3,6980
2009,NUTS,2006,DEF01,3,9112
2009,NUTS,2006,DEF02,3,8988
2009,NUTS,2006,DEF03,3,4711
2009,NUTS,2006,DEF04,3,8087
2009,NUTS,2006,DEF05,3,9057
2009,NUTS,2006,DEF06,3,9232
2009,NUTS,2006,DEF07,3,7276
2009,NUTS,2006,DEF08,3,6425
2009,NUTS,2006,DEF09,3,2675
2009,NUTS,2006,DEF0A,3,8795
2009,NUTS,2006,DEF0B,3,3511
2009,NUTS,2006,DEF0C,3,5139
2009,NUTS,2006,DEF0D,3,2291
2009,NUTS,2006,DEF0E,3,2782
2009,NUTS,2006,DEF0F,3,7097
2009,NUTS,2006,DEG01,3,8017
2009,NUTS,2006,DEG02,3,6552
2009,NUTS,2006,DEG03,3,2216
2009,NUTS,2006,DEG04,3,3202
2009,NUTS,2006,DEG05,3,8409
2009,NUTS,2006,DEG06,3,3411
2009,NUTS,2006,DEG07,3,275
2009,NUTS,2006,DEG09,3,8423
2009,NUTS,2006,DEG0A,3,6702
2009,NUTS,2006,DEG0B,3,9202
2009,NUTS,2006,DEG0C,3,6084
2009,NUTS,2006,DEG0D,3,2379
2009,NUTS,2006,DEG0E,3,8394
2009,NUTS,2006,DEG0F,3,233
2009,NUTS,2006,DEG0G,3,4980
2009,NUTS,2006,DEG0H,3,4553
2009,NUTS,2006,DEG0I,3,7090
2009,NUTS,2006,DEG0J,3,7034
2009,NUTS,2006,DEG0K,3,1466
2009,NUTS,2006,DEG0L,3,2169
2009,NUTS,2006,DEG0M,3,6134
2009,NUTS,2006,DEG0N,3,9665
2009,NUTS,2006,DEG0P,3,96
2009,NUTS,2006,DK011,3,9746
2009,NUTS,2006,DK012,3,6689
2009,NUTS,2006,DK013,3,9236
2009,NUTS,2006,DK014,3,7204
2009,NUTS,2006,DK021,3,4156
2009,NUTS,2006,DK022,3,1955
2009,NUTS,2006,DK031,3,2707
2009,NUTS,2006,DK032,3,7803
2009,NUTS,2006,DK041,3,2126
2009,NUTS,2006,DK042,3,4036
2009,NUTS,2006,DK050,3,1728
2009,NUTS,2006,EE001,3,2642
2009,NUTS,2006,EE004,3,8720
2009,NUTS,2006,EE006,3,3611
2009,NUTS,2006,EE007,3,2463
2009,NUTS,2006,EE008,3,9905
2009,NUTS,2006,ES111,3,6957
2009,NUTS,2006,ES112,3,4521
2009,NUTS,2006,ES113,3,3501
2009,NUTS,2006,ES114,3,3061
2009,NUTS,2006,ES120,3,1935
2009,NUTS,2006,ES130,3,2458
2009,NUTS,2006,ES211,3,8478
2009,NUTS,2006,ES212,3,6945
2009,NUTS,2006,ES213,3,7287
2009,NUTS,2006,ES220,3,808
2009,NUTS,2006,ES230,3,7033
2009,NUTS,2006,ES241,3,7217
2009,NUTS,2006,ES242,3,6177
2009,NUTS,2006,ES243,3,3046
2009,NUTS,2006,ES300,3,7328
2009,NUTS,2006,ES411,3,5361
2009,NUTS,2006,ES412,3,3586
2009,NUTS,2006,ES413,3,2836
2009,NUTS,2006,ES414,3,4971
2009,NUTS,2006,ES415,3,7008
2009,NUTS,2006,ES416,3,3097
2009,NUTS,2006,ES417,3,7766
2009,NUTS,2006,ES418,3,3594
2009,NUTS,2006,ES419,3,3512
2009,NUTS,2006,ES421,3,7711
2009,NUTS,2006,ES422,3,143
2009,NUTS,2006,ES423,3,2193
2009,NUTS,2006,ES424,3,9642
2009,NUTS,2006,ES425,3,2819
2009,NUTS,2006,ES431,3,7727
2009,NUTS,2006,ES432,3,2027
2009,NUTS,2006,ES511,3,9632
2009,NUTS,2006,ES512,3,624
2009,NUTS,2006,ES513,3,9575
2009,NUTS,2006,ES514,3,2998
2009,NUTS,2006,ES521,3,1253
2009,NUTS,2006,ES522,3,6272
2009,NUTS,2006,ES523,3,2062
2009,NUTS,2006,ES531,3,74
2009,NUTS,2006,ES532,3,3401
2009,NUTS,2006,ES533,3,2814
2009,NUTS,2006,ES611,3,8642
2009,NUTS,2006,ES612,3,6008
2009,NUTS,2006,ES613,3,5311
2009,NUTS,2006,ES614,3,4096
2009,NUTS,2006,ES615,3,8494
2009,NUTS,2006,ES616,3,9427
2009,NUTS,2006,ES617,3,1204
2009,NUTS,2006,ES618,3,6726
2009,NUTS,2006,ES620,3,5794
2009,NUTS,2006,ES630,3,7070
2009,NUTS,2006,ES640,3,4236
2009,NUTS,2006,ES703,3,5877
2009,NUTS,2006,ES704,3,2306
2009,NUTS,2006,ES705,3,1741
2009,NUTS,2006,ES706,3,4355
2009,NUTS,2006,ES707,3,1553
2009,NUTS,2006,ES708,3,2880
2009,NUTS,2006,ES709,3,9198
2009,NUTS,2006,FI131,3,5625
2009,NUTS,2006,FI132,3,8335
2009,NUTS,2006,FI133,3,3589
2009,NUTS,2006,FI134,3,8430
2009,NUTS,2006,FI181,3,9960
2009,NUTS,2006,FI182,3,8909
2009,NUTS,2006,FI183,3,3539
2009,NUTS,2006,FI184,3,6270
2009,NUTS,2006,FI185,3,5302
2009,NUTS,2006,FI186,3,452
2009,NUTS,2006,FI187,3,1251
2009,NUTS,2006,FI193,3,9367
2009,NUTS,2006,FI194,3,6885
2009,NUTS,2006,FI195,3,8251
2009,NUTS,2006,FI196,3,7046
2009,NUTS,2006,FI197,3,6404
2009,NUTS,2006,FI1A1,3,4018
2009,NUTS,2006,FI1A2,3,3086
2009,NUTS,2006,FI1A3,3,4373
2009,NUTS,2006,FI200,3,9419
2009,NUTS,2006,FR101,3,6179
2009,NUTS,2006,FR102,3,7701
2009,NUTS,2006,FR103,3,2776
2009,NUTS,2006,FR104,3,591
2009,NUTS,2006,FR105,3,8277
2009,NUTS,2006,FR106,3,7976
2009,NUTS,2006,FR107,3,7869
2009,NUTS,2006,FR108,3,5548
2009,NUTS,2006,FR211,3,1980
2009,NUTS,2006,FR212,3,4827
2009,NUTS,2006,FR213,3,8025
2009,NUTS,2006,FR214,3,8289
2009,NUTS,2006,FR221,3,2224
2009,NUTS,2006,FR222,3,9221
2009,NUTS,2006,FR223,3,5062
2009,NUTS,2006,FR231,3,7189
2009,NUTS,2006,FR232,3,6200
2009,NUTS,2006,FR241,3,3515
2009,NUTS,2006,FR242,3,9586
2009,NUTS,2006,FR243,3,7917
2009,NUTS,2006,FR244,3,4677
2009,NUTS,2006,FR245,3,7263
2009,NUTS,2006,FR246,3,2727
2009,NUTS,2006,FR251,3,3939
2009,NUTS,2006,FR252,3,6957
2009,NUTS,2006,FR253,3,2637
2009,NUTS,2006,FR261,3,2582
2009,NUTS,2006,FR262,3,443
2009,NUTS,2006,FR263,3,7862
2009,NUTS,2006,FR264,3,3057
2009,NUTS,2006,FR301,3,7306
2009,NUTS,2006,FR302,3,2198
2009,NUTS,2006,FR411,3,7226
2009,NUTS,2006,FR412,3,9664
2009,NUTS,2006,FR413,3,6058
2009,NUTS,2006,FR414,3,8692
2009,NUTS,2006,FR421,3,5237
2009,NUTS,2006,FR422,3,2776
2009,NUTS,2006,FR431,3,4342
2009,NUTS,2006,FR432,3,5220
2009,NUTS,2006,FR433,3,2103
2009,NUTS,2006,FR434,3,3996
2009,NUTS,2006,FR511,3,131
2009,NUTS,2006,FR512,3,1809
2009,NUTS,2006,FR513,3,5137
2009,NUTS,2006,FR514,3,1850
2009,NUTS,2006,FR515,3,4205
