year,region_type,region_year_spec,region_id,region_level,jekov
2009,NUTS,2006,BE255,3,454908
2009,NUTS,2006,BE256,3,189116
2009,NUTS,2006,BE257,3,82997
2009,NUTS,2006,BE258,3,49365
2009,NUTS,2006,BE310,3,416248
2009,NUTS,2006,BE321,3,142999
2009,NUTS,2006,BE322,3,412438
2009,NUTS,2006,BE323,3,903432
2009,NUTS,2006,BE324,3,428187
2009,NUTS,2006,BE325,3,727919
2009,NUTS,2006,BE326,3,75367
2009,NUTS,2006,BE327,3,517794
2009,NUTS,2006,BE331,3,25161
2009,NUTS,2006,BE332,3,973244
2009,NUTS,2006,BE334,3,412637
2009,NUTS,2006,BE335,3,848023
2009,NUTS,2006,BE336,3,906184
2009,NUTS,2006,BE341,3,49210
2009,NUTS,2006,BE342,3,64195
2009,NUTS,2006,BE343,3,245104
2009,NUTS,2006,BE344,3,396119
2009,NUTS,2006,BE345,3,382020
2009,NUTS,2006,BE351,3,814912
2009,NUTS,2006,BE352,3,469960
2009,NUTS,2006,BE353,3,190525
2009,NUTS,2006,BG311,3,230111
2009,NUTS,2006,BG312,3,704806
2009,NUTS,2006,BG313,3,303488
2009,NUTS,2006,BG314,3,682699
2009,NUTS,2006,BG315,3,748631
2009,NUTS,2006,BG321,3,657358
2009,NUTS,2006,BG322,3,325654
2009,NUTS,2006,BG323,3,589278
2009,NUTS,2006,BG324,3,396964
2009,NUTS,2006,BG325,3,450778
2009,NUTS,2006,BG331,3,8717
2009,NUTS,2006,BG332,3,406337
2009,NUTS,2006,BG333,3,333036
2009,NUTS,2006,BG334,3,61013
2009,NUTS,2006,BG341,3,696523
2009,NUTS,2006,BG342,3,5326
2009,NUTS,2006,BG343,3,284989
2009,NUTS,2006,BG344,3,260989
2009,NUTS,2006,BG411,3,742979
2009,NUTS,2006,BG412,3,328515
2009,NUTS,2006,BG413,3,648482
2009,NUTS,2006,BG414,3,824025
2009,NUTS,2006,BG415,3,1572
2009,NUTS,2006,BG421,3,221075
2009,NUTS,2006,BG422,3,234116
2009,NUTS,2006,BG423,3,552539
2009,NUTS,2006,BG424,3,998827
2009,NUTS,2006,BG425,3,946090
2009,NUTS,2006,CH011,3,976299
2009,NUTS,2006,CH012,3,605045
2009,NUTS,2006,CH013,3,242247
2009,NUTS,2006,CH021,3,222752
2009,NUTS,2006,CH022,3,437151
2009,NUTS,2006,CH023,3,660915
2009,NUTS,2006,CH024,3,387115
2009,NUTS,2006,CH025,3,381987
2009,NUTS,2006,CH031,3,53742
2009,NUTS,2006,CH032,3,500291
2009,NUTS,2006,CH033,3,17753
2009,NUTS,2006,CH040,3,284568
2009,NUTS,2006,CH051,3,167229
2009,NUTS,2006,CH052,3,76653
2009,NUTS,2006,CH053,3,599664
2009,NUTS,2006,CH054,3,952461
2009,NUTS,2006,CH055,3,670590
2009,NUTS,2006,CH056,3,514008
2009,NUTS,2006,CH057,3,315831
2009,NUTS,2006,CH061,3,761803
2009,NUTS,2006,CH062,3,224415
2009,NUTS,2006,CH063,3,165698
2009,NUTS,2006,CH064,3,767734
2009,NUTS,2006,CH065,3,576137
2009,NUTS,2006,CH066,3,616594
2009,NUTS,2006,CH070,3,463987
2009,NUTS,2006,CY000,3,651257
2009,NUTS,2006,CZ010,3,301687
2009,NUTS,2006,CZ020,3,344026
2009,NUTS,2006,CZ031,3,428957
2009,NUTS,2006,CZ032,3,382265
2009,NUTS,2006,CZ041,3,862791
2009,NUTS,2006,CZ042,3,259536
2009,NUTS,2006,CZ051,3,908897
2009,NUTS,2006,CZ052,3,719094
2009,NUTS,2006,CZ053,3,909618
2009,NUTS,2006,CZ063,3,626074
2009,NUTS,2006,CZ064,3,70120
2009,NUTS,2006,CZ071,3,763612
2009,NUTS,2006,CZ072,3,278995
2009,NUTS,2006,CZ080,3,885997
2009,NUTS,2006,DE111,3,641609
2009,NUTS,2006,DE112,3,390154
2009,NUTS,2006,DE113,3,233498
2009,NUTS,2006,DE114,3,184880
2009,NUTS,2006,DE115,3,100053
2009,NUTS,2006,DE116,3,911757
2009,NUTS,2006,DE117,3,500868
2009,NUTS,2006,DE118,3,741781
2009,NUTS,2006,DE119,3,969414
2009,NUTS,2006,DE11A,3,432888
2009,NUTS,2006,DE11B,3,763348
2009,NUTS,2006,DE11C,3,521847
2009,NUTS,2006,DE11D,3,213797
2009,NUTS,2006,DE121,3,947659
2009,NUTS,2006,DE122,3,584064
2009,NUTS,2006,DE123,3,564862
2009,NUTS,2006,DE124,3,938074
2009,NUTS,2006,DE125,3,758333
2009,NUTS,2006,DE126,3,67073
2009,NUTS,2006,DE127,3,865793
2009,NUTS,2006,DE128,3,905414
2009,NUTS,2006,DE129,3,236963
2009,NUTS,2006,DE12A,3,827230
2009,NUTS,2006,DE12B,3,98963
2009,NUTS,2006,DE12C,3,447458
2009,NUTS,2006,DE131,3,470489
2009,NUTS,2006,DE132,3,110047
2009,NUTS,2006,DE133,3,564536
2009,NUTS,2006,DE134,3,72645
2009,NUTS,2006,DE135,3,991514
2009,NUTS,2006,DE136,3,259845
2009,NUTS,2006,DE137,3,936128
2009,NUTS,2006,DE138,3,814087
2009,NUTS,2006,DE139,3,233881
2009,NUTS,2006,DE13A,3,678770
2009,NUTS,2006,DE141,3,773073
2009,NUTS,2006,DE142,3,864708
2009,NUTS,2006,DE143,3,279312
2009,NUTS,2006,DE144,3,452339
2009,NUTS,2006,DE145,3,276057
2009,NUTS,2006,DE146,3,58731
2009,NUTS,2006,DE147,3,966693
2009,NUTS,2006,DE148,3,492483
2009,NUTS,2006,DE149,3,179743
2009,NUTS,2006,DE211,3,351247
2009,NUTS,2006,DE212,3,625456
2009,NUTS,2006,DE213,3,893268
2009,NUTS,2006,DE214,3,556530
2009,NUTS,2006,DE215,3,543573
2009,NUTS,2006,DE216,3,925132
2009,NUTS,2006,DE217,3,748899
2009,NUTS,2006,DE218,3,165242
2009,NUTS,2006,DE219,3,229296
2009,NUTS,2006,DE21A,3,717730
2009,NUTS,2006,DE21B,3,332707
2009,NUTS,2006,DE21C,3,486287
2009,NUTS,2006,DE21D,3,427197
2009,NUTS,2006,DE21E,3,369879
2009,NUTS,2006,DE21F,3,848566
2009,NUTS,2006,DE21G,3,799007
2009,NUTS,2006,DE21H,3,286764
2009,NUTS,2006,DE21I,3,121611
2009,NUTS,2006,DE21J,3,908508
2009,NUTS,2006,DE21K,3,176248
2009,NUTS,2006,DE21L,3,479845
2009,NUTS,2006,DE21M,3,367165
2009,NUTS,2006,DE21N,3,933903
2009,NUTS,2006,DE221,3,170410
2009,NUTS,2006,DE222,3,254268
2009,NUTS,2006,DE223,3,301969
2009,NUTS,2006,DE224,3,939731
2009,NUTS,2006,DE225,3,714311
2009,NUTS,2006,DE226,3,497241
2009,NUTS,2006,DE227,3,340882
2009,NUTS,2006,DE228,3,85735
2009,NUTS,2006,DE229,3,673534
2009,NUTS,2006,DE22A,3,943607
2009,NUTS,2006,DE22B,3,731607
2009,NUTS,2006,DE22C,3,830687
2009,NUTS,2006,DE231,3,513964
2009,NUTS,2006,DE232,3,553038
2009,NUTS,2006,DE233,3,560485
2009,NUTS,2006,DE234,3,965031
2009,NUTS,2006,DE235,3,211452
2009,NUTS,2006,DE236,3,101115
2009,NUTS,2006,DE237,3,587950
2009,NUTS,2006,DE238,3,664522
2009,NUTS,2006,DE239,3,344743
2009,NUTS,2006,DE23A,3,213523
2009,NUTS,2006,DE241,3,72074
2009,NUTS,2006,DE242,3,47827
2009,NUTS,2006,DE243,3,561395
2009,NUTS,2006,DE244,3,239971
2009,NUTS,2006,DE245,3,143903
2009,NUTS,2006,DE246,3,505930
2009,NUTS,2006,DE247,3,310014
2009,NUTS,2006,DE248,3,26877
2009,NUTS,2006,DE249,3,500234
2009,NUTS,2006,DE24A,3,252210
2009,NUTS,2006,DE24B,3,495129
2009,NUTS,2006,DE24C,3,437325
2009,NUTS,2006,DE24D,3,710116
2009,NUTS,2006,DE251,3,956262
2009,NUTS,2006,DE252,3,318010
2009,NUTS,2006,DE253,3,605487
2009,NUTS,2006,DE254,3,342274
2009,NUTS,2006,DE255,3,576728
2009,NUTS,2006,DE256,3,775465
2009,NUTS,2006,DE257,3,637330
2009,NUTS,2006,DE258,3,824680
2009,NUTS,2006,DE259,3,609220
2009,NUTS,2006,DE25A,3,274146
2009,NUTS,2006,DE25B,3,183061
2009,NUTS,2006,DE25C,3,290997
2009,NUTS,2006,DE261,3,69067
2009,NUTS,2006,DE262,3,189900
2009,NUTS,2006,DE263,3,637242
2009,NUTS,2006,DE264,3,156518
2009,NUTS,2006,DE265,3,740165
2009,NUTS,2006,DE266,3,514306
2009,NUTS,2006,DE267,3,106001
2009,NUTS,2006,DE268,3,871000
2009,NUTS,2006,DE269,3,225897
2009,NUTS,2006,DE26A,3,113362
2009,NUTS,2006,DE26B,3,869397
2009,NUTS,2006,DE26C,3,768719
2009,NUTS,2006,DE271,3,823232
2009,NUTS,2006,DE272,3,860793
2009,NUTS,2006,DE273,3,607125
2009,NUTS,2006,DE274,3,88033
2009,NUTS,2006,DE275,3,997207
2009,NUTS,2006,DE276,3,410702
2009,NUTS,2006,DE277,3,641806
2009,NUTS,2006,DE278,3,691090
2009,NUTS,2006,DE279,3,358272
2009,NUTS,2006,DE27A,3,552410
2009,NUTS,2006,DE27B,3,768636
2009,NUTS,2006,DE27C,3,280351
2009,NUTS,2006,DE27D,3,836402
2009,NUTS,2006,DE27E,3,65065
2009,NUTS,2006,DE300,3,522084
2009,NUTS,2006,DE411,3,184054
2009,NUTS,2006,DE412,3,776564
2009,NUTS,2006,DE413,3,518103
2009,NUTS,2006,DE414,3,892305
2009,NUTS,2006,DE415,3,136909
2009,NUTS,2006,DE416,3,582071
2009,NUTS,2006,DE417,3,911119
2009,NUTS,2006,DE418,3,246068
2009,NUTS,2006,DE421,3,135034
2009,NUTS,2006,DE422,3,786256
2009,NUTS,2006,DE423,3,735026
2009,NUTS,2006,DE424,3,114534
2009,NUTS,2006,DE425,3,317587
2009,NUTS,2006,DE426,3,271331
2009,NUTS,2006,DE427,3,302052
2009,NUTS,2006,DE428,3,786688
2009,NUTS,2006,DE429,3,955675
2009,NUTS,2006,DE42A,3,86736
2009,NUTS,2006,DE501,3,680798
2009,NUTS,2006,DE502,3,182891
2009,NUTS,2006,DE600,3,863510
2009,NUTS,2006,DE711,3,892206
2009,NUTS,2006,DE712,3,9528
2009,NUTS,2006,DE713,3,964259
2009,NUTS,2006,DE714,3,970657
2009,NUTS,2006,DE715,3,366889
2009,NUTS,2006,DE716,3,990973
2009,NUTS,2006,DE717,3,545317
2009,NUTS,2006,DE718,3,198961
2009,NUTS,2006,DE719,3,48224
2009,NUTS,2006,DE71A,3,268501
2009,NUTS,2006,DE71B,3,682966
2009,NUTS,2006,DE71C,3,66924
2009,NUTS,2006,DE71D,3,314472
2009,NUTS,2006,DE71E,3,123840
2009,NUTS,2006,DE721,3,752011
2009,NUTS,2006,DE722,3,496834
2009,NUTS,2006,DE723,3,679637
2009,NUTS,2006,DE724,3,467159
2009,NUTS,2006,DE725,3,557223
2009,NUTS,2006,DE731,3,373957
2009,NUTS,2006,DE732,3,433671
2009,NUTS,2006,DE733,3,611610
2009,NUTS,2006,DE734,3,898870
2009,NUTS,2006,DE735,3,155925
2009,NUTS,2006,DE736,3,279868
2009,NUTS,2006,DE737,3,339540
2009,NUTS,2006,DE801,3,321672
2009,NUTS,2006,DE802,3,304858
2009,NUTS,2006,DE803,3,702402
2009,NUTS,2006,DE804,3,999256
2009,NUTS,2006,DE805,3,345790
2009,NUTS,2006,DE806,3,842422
2009,NUTS,2006,DE807,3,217177
2009,NUTS,2006,DE808,3,712479
2009,NUTS,2006,DE809,3,636117
2009,NUTS,2006,DE80A,3,809453
2009,NUTS,2006,DE80B,3,780824
2009,NUTS,2006,DE80C,3,173165
2009,NUTS,2006,DE80D,3,669802
2009,NUTS,2006,DE80E,3,22582
2009,NUTS,2006,DE80F,3,96258
2009,NUTS,2006,DE80G,3,349055
2009,NUTS,2006,DE80H,3,815295
2009,NUTS,2006,DE80I,3,14331
2009,NUTS,2006,DE911,3,786870
2009,NUTS,2006,DE912,3,967124
2009,NUTS,2006,DE913,3,576860
2009,NUTS,2006,DE914,3,454700
2009,NUTS,2006,DE915,3,192960
2009,NUTS,2006,DE916,3,764844
2009,NUTS,2006,DE917,3,364863
2009,NUTS,2006,DE918,3,506599
2009,NUTS,2006,DE919,3,386104
2009,NUTS,2006,DE91A,3,462367
2009,NUTS,2006,DE91B,3,464406
2009,NUTS,2006,DE922,3,552521
2009,NUTS,2006,DE923,3,677656
2009,NUTS,2006,DE925,3,49822
2009,NUTS,2006,DE926,3,467493
2009,NUTS,2006,DE927,3,103306
2009,NUTS,2006,DE928,3,861284
2009,NUTS,2006,DE929,3,395093
2009,NUTS,2006,DE931,3,189839
2009,NUTS,2006,DE932,3,852187
2009,NUTS,2006,DE933,3,232968
2009,NUTS,2006,DE934,3,881309
2009,NUTS,2006,DE935,3,264094
2009,NUTS,2006,DE936,3,119692
2009,NUTS,2006,DE937,3,252483
2009,NUTS,2006,DE938,3,267493
2009,NUTS,2006,DE939,3,317071
2009,NUTS,2006,DE93A,3,727256
2009,NUTS,2006,DE93B,3,174011
2009,NUTS,2006,DE941,3,420196
2009,NUTS,2006,DE942,3,810141
2009,NUTS,2006,DE943,3,220795
2009,NUTS,2006,DE944,3,362382
2009,NUTS,2006,DE945,3,838723
2009,NUTS,2006,DE946,3,306871
2009,NUTS,2006,DE947,3,206444
2009,NUTS,2006,DE948,3,24988
2009,NUTS,2006,DE949,3,667596
2009,NUTS,2006,DE94A,3,430447
2009,NUTS,2006,DE94B,3,932538
2009,NUTS,2006,DE94C,3,495420
2009,NUTS,2006,DE94D,3,299717
2009,NUTS,2006,DE94E,3,691164
2009,NUTS,2006,DE94F,3,927718
2009,NUTS,2006,DE94G,3,65733
2009,NUTS,2006,DE94H,3,609843
2009,NUTS,2006,DEA11,3,748434
2009,NUTS,2006,DEA12,3,828231
2009,NUTS,2006,DEA13,3,866131
2009,NUTS,2006,DEA14,3,149681
2009,NUTS,2006,DEA15,3,290011
2009,NUTS,2006,DEA16,3,20093
2009,NUTS,2006,DEA17,3,603978
2009,NUTS,2006,DEA18,3,875473
2009,NUTS,2006,DEA19,3,625833
2009,NUTS,2006,DEA1A,3,448471
2009,NUTS,2006,DEA1B,3,629577
2009,NUTS,2006,DEA1C,3,435735
2009,NUTS,2006,DEA1D,3,480924
2009,NUTS,2006,DEA1E,3,702423
2009,NUTS,2006,DEA1F,3,849653
2009,NUTS,2006,DEA21,3,880546
2009,NUTS,2006,DEA22,3,998334
2009,NUTS,2006,DEA23,3,336232
2009,NUTS,2006,DEA24,3,144602
2009,NUTS,2006,DEA25,3,475550
2009,NUTS,2006,DEA26,3,791189
2009,NUTS,2006,DEA27,3,115380
2009,NUTS,2006,DEA28,3,972230
2009,NUTS,2006,DEA29,3,29290
2009,NUTS,2006,DEA2A,3,217134
2009,NUTS,2006,DEA2B,3,444757
2009,NUTS,2006,DEA2C,3,886751
2009,NUTS,2006,DEA31,3,631127
2009,NUTS,2006,DEA32,3,159263
2009,NUTS,2006,DEA33,3,53132
2009,NUTS,2006,DEA34,3,549676
2009,NUTS,2006,DEA35,3,243297
2009,NUTS,2006,DEA36,3,29562
2009,NUTS,2006,DEA37,3,161238
2009,NUTS,2006,DEA38,3,696975
2009,NUTS,2006,DEA41,3,14362
2009,NUTS,2006,DEA42,3,629899
2009,NUTS,2006,DEA43,3,820118
2009,NUTS,2006,DEA44,3,53214
2009,NUTS,2006,DEA45,3,413368
2009,NUTS,2006,DEA46,3,787738
2009,NUTS,2006,DEA47,3,229254
2009,NUTS,2006,DEA51,3,575688
2009,NUTS,2006,DEA52,3,623148
2009,NUTS,2006,DEA53,3,174829
2009,NUTS,2006,DEA54,3,537484
2009,NUTS,2006,DEA55,3,913667
2009,NUTS,2006,DEA56,3,457011
2009,NUTS,2006,DEA57,3,997739
2009,NUTS,2006,DEA58,3,279434
2009,NUTS,2006,DEA59,3,232834
2009,NUTS,2006,DEA5A,3,890698
2009,NUTS,2006,DEA5B,3,685072
2009,NUTS,2006,DEA5C,3,239154
2009,NUTS,2006,DEB11,3,332196
2009,NUTS,2006,DEB12,3,765377
2009,NUTS,2006,DEB13,3,941952
2009,NUTS,2006,DEB14,3,592245
2009,NUTS,2006,DEB15,3,286945
2009,NUTS,2006,DEB16,3,407075
2009,NUTS,2006,DEB17,3,456056
2009,NUTS,2006,DEB18,3,458284
2009,NUTS,2006,DEB19,3,912472
2009,NUTS,2006,DEB1A,3,305386
2009,NUTS,2006,DEB1B,3,511780
2009,NUTS,2006,DEB21,3,814173
2009,NUTS,2006,DEB22,3,227448
2009,NUTS,2006,DEB23,3,416988
2009,NUTS,2006,DEB24,3,337017
2009,NUTS,2006,DEB25,3,272719
2009,NUTS,2006,DEB31,3,668341
2009,NUTS,2006,DEB32,3,646470
2009,NUTS,2006,DEB33,3,426546
2009,NUTS,2006,DEB34,3,189344
2009,NUTS,2006,DEB35,3,375588
2009,NUTS,2006,DEB36,3,363036
2009,NUTS,2006,DEB37,3,544233
2009,NUTS,2006,DEB38,3,444448
2009,NUTS,2006,DEB39,3,395614
2009,NUTS,2006,DEB3A,3,791571
2009,NUTS,2006,DEB3B,3,148444
2009,NUTS,2006,DEB3C,3,606780
2009,NUTS,2006,DEB3D,3,374503
2009,NUTS,2006,DEB3E,3,503173
2009,NUTS,2006,DEB3F,3,308933
2009,NUTS,2006,DEB3G,3,704973
2009,NUTS,2006,DEB3H,3,963278
2009,NUTS,2006,DEB3I,3,118360
2009,NUTS,2006,DEB3J,3,233624
2009,NUTS,2006,DEB3K,3,104291
2009,NUTS,2006,DEC01,3,364705
2009,NUTS,2006,DEC02,3,225960
2009,NUTS,2006,DEC03,3,814666
2009,NUTS,2006,DEC04,3,148799
2009,NUTS,2006,DEC05,3,63908
2009,NUTS,2006,DEC06,3,292168
2009,NUTS,2006,DED11,3,408977
2009,NUTS,2006,DED12,3,183575
2009,NUTS,2006,DED13,3,216953
2009,NUTS,2006,DED14,3,943390
2009,NUTS,2006,DED15,3,601113
2009,NUTS,2006,DED16,3,50174
2009,NUTS,2006,DED17,3,951982
2009,NUTS,2006,DED18,3,399682
2009,NUTS,2006,DED19,3,31544
2009,NUTS,2006,DED1A,3,65439
2009,NUTS,2006,DED1B,3,258307
2009,NUTS,2006,DED1C,3,981186
2009,NUTS,2006,DED21,3,818899
2009,NUTS,2006,DED22,3,741866
2009,NUTS,2006,DED23,3,886045
2009,NUTS,2006,DED24,3,666697
2009,NUTS,2006,DED25,3,116123
2009,NUTS,2006,DED26,3,730501
2009,NUTS,2006,DED27,3,355169
2009,NUTS,2006,DED28,3,66523
2009,NUTS,2006,DED29,3,152711
2009,NUTS,2006,DED2A,3,579648
2009,NUTS,2006,DED2B,3,427603
2009,NUTS,2006,DED31,3,133826
2009,NUTS,2006,DED32,3,728246
2009,NUTS,2006,DED33,3,877904
2009,NUTS,2006,DED34,3,495464
2009,NUTS,2006,DED35,3,732138
2009,NUTS,2006,DED36,3,211122
2009,NUTS,2006,DEE01,3,390667
2009,NUTS,2006,DEE02,3,742656
2009,NUTS,2006,DEE03,3,907024
2009,NUTS,2006,DEE04,3,867994
2009,NUTS,2006,DEE05,3,899185
2009,NUTS,2006,DEE06,3,807355
2009,NUTS,2006,DEE07,3,873133
2009,NUTS,2006,DEE08,3,302733
2009,NUTS,2006,DEE09,3,688068
2009,NUTS,2006,DEE0A,3,262074
2009,NUTS,2006,DEE0B,3,344807
2009,NUTS,2006,DEE0C,3,937340
2009,NUTS,2006,DEE0D,3,554468
2009,NUTS,2006,DEE0E,3,388357
2009,NUTS,2006,DEF01,3,632026
2009,NUTS,2006,DEF02,3,112742
2009,NUTS,2006,DEF03,3,528183
2009,NUTS,2006,DEF04,3,859986
2009,NUTS,2006,DEF05,3,482614
2009,NUTS,2006,DEF06,3,203029
2009,NUTS,2006,DEF07,3,992505
2009,NUTS,2006,DEF08,3,206877
2009,NUTS,2006,DEF09,3,722375
2009,NUTS,2006,DEF0A,3,193475
2009,NUTS,2006,DEF0B,3,596111
2009,NUTS,2006,DEF0C,3,838725
2009,NUTS,2006,DEF0D,3,384049
2009,NUTS,2006,DEF0E,3,981839
2009,NUTS,2006,DEF0F,3,934027
2009,NUTS,2006,DEG01,3,260690
2009,NUTS,2006,DEG02,3,369838
2009,NUTS,2006,DEG03,3,183901
2009,NUTS,2006,DEG04,3,621255
2009,NUTS,2006,DEG05,3,896575
2009,NUTS,2006,DEG06,3,502929
2009,NUTS,2006,DEG07,3,700629
2009,NUTS,2006,DEG09,3,613097
2009,NUTS,2006,DEG0A,3,64939
2009,NUTS,2006,DEG0B,3,103436
2009,NUTS,2006,DEG0C,3,199209
2009,NUTS,2006,DEG0D,3,355857
2009,NUTS,2006,DEG0E,3,913417
2009,NUTS,2006,DEG0F,3,458720
2009,NUTS,2006,DEG0G,3,417065
2009,NUTS,2006,DEG0H,3,97010
2009,NUTS,2006,DEG0I,3,767798
2009,NUTS,2006,DEG0J,3,224882
2009,NUTS,2006,DEG0K,3,656119
2009,NUTS,2006,DEG0L,3,609756
2009,NUTS,2006,DEG0M,3,921901
2009,NUTS,2006,DEG0N,3,883099
2009,NUTS,2006,DEG0P,3,891244
2009,NUTS,2006,DK011,3,985500
2009,NUTS,2006,DK012,3,753350
2009,NUTS,2006,DK013,3,857643
2009,NUTS,2006,DK014,3,169750
2009,NUTS,2006,DK021,3,396211
2009,NUTS,2006,DK022,3,489737
2009,NUTS,2006,DK031,3,919498
2009,NUTS,2006,DK032,3,153961
2009,NUTS,2006,DK041,3,815851
2009,NUTS,2006,DK042,3,808069
2009,NUTS,2006,DK050,3,177097
2009,NUTS,2006,EE001,3,825391
2009,NUTS,2006,EE004,3,275269
2009,NUTS,2006,EE006,3,326251
2009,NUTS,2006,EE007,3,310598
2009,NUTS,2006,EE008,3,997789
2009,NUTS,2006,ES111,3,75951
2009,NUTS,2006,ES112,3,683858
2009,NUTS,2006,ES113,3,816184
2009,NUTS,2006,ES114,3,866145
2009,NUTS,2006,ES120,3,358575
2009,NUTS,2006,ES130,3,425335
2009,NUTS,2006,ES211,3,482230
2009,NUTS,2006,ES212,3,468215
2009,NUTS,2006,ES213,3,958513
2009,NUTS,2006,ES220,3,777528
2009,NUTS,2006,ES230,3,538565
2009,NUTS,2006,ES241,3,667854
2009,NUTS,2006,ES242,3,501240
2009,NUTS,2006,ES243,3,671133
2009,NUTS,2006,ES300,3,306061
2009,NUTS,2006,ES411,3,290124
2009,NUTS,2006,ES412,3,349921
2009,NUTS,2006,ES413,3,422856
2009,NUTS,2006,ES414,3,511124
2009,NUTS,2006,ES415,3,948527
2009,NUTS,2006,ES416,3,601856
2009,NUTS,2006,ES417,3,548381
2009,NUTS,2006,ES418,3,943610
2009,NUTS,2006,ES419,3,770099
2009,NUTS,2006,ES421,3,731134
2009,NUTS,2006,ES422,3,218511
2009,NUTS,2006,ES423,3,610722
2009,NUTS,2006,ES424,3,755063
2009,NUTS,2006,ES425,3,182348
2009,NUTS,2006,ES431,3,768662
2009,NUTS,2006,ES432,3,873191
2009,NUTS,2006,ES511,3,984443
2009,NUTS,2006,ES512,3,817096
2009,NUTS,2006,ES513,3,376429
2009,NUTS,2006,ES514,3,453194
2009,NUTS,2006,ES521,3,235285
2009,NUTS,2006,ES522,3,21065
2009,NUTS,2006,ES523,3,314206
2009,NUTS,2006,ES531,3,899452
2009,NUTS,2006,ES532,3,53151
2009,NUTS,2006,ES533,3,39056
2009,NUTS,2006,ES611,3,588753
2009,NUTS,2006,ES612,3,438153
2009,NUTS,2006,ES613,3,243850
2009,NUTS,2006,ES614,3,860295
2009,NUTS,2006,ES615,3,735497
2009,NUTS,2006,ES616,3,684016
2009,NUTS,2006,ES617,3,730698
2009,NUTS,2006,ES618,3,487496
2009,NUTS,2006,ES620,3,787227
2009,NUTS,2006,ES630,3,117866
2009,NUTS,2006,ES640,3,795519
2009,NUTS,2006,ES703,3,802359
2009,NUTS,2006,ES704,3,109420
2009,NUTS,2006,ES705,3,98343
2009,NUTS,2006,ES706,3,997689
2009,NUTS,2006,ES707,3,800513
2009,NUTS,2006,ES708,3,754853
2009,NUTS,2006,ES709,3,491157
2009,NUTS,2006,FI131,3,91349
2009,NUTS,2006,FI132,3,402202
2009,NUTS,2006,FI133,3,703196
2009,NUTS,2006,FI134,3,169809
2009,NUTS,2006,FI181,3,754576
2009,NUTS,2006,FI182,3,973034
2009,NUTS,2006,FI183,3,495188
2009,NUTS,2006,FI184,3,886218
2009,NUTS,2006,FI185,3,355696
2009,NUTS,2006,FI186,3,872394
2009,NUTS,2006,FI187,3,249814
2009,NUTS,2006,FI193,3,171115
2009,NUTS,2006,FI194,3,206242
2009,NUTS,2006,FI195,3,217167
2009,NUTS,2006,FI196,3,453456
2009,NUTS,2006,FI197,3,518485
2009,NUTS,2006,FI1A1,3,846884
2009,NUTS,2006,FI1A2,3,232685
2009,NUTS,2006,FI1A3,3,235797
2009,NUTS,2006,FI200,3,642959
2009,NUTS,2006,FR101,3,70480
2009,NUTS,2006,FR102,3,102223
2009,NUTS,2006,FR103,3,491000
2009,NUTS,2006,FR104,3,302381
2009,NUTS,2006,FR105,3,709295
2009,NUTS,2006,FR106,3,242578
2009,NUTS,2006,FR107,3,743537
2009,NUTS,2006,FR108,3,42778
2009,NUTS,2006,FR211,3,903965
2009,NUTS,2006,FR212,3,202702
2009,NUTS,2006,FR213,3,168828
2009,NUTS,2006,FR214,3,924032
2009,NUTS,2006,FR221,3,474341
2009,NUTS,2006,FR222,3,45832
2009,NUTS,2006,FR223,3,595630
2009,NUTS,2006,FR231,3,91085
2009,NUTS,2006,FR232,3,361326
2009,NUTS,2006,FR241,3,780602
2009,NUTS,2006,FR242,3,266169
2009,NUTS,2006,FR243,3,607459
2009,NUTS,2006,FR244,3,151850
2009,NUTS,2006,FR245,3,408741
2009,NUTS,2006,FR246,3,409108
2009,NUTS,2006,FR251,3,154971
2009,NUTS,2006,FR252,3,171260
2009,NUTS,2006,FR253,3,487519
2009,NUTS,2006,FR261,3,86189
2009,NUTS,2006,FR262,3,482534
2009,NUTS,2006,FR263,3,256858
2009,NUTS,2006,FR264,3,23435
2009,NUTS,2006,FR301,3,874568
2009,NUTS,2006,FR302,3,799421
2009,NUTS,2006,FR411,3,587958
2009,NUTS,2006,FR412,3,894674
2009,NUTS,2006,FR413,3,836728
2009,NUTS,2006,FR414,3,200136
2009,NUTS,2006,FR421,3,947884
2009,NUTS,2006,FR422,3,229443
2009,NUTS,2006,FR431,3,741093
2009,NUTS,2006,FR432,3,370677
2009,NUTS,2006,FR433,3,617682
2009,NUTS,2006,FR434,3,849168
2009,NUTS,2006,FR511,3,890412
2009,NUTS,2006,FR512,3,55501
2009,NUTS,2006,FR513,3,56110
2009,NUTS,2006,FR514,3,956386
2009,NUTS,2006,FR515,3,273827
2009,NUTS,2006,FR521,3,544421
2009,NUTS,2006,FR522,3,374481
2009,NUTS,2006,FR523,3,834264
2009,NUTS,2006,FR524,3,319877
2009,NUTS,2006,FR531,3,699757
2009,NUTS,2006,FR532,3,725186
2009,NUTS,2006,FR533,3,153419
2009,NUTS,2006,FR534,3,441835
2009,NUTS,2006,FR611,3,301690
2009,NUTS,2006,FR612,3,996678
2009,NUTS,2006,FR613,3,44948
2009,NUTS,2006,FR614,3,358572
2009,NUTS,2006,FR615,3,405910
2009,NUTS,2006,FR621,3,768218
2009,NUTS,2006,FR622,3,199631
2009,NUTS,2006,FR623,3,833844
2009,NUTS,2006,FR624,3,315675
2009,NUTS,2006,FR625,3,78263
2009,NUTS,2006,FR626,3,320788
