year,region_type,region_year_spec,region_id,region_level,awwol
2008,NUTS,2006,UKC21,3,30413
2008,NUTS,2006,UKC22,3,78988
2008,NUTS,2006,UKC23,3,9301
2008,NUTS,2006,UKD11,3,68980
2008,NUTS,2006,UKD12,3,92976
2008,NUTS,2006,UKD21,3,79197
2008,NUTS,2006,UKD22,3,81375
2008,NUTS,2006,UKD31,3,56305
2008,NUTS,2006,UKD32,3,74330
2008,NUTS,2006,UKD41,3,59167
2008,NUTS,2006,UKD42,3,34498
2008,NUTS,2006,UKD43,3,75636
2008,NUTS,2006,UKD51,3,96823
2008,NUTS,2006,UKD52,3,1650
2008,NUTS,2006,UKD53,3,43195
2008,NUTS,2006,UKD54,3,46272
2008,NUTS,2006,UKE11,3,97059
2008,NUTS,2006,UKE12,3,89919
2008,NUTS,2006,UKE13,3,72970
2008,NUTS,2006,UKE21,3,34270
2008,NUTS,2006,UKE22,3,55442
2008,NUTS,2006,UKE31,3,43317
2008,NUTS,2006,UKE32,3,51557
2008,NUTS,2006,UKE41,3,12906
2008,NUTS,2006,UKE42,3,79719
2008,NUTS,2006,UKE43,3,17440
2008,NUTS,2006,UKF11,3,45881
2008,NUTS,2006,UKF12,3,20535
2008,NUTS,2006,UKF13,3,26343
2008,NUTS,2006,UKF14,3,77996
2008,NUTS,2006,UKF15,3,6507
2008,NUTS,2006,UKF16,3,34321
2008,NUTS,2006,UKF21,3,10936
2008,NUTS,2006,UKF22,3,94906
2008,NUTS,2006,UKF23,3,96917
2008,NUTS,2006,UKF30,3,21176
2008,NUTS,2006,UKG11,3,85940
2008,NUTS,2006,UKG12,3,30381
2008,NUTS,2006,UKG13,3,53421
2008,NUTS,2006,UKG21,3,86167
2008,NUTS,2006,UKG22,3,25280
2008,NUTS,2006,UKG23,3,79421
2008,NUTS,2006,UKG24,3,28126
2008,NUTS,2006,UKG31,3,11571
2008,NUTS,2006,UKG32,3,1278
2008,NUTS,2006,UKG33,3,14489
2008,NUTS,2006,UKG34,3,55492
2008,NUTS,2006,UKG35,3,22483
2008,NUTS,2006,UKH11,3,89353
2008,NUTS,2006,UKH12,3,3700
2008,NUTS,2006,UKH13,3,10563
2008,NUTS,2006,UKH14,3,91310
2008,NUTS,2006,UKH21,3,26140
2008,NUTS,2006,UKH22,3,23396
2008,NUTS,2006,UKH23,3,56194
2008,NUTS,2006,UKH31,3,97222
2008,NUTS,2006,UKH32,3,5738
2008,NUTS,2006,UKH33,3,52778
2008,NUTS,2006,UKI11,3,21250
2008,NUTS,2006,UKI12,3,10396
2008,NUTS,2006,UKI21,3,61939
2008,NUTS,2006,UKI22,3,81557
2008,NUTS,2006,UKI23,3,57691
2008,NUTS,2006,UKJ11,3,88007
2008,NUTS,2006,UKJ12,3,3879
2008,NUTS,2006,UKJ13,3,8602
2008,NUTS,2006,UKJ14,3,45319
2008,NUTS,2006,UKJ21,3,41519
2008,NUTS,2006,UKJ22,3,3045
2008,NUTS,2006,UKJ23,3,40090
2008,NUTS,2006,UKJ24,3,65683
2008,NUTS,2006,UKJ31,3,84254
2008,NUTS,2006,UKJ32,3,17818
2008,NUTS,2006,UKJ33,3,39281
2008,NUTS,2006,UKJ34,3,5525
2008,NUTS,2006,UKJ41,3,6393
2008,NUTS,2006,UKJ42,3,64173
2008,NUTS,2006,UKK11,3,43834
2008,NUTS,2006,UKK12,3,47965
2008,NUTS,2006,UKK13,3,64413
2008,NUTS,2006,UKK14,3,26270
2008,NUTS,2006,UKK15,3,41724
2008,NUTS,2006,UKK21,3,27316
2008,NUTS,2006,UKK22,3,96680
2008,NUTS,2006,UKK23,3,99011
2008,NUTS,2006,UKK30,3,36028
2008,NUTS,2006,UKK41,3,45179
2008,NUTS,2006,UKK42,3,51958
2008,NUTS,2006,UKK43,3,64735
2008,NUTS,2006,UKL11,3,29076
2008,NUTS,2006,UKL12,3,62601
2008,NUTS,2006,UKL13,3,4936
2008,NUTS,2006,UKL14,3,25976
2008,NUTS,2006,UKL15,3,82069
2008,NUTS,2006,UKL16,3,46909
2008,NUTS,2006,UKL17,3,49848
2008,NUTS,2006,UKL18,3,64142
2008,NUTS,2006,UKL21,3,30396
2008,NUTS,2006,UKL22,3,90102
2008,NUTS,2006,UKL23,3,21206
2008,NUTS,2006,UKL24,3,2661
2008,NUTS,2006,UKM21,3,2408
2008,NUTS,2006,UKM22,3,73411
2008,NUTS,2006,UKM23,3,1056
2008,NUTS,2006,UKM24,3,51931
2008,NUTS,2006,UKM25,3,50026
2008,NUTS,2006,UKM26,3,40426
2008,NUTS,2006,UKM27,3,42448
2008,NUTS,2006,UKM28,3,71064
2008,NUTS,2006,UKM31,3,1152
2008,NUTS,2006,UKM32,3,86092
2008,NUTS,2006,UKM33,3,61062
2008,NUTS,2006,UKM34,3,23593
2008,NUTS,2006,UKM35,3,35703
2008,NUTS,2006,UKM36,3,17598
2008,NUTS,2006,UKM37,3,51580
2008,NUTS,2006,UKM38,3,5350
2008,NUTS,2006,UKM50,3,45714
2008,NUTS,2006,UKM61,3,18329
2008,NUTS,2006,UKM62,3,81619
2008,NUTS,2006,UKM63,3,59378
2008,NUTS,2006,UKM64,3,73743
2008,NUTS,2006,UKM65,3,38014
2008,NUTS,2006,UKM66,3,83205
2008,NUTS,2006,UKN01,3,97427
2008,NUTS,2006,UKN02,3,15575
2008,NUTS,2006,UKN03,3,45233
2008,NUTS,2006,UKN04,3,9766
2008,NUTS,2006,UKN05,3,3898
2009,NUTS,2006,AT,0,6828
2009,NUTS,2006,BE,0,53456
2009,NUTS,2006,BG,0,37691
2009,NUTS,2006,CH,0,82762
2009,NUTS,2006,CY,0,16906
2009,NUTS,2006,CZ,0,49914
2009,NUTS,2006,DE,0,22624
2009,NUTS,2006,DK,0,63264
2009,NUTS,2006,EE,0,36312
2009,NUTS,2006,ES,0,70192
2009,NUTS,2006,FI,0,25226
2009,NUTS,2006,FR,0,18859
2009,NUTS,2006,GR,0,37708
2009,NUTS,2006,HR,0,11954
2009,NUTS,2006,HU,0,97678
2009,NUTS,2006,IE,0,54872
2009,NUTS,2006,IS,0,70701
2009,NUTS,2006,IT,0,36076
2009,NUTS,2006,LI,0,32420
2009,NUTS,2006,LT,0,51645
2009,NUTS,2006,LU,0,57677
2009,NUTS,2006,LV,0,17239
2009,NUTS,2006,ME,0,91569
2009,NUTS,2006,MK,0,93413
2009,NUTS,2006,MT,0,11635
2009,NUTS,2006,NL,0,42273
2009,NUTS,2006,NO,0,68813
2009,NUTS,2006,PL,0,21561
2009,NUTS,2006,PT,0,87765
2009,NUTS,2006,RO,0,4679
2009,NUTS,2006,SE,0,39484
2009,NUTS,2006,SI,0,90788
2009,NUTS,2006,SK,0,32066
2009,NUTS,2006,TR,0,97575
2009,NUTS,2006,UK,0,36203
2009,NUTS,2006,AT1,1,37349
2009,NUTS,2006,AT2,1,6558
2009,NUTS,2006,AT3,1,58401
2009,NUTS,2006,BE1,1,87238
2009,NUTS,2006,BE2,1,38658
2009,NUTS,2006,BE3,1,2873
2009,NUTS,2006,BG3,1,6057
2009,NUTS,2006,BG4,1,43012
2009,NUTS,2006,CH0,1,2610
2009,NUTS,2006,CY0,1,89467
2009,NUTS,2006,CZ0,1,59874
2009,NUTS,2006,DE1,1,63850
2009,NUTS,2006,DE2,1,47186
2009,NUTS,2006,DE3,1,40554
2009,NUTS,2006,DE4,1,55455
2009,NUTS,2006,DE5,1,24448
2009,NUTS,2006,DE6,1,67063
2009,NUTS,2006,DE7,1,33536
2009,NUTS,2006,DE8,1,56411
2009,NUTS,2006,DE9,1,49785
2009,NUTS,2006,DEA,1,78545
2009,NUTS,2006,DEB,1,55937
2009,NUTS,2006,DEC,1,13898
2009,NUTS,2006,DED,1,78035
2009,NUTS,2006,DEE,1,53743
2009,NUTS,2006,DEF,1,54314
2009,NUTS,2006,DEG,1,86893
2009,NUTS,2006,DK0,1,79450
2009,NUTS,2006,EE0,1,91859
2009,NUTS,2006,ES1,1,81593
2009,NUTS,2006,ES2,1,52753
2009,NUTS,2006,ES3,1,8256
2009,NUTS,2006,ES4,1,90509
2009,NUTS,2006,ES5,1,17066
2009,NUTS,2006,ES6,1,56861
2009,NUTS,2006,ES7,1,79877
2009,NUTS,2006,FI1,1,42345
2009,NUTS,2006,FI2,1,63238
2009,NUTS,2006,FR1,1,53710
2009,NUTS,2006,FR2,1,49977
2009,NUTS,2006,FR3,1,67885
2009,NUTS,2006,FR4,1,34923
2009,NUTS,2006,FR5,1,20892
2009,NUTS,2006,FR6,1,76137
2009,NUTS,2006,FR7,1,46491
2009,NUTS,2006,FR8,1,11506
2009,NUTS,2006,FR9,1,31702
2009,NUTS,2006,GR1,1,95966
2009,NUTS,2006,GR2,1,79238
2009,NUTS,2006,GR3,1,93830
2009,NUTS,2006,GR4,1,25453
2009,NUTS,2006,HR0,1,63121
2009,NUTS,2006,HU1,1,89660
2009,NUTS,2006,HU2,1,95979
2009,NUTS,2006,HU3,1,46296
2009,NUTS,2006,IE0,1,2431
2009,NUTS,2006,IS0,1,42844
2009,NUTS,2006,ITC,1,70114
2009,NUTS,2006,ITD,1,27507
2009,NUTS,2006,ITE,1,47766
2009,NUTS,2006,ITF,1,64522
2009,NUTS,2006,ITG,1,68068
2009,NUTS,2006,LI0,1,63527
2009,NUTS,2006,LT0,1,62443
2009,NUTS,2006,LU0,1,81293
2009,NUTS,2006,LV0,1,14695
2009,NUTS,2006,ME0,1,44308
2009,NUTS,2006,MK0,1,63603
2009,NUTS,2006,MT0,1,40286
2009,NUTS,2006,NL1,1,68015
2009,NUTS,2006,NL2,1,85431
2009,NUTS,2006,NL3,1,99546
2009,NUTS,2006,NL4,1,34900
2009,NUTS,2006,NO0,1,18772
2009,NUTS,2006,PL1,1,67341
2009,NUTS,2006,PL2,1,15353
2009,NUTS,2006,PL3,1,9551
2009,NUTS,2006,PL4,1,38265
2009,NUTS,2006,PL5,1,7506
2009,NUTS,2006,PL6,1,38994
2009,NUTS,2006,PT1,1,18412
2009,NUTS,2006,PT2,1,32842
2009,NUTS,2006,PT3,1,67657
2009,NUTS,2006,RO1,1,25491
2009,NUTS,2006,RO2,1,78512
2009,NUTS,2006,RO3,1,72971
2009,NUTS,2006,RO4,1,18824
2009,NUTS,2006,SE1,1,10500
2009,NUTS,2006,SE2,1,25368
2009,NUTS,2006,SE3,1,3674
2009,NUTS,2006,SI0,1,27913
2009,NUTS,2006,SK0,1,51424
2009,NUTS,2006,TR1,1,49760
2009,NUTS,2006,TR2,1,65329
2009,NUTS,2006,TR3,1,30208
2009,NUTS,2006,TR4,1,70018
2009,NUTS,2006,TR5,1,33060
2009,NUTS,2006,TR6,1,10590
2009,NUTS,2006,TR7,1,34851
2009,NUTS,2006,TR8,1,21781
2009,NUTS,2006,TR9,1,76512
2009,NUTS,2006,TRA,1,78002
2009,NUTS,2006,TRB,1,39739
2009,NUTS,2006,TRC,1,16211
2009,NUTS,2006,UKC,1,79228
2009,NUTS,2006,UKD,1,91052
2009,NUTS,2006,UKE,1,46598
2009,NUTS,2006,UKF,1,95933
2009,NUTS,2006,UKG,1,77545
2009,NUTS,2006,UKH,1,40099
2009,NUTS,2006,UKI,1,69321
2009,NUTS,2006,UKJ,1,81914
2009,NUTS,2006,UKK,1,28936
2009,NUTS,2006,UKL,1,66923
2009,NUTS,2006,UKM,1,79746
2009,NUTS,2006,UKN,1,76490
2009,NUTS,2006,AT11,2,68693
2009,NUTS,2006,AT12,2,61088
2009,NUTS,2006,AT13,2,68820
2009,NUTS,2006,AT21,2,87228
2009,NUTS,2006,AT22,2,81300
2009,NUTS,2006,AT31,2,33227
2009,NUTS,2006,AT32,2,46387
2009,NUTS,2006,AT33,2,50130
2009,NUTS,2006,AT34,2,1587
2009,NUTS,2006,BE10,2,19482
2009,NUTS,2006,BE21,2,67019
2009,NUTS,2006,BE22,2,43172
2009,NUTS,2006,BE23,2,84589
2009,NUTS,2006,BE24,2,1913
2009,NUTS,2006,BE25,2,20645
2009,NUTS,2006,BE31,2,90638
2009,NUTS,2006,BE32,2,42989
2009,NUTS,2006,BE33,2,92763
2009,NUTS,2006,BE34,2,46317
2009,NUTS,2006,BE35,2,71033
2009,NUTS,2006,BG31,2,25115
2009,NUTS,2006,BG32,2,41673
2009,NUTS,2006,BG33,2,71425
2009,NUTS,2006,BG34,2,95901
2009,NUTS,2006,BG41,2,76169
2009,NUTS,2006,BG42,2,22823
2009,NUTS,2006,CH01,2,62500
2009,NUTS,2006,CH02,2,22035
2009,NUTS,2006,CH03,2,59843
2009,NUTS,2006,CH04,2,75864
2009,NUTS,2006,CH05,2,75621
2009,NUTS,2006,CH06,2,47696
2009,NUTS,2006,CH07,2,51937
2009,NUTS,2006,CY00,2,38265
2009,NUTS,2006,CZ01,2,51134
2009,NUTS,2006,CZ02,2,46178
2009,NUTS,2006,CZ03,2,89891
2009,NUTS,2006,CZ04,2,10794
2009,NUTS,2006,CZ05,2,48606
2009,NUTS,2006,CZ06,2,71357
2009,NUTS,2006,CZ07,2,70642
2009,NUTS,2006,CZ08,2,12626
2009,NUTS,2006,DE11,2,85451
2009,NUTS,2006,DE12,2,45669
2009,NUTS,2006,DE13,2,15669
2009,NUTS,2006,DE14,2,9816
2009,NUTS,2006,DE21,2,20900
2009,NUTS,2006,DE22,2,10036
2009,NUTS,2006,DE23,2,26715
2009,NUTS,2006,DE24,2,91326
2009,NUTS,2006,DE25,2,60584
2009,NUTS,2006,DE26,2,34917
2009,NUTS,2006,DE27,2,19735
2009,NUTS,2006,DE30,2,21701
2009,NUTS,2006,DE41,2,62636
2009,NUTS,2006,DE42,2,54700
2009,NUTS,2006,DE50,2,23187
2009,NUTS,2006,DE60,2,36853
2009,NUTS,2006,DE71,2,66992
2009,NUTS,2006,DE72,2,86499
2009,NUTS,2006,DE73,2,54241
2009,NUTS,2006,DE80,2,15279
2009,NUTS,2006,DE91,2,32012
2009,NUTS,2006,DE92,2,60788
2009,NUTS,2006,DE93,2,83250
2009,NUTS,2006,DE94,2,30989
2009,NUTS,2006,DEA1,2,50070
2009,NUTS,2006,DEA2,2,17004
2009,NUTS,2006,DEA3,2,92938
2009,NUTS,2006,DEA4,2,76603
2009,NUTS,2006,DEA5,2,29472
2009,NUTS,2006,DEB1,2,26742
2009,NUTS,2006,DEB2,2,58380
2009,NUTS,2006,DEB3,2,64772
2009,NUTS,2006,DEC0,2,55230
2009,NUTS,2006,DED1,2,55765
2009,NUTS,2006,DED2,2,36758
2009,NUTS,2006,DED3,2,21556
2009,NUTS,2006,DEE0,2,50371
2009,NUTS,2006,DEF0,2,65922
2009,NUTS,2006,DEG0,2,83133
2009,NUTS,2006,DK01,2,12468
2009,NUTS,2006,DK02,2,15750
2009,NUTS,2006,DK03,2,34686
2009,NUTS,2006,DK04,2,26919
2009,NUTS,2006,DK05,2,7517
2009,NUTS,2006,EE00,2,48653
2009,NUTS,2006,ES11,2,80398
2009,NUTS,2006,ES12,2,19597
2009,NUTS,2006,ES13,2,99394
2009,NUTS,2006,ES21,2,71257
2009,NUTS,2006,ES22,2,14252
2009,NUTS,2006,ES23,2,39218
2009,NUTS,2006,ES24,2,30323
2009,NUTS,2006,ES30,2,13295
2009,NUTS,2006,ES41,2,1305
2009,NUTS,2006,ES42,2,74043
2009,NUTS,2006,ES43,2,45936
2009,NUTS,2006,ES51,2,99783
2009,NUTS,2006,ES52,2,27575
2009,NUTS,2006,ES53,2,61544
2009,NUTS,2006,ES61,2,65403
2009,NUTS,2006,ES62,2,11966
2009,NUTS,2006,ES63,2,99914
2009,NUTS,2006,ES64,2,35400
2009,NUTS,2006,ES70,2,92624
2009,NUTS,2006,FI13,2,71900
2009,NUTS,2006,FI18,2,90266
2009,NUTS,2006,FI19,2,67121
2009,NUTS,2006,FI1A,2,49917
2009,NUTS,2006,FI20,2,81633
2009,NUTS,2006,FR10,2,30311
2009,NUTS,2006,FR21,2,61360
2009,NUTS,2006,FR22,2,5396
2009,NUTS,2006,FR23,2,8165
2009,NUTS,2006,FR24,2,1965
2009,NUTS,2006,FR25,2,99771
2009,NUTS,2006,FR26,2,96797
2009,NUTS,2006,FR30,2,18760
2009,NUTS,2006,FR41,2,52828
2009,NUTS,2006,FR42,2,4725
2009,NUTS,2006,FR43,2,57182
2009,NUTS,2006,FR51,2,16765
2009,NUTS,2006,FR52,2,18995
2009,NUTS,2006,FR53,2,48256
2009,NUTS,2006,FR61,2,92281
2009,NUTS,2006,FR62,2,16347
2009,NUTS,2006,FR63,2,76432
2009,NUTS,2006,FR71,2,79852
2009,NUTS,2006,FR72,2,14908
2009,NUTS,2006,FR81,2,46351
2009,NUTS,2006,FR82,2,91273
2009,NUTS,2006,FR83,2,45362
2009,NUTS,2006,FR91,2,91664
2009,NUTS,2006,FR92,2,26799
2009,NUTS,2006,FR93,2,80454
2009,NUTS,2006,FR94,2,95905
2009,NUTS,2006,GR11,2,74783
2009,NUTS,2006,GR12,2,33550
2009,NUTS,2006,GR13,2,73511
2009,NUTS,2006,GR14,2,73229
2009,NUTS,2006,GR21,2,85773
2009,NUTS,2006,GR22,2,56224
2009,NUTS,2006,GR23,2,61635
2009,NUTS,2006,GR24,2,94400
2009,NUTS,2006,GR25,2,71780
2009,NUTS,2006,GR30,2,42291
2009,NUTS,2006,GR41,2,19079
2009,NUTS,2006,GR42,2,69760
2009,NUTS,2006,GR43,2,14336
2009,NUTS,2006,HR01,2,39768
2009,NUTS,2006,HR02,2,82867
2009,NUTS,2006,HR03,2,76319
2009,NUTS,2006,HU10,2,80011
2009,NUTS,2006,HU21,2,24637
2009,NUTS,2006,HU22,2,98186
2009,NUTS,2006,HU23,2,61472
2009,NUTS,2006,HU31,2,56931
2009,NUTS,2006,HU32,2,5503
2009,NUTS,2006,HU33,2,50582
2009,NUTS,2006,IE01,2,58118
2009,NUTS,2006,IE02,2,39996
2009,NUTS,2006,IS00,2,37934
2009,NUTS,2006,ITC1,2,69350
2009,NUTS,2006,ITC2,2,30747
2009,NUTS,2006,ITC3,2,45541
2009,NUTS,2006,ITC4,2,4390
2009,NUTS,2006,ITD1,2,17527
2009,NUTS,2006,ITD2,2,28756
2009,NUTS,2006,ITD3,2,23586
2009,NUTS,2006,ITD4,2,94510
2009,NUTS,2006,ITD5,2,85648
2009,NUTS,2006,ITE1,2,41402
2009,NUTS,2006,ITE2,2,71673
2009,NUTS,2006,ITE3,2,7891
2009,NUTS,2006,ITE4,2,86474
2009,NUTS,2006,ITF1,2,46296
2009,NUTS,2006,ITF2,2,98884
2009,NUTS,2006,ITF3,2,83875
2009,NUTS,2006,ITF4,2,8841
2009,NUTS,2006,ITF5,2,43490
2009,NUTS,2006,ITF6,2,31518
2009,NUTS,2006,ITG1,2,44868
2009,NUTS,2006,ITG2,2,75017
2009,NUTS,2006,LI00,2,16661
2009,NUTS,2006,LT00,2,35071
2009,NUTS,2006,LU00,2,25809
2009,NUTS,2006,LV00,2,86710
2009,NUTS,2006,ME00,2,11885
2009,NUTS,2006,MK00,2,66776
2009,NUTS,2006,MT00,2,10328
2009,NUTS,2006,NL11,2,64327
2009,NUTS,2006,NL12,2,3259
2009,NUTS,2006,NL13,2,94421
2009,NUTS,2006,NL21,2,67634
2009,NUTS,2006,NL22,2,76806
2009,NUTS,2006,NL23,2,79752
2009,NUTS,2006,NL31,2,81917
2009,NUTS,2006,NL32,2,24408
2009,NUTS,2006,NL33,2,13728
2009,NUTS,2006,NL34,2,38612
2009,NUTS,2006,NL41,2,1653
2009,NUTS,2006,NL42,2,93337
2009,NUTS,2006,NO01,2,93514
2009,NUTS,2006,NO02,2,26489
2009,NUTS,2006,NO03,2,38745
2009,NUTS,2006,NO04,2,88755
2009,NUTS,2006,NO05,2,57893
2009,NUTS,2006,NO06,2,63188
2009,NUTS,2006,NO07,2,83390
2009,NUTS,2006,PL11,2,39399
2009,NUTS,2006,PL12,2,83811
2009,NUTS,2006,PL21,2,71502
2009,NUTS,2006,PL22,2,54238
2009,NUTS,2006,PL31,2,7145
2009,NUTS,2006,PL32,2,54089
2009,NUTS,2006,PL33,2,28450
2009,NUTS,2006,PL34,2,20173
2009,NUTS,2006,PL41,2,37271
2009,NUTS,2006,PL42,2,52720
2009,NUTS,2006,PL43,2,32784
2009,NUTS,2006,PL51,2,61365
2009,NUTS,2006,PL52,2,69724
2009,NUTS,2006,PL61,2,31463
2009,NUTS,2006,PL62,2,50396
2009,NUTS,2006,PL63,2,13172
2009,NUTS,2006,PT11,2,60212
2009,NUTS,2006,PT15,2,86650
2009,NUTS,2006,PT16,2,90584
2009,NUTS,2006,PT17,2,79729
2009,NUTS,2006,PT18,2,57252
2009,NUTS,2006,PT20,2,43144
2009,NUTS,2006,PT30,2,5475
2009,NUTS,2006,RO11,2,35169
2009,NUTS,2006,RO12,2,22656
2009,NUTS,2006,RO21,2,12909
2009,NUTS,2006,RO22,2,95989
2009,NUTS,2006,RO31,2,88572
2009,NUTS,2006,RO32,2,69473
2009,NUTS,2006,RO41,2,58792
2009,NUTS,2006,RO42,2,64039
2009,NUTS,2006,SE11,2,78705
2009,NUTS,2006,SE12,2,58460
2009,NUTS,2006,SE21,2,98491
2009,NUTS,2006,SE22,2,70937
2009,NUTS,2006,SE23,2,23717
2009,NUTS,2006,SE31,2,41973
2009,NUTS,2006,SE32,2,50917
2009,NUTS,2006,SE33,2,15552
2009,NUTS,2006,SI01,2,91916
2009,NUTS,2006,SI02,2,99634
2009,NUTS,2006,SK01,2,88931
2009,NUTS,2006,SK02,2,53109
2009,NUTS,2006,SK03,2,28477
2009,NUTS,2006,SK04,2,1330
2009,NUTS,2006,TR10,2,26472
2009,NUTS,2006,TR21,2,72812
2009,NUTS,2006,TR22,2,59172
2009,NUTS,2006,TR31,2,27283
2009,NUTS,2006,TR32,2,111
2009,NUTS,2006,TR33,2,82087
2009,NUTS,2006,TR41,2,23162
2009,NUTS,2006,TR42,2,66347
2009,NUTS,2006,TR51,2,73192
2009,NUTS,2006,TR52,2,3311
2009,NUTS,2006,TR61,2,42880
2009,NUTS,2006,TR62,2,53187
2009,NUTS,2006,TR63,2,51797
2009,NUTS,2006,TR71,2,38855
2009,NUTS,2006,TR72,2,38728
2009,NUTS,2006,TR81,2,67160
2009,NUTS,2006,TR82,2,61049
2009,NUTS,2006,TR83,2,89381
2009,NUTS,2006,TR90,2,31856
2009,NUTS,2006,TRA1,2,46959
2009,NUTS,2006,TRA2,2,77351
2009,NUTS,2006,TRB1,2,97126
2009,NUTS,2006,TRB2,2,82662
2009,NUTS,2006,TRC1,2,34952
2009,NUTS,2006,TRC2,2,79265
2009,NUTS,2006,TRC3,2,26855
2009,NUTS,2006,UKC1,2,22684
2009,NUTS,2006,UKC2,2,23922
2009,NUTS,2006,UKD1,2,681
2009,NUTS,2006,UKD2,2,95775
2009,NUTS,2006,UKD3,2,23970
2009,NUTS,2006,UKD4,2,15561
2009,NUTS,2006,UKD5,2,80259
2009,NUTS,2006,UKE1,2,92370
2009,NUTS,2006,UKE2,2,34553
2009,NUTS,2006,UKE3,2,67252
2009,NUTS,2006,UKE4,2,94969
2009,NUTS,2006,UKF1,2,42998
2009,NUTS,2006,UKF2,2,97906
2009,NUTS,2006,UKF3,2,96351
2009,NUTS,2006,UKG1,2,29539
2009,NUTS,2006,UKG2,2,68476
2009,NUTS,2006,UKG3,2,77277
2009,NUTS,2006,UKH1,2,32472
2009,NUTS,2006,UKH2,2,65494
2009,NUTS,2006,UKH3,2,41129
2009,NUTS,2006,UKI1,2,71917
2009,NUTS,2006,UKI2,2,60692
2009,NUTS,2006,UKJ1,2,40475
2009,NUTS,2006,UKJ2,2,27775
2009,NUTS,2006,UKJ3,2,51535
2009,NUTS,2006,UKJ4,2,52631
2009,NUTS,2006,UKK1,2,16844
2009,NUTS,2006,UKK2,2,28888
2009,NUTS,2006,UKK3,2,60443
2009,NUTS,2006,UKK4,2,99731
2009,NUTS,2006,UKL1,2,56269
2009,NUTS,2006,UKL2,2,61463
2009,NUTS,2006,UKM2,2,40093
2009,NUTS,2006,UKM3,2,34472
2009,NUTS,2006,UKM5,2,58876
2009,NUTS,2006,UKM6,2,33779
2009,NUTS,2006,UKN0,2,38096
2009,NUTS,2006,AT111,3,31932
2009,NUTS,2006,AT112,3,30888
2009,NUTS,2006,AT113,3,17402
2009,NUTS,2006,AT121,3,14571
2009,NUTS,2006,AT122,3,44579
2009,NUTS,2006,AT123,3,14363
2009,NUTS,2006,AT124,3,15424
2009,NUTS,2006,AT125,3,79481
2009,NUTS,2006,AT126,3,20210
2009,NUTS,2006,AT127,3,63921
2009,NUTS,2006,AT130,3,8038
2009,NUTS,2006,AT211,3,29972
2009,NUTS,2006,AT212,3,55213
2009,NUTS,2006,AT213,3,9256
2009,NUTS,2006,AT221,3,61649
2009,NUTS,2006,AT222,3,93201
2009,NUTS,2006,AT223,3,80279
2009,NUTS,2006,AT224,3,99385
2009,NUTS,2006,AT225,3,70617
2009,NUTS,2006,AT226,3,48298
2009,NUTS,2006,AT311,3,60913
2009,NUTS,2006,AT312,3,79290
2009,NUTS,2006,AT313,3,36426
2009,NUTS,2006,AT314,3,15700
2009,NUTS,2006,AT315,3,44915
2009,NUTS,2006,AT321,3,54755
2009,NUTS,2006,AT322,3,92140
2009,NUTS,2006,AT323,3,79059
2009,NUTS,2006,AT331,3,62601
2009,NUTS,2006,AT332,3,36250
2009,NUTS,2006,AT333,3,34892
2009,NUTS,2006,AT334,3,56944
2009,NUTS,2006,AT335,3,54799
2009,NUTS,2006,AT341,3,50501
2009,NUTS,2006,AT342,3,95854
2009,NUTS,2006,BE100,3,5937
2009,NUTS,2006,BE211,3,49581
2009,NUTS,2006,BE212,3,7620
2009,NUTS,2006,BE213,3,12744
2009,NUTS,2006,BE221,3,55067
2009,NUTS,2006,BE222,3,71923
2009,NUTS,2006,BE223,3,7193
2009,NUTS,2006,BE231,3,75177
2009,NUTS,2006,BE232,3,42431
2009,NUTS,2006,BE233,3,98727
2009,NUTS,2006,BE234,3,32596
2009,NUTS,2006,BE235,3,54589
2009,NUTS,2006,BE236,3,11195
2009,NUTS,2006,BE241,3,73736
2009,NUTS,2006,BE242,3,17343
2009,NUTS,2006,BE251,3,33470
2009,NUTS,2006,BE252,3,52038
2009,NUTS,2006,BE253,3,70419
2009,NUTS,2006,BE254,3,96354
2009,NUTS,2006,BE255,3,82294
2009,NUTS,2006,BE256,3,66885
2009,NUTS,2006,BE257,3,19014
2009,NUTS,2006,BE258,3,53471
2009,NUTS,2006,BE310,3,93949
2009,NUTS,2006,BE321,3,80719
2009,NUTS,2006,BE322,3,30780
2009,NUTS,2006,BE323,3,95473
2009,NUTS,2006,BE324,3,5344
2009,NUTS,2006,BE325,3,12582
2009,NUTS,2006,BE326,3,56043
2009,NUTS,2006,BE327,3,31386
2009,NUTS,2006,BE331,3,48368
2009,NUTS,2006,BE332,3,21676
2009,NUTS,2006,BE334,3,30576
2009,NUTS,2006,BE335,3,62283
2009,NUTS,2006,BE336,3,64913
2009,NUTS,2006,BE341,3,14954
2009,NUTS,2006,BE342,3,90875
2009,NUTS,2006,BE343,3,27228
2009,NUTS,2006,BE344,3,38080
2009,NUTS,2006,BE345,3,9858
2009,NUTS,2006,BE351,3,52262
2009,NUTS,2006,BE352,3,41438
2009,NUTS,2006,BE353,3,7965
2009,NUTS,2006,BG311,3,24616
2009,NUTS,2006,BG312,3,95573
2009,NUTS,2006,BG313,3,8767
2009,NUTS,2006,BG314,3,55207
2009,NUTS,2006,BG315,3,33085
2009,NUTS,2006,BG321,3,98099
2009,NUTS,2006,BG322,3,26634
2009,NUTS,2006,BG323,3,14714
2009,NUTS,2006,BG324,3,19224
2009,NUTS,2006,BG325,3,34092
2009,NUTS,2006,BG331,3,24364
