year,region_type,region_year_spec,region_id,region_level,cozeb
2012,NUTS,2010,FR4,1,954864
2012,NUTS,2010,FR5,1,812677
2012,NUTS,2010,FR6,1,586410
2012,NUTS,2010,FR7,1,930168
2012,NUTS,2010,FR8,1,984143
2012,NUTS,2010,FR9,1,688425
2012,NUTS,2010,HR0,1,187649
2012,NUTS,2010,HU1,1,395210
2012,NUTS,2010,HU2,1,579887
2012,NUTS,2010,HU3,1,441403
2012,NUTS,2010,IE0,1,610041
2012,NUTS,2010,IS0,1,26422
2012,NUTS,2010,ITC,1,542231
2012,NUTS,2010,ITF,1,743019
2012,NUTS,2010,ITG,1,697599
2012,NUTS,2010,ITH,1,501865
2012,NUTS,2010,ITI,1,256784
2012,NUTS,2010,LI0,1,832690
2012,NUTS,2010,LT0,1,615352
2012,NUTS,2010,LU0,1,383658
2012,NUTS,2010,LV0,1,961475
2012,NUTS,2010,ME0,1,600035
2012,NUTS,2010,MK0,1,711818
2012,NUTS,2010,MT0,1,297805
2012,NUTS,2010,NL1,1,599916
2012,NUTS,2010,NL2,1,566725
2012,NUTS,2010,NL3,1,409606
2012,NUTS,2010,NL4,1,274334
2012,NUTS,2010,NO0,1,667301
2012,NUTS,2010,N_A,1,500698
2012,NUTS,2010,PL1,1,875816
2012,NUTS,2010,PL2,1,421113
2012,NUTS,2010,PL3,1,432534
2012,NUTS,2010,PL4,1,798871
2012,NUTS,2010,PL5,1,570416
2012,NUTS,2010,PL6,1,779138
2012,NUTS,2010,PT1,1,101947
2012,NUTS,2010,PT2,1,349668
2012,NUTS,2010,PT3,1,656076
2012,NUTS,2010,RO1,1,887823
2012,NUTS,2010,RO2,1,290257
2012,NUTS,2010,RO3,1,237049
2012,NUTS,2010,RO4,1,552294
2012,NUTS,2010,SE1,1,336272
2012,NUTS,2010,SE2,1,454862
2012,NUTS,2010,SE3,1,910412
2012,NUTS,2010,SI0,1,860286
2012,NUTS,2010,SK0,1,399909
2012,NUTS,2010,TR1,1,1176
2012,NUTS,2010,TR2,1,814941
2012,NUTS,2010,TR3,1,886132
2012,NUTS,2010,TR4,1,497236
2012,NUTS,2010,TR5,1,477289
2012,NUTS,2010,TR6,1,585516
2012,NUTS,2010,TR7,1,546436
2012,NUTS,2010,TR8,1,104047
2012,NUTS,2010,TR9,1,462269
2012,NUTS,2010,TRA,1,475576
2012,NUTS,2010,TRB,1,274400
2012,NUTS,2010,TRC,1,894606
2012,NUTS,2010,UKC,1,367914
2012,NUTS,2010,UKD,1,246470
2012,NUTS,2010,UKE,1,995674
2012,NUTS,2010,UKF,1,278479
2012,NUTS,2010,UKG,1,579088
2012,NUTS,2010,UKH,1,605692
2012,NUTS,2010,UKI,1,378717
2012,NUTS,2010,UKJ,1,237668
2012,NUTS,2010,UKK,1,995207
2012,NUTS,2010,UKL,1,915761
2012,NUTS,2010,UKM,1,783729
2012,NUTS,2010,UKN,1,483272
2012,NUTS,2010,AT11,2,736249
2012,NUTS,2010,AT12,2,959604
2012,NUTS,2010,AT13,2,924207
2012,NUTS,2010,AT21,2,73472
2012,NUTS,2010,AT22,2,954675
2012,NUTS,2010,AT31,2,608135
2012,NUTS,2010,AT32,2,76515
2012,NUTS,2010,AT33,2,558757
2012,NUTS,2010,AT34,2,112478
2012,NUTS,2010,BE10,2,553126
2012,NUTS,2010,BE21,2,213121
2012,NUTS,2010,BE22,2,922578
2012,NUTS,2010,BE23,2,414485
2012,NUTS,2010,BE24,2,368233
2012,NUTS,2010,BE25,2,394998
2012,NUTS,2010,BE31,2,21642
2012,NUTS,2010,BE32,2,412500
2012,NUTS,2010,BE33,2,399344
2012,NUTS,2010,BE34,2,68607
2012,NUTS,2010,BE35,2,935638
2012,NUTS,2010,BG31,2,424317
2012,NUTS,2010,BG32,2,215964
2012,NUTS,2010,BG33,2,277722
2012,NUTS,2010,BG34,2,863471
2012,NUTS,2010,BG41,2,596478
2012,NUTS,2010,BG42,2,184206
2012,NUTS,2010,CH01,2,834778
2012,NUTS,2010,CH02,2,953413
2012,NUTS,2010,CH03,2,72372
2012,NUTS,2010,CH04,2,637985
2012,NUTS,2010,CH05,2,802709
2012,NUTS,2010,CH06,2,327995
2012,NUTS,2010,CH07,2,933721
2012,NUTS,2010,CY00,2,696466
2012,NUTS,2010,CZ01,2,186542
2012,NUTS,2010,CZ02,2,641325
2012,NUTS,2010,CZ03,2,111329
2012,NUTS,2010,CZ04,2,654673
2012,NUTS,2010,CZ05,2,111893
2012,NUTS,2010,CZ06,2,987204
2012,NUTS,2010,CZ07,2,778650
2012,NUTS,2010,CZ08,2,42411
2012,NUTS,2010,DE11,2,760773
2012,NUTS,2010,DE12,2,180354
2012,NUTS,2010,DE13,2,992136
2012,NUTS,2010,DE14,2,793313
2012,NUTS,2010,DE21,2,587906
2012,NUTS,2010,DE22,2,512605
2012,NUTS,2010,DE23,2,335411
2012,NUTS,2010,DE24,2,108806
2012,NUTS,2010,DE25,2,883653
2012,NUTS,2010,DE26,2,302313
2012,NUTS,2010,DE27,2,744160
2012,NUTS,2010,DE30,2,708784
2012,NUTS,2010,DE40,2,984771
2012,NUTS,2010,DE50,2,697450
2012,NUTS,2010,DE60,2,199774
2012,NUTS,2010,DE71,2,266100
2012,NUTS,2010,DE72,2,312715
2012,NUTS,2010,DE73,2,495621
2012,NUTS,2010,DE80,2,813766
2012,NUTS,2010,DE91,2,280079
2012,NUTS,2010,DE92,2,893770
2012,NUTS,2010,DE93,2,956124
2012,NUTS,2010,DE94,2,393927
2012,NUTS,2010,DEA1,2,440122
2012,NUTS,2010,DEA2,2,897554
2012,NUTS,2010,DEA3,2,199802
2012,NUTS,2010,DEA4,2,933436
2012,NUTS,2010,DEA5,2,413875
2012,NUTS,2010,DEB1,2,377875
2012,NUTS,2010,DEB2,2,249218
2012,NUTS,2010,DEB3,2,29037
2012,NUTS,2010,DEC0,2,707900
2012,NUTS,2010,DED2,2,102947
2012,NUTS,2010,DED4,2,527752
2012,NUTS,2010,DED5,2,264487
2012,NUTS,2010,DEE0,2,612377
2012,NUTS,2010,DEF0,2,434104
2012,NUTS,2010,DEG0,2,265578
2012,NUTS,2010,DK01,2,638376
2012,NUTS,2010,DK02,2,500371
2012,NUTS,2010,DK03,2,873582
2012,NUTS,2010,DK04,2,986226
2012,NUTS,2010,DK05,2,409685
2012,NUTS,2010,EE00,2,134760
2012,NUTS,2010,EL11,2,243435
2012,NUTS,2010,EL12,2,723563
2012,NUTS,2010,EL13,2,871755
2012,NUTS,2010,EL14,2,357375
2012,NUTS,2010,EL21,2,781474
2012,NUTS,2010,EL22,2,714577
2012,NUTS,2010,EL23,2,498022
2012,NUTS,2010,EL24,2,964043
2012,NUTS,2010,EL25,2,989079
2012,NUTS,2010,EL30,2,615868
2012,NUTS,2010,EL41,2,927939
2012,NUTS,2010,EL42,2,308247
2012,NUTS,2010,EL43,2,186062
2012,NUTS,2010,ES11,2,55067
2012,NUTS,2010,ES12,2,987274
2012,NUTS,2010,ES13,2,963784
2012,NUTS,2010,ES21,2,926443
2012,NUTS,2010,ES22,2,858608
2012,NUTS,2010,ES23,2,273306
2012,NUTS,2010,ES24,2,486996
2012,NUTS,2010,ES30,2,140112
2012,NUTS,2010,ES41,2,729245
2012,NUTS,2010,ES42,2,655925
2012,NUTS,2010,ES43,2,328858
2012,NUTS,2010,ES51,2,138949
2012,NUTS,2010,ES52,2,648055
2012,NUTS,2010,ES53,2,683629
2012,NUTS,2010,ES61,2,753769
2012,NUTS,2010,ES62,2,893382
2012,NUTS,2010,ES63,2,175636
2012,NUTS,2010,ES64,2,32115
2012,NUTS,2010,ES70,2,978332
2012,NUTS,2010,FI19,2,424119
2012,NUTS,2010,FI1B,2,40561
2012,NUTS,2010,FI1C,2,528352
2012,NUTS,2010,FI1D,2,862522
2012,NUTS,2010,FI20,2,195421
2012,NUTS,2010,FR10,2,362151
2012,NUTS,2010,FR21,2,789506
2012,NUTS,2010,FR22,2,628089
2012,NUTS,2010,FR23,2,957650
2012,NUTS,2010,FR24,2,346805
2012,NUTS,2010,FR25,2,894867
2012,NUTS,2010,FR26,2,458136
2012,NUTS,2010,FR30,2,344996
2012,NUTS,2010,FR41,2,945441
2012,NUTS,2010,FR42,2,575107
2012,NUTS,2010,FR43,2,249311
2012,NUTS,2010,FR51,2,295285
2012,NUTS,2010,FR52,2,45112
2012,NUTS,2010,FR53,2,663227
2012,NUTS,2010,FR61,2,163098
2012,NUTS,2010,FR62,2,304027
2012,NUTS,2010,FR63,2,965378
2012,NUTS,2010,FR71,2,203530
2012,NUTS,2010,FR72,2,104672
2012,NUTS,2010,FR81,2,824167
2012,NUTS,2010,FR82,2,404100
2012,NUTS,2010,FR83,2,766503
2012,NUTS,2010,FR91,2,474926
2012,NUTS,2010,FR92,2,583240
2012,NUTS,2010,FR93,2,208515
2012,NUTS,2010,FR94,2,435439
2012,NUTS,2010,HR03,2,881060
2012,NUTS,2010,HR04,2,871349
2012,NUTS,2010,HU10,2,650289
2012,NUTS,2010,HU21,2,214750
2012,NUTS,2010,HU22,2,262828
2012,NUTS,2010,HU23,2,275529
2012,NUTS,2010,HU31,2,111596
2012,NUTS,2010,HU32,2,674008
2012,NUTS,2010,HU33,2,87760
2012,NUTS,2010,IE01,2,717875
2012,NUTS,2010,IE02,2,639016
2012,NUTS,2010,IS00,2,686355
2012,NUTS,2010,ITC1,2,203753
2012,NUTS,2010,ITC2,2,938403
2012,NUTS,2010,ITC3,2,115237
2012,NUTS,2010,ITC4,2,456706
2012,NUTS,2010,ITF1,2,637323
2012,NUTS,2010,ITF2,2,601950
2012,NUTS,2010,ITF3,2,71082
2012,NUTS,2010,ITF4,2,494449
2012,NUTS,2010,ITF5,2,901089
2012,NUTS,2010,ITF6,2,882161
2012,NUTS,2010,ITG1,2,920841
2012,NUTS,2010,ITG2,2,595906
2012,NUTS,2010,ITH1,2,495681
2012,NUTS,2010,ITH2,2,978574
2012,NUTS,2010,ITH3,2,92984
2012,NUTS,2010,ITH4,2,858974
2012,NUTS,2010,ITH5,2,581885
2012,NUTS,2010,ITI1,2,27735
2012,NUTS,2010,ITI2,2,83330
2012,NUTS,2010,ITI3,2,483928
2012,NUTS,2010,ITI4,2,230199
2012,NUTS,2010,LI00,2,275111
2012,NUTS,2010,LT00,2,625018
2012,NUTS,2010,LU00,2,802282
2012,NUTS,2010,LV00,2,432685
2012,NUTS,2010,ME00,2,444064
2012,NUTS,2010,MK00,2,86193
2012,NUTS,2010,MT00,2,124454
2012,NUTS,2010,NL11,2,558865
2012,NUTS,2010,NL12,2,233668
2012,NUTS,2010,NL13,2,75881
2012,NUTS,2010,NL21,2,105691
2012,NUTS,2010,NL22,2,203855
2012,NUTS,2010,NL23,2,551253
2012,NUTS,2010,NL31,2,831015
2012,NUTS,2010,NL32,2,65351
2012,NUTS,2010,NL33,2,389738
2012,NUTS,2010,NL34,2,272051
2012,NUTS,2010,NL41,2,157728
2012,NUTS,2010,NL42,2,125803
2012,NUTS,2010,NO01,2,208936
2012,NUTS,2010,NO02,2,268544
2012,NUTS,2010,NO03,2,167411
2012,NUTS,2010,NO04,2,955362
2012,NUTS,2010,NO05,2,855154
2012,NUTS,2010,NO06,2,114880
2012,NUTS,2010,NO07,2,505395
2012,NUTS,2010,PL11,2,152341
2012,NUTS,2010,PL12,2,91564
2012,NUTS,2010,PL21,2,847824
2012,NUTS,2010,PL22,2,988417
2012,NUTS,2010,PL31,2,819773
2012,NUTS,2010,PL32,2,661799
2012,NUTS,2010,PL33,2,281174
2012,NUTS,2010,PL34,2,741463
2012,NUTS,2010,PL41,2,911809
2012,NUTS,2010,PL42,2,139984
2012,NUTS,2010,PL43,2,278859
2012,NUTS,2010,PL51,2,865183
2012,NUTS,2010,PL52,2,362711
2012,NUTS,2010,PL61,2,951698
2012,NUTS,2010,PL62,2,333126
2012,NUTS,2010,PL63,2,129044
2012,NUTS,2010,PT11,2,750854
2012,NUTS,2010,PT15,2,978232
2012,NUTS,2010,PT16,2,100189
2012,NUTS,2010,PT17,2,888255
2012,NUTS,2010,PT18,2,891289
2012,NUTS,2010,PT20,2,528162
2012,NUTS,2010,PT30,2,310973
2012,NUTS,2010,RO11,2,887112
2012,NUTS,2010,RO12,2,798258
2012,NUTS,2010,RO21,2,802363
2012,NUTS,2010,RO22,2,277931
2012,NUTS,2010,RO31,2,211
2012,NUTS,2010,RO32,2,72197
2012,NUTS,2010,RO41,2,27107
2012,NUTS,2010,RO42,2,555714
2012,NUTS,2010,SE11,2,459623
2012,NUTS,2010,SE12,2,484421
2012,NUTS,2010,SE21,2,466159
2012,NUTS,2010,SE22,2,517370
2012,NUTS,2010,SE23,2,196941
2012,NUTS,2010,SE31,2,601959
2012,NUTS,2010,SE32,2,585225
2012,NUTS,2010,SE33,2,719055
2012,NUTS,2010,SI01,2,976969
2012,NUTS,2010,SI02,2,851781
2012,NUTS,2010,SK01,2,140502
2012,NUTS,2010,SK02,2,324065
2012,NUTS,2010,SK03,2,699385
2012,NUTS,2010,SK04,2,216721
2012,NUTS,2010,TR10,2,133168
2012,NUTS,2010,TR21,2,431486
2012,NUTS,2010,TR22,2,320259
2012,NUTS,2010,TR31,2,725522
2012,NUTS,2010,TR32,2,824899
2012,NUTS,2010,TR33,2,467393
2012,NUTS,2010,TR41,2,237145
2012,NUTS,2010,TR42,2,468561
2012,NUTS,2010,TR51,2,78373
2012,NUTS,2010,TR52,2,803257
2012,NUTS,2010,TR61,2,293866
2012,NUTS,2010,TR62,2,433957
2012,NUTS,2010,TR63,2,872061
2012,NUTS,2010,TR71,2,149192
2012,NUTS,2010,TR72,2,835615
2012,NUTS,2010,TR81,2,358076
2012,NUTS,2010,TR82,2,126967
2012,NUTS,2010,TR83,2,901753
2012,NUTS,2010,TR90,2,710377
2012,NUTS,2010,TRA1,2,965059
2012,NUTS,2010,TRA2,2,207075
2012,NUTS,2010,TRB1,2,524705
2012,NUTS,2010,TRB2,2,963807
2012,NUTS,2010,TRC1,2,315727
2012,NUTS,2010,TRC2,2,315581
2012,NUTS,2010,TRC3,2,498958
2012,NUTS,2010,UKC1,2,787229
2012,NUTS,2010,UKC2,2,746400
2012,NUTS,2010,UKD1,2,165982
2012,NUTS,2010,UKD3,2,33627
2012,NUTS,2010,UKD4,2,937513
2012,NUTS,2010,UKD6,2,164988
2012,NUTS,2010,UKD7,2,240606
2012,NUTS,2010,UKE1,2,995806
2012,NUTS,2010,UKE2,2,577464
2012,NUTS,2010,UKE3,2,15261
2012,NUTS,2010,UKE4,2,596527
2012,NUTS,2010,UKF1,2,266446
2012,NUTS,2010,UKF2,2,881450
2012,NUTS,2010,UKF3,2,368293
2012,NUTS,2010,UKG1,2,56556
2012,NUTS,2010,UKG2,2,668776
2012,NUTS,2010,UKG3,2,787551
2012,NUTS,2010,UKH1,2,396845
2012,NUTS,2010,UKH2,2,481974
2012,NUTS,2010,UKH3,2,849458
2012,NUTS,2010,UKI1,2,921617
2012,NUTS,2010,UKI2,2,209674
2012,NUTS,2010,UKJ1,2,449423
2012,NUTS,2010,UKJ2,2,139834
2012,NUTS,2010,UKJ3,2,268312
2012,NUTS,2010,UKJ4,2,594890
2012,NUTS,2010,UKK1,2,296886
2012,NUTS,2010,UKK2,2,692341
2012,NUTS,2010,UKK3,2,982899
2012,NUTS,2010,UKK4,2,360787
2012,NUTS,2010,UKL1,2,934541
2012,NUTS,2010,UKL2,2,629143
2012,NUTS,2010,UKM2,2,685510
2012,NUTS,2010,UKM3,2,158060
2012,NUTS,2010,UKM5,2,317851
2012,NUTS,2010,UKM6,2,738343
2012,NUTS,2010,UKN0,2,936018
2012,NUTS,2010,AT111,3,352922
2012,NUTS,2010,AT112,3,466790
2012,NUTS,2010,AT113,3,799114
2012,NUTS,2010,AT121,3,870092
2012,NUTS,2010,AT122,3,279375
2012,NUTS,2010,AT123,3,262743
2012,NUTS,2010,AT124,3,23426
2012,NUTS,2010,AT125,3,848431
2012,NUTS,2010,AT126,3,700902
2012,NUTS,2010,AT127,3,965174
2012,NUTS,2010,AT130,3,978442
2012,NUTS,2010,AT211,3,451820
2012,NUTS,2010,AT212,3,560116
2012,NUTS,2010,AT213,3,305763
2012,NUTS,2010,AT221,3,869204
2012,NUTS,2010,AT222,3,306033
2012,NUTS,2010,AT223,3,241769
2012,NUTS,2010,AT224,3,388804
2012,NUTS,2010,AT225,3,604706
2012,NUTS,2010,AT226,3,142880
2012,NUTS,2010,AT311,3,215401
2012,NUTS,2010,AT312,3,146712
2012,NUTS,2010,AT313,3,772592
2012,NUTS,2010,AT314,3,68680
2012,NUTS,2010,AT315,3,340450
2012,NUTS,2010,AT321,3,879060
2012,NUTS,2010,AT322,3,608235
2012,NUTS,2010,AT323,3,842443
2012,NUTS,2010,AT331,3,731067
2012,NUTS,2010,AT332,3,655506
2012,NUTS,2010,AT333,3,482285
2012,NUTS,2010,AT334,3,45476
2012,NUTS,2010,AT335,3,536655
2012,NUTS,2010,AT341,3,262538
2012,NUTS,2010,AT342,3,593033
2012,NUTS,2010,BE100,3,397350
2012,NUTS,2010,BE211,3,137086
2012,NUTS,2010,BE212,3,783142
2012,NUTS,2010,BE213,3,556111
2012,NUTS,2010,BE221,3,601270
2012,NUTS,2010,BE222,3,162292
2012,NUTS,2010,BE223,3,631673
2012,NUTS,2010,BE231,3,590440
2012,NUTS,2010,BE232,3,212795
2012,NUTS,2010,BE233,3,800555
2012,NUTS,2010,BE234,3,953187
2012,NUTS,2010,BE235,3,480603
2012,NUTS,2010,BE236,3,281776
2012,NUTS,2010,BE241,3,867804
2012,NUTS,2010,BE242,3,685737
2012,NUTS,2010,BE251,3,886085
2012,NUTS,2010,BE252,3,261797
2012,NUTS,2010,BE253,3,243394
2012,NUTS,2010,BE254,3,718722
2012,NUTS,2010,BE255,3,478802
2012,NUTS,2010,BE256,3,435579
2012,NUTS,2010,BE257,3,182825
2012,NUTS,2010,BE258,3,167519
2012,NUTS,2010,BE310,3,190043
2012,NUTS,2010,BE321,3,91669
2012,NUTS,2010,BE322,3,943086
2012,NUTS,2010,BE323,3,235225
2012,NUTS,2010,BE324,3,712100
2012,NUTS,2010,BE325,3,579751
2012,NUTS,2010,BE326,3,635570
2012,NUTS,2010,BE327,3,737742
2012,NUTS,2010,BE331,3,246774
2012,NUTS,2010,BE332,3,396353
2012,NUTS,2010,BE334,3,76596
2012,NUTS,2010,BE335,3,123022
2012,NUTS,2010,BE336,3,304087
2012,NUTS,2010,BE341,3,604212
2012,NUTS,2010,BE342,3,152023
2012,NUTS,2010,BE343,3,683668
2012,NUTS,2010,BE344,3,781526
2012,NUTS,2010,BE345,3,872658
2012,NUTS,2010,BE351,3,214518
2012,NUTS,2010,BE352,3,215536
2012,NUTS,2010,BE353,3,830818
2012,NUTS,2010,BG311,3,380770
2012,NUTS,2010,BG312,3,299985
2012,NUTS,2010,BG313,3,986080
2012,NUTS,2010,BG314,3,379943
2012,NUTS,2010,BG315,3,914564
2012,NUTS,2010,BG321,3,418073
2012,NUTS,2010,BG322,3,772895
2012,NUTS,2010,BG323,3,643449
2012,NUTS,2010,BG324,3,456797
2012,NUTS,2010,BG325,3,861450
2012,NUTS,2010,BG331,3,332594
2012,NUTS,2010,BG332,3,807473
2012,NUTS,2010,BG333,3,264115
2012,NUTS,2010,BG334,3,609427
2012,NUTS,2010,BG341,3,36381
2012,NUTS,2010,BG342,3,385001
2012,NUTS,2010,BG343,3,709776
2012,NUTS,2010,BG344,3,382187
2012,NUTS,2010,BG411,3,354155
2012,NUTS,2010,BG412,3,869431
2012,NUTS,2010,BG413,3,45746
2012,NUTS,2010,BG414,3,55859
2012,NUTS,2010,BG415,3,102229
2012,NUTS,2010,BG421,3,157002
2012,NUTS,2010,BG422,3,84601
2012,NUTS,2010,BG423,3,634887
2012,NUTS,2010,BG424,3,217947
2012,NUTS,2010,BG425,3,844370
2012,NUTS,2010,CH011,3,149302
2012,NUTS,2010,CH012,3,481299
2012,NUTS,2010,CH013,3,316069
2012,NUTS,2010,CH021,3,802240
2012,NUTS,2010,CH022,3,823945
2012,NUTS,2010,CH023,3,306487
2012,NUTS,2010,CH024,3,194942
2012,NUTS,2010,CH025,3,973211
2012,NUTS,2010,CH031,3,670971
2012,NUTS,2010,CH032,3,591708
2012,NUTS,2010,CH033,3,272750
2012,NUTS,2010,CH040,3,702497
2012,NUTS,2010,CH051,3,283430
2012,NUTS,2010,CH052,3,550933
2012,NUTS,2010,CH053,3,304284
2012,NUTS,2010,CH054,3,769639
2012,NUTS,2010,CH055,3,565329
2012,NUTS,2010,CH056,3,960682
2012,NUTS,2010,CH057,3,296236
2012,NUTS,2010,CH061,3,34118
2012,NUTS,2010,CH062,3,788787
2012,NUTS,2010,CH063,3,487696
2012,NUTS,2010,CH064,3,909278
2012,NUTS,2010,CH065,3,720615
2012,NUTS,2010,CH066,3,713308
2012,NUTS,2010,CH070,3,893500
2012,NUTS,2010,CY000,3,173821
2012,NUTS,2010,CZ010,3,189785
2012,NUTS,2010,CZ020,3,271101
2012,NUTS,2010,CZ031,3,498612
2012,NUTS,2010,CZ032,3,960687
2012,NUTS,2010,CZ041,3,732140
2012,NUTS,2010,CZ042,3,733378
2012,NUTS,2010,CZ051,3,686430
2012,NUTS,2010,CZ052,3,603735
2012,NUTS,2010,CZ053,3,438331
2012,NUTS,2010,CZ063,3,548851
2012,NUTS,2010,CZ064,3,257035
2012,NUTS,2010,CZ071,3,297637
2012,NUTS,2010,CZ072,3,403758
2012,NUTS,2010,CZ080,3,574634
2012,NUTS,2010,DE111,3,334244
2012,NUTS,2010,DE112,3,267169
2012,NUTS,2010,DE113,3,368689
2012,NUTS,2010,DE114,3,580755
2012,NUTS,2010,DE115,3,999493
2012,NUTS,2010,DE116,3,586554
2012,NUTS,2010,DE117,3,310974
2012,NUTS,2010,DE118,3,333898
2012,NUTS,2010,DE119,3,294980
2012,NUTS,2010,DE11A,3,368514
2012,NUTS,2010,DE11B,3,325239
2012,NUTS,2010,DE11C,3,817992
2012,NUTS,2010,DE11D,3,859615
2012,NUTS,2010,DE121,3,581890
2012,NUTS,2010,DE122,3,775399
2012,NUTS,2010,DE123,3,611866
2012,NUTS,2010,DE124,3,135855
2012,NUTS,2010,DE125,3,395161
2012,NUTS,2010,DE126,3,639749
2012,NUTS,2010,DE127,3,773561
2012,NUTS,2010,DE128,3,203138
2012,NUTS,2010,DE129,3,313606
2012,NUTS,2010,DE12A,3,989294
2012,NUTS,2010,DE12B,3,707615
2012,NUTS,2010,DE12C,3,415635
2012,NUTS,2010,DE131,3,798823
2012,NUTS,2010,DE132,3,976842
2012,NUTS,2010,DE133,3,163339
2012,NUTS,2010,DE134,3,585868
2012,NUTS,2010,DE135,3,376835
2012,NUTS,2010,DE136,3,335297
2012,NUTS,2010,DE137,3,856977
2012,NUTS,2010,DE138,3,443484
2012,NUTS,2010,DE139,3,5765
2012,NUTS,2010,DE13A,3,497391
2012,NUTS,2010,DE141,3,340844
2012,NUTS,2010,DE142,3,534925
2012,NUTS,2010,DE143,3,348727
2012,NUTS,2010,DE144,3,952184
2012,NUTS,2010,DE145,3,480899
2012,NUTS,2010,DE146,3,947759
2012,NUTS,2010,DE147,3,455966
2012,NUTS,2010,DE148,3,167850
2012,NUTS,2010,DE149,3,75941
2012,NUTS,2010,DE211,3,931233
2012,NUTS,2010,DE212,3,326854
2012,NUTS,2010,DE213,3,630946
2012,NUTS,2010,DE214,3,413222
2012,NUTS,2010,DE215,3,62314
2012,NUTS,2010,DE216,3,959200
2012,NUTS,2010,DE217,3,500787
2012,NUTS,2010,DE218,3,721312
2012,NUTS,2010,DE219,3,263090
2012,NUTS,2010,DE21A,3,160288
2012,NUTS,2010,DE21B,3,988466
2012,NUTS,2010,DE21C,3,338406
2012,NUTS,2010,DE21D,3,124841
2012,NUTS,2010,DE21E,3,847481
2012,NUTS,2010,DE21F,3,6562
2012,NUTS,2010,DE21G,3,589508
2012,NUTS,2010,DE21H,3,73650
2012,NUTS,2010,DE21I,3,564230
2012,NUTS,2010,DE21J,3,36761
2012,NUTS,2010,DE21K,3,545411
2012,NUTS,2010,DE21L,3,75210
2012,NUTS,2010,DE21M,3,438974
2012,NUTS,2010,DE21N,3,227656
2012,NUTS,2010,DE221,3,452632
2012,NUTS,2010,DE222,3,949541
2012,NUTS,2010,DE223,3,570029
2012,NUTS,2010,DE224,3,794222
2012,NUTS,2010,DE225,3,967360
2012,NUTS,2010,DE226,3,676164
2012,NUTS,2010,DE227,3,176532
2012,NUTS,2010,DE228,3,642785
2012,NUTS,2010,DE229,3,849593
2012,NUTS,2010,DE22A,3,768371
2012,NUTS,2010,DE22B,3,789940
2012,NUTS,2010,DE22C,3,564477
2012,NUTS,2010,DE231,3,505429
2012,NUTS,2010,DE232,3,557875
2012,NUTS,2010,DE233,3,890744
2012,NUTS,2010,DE234,3,132156
2012,NUTS,2010,DE235,3,576333
2012,NUTS,2010,DE236,3,906719
2012,NUTS,2010,DE237,3,547825
2012,NUTS,2010,DE238,3,612518
2012,NUTS,2010,DE239,3,109058
2012,NUTS,2010,DE23A,3,412203
2012,NUTS,2010,DE241,3,846271
2012,NUTS,2010,DE242,3,490649
2012,NUTS,2010,DE243,3,189107
2012,NUTS,2010,DE244,3,607105
2012,NUTS,2010,DE245,3,29524
2012,NUTS,2010,DE246,3,957345
2012,NUTS,2010,DE247,3,161838
2012,NUTS,2010,DE248,3,745921
2012,NUTS,2010,DE249,3,311087
2012,NUTS,2010,DE24A,3,657807
2012,NUTS,2010,DE24B,3,443380
2012,NUTS,2010,DE24C,3,707717
2012,NUTS,2010,DE24D,3,858863
2012,NUTS,2010,DE251,3,726270
2012,NUTS,2010,DE252,3,265917
2012,NUTS,2010,DE253,3,10635
2012,NUTS,2010,DE254,3,328980
2012,NUTS,2010,DE255,3,242981
2012,NUTS,2010,DE256,3,662686
2012,NUTS,2010,DE257,3,88585
2012,NUTS,2010,DE258,3,130203
2012,NUTS,2010,DE259,3,8007
2012,NUTS,2010,DE25A,3,446837
2012,NUTS,2010,DE25B,3,342192
2012,NUTS,2010,DE25C,3,366351
2012,NUTS,2010,DE261,3,489510
2012,NUTS,2010,DE262,3,505699
2012,NUTS,2010,DE263,3,445171
2012,NUTS,2010,DE264,3,690877
2012,NUTS,2010,DE265,3,747824
2012,NUTS,2010,DE266,3,322339
2012,NUTS,2010,DE267,3,656806
2012,NUTS,2010,DE268,3,735819
2012,NUTS,2010,DE269,3,906293
2012,NUTS,2010,DE26A,3,493140
2012,NUTS,2010,DE26B,3,989695
2012,NUTS,2010,DE26C,3,43034
2012,NUTS,2010,DE271,3,656135
2012,NUTS,2010,DE272,3,492963
2012,NUTS,2010,DE273,3,254159
2012,NUTS,2010,DE274,3,299236
2012,NUTS,2010,DE275,3,808536
2012,NUTS,2010,DE276,3,307502
2012,NUTS,2010,DE277,3,300734
2012,NUTS,2010,DE278,3,550485
2012,NUTS,2010,DE279,3,50080
2012,NUTS,2010,DE27A,3,763952
2012,NUTS,2010,DE27B,3,925105
2012,NUTS,2010,DE27C,3,498810
2012,NUTS,2010,DE27D,3,646284
2012,NUTS,2010,DE27E,3,445664
2012,NUTS,2010,DE300,3,865248
2012,NUTS,2010,DE401,3,505383
2012,NUTS,2010,DE402,3,371433
2012,NUTS,2010,DE403,3,79119
2012,NUTS,2010,DE404,3,944420
2012,NUTS,2010,DE405,3,889792
2012,NUTS,2010,DE406,3,682624
2012,NUTS,2010,DE407,3,155863
2012,NUTS,2010,DE408,3,530564
2012,NUTS,2010,DE409,3,977558
2012,NUTS,2010,DE40A,3,988817
2012,NUTS,2010,DE40B,3,364318
2012,NUTS,2010,DE40C,3,820647
2012,NUTS,2010,DE40D,3,167005
2012,NUTS,2010,DE40E,3,603182
