year,region_type,region_year_spec,region_id,region_level,awala
2009,NUTS,2006,CH063,3,552
2009,NUTS,2006,CH064,3,746
2009,NUTS,2006,CH065,3,641
2009,NUTS,2006,CH066,3,39
2009,NUTS,2006,CH070,3,385
2009,NUTS,2006,CY000,3,863
2009,NUTS,2006,CZ010,3,209
2009,NUTS,2006,CZ020,3,587
2009,NUTS,2006,CZ031,3,785
2009,NUTS,2006,CZ032,3,675
2009,NUTS,2006,CZ041,3,82
2009,NUTS,2006,CZ042,3,562
2009,NUTS,2006,CZ051,3,166
2009,NUTS,2006,CZ052,3,775
2009,NUTS,2006,CZ053,3,677
2009,NUTS,2006,CZ063,3,309
2009,NUTS,2006,CZ064,3,226
2009,NUTS,2006,CZ071,3,79
2009,NUTS,2006,CZ072,3,153
2009,NUTS,2006,CZ080,3,977
2009,NUTS,2006,DE111,3,588
2009,NUTS,2006,DE112,3,152
2009,NUTS,2006,DE113,3,426
2009,NUTS,2006,DE114,3,324
2009,NUTS,2006,DE115,3,55
2009,NUTS,2006,DE116,3,232
2009,NUTS,2006,DE117,3,281
2009,NUTS,2006,DE118,3,61
2009,NUTS,2006,DE119,3,235
2009,NUTS,2006,DE11A,3,260
2009,NUTS,2006,DE11B,3,352
2009,NUTS,2006,DE11C,3,611
2009,NUTS,2006,DE11D,3,999
2009,NUTS,2006,DE121,3,709
2009,NUTS,2006,DE122,3,880
2009,NUTS,2006,DE123,3,354
2009,NUTS,2006,DE124,3,192
2009,NUTS,2006,DE125,3,198
2009,NUTS,2006,DE126,3,137
2009,NUTS,2006,DE127,3,745
2009,NUTS,2006,DE128,3,380
2009,NUTS,2006,DE129,3,455
2009,NUTS,2006,DE12A,3,590
2009,NUTS,2006,DE12B,3,376
2009,NUTS,2006,DE12C,3,352
2009,NUTS,2006,DE131,3,729
2009,NUTS,2006,DE132,3,738
2009,NUTS,2006,DE133,3,197
2009,NUTS,2006,DE134,3,739
2009,NUTS,2006,DE135,3,477
2009,NUTS,2006,DE136,3,880
2009,NUTS,2006,DE137,3,958
2009,NUTS,2006,DE138,3,65
2009,NUTS,2006,DE139,3,25
2009,NUTS,2006,DE13A,3,577
2009,NUTS,2006,DE141,3,502
2009,NUTS,2006,DE142,3,380
2009,NUTS,2006,DE143,3,256
2009,NUTS,2006,DE144,3,398
2009,NUTS,2006,DE145,3,681
2009,NUTS,2006,DE146,3,537
2009,NUTS,2006,DE147,3,295
2009,NUTS,2006,DE148,3,140
2009,NUTS,2006,DE149,3,429
2009,NUTS,2006,DE211,3,954
2009,NUTS,2006,DE212,3,244
2009,NUTS,2006,DE213,3,966
2009,NUTS,2006,DE214,3,757
2009,NUTS,2006,DE215,3,764
2009,NUTS,2006,DE216,3,723
2009,NUTS,2006,DE217,3,126
2009,NUTS,2006,DE218,3,769
2009,NUTS,2006,DE219,3,832
2009,NUTS,2006,DE21A,3,472
2009,NUTS,2006,DE21B,3,508
2009,NUTS,2006,DE21C,3,999
2009,NUTS,2006,DE21D,3,107
2009,NUTS,2006,DE21E,3,861
2009,NUTS,2006,DE21F,3,302
2009,NUTS,2006,DE21G,3,762
2009,NUTS,2006,DE21H,3,833
2009,NUTS,2006,DE21I,3,5
2009,NUTS,2006,DE21J,3,51
2009,NUTS,2006,DE21K,3,516
2009,NUTS,2006,DE21L,3,165
2009,NUTS,2006,DE21M,3,329
2009,NUTS,2006,DE21N,3,983
2009,NUTS,2006,DE221,3,185
2009,NUTS,2006,DE222,3,379
2009,NUTS,2006,DE223,3,304
2009,NUTS,2006,DE224,3,996
2009,NUTS,2006,DE225,3,625
2009,NUTS,2006,DE226,3,214
2009,NUTS,2006,DE227,3,367
2009,NUTS,2006,DE228,3,756
2009,NUTS,2006,DE229,3,811
2009,NUTS,2006,DE22A,3,303
2009,NUTS,2006,DE22B,3,195
2009,NUTS,2006,DE22C,3,168
2009,NUTS,2006,DE231,3,4
2009,NUTS,2006,DE232,3,322
2009,NUTS,2006,DE233,3,699
2009,NUTS,2006,DE234,3,134
2009,NUTS,2006,DE235,3,466
2009,NUTS,2006,DE236,3,627
2009,NUTS,2006,DE237,3,575
2009,NUTS,2006,DE238,3,472
2009,NUTS,2006,DE239,3,903
2009,NUTS,2006,DE23A,3,917
2009,NUTS,2006,DE241,3,422
2009,NUTS,2006,DE242,3,894
2009,NUTS,2006,DE243,3,292
2009,NUTS,2006,DE244,3,987
2009,NUTS,2006,DE245,3,945
2009,NUTS,2006,DE246,3,911
2009,NUTS,2006,DE247,3,453
2009,NUTS,2006,DE248,3,207
2009,NUTS,2006,DE249,3,831
2009,NUTS,2006,DE24A,3,472
2009,NUTS,2006,DE24B,3,905
2009,NUTS,2006,DE24C,3,362
2009,NUTS,2006,DE24D,3,822
2009,NUTS,2006,DE251,3,154
2009,NUTS,2006,DE252,3,91
2009,NUTS,2006,DE253,3,567
2009,NUTS,2006,DE254,3,858
2009,NUTS,2006,DE255,3,38
2009,NUTS,2006,DE256,3,351
2009,NUTS,2006,DE257,3,840
2009,NUTS,2006,DE258,3,452
2009,NUTS,2006,DE259,3,240
2009,NUTS,2006,DE25A,3,617
2009,NUTS,2006,DE25B,3,780
2009,NUTS,2006,DE25C,3,837
2009,NUTS,2006,DE261,3,640
2009,NUTS,2006,DE262,3,846
2009,NUTS,2006,DE263,3,729
2009,NUTS,2006,DE264,3,858
2009,NUTS,2006,DE265,3,431
2009,NUTS,2006,DE266,3,965
2009,NUTS,2006,DE267,3,525
2009,NUTS,2006,DE268,3,206
2009,NUTS,2006,DE269,3,118
2009,NUTS,2006,DE26A,3,12
2009,NUTS,2006,DE26B,3,729
2009,NUTS,2006,DE26C,3,932
2009,NUTS,2006,DE271,3,622
2009,NUTS,2006,DE272,3,383
2009,NUTS,2006,DE273,3,925
2009,NUTS,2006,DE274,3,39
2009,NUTS,2006,DE275,3,671
2009,NUTS,2006,DE276,3,176
2009,NUTS,2006,DE277,3,764
2009,NUTS,2006,DE278,3,792
2009,NUTS,2006,DE279,3,225
2009,NUTS,2006,DE27A,3,634
2009,NUTS,2006,DE27B,3,159
2009,NUTS,2006,DE27C,3,677
2009,NUTS,2006,DE27D,3,223
2009,NUTS,2006,DE27E,3,624
2009,NUTS,2006,DE300,3,766
2009,NUTS,2006,DE411,3,133
2009,NUTS,2006,DE412,3,837
2009,NUTS,2006,DE413,3,153
2009,NUTS,2006,DE414,3,381
2009,NUTS,2006,DE415,3,69
2009,NUTS,2006,DE416,3,338
2009,NUTS,2006,DE417,3,470
2009,NUTS,2006,DE418,3,627
2009,NUTS,2006,DE421,3,669
2009,NUTS,2006,DE422,3,37
2009,NUTS,2006,DE423,3,302
2009,NUTS,2006,DE424,3,942
2009,NUTS,2006,DE425,3,586
2009,NUTS,2006,DE426,3,308
2009,NUTS,2006,DE427,3,107
2009,NUTS,2006,DE428,3,931
2009,NUTS,2006,DE429,3,125
2009,NUTS,2006,DE42A,3,76
2009,NUTS,2006,DE501,3,880
2009,NUTS,2006,DE502,3,91
2009,NUTS,2006,DE600,3,203
2009,NUTS,2006,DE711,3,502
2009,NUTS,2006,DE712,3,173
2009,NUTS,2006,DE713,3,891
2009,NUTS,2006,DE714,3,376
2009,NUTS,2006,DE715,3,605
2009,NUTS,2006,DE716,3,63
2009,NUTS,2006,DE717,3,811
2009,NUTS,2006,DE718,3,324
2009,NUTS,2006,DE719,3,844
2009,NUTS,2006,DE71A,3,124
2009,NUTS,2006,DE71B,3,821
2009,NUTS,2006,DE71C,3,664
2009,NUTS,2006,DE71D,3,860
2009,NUTS,2006,DE71E,3,427
2009,NUTS,2006,DE721,3,347
2009,NUTS,2006,DE722,3,600
2009,NUTS,2006,DE723,3,525
2009,NUTS,2006,DE724,3,52
2009,NUTS,2006,DE725,3,847
2009,NUTS,2006,DE731,3,713
2009,NUTS,2006,DE732,3,523
2009,NUTS,2006,DE733,3,291
2009,NUTS,2006,DE734,3,501
2009,NUTS,2006,DE735,3,228
2009,NUTS,2006,DE736,3,610
2009,NUTS,2006,DE737,3,863
2009,NUTS,2006,DE801,3,836
2009,NUTS,2006,DE802,3,859
2009,NUTS,2006,DE803,3,501
2009,NUTS,2006,DE804,3,955
2009,NUTS,2006,DE805,3,620
2009,NUTS,2006,DE806,3,61
2009,NUTS,2006,DE807,3,766
2009,NUTS,2006,DE808,3,64
2009,NUTS,2006,DE809,3,653
2009,NUTS,2006,DE80A,3,909
2009,NUTS,2006,DE80B,3,833
2009,NUTS,2006,DE80C,3,948
2009,NUTS,2006,DE80D,3,672
2009,NUTS,2006,DE80E,3,391
2009,NUTS,2006,DE80F,3,906
2009,NUTS,2006,DE80G,3,755
2009,NUTS,2006,DE80H,3,800
2009,NUTS,2006,DE80I,3,15
2009,NUTS,2006,DE911,3,302
2009,NUTS,2006,DE912,3,509
2009,NUTS,2006,DE913,3,441
2009,NUTS,2006,DE914,3,777
2009,NUTS,2006,DE915,3,547
2009,NUTS,2006,DE916,3,597
2009,NUTS,2006,DE917,3,320
2009,NUTS,2006,DE918,3,424
2009,NUTS,2006,DE919,3,818
2009,NUTS,2006,DE91A,3,538
2009,NUTS,2006,DE91B,3,26
2009,NUTS,2006,DE922,3,831
2009,NUTS,2006,DE923,3,143
2009,NUTS,2006,DE925,3,250
2009,NUTS,2006,DE926,3,162
2009,NUTS,2006,DE927,3,172
2009,NUTS,2006,DE928,3,130
2009,NUTS,2006,DE929,3,52
2009,NUTS,2006,DE931,3,175
2009,NUTS,2006,DE932,3,349
2009,NUTS,2006,DE933,3,704
2009,NUTS,2006,DE934,3,132
2009,NUTS,2006,DE935,3,261
2009,NUTS,2006,DE936,3,407
2009,NUTS,2006,DE937,3,603
2009,NUTS,2006,DE938,3,906
2009,NUTS,2006,DE939,3,209
2009,NUTS,2006,DE93A,3,942
2009,NUTS,2006,DE93B,3,388
2009,NUTS,2006,DE941,3,202
2009,NUTS,2006,DE942,3,969
2009,NUTS,2006,DE943,3,705
2009,NUTS,2006,DE944,3,6
2009,NUTS,2006,DE945,3,55
2009,NUTS,2006,DE946,3,752
2009,NUTS,2006,DE947,3,786
2009,NUTS,2006,DE948,3,563
2009,NUTS,2006,DE949,3,980
2009,NUTS,2006,DE94A,3,555
2009,NUTS,2006,DE94B,3,264
2009,NUTS,2006,DE94C,3,313
2009,NUTS,2006,DE94D,3,162
2009,NUTS,2006,DE94E,3,193
2009,NUTS,2006,DE94F,3,538
2009,NUTS,2006,DE94G,3,711
2009,NUTS,2006,DE94H,3,907
2009,NUTS,2006,DEA11,3,351
2009,NUTS,2006,DEA12,3,966
2009,NUTS,2006,DEA13,3,192
2009,NUTS,2006,DEA14,3,941
2009,NUTS,2006,DEA15,3,267
2009,NUTS,2006,DEA16,3,882
2009,NUTS,2006,DEA17,3,329
2009,NUTS,2006,DEA18,3,10
2009,NUTS,2006,DEA19,3,488
2009,NUTS,2006,DEA1A,3,572
2009,NUTS,2006,DEA1B,3,534
2009,NUTS,2006,DEA1C,3,0
2009,NUTS,2006,DEA1D,3,217
2009,NUTS,2006,DEA1E,3,301
2009,NUTS,2006,DEA1F,3,61
2009,NUTS,2006,DEA21,3,175
2009,NUTS,2006,DEA22,3,54
2009,NUTS,2006,DEA23,3,442
2009,NUTS,2006,DEA24,3,138
2009,NUTS,2006,DEA25,3,999
2009,NUTS,2006,DEA26,3,79
2009,NUTS,2006,DEA27,3,136
2009,NUTS,2006,DEA28,3,796
2009,NUTS,2006,DEA29,3,273
2009,NUTS,2006,DEA2A,3,686
2009,NUTS,2006,DEA2B,3,840
2009,NUTS,2006,DEA2C,3,502
2009,NUTS,2006,DEA31,3,163
2009,NUTS,2006,DEA32,3,242
2009,NUTS,2006,DEA33,3,939
2009,NUTS,2006,DEA34,3,125
2009,NUTS,2006,DEA35,3,191
2009,NUTS,2006,DEA36,3,285
2009,NUTS,2006,DEA37,3,15
2009,NUTS,2006,DEA38,3,685
2009,NUTS,2006,DEA41,3,973
2009,NUTS,2006,DEA42,3,762
2009,NUTS,2006,DEA43,3,257
2009,NUTS,2006,DEA44,3,827
2009,NUTS,2006,DEA45,3,401
2009,NUTS,2006,DEA46,3,0
2009,NUTS,2006,DEA47,3,249
2009,NUTS,2006,DEA51,3,87
2009,NUTS,2006,DEA52,3,808
2009,NUTS,2006,DEA53,3,82
2009,NUTS,2006,DEA54,3,312
2009,NUTS,2006,DEA55,3,164
2009,NUTS,2006,DEA56,3,80
2009,NUTS,2006,DEA57,3,994
2009,NUTS,2006,DEA58,3,962
2009,NUTS,2006,DEA59,3,493
2009,NUTS,2006,DEA5A,3,154
2009,NUTS,2006,DEA5B,3,805
2009,NUTS,2006,DEA5C,3,252
2009,NUTS,2006,DEB11,3,114
2009,NUTS,2006,DEB12,3,867
2009,NUTS,2006,DEB13,3,287
2009,NUTS,2006,DEB14,3,458
2009,NUTS,2006,DEB15,3,823
2009,NUTS,2006,DEB16,3,637
2009,NUTS,2006,DEB17,3,57
2009,NUTS,2006,DEB18,3,537
2009,NUTS,2006,DEB19,3,873
2009,NUTS,2006,DEB1A,3,433
2009,NUTS,2006,DEB1B,3,838
2009,NUTS,2006,DEB21,3,781
2009,NUTS,2006,DEB22,3,71
2009,NUTS,2006,DEB23,3,41
2009,NUTS,2006,DEB24,3,135
2009,NUTS,2006,DEB25,3,55
2009,NUTS,2006,DEB31,3,175
2009,NUTS,2006,DEB32,3,343
2009,NUTS,2006,DEB33,3,755
2009,NUTS,2006,DEB34,3,513
2009,NUTS,2006,DEB35,3,630
2009,NUTS,2006,DEB36,3,78
2009,NUTS,2006,DEB37,3,981
2009,NUTS,2006,DEB38,3,558
2009,NUTS,2006,DEB39,3,5
2009,NUTS,2006,DEB3A,3,313
2009,NUTS,2006,DEB3B,3,845
2009,NUTS,2006,DEB3C,3,285
2009,NUTS,2006,DEB3D,3,519
2009,NUTS,2006,DEB3E,3,405
2009,NUTS,2006,DEB3F,3,830
2009,NUTS,2006,DEB3G,3,734
2009,NUTS,2006,DEB3H,3,517
2009,NUTS,2006,DEB3I,3,324
2009,NUTS,2006,DEB3J,3,379
2009,NUTS,2006,DEB3K,3,493
2009,NUTS,2006,DEC01,3,954
2009,NUTS,2006,DEC02,3,436
2009,NUTS,2006,DEC03,3,61
2009,NUTS,2006,DEC04,3,952
2009,NUTS,2006,DEC05,3,277
2009,NUTS,2006,DEC06,3,794
2009,NUTS,2006,DED11,3,381
2009,NUTS,2006,DED12,3,214
2009,NUTS,2006,DED13,3,148
2009,NUTS,2006,DED14,3,289
2009,NUTS,2006,DED15,3,95
2009,NUTS,2006,DED16,3,457
2009,NUTS,2006,DED17,3,501
2009,NUTS,2006,DED18,3,54
2009,NUTS,2006,DED19,3,102
2009,NUTS,2006,DED1A,3,225
2009,NUTS,2006,DED1B,3,704
2009,NUTS,2006,DED1C,3,999
2009,NUTS,2006,DED21,3,539
2009,NUTS,2006,DED22,3,4
2009,NUTS,2006,DED23,3,455
2009,NUTS,2006,DED24,3,622
2009,NUTS,2006,DED25,3,802
2009,NUTS,2006,DED26,3,396
2009,NUTS,2006,DED27,3,281
2009,NUTS,2006,DED28,3,336
2009,NUTS,2006,DED29,3,210
2009,NUTS,2006,DED2A,3,746
2009,NUTS,2006,DED2B,3,604
2009,NUTS,2006,DED31,3,312
2009,NUTS,2006,DED32,3,186
2009,NUTS,2006,DED33,3,894
2009,NUTS,2006,DED34,3,248
2009,NUTS,2006,DED35,3,606
2009,NUTS,2006,DED36,3,122
2009,NUTS,2006,DEE01,3,820
2009,NUTS,2006,DEE02,3,785
2009,NUTS,2006,DEE03,3,895
2009,NUTS,2006,DEE04,3,667
2009,NUTS,2006,DEE05,3,702
2009,NUTS,2006,DEE06,3,403
2009,NUTS,2006,DEE07,3,577
2009,NUTS,2006,DEE08,3,998
2009,NUTS,2006,DEE09,3,90
2009,NUTS,2006,DEE0A,3,825
2009,NUTS,2006,DEE0B,3,753
2009,NUTS,2006,DEE0C,3,566
2009,NUTS,2006,DEE0D,3,384
2009,NUTS,2006,DEE0E,3,90
2009,NUTS,2006,DEF01,3,928
2009,NUTS,2006,DEF02,3,470
2009,NUTS,2006,DEF03,3,217
2009,NUTS,2006,DEF04,3,463
2009,NUTS,2006,DEF05,3,44
2009,NUTS,2006,DEF06,3,535
2009,NUTS,2006,DEF07,3,647
2009,NUTS,2006,DEF08,3,40
2009,NUTS,2006,DEF09,3,355
2009,NUTS,2006,DEF0A,3,106
2009,NUTS,2006,DEF0B,3,346
2009,NUTS,2006,DEF0C,3,359
2009,NUTS,2006,DEF0D,3,999
2009,NUTS,2006,DEF0E,3,823
2009,NUTS,2006,DEF0F,3,113
2009,NUTS,2006,DEG01,3,974
2009,NUTS,2006,DEG02,3,776
2009,NUTS,2006,DEG03,3,304
2009,NUTS,2006,DEG04,3,495
2009,NUTS,2006,DEG05,3,892
2009,NUTS,2006,DEG06,3,324
2009,NUTS,2006,DEG07,3,765
2009,NUTS,2006,DEG09,3,276
2009,NUTS,2006,DEG0A,3,761
2009,NUTS,2006,DEG0B,3,859
2009,NUTS,2006,DEG0C,3,49
2009,NUTS,2006,DEG0D,3,709
2009,NUTS,2006,DEG0E,3,387
2009,NUTS,2006,DEG0F,3,112
2009,NUTS,2006,DEG0G,3,991
2009,NUTS,2006,DEG0H,3,673
2009,NUTS,2006,DEG0I,3,44
2009,NUTS,2006,DEG0J,3,977
2009,NUTS,2006,DEG0K,3,775
2009,NUTS,2006,DEG0L,3,749
2009,NUTS,2006,DEG0M,3,738
2009,NUTS,2006,DEG0N,3,371
2009,NUTS,2006,DEG0P,3,136
2009,NUTS,2006,DK011,3,955
2009,NUTS,2006,DK012,3,268
2009,NUTS,2006,DK013,3,494
2009,NUTS,2006,DK014,3,857
2009,NUTS,2006,DK021,3,55
2009,NUTS,2006,DK022,3,682
2009,NUTS,2006,DK031,3,154
2009,NUTS,2006,DK032,3,312
2009,NUTS,2006,DK041,3,996
2009,NUTS,2006,DK042,3,865
2009,NUTS,2006,DK050,3,851
2009,NUTS,2006,EE001,3,749
2009,NUTS,2006,EE004,3,407
2009,NUTS,2006,EE006,3,957
2009,NUTS,2006,EE007,3,984
2009,NUTS,2006,EE008,3,853
2009,NUTS,2006,ES111,3,390
2009,NUTS,2006,ES112,3,597
2009,NUTS,2006,ES113,3,223
2009,NUTS,2006,ES114,3,445
2009,NUTS,2006,ES120,3,269
2009,NUTS,2006,ES130,3,6
2009,NUTS,2006,ES211,3,561
2009,NUTS,2006,ES212,3,580
2009,NUTS,2006,ES213,3,269
2009,NUTS,2006,ES220,3,414
2009,NUTS,2006,ES230,3,468
2009,NUTS,2006,ES241,3,346
2009,NUTS,2006,ES242,3,9
2009,NUTS,2006,ES243,3,920
2009,NUTS,2006,ES300,3,290
2009,NUTS,2006,ES411,3,733
2009,NUTS,2006,ES412,3,833
2009,NUTS,2006,ES413,3,730
2009,NUTS,2006,ES414,3,850
2009,NUTS,2006,ES415,3,65
2009,NUTS,2006,ES416,3,528
2009,NUTS,2006,ES417,3,731
2009,NUTS,2006,ES418,3,256
2009,NUTS,2006,ES419,3,284
2009,NUTS,2006,ES421,3,439
2009,NUTS,2006,ES422,3,251
2009,NUTS,2006,ES423,3,103
2009,NUTS,2006,ES424,3,47
2009,NUTS,2006,ES425,3,208
2009,NUTS,2006,ES431,3,171
2009,NUTS,2006,ES432,3,864
2009,NUTS,2006,ES511,3,568
2009,NUTS,2006,ES512,3,189
2009,NUTS,2006,ES513,3,924
2009,NUTS,2006,ES514,3,296
2009,NUTS,2006,ES521,3,187
2009,NUTS,2006,ES522,3,747
2009,NUTS,2006,ES523,3,353
2009,NUTS,2006,ES531,3,434
2009,NUTS,2006,ES532,3,656
2009,NUTS,2006,ES533,3,606
2009,NUTS,2006,ES611,3,27
2009,NUTS,2006,ES612,3,586
2009,NUTS,2006,ES613,3,863
2009,NUTS,2006,ES614,3,971
2009,NUTS,2006,ES615,3,286
2009,NUTS,2006,ES616,3,968
2009,NUTS,2006,ES617,3,944
2009,NUTS,2006,ES618,3,340
2009,NUTS,2006,ES620,3,818
2009,NUTS,2006,ES630,3,389
2009,NUTS,2006,ES640,3,645
2009,NUTS,2006,ES703,3,384
2009,NUTS,2006,ES704,3,418
2009,NUTS,2006,ES705,3,483
2009,NUTS,2006,ES706,3,814
2009,NUTS,2006,ES707,3,586
2009,NUTS,2006,ES708,3,608
2009,NUTS,2006,ES709,3,742
2009,NUTS,2006,FI131,3,454
2009,NUTS,2006,FI132,3,839
2009,NUTS,2006,FI133,3,475
2009,NUTS,2006,FI134,3,910
2009,NUTS,2006,FI181,3,293
2009,NUTS,2006,FI182,3,91
2009,NUTS,2006,FI183,3,716
2009,NUTS,2006,FI184,3,247
2009,NUTS,2006,FI185,3,683
2009,NUTS,2006,FI186,3,96
2009,NUTS,2006,FI187,3,864
2009,NUTS,2006,FI193,3,946
2009,NUTS,2006,FI194,3,37
2009,NUTS,2006,FI195,3,126
2009,NUTS,2006,FI196,3,723
2009,NUTS,2006,FI197,3,809
2009,NUTS,2006,FI1A1,3,700
2009,NUTS,2006,FI1A2,3,932
2009,NUTS,2006,FI1A3,3,476
2009,NUTS,2006,FI200,3,941
2009,NUTS,2006,FR101,3,305
2009,NUTS,2006,FR102,3,934
2009,NUTS,2006,FR103,3,728
2009,NUTS,2006,FR104,3,568
2009,NUTS,2006,FR105,3,944
2009,NUTS,2006,FR106,3,472
2009,NUTS,2006,FR107,3,220
2009,NUTS,2006,FR108,3,22
2009,NUTS,2006,FR211,3,648
2009,NUTS,2006,FR212,3,420
2009,NUTS,2006,FR213,3,549
2009,NUTS,2006,FR214,3,747
2009,NUTS,2006,FR221,3,288
2009,NUTS,2006,FR222,3,378
2009,NUTS,2006,FR223,3,368
2009,NUTS,2006,FR231,3,274
2009,NUTS,2006,FR232,3,411
2009,NUTS,2006,FR241,3,417
2009,NUTS,2006,FR242,3,258
2009,NUTS,2006,FR243,3,491
2009,NUTS,2006,FR244,3,232
2009,NUTS,2006,FR245,3,503
2009,NUTS,2006,FR246,3,51
2009,NUTS,2006,FR251,3,520
2009,NUTS,2006,FR252,3,211
2009,NUTS,2006,FR253,3,874
2009,NUTS,2006,FR261,3,861
2009,NUTS,2006,FR262,3,923
2009,NUTS,2006,FR263,3,678
2009,NUTS,2006,FR264,3,701
2009,NUTS,2006,FR301,3,442
2009,NUTS,2006,FR302,3,838
2009,NUTS,2006,FR411,3,504
2009,NUTS,2006,FR412,3,155
2009,NUTS,2006,FR413,3,397
2009,NUTS,2006,FR414,3,955
2009,NUTS,2006,FR421,3,782
2009,NUTS,2006,FR422,3,188
2009,NUTS,2006,FR431,3,281
2009,NUTS,2006,FR432,3,783
2009,NUTS,2006,FR433,3,146
2009,NUTS,2006,FR434,3,328
2009,NUTS,2006,FR511,3,20
2009,NUTS,2006,FR512,3,668
2009,NUTS,2006,FR513,3,545
2009,NUTS,2006,FR514,3,239
2009,NUTS,2006,FR515,3,42
2009,NUTS,2006,FR521,3,119
2009,NUTS,2006,FR522,3,247
2009,NUTS,2006,FR523,3,227
2009,NUTS,2006,FR524,3,516
2009,NUTS,2006,FR531,3,857
2009,NUTS,2006,FR532,3,250
2009,NUTS,2006,FR533,3,889
2009,NUTS,2006,FR534,3,82
2009,NUTS,2006,FR611,3,569
2009,NUTS,2006,FR612,3,322
2009,NUTS,2006,FR613,3,878
2009,NUTS,2006,FR614,3,242
2009,NUTS,2006,FR615,3,597
2009,NUTS,2006,FR621,3,682
2009,NUTS,2006,FR622,3,840
2009,NUTS,2006,FR623,3,964
2009,NUTS,2006,FR624,3,232
2009,NUTS,2006,FR625,3,983
2009,NUTS,2006,FR626,3,835
2009,NUTS,2006,FR627,3,434
2009,NUTS,2006,FR628,3,769
2009,NUTS,2006,FR631,3,786
2009,NUTS,2006,FR632,3,465
2009,NUTS,2006,FR633,3,52
2009,NUTS,2006,FR711,3,421
2009,NUTS,2006,FR712,3,459
2009,NUTS,2006,FR713,3,358
2009,NUTS,2006,FR714,3,178
2009,NUTS,2006,FR715,3,104
2009,NUTS,2006,FR716,3,771
2009,NUTS,2006,FR717,3,485
2009,NUTS,2006,FR718,3,111
2009,NUTS,2006,FR721,3,369
2009,NUTS,2006,FR722,3,754
2009,NUTS,2006,FR723,3,539
2009,NUTS,2006,FR724,3,113
2009,NUTS,2006,FR811,3,548
2009,NUTS,2006,FR812,3,250
2009,NUTS,2006,FR813,3,287
2009,NUTS,2006,FR814,3,344
2009,NUTS,2006,FR815,3,59
2009,NUTS,2006,FR821,3,169
2009,NUTS,2006,FR822,3,255
2009,NUTS,2006,FR823,3,339
2009,NUTS,2006,FR824,3,950
2009,NUTS,2006,FR825,3,307
2009,NUTS,2006,FR826,3,968
2009,NUTS,2006,FR831,3,73
2009,NUTS,2006,FR832,3,502
2009,NUTS,2006,FR910,3,161
2009,NUTS,2006,FR920,3,420
2009,NUTS,2006,FR930,3,699
2009,NUTS,2006,FR940,3,856
2009,NUTS,2006,GR111,3,410
2009,NUTS,2006,GR112,3,0
2009,NUTS,2006,GR113,3,770
2009,NUTS,2006,GR114,3,355
2009,NUTS,2006,GR115,3,20
2009,NUTS,2006,GR121,3,471
2009,NUTS,2006,GR122,3,287
2009,NUTS,2006,GR123,3,112
2009,NUTS,2006,GR124,3,380
2009,NUTS,2006,GR125,3,861
2009,NUTS,2006,GR126,3,758
2009,NUTS,2006,GR127,3,834
2009,NUTS,2006,GR131,3,212
2009,NUTS,2006,GR132,3,621
2009,NUTS,2006,GR133,3,665
2009,NUTS,2006,GR134,3,824
2009,NUTS,2006,GR141,3,337
2009,NUTS,2006,GR142,3,697
2009,NUTS,2006,GR143,3,609
2009,NUTS,2006,GR144,3,517
2009,NUTS,2006,GR211,3,293
2009,NUTS,2006,GR212,3,388
2009,NUTS,2006,GR213,3,928
2009,NUTS,2006,GR214,3,888
2009,NUTS,2006,GR221,3,607
2009,NUTS,2006,GR222,3,336
2009,NUTS,2006,GR223,3,603
2009,NUTS,2006,GR224,3,242
2009,NUTS,2006,GR231,3,452
2009,NUTS,2006,GR232,3,652
2009,NUTS,2006,GR233,3,265
2009,NUTS,2006,GR241,3,367
2009,NUTS,2006,GR242,3,572
2009,NUTS,2006,GR243,3,822
2009,NUTS,2006,GR244,3,468
2009,NUTS,2006,GR245,3,370
2009,NUTS,2006,GR251,3,402
2009,NUTS,2006,GR252,3,200
2009,NUTS,2006,GR253,3,689
2009,NUTS,2006,GR254,3,154
2009,NUTS,2006,GR255,3,212
2009,NUTS,2006,GR300,3,170
2009,NUTS,2006,GR411,3,248
2009,NUTS,2006,GR412,3,141
2009,NUTS,2006,GR413,3,692
2009,NUTS,2006,GR421,3,302
2009,NUTS,2006,GR422,3,865
2009,NUTS,2006,GR431,3,292
2009,NUTS,2006,GR432,3,674
2009,NUTS,2006,GR433,3,192
2009,NUTS,2006,GR434,3,485
2009,NUTS,2006,HR011,3,366
2009,NUTS,2006,HR012,3,888
2009,NUTS,2006,HR013,3,547
2009,NUTS,2006,HR014,3,834
2009,NUTS,2006,HR015,3,108
2009,NUTS,2006,HR016,3,412
2009,NUTS,2006,HR021,3,924
2009,NUTS,2006,HR022,3,219
2009,NUTS,2006,HR023,3,788
2009,NUTS,2006,HR024,3,308
2009,NUTS,2006,HR025,3,31
2009,NUTS,2006,HR026,3,528
2009,NUTS,2006,HR027,3,879
2009,NUTS,2006,HR028,3,194
2009,NUTS,2006,HR031,3,965
2009,NUTS,2006,HR032,3,49
2009,NUTS,2006,HR033,3,366
2009,NUTS,2006,HR034,3,725
2009,NUTS,2006,HR035,3,515
2009,NUTS,2006,HR036,3,465
2009,NUTS,2006,HR037,3,727
2009,NUTS,2006,HU101,3,556
2009,NUTS,2006,HU102,3,731
2009,NUTS,2006,HU211,3,579
2009,NUTS,2006,HU212,3,88
