year,region_type,region_year_spec,region_id,region_level,zaanf
2007,NUTS,2006,BE310,3,28049
2007,NUTS,2006,BE321,3,2154
2007,NUTS,2006,BE322,3,55367
2007,NUTS,2006,BE323,3,73027
2007,NUTS,2006,BE324,3,70344
2007,NUTS,2006,BE325,3,37578
2007,NUTS,2006,BE326,3,47859
2007,NUTS,2006,BE327,3,68291
2007,NUTS,2006,BE331,3,27313
2007,NUTS,2006,BE332,3,60009
2007,NUTS,2006,BE334,3,67587
2007,NUTS,2006,BE335,3,20652
2007,NUTS,2006,BE336,3,23703
2007,NUTS,2006,BE341,3,80383
2007,NUTS,2006,BE342,3,98935
2007,NUTS,2006,BE343,3,39122
2007,NUTS,2006,BE344,3,48338
2007,NUTS,2006,BE345,3,66605
2007,NUTS,2006,BE351,3,54754
2007,NUTS,2006,BE352,3,57549
2007,NUTS,2006,BE353,3,87793
2007,NUTS,2006,BG311,3,92555
2007,NUTS,2006,BG312,3,89984
2007,NUTS,2006,BG313,3,64579
2007,NUTS,2006,BG314,3,94016
2007,NUTS,2006,BG315,3,73275
2007,NUTS,2006,BG321,3,76546
2007,NUTS,2006,BG322,3,48706
2007,NUTS,2006,BG323,3,63703
2007,NUTS,2006,BG324,3,64620
2007,NUTS,2006,BG325,3,20658
2007,NUTS,2006,BG331,3,3893
2007,NUTS,2006,BG332,3,53493
2007,NUTS,2006,BG333,3,65202
2007,NUTS,2006,BG334,3,9924
2007,NUTS,2006,BG341,3,33439
2007,NUTS,2006,BG342,3,17141
2007,NUTS,2006,BG343,3,44750
2007,NUTS,2006,BG344,3,1996
2007,NUTS,2006,BG411,3,5927
2007,NUTS,2006,BG412,3,42658
2007,NUTS,2006,BG413,3,70441
2007,NUTS,2006,BG414,3,50266
2007,NUTS,2006,BG415,3,50510
2007,NUTS,2006,BG421,3,28609
2007,NUTS,2006,BG422,3,47228
2007,NUTS,2006,BG423,3,84029
2007,NUTS,2006,BG424,3,85918
2007,NUTS,2006,BG425,3,80048
2007,NUTS,2006,CH011,3,7835
2007,NUTS,2006,CH012,3,92882
2007,NUTS,2006,CH013,3,87252
2007,NUTS,2006,CH021,3,72689
2007,NUTS,2006,CH022,3,49487
2007,NUTS,2006,CH023,3,94415
2007,NUTS,2006,CH024,3,56796
2007,NUTS,2006,CH025,3,9855
2007,NUTS,2006,CH031,3,69456
2007,NUTS,2006,CH032,3,13042
2007,NUTS,2006,CH033,3,26621
2007,NUTS,2006,CH040,3,93084
2007,NUTS,2006,CH051,3,78598
2007,NUTS,2006,CH052,3,65776
2007,NUTS,2006,CH053,3,23025
2007,NUTS,2006,CH054,3,25094
2007,NUTS,2006,CH055,3,35806
2007,NUTS,2006,CH056,3,36110
2007,NUTS,2006,CH057,3,81168
2007,NUTS,2006,CH061,3,53255
2007,NUTS,2006,CH062,3,51294
2007,NUTS,2006,CH063,3,84551
2007,NUTS,2006,CH064,3,98766
2007,NUTS,2006,CH065,3,60192
2007,NUTS,2006,CH066,3,58965
2007,NUTS,2006,CH070,3,24509
2007,NUTS,2006,CY000,3,32752
2007,NUTS,2006,CZ010,3,91865
2007,NUTS,2006,CZ020,3,88144
2007,NUTS,2006,CZ031,3,12301
2007,NUTS,2006,CZ032,3,6629
2007,NUTS,2006,CZ041,3,32912
2007,NUTS,2006,CZ042,3,22980
2007,NUTS,2006,CZ051,3,34212
2007,NUTS,2006,CZ052,3,69893
2007,NUTS,2006,CZ053,3,67163
2007,NUTS,2006,CZ063,3,54414
2007,NUTS,2006,CZ064,3,61056
2007,NUTS,2006,CZ071,3,44964
2007,NUTS,2006,CZ072,3,97110
2007,NUTS,2006,CZ080,3,7912
2007,NUTS,2006,DE111,3,58837
2007,NUTS,2006,DE112,3,31304
2007,NUTS,2006,DE113,3,69142
2007,NUTS,2006,DE114,3,28163
2007,NUTS,2006,DE115,3,87115
2007,NUTS,2006,DE116,3,97186
2007,NUTS,2006,DE117,3,85727
2007,NUTS,2006,DE118,3,97220
2007,NUTS,2006,DE119,3,81068
2007,NUTS,2006,DE11A,3,61251
2007,NUTS,2006,DE11B,3,43515
2007,NUTS,2006,DE11C,3,35139
2007,NUTS,2006,DE11D,3,16912
2007,NUTS,2006,DE121,3,45386
2007,NUTS,2006,DE122,3,47774
2007,NUTS,2006,DE123,3,9223
2007,NUTS,2006,DE124,3,48007
2007,NUTS,2006,DE125,3,96447
2007,NUTS,2006,DE126,3,51802
2007,NUTS,2006,DE127,3,51114
2007,NUTS,2006,DE128,3,45850
2007,NUTS,2006,DE129,3,86535
2007,NUTS,2006,DE12A,3,63482
2007,NUTS,2006,DE12B,3,3651
2007,NUTS,2006,DE12C,3,34606
2007,NUTS,2006,DE131,3,15297
2007,NUTS,2006,DE132,3,6290
2007,NUTS,2006,DE133,3,75758
2007,NUTS,2006,DE134,3,91429
2007,NUTS,2006,DE135,3,78971
2007,NUTS,2006,DE136,3,2991
2007,NUTS,2006,DE137,3,90598
2007,NUTS,2006,DE138,3,82887
2007,NUTS,2006,DE139,3,72232
2007,NUTS,2006,DE13A,3,11853
2007,NUTS,2006,DE141,3,65802
2007,NUTS,2006,DE142,3,48628
2007,NUTS,2006,DE143,3,5647
2007,NUTS,2006,DE144,3,35148
2007,NUTS,2006,DE145,3,14380
2007,NUTS,2006,DE146,3,37300
2007,NUTS,2006,DE147,3,79342
2007,NUTS,2006,DE148,3,20348
2007,NUTS,2006,DE149,3,51601
2007,NUTS,2006,DE211,3,40084
2007,NUTS,2006,DE212,3,349
2007,NUTS,2006,DE213,3,21226
2007,NUTS,2006,DE214,3,81558
2007,NUTS,2006,DE215,3,83792
2007,NUTS,2006,DE216,3,7417
2007,NUTS,2006,DE217,3,26304
2007,NUTS,2006,DE218,3,85234
2007,NUTS,2006,DE219,3,41864
2007,NUTS,2006,DE21A,3,51698
2007,NUTS,2006,DE21B,3,41015
2007,NUTS,2006,DE21C,3,81982
2007,NUTS,2006,DE21D,3,49681
2007,NUTS,2006,DE21E,3,14711
2007,NUTS,2006,DE21F,3,88027
2007,NUTS,2006,DE21G,3,93370
2007,NUTS,2006,DE21H,3,19587
2007,NUTS,2006,DE21I,3,1446
2007,NUTS,2006,DE21J,3,33708
2007,NUTS,2006,DE21K,3,35670
2007,NUTS,2006,DE21L,3,88161
2007,NUTS,2006,DE21M,3,73904
2007,NUTS,2006,DE21N,3,79894
2007,NUTS,2006,DE221,3,50552
2007,NUTS,2006,DE222,3,94503
2007,NUTS,2006,DE223,3,87091
2007,NUTS,2006,DE224,3,37502
2007,NUTS,2006,DE225,3,35922
2007,NUTS,2006,DE226,3,31008
2007,NUTS,2006,DE227,3,97211
2007,NUTS,2006,DE228,3,67710
2007,NUTS,2006,DE229,3,40214
2007,NUTS,2006,DE22A,3,12044
2007,NUTS,2006,DE22B,3,3732
2007,NUTS,2006,DE22C,3,14837
2007,NUTS,2006,DE231,3,21313
2007,NUTS,2006,DE232,3,31728
2007,NUTS,2006,DE233,3,65252
2007,NUTS,2006,DE234,3,24772
2007,NUTS,2006,DE235,3,36560
2007,NUTS,2006,DE236,3,52057
2007,NUTS,2006,DE237,3,95829
2007,NUTS,2006,DE238,3,24489
2007,NUTS,2006,DE239,3,7682
2007,NUTS,2006,DE23A,3,7611
2007,NUTS,2006,DE241,3,90335
2007,NUTS,2006,DE242,3,5481
2007,NUTS,2006,DE243,3,89682
2007,NUTS,2006,DE244,3,5559
2007,NUTS,2006,DE245,3,10772
2007,NUTS,2006,DE246,3,92026
2007,NUTS,2006,DE247,3,50442
2007,NUTS,2006,DE248,3,82038
2007,NUTS,2006,DE249,3,75772
2007,NUTS,2006,DE24A,3,5926
2007,NUTS,2006,DE24B,3,80113
2007,NUTS,2006,DE24C,3,37678
2007,NUTS,2006,DE24D,3,33188
2007,NUTS,2006,DE251,3,79989
2007,NUTS,2006,DE252,3,61304
2007,NUTS,2006,DE253,3,49694
2007,NUTS,2006,DE254,3,56237
2007,NUTS,2006,DE255,3,43641
2007,NUTS,2006,DE256,3,9078
2007,NUTS,2006,DE257,3,22093
2007,NUTS,2006,DE258,3,32068
2007,NUTS,2006,DE259,3,19868
2007,NUTS,2006,DE25A,3,96655
2007,NUTS,2006,DE25B,3,23678
2007,NUTS,2006,DE25C,3,20286
2007,NUTS,2006,DE261,3,1538
2007,NUTS,2006,DE262,3,95668
2007,NUTS,2006,DE263,3,19229
2007,NUTS,2006,DE264,3,93743
2007,NUTS,2006,DE265,3,91908
2007,NUTS,2006,DE266,3,14234
2007,NUTS,2006,DE267,3,23390
2007,NUTS,2006,DE268,3,11071
2007,NUTS,2006,DE269,3,38251
2007,NUTS,2006,DE26A,3,57362
2007,NUTS,2006,DE26B,3,19052
2007,NUTS,2006,DE26C,3,86126
2007,NUTS,2006,DE271,3,79756
2007,NUTS,2006,DE272,3,76945
2007,NUTS,2006,DE273,3,10376
2007,NUTS,2006,DE274,3,94160
2007,NUTS,2006,DE275,3,41315
2007,NUTS,2006,DE276,3,4100
2007,NUTS,2006,DE277,3,22121
2007,NUTS,2006,DE278,3,94402
2007,NUTS,2006,DE279,3,50817
2007,NUTS,2006,DE27A,3,44466
2007,NUTS,2006,DE27B,3,93765
2007,NUTS,2006,DE27C,3,27093
2007,NUTS,2006,DE27D,3,17612
2007,NUTS,2006,DE27E,3,65
2007,NUTS,2006,DE300,3,6975
2007,NUTS,2006,DE411,3,51053
2007,NUTS,2006,DE412,3,45616
2007,NUTS,2006,DE413,3,62209
2007,NUTS,2006,DE414,3,2598
2007,NUTS,2006,DE415,3,67808
2007,NUTS,2006,DE416,3,46700
2007,NUTS,2006,DE417,3,12311
2007,NUTS,2006,DE418,3,88844
2007,NUTS,2006,DE421,3,98552
2007,NUTS,2006,DE422,3,72561
2007,NUTS,2006,DE423,3,32546
2007,NUTS,2006,DE424,3,10903
2007,NUTS,2006,DE425,3,74319
2007,NUTS,2006,DE426,3,68338
2007,NUTS,2006,DE427,3,41800
2007,NUTS,2006,DE428,3,70645
2007,NUTS,2006,DE429,3,61752
2007,NUTS,2006,DE42A,3,66541
2007,NUTS,2006,DE501,3,30793
2007,NUTS,2006,DE502,3,94835
2007,NUTS,2006,DE600,3,59382
2007,NUTS,2006,DE711,3,42006
2007,NUTS,2006,DE712,3,66274
2007,NUTS,2006,DE713,3,26181
2007,NUTS,2006,DE714,3,46014
2007,NUTS,2006,DE715,3,13202
2007,NUTS,2006,DE716,3,81780
2007,NUTS,2006,DE717,3,79
2007,NUTS,2006,DE718,3,29837
2007,NUTS,2006,DE719,3,14529
2007,NUTS,2006,DE71A,3,23095
2007,NUTS,2006,DE71B,3,61814
2007,NUTS,2006,DE71C,3,28158
2007,NUTS,2006,DE71D,3,77808
2007,NUTS,2006,DE71E,3,23621
2007,NUTS,2006,DE721,3,46897
2007,NUTS,2006,DE722,3,163
2007,NUTS,2006,DE723,3,90035
2007,NUTS,2006,DE724,3,69149
2007,NUTS,2006,DE725,3,74861
2007,NUTS,2006,DE731,3,49421
2007,NUTS,2006,DE732,3,12229
2007,NUTS,2006,DE733,3,7136
2007,NUTS,2006,DE734,3,2175
2007,NUTS,2006,DE735,3,77597
2007,NUTS,2006,DE736,3,81464
2007,NUTS,2006,DE737,3,63080
2007,NUTS,2006,DE801,3,61725
2007,NUTS,2006,DE802,3,70537
2007,NUTS,2006,DE803,3,36200
2007,NUTS,2006,DE804,3,45492
2007,NUTS,2006,DE805,3,42012
2007,NUTS,2006,DE806,3,93960
2007,NUTS,2006,DE807,3,7344
2007,NUTS,2006,DE808,3,92552
2007,NUTS,2006,DE809,3,60465
2007,NUTS,2006,DE80A,3,17580
2007,NUTS,2006,DE80B,3,27378
2007,NUTS,2006,DE80C,3,98677
2007,NUTS,2006,DE80D,3,65132
2007,NUTS,2006,DE80E,3,67464
2007,NUTS,2006,DE80F,3,25425
2007,NUTS,2006,DE80G,3,89951
2007,NUTS,2006,DE80H,3,6184
2007,NUTS,2006,DE80I,3,65169
2007,NUTS,2006,DE911,3,49938
2007,NUTS,2006,DE912,3,19616
2007,NUTS,2006,DE913,3,13728
2007,NUTS,2006,DE914,3,55710
2007,NUTS,2006,DE915,3,65133
2007,NUTS,2006,DE916,3,31266
2007,NUTS,2006,DE917,3,59182
2007,NUTS,2006,DE918,3,50094
2007,NUTS,2006,DE919,3,43126
2007,NUTS,2006,DE91A,3,70476
2007,NUTS,2006,DE91B,3,73793
2007,NUTS,2006,DE922,3,17768
2007,NUTS,2006,DE923,3,45953
2007,NUTS,2006,DE925,3,11887
2007,NUTS,2006,DE926,3,90401
2007,NUTS,2006,DE927,3,58031
2007,NUTS,2006,DE928,3,41915
2007,NUTS,2006,DE929,3,35328
2007,NUTS,2006,DE931,3,66202
2007,NUTS,2006,DE932,3,28897
2007,NUTS,2006,DE933,3,71806
2007,NUTS,2006,DE934,3,75283
2007,NUTS,2006,DE935,3,42055
2007,NUTS,2006,DE936,3,46186
2007,NUTS,2006,DE937,3,70056
2007,NUTS,2006,DE938,3,41109
2007,NUTS,2006,DE939,3,75902
2007,NUTS,2006,DE93A,3,89534
2007,NUTS,2006,DE93B,3,33848
2007,NUTS,2006,DE941,3,74764
2007,NUTS,2006,DE942,3,91781
2007,NUTS,2006,DE943,3,25925
2007,NUTS,2006,DE944,3,74380
2007,NUTS,2006,DE945,3,6473
2007,NUTS,2006,DE946,3,80627
2007,NUTS,2006,DE947,3,14313
2007,NUTS,2006,DE948,3,9662
2007,NUTS,2006,DE949,3,24997
2007,NUTS,2006,DE94A,3,77723
2007,NUTS,2006,DE94B,3,63112
2007,NUTS,2006,DE94C,3,97874
2007,NUTS,2006,DE94D,3,64373
2007,NUTS,2006,DE94E,3,56700
2007,NUTS,2006,DE94F,3,69950
2007,NUTS,2006,DE94G,3,23832
2007,NUTS,2006,DE94H,3,11779
2007,NUTS,2006,DEA11,3,34797
2007,NUTS,2006,DEA12,3,86535
2007,NUTS,2006,DEA13,3,6893
2007,NUTS,2006,DEA14,3,73942
2007,NUTS,2006,DEA15,3,76482
2007,NUTS,2006,DEA16,3,36831
2007,NUTS,2006,DEA17,3,79304
2007,NUTS,2006,DEA18,3,56529
2007,NUTS,2006,DEA19,3,94356
2007,NUTS,2006,DEA1A,3,61767
2007,NUTS,2006,DEA1B,3,96592
2007,NUTS,2006,DEA1C,3,85529
2007,NUTS,2006,DEA1D,3,97207
2007,NUTS,2006,DEA1E,3,63430
2007,NUTS,2006,DEA1F,3,79525
2007,NUTS,2006,DEA21,3,17460
2007,NUTS,2006,DEA22,3,95970
2007,NUTS,2006,DEA23,3,93034
2007,NUTS,2006,DEA24,3,26038
2007,NUTS,2006,DEA25,3,69445
2007,NUTS,2006,DEA26,3,68363
2007,NUTS,2006,DEA27,3,10718
2007,NUTS,2006,DEA28,3,15762
2007,NUTS,2006,DEA29,3,90723
2007,NUTS,2006,DEA2A,3,38783
2007,NUTS,2006,DEA2B,3,20628
2007,NUTS,2006,DEA2C,3,69939
2007,NUTS,2006,DEA31,3,15388
2007,NUTS,2006,DEA32,3,67978
2007,NUTS,2006,DEA33,3,20479
2007,NUTS,2006,DEA34,3,86082
2007,NUTS,2006,DEA35,3,90122
2007,NUTS,2006,DEA36,3,30615
2007,NUTS,2006,DEA37,3,20833
2007,NUTS,2006,DEA38,3,78716
2007,NUTS,2006,DEA41,3,34502
2007,NUTS,2006,DEA42,3,23241
2007,NUTS,2006,DEA43,3,72425
2007,NUTS,2006,DEA44,3,48305
2007,NUTS,2006,DEA45,3,84850
2007,NUTS,2006,DEA46,3,23925
2007,NUTS,2006,DEA47,3,44497
2007,NUTS,2006,DEA51,3,25992
2007,NUTS,2006,DEA52,3,97980
2007,NUTS,2006,DEA53,3,34474
2007,NUTS,2006,DEA54,3,5799
2007,NUTS,2006,DEA55,3,1978
2007,NUTS,2006,DEA56,3,48628
2007,NUTS,2006,DEA57,3,59711
2007,NUTS,2006,DEA58,3,78448
2007,NUTS,2006,DEA59,3,52416
2007,NUTS,2006,DEA5A,3,12690
2007,NUTS,2006,DEA5B,3,44549
2007,NUTS,2006,DEA5C,3,59891
2007,NUTS,2006,DEB11,3,10780
2007,NUTS,2006,DEB12,3,59747
2007,NUTS,2006,DEB13,3,27036
2007,NUTS,2006,DEB14,3,59117
2007,NUTS,2006,DEB15,3,80350
2007,NUTS,2006,DEB16,3,46423
2007,NUTS,2006,DEB17,3,90342
2007,NUTS,2006,DEB18,3,3637
2007,NUTS,2006,DEB19,3,39212
2007,NUTS,2006,DEB1A,3,52816
2007,NUTS,2006,DEB1B,3,78251
2007,NUTS,2006,DEB21,3,84362
2007,NUTS,2006,DEB22,3,37425
2007,NUTS,2006,DEB23,3,35943
2007,NUTS,2006,DEB24,3,16280
2007,NUTS,2006,DEB25,3,84120
2007,NUTS,2006,DEB31,3,17831
2007,NUTS,2006,DEB32,3,23121
2007,NUTS,2006,DEB33,3,97119
2007,NUTS,2006,DEB34,3,24029
2007,NUTS,2006,DEB35,3,78760
2007,NUTS,2006,DEB36,3,76216
2007,NUTS,2006,DEB37,3,2692
2007,NUTS,2006,DEB38,3,74465
2007,NUTS,2006,DEB39,3,97585
2007,NUTS,2006,DEB3A,3,16810
2007,NUTS,2006,DEB3B,3,48025
2007,NUTS,2006,DEB3C,3,44665
2007,NUTS,2006,DEB3D,3,24600
2007,NUTS,2006,DEB3E,3,55448
2007,NUTS,2006,DEB3F,3,34546
2007,NUTS,2006,DEB3G,3,36439
2007,NUTS,2006,DEB3H,3,59273
2007,NUTS,2006,DEB3I,3,27263
2007,NUTS,2006,DEB3J,3,27617
2007,NUTS,2006,DEB3K,3,74541
2007,NUTS,2006,DEC01,3,44473
2007,NUTS,2006,DEC02,3,42823
2007,NUTS,2006,DEC03,3,24513
2007,NUTS,2006,DEC04,3,36235
2007,NUTS,2006,DEC05,3,51696
2007,NUTS,2006,DEC06,3,25604
2007,NUTS,2006,DED11,3,86459
2007,NUTS,2006,DED12,3,95949
2007,NUTS,2006,DED13,3,58923
2007,NUTS,2006,DED14,3,85680
2007,NUTS,2006,DED15,3,21702
2007,NUTS,2006,DED16,3,29528
2007,NUTS,2006,DED17,3,71832
2007,NUTS,2006,DED18,3,40505
2007,NUTS,2006,DED19,3,72890
2007,NUTS,2006,DED1A,3,85266
2007,NUTS,2006,DED1B,3,65119
2007,NUTS,2006,DED1C,3,81929
2007,NUTS,2006,DED21,3,1524
2007,NUTS,2006,DED22,3,42469
2007,NUTS,2006,DED23,3,20153
2007,NUTS,2006,DED24,3,5723
2007,NUTS,2006,DED25,3,43857
2007,NUTS,2006,DED26,3,60742
2007,NUTS,2006,DED27,3,96620
2007,NUTS,2006,DED28,3,63624
2007,NUTS,2006,DED29,3,95510
2007,NUTS,2006,DED2A,3,19126
2007,NUTS,2006,DED2B,3,46837
2007,NUTS,2006,DED31,3,11025
2007,NUTS,2006,DED32,3,97982
2007,NUTS,2006,DED33,3,64110
2007,NUTS,2006,DED34,3,81068
2007,NUTS,2006,DED35,3,47108
2007,NUTS,2006,DED36,3,77304
2007,NUTS,2006,DEE01,3,67447
2007,NUTS,2006,DEE02,3,60974
2007,NUTS,2006,DEE03,3,43475
2007,NUTS,2006,DEE04,3,75631
2007,NUTS,2006,DEE05,3,67644
2007,NUTS,2006,DEE06,3,8520
2007,NUTS,2006,DEE07,3,42784
2007,NUTS,2006,DEE08,3,62791
2007,NUTS,2006,DEE09,3,92589
2007,NUTS,2006,DEE0A,3,71709
2007,NUTS,2006,DEE0B,3,72564
2007,NUTS,2006,DEE0C,3,27318
2007,NUTS,2006,DEE0D,3,59394
2007,NUTS,2006,DEE0E,3,20554
2007,NUTS,2006,DEF01,3,20403
2007,NUTS,2006,DEF02,3,27560
2007,NUTS,2006,DEF03,3,29755
2007,NUTS,2006,DEF04,3,25173
2007,NUTS,2006,DEF05,3,92634
2007,NUTS,2006,DEF06,3,78325
2007,NUTS,2006,DEF07,3,42655
2007,NUTS,2006,DEF08,3,98737
2007,NUTS,2006,DEF09,3,99034
2007,NUTS,2006,DEF0A,3,96632
2007,NUTS,2006,DEF0B,3,28997
2007,NUTS,2006,DEF0C,3,25170
2007,NUTS,2006,DEF0D,3,25605
2007,NUTS,2006,DEF0E,3,41760
2007,NUTS,2006,DEF0F,3,30732
2007,NUTS,2006,DEG01,3,92990
2007,NUTS,2006,DEG02,3,16896
2007,NUTS,2006,DEG03,3,61566
2007,NUTS,2006,DEG04,3,72056
2007,NUTS,2006,DEG05,3,72520
2007,NUTS,2006,DEG06,3,41491
2007,NUTS,2006,DEG07,3,58946
2007,NUTS,2006,DEG09,3,89525
2007,NUTS,2006,DEG0A,3,53561
2007,NUTS,2006,DEG0B,3,58895
2007,NUTS,2006,DEG0C,3,94905
2007,NUTS,2006,DEG0D,3,34249
2007,NUTS,2006,DEG0E,3,45090
2007,NUTS,2006,DEG0F,3,96665
2007,NUTS,2006,DEG0G,3,50055
2007,NUTS,2006,DEG0H,3,25221
2007,NUTS,2006,DEG0I,3,60948
2007,NUTS,2006,DEG0J,3,65492
2007,NUTS,2006,DEG0K,3,13685
2007,NUTS,2006,DEG0L,3,88200
2007,NUTS,2006,DEG0M,3,995
2007,NUTS,2006,DEG0N,3,26314
2007,NUTS,2006,DEG0P,3,25535
2007,NUTS,2006,DK011,3,69351
2007,NUTS,2006,DK012,3,5865
2007,NUTS,2006,DK013,3,66224
2007,NUTS,2006,DK014,3,8873
2007,NUTS,2006,DK021,3,49951
2007,NUTS,2006,DK022,3,14257
2007,NUTS,2006,DK031,3,73552
2007,NUTS,2006,DK032,3,22938
2007,NUTS,2006,DK041,3,47659
2007,NUTS,2006,DK042,3,68158
2007,NUTS,2006,DK050,3,83318
2007,NUTS,2006,EE001,3,50398
2007,NUTS,2006,EE004,3,25056
2007,NUTS,2006,EE006,3,36330
2007,NUTS,2006,EE007,3,75886
2007,NUTS,2006,EE008,3,62169
2007,NUTS,2006,ES111,3,24557
2007,NUTS,2006,ES112,3,52304
2007,NUTS,2006,ES113,3,44343
2007,NUTS,2006,ES114,3,84576
2007,NUTS,2006,ES120,3,51721
2007,NUTS,2006,ES130,3,70095
2007,NUTS,2006,ES211,3,42464
2007,NUTS,2006,ES212,3,18036
2007,NUTS,2006,ES213,3,31739
2007,NUTS,2006,ES220,3,99750
2007,NUTS,2006,ES230,3,26908
2007,NUTS,2006,ES241,3,22179
2007,NUTS,2006,ES242,3,70880
2007,NUTS,2006,ES243,3,74023
2007,NUTS,2006,ES300,3,81120
2007,NUTS,2006,ES411,3,97309
2007,NUTS,2006,ES412,3,183
2007,NUTS,2006,ES413,3,85147
2007,NUTS,2006,ES414,3,27383
2007,NUTS,2006,ES415,3,74339
2007,NUTS,2006,ES416,3,94694
2007,NUTS,2006,ES417,3,12723
2007,NUTS,2006,ES418,3,74344
2007,NUTS,2006,ES419,3,36800
2007,NUTS,2006,ES421,3,90929
2007,NUTS,2006,ES422,3,86362
2007,NUTS,2006,ES423,3,95272
2007,NUTS,2006,ES424,3,71681
2007,NUTS,2006,ES425,3,48525
2007,NUTS,2006,ES431,3,14163
2007,NUTS,2006,ES432,3,27705
2007,NUTS,2006,ES511,3,57361
2007,NUTS,2006,ES512,3,43523
2007,NUTS,2006,ES513,3,21821
2007,NUTS,2006,ES514,3,16126
2007,NUTS,2006,ES521,3,58259
2007,NUTS,2006,ES522,3,14906
2007,NUTS,2006,ES523,3,58692
2007,NUTS,2006,ES531,3,48700
2007,NUTS,2006,ES532,3,57356
2007,NUTS,2006,ES533,3,27695
2007,NUTS,2006,ES611,3,6628
2007,NUTS,2006,ES612,3,16810
2007,NUTS,2006,ES613,3,28378
2007,NUTS,2006,ES614,3,99262
2007,NUTS,2006,ES615,3,87049
2007,NUTS,2006,ES616,3,58079
2007,NUTS,2006,ES617,3,34340
2007,NUTS,2006,ES618,3,93793
2007,NUTS,2006,ES620,3,36298
2007,NUTS,2006,ES630,3,52355
2007,NUTS,2006,ES640,3,85734
2007,NUTS,2006,ES703,3,862
2007,NUTS,2006,ES704,3,86485
2007,NUTS,2006,ES705,3,64760
2007,NUTS,2006,ES706,3,22385
2007,NUTS,2006,ES707,3,23135
2007,NUTS,2006,ES708,3,2105
2007,NUTS,2006,ES709,3,885
2007,NUTS,2006,FI131,3,78281
2007,NUTS,2006,FI132,3,14776
2007,NUTS,2006,FI133,3,65588
2007,NUTS,2006,FI134,3,68653
2007,NUTS,2006,FI181,3,39774
2007,NUTS,2006,FI182,3,75526
2007,NUTS,2006,FI183,3,59000
2007,NUTS,2006,FI184,3,68830
2007,NUTS,2006,FI185,3,62827
2007,NUTS,2006,FI186,3,1146
2007,NUTS,2006,FI187,3,9703
2007,NUTS,2006,FI193,3,9832
2007,NUTS,2006,FI194,3,57751
2007,NUTS,2006,FI195,3,82474
2007,NUTS,2006,FI196,3,1319
2007,NUTS,2006,FI197,3,97942
2007,NUTS,2006,FI1A1,3,55549
2007,NUTS,2006,FI1A2,3,53459
2007,NUTS,2006,FI1A3,3,98512
2007,NUTS,2006,FI200,3,99095
2007,NUTS,2006,FR101,3,32262
2007,NUTS,2006,FR102,3,55528
2007,NUTS,2006,FR103,3,50087
2007,NUTS,2006,FR104,3,21646
2007,NUTS,2006,FR105,3,5948
2007,NUTS,2006,FR106,3,50118
2007,NUTS,2006,FR107,3,67520
2007,NUTS,2006,FR108,3,93326
2007,NUTS,2006,FR211,3,10831
2007,NUTS,2006,FR212,3,93518
2007,NUTS,2006,FR213,3,59311
2007,NUTS,2006,FR214,3,24742
2007,NUTS,2006,FR221,3,73582
2007,NUTS,2006,FR222,3,94085
2007,NUTS,2006,FR223,3,24212
2007,NUTS,2006,FR231,3,1480
2007,NUTS,2006,FR232,3,40597
2007,NUTS,2006,FR241,3,12097
2007,NUTS,2006,FR242,3,60892
2007,NUTS,2006,FR243,3,40910
2007,NUTS,2006,FR244,3,96776
2007,NUTS,2006,FR245,3,86911
2007,NUTS,2006,FR246,3,57113
2007,NUTS,2006,FR251,3,65826
2007,NUTS,2006,FR252,3,86532
2007,NUTS,2006,FR253,3,13534
2007,NUTS,2006,FR261,3,39118
2007,NUTS,2006,FR262,3,99780
2007,NUTS,2006,FR263,3,91118
2007,NUTS,2006,FR264,3,31435
2007,NUTS,2006,FR301,3,88328
2007,NUTS,2006,FR302,3,41883
2007,NUTS,2006,FR411,3,34333
2007,NUTS,2006,FR412,3,65538
2007,NUTS,2006,FR413,3,51822
2007,NUTS,2006,FR414,3,92334
2007,NUTS,2006,FR421,3,63449
2007,NUTS,2006,FR422,3,80444
2007,NUTS,2006,FR431,3,71870
2007,NUTS,2006,FR432,3,1002
2007,NUTS,2006,FR433,3,66307
2007,NUTS,2006,FR434,3,92011
2007,NUTS,2006,FR511,3,90410
2007,NUTS,2006,FR512,3,52414
2007,NUTS,2006,FR513,3,96830
2007,NUTS,2006,FR514,3,47803
2007,NUTS,2006,FR515,3,10039
2007,NUTS,2006,FR521,3,31765
2007,NUTS,2006,FR522,3,79680
2007,NUTS,2006,FR523,3,78819
2007,NUTS,2006,FR524,3,4829
2007,NUTS,2006,FR531,3,64530
2007,NUTS,2006,FR532,3,96659
2007,NUTS,2006,FR533,3,24473
2007,NUTS,2006,FR534,3,70223
2007,NUTS,2006,FR611,3,97915
2007,NUTS,2006,FR612,3,96366
2007,NUTS,2006,FR613,3,72453
2007,NUTS,2006,FR614,3,86712
2007,NUTS,2006,FR615,3,74638
2007,NUTS,2006,FR621,3,46337
2007,NUTS,2006,FR622,3,24022
2007,NUTS,2006,FR623,3,68345
2007,NUTS,2006,FR624,3,67362
2007,NUTS,2006,FR625,3,97185
2007,NUTS,2006,FR626,3,80317
2007,NUTS,2006,FR627,3,461
2007,NUTS,2006,FR628,3,41020
2007,NUTS,2006,FR631,3,28243
2007,NUTS,2006,FR632,3,53303
