year,region_type,region_year_spec,region_id,region_level,dizoz
2009,NUTS,2006,BE253,3,8965612
2009,NUTS,2006,BE254,3,330870
2009,NUTS,2006,BE255,3,4289102
2009,NUTS,2006,BE256,3,3376849
2009,NUTS,2006,BE257,3,3785089
2009,NUTS,2006,BE258,3,2817731
2009,NUTS,2006,BE310,3,2042539
2009,NUTS,2006,BE321,3,9582393
2009,NUTS,2006,BE322,3,2647238
2009,NUTS,2006,BE323,3,6715297
2009,NUTS,2006,BE324,3,4485774
2009,NUTS,2006,BE325,3,3748382
2009,NUTS,2006,BE326,3,2219658
2009,NUTS,2006,BE327,3,7224956
2009,NUTS,2006,BE331,3,7099397
2009,NUTS,2006,BE332,3,7452372
2009,NUTS,2006,BE334,3,4349444
2009,NUTS,2006,BE335,3,6093032
2009,NUTS,2006,BE336,3,6471598
2009,NUTS,2006,BE341,3,7602742
2009,NUTS,2006,BE342,3,9861218
2009,NUTS,2006,BE343,3,8763672
2009,NUTS,2006,BE344,3,703340
2009,NUTS,2006,BE345,3,5087509
2009,NUTS,2006,BE351,3,9364638
2009,NUTS,2006,BE352,3,5745720
2009,NUTS,2006,BE353,3,2377541
2009,NUTS,2006,BG311,3,8384443
2009,NUTS,2006,BG312,3,5439413
2009,NUTS,2006,BG313,3,4430766
2009,NUTS,2006,BG314,3,5823131
2009,NUTS,2006,BG315,3,218342
2009,NUTS,2006,BG321,3,6438070
2009,NUTS,2006,BG322,3,4073723
2009,NUTS,2006,BG323,3,4419699
2009,NUTS,2006,BG324,3,1137461
2009,NUTS,2006,BG325,3,9512838
2009,NUTS,2006,BG331,3,9328133
2009,NUTS,2006,BG332,3,5377197
2009,NUTS,2006,BG333,3,1894176
2009,NUTS,2006,BG334,3,5281925
2009,NUTS,2006,BG341,3,5646360
2009,NUTS,2006,BG342,3,6973157
2009,NUTS,2006,BG343,3,8098399
2009,NUTS,2006,BG344,3,3795830
2009,NUTS,2006,BG411,3,390009
2009,NUTS,2006,BG412,3,2981901
2009,NUTS,2006,BG413,3,6613717
2009,NUTS,2006,BG414,3,5989111
2009,NUTS,2006,BG415,3,8520300
2009,NUTS,2006,BG421,3,9004266
2009,NUTS,2006,BG422,3,7530242
2009,NUTS,2006,BG423,3,3295673
2009,NUTS,2006,BG424,3,7033362
2009,NUTS,2006,BG425,3,2659317
2009,NUTS,2006,CH011,3,5726600
2009,NUTS,2006,CH012,3,5293191
2009,NUTS,2006,CH013,3,7014550
2009,NUTS,2006,CH021,3,804760
2009,NUTS,2006,CH022,3,378355
2009,NUTS,2006,CH023,3,9087839
2009,NUTS,2006,CH024,3,2113368
2009,NUTS,2006,CH025,3,9876070
2009,NUTS,2006,CH031,3,4968236
2009,NUTS,2006,CH032,3,1039730
2009,NUTS,2006,CH033,3,1047152
2009,NUTS,2006,CH040,3,1475740
2009,NUTS,2006,CH051,3,9383820
2009,NUTS,2006,CH052,3,7638629
2009,NUTS,2006,CH053,3,7707154
2009,NUTS,2006,CH054,3,4259291
2009,NUTS,2006,CH055,3,1915973
2009,NUTS,2006,CH056,3,4933181
2009,NUTS,2006,CH057,3,5762144
2009,NUTS,2006,CH061,3,1293897
2009,NUTS,2006,CH062,3,1246995
2009,NUTS,2006,CH063,3,6102548
2009,NUTS,2006,CH064,3,3928316
2009,NUTS,2006,CH065,3,2727099
2009,NUTS,2006,CH066,3,6570402
2009,NUTS,2006,CH070,3,8892588
2009,NUTS,2006,CY000,3,2127529
2009,NUTS,2006,CZ010,3,4155629
2009,NUTS,2006,CZ020,3,1724993
2009,NUTS,2006,CZ031,3,325722
2009,NUTS,2006,CZ032,3,3893185
2009,NUTS,2006,CZ041,3,2243160
2009,NUTS,2006,CZ042,3,5978232
2009,NUTS,2006,CZ051,3,2443138
2009,NUTS,2006,CZ052,3,8492143
2009,NUTS,2006,CZ053,3,5077336
2009,NUTS,2006,CZ063,3,1705584
2009,NUTS,2006,CZ064,3,6129818
2009,NUTS,2006,CZ071,3,1583476
2009,NUTS,2006,CZ072,3,5548940
2009,NUTS,2006,CZ080,3,5178035
2009,NUTS,2006,DE111,3,3083183
2009,NUTS,2006,DE112,3,3220115
2009,NUTS,2006,DE113,3,6902188
2009,NUTS,2006,DE114,3,2984750
2009,NUTS,2006,DE115,3,6049283
2009,NUTS,2006,DE116,3,9375139
2009,NUTS,2006,DE117,3,6843670
2009,NUTS,2006,DE118,3,9109100
2009,NUTS,2006,DE119,3,4831177
2009,NUTS,2006,DE11A,3,5267145
2009,NUTS,2006,DE11B,3,5881197
2009,NUTS,2006,DE11C,3,597267
2009,NUTS,2006,DE11D,3,360276
2009,NUTS,2006,DE121,3,7453150
2009,NUTS,2006,DE122,3,5596727
2009,NUTS,2006,DE123,3,9589921
2009,NUTS,2006,DE124,3,9774172
2009,NUTS,2006,DE125,3,1777343
2009,NUTS,2006,DE126,3,7668050
2009,NUTS,2006,DE127,3,1886088
2009,NUTS,2006,DE128,3,8125158
2009,NUTS,2006,DE129,3,3002746
2009,NUTS,2006,DE12A,3,6102949
2009,NUTS,2006,DE12B,3,8742281
2009,NUTS,2006,DE12C,3,891215
2009,NUTS,2006,DE131,3,7979630
2009,NUTS,2006,DE132,3,2022120
2009,NUTS,2006,DE133,3,8811547
2009,NUTS,2006,DE134,3,6595975
2009,NUTS,2006,DE135,3,5905664
2009,NUTS,2006,DE136,3,4964427
2009,NUTS,2006,DE137,3,6065754
2009,NUTS,2006,DE138,3,3787161
2009,NUTS,2006,DE139,3,6849662
2009,NUTS,2006,DE13A,3,5026968
2009,NUTS,2006,DE141,3,2489647
2009,NUTS,2006,DE142,3,4622269
2009,NUTS,2006,DE143,3,6029848
2009,NUTS,2006,DE144,3,9944657
2009,NUTS,2006,DE145,3,3248434
2009,NUTS,2006,DE146,3,6864187
2009,NUTS,2006,DE147,3,7397208
2009,NUTS,2006,DE148,3,4916755
2009,NUTS,2006,DE149,3,1662957
2009,NUTS,2006,DE211,3,9245773
2009,NUTS,2006,DE212,3,3687711
2009,NUTS,2006,DE213,3,2349163
2009,NUTS,2006,DE214,3,8860411
2009,NUTS,2006,DE215,3,6197773
2009,NUTS,2006,DE216,3,1067590
2009,NUTS,2006,DE217,3,605383
2009,NUTS,2006,DE218,3,5024381
2009,NUTS,2006,DE219,3,1728990
2009,NUTS,2006,DE21A,3,2724735
2009,NUTS,2006,DE21B,3,6645517
2009,NUTS,2006,DE21C,3,3670173
2009,NUTS,2006,DE21D,3,1352049
2009,NUTS,2006,DE21E,3,5003993
2009,NUTS,2006,DE21F,3,9082178
2009,NUTS,2006,DE21G,3,2203299
2009,NUTS,2006,DE21H,3,2698636
2009,NUTS,2006,DE21I,3,2731979
2009,NUTS,2006,DE21J,3,8747001
2009,NUTS,2006,DE21K,3,3157858
2009,NUTS,2006,DE21L,3,2985148
2009,NUTS,2006,DE21M,3,2079683
2009,NUTS,2006,DE21N,3,2237198
2009,NUTS,2006,DE221,3,6878869
2009,NUTS,2006,DE222,3,2291615
2009,NUTS,2006,DE223,3,5981686
2009,NUTS,2006,DE224,3,7302171
2009,NUTS,2006,DE225,3,4558724
2009,NUTS,2006,DE226,3,6711719
2009,NUTS,2006,DE227,3,5357717
2009,NUTS,2006,DE228,3,9142070
2009,NUTS,2006,DE229,3,4315678
2009,NUTS,2006,DE22A,3,8188353
2009,NUTS,2006,DE22B,3,4124652
2009,NUTS,2006,DE22C,3,9866465
2009,NUTS,2006,DE231,3,4609119
2009,NUTS,2006,DE232,3,7476300
2009,NUTS,2006,DE233,3,8030264
2009,NUTS,2006,DE234,3,1119632
2009,NUTS,2006,DE235,3,7891081
2009,NUTS,2006,DE236,3,7423505
2009,NUTS,2006,DE237,3,40434
2009,NUTS,2006,DE238,3,7515501
2009,NUTS,2006,DE239,3,279365
2009,NUTS,2006,DE23A,3,9058827
2009,NUTS,2006,DE241,3,5166087
2009,NUTS,2006,DE242,3,8471912
2009,NUTS,2006,DE243,3,4299133
2009,NUTS,2006,DE244,3,9119851
2009,NUTS,2006,DE245,3,8503673
2009,NUTS,2006,DE246,3,3199598
2009,NUTS,2006,DE247,3,3771106
2009,NUTS,2006,DE248,3,9301516
2009,NUTS,2006,DE249,3,7357987
2009,NUTS,2006,DE24A,3,5977413
2009,NUTS,2006,DE24B,3,5089749
2009,NUTS,2006,DE24C,3,2997231
2009,NUTS,2006,DE24D,3,7658507
2009,NUTS,2006,DE251,3,8284879
2009,NUTS,2006,DE252,3,3572386
2009,NUTS,2006,DE253,3,8764823
2009,NUTS,2006,DE254,3,1994393
2009,NUTS,2006,DE255,3,4303079
2009,NUTS,2006,DE256,3,8825045
2009,NUTS,2006,DE257,3,4838420
2009,NUTS,2006,DE258,3,4622401
2009,NUTS,2006,DE259,3,7998491
2009,NUTS,2006,DE25A,3,9518042
2009,NUTS,2006,DE25B,3,8685314
2009,NUTS,2006,DE25C,3,8705436
2009,NUTS,2006,DE261,3,2127294
2009,NUTS,2006,DE262,3,995774
2009,NUTS,2006,DE263,3,5597520
2009,NUTS,2006,DE264,3,7489942
2009,NUTS,2006,DE265,3,8976815
2009,NUTS,2006,DE266,3,9040901
2009,NUTS,2006,DE267,3,1048451
2009,NUTS,2006,DE268,3,4685818
2009,NUTS,2006,DE269,3,6750813
2009,NUTS,2006,DE26A,3,1678687
2009,NUTS,2006,DE26B,3,1584542
2009,NUTS,2006,DE26C,3,4187113
2009,NUTS,2006,DE271,3,4004823
2009,NUTS,2006,DE272,3,2071977
2009,NUTS,2006,DE273,3,1642932
2009,NUTS,2006,DE274,3,5531612
2009,NUTS,2006,DE275,3,7642312
2009,NUTS,2006,DE276,3,1222314
2009,NUTS,2006,DE277,3,1269322
2009,NUTS,2006,DE278,3,1795968
2009,NUTS,2006,DE279,3,7607018
2009,NUTS,2006,DE27A,3,6808802
2009,NUTS,2006,DE27B,3,5277815
2009,NUTS,2006,DE27C,3,8021491
2009,NUTS,2006,DE27D,3,5548276
2009,NUTS,2006,DE27E,3,5022625
2009,NUTS,2006,DE300,3,4925069
2009,NUTS,2006,DE411,3,9193156
2009,NUTS,2006,DE412,3,2416556
2009,NUTS,2006,DE413,3,9555515
2009,NUTS,2006,DE414,3,8344448
2009,NUTS,2006,DE415,3,2385221
2009,NUTS,2006,DE416,3,607320
2009,NUTS,2006,DE417,3,8447739
2009,NUTS,2006,DE418,3,6404614
2009,NUTS,2006,DE421,3,3272987
2009,NUTS,2006,DE422,3,3459054
2009,NUTS,2006,DE423,3,4512527
2009,NUTS,2006,DE424,3,3360065
2009,NUTS,2006,DE425,3,2889005
2009,NUTS,2006,DE426,3,982092
2009,NUTS,2006,DE427,3,4651023
2009,NUTS,2006,DE428,3,2974426
2009,NUTS,2006,DE429,3,4771673
2009,NUTS,2006,DE42A,3,5443514
2009,NUTS,2006,DE501,3,3118480
2009,NUTS,2006,DE502,3,1749556
2009,NUTS,2006,DE600,3,9178301
2009,NUTS,2006,DE711,3,28410
2009,NUTS,2006,DE712,3,3287542
2009,NUTS,2006,DE713,3,17671
2009,NUTS,2006,DE714,3,6259903
2009,NUTS,2006,DE715,3,7847356
2009,NUTS,2006,DE716,3,296938
2009,NUTS,2006,DE717,3,8750210
2009,NUTS,2006,DE718,3,3372610
2009,NUTS,2006,DE719,3,2636851
2009,NUTS,2006,DE71A,3,5622059
2009,NUTS,2006,DE71B,3,875995
2009,NUTS,2006,DE71C,3,2528504
2009,NUTS,2006,DE71D,3,5102
2009,NUTS,2006,DE71E,3,7836119
2009,NUTS,2006,DE721,3,301301
2009,NUTS,2006,DE722,3,2532538
2009,NUTS,2006,DE723,3,7191780
2009,NUTS,2006,DE724,3,4663579
2009,NUTS,2006,DE725,3,8678174
2009,NUTS,2006,DE731,3,5317336
2009,NUTS,2006,DE732,3,6366761
2009,NUTS,2006,DE733,3,5157993
2009,NUTS,2006,DE734,3,2470449
2009,NUTS,2006,DE735,3,2580907
2009,NUTS,2006,DE736,3,4512825
2009,NUTS,2006,DE737,3,8948940
2009,NUTS,2006,DE801,3,883435
2009,NUTS,2006,DE802,3,9316835
2009,NUTS,2006,DE803,3,7203588
2009,NUTS,2006,DE804,3,3986738
2009,NUTS,2006,DE805,3,4546070
2009,NUTS,2006,DE806,3,5119803
2009,NUTS,2006,DE807,3,6449996
2009,NUTS,2006,DE808,3,5270005
2009,NUTS,2006,DE809,3,9908327
2009,NUTS,2006,DE80A,3,415593
2009,NUTS,2006,DE80B,3,6485861
2009,NUTS,2006,DE80C,3,2266101
2009,NUTS,2006,DE80D,3,7304805
2009,NUTS,2006,DE80E,3,6121684
2009,NUTS,2006,DE80F,3,1843475
2009,NUTS,2006,DE80G,3,1334836
2009,NUTS,2006,DE80H,3,4723220
2009,NUTS,2006,DE80I,3,7431353
2009,NUTS,2006,DE911,3,3107973
2009,NUTS,2006,DE912,3,1991858
2009,NUTS,2006,DE913,3,3911838
2009,NUTS,2006,DE914,3,9911325
2009,NUTS,2006,DE915,3,4548440
2009,NUTS,2006,DE916,3,9869417
2009,NUTS,2006,DE917,3,6752389
2009,NUTS,2006,DE918,3,9459619
2009,NUTS,2006,DE919,3,9926675
2009,NUTS,2006,DE91A,3,8046708
2009,NUTS,2006,DE91B,3,2106106
2009,NUTS,2006,DE922,3,1711930
2009,NUTS,2006,DE923,3,4069518
2009,NUTS,2006,DE925,3,3388921
2009,NUTS,2006,DE926,3,2370742
2009,NUTS,2006,DE927,3,1024940
2009,NUTS,2006,DE928,3,7936275
2009,NUTS,2006,DE929,3,3920718
2009,NUTS,2006,DE931,3,5713736
2009,NUTS,2006,DE932,3,3391413
2009,NUTS,2006,DE933,3,2899815
2009,NUTS,2006,DE934,3,4035543
2009,NUTS,2006,DE935,3,4497438
2009,NUTS,2006,DE936,3,845146
2009,NUTS,2006,DE937,3,8788570
2009,NUTS,2006,DE938,3,1356092
2009,NUTS,2006,DE939,3,4530741
2009,NUTS,2006,DE93A,3,775857
2009,NUTS,2006,DE93B,3,1499675
2009,NUTS,2006,DE941,3,3410856
2009,NUTS,2006,DE942,3,1510266
2009,NUTS,2006,DE943,3,5765495
2009,NUTS,2006,DE944,3,7720398
2009,NUTS,2006,DE945,3,564860
2009,NUTS,2006,DE946,3,7370312
2009,NUTS,2006,DE947,3,1273879
2009,NUTS,2006,DE948,3,6546846
2009,NUTS,2006,DE949,3,693622
2009,NUTS,2006,DE94A,3,3985081
2009,NUTS,2006,DE94B,3,4068812
2009,NUTS,2006,DE94C,3,654002
2009,NUTS,2006,DE94D,3,4446464
2009,NUTS,2006,DE94E,3,7732205
2009,NUTS,2006,DE94F,3,3809634
2009,NUTS,2006,DE94G,3,1679108
2009,NUTS,2006,DE94H,3,7747810
2009,NUTS,2006,DEA11,3,4248647
2009,NUTS,2006,DEA12,3,2511545
2009,NUTS,2006,DEA13,3,5439886
2009,NUTS,2006,DEA14,3,2768722
2009,NUTS,2006,DEA15,3,7896990
2009,NUTS,2006,DEA16,3,2657287
2009,NUTS,2006,DEA17,3,4031048
2009,NUTS,2006,DEA18,3,1059406
2009,NUTS,2006,DEA19,3,4314374
2009,NUTS,2006,DEA1A,3,6134670
2009,NUTS,2006,DEA1B,3,5698453
2009,NUTS,2006,DEA1C,3,8006122
2009,NUTS,2006,DEA1D,3,3563119
2009,NUTS,2006,DEA1E,3,728708
2009,NUTS,2006,DEA1F,3,8954256
2009,NUTS,2006,DEA21,3,6746753
2009,NUTS,2006,DEA22,3,8198763
2009,NUTS,2006,DEA23,3,5381183
2009,NUTS,2006,DEA24,3,5491121
2009,NUTS,2006,DEA25,3,545337
2009,NUTS,2006,DEA26,3,2614696
2009,NUTS,2006,DEA27,3,2144508
2009,NUTS,2006,DEA28,3,8165073
2009,NUTS,2006,DEA29,3,7530182
2009,NUTS,2006,DEA2A,3,2703224
2009,NUTS,2006,DEA2B,3,4597446
2009,NUTS,2006,DEA2C,3,151273
2009,NUTS,2006,DEA31,3,3765216
2009,NUTS,2006,DEA32,3,2601632
2009,NUTS,2006,DEA33,3,5756711
2009,NUTS,2006,DEA34,3,1340793
2009,NUTS,2006,DEA35,3,2043973
2009,NUTS,2006,DEA36,3,9259463
2009,NUTS,2006,DEA37,3,4318079
2009,NUTS,2006,DEA38,3,7373825
2009,NUTS,2006,DEA41,3,8067615
2009,NUTS,2006,DEA42,3,3884211
2009,NUTS,2006,DEA43,3,1129705
2009,NUTS,2006,DEA44,3,6726115
2009,NUTS,2006,DEA45,3,3990884
2009,NUTS,2006,DEA46,3,2694413
2009,NUTS,2006,DEA47,3,210248
2009,NUTS,2006,DEA51,3,9339008
2009,NUTS,2006,DEA52,3,7530974
2009,NUTS,2006,DEA53,3,4381607
2009,NUTS,2006,DEA54,3,5049794
2009,NUTS,2006,DEA55,3,4711339
2009,NUTS,2006,DEA56,3,4444961
2009,NUTS,2006,DEA57,3,2634430
2009,NUTS,2006,DEA58,3,2539098
2009,NUTS,2006,DEA59,3,3019104
2009,NUTS,2006,DEA5A,3,9664585
2009,NUTS,2006,DEA5B,3,4032939
2009,NUTS,2006,DEA5C,3,8334442
2009,NUTS,2006,DEB11,3,6685815
2009,NUTS,2006,DEB12,3,1803648
2009,NUTS,2006,DEB13,3,8415166
2009,NUTS,2006,DEB14,3,437041
2009,NUTS,2006,DEB15,3,1645693
2009,NUTS,2006,DEB16,3,2401074
2009,NUTS,2006,DEB17,3,9264509
2009,NUTS,2006,DEB18,3,8506035
2009,NUTS,2006,DEB19,3,1207209
2009,NUTS,2006,DEB1A,3,8180972
2009,NUTS,2006,DEB1B,3,871162
2009,NUTS,2006,DEB21,3,2511912
2009,NUTS,2006,DEB22,3,4233126
2009,NUTS,2006,DEB23,3,374432
2009,NUTS,2006,DEB24,3,9022259
2009,NUTS,2006,DEB25,3,9128521
2009,NUTS,2006,DEB31,3,6084603
2009,NUTS,2006,DEB32,3,134976
2009,NUTS,2006,DEB33,3,1140892
2009,NUTS,2006,DEB34,3,9846502
2009,NUTS,2006,DEB35,3,1905743
2009,NUTS,2006,DEB36,3,988175
2009,NUTS,2006,DEB37,3,1172554
2009,NUTS,2006,DEB38,3,7290723
2009,NUTS,2006,DEB39,3,8480885
2009,NUTS,2006,DEB3A,3,9268298
2009,NUTS,2006,DEB3B,3,5130939
2009,NUTS,2006,DEB3C,3,5844266
2009,NUTS,2006,DEB3D,3,7472325
2009,NUTS,2006,DEB3E,3,4532911
2009,NUTS,2006,DEB3F,3,5764042
2009,NUTS,2006,DEB3G,3,3501686
2009,NUTS,2006,DEB3H,3,2074300
2009,NUTS,2006,DEB3I,3,8392621
2009,NUTS,2006,DEB3J,3,9129040
2009,NUTS,2006,DEB3K,3,562961
2009,NUTS,2006,DEC01,3,9733578
2009,NUTS,2006,DEC02,3,8168607
2009,NUTS,2006,DEC03,3,575294
2009,NUTS,2006,DEC04,3,5221715
2009,NUTS,2006,DEC05,3,5232264
2009,NUTS,2006,DEC06,3,5475975
2009,NUTS,2006,DED11,3,4818766
2009,NUTS,2006,DED12,3,9365216
2009,NUTS,2006,DED13,3,8789268
2009,NUTS,2006,DED14,3,7105179
2009,NUTS,2006,DED15,3,4491629
2009,NUTS,2006,DED16,3,189851
2009,NUTS,2006,DED17,3,6029378
2009,NUTS,2006,DED18,3,1648916
2009,NUTS,2006,DED19,3,1372918
2009,NUTS,2006,DED1A,3,3464361
2009,NUTS,2006,DED1B,3,3767566
2009,NUTS,2006,DED1C,3,2490399
2009,NUTS,2006,DED21,3,2009873
2009,NUTS,2006,DED22,3,5563319
2009,NUTS,2006,DED23,3,1421061
2009,NUTS,2006,DED24,3,3048952
2009,NUTS,2006,DED25,3,4581010
2009,NUTS,2006,DED26,3,8980161
2009,NUTS,2006,DED27,3,6037016
2009,NUTS,2006,DED28,3,9020622
2009,NUTS,2006,DED29,3,2938090
2009,NUTS,2006,DED2A,3,75713
2009,NUTS,2006,DED2B,3,846330
2009,NUTS,2006,DED31,3,7974944
2009,NUTS,2006,DED32,3,7809335
2009,NUTS,2006,DED33,3,1487112
2009,NUTS,2006,DED34,3,6819137
2009,NUTS,2006,DED35,3,8557311
2009,NUTS,2006,DED36,3,8215069
2009,NUTS,2006,DEE01,3,4308775
2009,NUTS,2006,DEE02,3,4298708
2009,NUTS,2006,DEE03,3,6424861
2009,NUTS,2006,DEE04,3,9019233
2009,NUTS,2006,DEE05,3,9253393
2009,NUTS,2006,DEE06,3,8203238
2009,NUTS,2006,DEE07,3,5856902
2009,NUTS,2006,DEE08,3,3421397
2009,NUTS,2006,DEE09,3,3662885
2009,NUTS,2006,DEE0A,3,2660459
2009,NUTS,2006,DEE0B,3,2715268
2009,NUTS,2006,DEE0C,3,4785890
2009,NUTS,2006,DEE0D,3,4080015
2009,NUTS,2006,DEE0E,3,887525
2009,NUTS,2006,DEF01,3,9110414
2009,NUTS,2006,DEF02,3,9658792
2009,NUTS,2006,DEF03,3,3983092
2009,NUTS,2006,DEF04,3,9807435
2009,NUTS,2006,DEF05,3,8017240
2009,NUTS,2006,DEF06,3,7188991
2009,NUTS,2006,DEF07,3,6627310
2009,NUTS,2006,DEF08,3,9906327
2009,NUTS,2006,DEF09,3,5785180
2009,NUTS,2006,DEF0A,3,9770739
2009,NUTS,2006,DEF0B,3,2384952
2009,NUTS,2006,DEF0C,3,1488723
2009,NUTS,2006,DEF0D,3,3267180
2009,NUTS,2006,DEF0E,3,1688828
2009,NUTS,2006,DEF0F,3,5911925
2009,NUTS,2006,DEG01,3,2099793
2009,NUTS,2006,DEG02,3,9323461
2009,NUTS,2006,DEG03,3,9226973
2009,NUTS,2006,DEG04,3,2657563
2009,NUTS,2006,DEG05,3,1351737
2009,NUTS,2006,DEG06,3,7384445
2009,NUTS,2006,DEG07,3,6494523
2009,NUTS,2006,DEG09,3,9249537
2009,NUTS,2006,DEG0A,3,2186976
2009,NUTS,2006,DEG0B,3,8404742
2009,NUTS,2006,DEG0C,3,6920570
2009,NUTS,2006,DEG0D,3,9925953
2009,NUTS,2006,DEG0E,3,4691928
2009,NUTS,2006,DEG0F,3,813078
2009,NUTS,2006,DEG0G,3,7023334
2009,NUTS,2006,DEG0H,3,9191511
2009,NUTS,2006,DEG0I,3,2059867
2009,NUTS,2006,DEG0J,3,9282043
2009,NUTS,2006,DEG0K,3,2175961
2009,NUTS,2006,DEG0L,3,4050738
2009,NUTS,2006,DEG0M,3,677528
2009,NUTS,2006,DEG0N,3,2427442
2009,NUTS,2006,DEG0P,3,9646192
2009,NUTS,2006,DK011,3,1098535
2009,NUTS,2006,DK012,3,9074072
2009,NUTS,2006,DK013,3,9715263
2009,NUTS,2006,DK014,3,9807565
2009,NUTS,2006,DK021,3,2965481
2009,NUTS,2006,DK022,3,2466451
2009,NUTS,2006,DK031,3,7437142
2009,NUTS,2006,DK032,3,8363471
2009,NUTS,2006,DK041,3,7335299
2009,NUTS,2006,DK042,3,7275664
2009,NUTS,2006,DK050,3,5932242
2009,NUTS,2006,EE001,3,6388906
2009,NUTS,2006,EE004,3,919265
2009,NUTS,2006,EE006,3,6122156
2009,NUTS,2006,EE007,3,4074758
2009,NUTS,2006,EE008,3,5394017
2009,NUTS,2006,ES111,3,9750096
2009,NUTS,2006,ES112,3,5937653
2009,NUTS,2006,ES113,3,8303776
2009,NUTS,2006,ES114,3,9455362
2009,NUTS,2006,ES120,3,9301719
2009,NUTS,2006,ES130,3,1728126
2009,NUTS,2006,ES211,3,3123603
2009,NUTS,2006,ES212,3,8805349
2009,NUTS,2006,ES213,3,6832436
2009,NUTS,2006,ES220,3,5102895
2009,NUTS,2006,ES230,3,1297795
2009,NUTS,2006,ES241,3,1465283
2009,NUTS,2006,ES242,3,6267939
2009,NUTS,2006,ES243,3,142023
2009,NUTS,2006,ES300,3,6358122
2009,NUTS,2006,ES411,3,4784705
2009,NUTS,2006,ES412,3,6684155
2009,NUTS,2006,ES413,3,5847732
2009,NUTS,2006,ES414,3,3856072
2009,NUTS,2006,ES415,3,4088160
2009,NUTS,2006,ES416,3,4679076
2009,NUTS,2006,ES417,3,4433005
2009,NUTS,2006,ES418,3,9184098
2009,NUTS,2006,ES419,3,4788296
2009,NUTS,2006,ES421,3,1159690
2009,NUTS,2006,ES422,3,2517863
2009,NUTS,2006,ES423,3,616933
2009,NUTS,2006,ES424,3,4262040
2009,NUTS,2006,ES425,3,6661756
2009,NUTS,2006,ES431,3,3050488
2009,NUTS,2006,ES432,3,6861617
2009,NUTS,2006,ES511,3,5736831
2009,NUTS,2006,ES512,3,6078181
2009,NUTS,2006,ES513,3,4442947
2009,NUTS,2006,ES514,3,3676078
2009,NUTS,2006,ES521,3,497359
2009,NUTS,2006,ES522,3,1810440
2009,NUTS,2006,ES523,3,1639399
2009,NUTS,2006,ES531,3,6278279
2009,NUTS,2006,ES532,3,2366389
2009,NUTS,2006,ES533,3,3669431
2009,NUTS,2006,ES611,3,7998726
2009,NUTS,2006,ES612,3,5243231
2009,NUTS,2006,ES613,3,7161062
2009,NUTS,2006,ES614,3,4224900
2009,NUTS,2006,ES615,3,9546324
2009,NUTS,2006,ES616,3,7844886
2009,NUTS,2006,ES617,3,4007423
2009,NUTS,2006,ES618,3,9215517
2009,NUTS,2006,ES620,3,3666083
2009,NUTS,2006,ES630,3,5141152
2009,NUTS,2006,ES640,3,4637571
2009,NUTS,2006,ES703,3,5083112
2009,NUTS,2006,ES704,3,3390986
2009,NUTS,2006,ES705,3,2814028
2009,NUTS,2006,ES706,3,2017200
2009,NUTS,2006,ES707,3,4218124
2009,NUTS,2006,ES708,3,8289074
2009,NUTS,2006,ES709,3,4268103
2009,NUTS,2006,FI131,3,631036
2009,NUTS,2006,FI132,3,9291388
2009,NUTS,2006,FI133,3,5041650
2009,NUTS,2006,FI134,3,2020647
2009,NUTS,2006,FI181,3,8020779
2009,NUTS,2006,FI182,3,8447701
2009,NUTS,2006,FI183,3,5047664
2009,NUTS,2006,FI184,3,6374882
2009,NUTS,2006,FI185,3,9595985
2009,NUTS,2006,FI186,3,5118261
2009,NUTS,2006,FI187,3,75492
2009,NUTS,2006,FI193,3,1466781
2009,NUTS,2006,FI194,3,4581715
2009,NUTS,2006,FI195,3,2254644
2009,NUTS,2006,FI196,3,2518258
2009,NUTS,2006,FI197,3,6049306
2009,NUTS,2006,FI1A1,3,5465709
2009,NUTS,2006,FI1A2,3,7921530
2009,NUTS,2006,FI1A3,3,743761
2009,NUTS,2006,FI200,3,6103776
2009,NUTS,2006,FR101,3,9323366
2009,NUTS,2006,FR102,3,7979918
2009,NUTS,2006,FR103,3,6058055
2009,NUTS,2006,FR104,3,2122379
2009,NUTS,2006,FR105,3,7342368
2009,NUTS,2006,FR106,3,8728274
2009,NUTS,2006,FR107,3,7334732
2009,NUTS,2006,FR108,3,6785341
2009,NUTS,2006,FR211,3,2701619
2009,NUTS,2006,FR212,3,3311493
2009,NUTS,2006,FR213,3,7919352
2009,NUTS,2006,FR214,3,7135461
2009,NUTS,2006,FR221,3,2087144
2009,NUTS,2006,FR222,3,5184833
2009,NUTS,2006,FR223,3,5655067
2009,NUTS,2006,FR231,3,2410533
2009,NUTS,2006,FR232,3,283526
2009,NUTS,2006,FR241,3,5229178
2009,NUTS,2006,FR242,3,3466830
2009,NUTS,2006,FR243,3,3536870
2009,NUTS,2006,FR244,3,6813019
2009,NUTS,2006,FR245,3,5949384
2009,NUTS,2006,FR246,3,9705790
2009,NUTS,2006,FR251,3,459417
2009,NUTS,2006,FR252,3,7697597
2009,NUTS,2006,FR253,3,7944975
2009,NUTS,2006,FR261,3,192679
2009,NUTS,2006,FR262,3,573825
2009,NUTS,2006,FR263,3,1308095
2009,NUTS,2006,FR264,3,3275385
2009,NUTS,2006,FR301,3,8614654
2009,NUTS,2006,FR302,3,8419048
2009,NUTS,2006,FR411,3,3300599
2009,NUTS,2006,FR412,3,5154706
