year,region_type,region_year_spec,region_id,region_level,cecei
2010,NUTS,2010,DE71E,3,536690
2010,NUTS,2010,DE721,3,857487
2010,NUTS,2010,DE722,3,124652
2010,NUTS,2010,DE723,3,447910
2010,NUTS,2010,DE724,3,751283
2010,NUTS,2010,DE725,3,718205
2010,NUTS,2010,DE731,3,574107
2010,NUTS,2010,DE732,3,944297
2010,NUTS,2010,DE733,3,473796
2010,NUTS,2010,DE734,3,540273
2010,NUTS,2010,DE735,3,675125
2010,NUTS,2010,DE736,3,700943
2010,NUTS,2010,DE737,3,764737
2010,NUTS,2010,DE801,3,516914
2010,NUTS,2010,DE802,3,410498
2010,NUTS,2010,DE803,3,198150
2010,NUTS,2010,DE804,3,551455
2010,NUTS,2010,DE805,3,888219
2010,NUTS,2010,DE806,3,579997
2010,NUTS,2010,DE807,3,662368
2010,NUTS,2010,DE808,3,933922
2010,NUTS,2010,DE809,3,13547
2010,NUTS,2010,DE80A,3,552510
2010,NUTS,2010,DE80B,3,883217
2010,NUTS,2010,DE80C,3,113884
2010,NUTS,2010,DE80D,3,935647
2010,NUTS,2010,DE80E,3,302184
2010,NUTS,2010,DE80F,3,606376
2010,NUTS,2010,DE80G,3,202481
2010,NUTS,2010,DE80H,3,382765
2010,NUTS,2010,DE80I,3,329801
2010,NUTS,2010,DE911,3,552769
2010,NUTS,2010,DE912,3,5476
2010,NUTS,2010,DE913,3,105874
2010,NUTS,2010,DE914,3,830361
2010,NUTS,2010,DE915,3,447428
2010,NUTS,2010,DE916,3,735219
2010,NUTS,2010,DE917,3,767465
2010,NUTS,2010,DE918,3,734576
2010,NUTS,2010,DE919,3,959560
2010,NUTS,2010,DE91A,3,316216
2010,NUTS,2010,DE91B,3,268520
2010,NUTS,2010,DE922,3,174925
2010,NUTS,2010,DE923,3,290304
2010,NUTS,2010,DE925,3,51681
2010,NUTS,2010,DE926,3,711588
2010,NUTS,2010,DE927,3,871069
2010,NUTS,2010,DE928,3,898988
2010,NUTS,2010,DE929,3,382758
2010,NUTS,2010,DE931,3,153523
2010,NUTS,2010,DE932,3,118142
2010,NUTS,2010,DE933,3,101280
2010,NUTS,2010,DE934,3,58969
2010,NUTS,2010,DE935,3,994096
2010,NUTS,2010,DE936,3,497189
2010,NUTS,2010,DE937,3,766990
2010,NUTS,2010,DE938,3,620797
2010,NUTS,2010,DE939,3,325949
2010,NUTS,2010,DE93A,3,13552
2010,NUTS,2010,DE93B,3,278761
2010,NUTS,2010,DE941,3,532023
2010,NUTS,2010,DE942,3,388698
2010,NUTS,2010,DE943,3,292058
2010,NUTS,2010,DE944,3,801549
2010,NUTS,2010,DE945,3,905043
2010,NUTS,2010,DE946,3,272278
2010,NUTS,2010,DE947,3,274662
2010,NUTS,2010,DE948,3,777584
2010,NUTS,2010,DE949,3,78454
2010,NUTS,2010,DE94A,3,148965
2010,NUTS,2010,DE94B,3,363481
2010,NUTS,2010,DE94C,3,975588
2010,NUTS,2010,DE94D,3,639224
2010,NUTS,2010,DE94E,3,754802
2010,NUTS,2010,DE94F,3,847120
2010,NUTS,2010,DE94G,3,118331
2010,NUTS,2010,DE94H,3,926169
2010,NUTS,2010,DEA11,3,402349
2010,NUTS,2010,DEA12,3,749720
2010,NUTS,2010,DEA13,3,111929
2010,NUTS,2010,DEA14,3,388751
2010,NUTS,2010,DEA15,3,699650
2010,NUTS,2010,DEA16,3,771321
2010,NUTS,2010,DEA17,3,880091
2010,NUTS,2010,DEA18,3,625515
2010,NUTS,2010,DEA19,3,849251
2010,NUTS,2010,DEA1A,3,564799
2010,NUTS,2010,DEA1B,3,43197
2010,NUTS,2010,DEA1C,3,29955
2010,NUTS,2010,DEA1D,3,755619
2010,NUTS,2010,DEA1E,3,242121
2010,NUTS,2010,DEA1F,3,760547
2010,NUTS,2010,DEA22,3,732865
2010,NUTS,2010,DEA23,3,776017
2010,NUTS,2010,DEA24,3,486955
2010,NUTS,2010,DEA26,3,674416
2010,NUTS,2010,DEA27,3,514548
2010,NUTS,2010,DEA28,3,647986
2010,NUTS,2010,DEA29,3,204783
2010,NUTS,2010,DEA2A,3,69585
2010,NUTS,2010,DEA2B,3,31061
2010,NUTS,2010,DEA2C,3,647784
2010,NUTS,2010,DEA2D,3,709839
2010,NUTS,2010,DEA31,3,297168
2010,NUTS,2010,DEA32,3,711032
2010,NUTS,2010,DEA33,3,767420
2010,NUTS,2010,DEA34,3,295776
2010,NUTS,2010,DEA35,3,38210
2010,NUTS,2010,DEA36,3,64730
2010,NUTS,2010,DEA37,3,510866
2010,NUTS,2010,DEA38,3,103485
2010,NUTS,2010,DEA41,3,492782
2010,NUTS,2010,DEA42,3,666385
2010,NUTS,2010,DEA43,3,485467
2010,NUTS,2010,DEA44,3,636277
2010,NUTS,2010,DEA45,3,721507
2010,NUTS,2010,DEA46,3,323637
2010,NUTS,2010,DEA47,3,980773
2010,NUTS,2010,DEA51,3,664193
2010,NUTS,2010,DEA52,3,949727
2010,NUTS,2010,DEA53,3,170891
2010,NUTS,2010,DEA54,3,397313
2010,NUTS,2010,DEA55,3,992285
2010,NUTS,2010,DEA56,3,460711
2010,NUTS,2010,DEA57,3,754853
2010,NUTS,2010,DEA58,3,452531
2010,NUTS,2010,DEA59,3,789331
2010,NUTS,2010,DEA5A,3,295658
2010,NUTS,2010,DEA5B,3,168753
2010,NUTS,2010,DEA5C,3,680963
2010,NUTS,2010,DEB11,3,983545
2010,NUTS,2010,DEB12,3,346570
2010,NUTS,2010,DEB13,3,239210
2010,NUTS,2010,DEB14,3,501090
2010,NUTS,2010,DEB15,3,811827
2010,NUTS,2010,DEB16,3,393789
2010,NUTS,2010,DEB17,3,790079
2010,NUTS,2010,DEB18,3,924691
2010,NUTS,2010,DEB19,3,360371
2010,NUTS,2010,DEB1A,3,960397
2010,NUTS,2010,DEB1B,3,710883
2010,NUTS,2010,DEB21,3,858988
2010,NUTS,2010,DEB22,3,182877
2010,NUTS,2010,DEB23,3,894409
2010,NUTS,2010,DEB24,3,715709
2010,NUTS,2010,DEB25,3,184193
2010,NUTS,2010,DEB31,3,857924
2010,NUTS,2010,DEB32,3,364617
2010,NUTS,2010,DEB33,3,451718
2010,NUTS,2010,DEB34,3,414201
2010,NUTS,2010,DEB35,3,647985
2010,NUTS,2010,DEB36,3,162627
2010,NUTS,2010,DEB37,3,545741
2010,NUTS,2010,DEB38,3,476680
2010,NUTS,2010,DEB39,3,801625
2010,NUTS,2010,DEB3A,3,477916
2010,NUTS,2010,DEB3B,3,750628
2010,NUTS,2010,DEB3C,3,368509
2010,NUTS,2010,DEB3D,3,440289
2010,NUTS,2010,DEB3E,3,253783
2010,NUTS,2010,DEB3F,3,257763
2010,NUTS,2010,DEB3G,3,489095
2010,NUTS,2010,DEB3H,3,776311
2010,NUTS,2010,DEB3I,3,273984
2010,NUTS,2010,DEB3J,3,328066
2010,NUTS,2010,DEB3K,3,459236
2010,NUTS,2010,DEC01,3,228783
2010,NUTS,2010,DEC02,3,686
2010,NUTS,2010,DEC03,3,592699
2010,NUTS,2010,DEC04,3,735851
2010,NUTS,2010,DEC05,3,808791
2010,NUTS,2010,DEC06,3,988546
2010,NUTS,2010,DED21,3,978994
2010,NUTS,2010,DED2C,3,552785
2010,NUTS,2010,DED2D,3,744684
2010,NUTS,2010,DED2E,3,699541
2010,NUTS,2010,DED2F,3,4751
2010,NUTS,2010,DED41,3,300831
2010,NUTS,2010,DED42,3,835376
2010,NUTS,2010,DED43,3,719250
2010,NUTS,2010,DED44,3,665390
2010,NUTS,2010,DED45,3,491750
2010,NUTS,2010,DED51,3,662735
2010,NUTS,2010,DED52,3,368048
2010,NUTS,2010,DED53,3,269681
2010,NUTS,2010,DEE01,3,377771
2010,NUTS,2010,DEE02,3,751396
2010,NUTS,2010,DEE03,3,162180
2010,NUTS,2010,DEE04,3,784290
2010,NUTS,2010,DEE05,3,766965
2010,NUTS,2010,DEE06,3,50512
2010,NUTS,2010,DEE07,3,721627
2010,NUTS,2010,DEE08,3,53123
2010,NUTS,2010,DEE09,3,810730
2010,NUTS,2010,DEE0A,3,167785
2010,NUTS,2010,DEE0B,3,56027
2010,NUTS,2010,DEE0C,3,201806
2010,NUTS,2010,DEE0D,3,148390
2010,NUTS,2010,DEE0E,3,94267
2010,NUTS,2010,DEF01,3,238979
2010,NUTS,2010,DEF02,3,317089
2010,NUTS,2010,DEF03,3,997780
2010,NUTS,2010,DEF04,3,258583
2010,NUTS,2010,DEF05,3,383375
2010,NUTS,2010,DEF06,3,148352
2010,NUTS,2010,DEF07,3,330964
2010,NUTS,2010,DEF08,3,313735
2010,NUTS,2010,DEF09,3,929424
2010,NUTS,2010,DEF0A,3,323298
2010,NUTS,2010,DEF0B,3,658890
2010,NUTS,2010,DEF0C,3,907902
2010,NUTS,2010,DEF0D,3,400120
2010,NUTS,2010,DEF0E,3,812013
2010,NUTS,2010,DEF0F,3,379447
2010,NUTS,2010,DEG01,3,904077
2010,NUTS,2010,DEG02,3,871383
2010,NUTS,2010,DEG03,3,644744
2010,NUTS,2010,DEG04,3,510474
2010,NUTS,2010,DEG05,3,571159
2010,NUTS,2010,DEG06,3,637875
2010,NUTS,2010,DEG07,3,223231
2010,NUTS,2010,DEG09,3,489689
2010,NUTS,2010,DEG0A,3,847152
2010,NUTS,2010,DEG0B,3,650145
2010,NUTS,2010,DEG0C,3,139204
2010,NUTS,2010,DEG0D,3,213792
2010,NUTS,2010,DEG0E,3,233355
2010,NUTS,2010,DEG0F,3,782287
2010,NUTS,2010,DEG0G,3,624291
2010,NUTS,2010,DEG0H,3,375890
2010,NUTS,2010,DEG0I,3,947563
2010,NUTS,2010,DEG0J,3,977939
2010,NUTS,2010,DEG0K,3,479261
2010,NUTS,2010,DEG0L,3,143456
2010,NUTS,2010,DEG0M,3,205804
2010,NUTS,2010,DEG0N,3,702071
2010,NUTS,2010,DEG0P,3,57817
2010,NUTS,2010,DK011,3,310432
2010,NUTS,2010,DK012,3,67072
2010,NUTS,2010,DK013,3,895838
2010,NUTS,2010,DK014,3,15871
2010,NUTS,2010,DK021,3,169204
2010,NUTS,2010,DK022,3,667368
2010,NUTS,2010,DK031,3,396524
2010,NUTS,2010,DK032,3,891482
2010,NUTS,2010,DK041,3,310059
2010,NUTS,2010,DK042,3,202913
2010,NUTS,2010,DK050,3,573920
2010,NUTS,2010,EE001,3,88892
2010,NUTS,2010,EE004,3,810737
2010,NUTS,2010,EE006,3,628983
2010,NUTS,2010,EE007,3,451043
2010,NUTS,2010,EE008,3,871601
2010,NUTS,2010,EL111,3,586726
2010,NUTS,2010,EL112,3,689139
2010,NUTS,2010,EL113,3,88631
2010,NUTS,2010,EL114,3,439157
2010,NUTS,2010,EL115,3,896570
2010,NUTS,2010,EL121,3,385653
2010,NUTS,2010,EL122,3,691980
2010,NUTS,2010,EL123,3,321450
2010,NUTS,2010,EL124,3,758675
2010,NUTS,2010,EL125,3,480909
2010,NUTS,2010,EL126,3,678460
2010,NUTS,2010,EL127,3,808186
2010,NUTS,2010,EL131,3,167017
2010,NUTS,2010,EL132,3,503623
2010,NUTS,2010,EL133,3,504960
2010,NUTS,2010,EL134,3,750033
2010,NUTS,2010,EL141,3,712633
2010,NUTS,2010,EL142,3,85178
2010,NUTS,2010,EL143,3,166198
2010,NUTS,2010,EL144,3,296731
2010,NUTS,2010,EL211,3,22044
2010,NUTS,2010,EL212,3,169836
2010,NUTS,2010,EL213,3,849341
2010,NUTS,2010,EL214,3,264592
2010,NUTS,2010,EL221,3,969190
2010,NUTS,2010,EL222,3,18909
2010,NUTS,2010,EL223,3,691332
2010,NUTS,2010,EL224,3,810477
2010,NUTS,2010,EL231,3,844716
2010,NUTS,2010,EL232,3,14997
2010,NUTS,2010,EL233,3,813859
2010,NUTS,2010,EL241,3,337046
2010,NUTS,2010,EL242,3,987672
2010,NUTS,2010,EL243,3,96089
2010,NUTS,2010,EL244,3,73486
2010,NUTS,2010,EL245,3,725771
2010,NUTS,2010,EL251,3,85655
2010,NUTS,2010,EL252,3,709167
2010,NUTS,2010,EL253,3,930203
2010,NUTS,2010,EL254,3,619255
2010,NUTS,2010,EL255,3,332899
2010,NUTS,2010,EL300,3,930644
2010,NUTS,2010,EL411,3,622174
2010,NUTS,2010,EL412,3,18714
2010,NUTS,2010,EL413,3,286608
2010,NUTS,2010,EL421,3,426179
2010,NUTS,2010,EL422,3,785911
2010,NUTS,2010,EL431,3,677471
2010,NUTS,2010,EL432,3,189976
2010,NUTS,2010,EL433,3,814321
2010,NUTS,2010,EL434,3,691770
2010,NUTS,2010,ES111,3,932169
2010,NUTS,2010,ES112,3,449269
2010,NUTS,2010,ES113,3,644618
2010,NUTS,2010,ES114,3,49160
2010,NUTS,2010,ES120,3,668048
2010,NUTS,2010,ES130,3,733633
2010,NUTS,2010,ES211,3,983876
2010,NUTS,2010,ES212,3,486659
2010,NUTS,2010,ES213,3,286549
2010,NUTS,2010,ES220,3,757514
2010,NUTS,2010,ES230,3,491942
2010,NUTS,2010,ES241,3,814808
2010,NUTS,2010,ES242,3,867390
2010,NUTS,2010,ES243,3,816098
2010,NUTS,2010,ES300,3,659534
2010,NUTS,2010,ES411,3,263376
2010,NUTS,2010,ES412,3,737878
2010,NUTS,2010,ES413,3,566370
2010,NUTS,2010,ES414,3,230729
2010,NUTS,2010,ES415,3,452006
2010,NUTS,2010,ES416,3,649188
2010,NUTS,2010,ES417,3,76528
2010,NUTS,2010,ES418,3,655697
2010,NUTS,2010,ES419,3,290336
2010,NUTS,2010,ES421,3,25821
2010,NUTS,2010,ES422,3,553072
2010,NUTS,2010,ES423,3,671219
2010,NUTS,2010,ES424,3,249434
2010,NUTS,2010,ES425,3,919188
2010,NUTS,2010,ES431,3,14996
2010,NUTS,2010,ES432,3,968310
2010,NUTS,2010,ES511,3,99738
2010,NUTS,2010,ES512,3,85824
2010,NUTS,2010,ES513,3,374361
2010,NUTS,2010,ES514,3,417012
2010,NUTS,2010,ES521,3,378374
2010,NUTS,2010,ES522,3,567625
2010,NUTS,2010,ES523,3,382667
2010,NUTS,2010,ES531,3,853051
2010,NUTS,2010,ES532,3,710053
2010,NUTS,2010,ES533,3,949903
2010,NUTS,2010,ES611,3,39716
2010,NUTS,2010,ES612,3,637765
2010,NUTS,2010,ES613,3,773697
2010,NUTS,2010,ES614,3,300657
2010,NUTS,2010,ES615,3,997820
2010,NUTS,2010,ES616,3,37818
2010,NUTS,2010,ES617,3,553282
2010,NUTS,2010,ES618,3,157412
2010,NUTS,2010,ES620,3,568085
2010,NUTS,2010,ES630,3,614084
2010,NUTS,2010,ES640,3,852953
2010,NUTS,2010,ES703,3,854155
2010,NUTS,2010,ES704,3,608212
2010,NUTS,2010,ES705,3,847141
2010,NUTS,2010,ES706,3,560520
2010,NUTS,2010,ES707,3,590602
2010,NUTS,2010,ES708,3,78780
2010,NUTS,2010,ES709,3,888560
2010,NUTS,2010,FI193,3,390410
2010,NUTS,2010,FI194,3,390256
2010,NUTS,2010,FI195,3,164591
2010,NUTS,2010,FI196,3,998508
2010,NUTS,2010,FI197,3,531353
2010,NUTS,2010,FI1B1,3,135240
2010,NUTS,2010,FI1C1,3,877119
2010,NUTS,2010,FI1C2,3,519099
2010,NUTS,2010,FI1C3,3,630179
2010,NUTS,2010,FI1C4,3,430783
2010,NUTS,2010,FI1C5,3,946272
2010,NUTS,2010,FI1D1,3,30292
2010,NUTS,2010,FI1D2,3,396847
2010,NUTS,2010,FI1D3,3,806516
2010,NUTS,2010,FI1D4,3,714799
2010,NUTS,2010,FI1D5,3,288294
2010,NUTS,2010,FI1D6,3,196028
2010,NUTS,2010,FI1D7,3,477013
2010,NUTS,2010,FI200,3,825677
2010,NUTS,2010,FR101,3,868246
2010,NUTS,2010,FR102,3,338192
2010,NUTS,2010,FR103,3,197908
2010,NUTS,2010,FR104,3,708101
2010,NUTS,2010,FR105,3,511731
2010,NUTS,2010,FR106,3,129288
2010,NUTS,2010,FR107,3,961951
2010,NUTS,2010,FR108,3,632607
2010,NUTS,2010,FR211,3,453632
2010,NUTS,2010,FR212,3,718461
2010,NUTS,2010,FR213,3,73773
2010,NUTS,2010,FR214,3,712213
2010,NUTS,2010,FR221,3,735157
2010,NUTS,2010,FR222,3,842381
2010,NUTS,2010,FR223,3,637359
2010,NUTS,2010,FR231,3,723410
2010,NUTS,2010,FR232,3,157363
2010,NUTS,2010,FR241,3,42399
2010,NUTS,2010,FR242,3,300918
2010,NUTS,2010,FR243,3,430826
2010,NUTS,2010,FR244,3,80920
2010,NUTS,2010,FR245,3,297914
2010,NUTS,2010,FR246,3,393994
2010,NUTS,2010,FR251,3,850804
2010,NUTS,2010,FR252,3,60862
2010,NUTS,2010,FR253,3,664007
2010,NUTS,2010,FR261,3,27263
2010,NUTS,2010,FR262,3,443589
2010,NUTS,2010,FR263,3,405470
2010,NUTS,2010,FR264,3,12880
2010,NUTS,2010,FR301,3,558029
2010,NUTS,2010,FR302,3,912532
2010,NUTS,2010,FR411,3,558612
2010,NUTS,2010,FR412,3,118261
2010,NUTS,2010,FR413,3,681302
2010,NUTS,2010,FR414,3,463997
2010,NUTS,2010,FR421,3,662253
2010,NUTS,2010,FR422,3,510982
2010,NUTS,2010,FR431,3,689600
2010,NUTS,2010,FR432,3,105832
2010,NUTS,2010,FR433,3,102309
2010,NUTS,2010,FR434,3,793249
2010,NUTS,2010,FR511,3,722644
2010,NUTS,2010,FR512,3,802926
2010,NUTS,2010,FR513,3,637135
2010,NUTS,2010,FR514,3,204833
2010,NUTS,2010,FR515,3,568812
2010,NUTS,2010,FR521,3,399846
2010,NUTS,2010,FR522,3,584193
2010,NUTS,2010,FR523,3,520973
2010,NUTS,2010,FR524,3,522217
2010,NUTS,2010,FR531,3,9969
2010,NUTS,2010,FR532,3,190232
2010,NUTS,2010,FR533,3,586193
2010,NUTS,2010,FR534,3,343240
2010,NUTS,2010,FR611,3,940925
2010,NUTS,2010,FR612,3,809838
2010,NUTS,2010,FR613,3,805649
2010,NUTS,2010,FR614,3,523913
2010,NUTS,2010,FR615,3,669554
2010,NUTS,2010,FR621,3,450743
2010,NUTS,2010,FR622,3,281525
2010,NUTS,2010,FR623,3,48724
2010,NUTS,2010,FR624,3,38115
2010,NUTS,2010,FR625,3,757787
2010,NUTS,2010,FR626,3,872033
2010,NUTS,2010,FR627,3,872903
2010,NUTS,2010,FR628,3,238412
2010,NUTS,2010,FR631,3,534069
2010,NUTS,2010,FR632,3,688995
2010,NUTS,2010,FR633,3,451374
2010,NUTS,2010,FR711,3,772435
2010,NUTS,2010,FR712,3,785601
2010,NUTS,2010,FR713,3,196267
2010,NUTS,2010,FR714,3,48753
2010,NUTS,2010,FR715,3,721984
2010,NUTS,2010,FR716,3,300987
2010,NUTS,2010,FR717,3,803783
2010,NUTS,2010,FR718,3,333043
2010,NUTS,2010,FR721,3,298626
2010,NUTS,2010,FR722,3,16002
2010,NUTS,2010,FR723,3,193971
2010,NUTS,2010,FR724,3,818570
2010,NUTS,2010,FR811,3,842958
2010,NUTS,2010,FR812,3,849146
2010,NUTS,2010,FR813,3,25466
2010,NUTS,2010,FR814,3,227831
2010,NUTS,2010,FR815,3,589157
2010,NUTS,2010,FR821,3,626185
2010,NUTS,2010,FR822,3,925828
2010,NUTS,2010,FR823,3,227169
2010,NUTS,2010,FR824,3,844524
2010,NUTS,2010,FR825,3,551520
2010,NUTS,2010,FR826,3,522564
2010,NUTS,2010,FR831,3,620876
2010,NUTS,2010,FR832,3,298844
2010,NUTS,2010,FR910,3,655300
2010,NUTS,2010,FR920,3,76625
2010,NUTS,2010,FR930,3,16254
2010,NUTS,2010,FR940,3,388830
2010,NUTS,2010,HR031,3,420309
2010,NUTS,2010,HR032,3,722877
2010,NUTS,2010,HR033,3,245815
2010,NUTS,2010,HR034,3,337922
2010,NUTS,2010,HR035,3,512730
2010,NUTS,2010,HR036,3,89264
2010,NUTS,2010,HR037,3,416055
2010,NUTS,2010,HR041,3,551899
2010,NUTS,2010,HR042,3,420920
2010,NUTS,2010,HR043,3,928607
2010,NUTS,2010,HR044,3,603632
2010,NUTS,2010,HR045,3,791540
2010,NUTS,2010,HR046,3,133656
2010,NUTS,2010,HR047,3,614070
2010,NUTS,2010,HR048,3,521061
2010,NUTS,2010,HR049,3,640304
2010,NUTS,2010,HR04A,3,808249
2010,NUTS,2010,HR04B,3,510172
2010,NUTS,2010,HR04C,3,677351
2010,NUTS,2010,HR04D,3,507745
2010,NUTS,2010,HR04E,3,785538
2010,NUTS,2010,HU101,3,791259
2010,NUTS,2010,HU102,3,13789
2010,NUTS,2010,HU211,3,634411
2010,NUTS,2010,HU212,3,563055
2010,NUTS,2010,HU213,3,783513
2010,NUTS,2010,HU221,3,68881
2010,NUTS,2010,HU222,3,733680
2010,NUTS,2010,HU223,3,889299
2010,NUTS,2010,HU231,3,188772
2010,NUTS,2010,HU232,3,510754
2010,NUTS,2010,HU233,3,92223
2010,NUTS,2010,HU311,3,489621
2010,NUTS,2010,HU312,3,137017
2010,NUTS,2010,HU313,3,321401
2010,NUTS,2010,HU321,3,405956
2010,NUTS,2010,HU322,3,285869
2010,NUTS,2010,HU323,3,10920
2010,NUTS,2010,HU331,3,47443
2010,NUTS,2010,HU332,3,589888
2010,NUTS,2010,HU333,3,104440
2010,NUTS,2010,IE011,3,877308
2010,NUTS,2010,IE012,3,680491
2010,NUTS,2010,IE013,3,662442
2010,NUTS,2010,IE021,3,514502
2010,NUTS,2010,IE022,3,457023
2010,NUTS,2010,IE023,3,920024
2010,NUTS,2010,IE024,3,139947
2010,NUTS,2010,IE025,3,338632
2010,NUTS,2010,IS001,3,461190
2010,NUTS,2010,IS002,3,765172
2010,NUTS,2010,ITC11,3,633757
2010,NUTS,2010,ITC12,3,482748
2010,NUTS,2010,ITC13,3,502814
2010,NUTS,2010,ITC14,3,736149
2010,NUTS,2010,ITC15,3,6448
2010,NUTS,2010,ITC16,3,329753
2010,NUTS,2010,ITC17,3,613333
2010,NUTS,2010,ITC18,3,886644
2010,NUTS,2010,ITC20,3,980567
2010,NUTS,2010,ITC31,3,834076
2010,NUTS,2010,ITC32,3,42647
2010,NUTS,2010,ITC33,3,162766
2010,NUTS,2010,ITC34,3,790500
2010,NUTS,2010,ITC41,3,938051
2010,NUTS,2010,ITC42,3,749056
2010,NUTS,2010,ITC43,3,527366
2010,NUTS,2010,ITC44,3,120587
2010,NUTS,2010,ITC46,3,752101
2010,NUTS,2010,ITC47,3,619876
2010,NUTS,2010,ITC48,3,335578
2010,NUTS,2010,ITC49,3,491938
2010,NUTS,2010,ITC4A,3,400768
2010,NUTS,2010,ITC4B,3,122300
2010,NUTS,2010,ITC4C,3,664224
2010,NUTS,2010,ITC4D,3,912145
2010,NUTS,2010,ITF11,3,971161
2010,NUTS,2010,ITF12,3,979624
2010,NUTS,2010,ITF13,3,462865
2010,NUTS,2010,ITF14,3,779115
2010,NUTS,2010,ITF21,3,141179
2010,NUTS,2010,ITF22,3,205080
2010,NUTS,2010,ITF31,3,177390
2010,NUTS,2010,ITF32,3,43744
2010,NUTS,2010,ITF33,3,76164
2010,NUTS,2010,ITF34,3,437534
2010,NUTS,2010,ITF35,3,822651
2010,NUTS,2010,ITF43,3,383639
2010,NUTS,2010,ITF44,3,912528
2010,NUTS,2010,ITF45,3,236362
2010,NUTS,2010,ITF46,3,192726
2010,NUTS,2010,ITF47,3,803900
2010,NUTS,2010,ITF48,3,199010
2010,NUTS,2010,ITF51,3,571020
2010,NUTS,2010,ITF52,3,755030
2010,NUTS,2010,ITF61,3,352849
2010,NUTS,2010,ITF62,3,140430
2010,NUTS,2010,ITF63,3,101000
2010,NUTS,2010,ITF64,3,88909
2010,NUTS,2010,ITF65,3,110251
2010,NUTS,2010,ITG11,3,814119
2010,NUTS,2010,ITG12,3,485352
2010,NUTS,2010,ITG13,3,649645
2010,NUTS,2010,ITG14,3,440166
2010,NUTS,2010,ITG15,3,704485
2010,NUTS,2010,ITG16,3,530766
2010,NUTS,2010,ITG17,3,168296
2010,NUTS,2010,ITG18,3,258564
2010,NUTS,2010,ITG19,3,373085
2010,NUTS,2010,ITG25,3,584582
2010,NUTS,2010,ITG26,3,792348
2010,NUTS,2010,ITG27,3,913605
2010,NUTS,2010,ITG28,3,782920
2010,NUTS,2010,ITG29,3,889939
2010,NUTS,2010,ITG2A,3,703830
2010,NUTS,2010,ITG2B,3,447814
2010,NUTS,2010,ITG2C,3,157779
2010,NUTS,2010,ITH10,3,95736
2010,NUTS,2010,ITH20,3,325176
2010,NUTS,2010,ITH31,3,258010
2010,NUTS,2010,ITH32,3,317867
2010,NUTS,2010,ITH33,3,89668
2010,NUTS,2010,ITH34,3,878658
2010,NUTS,2010,ITH35,3,254561
2010,NUTS,2010,ITH36,3,749437
2010,NUTS,2010,ITH37,3,285021
2010,NUTS,2010,ITH41,3,691798
2010,NUTS,2010,ITH42,3,277251
2010,NUTS,2010,ITH43,3,331198
2010,NUTS,2010,ITH44,3,656394
2010,NUTS,2010,ITH51,3,121382
2010,NUTS,2010,ITH52,3,441357
2010,NUTS,2010,ITH53,3,93056
2010,NUTS,2010,ITH54,3,403277
2010,NUTS,2010,ITH55,3,198068
2010,NUTS,2010,ITH56,3,8203
2010,NUTS,2010,ITH57,3,287880
2010,NUTS,2010,ITH58,3,671072
2010,NUTS,2010,ITH59,3,200959
2010,NUTS,2010,ITI11,3,245487
2010,NUTS,2010,ITI12,3,487561
2010,NUTS,2010,ITI13,3,267725
2010,NUTS,2010,ITI14,3,424350
2010,NUTS,2010,ITI15,3,574550
2010,NUTS,2010,ITI16,3,878649
2010,NUTS,2010,ITI17,3,445875
2010,NUTS,2010,ITI18,3,302235
2010,NUTS,2010,ITI19,3,27195
2010,NUTS,2010,ITI1A,3,488244
2010,NUTS,2010,ITI21,3,134794
2010,NUTS,2010,ITI22,3,774704
2010,NUTS,2010,ITI31,3,164368
2010,NUTS,2010,ITI32,3,65507
2010,NUTS,2010,ITI33,3,838866
2010,NUTS,2010,ITI34,3,60498
2010,NUTS,2010,ITI35,3,631052
2010,NUTS,2010,ITI41,3,173048
2010,NUTS,2010,ITI42,3,67231
2010,NUTS,2010,ITI43,3,201702
2010,NUTS,2010,ITI44,3,519788
2010,NUTS,2010,ITI45,3,942640
2010,NUTS,2010,LI000,3,698320
2010,NUTS,2010,LT001,3,886258
2010,NUTS,2010,LT002,3,44747
2010,NUTS,2010,LT003,3,44018
2010,NUTS,2010,LT004,3,579478
2010,NUTS,2010,LT005,3,869984
2010,NUTS,2010,LT006,3,28370
2010,NUTS,2010,LT007,3,779006
2010,NUTS,2010,LT008,3,582132
2010,NUTS,2010,LT009,3,835665
2010,NUTS,2010,LT00A,3,637001
2010,NUTS,2010,LU000,3,200285
2010,NUTS,2010,LV003,3,868657
2010,NUTS,2010,LV005,3,880464
2010,NUTS,2010,LV006,3,845906
2010,NUTS,2010,LV007,3,995744
2010,NUTS,2010,LV008,3,908081
2010,NUTS,2010,LV009,3,732548
2010,NUTS,2010,ME000,3,66960
2010,NUTS,2010,MK001,3,451281
2010,NUTS,2010,MK002,3,8851
2010,NUTS,2010,MK003,3,367722
2010,NUTS,2010,MK004,3,481059
2010,NUTS,2010,MK005,3,241484
2010,NUTS,2010,MK006,3,70805
2010,NUTS,2010,MK007,3,169265
2010,NUTS,2010,MK008,3,676135
2010,NUTS,2010,MT001,3,585891
2010,NUTS,2010,MT002,3,852141
2010,NUTS,2010,NL111,3,676804
2010,NUTS,2010,NL112,3,490554
2010,NUTS,2010,NL113,3,933495
2010,NUTS,2010,NL121,3,307479
2010,NUTS,2010,NL122,3,553704
2010,NUTS,2010,NL123,3,385825
2010,NUTS,2010,NL131,3,739382
2010,NUTS,2010,NL132,3,7050
