year,region_type,region_year_spec,region_id,region_level,toswu
2009,NUTS,2006,CH061,3,70544
2009,NUTS,2006,CH062,3,44715
2009,NUTS,2006,CH063,3,3864
2009,NUTS,2006,CH064,3,589
2009,NUTS,2006,CH065,3,33293
2009,NUTS,2006,CH066,3,26542
2009,NUTS,2006,CH070,3,90336
2009,NUTS,2006,CY000,3,11421
2009,NUTS,2006,CZ010,3,88804
2009,NUTS,2006,CZ020,3,42209
2009,NUTS,2006,CZ031,3,5179
2009,NUTS,2006,CZ032,3,74034
2009,NUTS,2006,CZ041,3,95331
2009,NUTS,2006,CZ042,3,50779
2009,NUTS,2006,CZ051,3,62676
2009,NUTS,2006,CZ052,3,8285
2009,NUTS,2006,CZ053,3,91738
2009,NUTS,2006,CZ063,3,25854
2009,NUTS,2006,CZ064,3,79469
2009,NUTS,2006,CZ071,3,37003
2009,NUTS,2006,CZ072,3,33688
2009,NUTS,2006,CZ080,3,21923
2009,NUTS,2006,DE111,3,34750
2009,NUTS,2006,DE112,3,33379
2009,NUTS,2006,DE113,3,76300
2009,NUTS,2006,DE114,3,13699
2009,NUTS,2006,DE115,3,99002
2009,NUTS,2006,DE116,3,7220
2009,NUTS,2006,DE117,3,21017
2009,NUTS,2006,DE118,3,77548
2009,NUTS,2006,DE119,3,41188
2009,NUTS,2006,DE11A,3,36464
2009,NUTS,2006,DE11B,3,5382
2009,NUTS,2006,DE11C,3,4613
2009,NUTS,2006,DE11D,3,31858
2009,NUTS,2006,DE121,3,56682
2009,NUTS,2006,DE122,3,67931
2009,NUTS,2006,DE123,3,3136
2009,NUTS,2006,DE124,3,61348
2009,NUTS,2006,DE125,3,35777
2009,NUTS,2006,DE126,3,25490
2009,NUTS,2006,DE127,3,31495
2009,NUTS,2006,DE128,3,7156
2009,NUTS,2006,DE129,3,12661
2009,NUTS,2006,DE12A,3,96939
2009,NUTS,2006,DE12B,3,18514
2009,NUTS,2006,DE12C,3,96261
2009,NUTS,2006,DE131,3,70472
2009,NUTS,2006,DE132,3,30084
2009,NUTS,2006,DE133,3,63698
2009,NUTS,2006,DE134,3,14903
2009,NUTS,2006,DE135,3,45171
2009,NUTS,2006,DE136,3,28233
2009,NUTS,2006,DE137,3,30147
2009,NUTS,2006,DE138,3,28436
2009,NUTS,2006,DE139,3,45365
2009,NUTS,2006,DE13A,3,32649
2009,NUTS,2006,DE141,3,34223
2009,NUTS,2006,DE142,3,16738
2009,NUTS,2006,DE143,3,38401
2009,NUTS,2006,DE144,3,75650
2009,NUTS,2006,DE145,3,75605
2009,NUTS,2006,DE146,3,84833
2009,NUTS,2006,DE147,3,81280
2009,NUTS,2006,DE148,3,35993
2009,NUTS,2006,DE149,3,69772
2009,NUTS,2006,DE211,3,23919
2009,NUTS,2006,DE212,3,89557
2009,NUTS,2006,DE213,3,924
2009,NUTS,2006,DE214,3,56169
2009,NUTS,2006,DE215,3,75459
2009,NUTS,2006,DE216,3,94275
2009,NUTS,2006,DE217,3,31278
2009,NUTS,2006,DE218,3,11343
2009,NUTS,2006,DE219,3,9980
2009,NUTS,2006,DE21A,3,68286
2009,NUTS,2006,DE21B,3,59615
2009,NUTS,2006,DE21C,3,16725
2009,NUTS,2006,DE21D,3,45595
2009,NUTS,2006,DE21E,3,75380
2009,NUTS,2006,DE21F,3,79061
2009,NUTS,2006,DE21G,3,48389
2009,NUTS,2006,DE21H,3,97730
2009,NUTS,2006,DE21I,3,72211
2009,NUTS,2006,DE21J,3,20755
2009,NUTS,2006,DE21K,3,21944
2009,NUTS,2006,DE21L,3,33306
2009,NUTS,2006,DE21M,3,63783
2009,NUTS,2006,DE21N,3,76294
2009,NUTS,2006,DE221,3,4008
2009,NUTS,2006,DE222,3,74009
2009,NUTS,2006,DE223,3,17688
2009,NUTS,2006,DE224,3,23267
2009,NUTS,2006,DE225,3,40808
2009,NUTS,2006,DE226,3,81067
2009,NUTS,2006,DE227,3,53394
2009,NUTS,2006,DE228,3,94949
2009,NUTS,2006,DE229,3,38669
2009,NUTS,2006,DE22A,3,82991
2009,NUTS,2006,DE22B,3,15792
2009,NUTS,2006,DE22C,3,38471
2009,NUTS,2006,DE231,3,67904
2009,NUTS,2006,DE232,3,60905
2009,NUTS,2006,DE233,3,51531
2009,NUTS,2006,DE234,3,19171
2009,NUTS,2006,DE235,3,54314
2009,NUTS,2006,DE236,3,8809
2009,NUTS,2006,DE237,3,33830
2009,NUTS,2006,DE238,3,33157
2009,NUTS,2006,DE239,3,84302
2009,NUTS,2006,DE23A,3,77573
2009,NUTS,2006,DE241,3,75012
2009,NUTS,2006,DE242,3,245
2009,NUTS,2006,DE243,3,32616
2009,NUTS,2006,DE244,3,81490
2009,NUTS,2006,DE245,3,59628
2009,NUTS,2006,DE246,3,20124
2009,NUTS,2006,DE247,3,95388
2009,NUTS,2006,DE248,3,15710
2009,NUTS,2006,DE249,3,1729
2009,NUTS,2006,DE24A,3,26228
2009,NUTS,2006,DE24B,3,87557
2009,NUTS,2006,DE24C,3,88188
2009,NUTS,2006,DE24D,3,32981
2009,NUTS,2006,DE251,3,83852
2009,NUTS,2006,DE252,3,3948
2009,NUTS,2006,DE253,3,35437
2009,NUTS,2006,DE254,3,41218
2009,NUTS,2006,DE255,3,77082
2009,NUTS,2006,DE256,3,24979
2009,NUTS,2006,DE257,3,91673
2009,NUTS,2006,DE258,3,98098
2009,NUTS,2006,DE259,3,8465
2009,NUTS,2006,DE25A,3,4656
2009,NUTS,2006,DE25B,3,35512
2009,NUTS,2006,DE25C,3,24034
2009,NUTS,2006,DE261,3,44242
2009,NUTS,2006,DE262,3,12532
2009,NUTS,2006,DE263,3,75085
2009,NUTS,2006,DE264,3,44877
2009,NUTS,2006,DE265,3,2230
2009,NUTS,2006,DE266,3,319
2009,NUTS,2006,DE267,3,24150
2009,NUTS,2006,DE268,3,82623
2009,NUTS,2006,DE269,3,78395
2009,NUTS,2006,DE26A,3,61210
2009,NUTS,2006,DE26B,3,9857
2009,NUTS,2006,DE26C,3,60235
2009,NUTS,2006,DE271,3,31824
2009,NUTS,2006,DE272,3,97947
2009,NUTS,2006,DE273,3,68067
2009,NUTS,2006,DE274,3,95900
2009,NUTS,2006,DE275,3,30501
2009,NUTS,2006,DE276,3,28272
2009,NUTS,2006,DE277,3,42672
2009,NUTS,2006,DE278,3,81270
2009,NUTS,2006,DE279,3,67124
2009,NUTS,2006,DE27A,3,12604
2009,NUTS,2006,DE27B,3,34447
2009,NUTS,2006,DE27C,3,82553
2009,NUTS,2006,DE27D,3,10522
2009,NUTS,2006,DE27E,3,76794
2009,NUTS,2006,DE300,3,2464
2009,NUTS,2006,DE411,3,26758
2009,NUTS,2006,DE412,3,25985
2009,NUTS,2006,DE413,3,7134
2009,NUTS,2006,DE414,3,81129
2009,NUTS,2006,DE415,3,42328
2009,NUTS,2006,DE416,3,25579
2009,NUTS,2006,DE417,3,11452
2009,NUTS,2006,DE418,3,65972
2009,NUTS,2006,DE421,3,25701
2009,NUTS,2006,DE422,3,26710
2009,NUTS,2006,DE423,3,36480
2009,NUTS,2006,DE424,3,35122
2009,NUTS,2006,DE425,3,27309
2009,NUTS,2006,DE426,3,95499
2009,NUTS,2006,DE427,3,99431
2009,NUTS,2006,DE428,3,57649
2009,NUTS,2006,DE429,3,48636
2009,NUTS,2006,DE42A,3,41518
2009,NUTS,2006,DE501,3,38478
2009,NUTS,2006,DE502,3,74307
2009,NUTS,2006,DE600,3,21371
2009,NUTS,2006,DE711,3,88278
2009,NUTS,2006,DE712,3,7257
2009,NUTS,2006,DE713,3,149
2009,NUTS,2006,DE714,3,32577
2009,NUTS,2006,DE715,3,3352
2009,NUTS,2006,DE716,3,6162
2009,NUTS,2006,DE717,3,34049
2009,NUTS,2006,DE718,3,36391
2009,NUTS,2006,DE719,3,60250
2009,NUTS,2006,DE71A,3,43268
2009,NUTS,2006,DE71B,3,84442
2009,NUTS,2006,DE71C,3,72788
2009,NUTS,2006,DE71D,3,7038
2009,NUTS,2006,DE71E,3,994
2009,NUTS,2006,DE721,3,75257
2009,NUTS,2006,DE722,3,64432
2009,NUTS,2006,DE723,3,99919
2009,NUTS,2006,DE724,3,53381
2009,NUTS,2006,DE725,3,77478
2009,NUTS,2006,DE731,3,4394
2009,NUTS,2006,DE732,3,13876
2009,NUTS,2006,DE733,3,73462
2009,NUTS,2006,DE734,3,72
2009,NUTS,2006,DE735,3,28724
2009,NUTS,2006,DE736,3,55428
2009,NUTS,2006,DE737,3,13692
2009,NUTS,2006,DE801,3,27596
2009,NUTS,2006,DE802,3,20207
2009,NUTS,2006,DE803,3,53898
2009,NUTS,2006,DE804,3,31087
2009,NUTS,2006,DE805,3,21279
2009,NUTS,2006,DE806,3,226
2009,NUTS,2006,DE807,3,13787
2009,NUTS,2006,DE808,3,59372
2009,NUTS,2006,DE809,3,31084
2009,NUTS,2006,DE80A,3,79447
2009,NUTS,2006,DE80B,3,44343
2009,NUTS,2006,DE80C,3,12714
2009,NUTS,2006,DE80D,3,5986
2009,NUTS,2006,DE80E,3,9051
2009,NUTS,2006,DE80F,3,67052
2009,NUTS,2006,DE80G,3,57366
2009,NUTS,2006,DE80H,3,96554
2009,NUTS,2006,DE80I,3,83919
2009,NUTS,2006,DE911,3,35387
2009,NUTS,2006,DE912,3,29803
2009,NUTS,2006,DE913,3,26420
2009,NUTS,2006,DE914,3,81994
2009,NUTS,2006,DE915,3,28548
2009,NUTS,2006,DE916,3,5181
2009,NUTS,2006,DE917,3,84891
2009,NUTS,2006,DE918,3,8245
2009,NUTS,2006,DE919,3,8439
2009,NUTS,2006,DE91A,3,67100
2009,NUTS,2006,DE91B,3,8886
2009,NUTS,2006,DE922,3,27007
2009,NUTS,2006,DE923,3,52221
2009,NUTS,2006,DE925,3,35721
2009,NUTS,2006,DE926,3,89678
2009,NUTS,2006,DE927,3,53994
2009,NUTS,2006,DE928,3,7593
2009,NUTS,2006,DE929,3,42266
2009,NUTS,2006,DE931,3,28309
2009,NUTS,2006,DE932,3,38922
2009,NUTS,2006,DE933,3,88169
2009,NUTS,2006,DE934,3,44311
2009,NUTS,2006,DE935,3,35993
2009,NUTS,2006,DE936,3,65193
2009,NUTS,2006,DE937,3,76288
2009,NUTS,2006,DE938,3,61067
2009,NUTS,2006,DE939,3,97589
2009,NUTS,2006,DE93A,3,57875
2009,NUTS,2006,DE93B,3,35405
2009,NUTS,2006,DE941,3,98407
2009,NUTS,2006,DE942,3,33478
2009,NUTS,2006,DE943,3,59161
2009,NUTS,2006,DE944,3,84661
2009,NUTS,2006,DE945,3,78523
2009,NUTS,2006,DE946,3,12554
2009,NUTS,2006,DE947,3,64644
2009,NUTS,2006,DE948,3,45422
2009,NUTS,2006,DE949,3,87354
2009,NUTS,2006,DE94A,3,40904
2009,NUTS,2006,DE94B,3,44943
2009,NUTS,2006,DE94C,3,97011
2009,NUTS,2006,DE94D,3,60327
2009,NUTS,2006,DE94E,3,43257
2009,NUTS,2006,DE94F,3,86019
2009,NUTS,2006,DE94G,3,22028
2009,NUTS,2006,DE94H,3,54591
2009,NUTS,2006,DEA11,3,73111
2009,NUTS,2006,DEA12,3,9526
2009,NUTS,2006,DEA13,3,87982
2009,NUTS,2006,DEA14,3,44653
2009,NUTS,2006,DEA15,3,70235
2009,NUTS,2006,DEA16,3,9755
2009,NUTS,2006,DEA17,3,43236
2009,NUTS,2006,DEA18,3,11574
2009,NUTS,2006,DEA19,3,51809
2009,NUTS,2006,DEA1A,3,61250
2009,NUTS,2006,DEA1B,3,28619
2009,NUTS,2006,DEA1C,3,41790
2009,NUTS,2006,DEA1D,3,20388
2009,NUTS,2006,DEA1E,3,3722
2009,NUTS,2006,DEA1F,3,25860
2009,NUTS,2006,DEA21,3,63947
2009,NUTS,2006,DEA22,3,95326
2009,NUTS,2006,DEA23,3,6787
2009,NUTS,2006,DEA24,3,75036
2009,NUTS,2006,DEA25,3,3991
2009,NUTS,2006,DEA26,3,62496
2009,NUTS,2006,DEA27,3,9901
2009,NUTS,2006,DEA28,3,49428
2009,NUTS,2006,DEA29,3,59629
2009,NUTS,2006,DEA2A,3,73390
2009,NUTS,2006,DEA2B,3,93110
2009,NUTS,2006,DEA2C,3,42236
2009,NUTS,2006,DEA31,3,73792
2009,NUTS,2006,DEA32,3,60327
2009,NUTS,2006,DEA33,3,33772
2009,NUTS,2006,DEA34,3,29484
2009,NUTS,2006,DEA35,3,56310
2009,NUTS,2006,DEA36,3,11340
2009,NUTS,2006,DEA37,3,91328
2009,NUTS,2006,DEA38,3,44726
2009,NUTS,2006,DEA41,3,83129
2009,NUTS,2006,DEA42,3,26080
2009,NUTS,2006,DEA43,3,62971
2009,NUTS,2006,DEA44,3,86987
2009,NUTS,2006,DEA45,3,13391
2009,NUTS,2006,DEA46,3,51879
2009,NUTS,2006,DEA47,3,72966
2009,NUTS,2006,DEA51,3,78279
2009,NUTS,2006,DEA52,3,52169
2009,NUTS,2006,DEA53,3,61679
2009,NUTS,2006,DEA54,3,78691
2009,NUTS,2006,DEA55,3,84207
2009,NUTS,2006,DEA56,3,91576
2009,NUTS,2006,DEA57,3,71871
2009,NUTS,2006,DEA58,3,91580
2009,NUTS,2006,DEA59,3,75500
2009,NUTS,2006,DEA5A,3,49285
2009,NUTS,2006,DEA5B,3,95747
2009,NUTS,2006,DEA5C,3,43736
2009,NUTS,2006,DEB11,3,59385
2009,NUTS,2006,DEB12,3,11575
2009,NUTS,2006,DEB13,3,50278
2009,NUTS,2006,DEB14,3,98427
2009,NUTS,2006,DEB15,3,98840
2009,NUTS,2006,DEB16,3,62951
2009,NUTS,2006,DEB17,3,15049
2009,NUTS,2006,DEB18,3,71573
2009,NUTS,2006,DEB19,3,19130
2009,NUTS,2006,DEB1A,3,29294
2009,NUTS,2006,DEB1B,3,92633
2009,NUTS,2006,DEB21,3,44949
2009,NUTS,2006,DEB22,3,87832
2009,NUTS,2006,DEB23,3,87966
2009,NUTS,2006,DEB24,3,83612
2009,NUTS,2006,DEB25,3,44933
2009,NUTS,2006,DEB31,3,6219
2009,NUTS,2006,DEB32,3,51812
2009,NUTS,2006,DEB33,3,78146
2009,NUTS,2006,DEB34,3,95714
2009,NUTS,2006,DEB35,3,32106
2009,NUTS,2006,DEB36,3,71608
2009,NUTS,2006,DEB37,3,69309
2009,NUTS,2006,DEB38,3,23416
2009,NUTS,2006,DEB39,3,84478
2009,NUTS,2006,DEB3A,3,54027
2009,NUTS,2006,DEB3B,3,29223
2009,NUTS,2006,DEB3C,3,36145
2009,NUTS,2006,DEB3D,3,77772
2009,NUTS,2006,DEB3E,3,55194
2009,NUTS,2006,DEB3F,3,18235
2009,NUTS,2006,DEB3G,3,5328
2009,NUTS,2006,DEB3H,3,90441
2009,NUTS,2006,DEB3I,3,14820
2009,NUTS,2006,DEB3J,3,16572
2009,NUTS,2006,DEB3K,3,28953
2009,NUTS,2006,DEC01,3,38668
2009,NUTS,2006,DEC02,3,66823
2009,NUTS,2006,DEC03,3,77682
2009,NUTS,2006,DEC04,3,85559
2009,NUTS,2006,DEC05,3,49224
2009,NUTS,2006,DEC06,3,35651
2009,NUTS,2006,DED11,3,50635
2009,NUTS,2006,DED12,3,74014
2009,NUTS,2006,DED13,3,57809
2009,NUTS,2006,DED14,3,87442
2009,NUTS,2006,DED15,3,20709
2009,NUTS,2006,DED16,3,99644
2009,NUTS,2006,DED17,3,89581
2009,NUTS,2006,DED18,3,68987
2009,NUTS,2006,DED19,3,66521
2009,NUTS,2006,DED1A,3,34814
2009,NUTS,2006,DED1B,3,3993
2009,NUTS,2006,DED1C,3,53166
2009,NUTS,2006,DED21,3,69279
2009,NUTS,2006,DED22,3,92176
2009,NUTS,2006,DED23,3,34443
2009,NUTS,2006,DED24,3,59273
2009,NUTS,2006,DED25,3,13159
2009,NUTS,2006,DED26,3,95579
2009,NUTS,2006,DED27,3,15966
2009,NUTS,2006,DED28,3,28270
2009,NUTS,2006,DED29,3,53090
2009,NUTS,2006,DED2A,3,40141
2009,NUTS,2006,DED2B,3,64990
2009,NUTS,2006,DED31,3,87096
2009,NUTS,2006,DED32,3,18638
2009,NUTS,2006,DED33,3,32751
2009,NUTS,2006,DED34,3,38270
2009,NUTS,2006,DED35,3,86020
2009,NUTS,2006,DED36,3,50610
2009,NUTS,2006,DEE01,3,95017
2009,NUTS,2006,DEE02,3,88967
2009,NUTS,2006,DEE03,3,76000
2009,NUTS,2006,DEE04,3,50738
2009,NUTS,2006,DEE05,3,6399
2009,NUTS,2006,DEE06,3,8619
2009,NUTS,2006,DEE07,3,10692
2009,NUTS,2006,DEE08,3,21674
2009,NUTS,2006,DEE09,3,58731
2009,NUTS,2006,DEE0A,3,96419
2009,NUTS,2006,DEE0B,3,79450
2009,NUTS,2006,DEE0C,3,80562
2009,NUTS,2006,DEE0D,3,2027
2009,NUTS,2006,DEE0E,3,9181
2009,NUTS,2006,DEF01,3,27177
2009,NUTS,2006,DEF02,3,70672
2009,NUTS,2006,DEF03,3,19694
2009,NUTS,2006,DEF04,3,14381
2009,NUTS,2006,DEF05,3,77507
2009,NUTS,2006,DEF06,3,54738
2009,NUTS,2006,DEF07,3,43829
2009,NUTS,2006,DEF08,3,28849
2009,NUTS,2006,DEF09,3,56255
2009,NUTS,2006,DEF0A,3,71110
2009,NUTS,2006,DEF0B,3,71685
2009,NUTS,2006,DEF0C,3,73750
2009,NUTS,2006,DEF0D,3,55538
2009,NUTS,2006,DEF0E,3,29693
2009,NUTS,2006,DEF0F,3,11234
2009,NUTS,2006,DEG01,3,63341
2009,NUTS,2006,DEG02,3,15474
2009,NUTS,2006,DEG03,3,83077
2009,NUTS,2006,DEG04,3,1245
2009,NUTS,2006,DEG05,3,82293
2009,NUTS,2006,DEG06,3,25556
2009,NUTS,2006,DEG07,3,34401
2009,NUTS,2006,DEG09,3,28845
2009,NUTS,2006,DEG0A,3,13846
2009,NUTS,2006,DEG0B,3,25933
2009,NUTS,2006,DEG0C,3,1583
2009,NUTS,2006,DEG0D,3,59500
2009,NUTS,2006,DEG0E,3,26532
2009,NUTS,2006,DEG0F,3,14089
2009,NUTS,2006,DEG0G,3,40596
2009,NUTS,2006,DEG0H,3,25779
2009,NUTS,2006,DEG0I,3,95868
2009,NUTS,2006,DEG0J,3,92261
2009,NUTS,2006,DEG0K,3,82758
2009,NUTS,2006,DEG0L,3,7917
2009,NUTS,2006,DEG0M,3,47653
2009,NUTS,2006,DEG0N,3,20458
2009,NUTS,2006,DEG0P,3,19041
2009,NUTS,2006,DK011,3,6120
2009,NUTS,2006,DK012,3,8151
2009,NUTS,2006,DK013,3,36884
2009,NUTS,2006,DK014,3,78666
2009,NUTS,2006,DK021,3,67653
2009,NUTS,2006,DK022,3,27172
2009,NUTS,2006,DK031,3,96275
2009,NUTS,2006,DK032,3,25485
2009,NUTS,2006,DK041,3,10773
2009,NUTS,2006,DK042,3,25276
2009,NUTS,2006,DK050,3,68403
2009,NUTS,2006,EE001,3,61836
2009,NUTS,2006,EE004,3,35544
2009,NUTS,2006,EE006,3,3864
2009,NUTS,2006,EE007,3,79605
2009,NUTS,2006,EE008,3,13270
2009,NUTS,2006,ES111,3,40220
2009,NUTS,2006,ES112,3,73920
2009,NUTS,2006,ES113,3,94942
2009,NUTS,2006,ES114,3,58859
2009,NUTS,2006,ES120,3,92288
2009,NUTS,2006,ES130,3,98317
2009,NUTS,2006,ES211,3,24459
2009,NUTS,2006,ES212,3,69675
2009,NUTS,2006,ES213,3,70681
2009,NUTS,2006,ES220,3,79695
2009,NUTS,2006,ES230,3,86117
2009,NUTS,2006,ES241,3,96035
2009,NUTS,2006,ES242,3,17700
2009,NUTS,2006,ES243,3,22612
2009,NUTS,2006,ES300,3,6175
2009,NUTS,2006,ES411,3,8829
2009,NUTS,2006,ES412,3,52611
2009,NUTS,2006,ES413,3,36151
2009,NUTS,2006,ES414,3,9971
2009,NUTS,2006,ES415,3,47794
2009,NUTS,2006,ES416,3,5310
2009,NUTS,2006,ES417,3,84820
2009,NUTS,2006,ES418,3,58394
2009,NUTS,2006,ES419,3,24487
2009,NUTS,2006,ES421,3,87129
2009,NUTS,2006,ES422,3,61434
2009,NUTS,2006,ES423,3,37854
2009,NUTS,2006,ES424,3,52229
2009,NUTS,2006,ES425,3,18058
2009,NUTS,2006,ES431,3,35673
2009,NUTS,2006,ES432,3,99629
2009,NUTS,2006,ES511,3,5206
2009,NUTS,2006,ES512,3,4923
2009,NUTS,2006,ES513,3,85718
2009,NUTS,2006,ES514,3,69983
2009,NUTS,2006,ES521,3,15366
2009,NUTS,2006,ES522,3,8395
2009,NUTS,2006,ES523,3,751
2009,NUTS,2006,ES531,3,60526
2009,NUTS,2006,ES532,3,22144
2009,NUTS,2006,ES533,3,56672
2009,NUTS,2006,ES611,3,40018
2009,NUTS,2006,ES612,3,38823
2009,NUTS,2006,ES613,3,48880
2009,NUTS,2006,ES614,3,19015
2009,NUTS,2006,ES615,3,59100
2009,NUTS,2006,ES616,3,11309
2009,NUTS,2006,ES617,3,71900
2009,NUTS,2006,ES618,3,96116
2009,NUTS,2006,ES620,3,44215
2009,NUTS,2006,ES630,3,91442
2009,NUTS,2006,ES640,3,63415
2009,NUTS,2006,ES703,3,37545
2009,NUTS,2006,ES704,3,86391
2009,NUTS,2006,ES705,3,19984
2009,NUTS,2006,ES706,3,76020
2009,NUTS,2006,ES707,3,35785
2009,NUTS,2006,ES708,3,66964
2009,NUTS,2006,ES709,3,75287
2009,NUTS,2006,FI131,3,29282
2009,NUTS,2006,FI132,3,14789
2009,NUTS,2006,FI133,3,85019
2009,NUTS,2006,FI134,3,61415
2009,NUTS,2006,FI181,3,44764
2009,NUTS,2006,FI182,3,36087
2009,NUTS,2006,FI183,3,44154
2009,NUTS,2006,FI184,3,11584
2009,NUTS,2006,FI185,3,17426
2009,NUTS,2006,FI186,3,60545
2009,NUTS,2006,FI187,3,23909
2009,NUTS,2006,FI193,3,42199
2009,NUTS,2006,FI194,3,5301
2009,NUTS,2006,FI195,3,47074
2009,NUTS,2006,FI196,3,32469
2009,NUTS,2006,FI197,3,20538
2009,NUTS,2006,FI1A1,3,20310
2009,NUTS,2006,FI1A2,3,14252
2009,NUTS,2006,FI1A3,3,18809
2009,NUTS,2006,FI200,3,31359
2009,NUTS,2006,FR101,3,66801
2009,NUTS,2006,FR102,3,33393
2009,NUTS,2006,FR103,3,37821
2009,NUTS,2006,FR104,3,16359
2009,NUTS,2006,FR105,3,88635
2009,NUTS,2006,FR106,3,66654
2009,NUTS,2006,FR107,3,44915
2009,NUTS,2006,FR108,3,86606
2009,NUTS,2006,FR211,3,82179
2009,NUTS,2006,FR212,3,89338
2009,NUTS,2006,FR213,3,70718
2009,NUTS,2006,FR214,3,12252
2009,NUTS,2006,FR221,3,61110
2009,NUTS,2006,FR222,3,98956
2009,NUTS,2006,FR223,3,38730
2009,NUTS,2006,FR231,3,77695
2009,NUTS,2006,FR232,3,61083
2009,NUTS,2006,FR241,3,54300
2009,NUTS,2006,FR242,3,16651
2009,NUTS,2006,FR243,3,81029
2009,NUTS,2006,FR244,3,35866
2009,NUTS,2006,FR245,3,61916
2009,NUTS,2006,FR246,3,30160
2009,NUTS,2006,FR251,3,15748
2009,NUTS,2006,FR252,3,97737
2009,NUTS,2006,FR253,3,17743
2009,NUTS,2006,FR261,3,38725
2009,NUTS,2006,FR262,3,70709
2009,NUTS,2006,FR263,3,37723
2009,NUTS,2006,FR264,3,31210
2009,NUTS,2006,FR301,3,58374
2009,NUTS,2006,FR302,3,39913
2009,NUTS,2006,FR411,3,21895
2009,NUTS,2006,FR412,3,64099
2009,NUTS,2006,FR413,3,97649
2009,NUTS,2006,FR414,3,40722
2009,NUTS,2006,FR421,3,21780
2009,NUTS,2006,FR422,3,92261
2009,NUTS,2006,FR431,3,88134
2009,NUTS,2006,FR432,3,10759
2009,NUTS,2006,FR433,3,18702
2009,NUTS,2006,FR434,3,95649
2009,NUTS,2006,FR511,3,19262
2009,NUTS,2006,FR512,3,67069
2009,NUTS,2006,FR513,3,11884
2009,NUTS,2006,FR514,3,359
2009,NUTS,2006,FR515,3,96527
2009,NUTS,2006,FR521,3,73770
2009,NUTS,2006,FR522,3,17101
2009,NUTS,2006,FR523,3,51880
2009,NUTS,2006,FR524,3,31226
2009,NUTS,2006,FR531,3,25735
2009,NUTS,2006,FR532,3,79376
2009,NUTS,2006,FR533,3,25158
2009,NUTS,2006,FR534,3,45273
2009,NUTS,2006,FR611,3,28750
2009,NUTS,2006,FR612,3,30033
2009,NUTS,2006,FR613,3,8093
2009,NUTS,2006,FR614,3,45025
2009,NUTS,2006,FR615,3,30069
2009,NUTS,2006,FR621,3,76995
2009,NUTS,2006,FR622,3,96067
2009,NUTS,2006,FR623,3,53722
2009,NUTS,2006,FR624,3,79524
2009,NUTS,2006,FR625,3,76398
2009,NUTS,2006,FR626,3,74049
2009,NUTS,2006,FR627,3,12612
2009,NUTS,2006,FR628,3,98447
2009,NUTS,2006,FR631,3,10232
2009,NUTS,2006,FR632,3,85287
2009,NUTS,2006,FR633,3,56494
2009,NUTS,2006,FR711,3,88275
2009,NUTS,2006,FR712,3,7771
2009,NUTS,2006,FR713,3,13656
2009,NUTS,2006,FR714,3,2691
2009,NUTS,2006,FR715,3,78868
2009,NUTS,2006,FR716,3,26001
2009,NUTS,2006,FR717,3,86464
2009,NUTS,2006,FR718,3,91267
2009,NUTS,2006,FR721,3,32969
2009,NUTS,2006,FR722,3,7369
2009,NUTS,2006,FR723,3,27376
2009,NUTS,2006,FR724,3,25816
2009,NUTS,2006,FR811,3,67461
2009,NUTS,2006,FR812,3,42633
2009,NUTS,2006,FR813,3,98807
2009,NUTS,2006,FR814,3,67226
2009,NUTS,2006,FR815,3,54200
2009,NUTS,2006,FR821,3,62313
2009,NUTS,2006,FR822,3,92645
2009,NUTS,2006,FR823,3,82419
2009,NUTS,2006,FR824,3,13234
2009,NUTS,2006,FR825,3,82156
2009,NUTS,2006,FR826,3,38937
2009,NUTS,2006,FR831,3,64374
2009,NUTS,2006,FR832,3,36973
2009,NUTS,2006,FR910,3,95729
2009,NUTS,2006,FR920,3,57626
2009,NUTS,2006,FR930,3,42420
2009,NUTS,2006,FR940,3,74128
2009,NUTS,2006,GR111,3,70742
2009,NUTS,2006,GR112,3,54449
2009,NUTS,2006,GR113,3,23633
2009,NUTS,2006,GR114,3,19308
2009,NUTS,2006,GR115,3,93542
2009,NUTS,2006,GR121,3,94762
2009,NUTS,2006,GR122,3,61479
2009,NUTS,2006,GR123,3,65659
2009,NUTS,2006,GR124,3,91379
2009,NUTS,2006,GR125,3,78647
2009,NUTS,2006,GR126,3,76430
2009,NUTS,2006,GR127,3,83525
2009,NUTS,2006,GR131,3,3956
2009,NUTS,2006,GR132,3,1056
2009,NUTS,2006,GR133,3,96917
2009,NUTS,2006,GR134,3,43716
2009,NUTS,2006,GR141,3,49504
2009,NUTS,2006,GR142,3,70352
2009,NUTS,2006,GR143,3,40602
2009,NUTS,2006,GR144,3,41106
2009,NUTS,2006,GR211,3,17259
2009,NUTS,2006,GR212,3,88250
2009,NUTS,2006,GR213,3,97398
2009,NUTS,2006,GR214,3,29665
2009,NUTS,2006,GR221,3,89495
2009,NUTS,2006,GR222,3,38518
2009,NUTS,2006,GR223,3,41185
2009,NUTS,2006,GR224,3,28974
2009,NUTS,2006,GR231,3,70100
2009,NUTS,2006,GR232,3,83537
2009,NUTS,2006,GR233,3,50778
2009,NUTS,2006,GR241,3,24243
2009,NUTS,2006,GR242,3,89509
2009,NUTS,2006,GR243,3,55937
2009,NUTS,2006,GR244,3,58887
2009,NUTS,2006,GR245,3,11356
2009,NUTS,2006,GR251,3,44463
2009,NUTS,2006,GR252,3,58877
