year,region_type,region_year_spec,region_id,region_level,vufit
2011,NUTS,2010,CH013,3,608
2011,NUTS,2010,CH021,3,478
2011,NUTS,2010,CH022,3,255
2011,NUTS,2010,CH023,3,233
2011,NUTS,2010,CH024,3,846
2011,NUTS,2010,CH025,3,79
2011,NUTS,2010,CH031,3,224
2011,NUTS,2010,CH032,3,912
2011,NUTS,2010,CH033,3,487
2011,NUTS,2010,CH040,3,914
2011,NUTS,2010,CH051,3,741
2011,NUTS,2010,CH052,3,888
2011,NUTS,2010,CH053,3,294
2011,NUTS,2010,CH054,3,894
2011,NUTS,2010,CH055,3,314
2011,NUTS,2010,CH056,3,521
2011,NUTS,2010,CH057,3,428
2011,NUTS,2010,CH061,3,39
2011,NUTS,2010,CH062,3,325
2011,NUTS,2010,CH063,3,517
2011,NUTS,2010,CH064,3,144
2011,NUTS,2010,CH065,3,954
2011,NUTS,2010,CH066,3,131
2011,NUTS,2010,CH070,3,719
2011,NUTS,2010,CY000,3,463
2011,NUTS,2010,CZ010,3,636
2011,NUTS,2010,CZ020,3,178
2011,NUTS,2010,CZ031,3,332
2011,NUTS,2010,CZ032,3,904
2011,NUTS,2010,CZ041,3,190
2011,NUTS,2010,CZ042,3,797
2011,NUTS,2010,CZ051,3,575
2011,NUTS,2010,CZ052,3,609
2011,NUTS,2010,CZ053,3,316
2011,NUTS,2010,CZ063,3,348
2011,NUTS,2010,CZ064,3,542
2011,NUTS,2010,CZ071,3,541
2011,NUTS,2010,CZ072,3,363
2011,NUTS,2010,CZ080,3,471
2011,NUTS,2010,DE111,3,668
2011,NUTS,2010,DE112,3,138
2011,NUTS,2010,DE113,3,14
2011,NUTS,2010,DE114,3,411
2011,NUTS,2010,DE115,3,251
2011,NUTS,2010,DE116,3,753
2011,NUTS,2010,DE117,3,826
2011,NUTS,2010,DE118,3,887
2011,NUTS,2010,DE119,3,613
2011,NUTS,2010,DE11A,3,404
2011,NUTS,2010,DE11B,3,357
2011,NUTS,2010,DE11C,3,88
2011,NUTS,2010,DE11D,3,915
2011,NUTS,2010,DE121,3,280
2011,NUTS,2010,DE122,3,861
2011,NUTS,2010,DE123,3,452
2011,NUTS,2010,DE124,3,436
2011,NUTS,2010,DE125,3,312
2011,NUTS,2010,DE126,3,239
2011,NUTS,2010,DE127,3,315
2011,NUTS,2010,DE128,3,738
2011,NUTS,2010,DE129,3,613
2011,NUTS,2010,DE12A,3,475
2011,NUTS,2010,DE12B,3,595
2011,NUTS,2010,DE12C,3,308
2011,NUTS,2010,DE131,3,496
2011,NUTS,2010,DE132,3,126
2011,NUTS,2010,DE133,3,629
2011,NUTS,2010,DE134,3,593
2011,NUTS,2010,DE135,3,245
2011,NUTS,2010,DE136,3,915
2011,NUTS,2010,DE137,3,334
2011,NUTS,2010,DE138,3,943
2011,NUTS,2010,DE139,3,410
2011,NUTS,2010,DE13A,3,898
2011,NUTS,2010,DE141,3,126
2011,NUTS,2010,DE142,3,797
2011,NUTS,2010,DE143,3,713
2011,NUTS,2010,DE144,3,607
2011,NUTS,2010,DE145,3,675
2011,NUTS,2010,DE146,3,720
2011,NUTS,2010,DE147,3,981
2011,NUTS,2010,DE148,3,17
2011,NUTS,2010,DE149,3,553
2011,NUTS,2010,DE211,3,663
2011,NUTS,2010,DE212,3,713
2011,NUTS,2010,DE213,3,796
2011,NUTS,2010,DE214,3,987
2011,NUTS,2010,DE215,3,637
2011,NUTS,2010,DE216,3,833
2011,NUTS,2010,DE217,3,358
2011,NUTS,2010,DE218,3,790
2011,NUTS,2010,DE219,3,84
2011,NUTS,2010,DE21A,3,636
2011,NUTS,2010,DE21B,3,10
2011,NUTS,2010,DE21C,3,810
2011,NUTS,2010,DE21D,3,397
2011,NUTS,2010,DE21E,3,288
2011,NUTS,2010,DE21F,3,380
2011,NUTS,2010,DE21G,3,233
2011,NUTS,2010,DE21H,3,976
2011,NUTS,2010,DE21I,3,166
2011,NUTS,2010,DE21J,3,729
2011,NUTS,2010,DE21K,3,261
2011,NUTS,2010,DE21L,3,717
2011,NUTS,2010,DE21M,3,26
2011,NUTS,2010,DE21N,3,228
2011,NUTS,2010,DE221,3,15
2011,NUTS,2010,DE222,3,822
2011,NUTS,2010,DE223,3,687
2011,NUTS,2010,DE224,3,160
2011,NUTS,2010,DE225,3,892
2011,NUTS,2010,DE226,3,290
2011,NUTS,2010,DE227,3,260
2011,NUTS,2010,DE228,3,677
2011,NUTS,2010,DE229,3,387
2011,NUTS,2010,DE22A,3,755
2011,NUTS,2010,DE22B,3,856
2011,NUTS,2010,DE22C,3,78
2011,NUTS,2010,DE231,3,722
2011,NUTS,2010,DE232,3,53
2011,NUTS,2010,DE233,3,372
2011,NUTS,2010,DE234,3,126
2011,NUTS,2010,DE235,3,625
2011,NUTS,2010,DE236,3,122
2011,NUTS,2010,DE237,3,34
2011,NUTS,2010,DE238,3,637
2011,NUTS,2010,DE239,3,693
2011,NUTS,2010,DE23A,3,644
2011,NUTS,2010,DE241,3,880
2011,NUTS,2010,DE242,3,756
2011,NUTS,2010,DE243,3,358
2011,NUTS,2010,DE244,3,722
2011,NUTS,2010,DE245,3,555
2011,NUTS,2010,DE246,3,865
2011,NUTS,2010,DE247,3,753
2011,NUTS,2010,DE248,3,438
2011,NUTS,2010,DE249,3,299
2011,NUTS,2010,DE24A,3,539
2011,NUTS,2010,DE24B,3,639
2011,NUTS,2010,DE24C,3,52
2011,NUTS,2010,DE24D,3,22
2011,NUTS,2010,DE251,3,387
2011,NUTS,2010,DE252,3,387
2011,NUTS,2010,DE253,3,45
2011,NUTS,2010,DE254,3,385
2011,NUTS,2010,DE255,3,854
2011,NUTS,2010,DE256,3,628
2011,NUTS,2010,DE257,3,606
2011,NUTS,2010,DE258,3,221
2011,NUTS,2010,DE259,3,385
2011,NUTS,2010,DE25A,3,639
2011,NUTS,2010,DE25B,3,768
2011,NUTS,2010,DE25C,3,956
2011,NUTS,2010,DE261,3,109
2011,NUTS,2010,DE262,3,648
2011,NUTS,2010,DE263,3,67
2011,NUTS,2010,DE264,3,396
2011,NUTS,2010,DE265,3,162
2011,NUTS,2010,DE266,3,808
2011,NUTS,2010,DE267,3,483
2011,NUTS,2010,DE268,3,130
2011,NUTS,2010,DE269,3,88
2011,NUTS,2010,DE26A,3,841
2011,NUTS,2010,DE26B,3,443
2011,NUTS,2010,DE26C,3,159
2011,NUTS,2010,DE271,3,518
2011,NUTS,2010,DE272,3,312
2011,NUTS,2010,DE273,3,89
2011,NUTS,2010,DE274,3,995
2011,NUTS,2010,DE275,3,398
2011,NUTS,2010,DE276,3,124
2011,NUTS,2010,DE277,3,745
2011,NUTS,2010,DE278,3,426
2011,NUTS,2010,DE279,3,192
2011,NUTS,2010,DE27A,3,955
2011,NUTS,2010,DE27B,3,445
2011,NUTS,2010,DE27C,3,150
2011,NUTS,2010,DE27D,3,989
2011,NUTS,2010,DE27E,3,195
2011,NUTS,2010,DE300,3,490
2011,NUTS,2010,DE401,3,800
2011,NUTS,2010,DE402,3,150
2011,NUTS,2010,DE403,3,361
2011,NUTS,2010,DE404,3,138
2011,NUTS,2010,DE405,3,697
2011,NUTS,2010,DE406,3,520
2011,NUTS,2010,DE407,3,726
2011,NUTS,2010,DE408,3,267
2011,NUTS,2010,DE409,3,523
2011,NUTS,2010,DE40A,3,264
2011,NUTS,2010,DE40B,3,211
2011,NUTS,2010,DE40C,3,912
2011,NUTS,2010,DE40D,3,432
2011,NUTS,2010,DE40E,3,721
2011,NUTS,2010,DE40F,3,925
2011,NUTS,2010,DE40G,3,606
2011,NUTS,2010,DE40H,3,520
2011,NUTS,2010,DE40I,3,599
2011,NUTS,2010,DE501,3,404
2011,NUTS,2010,DE502,3,172
2011,NUTS,2010,DE600,3,457
2011,NUTS,2010,DE711,3,373
2011,NUTS,2010,DE712,3,804
2011,NUTS,2010,DE713,3,589
2011,NUTS,2010,DE714,3,478
2011,NUTS,2010,DE715,3,821
2011,NUTS,2010,DE716,3,941
2011,NUTS,2010,DE717,3,392
2011,NUTS,2010,DE718,3,305
2011,NUTS,2010,DE719,3,482
2011,NUTS,2010,DE71A,3,990
2011,NUTS,2010,DE71B,3,696
2011,NUTS,2010,DE71C,3,590
2011,NUTS,2010,DE71D,3,765
2011,NUTS,2010,DE71E,3,682
2011,NUTS,2010,DE721,3,91
2011,NUTS,2010,DE722,3,403
2011,NUTS,2010,DE723,3,874
2011,NUTS,2010,DE724,3,702
2011,NUTS,2010,DE725,3,36
2011,NUTS,2010,DE731,3,693
2011,NUTS,2010,DE732,3,536
2011,NUTS,2010,DE733,3,83
2011,NUTS,2010,DE734,3,565
2011,NUTS,2010,DE735,3,267
2011,NUTS,2010,DE736,3,399
2011,NUTS,2010,DE737,3,318
2011,NUTS,2010,DE801,3,587
2011,NUTS,2010,DE802,3,133
2011,NUTS,2010,DE803,3,185
2011,NUTS,2010,DE804,3,891
2011,NUTS,2010,DE805,3,698
2011,NUTS,2010,DE806,3,95
2011,NUTS,2010,DE807,3,242
2011,NUTS,2010,DE808,3,934
2011,NUTS,2010,DE809,3,106
2011,NUTS,2010,DE80A,3,48
2011,NUTS,2010,DE80B,3,697
2011,NUTS,2010,DE80C,3,754
2011,NUTS,2010,DE80D,3,330
2011,NUTS,2010,DE80E,3,124
2011,NUTS,2010,DE80F,3,691
2011,NUTS,2010,DE80G,3,880
2011,NUTS,2010,DE80H,3,500
2011,NUTS,2010,DE80I,3,606
2011,NUTS,2010,DE911,3,732
2011,NUTS,2010,DE912,3,835
2011,NUTS,2010,DE913,3,688
2011,NUTS,2010,DE914,3,263
2011,NUTS,2010,DE915,3,404
2011,NUTS,2010,DE916,3,896
2011,NUTS,2010,DE917,3,743
2011,NUTS,2010,DE918,3,421
2011,NUTS,2010,DE919,3,530
2011,NUTS,2010,DE91A,3,414
2011,NUTS,2010,DE91B,3,703
2011,NUTS,2010,DE922,3,464
2011,NUTS,2010,DE923,3,767
2011,NUTS,2010,DE925,3,781
2011,NUTS,2010,DE926,3,877
2011,NUTS,2010,DE927,3,220
2011,NUTS,2010,DE928,3,822
2011,NUTS,2010,DE929,3,796
2011,NUTS,2010,DE931,3,864
2011,NUTS,2010,DE932,3,589
2011,NUTS,2010,DE933,3,851
2011,NUTS,2010,DE934,3,133
2011,NUTS,2010,DE935,3,869
2011,NUTS,2010,DE936,3,501
2011,NUTS,2010,DE937,3,408
2011,NUTS,2010,DE938,3,422
2011,NUTS,2010,DE939,3,312
2011,NUTS,2010,DE93A,3,251
2011,NUTS,2010,DE93B,3,812
2011,NUTS,2010,DE941,3,101
2011,NUTS,2010,DE942,3,521
2011,NUTS,2010,DE943,3,218
2011,NUTS,2010,DE944,3,67
2011,NUTS,2010,DE945,3,189
2011,NUTS,2010,DE946,3,954
2011,NUTS,2010,DE947,3,205
2011,NUTS,2010,DE948,3,775
2011,NUTS,2010,DE949,3,618
2011,NUTS,2010,DE94A,3,77
2011,NUTS,2010,DE94B,3,720
2011,NUTS,2010,DE94C,3,883
2011,NUTS,2010,DE94D,3,622
2011,NUTS,2010,DE94E,3,94
2011,NUTS,2010,DE94F,3,74
2011,NUTS,2010,DE94G,3,896
2011,NUTS,2010,DE94H,3,182
2011,NUTS,2010,DEA11,3,646
2011,NUTS,2010,DEA12,3,118
2011,NUTS,2010,DEA13,3,274
2011,NUTS,2010,DEA14,3,751
2011,NUTS,2010,DEA15,3,823
2011,NUTS,2010,DEA16,3,521
2011,NUTS,2010,DEA17,3,609
2011,NUTS,2010,DEA18,3,311
2011,NUTS,2010,DEA19,3,997
2011,NUTS,2010,DEA1A,3,900
2011,NUTS,2010,DEA1B,3,681
2011,NUTS,2010,DEA1C,3,708
2011,NUTS,2010,DEA1D,3,343
2011,NUTS,2010,DEA1E,3,711
2011,NUTS,2010,DEA1F,3,530
2011,NUTS,2010,DEA22,3,339
2011,NUTS,2010,DEA23,3,807
2011,NUTS,2010,DEA24,3,78
2011,NUTS,2010,DEA26,3,578
2011,NUTS,2010,DEA27,3,320
2011,NUTS,2010,DEA28,3,193
2011,NUTS,2010,DEA29,3,685
2011,NUTS,2010,DEA2A,3,267
2011,NUTS,2010,DEA2B,3,829
2011,NUTS,2010,DEA2C,3,226
2011,NUTS,2010,DEA2D,3,974
2011,NUTS,2010,DEA31,3,739
2011,NUTS,2010,DEA32,3,647
2011,NUTS,2010,DEA33,3,972
2011,NUTS,2010,DEA34,3,557
2011,NUTS,2010,DEA35,3,585
2011,NUTS,2010,DEA36,3,755
2011,NUTS,2010,DEA37,3,40
2011,NUTS,2010,DEA38,3,161
2011,NUTS,2010,DEA41,3,10
2011,NUTS,2010,DEA42,3,376
2011,NUTS,2010,DEA43,3,259
2011,NUTS,2010,DEA44,3,470
2011,NUTS,2010,DEA45,3,431
2011,NUTS,2010,DEA46,3,199
2011,NUTS,2010,DEA47,3,566
2011,NUTS,2010,DEA51,3,723
2011,NUTS,2010,DEA52,3,460
2011,NUTS,2010,DEA53,3,201
2011,NUTS,2010,DEA54,3,521
2011,NUTS,2010,DEA55,3,374
2011,NUTS,2010,DEA56,3,92
2011,NUTS,2010,DEA57,3,367
2011,NUTS,2010,DEA58,3,716
2011,NUTS,2010,DEA59,3,27
2011,NUTS,2010,DEA5A,3,766
2011,NUTS,2010,DEA5B,3,392
2011,NUTS,2010,DEA5C,3,221
2011,NUTS,2010,DEB11,3,322
2011,NUTS,2010,DEB12,3,339
2011,NUTS,2010,DEB13,3,172
2011,NUTS,2010,DEB14,3,536
2011,NUTS,2010,DEB15,3,664
2011,NUTS,2010,DEB16,3,660
2011,NUTS,2010,DEB17,3,68
2011,NUTS,2010,DEB18,3,790
2011,NUTS,2010,DEB19,3,481
2011,NUTS,2010,DEB1A,3,894
2011,NUTS,2010,DEB1B,3,545
2011,NUTS,2010,DEB21,3,690
2011,NUTS,2010,DEB22,3,573
2011,NUTS,2010,DEB23,3,507
2011,NUTS,2010,DEB24,3,610
2011,NUTS,2010,DEB25,3,123
2011,NUTS,2010,DEB31,3,81
2011,NUTS,2010,DEB32,3,440
2011,NUTS,2010,DEB33,3,930
2011,NUTS,2010,DEB34,3,312
2011,NUTS,2010,DEB35,3,446
2011,NUTS,2010,DEB36,3,591
2011,NUTS,2010,DEB37,3,497
2011,NUTS,2010,DEB38,3,849
2011,NUTS,2010,DEB39,3,848
2011,NUTS,2010,DEB3A,3,158
2011,NUTS,2010,DEB3B,3,92
2011,NUTS,2010,DEB3C,3,418
2011,NUTS,2010,DEB3D,3,221
2011,NUTS,2010,DEB3E,3,44
2011,NUTS,2010,DEB3F,3,812
2011,NUTS,2010,DEB3G,3,54
2011,NUTS,2010,DEB3H,3,718
2011,NUTS,2010,DEB3I,3,198
2011,NUTS,2010,DEB3J,3,797
2011,NUTS,2010,DEB3K,3,707
2011,NUTS,2010,DEC01,3,937
2011,NUTS,2010,DEC02,3,614
2011,NUTS,2010,DEC03,3,356
2011,NUTS,2010,DEC04,3,353
2011,NUTS,2010,DEC05,3,474
2011,NUTS,2010,DEC06,3,474
2011,NUTS,2010,DED21,3,581
2011,NUTS,2010,DED2C,3,966
2011,NUTS,2010,DED2D,3,990
2011,NUTS,2010,DED2E,3,564
2011,NUTS,2010,DED2F,3,434
2011,NUTS,2010,DED41,3,288
2011,NUTS,2010,DED42,3,620
2011,NUTS,2010,DED43,3,606
2011,NUTS,2010,DED44,3,110
2011,NUTS,2010,DED45,3,194
2011,NUTS,2010,DED51,3,569
2011,NUTS,2010,DED52,3,124
2011,NUTS,2010,DED53,3,457
2011,NUTS,2010,DEE01,3,372
2011,NUTS,2010,DEE02,3,525
2011,NUTS,2010,DEE03,3,110
2011,NUTS,2010,DEE04,3,313
2011,NUTS,2010,DEE05,3,963
2011,NUTS,2010,DEE06,3,759
2011,NUTS,2010,DEE07,3,611
2011,NUTS,2010,DEE08,3,904
2011,NUTS,2010,DEE09,3,513
2011,NUTS,2010,DEE0A,3,165
2011,NUTS,2010,DEE0B,3,372
2011,NUTS,2010,DEE0C,3,263
2011,NUTS,2010,DEE0D,3,401
2011,NUTS,2010,DEE0E,3,753
2011,NUTS,2010,DEF01,3,22
2011,NUTS,2010,DEF02,3,580
2011,NUTS,2010,DEF03,3,244
2011,NUTS,2010,DEF04,3,337
2011,NUTS,2010,DEF05,3,512
2011,NUTS,2010,DEF06,3,11
2011,NUTS,2010,DEF07,3,907
2011,NUTS,2010,DEF08,3,486
2011,NUTS,2010,DEF09,3,317
2011,NUTS,2010,DEF0A,3,739
2011,NUTS,2010,DEF0B,3,119
2011,NUTS,2010,DEF0C,3,18
2011,NUTS,2010,DEF0D,3,902
2011,NUTS,2010,DEF0E,3,872
2011,NUTS,2010,DEF0F,3,847
2011,NUTS,2010,DEG01,3,257
2011,NUTS,2010,DEG02,3,478
2011,NUTS,2010,DEG03,3,51
2011,NUTS,2010,DEG04,3,15
2011,NUTS,2010,DEG05,3,746
2011,NUTS,2010,DEG06,3,420
2011,NUTS,2010,DEG07,3,266
2011,NUTS,2010,DEG09,3,397
2011,NUTS,2010,DEG0A,3,249
2011,NUTS,2010,DEG0B,3,513
2011,NUTS,2010,DEG0C,3,381
2011,NUTS,2010,DEG0D,3,119
2011,NUTS,2010,DEG0E,3,944
2011,NUTS,2010,DEG0F,3,647
2011,NUTS,2010,DEG0G,3,996
2011,NUTS,2010,DEG0H,3,468
2011,NUTS,2010,DEG0I,3,230
2011,NUTS,2010,DEG0J,3,898
2011,NUTS,2010,DEG0K,3,195
2011,NUTS,2010,DEG0L,3,658
2011,NUTS,2010,DEG0M,3,537
2011,NUTS,2010,DEG0N,3,63
2011,NUTS,2010,DEG0P,3,324
2011,NUTS,2010,DK011,3,850
2011,NUTS,2010,DK012,3,489
2011,NUTS,2010,DK013,3,448
2011,NUTS,2010,DK014,3,155
2011,NUTS,2010,DK021,3,484
2011,NUTS,2010,DK022,3,736
2011,NUTS,2010,DK031,3,74
2011,NUTS,2010,DK032,3,505
2011,NUTS,2010,DK041,3,676
2011,NUTS,2010,DK042,3,167
2011,NUTS,2010,DK050,3,23
2011,NUTS,2010,EE001,3,960
2011,NUTS,2010,EE004,3,686
2011,NUTS,2010,EE006,3,472
2011,NUTS,2010,EE007,3,749
2011,NUTS,2010,EE008,3,36
2011,NUTS,2010,EL111,3,859
2011,NUTS,2010,EL112,3,610
2011,NUTS,2010,EL113,3,507
2011,NUTS,2010,EL114,3,492
2011,NUTS,2010,EL115,3,989
2011,NUTS,2010,EL121,3,356
2011,NUTS,2010,EL122,3,45
2011,NUTS,2010,EL123,3,39
2011,NUTS,2010,EL124,3,469
2011,NUTS,2010,EL125,3,268
2011,NUTS,2010,EL126,3,839
2011,NUTS,2010,EL127,3,8
2011,NUTS,2010,EL131,3,517
2011,NUTS,2010,EL132,3,421
2011,NUTS,2010,EL133,3,323
2011,NUTS,2010,EL134,3,501
2011,NUTS,2010,EL141,3,19
2011,NUTS,2010,EL142,3,987
2011,NUTS,2010,EL143,3,82
2011,NUTS,2010,EL144,3,967
2011,NUTS,2010,EL211,3,222
2011,NUTS,2010,EL212,3,869
2011,NUTS,2010,EL213,3,438
2011,NUTS,2010,EL214,3,788
2011,NUTS,2010,EL221,3,953
2011,NUTS,2010,EL222,3,496
2011,NUTS,2010,EL223,3,725
2011,NUTS,2010,EL224,3,633
2011,NUTS,2010,EL231,3,712
2011,NUTS,2010,EL232,3,845
2011,NUTS,2010,EL233,3,383
2011,NUTS,2010,EL241,3,827
2011,NUTS,2010,EL242,3,769
2011,NUTS,2010,EL243,3,376
2011,NUTS,2010,EL244,3,759
2011,NUTS,2010,EL245,3,282
2011,NUTS,2010,EL251,3,327
2011,NUTS,2010,EL252,3,949
2011,NUTS,2010,EL253,3,479
2011,NUTS,2010,EL254,3,378
2011,NUTS,2010,EL255,3,297
2011,NUTS,2010,EL300,3,652
2011,NUTS,2010,EL411,3,130
2011,NUTS,2010,EL412,3,517
2011,NUTS,2010,EL413,3,697
2011,NUTS,2010,EL421,3,528
2011,NUTS,2010,EL422,3,860
2011,NUTS,2010,EL431,3,164
2011,NUTS,2010,EL432,3,233
2011,NUTS,2010,EL433,3,969
2011,NUTS,2010,EL434,3,468
2011,NUTS,2010,ES111,3,409
2011,NUTS,2010,ES112,3,285
2011,NUTS,2010,ES113,3,209
2011,NUTS,2010,ES114,3,595
2011,NUTS,2010,ES120,3,289
2011,NUTS,2010,ES130,3,170
2011,NUTS,2010,ES211,3,922
2011,NUTS,2010,ES212,3,213
2011,NUTS,2010,ES213,3,506
2011,NUTS,2010,ES220,3,1
2011,NUTS,2010,ES230,3,923
2011,NUTS,2010,ES241,3,562
2011,NUTS,2010,ES242,3,557
2011,NUTS,2010,ES243,3,225
2011,NUTS,2010,ES300,3,723
2011,NUTS,2010,ES411,3,311
2011,NUTS,2010,ES412,3,116
2011,NUTS,2010,ES413,3,281
2011,NUTS,2010,ES414,3,14
2011,NUTS,2010,ES415,3,222
2011,NUTS,2010,ES416,3,710
2011,NUTS,2010,ES417,3,932
2011,NUTS,2010,ES418,3,260
2011,NUTS,2010,ES419,3,126
2011,NUTS,2010,ES421,3,695
2011,NUTS,2010,ES422,3,506
2011,NUTS,2010,ES423,3,45
2011,NUTS,2010,ES424,3,44
2011,NUTS,2010,ES425,3,684
2011,NUTS,2010,ES431,3,644
2011,NUTS,2010,ES432,3,355
2011,NUTS,2010,ES511,3,543
2011,NUTS,2010,ES512,3,982
2011,NUTS,2010,ES513,3,699
2011,NUTS,2010,ES514,3,154
2011,NUTS,2010,ES521,3,75
2011,NUTS,2010,ES522,3,738
2011,NUTS,2010,ES523,3,249
2011,NUTS,2010,ES531,3,747
2011,NUTS,2010,ES532,3,548
2011,NUTS,2010,ES533,3,329
2011,NUTS,2010,ES611,3,767
2011,NUTS,2010,ES612,3,11
2011,NUTS,2010,ES613,3,649
2011,NUTS,2010,ES614,3,801
2011,NUTS,2010,ES615,3,652
2011,NUTS,2010,ES616,3,323
2011,NUTS,2010,ES617,3,947
2011,NUTS,2010,ES618,3,799
2011,NUTS,2010,ES620,3,944
2011,NUTS,2010,ES630,3,751
2011,NUTS,2010,ES640,3,699
2011,NUTS,2010,ES703,3,86
2011,NUTS,2010,ES704,3,795
2011,NUTS,2010,ES705,3,634
2011,NUTS,2010,ES706,3,316
2011,NUTS,2010,ES707,3,840
2011,NUTS,2010,ES708,3,906
2011,NUTS,2010,ES709,3,717
2011,NUTS,2010,FI193,3,488
2011,NUTS,2010,FI194,3,884
2011,NUTS,2010,FI195,3,219
2011,NUTS,2010,FI196,3,13
2011,NUTS,2010,FI197,3,206
2011,NUTS,2010,FI1B1,3,496
2011,NUTS,2010,FI1C1,3,978
2011,NUTS,2010,FI1C2,3,198
2011,NUTS,2010,FI1C3,3,569
2011,NUTS,2010,FI1C4,3,962
2011,NUTS,2010,FI1C5,3,786
2011,NUTS,2010,FI1D1,3,433
2011,NUTS,2010,FI1D2,3,356
2011,NUTS,2010,FI1D3,3,948
2011,NUTS,2010,FI1D4,3,628
2011,NUTS,2010,FI1D5,3,116
2011,NUTS,2010,FI1D6,3,723
2011,NUTS,2010,FI1D7,3,772
2011,NUTS,2010,FI200,3,89
2011,NUTS,2010,FR101,3,132
2011,NUTS,2010,FR102,3,541
2011,NUTS,2010,FR103,3,679
2011,NUTS,2010,FR104,3,255
2011,NUTS,2010,FR105,3,323
2011,NUTS,2010,FR106,3,370
2011,NUTS,2010,FR107,3,519
2011,NUTS,2010,FR108,3,194
2011,NUTS,2010,FR211,3,123
2011,NUTS,2010,FR212,3,743
2011,NUTS,2010,FR213,3,478
2011,NUTS,2010,FR214,3,622
2011,NUTS,2010,FR221,3,554
2011,NUTS,2010,FR222,3,624
2011,NUTS,2010,FR223,3,726
2011,NUTS,2010,FR231,3,606
2011,NUTS,2010,FR232,3,954
2011,NUTS,2010,FR241,3,288
2011,NUTS,2010,FR242,3,620
2011,NUTS,2010,FR243,3,780
2011,NUTS,2010,FR244,3,594
2011,NUTS,2010,FR245,3,713
2011,NUTS,2010,FR246,3,456
2011,NUTS,2010,FR251,3,509
2011,NUTS,2010,FR252,3,557
2011,NUTS,2010,FR253,3,510
2011,NUTS,2010,FR261,3,992
2011,NUTS,2010,FR262,3,745
2011,NUTS,2010,FR263,3,233
2011,NUTS,2010,FR264,3,631
2011,NUTS,2010,FR301,3,444
2011,NUTS,2010,FR302,3,879
2011,NUTS,2010,FR411,3,821
2011,NUTS,2010,FR412,3,797
2011,NUTS,2010,FR413,3,641
2011,NUTS,2010,FR414,3,583
2011,NUTS,2010,FR421,3,221
2011,NUTS,2010,FR422,3,759
2011,NUTS,2010,FR431,3,979
2011,NUTS,2010,FR432,3,120
2011,NUTS,2010,FR433,3,466
2011,NUTS,2010,FR434,3,694
2011,NUTS,2010,FR511,3,15
2011,NUTS,2010,FR512,3,305
2011,NUTS,2010,FR513,3,575
2011,NUTS,2010,FR514,3,52
2011,NUTS,2010,FR515,3,344
2011,NUTS,2010,FR521,3,889
2011,NUTS,2010,FR522,3,127
2011,NUTS,2010,FR523,3,737
2011,NUTS,2010,FR524,3,940
2011,NUTS,2010,FR531,3,496
2011,NUTS,2010,FR532,3,576
2011,NUTS,2010,FR533,3,203
2011,NUTS,2010,FR534,3,549
2011,NUTS,2010,FR611,3,419
2011,NUTS,2010,FR612,3,458
2011,NUTS,2010,FR613,3,914
2011,NUTS,2010,FR614,3,149
2011,NUTS,2010,FR615,3,941
2011,NUTS,2010,FR621,3,703
2011,NUTS,2010,FR622,3,169
2011,NUTS,2010,FR623,3,660
2011,NUTS,2010,FR624,3,742
2011,NUTS,2010,FR625,3,485
2011,NUTS,2010,FR626,3,458
2011,NUTS,2010,FR627,3,131
2011,NUTS,2010,FR628,3,810
2011,NUTS,2010,FR631,3,643
2011,NUTS,2010,FR632,3,620
2011,NUTS,2010,FR633,3,635
2011,NUTS,2010,FR711,3,418
2011,NUTS,2010,FR712,3,372
2011,NUTS,2010,FR713,3,29
2011,NUTS,2010,FR714,3,74
2011,NUTS,2010,FR715,3,303
2011,NUTS,2010,FR716,3,1
2011,NUTS,2010,FR717,3,729
2011,NUTS,2010,FR718,3,954
2011,NUTS,2010,FR721,3,231
2011,NUTS,2010,FR722,3,278
2011,NUTS,2010,FR723,3,84
2011,NUTS,2010,FR724,3,720
2011,NUTS,2010,FR811,3,643
2011,NUTS,2010,FR812,3,432
2011,NUTS,2010,FR813,3,157
2011,NUTS,2010,FR814,3,643
2011,NUTS,2010,FR815,3,59
2011,NUTS,2010,FR821,3,713
2011,NUTS,2010,FR822,3,285
2011,NUTS,2010,FR823,3,34
2011,NUTS,2010,FR824,3,519
2011,NUTS,2010,FR825,3,61
2011,NUTS,2010,FR826,3,556
2011,NUTS,2010,FR831,3,261
2011,NUTS,2010,FR832,3,166
2011,NUTS,2010,FR910,3,400
2011,NUTS,2010,FR920,3,85
2011,NUTS,2010,FR930,3,635
2011,NUTS,2010,FR940,3,602
2011,NUTS,2010,HR031,3,606
2011,NUTS,2010,HR032,3,626
2011,NUTS,2010,HR033,3,221
2011,NUTS,2010,HR034,3,697
2011,NUTS,2010,HR035,3,389
2011,NUTS,2010,HR036,3,4
2011,NUTS,2010,HR037,3,49
2011,NUTS,2010,HR041,3,278
2011,NUTS,2010,HR042,3,277
2011,NUTS,2010,HR043,3,806
2011,NUTS,2010,HR044,3,341
2011,NUTS,2010,HR045,3,416
2011,NUTS,2010,HR046,3,671
2011,NUTS,2010,HR047,3,590
2011,NUTS,2010,HR048,3,388
2011,NUTS,2010,HR049,3,485
2011,NUTS,2010,HR04A,3,815
2011,NUTS,2010,HR04B,3,610
2011,NUTS,2010,HR04C,3,427
2011,NUTS,2010,HR04D,3,271
2011,NUTS,2010,HR04E,3,458
2011,NUTS,2010,HU101,3,607
