year,region_type,region_year_spec,region_id,region_level,novsa
2009,NUTS,2006,UKN,1,6
2009,NUTS,2006,AT11,2,8
2009,NUTS,2006,AT12,2,2
2009,NUTS,2006,AT13,2,6
2009,NUTS,2006,AT21,2,0
2009,NUTS,2006,AT22,2,0
2009,NUTS,2006,AT31,2,4
2009,NUTS,2006,AT32,2,10
2009,NUTS,2006,AT33,2,9
2009,NUTS,2006,AT34,2,8
2009,NUTS,2006,BE10,2,1
2009,NUTS,2006,BE21,2,0
2009,NUTS,2006,BE22,2,10
2009,NUTS,2006,BE23,2,3
2009,NUTS,2006,BE24,2,10
2009,NUTS,2006,BE25,2,8
2009,NUTS,2006,BE31,2,9
2009,NUTS,2006,BE32,2,10
2009,NUTS,2006,BE33,2,7
2009,NUTS,2006,BE34,2,4
2009,NUTS,2006,BE35,2,7
2009,NUTS,2006,BG31,2,10
2009,NUTS,2006,BG32,2,1
2009,NUTS,2006,BG33,2,6
2009,NUTS,2006,BG34,2,10
2009,NUTS,2006,BG41,2,10
2009,NUTS,2006,BG42,2,5
2009,NUTS,2006,CH01,2,0
2009,NUTS,2006,CH02,2,7
2009,NUTS,2006,CH03,2,8
2009,NUTS,2006,CH04,2,3
2009,NUTS,2006,CH05,2,7
2009,NUTS,2006,CH06,2,8
2009,NUTS,2006,CH07,2,1
2009,NUTS,2006,CY00,2,9
2009,NUTS,2006,CZ01,2,5
2009,NUTS,2006,CZ02,2,4
2009,NUTS,2006,CZ03,2,5
2009,NUTS,2006,CZ04,2,10
2009,NUTS,2006,CZ05,2,6
2009,NUTS,2006,CZ06,2,6
2009,NUTS,2006,CZ07,2,9
2009,NUTS,2006,CZ08,2,8
2009,NUTS,2006,DE11,2,3
2009,NUTS,2006,DE12,2,5
2009,NUTS,2006,DE13,2,2
2009,NUTS,2006,DE14,2,8
2009,NUTS,2006,DE21,2,6
2009,NUTS,2006,DE22,2,10
2009,NUTS,2006,DE23,2,0
2009,NUTS,2006,DE24,2,8
2009,NUTS,2006,DE25,2,0
2009,NUTS,2006,DE26,2,5
2009,NUTS,2006,DE27,2,3
2009,NUTS,2006,DE30,2,1
2009,NUTS,2006,DE41,2,0
2009,NUTS,2006,DE42,2,6
2009,NUTS,2006,DE50,2,3
2009,NUTS,2006,DE60,2,1
2009,NUTS,2006,DE71,2,2
2009,NUTS,2006,DE72,2,6
2009,NUTS,2006,DE73,2,5
2009,NUTS,2006,DE80,2,10
2009,NUTS,2006,DE91,2,1
2009,NUTS,2006,DE92,2,4
2009,NUTS,2006,DE93,2,5
2009,NUTS,2006,DE94,2,10
2009,NUTS,2006,DEA1,2,1
2009,NUTS,2006,DEA2,2,8
2009,NUTS,2006,DEA3,2,8
2009,NUTS,2006,DEA4,2,1
2009,NUTS,2006,DEA5,2,6
2009,NUTS,2006,DEB1,2,10
2009,NUTS,2006,DEB2,2,1
2009,NUTS,2006,DEB3,2,7
2009,NUTS,2006,DEC0,2,1
2009,NUTS,2006,DED1,2,10
2009,NUTS,2006,DED2,2,9
2009,NUTS,2006,DED3,2,9
2009,NUTS,2006,DEE0,2,4
2009,NUTS,2006,DEF0,2,2
2009,NUTS,2006,DEG0,2,9
2009,NUTS,2006,DK01,2,9
2009,NUTS,2006,DK02,2,10
2009,NUTS,2006,DK03,2,6
2009,NUTS,2006,DK04,2,7
2009,NUTS,2006,DK05,2,6
2009,NUTS,2006,EE00,2,1
2009,NUTS,2006,ES11,2,5
2009,NUTS,2006,ES12,2,0
2009,NUTS,2006,ES13,2,9
2009,NUTS,2006,ES21,2,8
2009,NUTS,2006,ES22,2,9
2009,NUTS,2006,ES23,2,7
2009,NUTS,2006,ES24,2,7
2009,NUTS,2006,ES30,2,2
2009,NUTS,2006,ES41,2,1
2009,NUTS,2006,ES42,2,10
2009,NUTS,2006,ES43,2,3
2009,NUTS,2006,ES51,2,4
2009,NUTS,2006,ES52,2,4
2009,NUTS,2006,ES53,2,5
2009,NUTS,2006,ES61,2,1
2009,NUTS,2006,ES62,2,4
2009,NUTS,2006,ES63,2,0
2009,NUTS,2006,ES64,2,2
2009,NUTS,2006,ES70,2,6
2009,NUTS,2006,FI13,2,2
2009,NUTS,2006,FI18,2,6
2009,NUTS,2006,FI19,2,0
2009,NUTS,2006,FI1A,2,8
2009,NUTS,2006,FI20,2,9
2009,NUTS,2006,FR10,2,2
2009,NUTS,2006,FR21,2,6
2009,NUTS,2006,FR22,2,9
2009,NUTS,2006,FR23,2,0
2009,NUTS,2006,FR24,2,9
2009,NUTS,2006,FR25,2,1
2009,NUTS,2006,FR26,2,10
2009,NUTS,2006,FR30,2,2
2009,NUTS,2006,FR41,2,4
2009,NUTS,2006,FR42,2,6
2009,NUTS,2006,FR43,2,0
2009,NUTS,2006,FR51,2,10
2009,NUTS,2006,FR52,2,0
2009,NUTS,2006,FR53,2,3
2009,NUTS,2006,FR61,2,7
2009,NUTS,2006,FR62,2,7
2009,NUTS,2006,FR63,2,10
2009,NUTS,2006,FR71,2,7
2009,NUTS,2006,FR72,2,4
2009,NUTS,2006,FR81,2,5
2009,NUTS,2006,FR82,2,5
2009,NUTS,2006,FR83,2,8
2009,NUTS,2006,FR91,2,8
2009,NUTS,2006,FR92,2,9
2009,NUTS,2006,FR93,2,0
2009,NUTS,2006,FR94,2,8
2009,NUTS,2006,GR11,2,4
2009,NUTS,2006,GR12,2,8
2009,NUTS,2006,GR13,2,6
2009,NUTS,2006,GR14,2,4
2009,NUTS,2006,GR21,2,8
2009,NUTS,2006,GR22,2,5
2009,NUTS,2006,GR23,2,9
2009,NUTS,2006,GR24,2,8
2009,NUTS,2006,GR25,2,5
2009,NUTS,2006,GR30,2,10
2009,NUTS,2006,GR41,2,4
2009,NUTS,2006,GR42,2,3
2009,NUTS,2006,GR43,2,4
2009,NUTS,2006,HR01,2,3
2009,NUTS,2006,HR02,2,6
2009,NUTS,2006,HR03,2,8
2009,NUTS,2006,HU10,2,0
2009,NUTS,2006,HU21,2,2
2009,NUTS,2006,HU22,2,9
2009,NUTS,2006,HU23,2,6
2009,NUTS,2006,HU31,2,3
2009,NUTS,2006,HU32,2,4
2009,NUTS,2006,HU33,2,6
2009,NUTS,2006,IE01,2,7
2009,NUTS,2006,IE02,2,6
2009,NUTS,2006,IS00,2,3
2009,NUTS,2006,ITC1,2,10
2009,NUTS,2006,ITC2,2,5
2009,NUTS,2006,ITC3,2,4
2009,NUTS,2006,ITC4,2,3
2009,NUTS,2006,ITD1,2,0
2009,NUTS,2006,ITD2,2,4
2009,NUTS,2006,ITD3,2,7
2009,NUTS,2006,ITD4,2,5
2009,NUTS,2006,ITD5,2,5
2009,NUTS,2006,ITE1,2,9
2009,NUTS,2006,ITE2,2,8
2009,NUTS,2006,ITE3,2,5
2009,NUTS,2006,ITE4,2,10
2009,NUTS,2006,ITF1,2,4
2009,NUTS,2006,ITF2,2,0
2009,NUTS,2006,ITF3,2,10
2009,NUTS,2006,ITF4,2,9
2009,NUTS,2006,ITF5,2,4
2009,NUTS,2006,ITF6,2,7
2009,NUTS,2006,ITG1,2,3
2009,NUTS,2006,ITG2,2,0
2009,NUTS,2006,LI00,2,3
2009,NUTS,2006,LT00,2,3
2009,NUTS,2006,LU00,2,4
2009,NUTS,2006,LV00,2,2
2009,NUTS,2006,ME00,2,2
2009,NUTS,2006,MK00,2,4
2009,NUTS,2006,MT00,2,4
2009,NUTS,2006,NL11,2,10
2009,NUTS,2006,NL12,2,4
2009,NUTS,2006,NL13,2,7
2009,NUTS,2006,NL21,2,6
2009,NUTS,2006,NL22,2,8
2009,NUTS,2006,NL23,2,10
2009,NUTS,2006,NL31,2,5
2009,NUTS,2006,NL32,2,2
2009,NUTS,2006,NL33,2,7
2009,NUTS,2006,NL34,2,5
2009,NUTS,2006,NL41,2,7
2009,NUTS,2006,NL42,2,5
2009,NUTS,2006,NO01,2,2
2009,NUTS,2006,NO02,2,9
2009,NUTS,2006,NO03,2,2
2009,NUTS,2006,NO04,2,6
2009,NUTS,2006,NO05,2,9
2009,NUTS,2006,NO06,2,7
2009,NUTS,2006,NO07,2,10
2009,NUTS,2006,PL11,2,7
2009,NUTS,2006,PL12,2,9
2009,NUTS,2006,PL21,2,2
2009,NUTS,2006,PL22,2,10
2009,NUTS,2006,PL31,2,7
2009,NUTS,2006,PL32,2,1
2009,NUTS,2006,PL33,2,10
2009,NUTS,2006,PL34,2,10
2009,NUTS,2006,PL41,2,7
2009,NUTS,2006,PL42,2,10
2009,NUTS,2006,PL43,2,7
2009,NUTS,2006,PL51,2,1
2009,NUTS,2006,PL52,2,3
2009,NUTS,2006,PL61,2,3
2009,NUTS,2006,PL62,2,0
2009,NUTS,2006,PL63,2,9
2009,NUTS,2006,PT11,2,9
2009,NUTS,2006,PT15,2,9
2009,NUTS,2006,PT16,2,3
2009,NUTS,2006,PT17,2,4
2009,NUTS,2006,PT18,2,2
2009,NUTS,2006,PT20,2,6
2009,NUTS,2006,PT30,2,8
2009,NUTS,2006,RO11,2,8
2009,NUTS,2006,RO12,2,0
2009,NUTS,2006,RO21,2,6
2009,NUTS,2006,RO22,2,8
2009,NUTS,2006,RO31,2,0
2009,NUTS,2006,RO32,2,5
2009,NUTS,2006,RO41,2,2
2009,NUTS,2006,RO42,2,0
2009,NUTS,2006,SE11,2,1
2009,NUTS,2006,SE12,2,8
2009,NUTS,2006,SE21,2,10
2009,NUTS,2006,SE22,2,6
2009,NUTS,2006,SE23,2,0
2009,NUTS,2006,SE31,2,6
2009,NUTS,2006,SE32,2,7
2009,NUTS,2006,SE33,2,5
2009,NUTS,2006,SI01,2,10
2009,NUTS,2006,SI02,2,10
2009,NUTS,2006,SK01,2,6
2009,NUTS,2006,SK02,2,7
2009,NUTS,2006,SK03,2,10
2009,NUTS,2006,SK04,2,8
2009,NUTS,2006,TR10,2,8
2009,NUTS,2006,TR21,2,4
2009,NUTS,2006,TR22,2,8
2009,NUTS,2006,TR31,2,10
2009,NUTS,2006,TR32,2,4
2009,NUTS,2006,TR33,2,0
2009,NUTS,2006,TR41,2,0
2009,NUTS,2006,TR42,2,4
2009,NUTS,2006,TR51,2,10
2009,NUTS,2006,TR52,2,0
2009,NUTS,2006,TR61,2,6
2009,NUTS,2006,TR62,2,6
2009,NUTS,2006,TR63,2,4
2009,NUTS,2006,TR71,2,1
2009,NUTS,2006,TR72,2,10
2009,NUTS,2006,TR81,2,10
2009,NUTS,2006,TR82,2,0
2009,NUTS,2006,TR83,2,0
2009,NUTS,2006,TR90,2,2
2009,NUTS,2006,TRA1,2,6
2009,NUTS,2006,TRA2,2,9
2009,NUTS,2006,TRB1,2,8
2009,NUTS,2006,TRB2,2,10
2009,NUTS,2006,TRC1,2,4
2009,NUTS,2006,TRC2,2,9
2009,NUTS,2006,TRC3,2,9
2009,NUTS,2006,UKC1,2,2
2009,NUTS,2006,UKC2,2,10
2009,NUTS,2006,UKD1,2,8
2009,NUTS,2006,UKD2,2,1
2009,NUTS,2006,UKD3,2,5
2009,NUTS,2006,UKD4,2,5
2009,NUTS,2006,UKD5,2,10
2009,NUTS,2006,UKE1,2,8
2009,NUTS,2006,UKE2,2,0
2009,NUTS,2006,UKE3,2,1
2009,NUTS,2006,UKE4,2,2
2009,NUTS,2006,UKF1,2,9
2009,NUTS,2006,UKF2,2,10
2009,NUTS,2006,UKF3,2,6
2009,NUTS,2006,UKG1,2,8
2009,NUTS,2006,UKG2,2,5
2009,NUTS,2006,UKG3,2,10
2009,NUTS,2006,UKH1,2,2
2009,NUTS,2006,UKH2,2,10
2009,NUTS,2006,UKH3,2,2
2009,NUTS,2006,UKI1,2,1
2009,NUTS,2006,UKI2,2,5
2009,NUTS,2006,UKJ1,2,3
2009,NUTS,2006,UKJ2,2,10
2009,NUTS,2006,UKJ3,2,8
2009,NUTS,2006,UKJ4,2,6
2009,NUTS,2006,UKK1,2,1
2009,NUTS,2006,UKK2,2,10
2009,NUTS,2006,UKK3,2,7
2009,NUTS,2006,UKK4,2,2
2009,NUTS,2006,UKL1,2,1
2009,NUTS,2006,UKL2,2,2
2009,NUTS,2006,UKM2,2,6
2009,NUTS,2006,UKM3,2,6
2009,NUTS,2006,UKM5,2,0
2009,NUTS,2006,UKM6,2,3
2009,NUTS,2006,UKN0,2,10
2009,NUTS,2006,AT111,3,7
2009,NUTS,2006,AT112,3,7
2009,NUTS,2006,AT113,3,3
2009,NUTS,2006,AT121,3,5
2009,NUTS,2006,AT122,3,1
2009,NUTS,2006,AT123,3,10
2009,NUTS,2006,AT124,3,3
2009,NUTS,2006,AT125,3,3
2009,NUTS,2006,AT126,3,4
2009,NUTS,2006,AT127,3,7
2009,NUTS,2006,AT130,3,5
2009,NUTS,2006,AT211,3,8
2009,NUTS,2006,AT212,3,3
2009,NUTS,2006,AT213,3,6
2009,NUTS,2006,AT221,3,10
2009,NUTS,2006,AT222,3,7
2009,NUTS,2006,AT223,3,10
2009,NUTS,2006,AT224,3,10
2009,NUTS,2006,AT225,3,6
2009,NUTS,2006,AT226,3,6
2009,NUTS,2006,AT311,3,1
2009,NUTS,2006,AT312,3,8
2009,NUTS,2006,AT313,3,9
2009,NUTS,2006,AT314,3,4
2009,NUTS,2006,AT315,3,7
2009,NUTS,2006,AT321,3,4
2009,NUTS,2006,AT322,3,8
2009,NUTS,2006,AT323,3,8
2009,NUTS,2006,AT331,3,3
2009,NUTS,2006,AT332,3,8
2009,NUTS,2006,AT333,3,4
2009,NUTS,2006,AT334,3,2
2009,NUTS,2006,AT335,3,9
2009,NUTS,2006,AT341,3,0
2009,NUTS,2006,AT342,3,4
2009,NUTS,2006,BE100,3,7
2009,NUTS,2006,BE211,3,8
2009,NUTS,2006,BE212,3,1
2009,NUTS,2006,BE213,3,7
2009,NUTS,2006,BE221,3,3
2009,NUTS,2006,BE222,3,10
2009,NUTS,2006,BE223,3,10
2009,NUTS,2006,BE231,3,5
2009,NUTS,2006,BE232,3,10
2009,NUTS,2006,BE233,3,5
2009,NUTS,2006,BE234,3,4
2009,NUTS,2006,BE235,3,0
2009,NUTS,2006,BE236,3,6
2009,NUTS,2006,BE241,3,8
2009,NUTS,2006,BE242,3,7
2009,NUTS,2006,BE251,3,2
2009,NUTS,2006,BE252,3,1
2009,NUTS,2006,BE253,3,2
2009,NUTS,2006,BE254,3,2
2009,NUTS,2006,BE255,3,8
2009,NUTS,2006,BE256,3,6
2009,NUTS,2006,BE257,3,0
2009,NUTS,2006,BE258,3,9
2009,NUTS,2006,BE310,3,1
2009,NUTS,2006,BE321,3,4
2009,NUTS,2006,BE322,3,8
2009,NUTS,2006,BE323,3,3
2009,NUTS,2006,BE324,3,2
2009,NUTS,2006,BE325,3,6
2009,NUTS,2006,BE326,3,2
2009,NUTS,2006,BE327,3,9
2009,NUTS,2006,BE331,3,6
2009,NUTS,2006,BE332,3,4
2009,NUTS,2006,BE334,3,8
2009,NUTS,2006,BE335,3,8
2009,NUTS,2006,BE336,3,6
2009,NUTS,2006,BE341,3,0
2009,NUTS,2006,BE342,3,6
2009,NUTS,2006,BE343,3,2
2009,NUTS,2006,BE344,3,3
2009,NUTS,2006,BE345,3,0
2009,NUTS,2006,BE351,3,7
2009,NUTS,2006,BE352,3,3
2009,NUTS,2006,BE353,3,3
2009,NUTS,2006,BG311,3,9
2009,NUTS,2006,BG312,3,5
2009,NUTS,2006,BG313,3,8
2009,NUTS,2006,BG314,3,10
2009,NUTS,2006,BG315,3,8
2009,NUTS,2006,BG321,3,6
2009,NUTS,2006,BG322,3,6
2009,NUTS,2006,BG323,3,6
2009,NUTS,2006,BG324,3,5
2009,NUTS,2006,BG325,3,1
2009,NUTS,2006,BG331,3,9
2009,NUTS,2006,BG332,3,8
2009,NUTS,2006,BG333,3,5
2009,NUTS,2006,BG334,3,10
2009,NUTS,2006,BG341,3,8
2009,NUTS,2006,BG342,3,1
2009,NUTS,2006,BG343,3,2
2009,NUTS,2006,BG344,3,6
2009,NUTS,2006,BG411,3,5
2009,NUTS,2006,BG412,3,6
2009,NUTS,2006,BG413,3,1
2009,NUTS,2006,BG414,3,0
2009,NUTS,2006,BG415,3,10
2009,NUTS,2006,BG421,3,7
2009,NUTS,2006,BG422,3,4
2009,NUTS,2006,BG423,3,7
2009,NUTS,2006,BG424,3,9
2009,NUTS,2006,BG425,3,2
2009,NUTS,2006,CH011,3,1
2009,NUTS,2006,CH012,3,9
2009,NUTS,2006,CH013,3,10
2009,NUTS,2006,CH021,3,10
2009,NUTS,2006,CH022,3,6
2009,NUTS,2006,CH023,3,1
2009,NUTS,2006,CH024,3,7
2009,NUTS,2006,CH025,3,10
2009,NUTS,2006,CH031,3,1
2009,NUTS,2006,CH032,3,9
2009,NUTS,2006,CH033,3,7
2009,NUTS,2006,CH040,3,8
2009,NUTS,2006,CH051,3,6
2009,NUTS,2006,CH052,3,10
2009,NUTS,2006,CH053,3,5
2009,NUTS,2006,CH054,3,3
2009,NUTS,2006,CH055,3,3
2009,NUTS,2006,CH056,3,3
2009,NUTS,2006,CH057,3,6
2009,NUTS,2006,CH061,3,5
2009,NUTS,2006,CH062,3,7
2009,NUTS,2006,CH063,3,2
2009,NUTS,2006,CH064,3,2
2009,NUTS,2006,CH065,3,6
2009,NUTS,2006,CH066,3,4
2009,NUTS,2006,CH070,3,8
2009,NUTS,2006,CY000,3,2
2009,NUTS,2006,CZ010,3,2
2009,NUTS,2006,CZ020,3,1
2009,NUTS,2006,CZ031,3,6
2009,NUTS,2006,CZ032,3,2
2009,NUTS,2006,CZ041,3,3
2009,NUTS,2006,CZ042,3,5
2009,NUTS,2006,CZ051,3,10
2009,NUTS,2006,CZ052,3,8
2009,NUTS,2006,CZ053,3,2
2009,NUTS,2006,CZ063,3,9
2009,NUTS,2006,CZ064,3,7
2009,NUTS,2006,CZ071,3,0
2009,NUTS,2006,CZ072,3,5
2009,NUTS,2006,CZ080,3,3
2009,NUTS,2006,DE111,3,1
2009,NUTS,2006,DE112,3,5
2009,NUTS,2006,DE113,3,6
2009,NUTS,2006,DE114,3,5
2009,NUTS,2006,DE115,3,2
2009,NUTS,2006,DE116,3,7
2009,NUTS,2006,DE117,3,2
2009,NUTS,2006,DE118,3,2
2009,NUTS,2006,DE119,3,9
2009,NUTS,2006,DE11A,3,2
2009,NUTS,2006,DE11B,3,8
2009,NUTS,2006,DE11C,3,8
2009,NUTS,2006,DE11D,3,10
2009,NUTS,2006,DE121,3,6
2009,NUTS,2006,DE122,3,7
2009,NUTS,2006,DE123,3,1
2009,NUTS,2006,DE124,3,7
2009,NUTS,2006,DE125,3,3
2009,NUTS,2006,DE126,3,9
2009,NUTS,2006,DE127,3,9
2009,NUTS,2006,DE128,3,4
2009,NUTS,2006,DE129,3,1
2009,NUTS,2006,DE12A,3,0
2009,NUTS,2006,DE12B,3,0
2009,NUTS,2006,DE12C,3,2
2009,NUTS,2006,DE131,3,9
2009,NUTS,2006,DE132,3,5
2009,NUTS,2006,DE133,3,0
2009,NUTS,2006,DE134,3,0
2009,NUTS,2006,DE135,3,7
2009,NUTS,2006,DE136,3,10
2009,NUTS,2006,DE137,3,9
2009,NUTS,2006,DE138,3,5
2009,NUTS,2006,DE139,3,7
2009,NUTS,2006,DE13A,3,4
2009,NUTS,2006,DE141,3,9
2009,NUTS,2006,DE142,3,6
2009,NUTS,2006,DE143,3,9
2009,NUTS,2006,DE144,3,0
2009,NUTS,2006,DE145,3,7
2009,NUTS,2006,DE146,3,3
2009,NUTS,2006,DE147,3,5
2009,NUTS,2006,DE148,3,5
2009,NUTS,2006,DE149,3,10
2009,NUTS,2006,DE211,3,3
2009,NUTS,2006,DE212,3,3
2009,NUTS,2006,DE213,3,6
2009,NUTS,2006,DE214,3,1
2009,NUTS,2006,DE215,3,5
2009,NUTS,2006,DE216,3,2
2009,NUTS,2006,DE217,3,1
2009,NUTS,2006,DE218,3,4
2009,NUTS,2006,DE219,3,3
2009,NUTS,2006,DE21A,3,5
2009,NUTS,2006,DE21B,3,2
2009,NUTS,2006,DE21C,3,7
2009,NUTS,2006,DE21D,3,2
2009,NUTS,2006,DE21E,3,2
2009,NUTS,2006,DE21F,3,0
2009,NUTS,2006,DE21G,3,2
2009,NUTS,2006,DE21H,3,3
2009,NUTS,2006,DE21I,3,10
2009,NUTS,2006,DE21J,3,9
2009,NUTS,2006,DE21K,3,5
2009,NUTS,2006,DE21L,3,8
2009,NUTS,2006,DE21M,3,1
2009,NUTS,2006,DE21N,3,3
2009,NUTS,2006,DE221,3,10
2009,NUTS,2006,DE222,3,3
2009,NUTS,2006,DE223,3,10
2009,NUTS,2006,DE224,3,0
2009,NUTS,2006,DE225,3,8
2009,NUTS,2006,DE226,3,4
2009,NUTS,2006,DE227,3,4
2009,NUTS,2006,DE228,3,8
2009,NUTS,2006,DE229,3,8
2009,NUTS,2006,DE22A,3,9
2009,NUTS,2006,DE22B,3,6
2009,NUTS,2006,DE22C,3,8
2009,NUTS,2006,DE231,3,3
2009,NUTS,2006,DE232,3,5
2009,NUTS,2006,DE233,3,0
2009,NUTS,2006,DE234,3,9
2009,NUTS,2006,DE235,3,2
2009,NUTS,2006,DE236,3,3
2009,NUTS,2006,DE237,3,1
2009,NUTS,2006,DE238,3,7
2009,NUTS,2006,DE239,3,2
2009,NUTS,2006,DE23A,3,3
2009,NUTS,2006,DE241,3,5
2009,NUTS,2006,DE242,3,8
2009,NUTS,2006,DE243,3,8
2009,NUTS,2006,DE244,3,8
2009,NUTS,2006,DE245,3,3
2009,NUTS,2006,DE246,3,6
2009,NUTS,2006,DE247,3,5
2009,NUTS,2006,DE248,3,0
2009,NUTS,2006,DE249,3,9
2009,NUTS,2006,DE24A,3,3
2009,NUTS,2006,DE24B,3,4
2009,NUTS,2006,DE24C,3,3
2009,NUTS,2006,DE24D,3,5
2009,NUTS,2006,DE251,3,1
2009,NUTS,2006,DE252,3,8
2009,NUTS,2006,DE253,3,6
2009,NUTS,2006,DE254,3,9
2009,NUTS,2006,DE255,3,7
2009,NUTS,2006,DE256,3,8
2009,NUTS,2006,DE257,3,0
2009,NUTS,2006,DE258,3,3
2009,NUTS,2006,DE259,3,6
2009,NUTS,2006,DE25A,3,10
2009,NUTS,2006,DE25B,3,6
2009,NUTS,2006,DE25C,3,4
2009,NUTS,2006,DE261,3,1
2009,NUTS,2006,DE262,3,2
2009,NUTS,2006,DE263,3,7
2009,NUTS,2006,DE264,3,2
2009,NUTS,2006,DE265,3,1
2009,NUTS,2006,DE266,3,1
2009,NUTS,2006,DE267,3,1
2009,NUTS,2006,DE268,3,1
2009,NUTS,2006,DE269,3,10
2009,NUTS,2006,DE26A,3,1
2009,NUTS,2006,DE26B,3,6
2009,NUTS,2006,DE26C,3,8
2009,NUTS,2006,DE271,3,2
2009,NUTS,2006,DE272,3,4
2009,NUTS,2006,DE273,3,0
2009,NUTS,2006,DE274,3,8
2009,NUTS,2006,DE275,3,6
2009,NUTS,2006,DE276,3,3
2009,NUTS,2006,DE277,3,10
2009,NUTS,2006,DE278,3,10
2009,NUTS,2006,DE279,3,2
2009,NUTS,2006,DE27A,3,6
2009,NUTS,2006,DE27B,3,0
2009,NUTS,2006,DE27C,3,7
2009,NUTS,2006,DE27D,3,6
2009,NUTS,2006,DE27E,3,6
2009,NUTS,2006,DE300,3,6
2009,NUTS,2006,DE411,3,8
2009,NUTS,2006,DE412,3,2
2009,NUTS,2006,DE413,3,7
2009,NUTS,2006,DE414,3,4
2009,NUTS,2006,DE415,3,8
2009,NUTS,2006,DE416,3,0
2009,NUTS,2006,DE417,3,3
2009,NUTS,2006,DE418,3,0
2009,NUTS,2006,DE421,3,0
2009,NUTS,2006,DE422,3,9
2009,NUTS,2006,DE423,3,2
2009,NUTS,2006,DE424,3,2
2009,NUTS,2006,DE425,3,5
2009,NUTS,2006,DE426,3,4
2009,NUTS,2006,DE427,3,6
2009,NUTS,2006,DE428,3,5
2009,NUTS,2006,DE429,3,0
2009,NUTS,2006,DE42A,3,9
2009,NUTS,2006,DE501,3,3
2009,NUTS,2006,DE502,3,8
2009,NUTS,2006,DE600,3,8
2009,NUTS,2006,DE711,3,5
2009,NUTS,2006,DE712,3,10
2009,NUTS,2006,DE713,3,5
2009,NUTS,2006,DE714,3,0
2009,NUTS,2006,DE715,3,3
2009,NUTS,2006,DE716,3,5
2009,NUTS,2006,DE717,3,8
2009,NUTS,2006,DE718,3,7
2009,NUTS,2006,DE719,3,6
2009,NUTS,2006,DE71A,3,8
2009,NUTS,2006,DE71B,3,6
2009,NUTS,2006,DE71C,3,10
2009,NUTS,2006,DE71D,3,0
2009,NUTS,2006,DE71E,3,9
2009,NUTS,2006,DE721,3,9
2009,NUTS,2006,DE722,3,5
2009,NUTS,2006,DE723,3,8
2009,NUTS,2006,DE724,3,9
2009,NUTS,2006,DE725,3,4
2009,NUTS,2006,DE731,3,7
2009,NUTS,2006,DE732,3,10
2009,NUTS,2006,DE733,3,6
2009,NUTS,2006,DE734,3,10
2009,NUTS,2006,DE735,3,10
2009,NUTS,2006,DE736,3,5
2009,NUTS,2006,DE737,3,6
2009,NUTS,2006,DE801,3,10
2009,NUTS,2006,DE802,3,8
2009,NUTS,2006,DE803,3,9
2009,NUTS,2006,DE804,3,9
2009,NUTS,2006,DE805,3,10
2009,NUTS,2006,DE806,3,4
2009,NUTS,2006,DE807,3,9
2009,NUTS,2006,DE808,3,3
2009,NUTS,2006,DE809,3,9
2009,NUTS,2006,DE80A,3,1
2009,NUTS,2006,DE80B,3,6
2009,NUTS,2006,DE80C,3,10
2009,NUTS,2006,DE80D,3,8
2009,NUTS,2006,DE80E,3,10
2009,NUTS,2006,DE80F,3,0
2009,NUTS,2006,DE80G,3,9
2009,NUTS,2006,DE80H,3,8
2009,NUTS,2006,DE80I,3,5
2009,NUTS,2006,DE911,3,7
2009,NUTS,2006,DE912,3,0
2009,NUTS,2006,DE913,3,8
2009,NUTS,2006,DE914,3,2
2009,NUTS,2006,DE915,3,8
2009,NUTS,2006,DE916,3,6
2009,NUTS,2006,DE917,3,4
2009,NUTS,2006,DE918,3,8
2009,NUTS,2006,DE919,3,9
2009,NUTS,2006,DE91A,3,6
2009,NUTS,2006,DE91B,3,8
2009,NUTS,2006,DE922,3,6
2009,NUTS,2006,DE923,3,9
2009,NUTS,2006,DE925,3,1
2009,NUTS,2006,DE926,3,0
2009,NUTS,2006,DE927,3,1
2009,NUTS,2006,DE928,3,1
2009,NUTS,2006,DE929,3,2
2009,NUTS,2006,DE931,3,1
2009,NUTS,2006,DE932,3,4
2009,NUTS,2006,DE933,3,2
2009,NUTS,2006,DE934,3,6
2009,NUTS,2006,DE935,3,10
2009,NUTS,2006,DE936,3,9
2009,NUTS,2006,DE937,3,1
2009,NUTS,2006,DE938,3,10
2009,NUTS,2006,DE939,3,5
2009,NUTS,2006,DE93A,3,10
2009,NUTS,2006,DE93B,3,8
2009,NUTS,2006,DE941,3,1
2009,NUTS,2006,DE942,3,5
2009,NUTS,2006,DE943,3,9
2009,NUTS,2006,DE944,3,8
2009,NUTS,2006,DE945,3,4
2009,NUTS,2006,DE946,3,2
2009,NUTS,2006,DE947,3,2
2009,NUTS,2006,DE948,3,9
2009,NUTS,2006,DE949,3,7
2009,NUTS,2006,DE94A,3,3
2009,NUTS,2006,DE94B,3,4
2009,NUTS,2006,DE94C,3,4
2009,NUTS,2006,DE94D,3,9
2009,NUTS,2006,DE94E,3,6
2009,NUTS,2006,DE94F,3,7
2009,NUTS,2006,DE94G,3,2
2009,NUTS,2006,DE94H,3,5
2009,NUTS,2006,DEA11,3,5
2009,NUTS,2006,DEA12,3,4
2009,NUTS,2006,DEA13,3,8
2009,NUTS,2006,DEA14,3,10
2009,NUTS,2006,DEA15,3,0
2009,NUTS,2006,DEA16,3,5
2009,NUTS,2006,DEA17,3,5
